CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAEM,PAN_PRI_PRD_NAEM,PAN_PRI_PRD,PAN_PRI_NAEM,PAN_PRD_NAEM,PRI_PRD_NAEM,PAN_PRI,PAN_PRD,PAN_NAEM,PRI_PRD,PRI_NAEM,PRD_NAEM,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,CC_PAN_PRI_PRD_NAEM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,6919,4,4,0,0,0,110,87,175,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,1215,5,76,1296,2509
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3880,3,3,37,367,10,334,53,13,311,2,3,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,1,25,1168,1605
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3881,3,3,44,459,7,346,63,9,382,5,2,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,23,1348,1844
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3882,3,3,22,324,5,402,63,9,325,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,35,1194,1620
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3883,3,3,42,479,18,500,56,12,468,3,3,11,1,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,1,36,1636,2200
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3884,4,4,7,194,3,367,46,3,390,3,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,0,49,1073,2129
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3885,5,5,31,282,5,440,105,16,578,4,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469,0,72,1541,3112
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3887,3,3,12,212,5,437,49,7,225,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,42,994,1296
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3888,1,1,9,126,2,150,25,5,135,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,25,482,696
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3889,2,2,14,701,4,84,35,4,154,3,2,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,1,29,1047,1463
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3890,3,3,15,299,9,295,140,13,502,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,0,50,1330,1993
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3891,2,2,19,319,3,333,60,8,201,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,37,989,1389
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3892,3,3,12,198,2,467,46,9,379,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,0,34,1155,1538
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3893,1,1,1,27,0,55,12,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,5,123,174
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3894,1,1,1,121,2,154,30,4,59,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,17,391,630
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3895,3,3,14,269,4,558,106,10,340,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306,0,59,1365,2030
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3896,4,4,40,369,10,168,189,14,1138,4,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,0,28,1967,2741
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3897,3,3,16,857,7,85,31,8,132,1,5,13,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,34,1193,1618
5,15,MEXICO,39,TEPEXPAN,66,OTUMBA,3898,3,3,18,298,4,404,82,3,333,2,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,0,34,1189,1731
5,15,MEXICO,39,TEPEXPAN,94,TEPETLAOXTOC,4546,5,5,33,434,9,10,172,644,345,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,50,55,1764,2518
5,15,MEXICO,39,TEPEXPAN,94,TEPETLAOXTOC,4547,4,4,46,553,2,20,93,754,460,6,9,8,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954,39,47,2040,2909
5,15,MEXICO,39,TEPEXPAN,94,TEPETLAOXTOC,4548,3,3,18,279,6,14,81,578,243,4,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,21,39,1292,1887
5,15,MEXICO,39,TEPEXPAN,94,TEPETLAOXTOC,4549,3,3,19,424,3,8,139,442,359,2,3,8,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,91,49,1550,2168
5,15,MEXICO,39,TEPEXPAN,94,TEPETLAOXTOC,4550,3,3,12,452,9,28,274,246,457,12,0,5,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499,2,51,1552,2238
5,15,MEXICO,39,TEPEXPAN,94,TEPETLAOXTOC,4551,4,4,12,320,4,31,250,451,425,9,0,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,299,62,1870,2552
5,15,MEXICO,39,TEPEXPAN,94,TEPETLAOXTOC,4552,2,2,69,206,3,10,199,92,255,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,18,27,887,1299
5,15,MEXICO,39,TEPEXPAN,94,TEPETLAOXTOC,4554,5,5,27,258,12,16,81,150,1464,7,2,6,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027,11,64,2102,3122
5,15,MEXICO,39,TEPEXPAN,94,TEPETLAOXTOC,4555,2,2,6,186,3,12,182,53,395,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,30,870,1225
5,15,MEXICO,39,TEPEXPAN,94,TEPETLAOXTOC,6183,2,2,17,151,3,13,90,79,182,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,11,21,573,936
5,15,MEXICO,39,TEPEXPAN,94,TEPETLAOXTOC,6590,3,3,15,360,3,28,175,136,607,41,2,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,13,70,1457,2237
5,15,MEXICO,39,TEPEXPAN,94,TEPETLAOXTOC,6591,2,2,12,163,4,15,74,183,349,5,0,4,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,6,51,871,1354
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,4691,4,4,0,0,0,34,26,38,646,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,5,1135,0,0,0,0,0,0,0,0,0,1905,4,60,1969,2798
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,4692,5,5,0,0,0,44,58,68,752,0,0,0,0,0,0,0,0,0,0,0,0,31,5,12,5,1448,0,0,0,0,0,0,0,0,0,2423,0,70,2493,3603
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,4693,2,2,0,0,0,12,18,37,322,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,611,0,0,0,0,0,0,0,0,0,1009,0,33,1042,1460
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,4694,2,2,0,0,0,16,11,28,321,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,6,609,0,0,0,0,0,0,0,0,0,1011,3,15,1029,1459
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,4696,10,10,0,0,0,62,61,145,1277,0,0,0,0,0,0,0,0,0,0,0,0,40,10,19,19,2382,0,0,0,0,0,0,0,0,0,4015,4,166,4185,6953
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,4697,9,9,0,0,0,71,66,114,1208,0,0,0,0,0,0,0,0,0,0,0,0,89,7,10,10,2374,0,0,0,0,0,0,0,0,0,3949,2,93,4044,6398
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,4698,2,2,0,0,0,9,4,14,155,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,307,0,0,0,0,0,0,0,0,0,499,0,18,517,751
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,4700,2,2,0,0,0,21,13,26,244,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,5,455,0,0,0,0,0,0,0,0,0,773,0,22,795,1293
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,6835,1,1,0,0,0,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,53,0,0,0,0,0,0,0,0,0,82,0,2,84,133
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,6836,3,3,0,0,0,24,10,18,308,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,2,510,0,0,0,0,0,0,0,0,0,891,0,36,927,1608
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,6837,3,3,0,0,0,23,12,40,470,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,5,513,0,0,0,0,0,0,0,0,0,1091,0,44,1135,1854
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,6838,4,4,0,0,0,35,23,60,580,0,0,0,0,0,0,0,0,0,0,0,0,38,1,8,0,646,0,0,0,0,0,0,0,0,0,1391,0,67,1458,2278
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,6839,4,4,0,0,0,43,30,47,490,0,0,0,0,0,0,0,0,0,0,0,0,31,3,7,6,602,0,0,0,0,0,0,0,0,0,1259,0,49,1308,2360
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,6840,4,4,0,0,0,24,27,42,459,0,0,0,0,0,0,0,0,0,0,0,0,15,6,4,7,1332,0,0,0,0,0,0,0,0,0,1916,0,37,1953,2741
5,15,MEXICO,39,TEPEXPAN,101,TEZOYUCA,6841,2,2,0,0,0,16,16,33,226,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,3,361,0,0,0,0,0,0,0,0,0,670,0,39,709,1269
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2073,16,16,0,0,0,790,289,360,2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135,0,0,0,0,0,0,0,0,0,5895,10,367,6272,11848
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2074,6,6,0,0,0,603,38,101,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,1942,2,155,2099,3933
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2075,3,3,0,0,0,406,38,80,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,1126,0,52,1178,2087
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2077,8,8,0,0,0,715,99,251,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,2932,1,206,3139,5404
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2078,7,7,0,0,0,407,76,233,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,0,0,0,0,0,0,0,0,2464,3,152,2619,4834
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2079,2,2,0,0,0,85,22,43,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,692,0,49,741,1273
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2080,3,3,0,0,0,155,19,37,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,897,1,52,950,1635
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2082,4,4,0,0,0,348,196,115,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,1547,1,59,1607,2465
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2087,2,2,0,0,0,103,23,54,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,540,2,19,561,842
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2089,14,14,0,0,0,1097,163,303,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,0,0,0,0,0,0,0,0,0,4634,23,283,4940,9989
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2090,2,2,0,0,0,169,40,46,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,668,0,62,730,1372
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2091,3,3,0,0,0,193,30,48,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,785,1,64,850,1514
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2092,2,2,0,0,0,77,16,23,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,764,0,39,803,1262
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2093,4,4,0,0,0,317,63,161,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,1754,1,65,1820,2849
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2094,4,4,0,0,0,430,30,93,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,1323,0,66,1389,2090
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2095,6,6,0,0,0,585,82,232,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,2606,1,128,2735,4477
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2097,5,5,0,0,0,567,65,332,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,2431,2,86,2519,3724
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2098,2,2,0,0,0,213,24,61,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,753,0,40,793,1170
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2099,6,6,0,0,0,491,72,226,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0,0,0,0,0,0,0,0,0,2539,3,97,2639,4038
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2100,3,3,0,0,0,287,25,77,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,1092,3,47,1142,1728
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2101,6,6,0,0,0,416,75,150,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,2189,0,137,2326,4268
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2102,5,5,0,0,0,346,91,170,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,1918,1,87,2006,3301
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2103,3,3,0,0,0,280,33,72,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,928,2,50,980,1530
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2104,2,2,0,0,0,212,24,54,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,647,0,37,684,1000
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2105,1,1,0,0,0,133,21,24,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,442,0,16,458,694
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2106,3,3,0,0,0,316,40,81,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,1063,2,51,1116,1693
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2107,3,3,0,0,0,310,57,84,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,1132,0,69,1201,1934
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2108,3,3,0,0,0,328,29,74,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,988,2,31,1021,1671
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2109,2,2,0,0,0,244,40,67,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,846,0,45,891,1475
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2110,3,3,0,0,0,206,42,67,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,1026,2,45,1073,1687
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2111,3,3,0,0,0,282,70,128,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,1328,1,67,1396,2210
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2112,3,3,0,0,0,203,35,87,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,997,2,41,1040,1666
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2113,1,1,0,0,0,105,10,37,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,393,1,21,415,614
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2122,4,4,0,0,0,225,51,85,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,1353,1,46,1400,2281
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2123,4,4,0,0,0,321,60,84,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,1373,1,51,1425,2325
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2124,3,3,0,0,0,216,42,72,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,950,1,57,1008,1594
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2125,3,3,0,0,0,283,35,95,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,1192,1,100,1293,2143
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2126,1,1,0,0,0,104,14,42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,514,1,17,532,714
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2127,2,2,0,0,0,148,33,50,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,674,0,22,696,919
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2128,4,4,0,0,0,439,51,176,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,1696,1,84,1781,2877
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2130,3,3,0,0,0,259,44,115,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,1040,1,56,1097,1789
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2131,3,3,0,0,0,417,45,77,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,1158,1,66,1225,2067
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2132,4,4,0,0,0,323,63,136,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,1377,0,84,1461,2342
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2133,6,6,0,0,0,411,77,253,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,2148,2,156,2306,4000
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2134,3,3,0,0,0,219,38,98,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,1043,0,84,1127,1890
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2135,3,3,0,0,0,272,61,122,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,1209,5,94,1308,2043
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2136,3,3,0,0,0,299,42,99,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,1118,0,87,1205,2047
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2137,3,3,0,0,0,268,26,84,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,865,4,76,945,1664
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2138,2,2,0,0,0,100,29,63,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,692,0,56,748,1301
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2139,3,3,0,0,0,186,41,115,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,1086,0,87,1173,2030
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2140,3,3,0,0,0,267,40,109,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,1088,0,49,1137,2043
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2141,3,3,0,0,0,201,36,95,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,936,1,64,1001,1700
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2142,2,2,0,0,0,186,31,62,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,660,0,47,707,1229
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2143,4,4,0,0,0,226,40,163,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,1398,1,101,1500,2680
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2144,3,3,0,0,0,371,38,90,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,1137,0,79,1216,2176
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2145,2,2,0,0,0,234,29,56,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,760,1,47,808,1433
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2146,2,2,0,0,0,214,21,68,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,759,0,41,800,1358
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2147,2,2,0,0,0,246,32,68,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,812,0,63,875,1430
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2148,3,3,0,0,0,265,45,75,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,877,1,67,945,1613
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2156,6,6,0,0,0,465,66,219,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,0,0,0,0,0,0,0,0,0,2163,21,106,2290,3980
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2158,4,4,0,0,0,470,51,135,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,1524,1,90,1615,2831
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,2163,13,13,0,0,0,745,183,446,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742,0,0,0,0,0,0,0,0,0,5103,12,334,5449,8848
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,6050,3,3,0,0,0,127,23,41,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,787,0,56,843,1646
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,6051,5,5,0,0,0,214,53,77,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,1574,2,131,1707,3598
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,6052,2,2,0,0,0,91,13,36,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,729,2,43,774,1384
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,6053,1,1,0,0,0,34,5,8,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,199,0,11,210,412
5,15,MEXICO,40,IXTAPALUCA,40,IXTAPALUCA,6054,2,2,0,0,0,102,12,39,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,636,0,55,691,1328
