ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PUP,NAO,FXMO,MUJER,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,PVEM_MORENA_FXMO,PVEM_MORENA,PVEM_FXMO,MORENA_FXMO,C_PVEM_FXMO,PT_PUP,PT_NAO,PUP_NAO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
20,OAXACA,0,VOTO EN EL EXTRANJERO,0,0,6,328,119,42,125,262,75,4320,35,18,15,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5410,12,215,5637,7810,
20,OAXACA,1,ABEJONES,1,1,1,2,4,2,26,27,4,240,9,5,4,15,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,343,25,0,368,721,
20,OAXACA,2,ACATLAN DE PEREZ FIGUEROA,33,65,66,485,742,107,2390,2586,844,13108,85,69,236,161,9,16,0,6,0,0,0,0,0,0,0,0,26,0,0,0,20870,1,1212,22083,32348,
20,OAXACA,3,ANIMAS TRUJANO,2,6,6,91,201,20,183,78,127,1030,24,165,20,64,13,4,1,0,0,0,0,0,0,13,1,0,0,0,0,0,2035,1,109,2145,3584,
20,OAXACA,4,ASUNCION CACALOTEPEC,3,6,6,17,61,14,58,62,29,631,15,8,5,30,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,935,0,91,1026,1814,
20,OAXACA,5,ASUNCION CUYOTEPEJI,1,2,2,202,22,0,20,16,9,112,1,178,3,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,575,0,26,601,843,
20,OAXACA,6,ASUNCION IXTALTEPEC,14,26,26,64,204,28,1551,871,2084,4006,16,34,40,51,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8955,3,457,9415,12487,
20,OAXACA,7,ASUNCION NOCHIXTLAN,8,27,29,844,515,407,561,1552,341,4297,442,1018,134,364,25,11,2,1,0,0,0,0,13,28,4,9,0,0,0,0,10568,6,552,11126,15048,
20,OAXACA,8,ASUNCION OCOTLAN,3,5,5,47,82,4,300,61,38,382,16,213,31,117,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1293,1,155,1449,2444,
20,OAXACA,9,ASUNCION TLACOLULITA,2,2,2,3,12,2,14,94,3,211,4,2,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,352,0,21,373,644,
20,OAXACA,10,AYOQUEZCO DE ALDAMA,4,8,8,30,26,12,152,603,42,675,25,14,10,20,3,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1639,0,156,1795,4173,
20,OAXACA,11,AYOTZINTEPEC,3,10,10,20,613,23,429,71,40,1367,20,68,254,16,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2934,0,432,3366,5303,
20,OAXACA,12,EL BARRIO DE LA SOLEDAD,10,23,23,237,290,40,225,1695,616,3221,35,53,44,55,22,5,1,0,0,0,0,0,6,23,1,2,0,6,0,0,6577,1,377,6955,10579,
20,OAXACA,13,CALIHUALA,2,2,2,4,33,6,129,18,9,202,3,6,1,6,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,429,0,16,445,908,
20,OAXACA,14,CANDELARIA LOXICHA,6,15,15,100,241,62,193,1297,94,1066,27,20,26,22,8,3,1,0,0,0,0,0,2,17,0,1,0,0,0,0,3180,1,278,3459,7667,
20,OAXACA,15,CHAHUITES,7,15,15,104,189,30,375,475,559,2929,7,10,200,132,8,2,0,0,0,0,0,0,5,28,1,5,0,1,0,0,5060,2,242,5304,8733,
20,OAXACA,16,CHALCATONGO DE HIDALGO,7,14,15,42,177,241,705,871,396,1695,147,100,119,173,10,1,0,0,0,0,0,0,3,11,0,1,0,0,0,0,4692,4,412,5108,6905,
20,OAXACA,17,CIENEGA DE ZIMATLAN,2,4,4,29,331,15,188,248,73,389,10,13,342,7,3,2,0,0,0,0,0,0,3,2,2,14,0,0,0,0,1671,0,113,1784,2607,
20,OAXACA,18,COATECAS ALTAS,4,7,7,67,141,39,349,131,90,1000,25,14,19,36,1,3,1,0,0,0,0,0,2,33,1,1,0,0,0,0,1953,0,174,2127,4335,
20,OAXACA,19,COICOYAN DE LAS FLORES,4,13,13,16,64,153,192,136,34,1215,35,21,31,101,1,2,0,0,0,0,0,0,0,27,2,1,0,0,0,0,2031,0,187,2218,6017,
20,OAXACA,20,LA COMPAÑIA,4,6,6,24,87,12,248,87,42,711,51,13,8,9,5,4,0,1,0,0,0,0,2,25,2,0,0,0,0,0,1331,0,127,1458,2868,
20,OAXACA,21,CONCEPCION BUENAVISTA,2,3,3,10,22,8,26,26,2,164,3,42,5,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,315,0,20,335,584,
20,OAXACA,22,CONCEPCION PAPALO,4,6,6,32,92,45,87,62,42,879,36,11,15,21,3,3,0,2,0,0,0,0,2,10,0,1,0,0,0,0,1343,0,86,1429,2160,
20,OAXACA,23,CONSTANCIA DEL ROSARIO,3,7,7,4,10,9,33,161,14,283,15,3,5,7,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,550,0,1307,1857,3300,
20,OAXACA,24,COSOLAPA,10,17,17,81,88,19,2762,215,345,1756,39,28,166,611,3,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,6161,1,504,6666,9658,
20,OAXACA,25,COSOLTEPEC,3,3,3,54,30,4,25,17,11,193,6,8,1,1,2,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,360,4,21,385,617,
20,OAXACA,26,CUILAPAM DE GUERRERO,7,33,33,825,1011,185,1405,565,1672,5380,255,789,155,257,13,12,1,3,0,0,0,0,8,51,3,7,0,0,0,0,12597,4,758,13359,20517,
20,OAXACA,27,CUYAMECALCO VILLA DE ZARAGOZA,4,6,6,41,140,21,80,78,39,713,27,12,14,35,4,0,2,2,0,0,0,0,0,18,0,0,0,0,0,0,1226,0,110,1336,2483,
20,OAXACA,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,19,33,34,694,471,83,950,510,1199,6364,145,95,110,163,17,13,1,0,0,0,0,0,14,60,2,6,0,0,0,0,10897,3,761,11661,17849,
20,OAXACA,29,ELOXOCHITLAN DE FLORES MAGON,3,7,7,34,260,34,47,120,24,477,8,10,15,26,14,5,1,3,0,0,0,0,0,10,0,0,0,0,0,0,1088,30,156,1274,2743,
20,OAXACA,30,EL ESPINAL,7,14,14,73,503,19,392,365,181,3248,102,25,321,49,12,1,0,1,0,0,0,0,10,13,1,10,0,0,0,0,5326,0,194,5520,7159,
20,OAXACA,31,FRESNILLO DE TRUJANO,2,2,2,15,34,1,155,6,7,222,0,50,2,2,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,502,0,18,520,805,
20,OAXACA,32,GUADALUPE DE RAMIREZ,3,3,3,22,88,1,18,167,2,293,2,3,2,51,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,651,0,40,691,1099,
20,OAXACA,33,GUADALUPE ETLA,1,4,4,46,100,12,78,103,87,448,10,16,17,219,7,1,1,0,0,0,0,0,5,7,0,0,0,0,0,0,1157,0,58,1215,2291,
20,OAXACA,34,GUELATAO DE JUAREZ,1,1,1,5,5,5,23,96,5,103,5,3,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,256,0,19,275,444,
20,OAXACA,35,GUEVEA DE HUMBOLDT,4,8,8,25,176,27,110,154,29,1024,9,14,7,30,2,2,0,1,0,0,0,0,0,20,0,0,0,0,0,0,1630,0,88,1718,4076,
20,OAXACA,36,MESONES HIDALGO,3,6,6,13,22,19,65,171,24,768,20,4,16,129,1,2,1,0,0,0,0,0,3,12,2,0,0,0,0,0,1272,0,115,1387,3439,
20,OAXACA,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,38,107,111,6251,2342,230,1572,1411,2898,16036,379,1122,1807,549,154,222,7,1,0,0,0,0,125,216,13,42,0,0,0,0,35377,25,1761,37163,63179,
20,OAXACA,38,HUAUTEPEC,4,8,8,22,902,7,31,29,21,1448,60,683,110,33,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3348,0,171,3519,4504,
20,OAXACA,39,HUAUTLA DE JIMENEZ,19,43,44,136,1727,4184,177,3487,163,4192,54,1560,91,150,31,8,8,88,0,0,0,0,3,17,0,2,0,0,0,0,16078,4,1030,17112,22254,
20,OAXACA,40,IXPANTEPEC NIEVES,3,4,4,4,3,3,24,25,15,296,1,13,2,13,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,406,0,20,426,1051,
20,OAXACA,41,CIUDAD IXTEPEC,17,42,45,232,745,52,2181,3224,1005,6782,55,59,88,137,19,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14592,2,754,15348,23180,
20,OAXACA,42,IXTLAN DE JUAREZ,7,16,19,57,121,23,159,651,176,1821,192,18,27,64,11,3,0,0,0,0,0,0,1,31,0,0,0,0,0,0,3355,2,184,3541,5795,
20,OAXACA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,52,135,140,363,1082,194,10259,1176,4045,27858,234,93,482,496,37,12,1,2,0,0,0,0,119,236,14,30,0,0,0,0,46733,39,2456,49228,79123,
20,OAXACA,44,LOMA BONITA,32,60,62,384,571,1821,1737,388,532,10510,89,100,191,198,24,9,5,7,0,0,0,0,0,0,0,0,0,0,0,0,16566,3,852,17421,29100,
20,OAXACA,45,MAGDALENA APASCO,4,9,9,131,188,26,315,282,197,1482,52,34,64,418,21,2,0,3,0,0,0,0,11,28,0,1,0,0,2,0,3257,1,185,3443,6033,
20,OAXACA,46,MAGDALENA JALTEPEC,4,6,6,34,70,63,101,159,32,542,29,14,9,10,1,2,0,1,0,0,0,0,0,14,1,0,0,0,0,0,1082,0,73,1155,2391,
20,OAXACA,47,MAGDALENA MIXTEPEC,1,2,2,14,27,7,20,80,8,148,27,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,24,358,863,
20,OAXACA,48,MAGDALENA OCOTLAN,1,2,2,6,36,81,196,40,12,248,5,13,9,9,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,659,0,63,722,879,
20,OAXACA,49,MAGDALENA PEÑASCO,3,6,6,13,36,31,83,488,24,552,28,12,17,30,0,0,0,1,0,0,0,0,5,5,0,1,0,0,0,0,1326,2,100,1428,2812,
20,OAXACA,50,MAGDALENA TEITIPAC,2,5,5,12,6,2,52,99,8,532,6,4,2,10,2,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,749,1,117,867,3313,
20,OAXACA,51,MAGDALENA TEQUISISTLAN,6,11,11,28,96,7,184,804,377,2432,57,5,22,24,7,3,0,0,0,0,0,0,1,7,0,2,0,0,0,0,4056,1,230,4287,5514,
20,OAXACA,52,MAGDALENA TLACOTEPEC,1,2,2,9,11,1,35,26,106,574,5,1,167,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,941,0,50,991,1148,
20,OAXACA,53,MAGDALENA YODOCONO DE PORFIRIO DIAZ,1,2,2,23,56,19,27,57,13,300,14,1,3,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,525,2,36,563,1197,
20,OAXACA,54,MAGDALENA ZAHUATLAN,1,1,1,4,6,6,12,21,9,115,3,6,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,190,0,9,199,322,
20,OAXACA,55,MARISCALA DE JUAREZ,7,8,8,44,320,7,43,230,60,864,11,168,20,34,3,1,0,0,0,0,0,0,20,4,0,0,0,0,0,0,1829,0,104,1933,2935,
20,OAXACA,56,MARTIRES DE TACUBAYA,1,2,2,7,42,75,12,142,4,470,2,2,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,764,0,22,786,1112,
20,OAXACA,57,MATIAS ROMERO AVENDAÑO,26,59,61,812,1172,173,734,5983,887,6592,104,300,100,230,54,16,2,1,0,0,0,0,19,46,2,5,0,13,0,0,17245,34,968,18247,29970,
20,OAXACA,58,MAZATLAN VILLA DE FLORES,10,21,21,144,451,91,260,457,99,2028,55,140,60,82,28,14,2,1,0,0,0,0,2,37,1,2,0,0,0,0,3954,1,608,4563,8542,
20,OAXACA,59,MIAHUATLAN DE PORFIRIO DIAZ,23,65,68,507,712,125,837,1608,694,11523,5342,442,242,371,23,10,1,1,0,0,0,0,31,70,1,12,0,0,0,0,22552,32,1512,24096,36893,
20,OAXACA,60,MIXISTLAN DE LA REFORMA,2,4,4,22,63,14,74,146,16,578,17,3,4,25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,964,0,71,1035,1868,
20,OAXACA,61,MONJAS,2,4,4,31,86,8,89,102,29,417,132,11,13,18,3,0,0,0,0,0,0,0,2,8,1,0,0,0,0,0,950,0,74,1024,2382,
20,OAXACA,62,NATIVIDAD,1,1,1,8,19,2,18,38,3,111,0,2,2,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,209,0,8,217,396,
20,OAXACA,63,NAZARENO ETLA,2,6,6,78,184,20,97,170,96,882,10,22,12,352,12,0,0,0,0,0,0,0,6,19,1,0,0,0,0,0,1961,0,122,2083,3635,
20,OAXACA,64,NEJAPA DE MADERO,8,15,16,82,115,31,365,467,71,1851,30,13,7,31,7,3,0,0,0,0,0,0,2,25,0,0,0,0,0,0,3100,3,161,3264,5976,
20,OAXACA,65,NUEVO ZOQUIAPAM,1,3,3,3,3,1,41,23,5,206,141,2,3,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,433,0,20,453,1218,
20,OAXACA,66,OAXACA DE JUAREZ,169,401,409,13055,16106,1858,14766,6685,12549,55924,2806,2356,2054,7070,945,298,21,24,0,0,0,0,213,1177,53,44,0,0,0,0,138004,166,7074,145244,230630,
20,OAXACA,67,OCOTLAN DE MORELOS,15,34,37,614,442,126,1516,2246,1743,3248,463,495,571,393,19,6,1,0,0,0,0,0,18,53,13,4,0,0,0,0,11971,9,708,12688,18214,
20,OAXACA,68,LA PE,1,3,3,26,108,12,205,69,16,361,9,5,8,11,3,0,0,0,0,0,0,0,2,35,1,0,0,0,0,0,871,1,79,951,2104,
20,OAXACA,69,PINOTEPA DE DON LUIS,5,10,10,14,225,42,956,1092,22,961,17,24,7,28,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3397,0,104,3501,4790,
20,OAXACA,70,PLUMA HIDALGO,4,6,6,35,76,21,106,370,44,597,7,4,12,13,1,2,1,0,0,0,0,0,3,6,0,0,0,0,0,0,1298,0,121,1419,2586,
20,OAXACA,71,PUTLA VILLA DE GUERRERO,18,45,48,254,638,364,1163,2467,617,7128,234,137,216,180,23,3,1,3,0,0,0,0,25,101,3,8,0,0,0,0,13565,5,1615,15185,25852,
20,OAXACA,72,REFORMA DE PINEDA,2,4,4,21,164,11,202,152,55,865,1,80,14,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1580,0,91,1671,2332,
20,OAXACA,73,LA REFORMA,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2523,
20,OAXACA,74,REYES ETLA,3,6,6,59,102,22,125,85,75,762,12,12,31,396,9,1,0,1,0,0,0,0,7,21,0,2,0,0,0,0,1722,1,98,1821,3107,
20,OAXACA,75,ROJAS DE CUAUHTEMOC,1,2,2,16,35,7,41,42,23,306,12,3,1,11,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,501,0,46,547,972,
20,OAXACA,76,SALINA CRUZ,43,114,116,921,2262,369,4849,11129,2013,15778,638,195,248,900,62,16,4,4,0,0,0,0,0,0,0,0,7,0,0,0,39395,10,1784,41189,67355,
20,OAXACA,77,SAN AGUSTIN AMATENGO,2,2,2,7,124,4,62,361,11,266,12,2,5,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,874,0,82,956,1247,
20,OAXACA,78,SAN AGUSTIN ATENANGO,2,3,3,7,160,8,24,115,16,425,2,2,6,8,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,780,0,70,850,1583,
20,OAXACA,79,SAN AGUSTIN CHAYUCO,3,6,6,22,60,169,74,69,26,821,193,19,23,16,5,2,1,1,0,0,0,0,5,13,0,1,0,0,0,0,1520,0,98,1618,3099,
20,OAXACA,80,SAN AGUSTIN DE LAS JUNTAS,2,12,12,187,332,29,406,213,291,1774,48,49,43,477,25,5,0,2,0,0,0,0,14,50,1,1,0,0,0,0,3947,3,254,4204,8341,
20,OAXACA,81,SAN AGUSTIN ETLA,2,6,6,97,149,20,152,93,152,914,23,13,24,285,7,2,1,0,0,0,0,0,4,12,0,0,0,0,0,0,1948,4,136,2088,3499,
20,OAXACA,82,SAN AGUSTIN LOXICHA,13,36,36,213,899,113,989,561,176,3360,849,35,119,122,17,8,2,2,0,0,0,0,3,25,3,4,0,0,0,0,7500,2,849,8351,17590,
20,OAXACA,83,SAN AGUSTIN TLACOTEPEC,2,2,2,1,5,4,25,56,4,177,39,3,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,325,0,25,350,688,
20,OAXACA,84,SAN AGUSTIN YATARENI,2,6,6,88,76,9,88,68,97,560,18,19,10,31,11,2,0,0,0,0,0,0,1,14,0,0,0,0,0,0,1092,2,61,1155,3718,
20,OAXACA,85,SAN ANDRES CABECERA NUEVA,3,5,5,16,42,10,56,421,12,480,10,3,307,6,0,2,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1377,0,73,1450,2100,
20,OAXACA,86,SAN ANDRES DINICUITI,3,6,6,23,189,34,53,30,31,489,8,29,7,4,4,0,0,3,0,0,0,0,1,5,0,1,0,0,0,0,911,9,50,970,1808,
20,OAXACA,87,SAN ANDRES HUAXPALTEPEC,3,8,8,19,39,142,844,165,271,1226,213,116,21,41,3,0,0,1,0,0,0,0,6,12,2,0,0,0,0,0,3121,0,113,3234,4649,
20,OAXACA,88,SAN ANDRES HUAYAPAM,2,7,7,350,311,39,180,121,200,919,31,52,34,70,28,9,2,1,0,0,0,0,2,16,0,1,0,0,0,0,2366,3,124,2493,4400,
20,OAXACA,89,SAN ANDRES IXTLAHUACA,1,3,3,13,38,1,66,222,10,232,8,24,14,26,6,1,0,0,0,0,0,0,1,13,1,0,0,0,3,0,679,0,75,754,1341,
20,OAXACA,90,SAN ANDRES LAGUNAS,1,1,1,0,9,0,13,6,2,197,5,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,239,0,5,244,390,
20,OAXACA,91,SAN ANDRES NUXIÑO,2,3,3,23,114,12,50,41,16,303,11,14,1,1,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,596,0,43,639,1436,
20,OAXACA,92,SAN ANDRES PAXTLAN,3,7,7,47,145,14,124,64,22,341,44,8,7,209,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1033,0,133,1166,3309,
20,OAXACA,93,SAN ANDRES SINAXTLA,1,2,2,17,19,23,32,22,12,178,4,13,2,4,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,330,0,23,353,609,
20,OAXACA,94,SAN ANDRES SOLAGA,2,3,3,6,12,10,51,71,10,370,8,4,2,9,0,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,561,0,39,600,1318,
20,OAXACA,95,SAN ANDRES TEOTILALPAM,2,7,7,37,216,29,174,77,63,859,13,9,20,13,2,4,0,0,0,0,0,0,1,19,0,3,0,0,0,0,1539,0,155,1694,2918,
20,OAXACA,96,SAN ANDRES TEPETLAPA,1,1,1,3,8,0,5,12,1,56,0,0,0,2,3,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,94,0,13,107,299,
20,OAXACA,97,SAN ANDRES YAA,1,1,1,1,3,0,13,17,3,129,2,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,9,201,315,
20,OAXACA,98,SAN ANDRES ZABACHE,1,1,1,9,14,1,63,7,17,104,8,3,3,3,4,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,249,0,28,277,624,
20,OAXACA,99,SAN ANDRES ZAUTLA,2,5,5,58,596,16,101,225,41,895,23,13,16,225,6,2,0,0,0,0,0,0,2,5,0,0,0,0,2,0,2226,0,89,2315,3302,
20,OAXACA,100,SAN ANTONINO CASTILLO VELASCO,4,9,9,59,182,16,344,1014,143,560,260,55,28,47,3,2,1,0,0,0,0,0,6,9,1,0,0,0,0,0,2730,3,163,2896,4516,
20,OAXACA,101,SAN ANTONINO EL ALTO,2,4,4,15,31,36,59,160,19,461,5,5,6,10,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,812,0,73,885,1986,
20,OAXACA,102,SAN ANTONINO MONTE VERDE,4,9,9,28,334,41,298,482,44,1036,108,15,14,27,4,4,1,0,0,0,0,0,2,16,0,0,0,0,0,0,2454,18,291,2763,5660,
20,OAXACA,103,SAN ANTONIO ACUTLA,1,1,1,2,1,1,6,11,5,87,3,3,0,4,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,129,0,12,141,217,
20,OAXACA,104,SAN ANTONIO DE LA CAL,5,28,28,423,583,74,1055,384,699,4241,191,93,95,347,44,20,2,1,0,0,0,0,10,107,3,0,0,0,0,0,8372,7,582,8961,18821,
20,OAXACA,105,SAN ANTONIO HUITEPEC,6,6,6,8,5,18,112,139,18,865,18,4,13,3,1,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,1220,1,81,1302,2178,
20,OAXACA,106,SAN ANTONIO NANAHUATIPAM,1,2,2,7,19,6,24,158,13,369,2,1,3,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,615,0,26,641,1025,
20,OAXACA,107,SAN ANTONIO SINICAHUA,1,4,4,7,24,9,25,323,11,119,7,5,4,3,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,544,0,46,590,1170,
20,OAXACA,108,SAN ANTONIO TEPETLAPA,2,5,5,11,20,37,64,42,11,535,38,12,10,18,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,806,0,82,888,3117,
20,OAXACA,109,SAN BALTAZAR CHICHICAPAM,2,4,4,17,52,17,134,208,73,601,21,12,18,34,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,1194,0,126,1320,2249,
20,OAXACA,110,SAN BALTAZAR LOXICHA,1,4,4,11,68,5,47,61,14,616,32,4,8,6,4,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,881,0,60,941,2251,
20,OAXACA,111,SAN BALTAZAR YATZACHI EL BAJO,3,3,3,0,3,1,16,50,4,190,0,3,2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,275,0,14,289,519,
20,OAXACA,112,SAN BARTOLO COYOTEPEC,3,14,16,254,419,29,445,269,384,2486,82,61,53,194,34,14,1,0,0,0,0,0,10,45,0,0,0,0,0,0,4780,2,296,5078,7798,
20,OAXACA,113,SAN BARTOLO SOYALTEPEC,2,2,2,5,9,7,20,47,5,189,3,2,1,3,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,299,0,17,316,488,
20,OAXACA,114,SAN BARTOLO YAUTEPEC,1,1,1,8,5,1,28,4,5,217,4,1,5,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,283,0,28,311,514,
20,OAXACA,115,SAN BARTOLOME AYAUTLA,3,6,6,36,84,14,22,651,24,458,12,604,76,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,1,200,2193,2964,
20,OAXACA,116,SAN BARTOLOME LOXICHA,2,4,4,9,54,9,24,48,12,379,11,5,9,7,3,1,0,0,0,0,0,0,4,6,1,0,0,0,0,0,582,1,57,640,1591,
20,OAXACA,117,SAN BARTOLOME QUIALANA,1,3,3,29,27,15,79,80,23,280,3,4,4,17,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,569,0,53,622,2186,
20,OAXACA,118,SAN BARTOLOME YUCUAÑE,1,1,1,0,4,2,13,18,6,97,2,3,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,151,0,7,158,293,
20,OAXACA,119,SAN BARTOLOME ZOOGOCHO,1,1,1,1,1,6,6,17,1,43,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,4,83,251,
20,OAXACA,120,SAN BERNARDO MIXTEPEC,2,5,5,18,41,17,99,196,29,407,17,9,6,12,3,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,862,0,58,920,2098,
20,OAXACA,121,HEROICA VILLA DE SAN BLAS ATEMPA,8,25,25,39,1547,56,1034,466,116,7198,30,45,57,111,5,5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,10713,20,489,11222,15550,
20,OAXACA,122,SAN CARLOS YAUTEPEC,10,21,21,70,175,45,381,1157,48,1687,22,33,11,50,2,1,0,1,0,0,0,0,0,14,0,0,0,0,0,0,3697,0,167,3864,8001,
20,OAXACA,123,SAN CRISTOBAL AMATLAN,4,8,8,24,39,12,83,89,20,1176,475,12,26,35,0,1,1,0,0,0,0,0,1,11,1,1,0,0,0,0,2007,1,132,2140,3967,
20,OAXACA,124,SAN CRISTOBAL AMOLTEPEC,1,2,2,0,3,7,25,114,11,227,4,2,10,2,0,1,0,0,0,0,0,0,4,5,0,1,0,0,0,0,416,0,29,445,937,
20,OAXACA,125,SAN CRISTOBAL LACHIRIOAG,1,2,2,6,16,5,26,112,9,379,8,6,11,14,1,0,0,0,0,0,0,0,5,5,1,1,0,0,0,0,605,0,55,660,1023,
20,OAXACA,126,SAN CRISTOBAL SUCHIXTLAHUACA,1,1,1,2,5,6,13,13,6,69,2,15,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,2,140,260,
20,OAXACA,127,SAN DIONISIO DEL MAR,3,7,7,8,842,138,31,9,32,1436,2,390,8,73,6,0,2,3,0,0,0,0,1,2,0,0,0,0,0,0,2983,0,118,3101,4250,
20,OAXACA,128,SAN DIONISIO OCOTEPEC,5,15,15,95,370,58,278,240,115,1398,104,28,21,33,2,1,0,1,0,0,0,0,1,8,2,0,0,0,0,0,2755,1,216,2972,8495,
20,OAXACA,129,SAN DIONISIO OCOTLAN,1,3,3,22,42,10,116,57,28,241,8,8,13,17,2,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,572,0,35,607,1023,
20,OAXACA,130,SAN ESTEBAN ATATLAHUCA,4,7,7,14,41,25,92,721,25,559,55,8,7,9,0,3,0,0,0,0,0,0,2,10,0,1,0,0,0,0,1572,0,154,1726,2921,
20,OAXACA,131,SAN FELIPE JALAPA DE DIAZ,11,38,39,127,528,49,1655,146,7248,6382,23,54,338,111,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16667,2,750,17419,20983,
20,OAXACA,132,SAN FELIPE TEJALAPAM,4,11,11,70,148,28,270,225,63,1030,60,23,19,211,5,4,2,0,0,0,0,0,16,29,3,3,0,0,0,0,2209,1,156,2366,5897,
20,OAXACA,133,SAN FELIPE USILA,5,18,18,67,357,2754,859,78,58,3187,22,264,7,11,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,7671,0,131,7802,9231,
20,OAXACA,134,SAN FRANCISCO CAHUACUA,3,6,6,37,33,17,96,78,21,721,14,7,5,15,0,0,0,0,0,0,0,0,0,26,1,2,0,0,0,0,1073,0,70,1143,2410,
20,OAXACA,135,SAN FRANCISCO CAJONOS,1,1,1,0,1,2,13,18,1,137,10,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,185,0,19,204,378,
