CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,PAN_PRI,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,406,B,1,0,B,0,47,1,0,7,3,8,41,0,0,0,50,0,0,0,0,2,0,1,0,160,0,8,168,236,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0406_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,407,B,1,0,B,0,195,6,0,3,5,8,139,0,0,0,85,0,0,0,2,3,1,0,2,449,0,15,464,596,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0407_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,408,B,1,0,B,0,4,3,2,5,12,0,136,0,0,0,0,0,0,0,2,4,0,1,2,171,0,7,178,215,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMAINERO/0408_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,408,E,1,0,E01,0,8,6,3,7,9,0,87,0,0,0,0,0,0,0,0,0,0,0,0,120,0,8,128,165,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMAINERO/0408_E1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,409,B,1,0,B,0,14,3,2,9,16,0,254,0,0,0,0,0,0,0,0,4,0,0,4,306,0,7,313,401,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMAINERO/0409_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,410,B,1,0,B,0,8,4,11,15,9,0,311,0,0,0,0,0,0,0,0,7,1,0,9,375,0,8,383,496,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMAINERO/0410_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,411,B,1,0,B,0,5,1,3,3,7,0,373,0,0,0,0,0,0,0,0,2,0,1,4,399,0,1,400,478,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMAINERO/0410_E1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,410,E,1,0,E01,0,2,3,0,3,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,82,0,2,84,91,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMAINERO/0411_B1.PDF
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,498,B,1,0,B,0,62,13,0,7,8,30,126,0,0,0,0,0,0,0,2,4,3,1,5,261,2,8,271,551,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0498_B1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,498,C,1,0,C01,0,73,10,0,6,8,37,134,0,0,0,0,0,0,0,3,3,0,0,0,274,3,6,283,551,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0498_C1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,498,C,2,0,C02,0,48,20,0,5,3,29,125,0,0,0,0,0,0,0,5,9,0,0,5,249,0,13,262,550,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0498_C2.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,499,B,1,0,B,0,71,15,0,5,4,47,160,0,0,0,0,0,0,0,2,5,0,2,3,314,0,10,324,663,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0499_B1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,499,C,1,0,C01,0,74,7,0,6,6,31,204,0,0,0,0,0,0,0,0,9,0,2,1,340,3,17,360,662,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0499_C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,500,B,1,0,B,0,82,11,0,0,3,22,54,0,0,0,0,0,0,0,5,5,0,1,1,184,0,1,185,380,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0500_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,500,C,1,0,C01,0,85,12,0,1,4,15,56,0,0,0,0,0,0,0,0,5,0,0,0,178,0,1,179,379,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0500_C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,501,B,1,0,B,0,227,31,0,0,5,40,62,0,0,0,0,0,0,0,13,0,0,0,0,378,0,4,382,647,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0501_B1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,502,B,1,0,B,0,43,10,0,13,4,50,239,0,0,0,0,0,0,0,3,13,0,0,1,376,0,13,389,710,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0502_B1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,502,C,1,0,C01,0,53,10,0,7,13,50,185,0,0,0,0,0,0,0,4,12,0,0,0,334,5,10,349,710,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0502_C1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,503,B,1,0,B,0,50,7,0,4,11,36,152,0,0,0,0,0,0,0,0,6,1,2,1,270,2,9,281,577,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0503_B1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,503,C,1,0,C01,0,43,6,0,4,7,33,173,0,0,0,0,0,0,0,0,3,1,0,5,275,1,7,283,577,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0503_C1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,503,C,2,0,C02,0,45,6,0,1,13,41,153,0,0,0,0,0,0,0,0,2,0,0,0,261,2,7,270,576,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0503_C2.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,504,B,1,0,B,0,32,9,0,8,7,44,130,0,0,0,0,0,0,0,5,7,0,2,1,245,2,2,249,453,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0504_B1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,504,C,1,0,C01,0,46,9,0,2,3,35,150,0,0,0,0,0,0,0,1,3,0,1,2,252,2,2,256,453,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0504_C1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,505,B,1,0,B,0,44,11,0,6,1,49,159,0,0,0,0,0,0,0,3,7,0,2,1,283,7,2,292,623,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0505_B1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,506,B,1,0,B,0,45,9,0,4,4,34,159,0,0,0,0,0,0,0,4,7,2,1,4,273,4,9,286,539,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0506_B1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,506,C,1,0,C01,0,54,8,0,13,7,38,158,0,0,0,0,0,0,0,0,6,0,2,6,292,3,4,299,539,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0506_C1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,507,B,1,0,B,0,74,9,0,10,13,48,161,0,0,0,0,0,0,0,2,3,2,4,0,326,1,6,333,588,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0507_B1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,507,C,1,0,C01,0,61,8,0,8,8,45,192,0,0,0,0,0,0,0,1,4,0,2,2,331,0,8,339,587,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0507_C1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,507,C,2,0,C02,0,60,13,0,10,6,39,178,0,0,0,0,0,0,0,2,3,2,1,0,314,1,5,320,587,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0507_C2.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,507,C,3,0,C03,0,65,9,0,7,6,52,154,0,0,0,0,0,0,0,0,5,0,2,2,302,2,9,313,587,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0507_C3.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,508,B,1,0,B,0,39,5,0,1,5,23,94,0,0,0,0,0,0,0,0,3,1,1,2,174,0,3,177,364,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0508_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,509,B,1,0,B,0,103,19,0,4,9,28,75,0,0,0,0,0,0,0,5,4,1,0,1,249,0,9,258,510,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0509_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,510,B,1,0,B,0,115,16,0,7,8,46,115,0,0,0,0,0,0,0,4,9,0,0,1,321,0,4,325,627,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0510_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,511,B,1,0,B,0,68,5,0,0,4,36,94,0,0,0,0,0,0,0,5,4,1,1,0,218,0,5,223,430,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0511_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,511,C,1,0,C01,0,79,13,0,4,6,32,82,0,0,0,0,0,0,0,1,2,0,0,1,220,0,6,226,429,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0511_C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,512,B,1,0,B,0,73,14,0,9,10,41,137,0,0,0,0,0,0,0,1,6,0,0,1,292,0,6,298,595,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0512_B1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,513,B,1,0,B,0,49,7,0,4,4,31,144,0,0,0,0,0,0,0,1,12,0,0,0,252,0,9,261,463,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0513_B1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,513,C,1,0,C01,0,56,10,0,4,3,24,135,0,0,0,0,0,0,0,3,2,1,0,2,240,0,8,248,463,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0513_C1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,514,B,1,0,B,0,125,13,0,4,12,63,162,0,0,0,0,0,0,0,2,5,1,1,6,394,0,9,403,690,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0514_B1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,514,C,1,0,C01,0,98,23,0,4,6,58,175,0,0,0,0,0,0,0,2,3,0,0,5,374,4,10,388,689,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0514_C1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,514,C,2,0,C02,0,111,10,0,4,12,69,173,0,0,0,0,0,0,0,5,0,1,2,0,387,0,4,391,689,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0514_C2.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,514,C,3,0,C03,0,95,7,0,2,8,85,177,0,0,0,0,0,0,0,4,2,0,1,0,381,2,3,386,689,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0514_C3.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,514,C,4,0,C04,0,107,5,0,3,11,59,168,0,0,0,0,0,0,0,4,6,0,0,3,366,2,7,375,689,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0514_C4.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,514,C,5,0,C05,0,110,15,0,11,8,59,161,0,0,0,0,0,0,0,5,9,0,1,2,381,3,5,389,689,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0514_C05.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,515,B,1,0,B,0,58,4,0,5,11,56,177,0,0,0,0,0,0,0,4,7,1,1,2,326,6,6,338,681,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0515_B1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,515,C,1,0,C01,0,36,4,0,9,10,50,182,0,0,0,0,0,0,0,1,3,0,0,5,300,6,5,311,681,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0515_C1.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,515,C,2,0,C02,0,41,8,0,6,2,52,154,0,0,0,0,0,0,0,4,8,1,2,5,283,3,7,293,681,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0515_C2.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,515,C,3,0,C03,0,47,8,0,11,6,47,181,0,0,0,0,0,0,0,2,6,1,1,2,312,5,2,319,681,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0515_C3.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,515,C,4,0,C04,0,44,2,0,3,7,37,170,0,0,0,0,0,0,0,3,5,0,0,2,273,4,10,287,681,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0515_C4.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,515,C,5,0,C05,0,45,10,0,10,2,55,134,0,0,0,0,0,0,0,3,5,0,2,6,272,4,5,281,681,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0515_C05.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,515,C,6,0,C06,0,52,6,0,5,7,37,200,0,0,0,0,0,0,0,0,8,0,1,5,321,7,8,336,681,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0515_C6.pdf
2,28,TAMAULIPAS,9,VALLE HERMOSO,22,MATAMOROS,515,C,7,0,C07,0,56,3,0,5,7,46,167,0,0,0,0,0,0,0,1,4,0,2,1,292,5,4,301,680,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0515_C7.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,516,B,1,0,B,0,50,10,0,8,12,30,81,0,0,0,0,0,0,0,1,6,1,0,5,204,0,8,212,422,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0516_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,516,C,1,0,C01,0,60,6,0,6,5,35,95,0,0,0,0,0,0,0,4,5,0,0,1,217,1,2,220,422,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0516_C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,517,B,1,0,B,0,103,8,0,4,9,50,129,0,0,0,0,0,0,0,7,6,1,2,2,321,1,8,330,724,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0517_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,518,B,1,0,B,0,108,20,0,2,5,23,60,0,0,0,0,0,0,0,3,3,0,0,1,225,0,1,226,411,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0518_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,518,C,1,0,C01,0,87,12,0,4,4,20,65,0,0,0,0,0,0,0,5,5,0,0,0,202,0,0,202,410,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0518_C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,519,B,1,0,B,0,140,33,0,5,4,32,68,0,0,0,0,0,0,0,4,0,0,3,2,291,0,2,293,470,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0519_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,519,C,1,0,C01,0,130,25,0,2,3,51,72,0,0,0,0,0,0,0,8,3,1,0,0,295,0,5,300,469,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0519_C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,520,B,1,0,B,0,128,18,0,4,6,44,129,0,0,0,0,0,0,0,6,3,0,3,3,344,0,7,351,554,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0520_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,520,C,1,0,C01,0,101,25,0,7,3,47,142,0,0,0,0,0,0,0,5,6,1,0,1,338,1,1,340,553,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0520_C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,521,B,1,0,B,0,113,19,0,10,6,61,137,0,0,0,0,0,0,0,6,5,0,1,1,359,4,7,370,678,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0521_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,521,C,1,0,C01,0,111,20,0,5,7,50,142,0,0,0,0,0,0,0,6,5,1,1,0,348,2,3,353,678,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0521_C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,521,C,2,0,C02,0,123,17,0,7,7,58,152,0,0,0,0,0,0,0,8,3,1,0,0,376,2,3,381,677,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0521_C2.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,522,B,1,0,B,0,127,24,0,3,7,46,95,0,0,0,0,0,0,0,9,3,0,2,0,316,2,9,327,675,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0522_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,523,B,1,0,B,0,76,12,0,2,10,36,90,0,0,0,0,0,0,0,0,9,0,0,4,239,0,3,242,550,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0523_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,524,B,1,0,B,0,45,5,0,3,7,17,114,0,0,0,0,0,0,0,3,0,0,0,0,194,0,4,198,416,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0524_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,525,B,1,0,B,0,52,13,0,5,4,24,139,0,0,0,0,0,0,0,3,6,0,1,2,249,1,3,253,491,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0525_B1.pdf
2,28,TAMAULIPAS,10,MATAMOROS,22,MATAMOROS,526,B,1,0,B,0,35,18,0,4,2,41,111,0,0,0,0,0,0,0,0,7,0,0,1,219,0,10,229,391,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0526_B1.pdf
2,28,TAMAULIPAS,10,MATAMOROS,22,MATAMOROS,526,C,1,0,C01,0,36,4,0,7,4,29,138,0,0,0,0,0,0,0,2,7,0,0,1,228,0,3,231,390,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0526_C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,527,B,1,0,B,0,140,26,0,6,8,58,78,0,0,0,0,0,0,0,10,8,0,1,2,337,1,4,342,538,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0527_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,527,C,1,0,C01,0,166,22,0,4,6,36,74,0,0,0,0,0,0,0,7,3,0,1,0,319,0,9,328,538,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0527_C1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,528,B,1,0,B,0,52,8,0,10,2,20,108,0,0,0,0,0,0,0,3,5,0,2,3,213,0,4,217,441,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0528_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,529,B,1,0,B,0,53,6,0,7,2,19,85,0,0,0,0,0,0,0,4,0,0,0,6,182,1,5,188,338,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0529_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,530,B,1,0,B,0,70,18,0,7,9,25,72,0,0,0,0,0,0,0,4,2,0,0,3,210,0,5,215,378,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0530_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,531,B,1,0,B,0,111,23,0,5,4,29,83,0,0,0,0,0,0,0,7,4,0,0,1,267,0,2,269,539,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0531_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,532,B,1,0,B,0,72,12,0,6,9,38,160,0,0,0,0,0,0,0,2,3,0,1,3,306,0,6,312,612,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0532_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,533,B,1,0,B,0,75,7,0,9,8,43,143,0,0,0,0,0,0,0,1,7,0,0,0,293,0,8,301,590,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0533_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,534,B,1,0,B,0,64,9,0,11,5,29,81,0,0,0,0,0,0,0,2,8,0,1,2,212,0,1,213,453,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0534_B1.pdf
2,28,TAMAULIPAS,12,MATAMOROS,22,MATAMOROS,534,C,1,0,C01,0,66,5,0,9,4,37,136,0,0,0,0,0,0,0,4,4,0,1,0,266,1,5,272,453,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMMATAMOROS/0534_C1.pdf
