CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,CAND_IND1,CAND_IND2,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2481,2,2,41,19,1,8,3,129,71,1,3,,,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,281,0,6,287,766
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2482,3,3,103,63,10,36,7,479,366,13,19,,,10,1,1,0,2,0,2,17,0,0,0,0,0,0,0,7,0,0,0,1,1,3,3,0,0,0,0,0,1,0,1145,8,16,1169,1924
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2483,2,2,108,58,6,25,3,403,254,17,19,,,9,3,0,0,2,0,3,6,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,922,2,11,935,1490
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2484,2,2,68,64,2,20,7,341,227,15,23,,,3,3,0,0,4,0,2,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,0,18,806,1290
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2485,2,2,79,52,4,25,12,327,219,12,15,,,5,0,0,0,0,0,1,10,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,768,0,6,774,1212
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2486,5,5,225,129,9,38,28,845,607,35,34,,,22,6,0,0,7,0,4,14,0,0,0,1,1,0,2,3,0,0,0,1,0,1,2,0,0,0,2,0,2,0,2018,1,48,2067,3337
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2487,4,4,214,91,17,49,23,716,480,18,19,,,21,5,1,0,3,1,2,19,1,0,0,2,0,0,1,5,0,0,0,0,0,0,4,0,0,0,1,0,3,1,1697,4,35,1736,2758
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2488,3,3,73,58,6,26,13,338,313,9,24,,,4,3,1,0,5,0,3,15,0,0,0,2,0,0,2,5,0,0,0,0,0,1,3,0,0,0,0,0,0,1,905,0,36,941,1630
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2489,2,2,72,46,2,17,4,246,198,6,8,,,6,5,0,0,6,0,3,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,1,0,0,0,0,1,0,628,0,9,637,1034
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2490,2,2,82,62,5,25,9,321,222,8,7,,,6,4,0,0,3,0,2,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,4,0,772,0,1,773,1304
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2491,3,3,71,59,5,22,14,541,425,16,8,,,10,1,0,0,2,1,0,16,0,0,0,2,0,1,0,5,0,0,0,2,0,0,1,0,0,0,0,2,0,1,1205,2,12,1219,1975
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2492,2,2,38,41,3,13,4,211,173,9,7,,,1,1,0,0,0,0,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,511,0,5,516,897
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2493,1,1,21,22,2,5,7,74,80,3,2,,,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,224,0,1,225,451
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2494,1,1,30,26,7,9,6,167,119,7,5,,,3,0,0,0,1,0,0,5,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,392,0,16,408,706
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2495,2,2,49,33,2,13,7,276,182,8,9,,,7,1,0,1,3,0,0,10,0,0,0,2,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,611,0,8,619,1002
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2496,2,2,58,34,5,8,7,262,157,16,6,,,7,1,0,0,1,0,1,7,0,0,0,0,1,1,0,4,0,0,0,0,0,0,2,0,0,0,3,0,0,0,581,1,16,598,984
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2497,3,3,104,67,8,25,9,526,351,21,22,,,10,0,1,0,1,1,3,8,2,0,0,1,1,0,0,3,1,2,0,3,0,0,1,0,1,0,0,0,1,0,1173,1,20,1194,1885
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2498,2,2,74,40,9,9,6,287,181,15,11,,,6,1,2,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,650,0,9,659,976
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2499,2,2,54,32,1,13,5,308,219,8,7,,,4,3,0,0,2,0,0,2,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,663,0,6,669,1084
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2500,2,2,72,52,4,20,11,377,301,12,5,,,6,1,1,2,3,0,0,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0,880,2,28,910,1436
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2501,2,2,78,57,7,21,10,397,282,8,17,,,8,2,0,0,5,1,1,10,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,911,2,23,936,1493
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2502,2,2,71,55,1,10,9,324,201,11,9,,,6,1,0,0,6,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,712,0,13,725,1126
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2503,2,2,98,49,3,16,7,370,232,16,7,,,12,2,0,0,3,0,0,7,0,0,0,2,3,0,1,3,0,0,0,1,0,0,0,0,0,0,2,0,1,1,836,1,12,849,1275
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2504,2,2,78,50,1,15,12,290,272,9,17,,,5,4,0,0,1,0,0,10,0,0,1,2,0,0,0,3,0,0,0,1,0,0,3,0,0,0,1,0,0,0,775,1,11,787,1293
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2505,2,2,91,73,5,13,6,390,247,11,20,,,2,1,1,0,2,0,1,6,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,874,0,18,892,1331
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2506,3,3,104,51,4,23,18,446,326,26,21,,,7,5,0,0,2,2,1,9,4,0,0,1,1,0,0,2,2,0,0,2,1,0,2,0,0,0,1,0,0,1,1062,8,7,1077,1625
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2507,3,3,112,53,5,18,16,695,248,15,10,,,10,2,0,0,5,2,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1201,0,18,1219,1720
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2508,2,2,112,58,2,18,12,447,257,12,25,,,8,4,0,0,2,0,2,6,0,0,0,0,1,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,1,0,975,1,17,993,1377
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2509,2,2,131,57,3,30,8,399,258,16,27,,,8,4,0,0,5,1,2,12,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,2,1,1,0,971,0,14,985,1401
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2510,3,3,161,77,7,21,13,470,355,16,15,,,7,2,0,0,3,0,1,16,0,0,0,2,0,0,1,7,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1179,2,23,1204,1863
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2511,2,2,135,61,5,15,14,411,205,9,14,,,5,1,0,0,1,1,0,5,0,0,0,1,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,890,2,22,914,1359
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2512,3,3,74,65,5,29,11,334,370,9,21,,,5,5,0,0,5,1,1,6,0,0,0,0,0,1,2,6,0,0,0,0,0,0,2,0,0,0,2,0,0,0,954,1,22,977,1779
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2513,3,3,121,74,4,20,17,557,366,14,20,,,22,2,0,0,2,0,2,10,0,0,0,0,0,1,2,6,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1246,1,18,1265,1937
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2514,1,1,33,23,0,10,3,160,171,1,5,,,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0,1,0,416,0,11,427,691
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2515,2,2,46,49,3,12,10,187,117,5,9,,,1,1,0,0,2,0,3,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,455,0,7,462,826
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2516,2,2,49,40,1,12,4,250,175,6,5,,,4,0,0,0,3,1,1,4,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,13,574,1031
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2517,2,2,34,47,3,22,9,266,288,8,11,,,4,3,0,0,4,0,2,7,1,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,3,1,0,722,1,26,749,1407
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2518,2,2,40,31,7,25,12,234,305,8,17,,,6,0,0,0,4,0,0,8,5,1,0,2,0,2,1,6,0,0,0,0,0,1,4,0,0,0,0,0,1,0,720,0,20,740,1467
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2519,5,5,150,98,7,62,20,767,747,27,29,,,9,5,0,0,6,0,6,11,0,0,0,0,0,0,4,12,0,0,0,2,0,0,4,0,0,0,1,2,0,0,1969,1,21,1991,3529
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2520,3,3,69,48,9,25,11,430,435,18,23,,,8,2,1,0,3,0,1,12,0,1,0,1,0,1,0,8,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1110,0,25,1135,2016
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2521,2,2,49,56,3,16,7,246,236,5,6,,,5,1,1,0,3,0,1,8,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,651,14,0,665,1141
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2522,2,2,43,31,2,19,7,264,225,7,6,,,3,1,0,0,2,0,1,5,0,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,622,0,13,635,1167
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2523,8,8,285,209,20,82,38,1188,831,39,43,,,20,4,1,3,8,2,3,31,2,0,0,0,0,1,3,7,0,0,0,3,0,1,5,0,0,0,1,1,2,0,2833,0,56,2889,4800
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2524,7,7,317,165,18,83,34,1161,822,47,47,,,28,9,0,1,10,2,8,30,1,0,1,1,1,1,0,10,1,0,0,0,1,11,4,0,0,0,7,0,1,0,2822,0,60,2882,4859
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2525,3,3,89,60,9,32,14,422,375,14,8,,,4,2,0,2,4,0,1,16,3,0,1,1,1,1,0,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1069,1,16,1086,1822
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2526,5,5,133,82,6,39,15,591,538,29,27,,,10,5,0,0,8,2,2,18,1,0,1,1,1,1,1,9,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1525,1,39,1565,3048
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2527,3,3,69,42,5,21,12,388,299,13,20,,,9,0,1,0,3,0,0,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,895,2,26,923,1664
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2528,6,6,156,120,11,54,25,1037,770,29,41,,,9,8,1,0,6,2,7,18,0,0,1,1,2,0,0,12,0,0,1,0,0,2,2,0,0,1,1,0,1,0,2318,2,52,2372,4130
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2529,5,5,87,89,5,57,22,531,805,18,39,,,8,2,1,2,6,1,7,19,8,0,0,0,0,1,1,12,2,0,0,0,1,0,4,2,0,1,0,0,1,0,1732,0,36,1768,3256
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2530,8,8,249,170,14,93,34,1341,1046,50,59,,,24,6,2,1,19,1,6,40,0,1,0,3,3,0,1,11,0,1,0,0,0,2,5,0,0,0,1,0,1,2,3186,2,58,3246,5632
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2531,3,3,164,86,6,14,11,688,261,17,15,,,14,1,0,0,8,0,5,8,1,0,0,3,2,0,0,5,0,0,0,0,0,1,2,2,0,1,0,0,0,0,1315,0,19,1334,1815
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2532,4,4,246,110,11,22,13,931,381,32,30,,,14,3,0,0,5,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,2,0,0,1,1820,0,35,1855,2653
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2533,3,3,187,77,10,27,8,716,278,23,15,,,11,1,1,0,8,1,1,9,0,0,0,0,0,0,1,3,0,0,0,0,1,1,5,0,0,1,0,1,2,0,1388,1,21,1410,1903
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2534,3,3,218,68,6,25,9,737,257,29,22,,,14,2,0,0,5,0,5,12,5,0,0,0,1,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,1421,1,16,1438,1958
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2535,2,2,48,45,4,13,8,230,326,9,16,,,7,5,0,0,1,0,2,11,0,0,0,0,0,0,1,5,0,1,0,0,1,1,1,0,0,0,1,0,0,1,737,1,13,751,1375
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2536,3,3,35,38,5,28,15,211,252,7,7,,,8,1,0,0,2,0,1,7,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,623,1,6,630,1797
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2537,5,5,278,135,10,42,12,999,635,32,35,,,14,6,0,0,9,1,3,13,0,0,1,0,0,0,0,12,0,0,0,2,0,0,4,0,0,0,3,0,1,1,2248,1,21,2270,3572
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2538,4,4,52,62,7,45,28,341,542,10,11,,,2,1,0,0,8,0,4,16,0,0,0,1,1,0,0,9,0,0,0,1,0,0,6,0,1,0,0,2,3,0,1153,2,33,1188,2313
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2539,5,5,95,84,5,50,26,544,586,31,18,,,12,2,0,0,7,0,8,13,0,0,1,1,2,0,5,3,0,0,0,0,1,3,2,0,0,0,2,1,3,0,1505,0,25,1530,3517
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2540,7,7,190,165,14,102,41,1076,1018,40,60,,,19,5,1,0,14,0,2,31,0,0,1,0,4,0,1,6,0,0,1,0,0,1,7,0,1,0,0,1,0,1,2802,3,54,2859,5220
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2541,3,3,65,74,5,36,17,354,415,7,10,,,8,2,0,0,3,0,1,9,0,0,1,2,1,0,0,6,1,0,1,0,0,0,4,0,0,0,0,1,0,0,1023,0,22,1045,2110
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2542,4,4,46,78,5,31,16,459,416,8,27,,,9,2,0,0,3,3,1,9,0,0,0,0,1,0,2,12,0,0,0,1,1,0,5,0,0,0,0,1,1,1,1138,1,27,1166,2502
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2543,4,4,54,86,11,40,18,428,534,26,16,,,4,4,0,0,3,2,3,15,0,0,0,0,1,0,0,8,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1258,0,24,1282,2615
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2544,4,4,71,80,6,32,20,497,579,28,24,,,8,1,0,0,7,1,4,20,0,0,0,1,1,0,0,13,0,0,0,0,0,0,5,0,0,0,1,3,1,2,1405,0,29,1434,2937
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2545,5,5,78,84,6,33,13,434,493,15,15,,,9,3,0,0,7,0,4,31,0,0,0,2,2,0,0,11,0,0,0,0,2,1,3,0,0,0,0,0,1,0,1247,0,7,1254,3302
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2546,4,4,86,76,6,34,28,358,639,16,15,,,12,6,0,0,6,1,7,20,0,0,0,3,1,0,0,9,0,2,1,1,0,1,1,0,0,1,0,0,0,0,1330,0,35,1365,2679
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2547,3,3,79,54,14,42,19,332,475,20,20,,,9,2,0,0,5,0,5,23,0,1,0,1,1,1,0,9,0,0,0,0,0,0,2,0,0,0,1,0,1,1,1117,0,32,1149,2120
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2548,8,8,94,90,8,64,42,1403,777,30,35,,,5,4,1,0,14,0,9,29,0,0,0,2,2,1,2,8,0,0,2,0,0,1,7,0,0,0,2,1,1,1,2635,1,62,2698,5362
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2549,4,4,43,60,6,33,21,374,611,17,14,,,2,3,0,0,1,2,2,26,1,0,0,2,1,0,2,15,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1239,0,40,1279,2409
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2550,3,3,38,43,6,30,12,352,457,11,17,,,1,1,0,0,2,3,3,26,0,0,0,1,0,1,0,10,0,0,1,0,1,2,4,0,0,0,0,2,1,0,1025,0,21,1046,1940
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2551,3,3,37,43,9,24,17,330,369,12,11,,,1,2,0,0,3,0,1,12,0,0,1,3,0,0,1,14,0,0,0,2,0,1,3,0,0,0,1,1,3,0,901,0,30,931,1625
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2552,3,3,43,44,3,17,9,412,436,12,14,,,2,3,0,0,5,2,5,26,0,1,1,2,0,0,0,4,0,0,1,1,0,0,4,0,0,0,0,0,1,0,1048,2,33,1083,1970
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2553,4,4,40,60,5,34,20,419,501,17,13,,,5,2,0,1,7,5,3,13,0,0,1,0,0,0,1,9,0,0,0,1,1,0,5,0,0,0,0,0,0,0,1163,0,26,1189,2418
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2554,4,4,38,50,8,29,15,416,573,7,14,,,5,1,0,0,9,1,3,27,0,0,0,2,1,0,2,9,0,0,0,3,0,2,0,1,0,0,1,1,0,0,1218,0,34,1252,2767
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2555,3,3,31,28,2,13,12,460,312,5,9,,,0,0,0,0,3,0,3,15,1,0,1,0,1,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,905,9,23,937,1765
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2556,12,12,267,212,16,115,86,1374,1769,54,69,,,17,8,1,0,17,5,5,55,0,1,1,3,5,1,3,28,0,0,1,5,0,2,13,1,0,0,6,5,6,10,4161,3,106,4270,8596
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2557,5,5,81,61,10,41,35,514,848,18,16,,,6,2,1,0,7,0,4,34,0,0,0,2,0,0,1,10,0,1,6,1,0,0,11,0,0,0,1,1,2,0,1714,0,32,1746,3399
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2558,4,4,27,44,5,28,17,267,572,13,14,,,5,1,0,0,2,1,1,5,0,0,0,0,1,0,1,2,0,0,0,0,1,1,6,1,0,0,1,1,2,0,1019,1,22,1042,2362
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2559,4,4,45,38,3,33,15,366,477,13,14,,,1,1,1,0,4,1,4,21,2,0,2,3,4,0,0,12,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1066,2,20,1088,2944
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2560,3,3,19,41,2,20,22,303,450,12,16,,,0,2,0,0,4,0,4,20,0,0,1,0,2,0,3,6,0,0,0,0,0,2,1,0,0,0,1,1,0,0,932,1,21,954,1918
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2561,3,3,12,38,4,28,22,258,463,11,6,,,1,1,0,0,4,0,3,19,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,3,0,1,880,0,12,892,1744
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2562,16,16,311,278,28,167,65,2016,2181,83,101,,,33,12,0,6,17,2,11,67,1,11,1,6,1,1,3,32,0,0,1,3,0,2,16,2,0,1,4,2,8,3,5476,5,100,5581,11804
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2563,12,12,223,221,28,111,60,946,1322,53,36,,,11,10,1,0,15,5,11,44,0,0,3,8,3,0,1,18,0,0,0,1,3,0,11,0,2,0,1,0,1,0,3149,5,89,3243,8915
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2565,6,6,34,61,3,40,35,335,805,11,7,,,3,2,0,0,9,1,3,18,0,0,0,0,0,1,1,7,0,0,0,0,4,1,7,0,0,1,1,0,1,0,1391,0,32,1423,3838
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2566,6,6,30,52,9,47,60,481,1044,27,21,,,2,2,0,2,6,2,11,18,1,1,1,2,2,1,0,8,0,0,0,3,1,2,8,0,0,0,0,1,3,0,1848,1,23,1872,4038
1,14,JALISCO,16,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2567,13,13,139,163,11,110,63,1307,1417,34,52,,,10,9,2,1,19,3,12,52,1,0,0,3,1,1,5,20,0,0,1,3,0,4,20,0,0,0,3,1,4,0,3471,1,49,3521,9534
