CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,CAND_IND1,CAND_IND2,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,1,TEQUILA,84,TALA,2187,C,3,0,C03,0,11,4,1,18,8,199,121,3,0,,,3,0,0,0,4,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,383,0,5,388,653,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2189,C,1,0,C01,0,2,9,4,13,6,222,112,2,2,,,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,380,0,13,393,731,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2194,C,2,0,C02,0,8,12,0,23,8,202,103,6,1,,,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,1,3,374,630,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2196,B,1,0,B,0,6,7,4,21,7,236,119,4,1,,,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,414,0,4,418,715,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2198,B,1,0,B,0,5,11,1,14,7,160,150,2,1,,,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,5,361,655,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2199,B,1,0,B,0,12,12,1,18,9,176,192,3,2,,,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,433,0,6,439,679,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2199,C,1,0,C01,0,7,10,3,20,7,188,167,5,1,,,0,0,0,0,2,0,1,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,422,0,16,438,679,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2202,B,1,0,B,0,3,4,0,17,5,131,99,9,0,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,9,280,493,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2208,C,1,0,C01,0,3,10,2,11,6,132,101,3,0,,,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,6,281,607,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2208,C,2,0,C02,0,2,2,0,17,6,165,90,5,0,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,294,0,12,306,606,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,2210,C,5,0,C05,0,11,8,2,21,5,162,103,2,1,,,0,1,0,0,1,0,0,6,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,0,9,338,707,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,19,BOLAÑOS,292,B,1,0,B,0,52,59,153,3,0,99,55,34,1,,,8,1,3,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,477,0,16,493,637,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,19,BOLAÑOS,292,C,1,0,C01,0,29,47,124,2,5,122,57,63,0,,,9,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,468,0,8,476,637,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,84,TALA,3746,B,1,0,B,0,14,10,2,12,4,117,120,3,4,,,0,0,0,0,2,1,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,1,0,0,0,303,2,6,311,678,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,3746,C,1,0,C01,0,8,12,3,16,4,120,114,5,3,,,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,297,0,8,305,678,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,3747,C,1,0,C01,0,14,8,4,13,5,111,126,0,4,,,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,299,1,7,307,698,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,3750,B,1,0,B,0,6,10,1,8,4,121,70,0,1,,,0,1,0,0,1,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,234,0,4,238,524,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,3751,B,1,0,B,0,8,3,1,7,1,126,86,4,3,,,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,249,0,6,255,612,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,3753,C,2,0,C02,0,72,20,6,2,6,29,143,0,1,57,,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,344,0,0,344,655,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,19,BOLAÑOS,3875,C,2,0,C02,0,37,31,7,10,6,80,212,17,2,,,6,2,0,0,5,2,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,10,0,0,435,0,14,449,612,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,3877,B,1,0,B,0,112,2,0,2,8,9,93,0,3,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,3,233,286,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,6,AMECA,3738,B,1,0,B,0,14,19,5,11,6,100,131,7,3,,,2,1,0,0,1,0,0,4,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,310,3,9,322,634,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,3691,B,1,0,B,0,82,10,1,2,5,22,142,0,2,59,,7,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,9,347,675,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,3665,B,1,0,B,0,11,8,1,33,4,237,132,7,4,,,0,0,0,0,5,0,1,1,1,1,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,452,0,4,456,714,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,3692,E,1,0,E01,0,31,5,4,2,0,23,169,0,2,161,,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,409,0,7,416,623,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,3693,B,1,0,B,0,17,1,0,1,0,2,17,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3,42,125,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,3663,B,1,0,B,0,9,126,1,7,6,63,21,3,0,,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,10,254,449,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,3664,B,1,0,B,0,3,65,0,0,2,28,8,0,0,,,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,3,118,168,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,3692,B,1,0,B,0,68,13,7,3,1,43,165,0,1,117,,5,0,0,0,1,1,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,435,0,6,441,717,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,3748,B,1,0,B,0,5,9,1,20,5,196,124,1,3,,,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,372,0,10,382,731,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,3749,C,2,0,C02,0,13,9,1,14,6,95,116,2,4,,,2,1,0,0,4,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,278,0,8,286,649,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,3749,C,3,0,C03,0,9,19,1,9,4,73,127,0,2,,,1,1,0,0,2,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,6,262,649,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,3752,C,1,0,C01,0,107,12,3,2,1,23,129,2,2,63,,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,352,0,1,353,664,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,3753,C,1,0,C01,0,77,15,5,3,0,29,141,0,2,86,,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,5,372,655,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,6,AMECA,3738,C,2,0,C02,0,13,24,3,2,4,129,148,7,3,,,3,2,0,0,3,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,1,0,1,352,1,9,362,634,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,6,AMECA,3738,C,1,0,C01,0,13,26,3,1,3,129,123,6,2,,,0,1,0,0,1,0,1,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,317,0,7,324,634,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,3746,C,3,0,C03,0,10,12,2,13,3,119,118,0,4,,,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,8,294,677,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,3747,B,1,0,B,0,16,4,1,13,9,122,126,4,3,,,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,313,1,5,319,699,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,3749,B,1,0,B,0,10,10,3,16,10,73,116,2,3,,,1,0,0,0,0,0,2,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,257,0,8,265,649,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,84,TALA,3749,C,1,0,C01,0,7,10,1,11,8,70,126,1,1,,,2,0,0,0,1,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,247,0,6,253,649,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,3752,C,2,0,C02,0,91,9,1,2,4,28,113,0,0,98,,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,357,0,10,367,664,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,413,B,1,0,B,0,81,36,1,0,3,155,69,21,0,,,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,374,0,8,382,639,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,414,B,1,0,B,0,95,40,2,3,1,139,45,23,1,,,7,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,11,372,658,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,417,B,1,0,B,0,59,36,3,5,1,137,51,15,4,,,2,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,323,0,14,337,652,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,421,B,1,0,B,0,64,26,1,4,4,186,58,22,2,,,4,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,378,0,3,381,696,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,426,B,1,0,B,0,35,4,1,6,2,134,8,9,0,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,11,212,394,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,530,C,2,0,C02,0,106,2,1,18,3,94,77,71,1,,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,378,5,11,394,592,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,531,C,1,0,C01,0,143,7,0,41,2,97,90,92,1,,,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,477,2,8,487,690,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,533,B,1,0,B,0,120,6,1,51,4,102,149,52,7,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,494,5,8,507,702,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,534,B,1,0,B,0,115,14,1,26,5,108,71,55,6,,,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,405,2,10,417,597,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,537,B,1,0,B,0,106,6,0,15,3,43,39,45,1,,,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,263,0,4,267,390,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2397,B,1,0,B,0,92,25,5,4,9,32,128,1,1,137,,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,3,444,736,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2398,B,1,0,B,0,74,12,3,1,5,26,102,1,0,60,,3,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,294,0,3,297,482,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2398,C,1,0,C01,0,70,17,0,3,1,25,107,1,0,55,,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,286,0,8,294,481,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2402,C,1,0,C01,0,38,18,3,1,4,15,151,1,2,77,,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,318,0,4,322,485,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2406,C,1,0,C01,0,116,11,6,4,9,33,114,0,2,93,,3,2,0,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,2,9,411,685,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2407,C,2,0,C02,0,79,12,5,5,5,32,185,2,3,76,,2,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,416,1,7,424,743,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2408,B,1,0,B,0,92,8,4,1,5,26,157,3,1,70,,6,1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,0,0,1,1,0,0,2,0,0,0,1,2,0,0,389,0,7,396,662,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2411,B,1,0,B,0,84,2,1,1,0,23,21,1,0,0,,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,4,142,224,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2413,C,2,0,C02,0,163,7,2,5,1,64,84,0,2,4,,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,343,2,9,354,606,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,95,TEQUILA,2416,B,1,0,B,0,97,3,1,1,5,29,31,2,0,5,,5,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,184,0,6,190,314,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,96,TEUCHITLAN,2422,B,1,0,B,0,78,6,1,5,1,167,55,1,0,,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,9,328,558,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,96,TEUCHITLAN,2422,C,2,0,C02,0,62,9,1,2,2,169,61,2,0,,,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,316,0,10,326,557,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,32,CHIMALTITAN,477,E,1,0,E01,0,239,3,0,2,2,105,78,1,1,,,5,2,0,0,4,1,1,6,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,456,0,7,463,651,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,32,CHIMALTITAN,476,C,1,0,C01,0,147,3,1,1,3,257,7,0,0,,,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,13,444,590,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,32,CHIMALTITAN,477,B,1,0,B,0,167,14,3,4,1,216,40,2,0,,,10,2,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,468,0,12,480,598,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,530,B,1,0,B,0,129,5,2,25,1,68,94,56,6,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,389,2,8,399,592,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,531,C,2,0,C02,0,140,11,0,23,8,84,86,75,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,428,5,6,439,690,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,532,B,1,0,B,0,124,8,0,22,0,92,79,51,4,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,381,3,8,392,566,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,532,C,2,0,C02,0,88,9,0,36,3,97,93,60,1,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,390,6,10,406,565,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,533,C,1,0,C01,0,104,6,2,28,4,80,175,52,5,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,457,3,10,470,702,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,535,B,1,0,B,0,99,14,0,25,1,115,79,62,3,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,401,1,6,408,578,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,538,C,1,0,C01,0,210,9,0,39,3,59,33,69,1,,,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,426,1,7,434,630,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,539,E,1,0,E01,0,130,12,1,53,4,58,68,7,0,,,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,336,0,4,340,558,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1549,B,1,0,B,0,20,5,3,30,0,203,61,4,0,,,0,1,1,0,0,0,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,335,0,12,347,471,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1550,B,1,0,B,0,8,8,1,33,2,164,54,4,0,,,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,8,287,398,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1552,C,1,0,C01,0,14,9,0,40,3,211,72,8,1,,,1,0,0,0,5,0,1,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,372,0,8,380,548,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1553,B,1,0,B,0,6,3,1,24,6,129,65,0,1,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,238,0,2,240,329,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1562,C,2,0,C02,0,42,122,2,1,0,89,19,1,0,,,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,9,309,510,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1566,B,1,0,B,0,11,64,3,9,1,115,96,0,0,,,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,311,0,12,323,539,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1567,B,1,0,B,0,15,68,0,9,5,96,141,2,1,,,8,2,0,0,0,2,0,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,3,0,0,360,0,10,370,618,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1567,C,2,0,C02,0,9,62,0,6,2,121,140,6,2,,,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,361,0,6,367,618,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1568,C,2,0,C02,0,5,46,0,6,3,99,110,2,1,,,2,5,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,1,296,0,18,314,509,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1572,C,1,0,C01,0,6,45,2,4,3,145,85,0,0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,12,304,462,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,411,C,1,0,C01,0,84,33,1,5,8,151,60,22,1,,,4,5,0,0,2,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,386,0,9,395,679,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,412,B,1,0,B,0,98,35,5,3,4,96,31,4,0,,,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,293,0,9,302,473,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,413,C,1,0,C01,0,94,35,1,2,2,156,65,23,2,,,4,2,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,393,0,5,398,638,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,414,C,2,0,C02,0,64,33,4,3,1,148,52,9,2,,,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,331,0,12,343,657,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,416,B,1,0,B,0,93,29,1,2,0,99,30,7,0,,,5,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,274,1,6,281,440,Grupo de recuento,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,418,C,2,0,C02,0,81,28,1,5,2,126,33,23,0,,,2,2,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,312,1,11,324,543,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,419,C,1,0,C01,0,81,44,1,3,1,147,64,17,0,,,6,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,369,0,16,385,639,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,26,COLOTLAN,420,C,2,0,C02,0,73,33,2,3,2,176,65,13,2,,,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,12,392,685,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,536,B,1,0,B,0,83,21,1,22,5,120,126,77,2,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,458,2,5,465,705,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,536,C,2,0,C02,0,112,9,1,26,3,114,107,79,4,,,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,461,5,4,470,704,Acta casilla,,,
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,539,B,1,0,B,0,148,17,0,52,6,56,89,25,3,,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,398,0,17,415,601,Acta casilla,,,
