CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,555,E,1,4,E01C04,0,129,19,9,18,4,35,135,6,1,0,0,356,2,9,367,748,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,555,E,1,5,E01C05,0,141,12,6,17,12,30,135,4,1,0,0,358,0,19,377,748,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,572,B,1,0,B,0,132,19,12,15,8,31,120,7,0,0,0,344,0,14,358,681,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,572,C,1,0,C01,0,134,9,8,12,9,40,158,9,3,1,0,383,1,21,405,681,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,572,C,2,0,C02,0,141,9,8,12,9,36,111,5,2,0,0,333,2,15,350,681,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,572,C,3,0,C03,0,138,9,9,12,10,30,135,6,0,1,0,350,1,19,370,681,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,572,C,4,0,C04,0,111,19,11,18,8,27,164,1,2,2,1,364,2,10,376,680,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,572,C,5,0,C05,0,122,22,12,14,11,38,134,7,1,0,0,361,0,9,370,680,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,572,C,6,0,C06,0,105,16,19,16,12,37,120,6,4,0,0,335,0,10,345,680,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,572,C,7,0,C07,0,127,13,10,5,8,34,108,13,2,2,0,322,1,9,332,680,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,572,C,8,0,C08,0,115,14,11,14,13,26,141,7,1,0,0,342,0,11,353,680,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,572,C,9,0,C09,0,122,22,12,9,10,37,128,2,1,0,0,343,1,11,355,680,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,572,E,1,0,E01,0,155,15,14,12,6,27,114,11,3,0,0,357,2,13,372,565,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,572,E,1,1,E01C01,0,162,14,6,6,4,37,115,6,1,0,1,352,2,19,373,564,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,572,E,1,2,E01C02,0,140,16,12,9,11,36,141,9,1,0,0,375,0,15,390,564,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,573,B,1,0,B,0,120,25,13,11,7,25,91,8,2,4,0,306,1,18,325,588,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,573,C,1,0,C01,0,120,13,6,17,4,16,82,5,1,2,0,266,5,8,279,588,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,573,C,2,0,C02,0,134,13,6,5,7,27,81,7,3,2,0,285,0,13,298,587,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,574,B,1,0,B,0,88,22,10,7,5,23,78,7,1,1,0,242,1,17,260,561,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,574,C,1,0,C01,0,94,27,5,10,6,19,70,3,3,1,0,238,1,14,253,561,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,575,B,1,0,B,0,68,13,34,2,3,7,73,4,2,0,0,206,0,14,220,508,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,575,C,1,0,C01,0,73,7,34,6,11,13,66,1,3,0,0,214,1,10,225,508,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,575,C,2,0,C02,0,79,21,24,5,6,11,57,3,2,0,0,208,1,14,223,507,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,576,B,1,0,B,0,75,24,26,15,5,9,84,4,0,0,2,244,14,1,259,498,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,576,C,1,0,C01,0,92,18,25,8,5,4,59,2,4,1,0,218,1,14,233,498,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,577,B,1,0,B,0,72,12,39,16,8,9,122,4,2,2,0,286,1,18,305,652,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,577,C,1,0,C01,0,83,10,36,13,5,7,99,5,2,4,1,265,0,23,288,652,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,578,B,1,0,B,0,58,6,40,16,3,18,85,1,0,1,0,228,0,10,238,498,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,578,C,1,0,C01,0,51,12,54,9,3,15,100,3,1,2,0,250,0,9,259,498,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,579,B,1,0,B,0,52,2,29,6,1,10,77,3,0,0,0,180,0,9,189,396,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,579,C,1,0,C01,0,54,1,17,6,7,121,65,2,1,0,0,274,0,9,283,395,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,580,B,1,0,B,0,68,3,41,9,5,21,91,4,1,0,0,243,0,1,244,520,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,580,C,1,0,C01,0,60,11,27,7,3,17,81,6,2,1,0,215,0,19,234,520,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,581,B,1,0,B,0,65,4,26,5,6,19,103,1,0,9,0,238,0,15,253,498,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,581,C,1,0,C01,0,87,6,31,9,6,13,94,0,0,4,0,250,0,6,256,498,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,582,B,1,0,B,0,65,14,42,9,7,19,98,2,1,0,0,257,0,15,272,539,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,582,C,1,0,C01,0,67,9,32,15,6,21,116,2,1,2,0,271,0,17,288,539,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,583,B,1,0,B,0,78,8,39,10,3,24,130,2,1,0,0,295,0,16,311,557,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,583,C,1,0,C01,0,82,13,35,11,6,20,96,1,1,1,0,266,0,11,277,556,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,584,B,1,0,B,0,79,7,15,7,3,20,85,3,4,0,1,224,0,15,239,497,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,584,C,1,0,C01,0,97,8,24,4,10,14,81,1,1,1,0,241,0,10,251,496,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,585,B,1,0,B,0,81,8,25,15,3,17,90,2,1,0,0,242,0,8,250,515,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,585,C,1,0,C01,0,80,10,22,7,3,10,77,5,1,0,0,215,2,11,228,515,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,586,B,1,0,B,0,117,6,19,11,3,27,96,2,1,0,0,282,0,13,295,543,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,586,C,1,0,C01,0,106,6,25,8,3,17,108,7,1,0,0,281,0,13,294,543,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,587,B,1,0,B,0,96,15,12,7,7,25,121,2,3,1,2,291,0,20,311,609,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,587,C,1,0,C01,0,104,14,17,6,2,17,119,2,1,0,0,282,0,23,305,609,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,588,B,1,0,B,0,87,15,13,8,4,23,103,1,2,1,2,259,0,20,279,618,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,588,C,1,0,C01,0,82,19,17,10,13,17,133,6,1,0,0,298,0,17,315,618,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,B,1,0,B,0,113,8,34,3,5,26,107,0,1,0,0,297,0,26,323,698,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C,1,0,C01,0,105,5,22,10,6,22,126,4,0,1,0,301,0,22,323,698,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C,2,0,C02,0,180,15,17,25,7,36,154,6,2,3,0,445,2,12,459,698,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C,3,0,C03,0,117,5,29,13,6,22,99,5,1,1,0,298,0,23,321,698,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C,4,0,C04,0,105,13,25,21,4,20,106,6,3,1,0,304,1,12,317,698,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C,5,0,C05,0,112,14,27,10,8,16,94,9,2,1,0,293,1,13,307,698,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C,6,0,C06,0,113,7,25,13,6,19,118,5,2,0,0,308,0,15,323,698,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C,7,0,C07,0,88,8,21,5,3,23,98,0,2,0,0,248,0,20,268,698,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C,8,0,C08,0,115,9,22,10,5,14,109,3,1,2,0,290,0,4,294,697,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C,9,0,C09,0,104,13,21,5,2,16,103,2,0,2,0,268,1,21,290,697,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C,10,0,C10,0,101,12,23,15,4,14,106,2,0,0,0,277,1,11,289,697,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C,11,0,C11,0,109,13,18,10,6,19,116,0,1,2,0,294,0,19,313,697,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C,12,0,C12,0,93,5,23,10,3,21,152,1,1,0,0,309,1,25,335,697,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C,13,0,C13,0,102,12,20,15,3,21,125,3,0,1,0,302,0,12,314,697,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,E,1,0,E01,0,106,12,23,17,2,22,117,3,1,0,0,303,0,12,315,617,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,E,1,1,E01C01,0,88,11,25,16,3,31,131,3,2,2,0,312,0,13,325,617,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,E,1,2,E01C02,0,83,8,33,9,5,10,126,2,1,0,0,277,0,18,295,616,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,E,1,3,E01C03,0,93,5,21,15,3,26,97,6,2,0,0,268,0,20,288,616,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,E,1,4,E01C04,0,87,8,21,8,4,25,146,5,0,2,0,306,1,17,324,616,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,590,B,1,0,B,0,120,11,9,16,5,23,101,1,0,0,0,286,0,9,295,519,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,590,C,1,0,C01,0,103,14,17,12,3,16,140,3,1,1,0,310,0,20,330,518,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,591,B,1,0,B,0,153,14,12,15,8,49,118,5,4,3,0,381,1,14,396,697,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,592,B,1,0,B,0,93,9,5,9,6,17,90,5,1,0,0,235,0,11,246,381,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,592,C,1,0,C01,0,93,17,7,5,4,19,87,0,0,0,0,232,0,23,255,381,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,593,B,1,0,B,0,68,15,37,16,10,17,107,7,5,0,0,282,0,27,309,596,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,616,B,1,0,B,0,95,23,5,12,2,6,44,2,1,0,1,191,0,11,202,385,Grupo de recuento,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,616,C,1,0,C01,0,80,11,1,6,3,7,66,1,0,1,0,176,0,8,184,385,Acta casilla,,,
2,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,0,A,23,0,VA23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,25,B,1,0,B,0,122,12,8,6,4,25,61,5,2,0,0,245,0,6,251,454,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,25,C,1,0,C01,0,162,7,10,6,4,14,67,6,0,0,0,276,0,6,282,454,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,26,B,1,0,B,0,170,18,5,10,4,35,86,7,1,0,0,336,0,12,348,556,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,26,C,1,0,C01,0,178,11,2,9,9,13,99,5,3,0,0,329,0,10,339,556,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,27,B,1,0,B,0,192,16,12,6,2,36,76,6,4,0,0,350,1,11,362,551,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,28,B,1,0,B,0,113,13,4,10,3,21,50,2,2,0,0,218,1,10,229,362,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,29,B,1,0,B,0,107,17,7,6,5,16,69,3,1,0,0,231,0,9,240,431,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,29,C,1,0,C01,0,99,24,2,11,6,28,55,3,1,0,0,229,0,13,242,430,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,30,B,1,0,B,0,180,17,11,12,8,13,79,5,2,0,0,327,0,2,329,591,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,33,B,1,0,B,0,115,10,3,7,4,12,70,6,1,0,0,228,0,19,247,413,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,33,C,1,0,C01,0,112,6,2,7,3,13,89,3,3,0,0,238,0,1,239,413,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,38,B,1,0,B,0,239,20,7,8,8,15,82,12,6,1,0,398,0,18,416,668,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,38,C,1,0,C01,0,234,27,6,11,4,18,104,12,2,0,0,418,0,18,436,668,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,39,B,1,0,B,0,136,14,1,6,2,18,78,5,1,0,0,261,1,12,274,410,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,39,C,1,0,C01,0,111,11,2,8,2,23,81,7,1,0,0,246,0,12,258,410,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,40,B,1,0,B,0,226,21,5,9,5,22,75,10,5,0,1,379,1,9,389,604,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,40,C,1,0,C01,0,196,20,3,8,4,31,105,3,1,0,0,371,0,12,383,603,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,171,B,1,0,B,0,224,24,5,11,1,21,87,5,4,1,0,383,1,15,399,583,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,172,B,1,0,B,0,273,29,5,10,2,36,91,8,7,0,1,462,0,15,477,699,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,173,B,1,0,B,0,173,12,4,9,4,20,70,5,3,0,0,300,0,17,317,475,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,174,B,1,0,B,0,195,17,4,7,0,12,54,9,2,0,0,300,0,12,312,480,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,174,C,1,0,C01,0,178,25,5,8,3,26,70,6,5,0,0,326,0,10,336,479,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,175,B,1,0,B,0,200,17,3,4,2,14,45,10,3,0,0,298,0,4,302,438,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,175,C,1,0,C01,0,190,14,0,3,5,10,49,6,1,0,0,278,0,9,287,437,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,176,B,1,0,B,0,165,19,3,3,5,14,50,8,2,0,0,269,0,4,273,387,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,177,B,1,0,B,0,324,33,9,7,3,28,84,11,3,1,0,503,0,9,512,686,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,178,B,1,0,B,0,227,14,7,7,6,30,107,12,3,1,0,414,1,12,427,669,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,179,B,1,0,B,0,155,16,4,8,5,13,56,4,1,0,0,262,0,13,275,425,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,179,C,1,0,C01,0,163,11,2,6,6,20,70,1,0,0,0,279,0,4,283,424,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,198,B,1,0,B,0,173,28,3,14,3,32,88,4,3,0,0,348,3,14,365,621,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,199,B,1,0,B,0,150,16,4,7,3,23,127,2,3,0,0,335,0,19,354,579,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,214,B,1,0,B,0,224,16,7,7,3,17,63,3,2,0,0,342,2,5,349,475,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,214,C,1,0,C01,0,258,29,7,3,2,21,43,4,0,1,0,368,0,6,374,475,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,215,B,1,0,B,0,294,17,4,6,2,17,50,8,3,1,0,402,0,9,411,546,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,215,C,1,0,C01,0,282,21,3,5,4,17,70,13,1,1,0,417,0,4,421,545,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,216,B,1,0,B,0,193,10,4,7,3,14,59,2,1,0,0,293,0,7,300,428,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,216,C,1,0,C01,0,206,13,1,5,0,15,51,8,0,0,0,299,0,6,305,428,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,217,B,1,0,B,0,214,13,4,4,3,22,45,5,1,0,0,311,0,9,320,440,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,217,C,1,0,C01,0,195,15,4,5,1,13,54,4,1,0,0,292,0,12,304,440,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,218,B,1,0,B,0,222,22,8,9,7,21,81,3,5,1,0,379,0,8,387,535,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,218,C,1,0,C01,0,231,12,2,8,6,19,73,7,2,0,0,360,0,13,373,535,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,218,C,2,0,C02,0,257,9,4,4,1,20,75,7,0,1,0,378,0,9,387,534,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,218,SMR,1,0,SMR01,0,43,2,3,1,1,13,22,2,0,0,0,87,0,3,90,0,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,218,SMR,2,0,SMR02,0,21,2,2,4,0,5,13,1,0,0,0,48,0,0,48,0,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,218,SRP,1,0,SRP01,0,44,3,3,1,1,13,22,0,0,0,0,87,0,3,90,0,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,218,SRP,2,0,SRP02,0,22,2,2,4,0,5,13,0,0,0,0,48,0,0,48,0,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,219,B,1,0,B,0,315,22,4,9,3,24,103,15,3,0,0,498,2,13,513,747,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,220,B,1,0,B,0,284,19,5,5,3,29,73,8,0,0,0,426,0,15,441,637,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,220,C,1,0,C01,0,283,23,3,8,1,29,69,5,4,0,0,425,0,11,436,636,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,221,B,1,0,B,0,221,15,4,3,3,29,63,5,0,0,0,343,0,8,351,467,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,221,C,1,0,C01,0,227,27,5,7,8,19,53,7,2,0,0,355,0,11,366,466,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,222,B,1,0,B,0,362,17,6,10,2,31,86,11,1,0,0,526,1,17,544,738,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,222,C,1,0,C01,0,316,37,1,7,4,28,119,11,2,0,0,525,1,6,532,737,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,223,B,1,0,B,0,265,24,3,9,2,30,124,3,2,0,0,462,0,15,477,721,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,224,B,1,0,B,0,195,16,5,6,5,21,103,0,0,0,0,351,0,14,365,537,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,224,C,1,0,C01,0,236,19,1,15,1,22,78,0,0,0,0,372,0,22,394,537,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,225,B,1,0,B,0,200,31,4,9,5,18,94,12,0,0,0,373,0,6,379,493,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,225,C,1,0,C01,0,190,27,6,6,8,21,94,4,5,0,0,361,0,13,374,493,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,226,B,1,0,B,0,225,19,4,6,3,17,53,4,3,1,0,335,1,5,341,439,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,226,C,1,0,C01,0,236,22,2,7,1,20,47,9,0,0,0,344,0,1,345,438,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,227,B,1,0,B,0,92,12,1,4,5,21,69,1,4,0,0,209,0,6,215,387,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,227,C,1,0,C01,0,110,9,5,3,4,22,63,2,2,0,0,220,0,2,222,387,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,228,B,1,0,B,0,105,4,9,8,2,18,65,3,1,0,0,215,0,13,228,377,Acta casilla,,,
