CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,VIDA_NL,ESO,LIBERAL,PESNL,JUSTICIALISTA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,24,LINARES,7,ARAMBERRI,155,1,1,0,162,0,4,2,219,12,0,0,0,0,0,1,3,0,0,0,403,0,20,423,505
2,19,NUEVO LEON,24,LINARES,7,ARAMBERRI,156,1,1,9,184,0,15,9,254,74,3,1,1,1,0,0,0,0,0,1,552,0,41,593,744
2,19,NUEVO LEON,24,LINARES,7,ARAMBERRI,157,1,1,11,102,0,12,3,275,41,2,4,0,1,0,5,1,0,0,1,458,0,33,491,643
2,19,NUEVO LEON,24,LINARES,7,ARAMBERRI,158,2,2,11,181,0,9,9,423,71,2,3,3,0,0,2,1,0,0,0,715,0,53,768,967
2,19,NUEVO LEON,24,LINARES,7,ARAMBERRI,159,1,1,3,79,2,3,0,78,4,0,0,0,0,0,0,0,0,1,0,170,0,10,180,205
2,19,NUEVO LEON,24,LINARES,7,ARAMBERRI,160,2,2,2,192,0,8,2,359,45,0,4,2,1,0,0,0,0,0,0,615,0,39,654,775
2,19,NUEVO LEON,24,LINARES,7,ARAMBERRI,161,2,2,5,231,0,11,2,493,58,2,1,2,0,0,1,0,0,0,0,806,0,42,848,1040
2,19,NUEVO LEON,24,LINARES,7,ARAMBERRI,162,2,2,0,290,0,1,6,276,28,0,1,0,0,0,1,1,0,0,1,605,0,50,655,773
2,19,NUEVO LEON,24,LINARES,7,ARAMBERRI,163,1,1,0,240,0,4,3,159,12,0,2,0,1,0,0,1,0,0,1,423,0,26,449,506
2,19,NUEVO LEON,24,LINARES,7,ARAMBERRI,164,2,2,1,159,2,1,4,130,16,0,1,0,1,2,0,0,0,0,3,320,0,21,341,381
2,19,NUEVO LEON,24,LINARES,7,ARAMBERRI,165,2,2,13,214,0,4,2,348,54,2,0,16,1,0,1,0,0,1,0,656,0,60,716,877
2,19,NUEVO LEON,24,LINARES,7,ARAMBERRI,166,1,1,1,208,0,3,6,203,26,1,0,0,1,0,0,2,0,0,3,454,0,30,484,563
2,19,NUEVO LEON,24,LINARES,7,ARAMBERRI,167,1,1,3,138,1,1,5,171,23,0,4,0,0,0,0,0,0,0,0,346,0,20,366,427
2,19,NUEVO LEON,4,SALINAS VICTORIA,8,BUSTAMANTE,168,1,1,247,24,1,15,11,259,36,2,0,2,0,0,1,3,0,0,0,601,1,21,623,747
2,19,NUEVO LEON,4,SALINAS VICTORIA,8,BUSTAMANTE,169,1,1,231,30,2,18,17,205,32,0,0,1,0,0,1,5,0,0,0,542,0,6,548,679
2,19,NUEVO LEON,4,SALINAS VICTORIA,8,BUSTAMANTE,170,1,1,232,19,3,11,8,225,49,0,0,0,2,0,9,4,0,0,1,563,0,14,577,720
2,19,NUEVO LEON,4,SALINAS VICTORIA,8,BUSTAMANTE,171,2,2,452,25,2,47,19,432,97,2,0,1,1,1,12,2,0,0,0,1093,1,33,1127,1383
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,172,5,5,505,74,4,60,23,657,331,10,42,11,2,1,14,4,0,0,5,1743,0,29,1772,3187
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,173,2,2,128,25,2,30,19,236,87,4,21,1,4,1,1,0,0,0,5,564,0,24,588,1111
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,174,4,4,259,36,7,112,52,445,279,11,35,1,3,1,15,2,0,0,8,1266,1,78,1345,2825
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,175,3,3,145,17,4,95,32,247,273,17,20,2,2,0,3,2,0,0,7,866,0,51,917,1944
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,176,3,3,190,21,4,69,27,270,365,18,28,4,6,4,8,2,0,0,4,1020,1,61,1082,2107
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,177,2,2,127,21,5,55,35,181,233,12,10,1,2,5,7,4,0,0,3,701,0,41,742,1350
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,178,2,2,122,22,3,32,30,172,208,11,15,0,1,0,0,1,1,0,5,623,1,21,645,1255
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,179,2,2,107,16,5,46,26,187,165,17,16,1,0,2,3,2,0,0,5,598,1,42,641,1339
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,180,2,2,115,22,3,30,23,205,103,4,25,4,0,0,2,3,0,0,7,546,0,28,574,1168
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,181,2,2,145,18,1,52,34,182,207,12,22,2,3,3,6,2,1,0,2,692,0,52,744,1472
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,182,3,3,188,21,6,91,54,353,266,12,21,4,2,1,5,2,1,0,8,1035,0,59,1094,2116
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,184,2,2,191,43,3,36,14,319,118,2,16,3,0,1,10,5,1,0,2,764,0,24,788,1488
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,185,3,4,133,27,3,23,16,206,106,6,24,3,1,1,7,3,0,0,2,561,0,28,589,796
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,186,2,2,151,24,8,31,12,282,100,4,29,1,1,0,9,3,1,0,1,657,0,22,679,1158
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,187,3,3,210,42,5,43,26,335,215,6,75,3,2,0,5,2,0,0,5,974,0,42,1016,1583
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,188,2,2,177,37,6,25,7,247,188,1,49,1,0,3,4,1,2,0,6,754,0,23,777,1255
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,189,4,4,344,63,3,44,27,540,274,8,61,9,2,3,8,6,0,0,0,1392,0,35,1427,2409
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,190,3,3,218,37,4,40,24,305,390,10,42,5,3,1,6,2,1,0,8,1096,0,32,1128,1622
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,192,2,2,91,27,3,29,12,104,88,1,21,2,0,0,3,0,0,0,7,388,0,17,405,758
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,193,2,2,109,18,2,22,12,144,83,2,10,2,1,1,6,1,1,0,4,418,0,20,438,888
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,194,2,2,67,21,2,34,17,152,67,5,10,2,0,1,3,0,0,0,2,383,0,21,404,892
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,195,1,1,24,5,0,8,1,34,10,0,1,0,0,0,0,0,0,0,0,83,0,10,93,228
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,196,3,3,159,24,3,46,23,222,191,13,13,6,1,1,2,0,0,0,1,705,0,35,740,1448
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,197,2,2,50,29,0,48,7,132,92,4,3,1,5,0,1,0,0,0,5,377,0,31,408,944
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,198,1,1,36,9,0,14,2,76,20,1,0,0,0,0,2,0,0,0,0,160,0,5,165,356
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,199,1,1,34,16,2,27,11,75,49,3,1,1,1,0,0,0,0,0,1,221,0,28,249,581
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,200,2,2,86,39,8,73,16,126,69,2,18,2,1,0,1,2,0,0,1,444,0,21,465,962
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,201,2,2,70,21,2,132,11,120,68,2,10,2,2,0,1,1,0,0,4,446,0,14,460,1023
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,202,1,1,49,12,1,31,1,45,22,1,2,0,0,1,1,1,0,0,0,167,0,3,170,305
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,203,1,1,91,40,2,38,13,63,60,5,2,0,1,1,2,0,0,0,2,320,0,27,347,719
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,204,1,1,57,18,1,16,9,47,42,0,1,0,1,0,1,1,0,0,0,194,0,15,209,454
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,205,2,2,101,36,3,32,15,135,99,6,5,0,1,0,5,4,0,0,3,445,0,25,470,1020
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,206,1,1,41,16,2,15,8,40,45,1,10,0,0,0,2,2,0,0,1,183,0,16,199,488
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,207,1,1,38,20,1,9,6,49,39,2,0,1,0,0,0,0,0,0,1,166,0,7,173,338
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,208,1,1,42,10,0,6,3,25,18,0,1,0,0,0,0,0,0,0,0,105,0,6,111,235
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,209,1,1,46,9,0,16,5,79,38,0,0,1,0,0,0,2,0,0,0,196,0,8,204,421
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,210,2,2,150,47,3,32,11,202,74,1,10,0,3,1,3,1,0,0,0,538,0,36,574,1044
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,211,1,1,98,24,1,23,10,58,47,2,1,0,1,0,3,4,0,0,5,277,0,15,292,533
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,212,2,2,111,51,5,23,13,146,62,1,2,0,2,0,8,6,0,0,2,432,0,29,461,940
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,213,1,1,51,12,2,19,10,91,41,1,1,0,2,0,0,0,0,0,0,230,0,14,244,491
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,214,1,1,77,7,3,21,6,89,43,0,1,0,0,1,0,0,0,0,1,249,0,15,264,516
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,215,1,1,30,3,0,7,3,34,10,0,0,0,1,1,0,1,0,0,0,90,0,7,97,210
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,216,1,1,68,9,1,7,10,76,48,1,2,2,0,1,1,2,0,0,1,229,0,15,244,498
2,19,NUEVO LEON,26,CADEREYTA JIMENEZ,9,CADEREYTA JIMENEZ,217,2,2,180,49,3,19,15,172,98,1,2,3,1,2,6,5,1,0,3,560,0,30,590,1115
2,19,NUEVO LEON,4,SALINAS VICTORIA,10,CARMEN,218,20,20,203,123,20,667,296,2674,1392,157,0,188,20,51,12,2,0,0,71,5876,2,219,6097,14922
2,19,NUEVO LEON,4,SALINAS VICTORIA,10,CARMEN,219,4,4,102,38,115,351,106,802,182,50,0,25,3,8,3,0,0,0,15,1800,0,75,1875,2963
2,19,NUEVO LEON,4,SALINAS VICTORIA,10,CARMEN,220,36,37,292,164,28,1411,418,3852,2355,223,0,226,31,147,35,19,3,1,236,9441,2,384,9827,25132
2,19,NUEVO LEON,11,PESQUERIA,11,CERRALVO,221,3,3,242,17,1,9,9,553,56,1,0,0,0,0,8,1,1,1,1,900,0,57,957,1590
2,19,NUEVO LEON,11,PESQUERIA,11,CERRALVO,222,2,2,243,12,2,5,3,495,27,3,0,0,0,1,3,1,1,0,0,796,0,51,847,1291
2,19,NUEVO LEON,11,PESQUERIA,11,CERRALVO,223,2,2,150,11,1,4,4,371,40,1,0,0,0,0,3,1,1,0,2,589,0,32,621,1049
2,19,NUEVO LEON,11,PESQUERIA,11,CERRALVO,224,2,2,147,10,1,3,3,312,36,2,0,1,0,1,2,1,0,0,0,519,0,21,540,1028
2,19,NUEVO LEON,11,PESQUERIA,11,CERRALVO,225,2,2,184,10,2,3,1,376,36,0,0,0,1,1,1,1,0,1,1,618,0,21,639,1140
2,19,NUEVO LEON,11,PESQUERIA,11,CERRALVO,226,2,2,210,8,3,4,5,483,30,0,0,1,2,0,5,6,0,0,3,760,0,41,801,1464
2,19,NUEVO LEON,21,CIENEGA DE FLORES,12,CIENEGA DE FLORES,232,26,26,1751,126,27,1837,172,2380,1192,145,17,72,7,5,27,14,6,1,93,7872,3,324,8199,17415
2,19,NUEVO LEON,21,CIENEGA DE FLORES,12,CIENEGA DE FLORES,233,3,3,307,30,8,156,14,360,102,10,3,14,1,3,7,5,3,0,9,1032,0,38,1070,1847
2,19,NUEVO LEON,21,CIENEGA DE FLORES,12,CIENEGA DE FLORES,234,2,2,119,36,2,104,10,148,105,8,3,12,0,0,7,1,0,0,3,558,0,16,574,909
2,19,NUEVO LEON,21,CIENEGA DE FLORES,12,CIENEGA DE FLORES,236,4,4,109,19,2,147,24,204,217,12,0,5,0,1,2,0,0,0,2,744,0,27,771,2289
2,19,NUEVO LEON,11,PESQUERIA,13,CHINA,237,1,1,25,11,0,259,2,128,29,2,0,0,0,1,2,0,0,0,5,464,0,24,488,819
2,19,NUEVO LEON,11,PESQUERIA,13,CHINA,238,1,1,36,25,2,201,11,127,34,1,0,0,0,0,1,0,0,0,0,438,0,22,460,750
2,19,NUEVO LEON,11,PESQUERIA,13,CHINA,239,2,2,50,30,1,295,5,133,27,2,0,3,0,2,2,0,0,0,5,555,0,14,569,864
2,19,NUEVO LEON,11,PESQUERIA,13,CHINA,240,2,2,63,35,2,347,4,196,37,1,0,0,1,0,3,0,0,0,4,693,0,18,711,986
2,19,NUEVO LEON,11,PESQUERIA,13,CHINA,241,2,2,63,30,0,278,13,171,36,2,0,1,1,0,2,1,0,0,6,604,0,24,628,940
2,19,NUEVO LEON,11,PESQUERIA,13,CHINA,242,2,2,61,23,2,435,5,202,31,1,0,0,0,1,3,0,0,0,7,771,0,11,782,1094
2,19,NUEVO LEON,11,PESQUERIA,13,CHINA,243,2,2,34,14,1,334,8,241,23,1,0,1,1,0,2,0,0,0,7,667,1,26,694,985
2,19,NUEVO LEON,11,PESQUERIA,13,CHINA,244,2,2,58,23,1,520,5,324,46,1,0,0,0,0,1,0,0,0,3,982,0,25,1007,1492
2,19,NUEVO LEON,11,PESQUERIA,13,CHINA,245,3,3,46,25,4,668,7,329,55,4,0,0,0,0,1,0,0,0,11,1150,0,35,1185,1761
2,19,NUEVO LEON,11,PESQUERIA,13,CHINA,253,1,1,7,6,1,106,1,58,6,0,0,0,0,1,0,1,0,0,1,188,0,11,199,255
2,19,NUEVO LEON,11,PESQUERIA,13,CHINA,256,1,1,10,15,1,240,1,187,19,1,0,0,0,0,1,0,0,0,1,476,1,11,488,621
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,257,2,2,0,397,0,0,4,53,272,0,7,0,1,1,0,0,0,0,0,735,0,29,764,964
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,258,4,4,24,712,3,22,25,226,752,1,24,5,1,1,6,10,1,0,4,1817,0,65,1882,2592
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,259,2,2,20,400,0,9,11,158,245,1,20,2,0,0,8,4,0,1,4,883,0,23,906,1230
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,260,2,2,19,333,2,18,13,92,338,1,9,0,4,0,5,3,0,0,3,840,0,23,863,1236
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,261,2,2,27,336,1,12,21,128,404,2,6,3,3,3,5,4,0,0,6,961,0,29,990,1360
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,262,3,3,20,685,0,19,31,133,574,3,9,1,2,0,12,8,1,0,11,1509,0,80,1589,2197
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,263,3,3,23,651,2,23,21,163,543,1,21,1,2,0,9,2,0,1,3,1466,0,34,1500,2167
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,264,1,1,0,47,0,0,0,2,30,1,0,0,0,0,0,0,0,0,0,80,0,5,85,135
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,265,1,1,3,172,1,13,6,17,146,0,2,0,2,0,0,0,0,0,0,362,0,15,377,517
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,266,1,1,1,180,0,7,14,13,149,0,0,0,1,0,0,0,0,0,1,366,0,23,389,495
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,267,1,1,4,186,1,1,9,10,71,0,0,1,1,0,1,0,0,0,0,285,0,19,304,400
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,268,3,3,11,525,2,12,23,74,453,2,1,0,4,0,8,0,0,0,3,1118,0,65,1183,1519
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,269,1,1,3,171,2,6,18,11,129,2,0,0,1,0,4,0,0,0,1,348,0,20,368,473
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,270,1,1,3,351,0,7,9,19,154,0,2,0,2,0,3,1,0,0,0,551,0,16,567,697
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,271,3,3,3,597,1,16,26,53,451,1,3,0,2,1,5,7,0,0,2,1168,0,68,1236,1520
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,272,1,1,3,212,0,7,1,17,185,1,0,0,2,0,2,2,0,1,0,433,0,28,461,597
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,273,1,1,4,230,0,4,14,8,159,0,0,0,4,0,2,0,0,0,0,425,0,22,447,556
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,274,1,1,4,284,2,6,10,12,123,0,4,0,0,0,1,1,0,0,0,447,0,22,469,561
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,275,2,2,2,352,1,7,4,9,226,2,3,0,4,0,2,2,0,0,1,615,0,33,648,822
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,276,2,2,5,383,1,9,12,69,281,6,5,0,2,1,0,2,0,0,3,779,0,28,807,1029
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,277,2,2,4,376,0,12,16,42,240,2,4,0,0,0,3,2,0,0,3,704,0,35,739,973
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,278,1,1,0,180,0,3,1,4,56,0,0,0,0,0,0,2,0,0,0,246,0,22,268,320
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,279,1,1,0,316,0,0,0,15,86,0,0,0,0,0,1,3,0,0,0,421,0,18,439,528
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,280,1,1,5,306,0,4,6,5,69,0,4,0,1,0,0,2,0,0,0,402,0,17,419,520
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,281,1,1,4,228,1,7,8,16,78,2,0,0,0,0,4,2,0,0,1,351,0,9,360,477
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,282,1,1,1,242,2,9,6,37,0,1,2,0,2,0,3,0,0,0,1,306,0,32,338,673
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,283,1,1,4,253,0,5,19,17,219,3,3,1,1,0,1,4,0,0,0,530,1,33,564,745
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,284,1,1,2,135,0,6,4,11,66,0,1,0,2,0,1,2,0,0,0,230,0,16,246,328
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,285,1,1,1,90,0,3,3,3,55,1,0,0,0,0,0,0,0,0,3,159,0,17,176,235
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,286,1,1,2,131,0,12,2,16,57,1,0,0,0,0,0,0,0,0,1,222,0,24,246,379
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,287,1,1,0,180,0,0,13,6,99,0,0,0,0,0,0,0,0,0,0,298,0,22,320,458
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,288,1,1,3,200,1,9,7,15,156,1,8,0,1,1,3,2,0,0,3,410,0,30,440,717
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,289,1,1,0,237,0,0,6,13,132,0,0,0,0,0,0,0,0,0,0,388,0,27,415,591
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,290,1,1,0,166,0,2,8,20,89,0,1,0,0,0,2,2,0,0,0,290,0,25,315,447
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,291,1,1,3,201,0,5,7,0,133,0,1,0,1,0,0,3,0,0,4,358,0,28,386,538
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,292,2,2,3,315,3,7,3,114,141,2,2,0,1,0,2,9,0,0,1,603,1,27,631,902
2,19,NUEVO LEON,24,LINARES,14,DR. ARROYO,293,1,1,2,101,0,14,3,17,119,0,1,1,5,0,0,1,0,0,2,266,0,22,288,332
2,19,NUEVO LEON,11,PESQUERIA,15,DR. COSS,294,1,1,23,14,3,76,28,142,13,1,0,0,0,0,0,0,0,0,0,300,0,14,314,425
2,19,NUEVO LEON,11,PESQUERIA,15,DR. COSS,295,2,2,69,31,0,229,29,332,36,1,0,0,0,0,0,1,0,0,0,728,0,36,764,1129
2,19,NUEVO LEON,11,PESQUERIA,15,DR. COSS,296,1,1,25,9,0,36,2,72,11,0,0,0,0,0,1,0,0,0,0,156,0,6,162,262
2,19,NUEVO LEON,11,PESQUERIA,15,DR. COSS,303,1,1,30,21,1,100,17,190,18,1,0,0,0,0,1,0,0,0,0,379,0,28,407,691
2,19,NUEVO LEON,11,PESQUERIA,15,DR. COSS,304,1,1,19,7,1,52,59,55,16,8,0,0,0,0,0,0,0,0,0,217,0,21,238,393
2,19,NUEVO LEON,11,PESQUERIA,16,DR. GONZALEZ,305,2,2,58,254,4,24,22,358,96,6,0,3,0,0,7,4,0,1,1,838,0,32,870,1196
2,19,NUEVO LEON,11,PESQUERIA,16,DR. GONZALEZ,306,2,2,48,209,1,24,24,385,77,1,0,1,1,0,1,2,0,0,0,774,1,25,800,1100
2,19,NUEVO LEON,11,PESQUERIA,16,DR. GONZALEZ,307,2,2,38,114,2,21,7,176,105,2,0,4,2,0,1,1,0,0,1,474,0,26,500,804
2,19,NUEVO LEON,11,PESQUERIA,16,DR. GONZALEZ,308,1,1,14,44,2,2,8,69,34,0,0,3,0,0,0,1,0,0,0,177,0,3,180,231
2,19,NUEVO LEON,24,LINARES,17,GALEANA,309,3,3,26,455,5,15,14,469,136,24,0,1,3,1,8,7,0,1,1,1166,0,58,1224,1865
2,19,NUEVO LEON,24,LINARES,17,GALEANA,310,2,2,15,304,1,13,8,301,102,11,2,1,1,1,8,1,0,0,2,771,0,44,815,1274
2,19,NUEVO LEON,24,LINARES,17,GALEANA,311,4,4,44,756,5,29,14,687,258,23,2,6,1,2,13,10,0,1,3,1854,0,75,1929,2867
2,19,NUEVO LEON,24,LINARES,17,GALEANA,312,3,3,8,465,5,39,9,306,91,1,2,0,1,0,6,8,0,1,2,944,0,86,1030,1600
2,19,NUEVO LEON,24,LINARES,17,GALEANA,313,1,1,3,240,1,10,5,94,38,1,2,0,2,0,1,1,0,0,1,399,0,24,423,623
2,19,NUEVO LEON,24,LINARES,17,GALEANA,314,1,1,1,77,1,2,2,36,11,0,0,0,0,0,1,0,0,0,0,131,0,10,141,192
2,19,NUEVO LEON,24,LINARES,17,GALEANA,315,1,1,3,128,1,8,1,89,28,0,0,0,0,1,1,1,0,0,0,261,0,15,276,388
2,19,NUEVO LEON,24,LINARES,17,GALEANA,316,2,2,5,300,3,7,3,122,23,1,1,0,0,0,9,5,0,0,0,479,0,38,517,756
2,19,NUEVO LEON,24,LINARES,17,GALEANA,317,1,1,1,214,1,8,0,96,20,0,0,0,0,0,10,0,0,0,0,350,0,43,393,578
2,19,NUEVO LEON,24,LINARES,17,GALEANA,318,2,2,5,361,3,6,5,291,33,1,1,0,0,0,3,2,0,0,0,711,0,36,747,1142
2,19,NUEVO LEON,24,LINARES,17,GALEANA,319,1,1,4,271,0,11,6,91,35,2,1,0,1,0,5,7,0,0,0,434,0,24,458,686
2,19,NUEVO LEON,24,LINARES,17,GALEANA,320,3,3,1,397,1,26,4,285,48,2,1,1,0,1,5,2,0,1,3,778,0,57,835,1120
2,19,NUEVO LEON,24,LINARES,17,GALEANA,321,3,3,7,362,3,17,6,505,37,5,2,0,1,0,7,1,0,1,0,954,0,66,1020,1483
2,19,NUEVO LEON,24,LINARES,17,GALEANA,322,2,2,12,430,3,6,6,399,75,2,0,0,0,0,14,2,1,0,1,951,0,19,970,1471
2,19,NUEVO LEON,24,LINARES,17,GALEANA,323,2,2,7,236,1,11,6,379,26,2,2,0,0,0,4,3,0,0,1,678,0,43,721,975
2,19,NUEVO LEON,24,LINARES,17,GALEANA,324,1,1,0,119,3,1,1,54,5,2,0,0,0,0,2,0,0,0,0,187,0,15,202,258
2,19,NUEVO LEON,24,LINARES,17,GALEANA,325,2,2,8,188,2,22,13,81,41,2,2,2,3,0,4,7,0,0,1,376,0,68,444,671
2,19,NUEVO LEON,24,LINARES,17,GALEANA,326,2,2,3,356,4,17,7,267,81,27,2,2,2,0,6,4,0,1,1,780,0,82,862,1194
2,19,NUEVO LEON,24,LINARES,17,GALEANA,327,1,1,0,123,1,3,5,55,18,2,1,0,1,0,2,3,0,2,0,216,0,28,244,344
2,19,NUEVO LEON,24,LINARES,17,GALEANA,328,2,2,5,261,0,10,11,232,157,4,1,0,2,0,3,3,0,1,1,691,0,54,745,958
2,19,NUEVO LEON,24,LINARES,17,GALEANA,329,3,3,2,388,2,42,7,371,140,7,2,0,1,0,6,7,0,0,2,977,0,60,1037,1427
2,19,NUEVO LEON,24,LINARES,17,GALEANA,330,1,1,1,34,0,8,2,52,6,2,1,0,0,0,1,0,0,0,0,107,0,10,117,209
2,19,NUEVO LEON,24,LINARES,17,GALEANA,331,1,1,2,98,1,6,5,48,6,0,0,0,0,0,7,0,0,1,1,175,0,26,201,275
2,19,NUEVO LEON,24,LINARES,17,GALEANA,332,1,1,1,79,0,2,2,56,11,6,1,0,0,0,3,1,0,0,0,162,0,27,189,326
2,19,NUEVO LEON,24,LINARES,17,GALEANA,333,1,1,2,77,1,19,3,27,8,4,0,0,0,0,2,0,0,0,0,143,0,14,157,204
2,19,NUEVO LEON,24,LINARES,17,GALEANA,334,2,2,12,286,1,26,6,128,22,3,0,6,0,0,3,7,9,0,1,510,0,48,558,852
2,19,NUEVO LEON,24,LINARES,17,GALEANA,335,1,1,3,98,0,5,2,101,12,5,1,0,1,1,2,2,0,0,0,233,0,26,259,381
