CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_ELECCION,NOMBRE_PARTICIPANTE,NUMERO_LISTA,CANDIDATO,SEXO_CANDIDATO,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_RP,MC,1,EMIGDIO JESUS ILIZALITURRI ADAME,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,MC
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_RP,PAN_PRI,1,BRUNO AROLDO DIAZ LARA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,PRI
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_RP,PAN_PRI,1,RAFAEL MARTIN PEREYRA PEREYRA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,PAN
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_RP,PAN_PRI,3,LIDIA MARTINEZ LOPEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,PAN
2,28,TAMAULIPAS,,,21,EL MANTE,,,REG_RP,PAN_PRI,1,JOSE ALFREDO RODRIGUEZ GARCIA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_ManteEl.PDF,PAN
2,28,TAMAULIPAS,,,22,MATAMOROS,,,PRES_MUN,PT_PVEM_MORENA,1,JOSE ALBERTO GRANADOS FAVILA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,SIND,PT_PVEM_MORENA,1,ANGELICA SUSANA MALDONADO SAGUILAN,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,SIND,PT_PVEM_MORENA,2,JULIO HERNANDEZ MENDIOLA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_MR,PT_PVEM_MORENA,1,MA. ERNESTINA LOZANO RODRIGUEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_MR,PT_PVEM_MORENA,2,HECTOR MANUEL DIAZ SANCHEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_MR,PT_PVEM_MORENA,3,MARIA GUADALUPE GARCIA DE LA ROSA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,PT
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_MR,PT_PVEM_MORENA,4,RAMIRO CISNEROS TREMEAR,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,PVEM
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_MR,PT_PVEM_MORENA,5,LINDA MIREYA GONZALEZ ZUÑIGA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_MR,PT_PVEM_MORENA,6,RODRIGO DELGADO VERA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_MR,PT_PVEM_MORENA,7,ALBA VIRIDIANA VILLASANA AGUILAR,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_MR,PT_PVEM_MORENA,8,ALEJANDRO VILLAFAÑEZ ZAMUDIO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_MR,PT_PVEM_MORENA,9,CLAUDIA CEPEDA GARCIA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_MR,PT_PVEM_MORENA,10,JORGE PRISCILIANO RENTERIA CAMPOS,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_MR,PT_PVEM_MORENA,11,KARINA JAZMIN ENSIGNIA MORALES,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_MR,PT_PVEM_MORENA,12,ARMANDO GARCIA HERNANDEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_MR,PT_PVEM_MORENA,13,GUADALUPE CANTU DE LA GARZA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_MR,PT_PVEM_MORENA,14,MARIA DEL CARMEN GARZA GARCIA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MORENA
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_RP,PAN_PRI,1,RAFAEL MENDEZ LORENZO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,PAN
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_RP,MC,1,AMERICA LORENCEZ GUZMAN,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MC
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_RP,PAN_PRI,1,YANIN ZALETA GARCIA DELGADO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,PRI
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_RP,PAN_PRI,1,LUCIA BIASI SERRANO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,PAN
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_RP,PAN_PRI,2,RODOLFO SIMON HERNANDEZ PIÑA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,PAN
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_RP,MC,3,CHRISTIAN GUERRA LIZALDE,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MC
2,28,TAMAULIPAS,,,22,MATAMOROS,,,REG_RP,MC,2,AMALIA MORALES COBOS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Matamoros.PDF,MC
2,28,TAMAULIPAS,,,23,MENDEZ,,,PRES_MUN,PAN_PRI,1,JUAN MENDOZA FUERTE,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mendez.pdf,PAN
2,28,TAMAULIPAS,,,23,MENDEZ,,,SIND,PAN_PRI,1,JANETH DE JESUS PEREZ RODRIGUEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mendez.pdf,PAN
2,28,TAMAULIPAS,,,23,MENDEZ,,,REG_MR,PAN_PRI,1,MANUEL TREVIÑO TREVIÑO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mendez.pdf,PAN
2,28,TAMAULIPAS,,,23,MENDEZ,,,REG_MR,PAN_PRI,2,ALMA MIRIAM SALDAÑA MONREAL,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mendez.pdf,PAN
2,28,TAMAULIPAS,,,23,MENDEZ,,,REG_MR,PAN_PRI,3,RICARDO DAVILA LEAL,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mendez.pdf,PRI
2,28,TAMAULIPAS,,,23,MENDEZ,,,REG_MR,PAN_PRI,4,YADIRA PRUNEDA VEGA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mendez.pdf,PAN
2,28,TAMAULIPAS,,,23,MENDEZ,,,REG_RP,PT_PVEM_MORENA,1,ERNESTO BARRERA PAZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mendez.pdf,MORENA
2,28,TAMAULIPAS,,,23,MENDEZ,,,REG_RP,PT_PVEM_MORENA,2,SAN JUANA BERRIOS BECERRA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mendez.pdf,PT
2,28,TAMAULIPAS,,,24,MIER,,,PRES_MUN,PT_PVEM_MORENA,1,ADRIANA HINOJOSA IBAÑEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mier.PDF,PVEM
2,28,TAMAULIPAS,,,24,MIER,,,SIND,PT_PVEM_MORENA,1,ABDON CANALES DIAZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mier.PDF,PVEM
2,28,TAMAULIPAS,,,24,MIER,,,REG_MR,PT_PVEM_MORENA,1,VANESSA YANET ROBLES MARTINEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mier.PDF,PVEM
2,28,TAMAULIPAS,,,24,MIER,,,REG_MR,PT_PVEM_MORENA,2,ROBERTO ADRIAN SANTOS RAMIREZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mier.PDF,PVEM
2,28,TAMAULIPAS,,,24,MIER,,,REG_MR,PT_PVEM_MORENA,3,LAURA YUDITH GUERRA SANTOS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mier.PDF,MORENA
2,28,TAMAULIPAS,,,24,MIER,,,REG_MR,PT_PVEM_MORENA,4,DIANA HERNANDEZ DEL ANGEL,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mier.PDF,PT
2,28,TAMAULIPAS,,,24,MIER,,,REG_RP,PAN_PRI,1,MARIA GUADALUPE AGUILAR DUARTE,2,Candidaturas de discapacidad,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mier.PDF,PAN
2,28,TAMAULIPAS,,,24,MIER,,,REG_RP,PAN_PRI,2,CORANDO RODRIGUEZ JIMENEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Mier.PDF,PAN
2,28,TAMAULIPAS,,,25,MIGUEL ALEMAN,,,PRES_MUN,PAN_PRI,1,RAMIRO CORTEZ BARRERA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_MiguelAleman.PDF,PAN
2,28,TAMAULIPAS,,,25,MIGUEL ALEMAN,,,SIND,PAN_PRI,1,ROSA ELIA RAMIREZ HINOJOSA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_MiguelAleman.PDF,PAN
2,28,TAMAULIPAS,,,25,MIGUEL ALEMAN,,,REG_MR,PAN_PRI,1,ARMANDO MELENDES SEGOVIA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_MiguelAleman.PDF,PAN
2,28,TAMAULIPAS,,,25,MIGUEL ALEMAN,,,REG_MR,PAN_PRI,2,LAURA IVONE HERNANDEZ GONZALEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_MiguelAleman.PDF,PAN
2,28,TAMAULIPAS,,,25,MIGUEL ALEMAN,,,REG_MR,PAN_PRI,3,JESUS SANTOS DIAZ GONZALEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_MiguelAleman.PDF,PRI
2,28,TAMAULIPAS,,,25,MIGUEL ALEMAN,,,REG_MR,PAN_PRI,4,KARLA CECILIA BENITEZ BAZAN,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_MiguelAleman.PDF,PAN
2,28,TAMAULIPAS,,,25,MIGUEL ALEMAN,,,REG_RP,PT_PVEM_MORENA,1,OSCAR LUIS SANDOVAL NIEVES,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_MiguelAleman.PDF,MORENA
2,28,TAMAULIPAS,,,25,MIGUEL ALEMAN,,,REG_RP,PT_PVEM_MORENA,1,ARIADNA VARGAS RAMIREZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_MiguelAleman.PDF,MC
2,28,TAMAULIPAS,,,26,MIQUIHUANA,,,PRES_MUN,PAN_PRI,1,GLADIS MAGALIS VARGAS RANGEL,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Miquihuana.pdf,PAN
2,28,TAMAULIPAS,,,26,MIQUIHUANA,,,SIND,PAN_PRI,1,NICOLAS TOVAR BARRON,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Miquihuana.pdf,PAN
2,28,TAMAULIPAS,,,26,MIQUIHUANA,,,REG_MR,PAN_PRI,1,LILIA ORTENCIA URVINA CORTES,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Miquihuana.pdf,PAN
2,28,TAMAULIPAS,,,26,MIQUIHUANA,,,REG_MR,PAN_PRI,2,GREGORIO ALEJOS SEGURA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Miquihuana.pdf,PAN
2,28,TAMAULIPAS,,,26,MIQUIHUANA,,,REG_MR,PAN_PRI,3,MARIA GUADALUPE JARAMILLO BARRON,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Miquihuana.pdf,PRI
2,28,TAMAULIPAS,,,26,MIQUIHUANA,,,REG_MR,PAN_PRI,4,JOSE LUIS SOTO SEGURA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Miquihuana.pdf,PAN
2,28,TAMAULIPAS,,,26,MIQUIHUANA,,,REG_RP,PT_PVEM_MORENA,1,MA. CRISTINA LUGO LUMBRERAS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Miquihuana.pdf,PVEM
2,28,TAMAULIPAS,,,26,MIQUIHUANA,,,REG_RP,PT_PVEM_MORENA,1,MARTHA ZULEMA LIGUEZ URBINA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Miquihuana.pdf,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,PRES_MUN,PT_PVEM_MORENA,1,CARMEN LILIA CANTUROSAS VILLARREAL,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,SIND,PT_PVEM_MORENA,1,ROBERTO MALDONADO SILLER,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,SIND,PT_PVEM_MORENA,2,MARIA MIRNA RENDON SANTOS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_MR,PT_PVEM_MORENA,1,SERGIO FERNANDO PEREZ VILLARREAL,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_MR,PT_PVEM_MORENA,2,SAMANTHA KHIABETT RODRIGUEZ CANTU,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_MR,PT_PVEM_MORENA,3,JUAN DE DIOS JUANES CARRIZALEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,PVEM
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_MR,PT_PVEM_MORENA,4,IMAYRA IVETH INOCENCIO GONZALEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,PT
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_MR,PT_PVEM_MORENA,5,GUADALUPE ZAPATA MUÑIZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_MR,PT_PVEM_MORENA,6,CRISTABELL ZAMORA CABRERA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_MR,PT_PVEM_MORENA,7,ENRIQUE FIGUEROA ROCHA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_MR,PT_PVEM_MORENA,8,MELISSA LIZETTE RIESTRA MARTINEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_MR,PT_PVEM_MORENA,9,SANTOS FRANCISCO HERNANDEZ AGUILAR,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_MR,PT_PVEM_MORENA,10,MACARENA CORAZON GONZALEZ NUÑEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_MR,PT_PVEM_MORENA,11,JOSE HEMIN PASCACIO RODRIGUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_MR,PT_PVEM_MORENA,12,ALMA MARGARITA SANCHEZ LERMA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_MR,PT_PVEM_MORENA,13,GABRIEL ALBERTO SOLORZANO PEREZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_MR,PT_PVEM_MORENA,14,LETICIA YAZMIN MENESES CAMINO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MORENA
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_RP,PAN_PRI,1,FELIX FERNANDO GARCIA AGUIAR,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,PAN
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_RP,PAN_PRI,1,LETICIA JUDITH BARRERA GARZA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,PRI
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_RP,MC,1,OSCAR JOSE TREVIÑO CARMONA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,MC
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_RP,PAN_PRI,2,DELIA CORTES BENAVIDES,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,PAN
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_RP,PAN_PRI,3,EDGARDO PEDRAZA QUINTANILLA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,PAN
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_RP,PAN_PRI,4,ALMA ROSA CASTAÑO RODRIGUEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,PAN
2,28,TAMAULIPAS,,,27,NUEVO LAREDO,,,REG_RP,PAN_PRI,6,GAMALIEL ALBERTO INFANTE RAMIREZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoLaredo.PDF,PAN
2,28,TAMAULIPAS,,,28,NUEVO MORELOS,,,PRES_MUN,PAN_PRI,1,YANETH CRISTAL NAJERA CEDILLO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoMorelos.pdf,PAN
2,28,TAMAULIPAS,,,28,NUEVO MORELOS,,,SIND,PAN_PRI,1,LUIS ARELLANO TORRES,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoMorelos.pdf,PAN
2,28,TAMAULIPAS,,,28,NUEVO MORELOS,,,REG_MR,PAN_PRI,1,PATRICIA RODRIGUEZ PARDO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoMorelos.pdf,PAN
2,28,TAMAULIPAS,,,28,NUEVO MORELOS,,,REG_MR,PAN_PRI,2,LAUREANO MANDUJANO HERNANDEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoMorelos.pdf,PAN
2,28,TAMAULIPAS,,,28,NUEVO MORELOS,,,REG_MR,PAN_PRI,3,MARICRUZ PARDO DIAZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoMorelos.pdf,PRI
2,28,TAMAULIPAS,,,28,NUEVO MORELOS,,,REG_MR,PAN_PRI,4,FELIPE FIGUEROA RODRIGUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoMorelos.pdf,PAN
2,28,TAMAULIPAS,,,28,NUEVO MORELOS,,,REG_RP,PT_PVEM_MORENA,1,MA. TERESA SAENZ GUEVARA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoMorelos.pdf,MORENA
2,28,TAMAULIPAS,,,28,NUEVO MORELOS,,,REG_RP,PT_PVEM_MORENA,3,ABDIEL VILLANUEVA PROCTOR,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_NuevoMorelos.pdf,PVEM
2,28,TAMAULIPAS,,,29,OCAMPO,,,PRES_MUN,PAN_PRI,1,MELCHOR BUDARTH BAEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Ocampo.pdf,PAN
2,28,TAMAULIPAS,,,29,OCAMPO,,,SIND,PAN_PRI,1,ALMA DELIA ROSAS MALDONADO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Ocampo.pdf,PAN
2,28,TAMAULIPAS,,,29,OCAMPO,,,REG_MR,PAN_PRI,1,FABIAN MARQUEZ RODRIGUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Ocampo.pdf,PAN
2,28,TAMAULIPAS,,,29,OCAMPO,,,REG_MR,PAN_PRI,2,YOLANDA GARCIA MARTINEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Ocampo.pdf,PAN
2,28,TAMAULIPAS,,,29,OCAMPO,,,REG_MR,PAN_PRI,3,ALEJANDRO BANDA DOMINGUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Ocampo.pdf,PRI
2,28,TAMAULIPAS,,,29,OCAMPO,,,REG_MR,PAN_PRI,4,MARIA CRUZ LOPEZ GARCIA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Ocampo.pdf,PAN
2,28,TAMAULIPAS,,,29,OCAMPO,,,REG_RP,PT_PVEM_MORENA,1,ESTRELLA ALEJANDRA BADILLO CAMACHO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Ocampo.pdf,MORENA
2,28,TAMAULIPAS,,,29,OCAMPO,,,REG_RP,MC,2,CARINA GUADALUPE ESTRADA HERNANDEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Ocampo.pdf,MC
2,28,TAMAULIPAS,,,30,PADILLA,,,PRES_MUN,MC,1,CARLOS ERNESTO QUINTANILLA SELVERA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Padilla.pdf,MC
2,28,TAMAULIPAS,,,30,PADILLA,,,SIND,MC,1,VERONICA MACARENA MORALES SALDIVAR,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Padilla.pdf,MC
2,28,TAMAULIPAS,,,30,PADILLA,,,REG_MR,MC,1,MIGUEL RAMIREZ HERNANDEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Padilla.pdf,MC
2,28,TAMAULIPAS,,,30,PADILLA,,,REG_MR,MC,2,MARISA GAMEZ MARTINEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Padilla.pdf,MC
2,28,TAMAULIPAS,,,30,PADILLA,,,REG_MR,MC,3,DAVID PEREZ VILLARREAL,1,Candidaturas de discapacidad,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Padilla.pdf,MC
2,28,TAMAULIPAS,,,30,PADILLA,,,REG_MR,MC,4,AMAIRANI PEREZ CARBAJAL,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Padilla.pdf,MC
