CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_CANDIDATURA,NOMBRE_ACTOR_POLITICO,NUMERO_LISTA,PERSONA_CANDIDATA,IDENTIDAD_SEXO_GENERICA,ACCION AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO
,29,TLAXCALA,,,37,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,255,COLONIA FRANCISCO JAVIER MINA,PRE_COM_MR,MORENA,,JOSE VICTOR SANCHEZ ESPINOZA,1,,,MORENA
,29,TLAXCALA,,,38,TZOMPANTEPEC,256,SAN ANDRES AHUASHUASTEPEC,PRE_COM_MR,MORENA,,RONALDO ESPINOZA HERNANDEZ,1,,,MORENA
,29,TLAXCALA,,,38,TZOMPANTEPEC,257,SAN SALVADOR TZOMPANTEPEC,PRE_COM_MR,PAC,,GUILLERMO MOYA RAMOS,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PAC
,29,TLAXCALA,,,38,TZOMPANTEPEC,258,SAN JUAN QUETZALCOALPAN,PRE_COM_MR,MORENA,,BERNARDO MONTIEL CARRASCO,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MORENA
,29,TLAXCALA,,,38,TZOMPANTEPEC,259,XALTIANQUISCO SECCION 3A,PRE_COM_MR,PAC,,FRANCISCO RAMIREZ PEREZ,1,,,PAC
,29,TLAXCALA,,,38,TZOMPANTEPEC,260,SAN MATEO INOPHIL,PRE_COM_MR,PANALT,,MARCIAL ANICA MONTIEL,1,,,PANALT
,29,TLAXCALA,,,39,XALOZTOC,261,GUADALUPE TEXMOLAC,PRE_COM_MR,MC,,RAFAEL FONSECA CORNEJO,1,,,MC
,29,TLAXCALA,,,39,XALOZTOC,262,COLONIA SANTA MARTHA SECCION TERCERA,PRE_COM_MR,PAN,,MARTIN AGUIRRE LIMA,1,,,PAN
,29,TLAXCALA,,,39,XALOZTOC,263,SAN COSME XALOSTOC HUIZNAHUAC 1A SECCION,PRE_COM_MR,MORENA,,OMAR MORALES HERNANDEZ,1,,,MORENA
,29,TLAXCALA,,,39,XALOZTOC,264,SAN COSME XALOZTOC 2A SECCION,PRE_COM_MR,PT,,MOISES PEDRO SANCHEZ SOLIS,1,,,PT
,29,TLAXCALA,,,39,XALOZTOC,265,SAN PEDRO TLACOTEPEC,PRE_COM_MR,PANALT,,JIL RODRIGUEZ GARCIA,1,,,PANALT
,29,TLAXCALA,,,39,XALOZTOC,266,COLONIA VENUSTIANO CARRANZA,PRE_COM_MR,PRD,,ALBERTO FLORES VAZQUEZ,1,,,PRD
,29,TLAXCALA,,,39,XALOZTOC,267,COLONIA VELASCO,PRE_COM_MR,MORENA,,JOSE INES VAZQUEZ VAZQUEZ,1,,,MORENA
,29,TLAXCALA,,,39,XALOZTOC,268,COLONIA JOSE LOPEZ PORTILLO,PRE_COM_MR,FXM ,,ODILON MORENO FLORES,1,,,FXM
,29,TLAXCALA,,,39,XALOZTOC,269,SANTA CRUZ ZACATZONTETLA,PRE_COM_MR,PAN,,FIDEL MUÑOZ MONTIEL,1,,,PAN
,29,TLAXCALA,,,40,XALTOCAN,270,TOPILCO DE JUAREZ,PRE_COM_MR,PVEM,,CESAR VAZQUEZ LOZANO,1,,,PVEM
,29,TLAXCALA,,,40,XALTOCAN,271,SAN JOSE TEXOPA,PRE_COM_MR,PAC,,JOSE JULIO MORALES FLORES,1,,,PAC
,29,TLAXCALA,,,40,XALTOCAN,272,LAS MESAS,PRE_COM_MR,MORENA,,DAVID VELASCO VAZQUEZ,1,,,MORENA
,29,TLAXCALA,,,40,XALTOCAN,273,SANTA BARBARA ACUIZCUIZTEPEC,PRE_COM_MR,PT,,RICARDO PEREZ BERNAL,1,,,PT
,29,TLAXCALA,,,40,XALTOCAN,274,CUATLA,PRE_COM_MR,PVEM,,EDUARDO PPEREZ VAZQUEZ,1,,,PVEM
,29,TLAXCALA,,,40,XALTOCAN,275,LA ASCENCION HUIZCOLOTEPEC,PRE_COM_MR,FXM ,,J BERNABE CEDEÑO ORTIZ,1,,,FXM
,29,TLAXCALA,,,41,PAPALOTLA DE XICOHTENCATL,276,SAN BUENAVENTURA,PRE_COM_MR,PRD,,SAUL FUENTES ELOISA,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PRD
,29,TLAXCALA,,,41,PAPALOTLA DE XICOHTENCATL,277,PANZACOLA,PRE_COM_MR,PVEM,,JUAN CARLOS XICOHTENCATL CORREA,1,,,PVEM
,29,TLAXCALA,,,41,PAPALOTLA DE XICOHTENCATL,278,SAN MARCOS CONTLA,PRE_COM_MR,PRD,,MIGUEL OSCAR RAMIREZ CORTES,1,,,PRD
,29,TLAXCALA,,,43,YAUHQUEMEHCAN,279,SAN FRANCISCO TLACUILOHCAN,PRE_COM_MR,PAN,,ALBERTO SANCHEZ ALCANTARA,1,,,PAN
,29,TLAXCALA,,,43,YAUHQUEMEHCAN,280,SAN LORENZO TLACUALOYAN,PRE_COM_MR,MORENA,,JOSE MARCELO CORTES VAZQUEZ,1,,,MORENA
,29,TLAXCALA,,,43,YAUHQUEMEHCAN,281,OCOTOXCO,PRE_COM_MR,PRI,,JOSE ANTONIO ROJAS MOREDIA,1,,,PRI
,29,TLAXCALA,,,43,YAUHQUEMEHCAN,282,SANTA MARIA ATLIHUETZIA,PRE_COM_MR,PAN,,ANDRES CARMONA GUTIERREZ,1,,,PAN
,29,TLAXCALA,,,43,YAUHQUEMEHCAN,283,SAN JOSE TETEL,PRE_COM_MR,MORENA,,JOSE LUIS HERNANDEZ PAREDES,1,,,MORENA
,29,TLAXCALA,,,43,YAUHQUEMEHCAN,284,SANTA URSULA ZIMATEPEC,PRE_COM_MR,MORENA,,ALICIA MICHELY VAZQUEZ TRUJILLO ,2,,,MORENA
,29,TLAXCALA,,,43,YAUHQUEMEHCAN,285,SAN BENITO XALTOCAN,PRE_COM_MR,MORENA,,ANA DELIA RIVERA ROMERO,2,,,MORENA
,29,TLAXCALA,,,43,YAUHQUEMEHCAN,286,BARRIO DE HUACALTZINGO,PRE_COM_MR,MORENA,,JESUS D ACOSTA HUERTA,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,44,ZACATELCO,287,1A SECCION TLATLACOLA,PRE_COM_MR,MORENA,,MIGUEL CORTES PIEDRACRUZ,1,,,MORENA
,29,TLAXCALA,,,44,ZACATELCO,288,2A SECCION,PRE_COM_MR,MORENA,,VALERIA BARRIENTOS VELAZQUEZ,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MORENA
,29,TLAXCALA,,,44,ZACATELCO,289,BARRIO DE EXQUITLA,PRE_COM_MR,MORENA,,OLGA GARCIA CRUZ,2,,,MORENA
,29,TLAXCALA,,,44,ZACATELCO,290,3A SECCION BARRIO DE XOCHICALCO,PRE_COM_MR,PRI,,YEIMI JUAREZ CRUZ,2,,,PRI
,29,TLAXCALA,,,44,ZACATELCO,291,4A SECCION BARRIO DE MANANTIALES,PRE_COM_MR,PANALT,,ELEAZAR ROMERO SANCHEZ,1,,,PANALT
,29,TLAXCALA,,,44,ZACATELCO,292,5A SECCION BARRIO DE XITOTOTLA,PRE_COM_MR,MORENA,,DELFINO ROJAS MARTINEZ,1,,,MORENA
,29,TLAXCALA,,,44,ZACATELCO,293,3A SECCION DE BARRIO DE GUARDIA,PRE_COM_MR,MORENA,,FILIBERTO GONZALEZ AGUILAR,1,,,MORENA
,29,TLAXCALA,,,46,SANTA CRUZ QUILEHTLA,294,SANTA CRUZ QULIEHTLA,PRE_COM_MR,MORENA,,RAUL PEREZ PEREZ,1,CANDIDATURAS DE DISCAPACIDAD,,MORENA
,29,TLAXCALA,,,46,SANTA CRUZ QUILEHTLA,295,SANTIAGO AYOMETITLA,PRE_COM_MR,PT,,ROSALIO SANCHEZ HERNANDEZ,1,,,PT
,29,TLAXCALA,,,48,SANTA CATARINA AYOMETLA,296,BARRIO DE TLAXCALTECATLA,PRE_COM_MR,PANALT,,ABRAHAM SAUCEDO CASTILLO ,1,,,PANALT
,29,TLAXCALA,,,48,SANTA CATARINA AYOMETLA,297,COLONIA ESTOCAPA,PRE_COM_MR,PRD,,MARICELA CASTILLO MORALES,2,,,PRD
,29,TLAXCALA,,,48,SANTA CATARINA AYOMETLA,298,BARRIO DE TLAPAYATLA,PRE_COM_MR,PVEM,,JORDY CANALES DIYARZA,1,,,PVEM
,29,TLAXCALA,,,54,EMILIANO ZAPATA,299,COLONIA GUSTAVO DIAZ ORDAZ,PRE_COM_MR,MC,,BENJAMIN LUNA GARCIA,1,,,MC
