CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAN_MLN,NAN,MLN,RSPN,FXMN,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMN,PVEM_PT_MORENA,PVEM_PT_FXMN,PVEM_MORENA_FXMN,PT_MORENA_FXMN,PVEM_PT,PVEM_MORENA,PVEM_FXMN,PT_MORENA,PT_FXMN,MORENA_FXMN,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,67,C,1,0,C01,0,53,11,3,28,2,124,22,0,0,0,34,0,7,0,0,0,2,0,0,0,0,0,1,0,0,0,0,287,0,7,294,443,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,68,B,1,0,B,0,66,5,5,22,2,81,21,0,0,0,47,1,8,0,0,0,0,2,2,0,0,0,0,0,0,0,0,262,0,8,270,417,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,68,C,1,0,C01,0,49,8,6,21,2,80,19,0,0,0,49,3,4,0,0,0,2,1,0,0,0,1,0,0,0,0,0,245,0,5,250,416,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,69,B,1,0,B,0,40,19,1,19,1,115,11,0,0,0,68,0,10,1,1,0,1,0,0,0,0,0,1,0,0,0,1,289,0,12,301,501,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,70,B,1,0,B,0,12,6,1,15,1,53,9,0,0,0,38,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,143,0,4,147,232,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,71,B,1,0,B,0,8,1,4,21,2,28,9,0,0,0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122,0,4,126,187,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,72,B,1,0,B,0,9,0,5,17,0,14,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,4,75,106,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,74,B,1,0,B,0,17,25,7,6,5,114,12,0,0,0,86,2,8,0,0,0,1,0,2,0,0,1,0,0,0,0,0,286,0,10,296,461,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,75,B,1,0,B,0,38,9,7,56,15,82,42,0,0,0,110,3,3,0,0,0,0,0,1,1,1,3,2,0,0,0,2,375,0,19,394,600,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,76,B,1,0,B,0,5,3,1,23,0,11,12,0,0,0,18,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,80,0,4,84,143,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,77,B,1,0,B,0,0,0,0,0,0,65,0,0,0,0,206,0,17,0,0,0,28,0,0,0,0,0,0,0,0,0,0,316,0,16,332,482,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,78,B,1,0,B,0,5,8,2,5,0,43,11,0,0,0,171,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,249,0,6,255,377,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,78,C,1,0,C01,0,7,7,1,17,1,39,16,0,0,0,164,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,257,0,9,266,377,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,79,B,1,0,B,0,13,4,24,89,3,78,15,0,0,0,99,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,331,0,4,335,517,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,79,C,1,0,C01,0,5,2,8,66,7,63,25,0,0,0,107,2,3,1,0,0,2,2,0,0,1,0,0,0,0,0,0,294,0,6,300,516,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,80,B,1,0,B,0,25,8,5,82,4,88,29,0,0,0,107,3,5,0,0,0,5,2,0,0,0,0,2,0,0,0,0,365,0,12,377,578,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,81,B,1,0,B,0,14,1,4,32,2,33,8,0,0,0,57,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,156,0,0,156,225,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,82,B,1,0,B,0,30,6,6,48,4,95,27,0,0,0,123,2,2,0,2,0,2,0,0,0,0,0,1,0,0,0,0,348,0,12,360,536,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,83,B,1,0,B,0,31,12,3,81,2,128,36,0,0,0,145,0,2,3,0,0,4,1,0,0,1,2,5,0,0,0,0,456,0,22,478,675,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,84,B,1,0,B,0,9,1,2,36,5,65,14,0,0,0,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,152,0,7,159,225,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,86,B,1,0,B,0,10,4,0,52,8,90,8,0,0,0,26,3,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,209,0,12,221,290,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,88,B,1,0,B,0,7,1,1,156,17,69,6,0,0,0,54,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,314,0,2,316,426,Acta casilla,,,
1,18,NAYARIT,13,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,89,B,1,0,B,0,15,6,1,104,10,74,17,0,0,0,23,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,256,0,3,259,381,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,91,B,1,0,B,0,45,10,3,12,21,2,93,1,0,0,1,0,5,3,0,0,4,9,0,0,0,0,0,1,4,0,0,214,0,7,221,395,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,91,C,1,0,C01,0,53,15,6,17,19,5,86,3,0,0,0,0,3,1,1,0,5,2,0,0,1,1,3,0,4,0,2,227,0,6,233,395,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,92,B,1,0,B,0,49,11,1,16,10,7,110,4,0,0,0,2,6,0,1,0,7,9,1,0,1,1,2,0,3,0,1,242,0,6,248,424,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,92,C,1,0,C01,0,44,12,7,15,11,2,119,1,0,0,0,1,4,0,0,0,1,2,0,1,0,1,3,0,0,0,0,224,0,7,231,423,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,93,B,1,0,B,0,31,4,1,7,8,0,66,1,0,0,2,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,127,0,5,132,218,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,94,B,1,0,B,0,73,10,3,13,16,2,217,4,0,0,1,0,2,1,0,0,4,4,0,0,1,0,0,0,0,0,1,352,0,5,357,589,Grupo de recuento,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,95,B,1,0,B,0,63,1,5,13,7,0,97,6,0,0,3,4,0,0,0,0,5,2,0,0,0,1,1,0,2,0,0,210,0,7,217,322,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,95,E,1,0,E01,0,69,10,0,18,24,4,96,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,7,231,324,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,96,B,1,0,B,0,87,15,6,17,14,19,143,6,0,0,1,6,7,1,1,0,6,11,1,1,0,0,3,0,1,0,0,346,0,10,356,635,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,96,C,1,0,C01,0,68,13,4,10,13,6,153,2,0,0,2,1,11,1,0,0,11,6,0,2,2,0,1,0,3,2,0,311,0,10,321,635,Grupo de recuento,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,96,C,2,0,C02,0,88,8,1,16,15,12,163,5,0,0,0,5,2,4,0,0,4,11,0,2,1,0,4,1,1,0,0,343,0,10,353,635,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,97,B,1,0,B,0,136,7,3,16,31,2,158,10,0,0,1,1,8,2,0,0,4,4,1,0,0,1,0,0,6,0,0,391,0,5,396,613,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,97,C,1,0,C01,0,115,10,3,9,12,7,154,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,37,362,612,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,98,B,1,0,B,0,55,9,3,14,15,7,180,3,0,0,0,1,1,0,1,0,2,5,0,0,0,0,2,0,2,0,1,301,0,12,313,721,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,98,C,1,0,C01,0,67,13,7,10,13,9,168,7,0,0,2,1,4,0,0,0,4,12,0,0,0,3,3,0,5,0,1,329,0,10,339,721,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,98,C,2,0,C02,0,57,9,0,13,10,13,170,3,0,0,1,3,4,1,1,0,11,10,0,1,0,0,3,1,5,0,2,318,0,6,324,721,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,98,C,3,0,C03,0,56,13,6,17,12,12,163,3,0,0,1,0,4,0,1,8,14,1,2,0,2,1,0,0,4,0,0,320,0,0,320,721,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,98,C,4,0,C04,0,51,17,3,17,14,10,188,3,0,0,3,2,10,2,1,0,6,13,1,0,1,1,2,0,4,0,0,349,0,13,362,721,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,98,C,5,0,C05,0,42,8,2,22,9,8,171,9,0,0,2,1,2,0,0,10,16,1,2,1,1,4,0,4,0,0,2,317,1,11,329,720,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,98,E,1,0,E01,0,124,11,4,13,11,5,170,2,0,0,2,3,3,1,2,0,5,0,0,0,0,1,2,0,1,0,1,361,0,11,372,712,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,99,B,1,0,B,0,48,7,5,7,5,1,118,6,0,0,1,4,2,1,0,0,7,4,0,0,0,2,0,0,1,1,0,220,0,8,228,469,Grupo de recuento,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,99,C,1,0,C01,0,51,2,0,6,3,3,117,5,0,0,0,4,6,1,0,0,4,1,0,1,4,0,0,1,0,0,0,209,0,9,218,468,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,100,B,1,0,B,0,119,4,2,10,6,3,113,4,0,0,1,5,8,0,0,0,12,12,1,0,1,0,1,0,1,0,1,304,0,5,309,603,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,100,C,1,0,C01,0,97,11,2,6,13,5,110,4,0,0,4,3,10,2,1,1,9,4,1,2,0,2,4,0,1,0,0,292,0,10,302,602,Grupo de recuento,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,100,C,2,0,C02,0,88,11,2,12,15,7,122,3,0,0,4,4,6,1,0,0,3,4,1,2,0,1,2,0,2,1,2,293,0,2,295,602,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,101,B,1,0,B,0,87,6,2,8,10,6,125,2,0,0,3,1,6,2,0,0,3,5,0,0,0,0,0,3,0,0,1,270,0,8,278,513,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,101,C,1,0,C01,0,85,15,0,13,10,10,114,4,0,0,1,2,7,1,0,0,7,4,0,0,0,2,1,1,1,1,0,279,0,8,287,512,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,101,C,2,0,C02,0,95,2,2,5,13,10,125,3,0,0,0,1,4,1,0,0,6,5,0,1,1,0,2,0,1,0,0,277,0,13,290,512,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,102,B,1,0,B,0,87,3,4,7,12,5,125,8,0,0,1,2,8,0,0,0,15,11,1,0,0,1,1,0,0,0,2,293,0,3,296,547,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,102,C,1,0,C01,0,91,5,1,8,23,5,124,3,0,0,0,1,10,0,2,0,6,5,0,0,0,1,3,0,5,0,0,293,0,7,300,547,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,102,C,2,0,C02,0,81,1,5,7,16,8,116,4,0,0,2,2,10,1,2,0,6,8,0,0,1,2,2,0,3,0,0,277,0,7,284,546,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,103,B,1,0,B,0,119,8,1,18,15,5,168,4,0,0,1,0,7,1,2,0,11,3,0,2,0,0,4,1,2,0,4,376,1,8,385,633,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,103,C,1,0,C01,0,112,12,4,10,15,7,145,6,0,0,1,0,8,0,2,0,10,6,0,0,0,2,1,0,1,0,0,342,0,2,344,633,Grupo de recuento,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,104,B,1,0,B,0,88,7,1,9,11,1,176,7,0,0,0,1,13,0,1,0,8,9,0,0,0,1,1,1,1,0,2,338,0,10,348,665,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,104,C,1,0,C01,0,112,8,4,6,9,2,160,2,0,0,1,1,9,2,0,0,11,5,0,1,1,2,5,1,3,0,4,349,0,12,361,665,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,104,C,2,0,C02,0,95,8,3,10,10,12,130,2,0,0,2,3,7,0,0,0,4,10,0,0,2,1,2,0,5,0,0,306,0,9,315,664,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,105,B,1,0,B,0,109,13,3,14,10,4,140,7,0,0,2,2,6,3,0,0,7,10,0,0,1,2,1,0,1,0,1,336,0,7,343,563,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,105,C,1,0,C01,0,87,10,4,15,18,7,153,5,0,0,0,2,11,1,1,0,8,2,0,2,1,2,2,0,1,0,0,332,0,2,334,563,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,105,C,2,0,C02,0,89,10,2,15,14,3,123,7,0,0,2,0,5,3,1,0,4,5,0,0,1,0,1,0,3,0,0,288,0,10,298,562,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,106,B,1,0,B,0,83,9,2,12,15,4,158,5,0,0,0,3,8,2,3,0,14,3,5,0,0,0,3,0,2,0,2,333,1,6,340,588,Grupo de recuento,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,106,C,1,0,C01,0,75,6,3,15,16,5,150,5,0,0,0,5,9,1,2,0,11,3,1,1,0,0,2,0,5,0,1,316,0,6,322,587,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,106,C,2,0,C02,0,53,12,6,14,14,10,165,7,0,0,1,1,8,2,2,0,10,6,0,0,1,3,3,0,3,0,1,322,0,5,327,587,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,107,B,1,0,B,0,104,14,5,17,15,4,134,6,0,0,1,0,18,1,2,0,8,6,0,1,1,2,4,2,5,0,1,351,0,8,359,592,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,107,C,1,0,C01,0,76,14,6,15,5,4,142,3,0,0,1,2,8,5,1,1,12,4,0,2,1,0,0,0,5,1,1,309,0,8,317,592,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,107,C,2,0,C02,0,75,13,9,12,15,4,162,3,0,0,1,1,10,5,1,0,3,6,0,0,1,2,2,0,0,0,0,325,0,8,333,592,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,107,C,3,0,C03,0,70,7,5,11,17,7,145,9,0,0,2,6,8,1,0,0,11,2,1,1,1,1,0,0,3,0,2,310,0,7,317,591,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,108,B,1,0,B,0,65,8,6,7,18,5,139,13,0,0,3,5,1,2,1,0,13,4,3,0,1,0,1,0,2,1,0,298,0,6,304,530,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,108,C,1,0,C01,0,61,5,1,10,13,10,157,7,0,0,3,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,291,0,8,299,530,Acta casilla,,,
1,18,NAYARIT,18,SAN JOSE DEL VALLE,4,BAHIA DE BANDERAS,108,C,2,0,C02,0,43,6,4,5,24,10,156,3,0,0,1,6,3,2,0,0,10,7,0,1,1,9,2,0,5,0,0,298,0,6,304,530,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,109,B,1,0,B,0,61,6,28,21,17,13,180,5,0,0,1,0,8,1,0,0,9,4,0,0,1,4,4,0,0,1,4,368,0,16,384,725,Grupo de recuento,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,109,C,1,0,C01,0,68,7,11,14,24,12,179,8,0,0,1,5,6,2,0,9,8,0,0,0,1,0,2,0,2,0,0,359,0,17,376,725,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,110,B,1,0,B,0,32,6,2,7,6,11,183,1,0,0,2,1,1,2,0,5,17,0,0,3,0,7,0,0,1,1,1,289,0,8,297,568,Grupo de recuento,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,110,C,1,0,C01,0,33,4,4,21,17,13,157,5,0,0,0,5,5,2,0,0,7,1,1,3,0,2,1,0,2,0,2,285,0,16,301,568,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,110,C,2,0,C02,0,33,7,1,12,18,14,189,3,0,0,1,3,2,1,1,0,4,6,0,2,1,0,5,0,1,0,0,304,0,8,312,567,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,110,C,3,0,C03,0,28,2,2,14,7,11,155,6,0,0,0,4,3,0,0,0,14,6,1,1,0,1,1,1,1,0,1,259,0,9,268,567,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,111,B,1,0,B,0,51,16,2,4,9,18,112,6,0,0,4,1,6,1,3,0,16,11,0,2,1,1,3,3,4,0,0,274,2,8,284,675,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,111,C,1,0,C01,0,56,5,3,12,12,23,117,7,0,0,1,4,7,2,0,0,2,8,0,1,1,1,1,1,3,0,2,269,1,4,274,675,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,111,C,2,0,C02,0,53,4,9,6,16,15,121,2,0,0,0,2,6,0,0,0,5,6,0,1,2,1,4,0,2,0,1,256,0,9,265,675,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,111,C,3,0,C03,0,61,4,4,16,13,20,121,8,0,0,1,0,7,3,1,0,6,7,1,0,0,1,3,0,0,0,0,277,0,5,282,675,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,111,C,4,0,C04,0,77,7,7,17,17,15,126,2,0,0,3,3,5,2,4,0,0,6,0,0,1,0,1,1,4,0,1,299,1,8,308,675,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,111,C,5,0,C05,0,50,5,5,9,9,17,118,4,0,0,5,2,5,0,0,0,3,11,0,1,3,1,2,0,4,0,1,255,0,5,260,674,Grupo de recuento,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,111,C,6,0,C06,0,55,10,5,5,14,25,105,6,0,0,1,2,6,0,1,0,7,9,0,1,0,0,1,0,4,0,0,257,0,6,263,674,Grupo de recuento,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,111,C,7,0,C07,0,57,6,6,15,24,15,127,6,0,0,1,1,10,0,0,0,13,10,1,2,0,1,4,0,2,0,2,303,0,8,311,674,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,111,C,8,0,C08,0,37,8,6,9,10,28,146,0,0,0,0,0,5,0,0,0,0,9,0,0,0,1,4,0,2,0,0,265,0,9,274,674,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,112,B,1,0,B,0,47,13,5,15,12,28,137,11,0,0,0,6,7,0,0,0,12,14,0,3,2,1,5,0,1,0,1,320,0,6,326,735,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,112,C,1,0,C01,0,63,10,4,11,17,41,118,3,0,0,3,2,7,1,1,0,7,6,0,0,1,0,4,2,2,0,0,303,1,11,315,735,Grupo de recuento,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,112,C,2,0,C02,0,58,11,9,12,13,40,117,5,0,0,1,1,9,2,1,0,10,2,1,1,1,2,6,1,5,0,2,310,0,3,313,734,Grupo de recuento,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,112,C,3,0,C03,0,41,10,4,14,12,24,145,0,0,0,0,1,3,2,0,3,0,4,0,0,0,6,2,0,5,0,2,278,0,14,292,734,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,112,C,4,0,C04,0,67,6,3,6,12,26,118,7,0,0,2,1,12,0,0,0,7,5,0,0,1,1,1,1,5,0,1,282,0,14,296,734,Grupo de recuento,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,112,C,5,0,C05,0,25,15,4,8,15,34,170,0,0,0,0,0,1,0,1,0,0,21,0,0,0,3,4,0,2,0,0,303,0,9,312,734,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,112,C,6,0,C06,0,72,7,6,15,13,38,138,11,0,0,5,2,8,0,1,0,4,5,0,1,0,0,1,0,1,1,2,331,0,8,339,734,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,112,C,7,0,C07,0,57,8,3,13,26,31,122,5,0,0,3,1,12,1,1,0,7,10,0,0,0,3,1,0,7,0,1,312,1,4,317,734,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,112,C,8,0,C08,0,42,12,4,12,19,32,133,6,0,0,3,0,9,1,0,0,6,3,1,2,1,0,2,1,0,0,0,289,0,8,297,734,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,113,B,1,0,B,0,101,18,7,7,6,33,72,3,0,0,0,1,10,1,1,0,2,4,0,0,0,0,1,0,2,0,0,269,0,2,271,600,Grupo de recuento,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,113,C,1,0,C01,0,121,12,3,11,7,18,84,5,0,0,2,1,11,0,1,0,3,1,0,1,1,0,1,0,1,0,2,286,0,1,287,599,Grupo de recuento,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,113,C,2,0,C02,0,109,21,6,8,11,22,82,3,0,0,0,4,12,1,1,0,0,4,0,1,0,0,0,0,0,0,0,285,1,1,287,599,Grupo de recuento,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,113,S,1,0,S01,0,4,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,114,B,1,0,B,0,89,21,4,21,6,9,104,9,0,0,0,6,9,2,2,0,7,8,1,2,0,2,0,0,1,0,0,303,0,6,309,683,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,114,C,1,0,C01,0,95,21,1,12,12,9,118,6,0,0,3,1,5,4,0,0,9,14,1,0,0,1,4,0,3,0,1,320,1,8,329,683,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,114,C,2,0,C02,0,88,19,1,12,14,0,119,3,0,0,1,3,5,0,1,0,6,6,1,6,3,1,0,0,0,0,1,290,0,5,295,682,Acta casilla,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,114,C,3,0,C03,0,100,17,4,10,5,7,108,7,0,0,2,5,9,1,0,1,6,5,0,1,3,0,3,0,1,0,1,296,0,10,306,682,Grupo de recuento,,,
1,18,NAYARIT,16,BUCERIAS,4,BAHIA DE BANDERAS,114,C,4,0,C04,0,74,17,3,14,6,13,119,6,0,0,1,1,4,1,1,0,7,4,0,1,1,0,2,0,1,0,0,276,0,6,282,682,Acta casilla,,,
