CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,CP,MC,MORENA,NASLP,ML,PES,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,317,C,1,0,C01,0,49,23,9,23,10,6,33,61,8,13,9,3,0,0,0,3,0,0,0,250,1,11,262,444,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,318,B,1,0,B,0,68,25,18,38,7,6,53,94,9,18,10,12,0,0,0,6,0,0,0,364,2,16,382,546,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,319,B,1,0,B,0,65,31,8,59,14,3,74,113,17,24,18,10,0,0,0,8,0,2,0,446,1,15,462,686,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,319,C,1,0,C01,0,72,25,5,68,13,3,67,98,22,23,15,7,0,0,0,5,1,2,1,427,0,17,444,686,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,320,B,1,0,B,0,28,23,8,68,9,6,84,108,18,20,24,5,0,0,0,6,0,2,1,410,0,19,429,698,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,320,C,1,0,C01,0,27,25,15,73,14,14,56,101,17,14,7,7,0,0,0,1,0,1,1,373,0,14,387,697,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,320,C,2,0,C02,0,27,25,15,73,11,14,56,1,17,14,7,7,0,0,0,1,0,1,1,270,0,14,284,697,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,320,C,3,0,C03,0,28,20,16,76,11,10,54,105,20,14,17,3,0,0,0,10,3,3,0,390,0,15,405,697,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,320,C,4,0,C04,0,25,27,7,64,12,7,50,126,20,21,16,5,0,0,0,4,1,3,2,390,0,14,404,697,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,320,C,5,0,C05,0,36,16,13,68,7,4,50,111,14,17,19,8,0,0,0,7,1,2,3,376,0,20,396,697,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,321,B,1,0,B,0,51,22,6,48,6,6,36,61,14,12,8,2,0,0,0,2,3,0,1,278,0,0,278,394,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,321,C,1,0,C01,0,40,12,9,40,4,10,33,66,15,15,13,2,0,0,0,5,0,0,0,264,0,9,273,394,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,322,B,1,0,B,0,32,23,9,67,5,5,49,50,21,12,9,9,0,0,0,9,1,2,2,305,1,15,321,516,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,322,C,1,0,C01,0,38,25,8,53,6,6,44,71,30,16,11,6,2,0,1,3,3,4,1,328,0,13,341,516,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,323,B,1,0,B,0,72,25,7,24,5,3,71,72,13,22,12,5,0,0,0,5,0,0,0,336,1,9,346,509,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,323,C,1,0,C01,0,65,24,8,36,5,3,54,74,9,15,10,4,0,0,0,6,0,0,0,313,1,11,325,509,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,323,C,2,0,C02,0,51,23,5,37,1,6,75,57,23,14,19,2,1,0,1,3,1,4,0,323,2,4,329,509,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,324,B,1,0,B,0,41,25,16,68,11,7,95,93,25,28,17,6,1,1,0,9,4,2,0,449,0,17,466,738,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,324,C,1,0,C01,0,38,18,9,58,14,4,87,103,24,25,22,6,1,0,0,8,4,2,2,425,2,16,443,738,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,324,C,2,0,C02,0,66,16,16,63,11,6,64,121,22,30,16,1,1,0,0,5,1,2,1,442,0,16,458,737,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,324,SMR,1,0,SMR01,0,10,5,0,17,3,1,18,31,0,0,3,4,0,0,0,0,0,2,1,95,0,7,102,0,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,324,SMR,2,0,SMR02,0,5,7,3,3,2,0,7,12,4,0,5,1,0,1,0,0,0,0,0,50,0,4,54,0,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,324,SMR,3,0,SMR03,0,2,2,1,7,1,0,10,12,0,2,3,0,0,0,0,0,0,0,0,40,0,2,42,0,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,324,SRP,2,0,SRP02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,324,SRP,3,0,SRP03,0,6,1,2,16,5,3,8,20,5,6,4,0,0,0,0,0,0,0,0,76,1,3,80,0,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,324,SRP,1,0,SRP01,0,32,9,5,51,8,2,40,60,9,13,10,0,0,0,0,0,0,0,0,239,1,14,254,0,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,325,B,1,0,B,0,26,36,10,41,6,5,40,87,21,12,14,4,0,0,0,4,1,0,3,310,1,12,323,479,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,325,C,1,0,C01,0,43,37,14,40,5,2,28,72,15,13,15,10,1,0,0,5,0,1,0,301,0,13,314,478,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,326,B,1,0,B,0,36,26,9,70,0,3,52,100,26,10,12,6,3,2,0,0,3,2,0,360,0,13,373,652,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,326,C,1,0,C01,0,40,23,14,51,8,3,43,106,51,13,12,4,0,0,0,9,0,0,0,377,0,0,377,652,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,326,C,2,0,C02,0,86,15,14,85,6,11,46,86,11,8,11,5,0,0,0,8,0,0,0,392,0,18,410,652,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,327,B,1,0,B,0,16,20,7,37,4,4,29,65,6,8,3,3,0,0,0,3,0,1,1,207,0,9,216,385,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,327,C,1,0,C01,0,15,9,6,39,6,4,25,88,9,2,9,2,1,0,0,5,3,1,2,226,0,10,236,385,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,328,B,1,0,B,0,12,5,8,26,10,2,1,75,1,0,9,0,2,2,0,2,0,7,0,162,0,13,175,265,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,329,B,1,0,B,0,24,11,23,22,21,0,17,87,7,2,2,0,0,0,0,2,0,0,1,219,0,10,229,338,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,330,B,1,0,B,0,6,7,20,28,9,0,2,25,2,2,2,0,0,0,0,0,3,0,1,107,0,9,116,187,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,331,B,1,0,B,0,31,19,16,66,22,0,16,165,5,2,15,3,1,0,0,5,0,4,1,371,0,13,384,633,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,332,B,1,0,B,0,32,22,17,35,19,6,20,107,7,2,5,3,1,0,1,6,1,1,1,286,0,40,326,591,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,332,C,1,0,C01,0,27,14,17,33,21,0,21,129,0,4,7,2,0,0,0,3,3,2,1,284,0,17,301,590,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,332,C,2,0,C02,0,28,11,17,34,32,3,16,113,6,2,12,1,2,0,0,2,1,7,2,289,0,28,317,590,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,333,B,1,0,B,0,21,14,24,110,9,2,20,49,4,1,7,5,1,1,0,8,6,1,0,283,0,26,309,521,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,333,C,1,0,C01,0,24,20,27,116,8,2,15,69,8,0,5,8,2,0,1,4,0,6,0,315,0,12,327,520,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,333,C,2,0,C02,0,27,23,23,129,8,3,14,60,5,1,10,4,0,0,0,5,0,0,0,312,0,14,326,520,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,334,B,1,0,B,0,13,11,19,41,12,0,10,66,10,2,7,1,0,1,0,1,1,1,1,197,0,14,211,294,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,335,B,1,0,B,0,34,34,18,148,15,1,13,115,5,7,28,3,1,0,0,5,2,6,0,435,0,19,454,711,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,336,B,1,0,B,0,15,19,15,49,8,0,13,102,4,2,4,0,1,0,0,4,1,2,0,239,0,12,251,343,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,337,B,1,0,B,0,15,14,11,30,7,0,22,71,9,6,6,0,0,0,0,0,1,1,0,193,0,26,219,384,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,338,B,1,0,B,0,24,11,25,110,16,2,21,149,8,2,5,2,1,1,0,9,0,3,3,392,1,25,418,660,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,338,C,1,0,C01,0,15,14,19,89,18,3,20,142,10,4,6,3,0,2,0,7,2,5,1,360,0,14,374,659,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,339,B,1,0,B,0,38,19,7,60,5,1,29,84,17,13,9,4,0,0,1,5,2,4,0,298,0,19,317,373,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,340,B,1,0,B,0,33,17,11,53,8,0,12,97,2,1,5,6,1,0,0,5,2,3,0,256,0,9,265,400,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,341,B,1,0,B,0,30,18,22,76,21,5,27,99,5,6,14,3,0,6,4,5,5,5,3,354,0,8,362,565,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,342,B,1,0,B,0,14,12,11,112,19,3,12,163,9,0,3,0,0,0,0,0,0,0,0,358,0,27,385,620,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,343,B,1,0,B,0,11,21,13,93,8,1,9,44,3,2,8,3,0,0,2,3,1,1,0,223,0,22,245,403,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,344,B,1,0,B,0,44,17,2,77,0,4,34,102,2,4,3,2,0,0,0,0,2,1,1,295,4,24,323,657,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,345,B,1,0,B,0,30,27,22,46,26,4,16,140,7,1,4,6,0,0,0,3,1,3,3,339,2,14,355,678,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,346,B,1,0,B,0,22,11,9,29,14,8,34,81,7,9,10,5,1,1,0,3,1,0,3,248,1,14,263,536,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,346,C,1,0,C01,0,34,13,18,99,12,5,24,67,7,6,16,1,0,0,0,8,6,5,0,321,2,13,336,535,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,346,C,2,0,C02,0,18,9,9,80,7,9,28,81,12,10,7,2,0,0,0,4,1,3,2,282,0,12,294,535,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,347,B,1,0,B,0,20,14,16,84,20,0,36,99,6,1,11,3,0,1,1,3,3,1,1,320,1,10,331,586,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,348,B,1,0,B,0,29,10,25,82,12,2,16,31,4,2,4,5,1,2,0,4,2,7,2,240,0,25,265,421,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,348,C,1,0,C01,0,24,20,29,85,16,3,18,41,4,0,8,2,0,1,1,2,1,0,0,255,0,14,269,421,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,349,B,1,0,B,0,32,13,5,49,9,1,18,88,3,4,2,3,0,0,0,8,0,2,1,238,1,12,251,384,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,349,E,1,0,E01,0,25,25,4,105,14,16,18,62,6,11,8,2,3,0,0,7,2,2,0,310,0,15,325,629,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,350,B,1,0,B,0,13,13,16,83,9,12,14,111,4,6,0,2,0,0,0,0,1,17,0,301,0,11,312,530,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,350,C,1,0,C01,0,13,19,16,102,13,13,23,90,6,2,7,7,0,0,0,9,0,0,1,321,0,13,334,529,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,350,E,1,0,E01,0,25,17,20,68,12,9,41,87,12,14,16,3,0,1,0,4,1,3,0,333,0,11,344,614,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,350,E,1,1,E01C01,0,22,8,15,69,16,10,49,94,16,13,15,5,3,1,0,6,2,1,0,345,0,17,362,614,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,351,B,1,0,B,0,18,17,19,75,14,8,51,120,7,4,6,2,0,0,0,6,4,2,1,354,0,19,373,577,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,352,B,1,0,B,0,15,20,13,70,3,2,14,91,7,2,4,4,1,0,0,2,0,4,1,253,0,13,266,461,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,352,C,1,0,C01,0,16,23,21,65,8,0,20,90,4,6,3,3,0,0,0,7,2,6,1,275,1,8,284,460,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,353,B,1,0,B,0,26,17,14,51,7,3,13,66,1,0,2,5,2,1,0,5,1,4,1,219,0,12,231,471,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,13,CIUDAD VALLES,13,CIUDAD VALLES,353,C,1,0,C01,0,19,15,18,65,3,0,11,68,4,0,4,4,2,0,0,4,3,9,1,230,0,18,248,470,GRUPO DE RECUENTO,,,
