CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,CP,MC,MORENA,NASLP,ML,PES,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1109,6,6,302,80,13,462,40,17,122,449,22,4,95,38,4,0,0,43,6,31,2,1730,10,67,1807,3975
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1110,30,30,795,505,76,3033,146,98,764,2212,147,44,446,81,20,5,0,239,47,127,17,8802,10,418,9230,20862
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1111,6,7,224,99,19,471,36,17,172,395,18,8,110,37,9,2,6,47,12,26,7,1715,0,61,1776,3168
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1112,4,4,258,88,11,233,25,6,148,298,14,4,92,22,1,3,0,24,4,28,8,1267,0,34,1301,2549
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1113,9,9,1070,270,49,697,67,26,395,638,51,23,163,85,9,4,6,58,9,25,6,3651,2,108,3761,6277
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1114,6,6,534,189,40,499,32,17,278,465,42,10,100,50,7,0,0,46,8,16,6,2339,3,62,2404,4462
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1115,4,4,111,71,11,567,36,7,78,163,6,7,16,7,7,2,1,0,0,0,0,1090,3,85,1178,2726
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1116,10,10,737,231,45,1004,107,51,319,707,40,17,65,81,17,2,0,0,0,0,0,3423,6,216,3645,7064
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1117,8,8,1254,390,32,827,45,43,153,215,19,4,23,71,12,1,1,0,0,0,0,3090,0,97,3187,5673
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1118,3,3,176,176,6,707,14,10,64,166,5,1,6,22,5,0,0,0,0,0,0,1358,0,45,1403,2101
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1119,2,2,166,28,8,244,18,5,35,152,5,1,0,10,1,0,0,0,0,0,0,673,0,17,690,992
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1120,8,8,505,211,44,819,48,31,190,460,19,13,39,47,14,4,0,69,3,37,5,2558,1,114,2673,5909
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1121,3,3,55,40,9,340,17,6,26,206,4,4,0,7,2,0,0,25,3,14,4,762,0,34,796,1527
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1123,2,2,46,42,9,300,12,17,24,173,3,2,0,2,1,2,0,17,4,15,1,670,0,19,689,1442
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1124,2,2,41,58,11,242,13,8,42,105,2,0,2,7,3,0,1,17,6,11,2,571,0,37,608,1347
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1125,6,6,101,151,15,753,23,13,82,346,4,4,2,17,10,0,0,41,5,34,3,1604,0,67,1671,3801
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1126,3,3,49,100,12,298,14,3,43,203,4,3,3,10,3,1,0,25,11,14,2,798,0,37,835,1734
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1127,2,2,36,94,12,155,16,3,32,83,1,1,5,2,1,1,0,4,0,7,1,454,4,21,479,956
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1128,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1129,2,2,145,20,0,417,3,0,13,89,111,2,28,5,1,2,0,5,4,1,0,846,0,45,891,1263
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1130,1,1,133,6,4,167,6,2,6,116,11,2,4,5,4,2,0,0,0,0,0,468,0,44,512,696
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1131,2,2,162,14,2,381,5,1,2,68,45,1,4,6,0,0,0,3,3,3,1,701,0,36,737,1057
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1132,1,1,170,8,1,86,3,3,0,49,22,0,5,3,0,1,0,1,0,0,0,352,0,21,373,454
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1134,2,2,31,1,2,137,2,0,0,98,1,1,3,0,0,0,0,3,2,2,0,283,0,13,296,827
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1135,1,1,48,3,0,56,6,1,0,34,16,0,11,0,0,0,0,0,0,0,0,175,0,11,186,227
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1136,1,1,57,1,3,280,4,2,0,121,5,0,7,0,0,2,1,1,1,0,2,487,0,29,516,726
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1137,1,1,20,2,0,92,2,1,3,69,36,1,1,0,0,0,0,0,1,0,0,228,0,11,239,286
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1138,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1139,1,1,42,2,0,93,6,0,3,40,14,2,2,0,0,0,0,0,0,0,1,205,0,13,218,298
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1140,2,2,93,11,2,363,8,7,11,237,131,5,29,2,0,0,0,3,1,0,2,905,2,75,982,1279
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1141,3,3,74,9,5,326,11,3,13,300,485,4,50,0,1,0,0,5,1,3,0,1290,0,69,1359,1756
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1142,2,2,75,13,6,322,9,6,9,268,98,6,16,1,0,1,0,2,3,3,1,839,0,44,883,1171
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1143,2,2,94,3,4,191,3,6,5,108,9,0,8,0,0,1,0,0,1,1,0,434,0,31,465,1265
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1144,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1145,1,1,43,5,0,181,4,1,1,210,28,0,7,0,0,0,0,0,1,0,0,481,0,14,495,616
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1146,1,1,3,2,1,65,2,2,2,56,5,0,1,0,0,0,0,0,0,0,0,139,0,13,152,190
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1147,3,3,218,6,7,381,15,2,15,235,23,0,74,3,2,0,0,2,3,2,2,990,0,80,1070,1474
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,30,SAN NICOLAS TOLENTINO,1148,1,1,12,134,2,186,2,3,11,87,6,0,1,1,0,0,0,8,1,11,0,465,1,26,492,744
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,30,SAN NICOLAS TOLENTINO,1149,1,1,1,29,0,32,0,0,1,11,2,1,0,0,0,1,0,0,1,3,0,82,0,6,88,149
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,30,SAN NICOLAS TOLENTINO,1150,1,1,0,44,0,7,0,1,2,25,1,0,1,1,0,0,0,0,0,0,0,82,0,9,91,193
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,30,SAN NICOLAS TOLENTINO,1151,1,1,4,42,2,6,3,1,11,55,0,0,2,1,2,0,0,5,1,6,0,141,0,25,166,355
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,30,SAN NICOLAS TOLENTINO,1152,1,1,4,72,1,113,1,2,22,26,1,0,0,2,0,0,0,4,1,5,0,254,0,22,276,450
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,30,SAN NICOLAS TOLENTINO,1153,1,1,9,93,3,124,7,3,6,50,5,1,0,2,0,0,0,8,3,3,0,317,2,17,336,533
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,30,SAN NICOLAS TOLENTINO,1155,1,1,10,101,3,43,4,1,7,40,0,0,0,1,1,0,0,0,1,3,0,215,0,19,234,368
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,30,SAN NICOLAS TOLENTINO,1156,1,1,3,81,2,29,1,2,0,30,0,0,0,6,1,0,0,0,0,1,0,156,0,22,178,285
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,30,SAN NICOLAS TOLENTINO,1158,1,1,3,46,2,108,0,2,10,27,4,0,0,0,0,0,0,1,0,1,0,204,0,12,216,365
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,30,SAN NICOLAS TOLENTINO,1159,2,2,26,196,9,348,7,4,17,124,3,5,0,2,0,1,0,8,2,10,1,763,0,41,804,1382
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1160,2,2,0,80,2,108,19,1,30,130,26,284,9,0,0,2,0,5,1,5,1,703,0,74,777,1119
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1161,3,3,0,87,2,139,43,4,30,268,39,469,10,2,1,0,0,10,7,5,1,1117,0,99,1216,1792
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1162,2,2,1,47,4,87,75,4,25,173,38,322,3,2,0,3,0,4,10,3,1,802,0,74,876,1216
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1163,2,2,0,54,3,71,21,0,27,109,21,332,4,4,1,1,0,5,2,4,0,659,0,60,719,1102
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1164,1,1,0,27,0,40,0,4,8,46,16,159,1,0,1,0,0,2,1,3,1,309,0,20,329,447
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1165,1,1,0,21,0,46,8,0,0,74,1,13,2,1,0,0,1,6,1,3,0,177,0,10,187,237
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1166,1,1,1,28,0,10,0,1,0,28,0,11,1,0,0,0,0,1,0,2,0,83,0,11,94,110
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1167,1,1,0,28,6,98,24,3,6,118,11,35,4,1,2,1,0,7,2,7,0,353,0,30,383,607
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1168,1,1,0,25,2,61,16,1,3,86,31,51,4,1,0,0,0,4,2,1,1,289,0,24,313,368
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1169,1,1,0,31,1,100,30,6,7,154,2,38,10,1,1,0,0,5,3,5,3,397,0,66,463,729
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1170,1,1,16,5,0,9,2,1,3,50,36,39,2,0,0,0,0,3,1,1,0,168,0,10,178,190
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1171,1,1,44,6,0,42,10,0,18,71,7,48,3,1,0,0,0,1,0,1,0,252,1,17,270,313
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1172,1,1,26,5,0,33,5,0,8,59,2,34,0,0,0,0,0,4,1,2,0,179,0,10,189,221
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1173,1,1,50,3,4,45,9,0,2,112,4,21,2,1,0,0,0,4,1,1,1,260,0,29,289,331
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1174,2,2,157,22,7,140,37,2,5,234,1,94,8,4,1,1,0,21,10,10,1,755,0,49,804,971
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1175,1,1,18,10,0,29,5,0,2,86,1,36,0,0,0,0,0,4,1,1,0,193,0,8,201,242
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1176,1,1,62,7,1,67,0,6,2,112,3,49,1,0,0,0,0,1,1,1,0,313,0,30,343,428
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1177,1,1,51,16,1,72,12,1,8,113,9,109,1,0,0,0,0,5,4,2,0,404,0,42,446,540
2,24,SAN LUIS POTOSI,14,TAMUIN,31,SAN VICENTE TANCUAYALAB,1178,2,2,229,47,7,153,60,4,17,196,19,118,29,1,4,0,7,9,5,1,0,906,1,88,995,1222
2,24,SAN LUIS POTOSI,12,CARDENAS,32,SANTA CATARINA,1179,1,1,2,3,0,6,14,7,5,40,2,34,2,0,0,0,0,2,1,0,0,118,0,19,137,204
2,24,SAN LUIS POTOSI,12,CARDENAS,32,SANTA CATARINA,1180,3,3,16,28,3,52,70,9,99,212,5,123,2,0,0,0,0,17,5,1,3,645,2,104,751,1113
2,24,SAN LUIS POTOSI,12,CARDENAS,32,SANTA CATARINA,1181,2,2,13,14,5,55,54,10,78,125,24,99,4,0,0,0,0,22,10,5,4,522,0,102,624,976
2,24,SAN LUIS POTOSI,12,CARDENAS,32,SANTA CATARINA,1182,1,1,0,2,1,8,3,7,6,16,0,13,1,0,0,0,0,1,1,0,0,59,0,11,70,146
2,24,SAN LUIS POTOSI,12,CARDENAS,32,SANTA CATARINA,1183,3,3,2,16,4,69,80,18,40,219,13,162,8,3,1,0,8,18,1,7,3,672,1,158,831,1213
2,24,SAN LUIS POTOSI,12,CARDENAS,32,SANTA CATARINA,1184,2,2,11,15,2,60,68,3,11,166,15,3565,6,0,0,0,0,24,10,3,7,3966,1,64,4031,869
2,24,SAN LUIS POTOSI,12,CARDENAS,32,SANTA CATARINA,1185,2,2,3,6,1,45,54,3,6,100,28,93,3,1,0,0,0,3,5,0,1,352,0,82,434,769
2,24,SAN LUIS POTOSI,12,CARDENAS,32,SANTA CATARINA,1186,3,3,17,14,3,76,109,8,12,209,22,107,9,0,0,0,0,26,9,6,9,636,0,139,775,1777
2,24,SAN LUIS POTOSI,12,CARDENAS,32,SANTA CATARINA,1187,5,5,15,33,8,127,205,25,38,379,123,257,20,0,1,1,0,40,24,7,9,1312,10,201,1523,2532
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1188,3,3,216,185,11,183,15,16,118,306,102,9,8,16,3,0,0,7,5,4,0,1204,0,39,1243,2191
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1189,2,2,146,164,12,109,14,8,61,268,73,9,6,4,0,0,0,0,0,1,0,875,0,30,905,1450
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1190,2,2,147,116,2,181,8,9,71,246,51,3,0,6,0,0,0,1,0,1,1,843,0,27,870,1416
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1191,3,3,205,161,22,195,16,51,167,272,42,7,10,7,2,1,0,0,3,4,5,1170,0,52,1222,1835
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1192,3,3,185,185,23,162,7,8,109,335,83,6,8,9,0,0,0,0,0,1,1,1122,0,54,1176,1799
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1193,5,5,292,340,17,368,16,12,133,459,160,12,12,10,3,1,0,2,3,0,1,1841,0,104,1945,3020
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1194,3,3,83,206,15,315,15,4,69,272,43,5,2,8,2,0,0,3,2,5,2,1051,1,59,1111,1636
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1195,1,1,29,37,6,87,2,0,5,50,6,0,2,3,0,0,0,0,0,0,0,227,0,14,241,440
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1196,1,1,17,16,3,48,5,0,4,6,2,0,0,0,0,0,0,0,0,0,0,101,0,7,108,288
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1200,1,1,33,16,1,22,1,2,2,17,0,1,0,0,1,0,0,1,0,1,0,98,0,7,105,280
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1201,1,1,59,40,4,69,1,2,3,31,7,1,0,1,4,0,0,0,0,2,1,225,0,30,255,501
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1202,1,1,41,94,2,83,6,1,17,49,11,1,1,0,4,0,0,1,1,1,1,314,0,8,322,542
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1203,1,1,59,63,2,100,4,1,2,125,16,1,2,2,1,0,0,0,1,1,0,380,0,28,408,732
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1204,2,2,56,204,6,107,6,6,93,76,7,5,3,3,3,1,0,2,0,1,0,579,0,36,615,1080
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1205,3,3,101,127,11,169,11,7,174,409,79,4,2,4,1,0,0,8,0,5,0,1112,2,30,1144,1884
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1206,3,3,199,143,18,142,11,5,49,78,6,4,1,5,0,0,0,0,0,0,0,661,1,39,701,1259
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1207,2,2,68,94,6,68,7,3,66,221,37,5,3,0,0,0,0,1,0,0,1,580,1,18,599,913
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1208,1,1,67,68,3,91,6,2,30,49,7,2,0,4,0,0,0,0,0,2,0,331,1,14,346,563
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1210,1,1,29,13,2,19,0,3,4,13,0,1,0,0,0,0,0,0,0,0,0,84,0,6,90,235
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1211,2,2,52,50,6,157,3,5,53,118,24,4,0,6,0,0,0,2,1,4,0,485,0,30,515,894
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1212,3,3,403,87,17,164,15,3,64,180,16,2,5,2,0,2,0,0,1,1,0,962,0,38,1000,1496
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1213,1,1,73,88,5,70,6,34,103,10,0,0,2,5,0,0,0,0,0,2,1,399,0,25,424,704
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1214,3,3,87,137,11,311,11,11,118,319,70,10,7,7,3,0,0,3,0,0,1,1106,0,48,1154,1841
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1215,2,2,46,78,6,269,9,6,56,211,35,1,0,3,0,0,0,5,0,0,0,725,0,23,748,960
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1216,2,2,40,62,7,185,9,5,29,148,10,1,2,3,2,2,0,1,5,2,2,515,0,40,555,928
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1217,1,1,35,56,3,86,4,2,7,68,8,2,1,2,0,0,0,0,2,0,0,276,1,16,293,539
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1218,4,4,83,107,15,367,20,9,34,265,21,11,7,2,3,0,0,7,2,4,1,958,0,50,1008,1717
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1219,3,3,59,90,8,378,5,5,26,343,25,4,4,4,2,0,0,6,0,4,1,964,0,88,1052,1631
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1220,1,1,35,29,3,111,11,1,15,34,1,3,0,1,0,0,0,3,0,3,0,250,0,12,262,486
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1221,1,1,4,33,1,197,39,7,113,15,1,0,0,2,1,0,0,1,2,2,2,420,0,15,435,718
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1222,1,1,8,31,0,41,10,3,2,1,0,0,0,1,0,0,0,1,0,0,0,98,0,0,98,150
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1223,1,1,2,38,2,95,24,2,3,18,2,1,0,0,4,0,0,0,0,1,1,193,0,14,207,286
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1224,1,1,3,12,2,51,23,8,4,8,0,0,0,0,0,0,1,0,0,0,0,112,0,1,113,200
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1225,1,1,2,30,2,134,50,10,10,10,2,0,0,3,0,0,0,0,1,0,1,255,0,11,266,394
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1226,1,1,4,35,2,209,47,5,17,10,1,0,4,3,0,0,0,5,0,0,0,342,0,16,358,626
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1227,1,1,0,31,1,189,0,2,7,12,0,0,0,1,0,0,0,3,0,0,17,263,0,9,272,498
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1228,1,1,7,25,2,127,21,2,0,13,0,0,0,4,0,0,0,1,0,1,1,204,0,9,213,313
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1229,1,1,2,28,1,195,68,0,3,22,1,0,0,2,0,0,0,2,1,3,1,329,0,7,336,471
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1230,1,1,4,27,1,77,36,0,1,8,2,0,0,0,0,0,1,0,0,0,0,157,0,4,161,223
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1231,1,1,2,17,0,34,4,0,1,17,0,0,0,1,0,0,0,0,2,0,1,79,0,8,87,171
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1232,1,1,3,19,0,92,26,2,4,5,0,1,0,0,0,0,0,1,0,0,0,153,0,3,156,247
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1233,1,1,8,25,1,118,30,1,6,10,3,0,0,0,1,0,0,3,3,1,0,210,0,5,215,312
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1234,1,1,4,57,0,98,41,5,3,2,1,0,0,0,0,0,0,4,0,1,6,222,0,13,235,326
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1235,1,1,4,8,0,121,27,1,9,2,0,0,0,0,0,0,0,0,0,0,0,172,0,6,178,290
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1236,1,1,5,6,0,48,94,2,16,6,1,0,6,0,0,0,0,0,1,1,5,191,0,10,201,309
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1237,1,1,13,25,0,80,117,6,10,77,5,0,2,4,0,0,0,10,4,2,12,367,0,27,394,628
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1238,3,3,17,135,3,439,220,3,25,99,40,1,1,7,4,0,0,3,4,2,6,1009,0,50,1059,1624
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1239,1,1,4,14,0,68,18,1,1,7,0,1,0,2,0,0,0,0,0,0,0,116,0,12,128,213
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1240,3,3,13,157,3,409,254,5,5,54,13,0,0,16,7,0,0,5,6,2,18,967,0,33,1000,1556
2,24,SAN LUIS POTOSI,2,SALINAS,34,SANTO DOMINGO,1241,1,1,17,26,1,101,28,7,43,2,0,0,0,0,0,0,1,1,2,0,0,229,0,7,236,365
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1242,1,1,16,7,4,268,7,11,13,60,12,9,5,1,0,0,0,5,0,2,5,425,0,21,446,742
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1243,1,1,12,5,3,167,3,7,22,53,12,6,6,2,1,0,0,3,0,5,0,307,0,14,321,562
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1244,3,3,102,42,11,404,16,11,68,208,28,29,5,13,0,0,0,20,3,11,2,973,1,33,1007,1983
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1245,3,3,88,20,10,264,9,5,136,186,36,19,12,10,4,0,0,14,3,16,3,835,0,43,878,1699
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1246,4,4,145,28,13,581,12,5,110,195,45,27,12,12,2,0,1,8,1,9,2,1208,1,75,1284,2361
