CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,CAND_IND1,PAN_PRI,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,8,B,1,0,B,0,11,85,0,24,30,2,248,0,2,13,4,3,5,427,0,13,440,701,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,9,B,1,0,B,0,11,103,4,31,27,7,209,0,2,9,3,5,6,417,0,13,430,700,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,10,B,1,0,B,0,14,102,0,5,9,3,115,0,0,7,2,3,3,263,0,9,272,438,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,10,C,1,0,C01,0,19,95,0,12,12,9,111,0,5,3,1,0,1,268,0,17,285,437,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,10,E,1,0,E01,0,7,68,0,17,16,9,90,0,2,2,1,1,0,213,0,5,218,299,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,11,B,1,0,B,0,15,131,0,18,16,4,220,0,0,5,0,0,2,411,0,11,422,615,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,12,B,1,0,B,0,4,99,0,7,18,4,130,0,2,0,1,0,0,265,0,8,273,357,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,1,ABASOLO,12,E,1,0,E01,0,3,48,0,7,6,15,63,0,0,3,0,0,0,145,0,9,154,245,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,108,B,1,0,B,0,192,6,0,39,8,9,161,0,1,1,0,0,1,418,0,24,442,634,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,108,C,1,0,C01,0,242,5,2,59,9,12,152,0,4,0,0,0,0,485,0,28,513,634,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,109,B,1,0,B,0,129,3,1,16,6,6,85,0,1,3,0,0,0,250,0,6,256,381,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,109,C,1,0,C01,0,120,4,0,15,8,3,105,0,2,2,0,3,0,262,0,14,276,380,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,110,B,1,0,B,0,139,5,1,17,9,8,143,0,1,3,2,0,0,328,0,10,338,463,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,110,C,1,0,C01,0,151,10,0,21,6,7,134,0,0,2,2,0,0,333,2,8,343,463,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,111,B,1,0,B,0,84,4,0,10,0,0,27,0,0,0,0,0,1,126,0,3,129,152,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,111,E,1,0,E01,0,53,0,0,1,6,1,20,0,1,2,1,0,0,85,0,5,90,125,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,112,B,1,0,B,0,149,6,0,13,8,5,148,0,2,1,5,2,1,340,0,8,348,432,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,113,B,1,0,B,0,76,1,1,6,4,0,21,0,0,3,0,0,2,114,0,6,120,192,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,114,B,1,0,B,0,157,6,0,23,13,4,88,0,3,1,1,2,0,298,0,7,305,510,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,114,C,1,0,C01,0,193,3,1,10,10,5,95,0,1,0,0,2,0,320,0,14,334,509,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,5,BURGOS,115,B,1,0,B,0,87,3,0,15,9,5,78,0,2,1,0,1,0,201,0,8,209,258,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,259,B,1,0,B,0,203,12,0,4,6,8,71,0,6,0,0,0,1,311,0,17,328,509,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,259,C,1,0,C01,0,218,15,0,5,6,8,45,0,4,0,0,0,0,301,0,15,316,508,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,261,B,1,0,B,0,58,7,0,2,2,0,24,0,1,1,0,0,0,95,0,4,99,167,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,262,B,1,0,B,0,98,4,0,3,8,4,45,0,3,1,0,0,0,166,0,6,172,261,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,264,B,1,0,B,0,167,1,2,6,2,4,66,0,4,0,0,0,0,252,0,12,264,335,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,265,B,1,0,B,0,182,7,1,2,6,2,32,0,4,0,1,1,0,238,0,4,242,336,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,265,E,1,0,E01,0,48,6,0,0,2,0,20,0,1,0,0,0,0,77,0,1,78,121,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,311,B,1,0,B,0,14,114,0,8,20,19,131,0,2,1,0,0,4,313,0,17,330,460,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,311,C,1,0,C01,0,12,116,3,3,11,18,154,0,3,0,0,0,2,322,0,11,333,459,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,312,B,1,0,B,0,18,92,2,8,12,14,131,0,0,5,1,1,3,287,0,21,308,402,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,312,C,1,0,C01,0,18,101,0,10,16,13,138,0,1,5,0,1,1,304,0,10,314,402,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,313,B,1,0,B,0,33,120,3,2,15,51,184,0,7,0,0,0,3,418,0,13,431,628,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,314,B,1,0,B,0,19,95,2,8,10,12,127,0,1,0,0,0,2,276,0,21,297,381,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,314,C,1,0,C01,0,19,95,2,4,12,15,131,0,3,1,0,0,1,283,0,16,299,381,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,315,B,1,0,B,0,16,162,4,4,13,28,217,0,5,7,1,2,0,459,0,12,471,653,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,316,B,1,0,B,0,11,160,2,2,25,34,259,0,1,4,3,0,5,506,0,20,526,737,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,316,E,1,0,E01,0,23,132,2,7,19,45,145,0,3,2,1,0,1,380,0,15,395,612,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,316,E,1,1,E01C01,0,12,140,0,5,12,88,139,0,1,3,1,0,0,401,0,24,425,612,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,317,B,1,0,B,0,7,170,0,4,41,21,123,0,1,3,1,1,0,372,0,16,388,489,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,317,C,1,0,C01,0,12,155,0,2,11,31,125,0,3,2,0,0,0,341,0,12,353,488,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,317,E,1,0,E01,0,9,89,1,2,5,10,75,0,0,0,0,0,0,191,0,13,204,271,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,318,B,1,0,B,0,9,113,2,10,7,13,91,0,1,1,0,0,1,248,0,19,267,384,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,318,E,1,0,E01,0,9,102,0,6,5,13,74,0,1,2,0,1,0,213,0,8,221,315,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,318,E,2,0,E02,0,6,83,1,4,7,16,77,0,1,0,0,0,1,196,0,6,202,263,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,319,B,1,0,B,0,12,233,2,7,18,11,204,0,1,4,0,0,5,497,0,13,510,651,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,320,B,1,0,B,0,25,122,0,3,18,11,153,0,1,3,0,0,1,337,0,8,345,427,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,320,C,1,0,C01,0,21,103,1,4,12,12,150,0,2,0,1,1,3,310,0,15,325,426,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,321,B,1,0,B,0,7,170,0,7,20,27,192,0,1,1,0,0,2,427,0,13,440,584,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,321,C,1,0,C01,0,13,165,1,10,22,17,181,0,0,1,0,0,2,412,0,14,426,584,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,322,B,1,0,B,0,16,179,0,6,30,21,330,0,1,5,0,0,9,597,1,10,608,742,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,324,B,1,0,B,0,19,173,0,10,33,25,171,0,0,3,1,0,4,439,0,14,453,583,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,324,C,1,0,C01,0,3,208,0,4,52,21,131,0,3,4,2,0,3,431,0,25,456,582,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,325,B,1,0,B,0,7,174,1,3,16,5,148,0,2,1,0,1,2,360,0,11,371,474,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,325,E,1,0,E01,0,12,94,0,1,9,4,51,0,6,0,1,0,0,178,0,5,183,226,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,326,B,1,0,B,0,15,140,0,4,4,11,42,0,4,0,1,0,0,221,0,2,223,286,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,346,B,1,0,B,0,14,3,3,15,10,11,350,0,0,0,0,0,0,406,0,21,427,530,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,346,C,1,0,C01,0,13,8,1,8,12,9,352,0,1,5,2,4,0,415,0,11,426,529,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,347,B,1,0,B,0,5,1,8,4,0,5,356,0,0,0,0,0,0,379,3,6,388,438,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,347,C,1,0,C01,0,7,0,4,0,0,30,365,0,0,0,0,0,0,406,0,10,416,438,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,348,B,1,0,B,0,12,6,3,6,6,8,280,0,0,0,0,0,0,321,0,18,339,423,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,348,C,1,0,C01,0,7,4,1,10,9,4,288,0,0,1,1,0,3,328,0,10,338,423,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,349,B,1,0,B,0,15,6,3,14,9,6,373,0,0,3,1,0,0,430,0,9,439,579,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,350,B,1,0,B,0,4,0,3,7,4,2,327,0,0,1,0,2,1,351,0,17,368,481,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,351,B,1,0,B,0,0,0,0,0,0,0,152,0,0,0,0,0,0,152,0,0,152,160,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,352,B,1,0,B,0,0,0,0,0,0,0,0,0,0,97,0,0,0,97,0,1,98,104,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,353,B,1,0,B,0,5,0,0,3,5,4,161,0,0,5,0,0,2,185,0,4,189,265,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,353,E,1,0,E01,0,6,2,0,12,7,7,184,0,1,6,3,1,1,230,0,6,236,280,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,354,B,1,0,B,0,10,8,3,16,11,15,301,0,0,0,0,2,3,369,0,13,382,457,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,354,E,1,0,E01,0,11,4,5,15,13,11,314,0,1,1,0,2,1,378,0,6,384,450,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,355,B,1,0,B,0,9,4,2,18,7,20,409,0,0,4,0,2,3,478,0,6,484,587,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,356,B,1,0,B,0,0,0,0,0,0,11,0,0,11,371,0,0,0,393,0,8,401,473,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,357,B,1,0,B,0,2,4,1,3,7,2,66,0,0,1,0,2,2,90,0,4,94,134,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,357,E,1,0,E01,0,10,6,2,5,15,9,136,0,0,1,0,0,1,185,0,7,192,261,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,358,B,1,0,B,0,22,18,2,15,11,14,335,0,1,2,1,0,1,422,0,8,430,675,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,359,B,1,0,B,0,0,0,1,0,0,4,517,0,5,0,0,0,0,527,0,1,528,643,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,360,B,1,0,B,0,2,1,1,5,5,2,569,0,0,0,0,1,1,587,0,1,588,632,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,362,B,1,0,B,0,5,4,0,3,9,4,157,0,0,4,1,1,3,191,0,6,197,295,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,363,B,1,0,B,0,16,8,1,8,11,9,193,0,0,9,0,1,2,258,0,8,266,497,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,363,C,1,0,C01,0,18,13,2,7,9,14,172,0,0,3,0,2,3,243,0,8,251,496,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,364,B,1,0,B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,9,663,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,364,C,1,0,C01,0,16,16,3,5,20,14,255,0,0,6,0,2,6,343,0,16,359,663,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,365,B,1,0,B,0,17,11,5,9,17,20,260,0,0,6,0,0,2,347,0,8,355,692,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,366,B,1,0,B,0,3,7,1,5,20,8,161,0,0,7,0,0,0,212,0,8,220,398,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,366,C,1,0,C01,0,11,8,0,7,6,13,188,0,0,1,0,2,1,237,0,7,244,398,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,367,B,1,0,B,0,11,12,0,8,22,10,187,0,0,4,2,1,2,259,0,14,273,522,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,367,C,1,0,C01,0,16,14,3,2,14,14,190,0,2,7,3,0,5,270,0,5,275,521,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,381,B,1,0,B,0,14,41,12,12,23,30,181,0,0,1,0,0,2,316,0,17,333,518,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,381,C,1,0,C01,0,17,45,15,8,23,49,173,0,2,2,0,0,2,336,0,15,351,517,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,381,C,2,0,C02,0,19,52,21,7,37,43,146,0,0,2,1,0,0,328,0,8,336,517,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,382,B,1,0,B,0,21,56,29,4,29,31,110,0,2,2,1,0,0,285,0,11,296,444,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,382,C,1,0,C01,0,12,47,24,6,23,34,146,0,0,2,0,0,3,297,0,0,297,444,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,383,B,1,0,B,0,35,50,29,6,43,38,181,0,1,1,0,0,2,386,0,10,396,544,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,384,B,1,0,B,0,15,66,46,8,53,33,213,0,2,8,1,0,4,449,0,20,469,690,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,384,E,1,0,E01,0,1,9,2,7,19,15,129,0,0,0,2,0,2,186,0,7,193,337,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,385,B,1,0,B,0,20,47,25,10,24,24,139,0,0,2,0,0,0,291,0,12,303,435,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,385,C,1,0,C01,0,22,45,12,10,20,23,142,0,1,2,2,0,1,280,0,7,287,435,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,386,B,1,0,B,0,12,9,4,1,9,19,65,0,0,0,0,0,0,119,0,4,123,166,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,386,E,1,0,E01,0,1,13,0,9,10,5,46,0,1,1,0,0,0,86,0,2,88,149,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,387,B,1,0,B,0,5,28,3,5,14,30,72,0,0,0,0,0,0,157,0,10,167,251,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,388,B,1,0,B,0,21,23,4,11,23,35,194,0,1,7,3,1,0,323,0,22,345,636,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,408,B,1,0,B,0,4,2,2,7,8,2,136,0,0,0,0,0,0,161,0,17,178,215,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,408,E,1,0,E01,0,7,4,1,9,9,1,86,0,1,0,1,0,0,119,0,9,128,165,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,409,B,1,0,B,0,11,2,2,9,13,4,258,0,0,4,1,2,0,306,0,7,313,401,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,410,B,1,0,B,0,11,2,1,13,11,13,309,0,0,5,2,0,7,374,0,9,383,496,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,410,E,1,0,E01,0,1,2,0,4,5,0,69,0,0,0,0,0,1,82,0,2,84,91,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,20,MAINERO,411,B,1,0,B,0,5,1,1,4,2,2,376,0,0,0,0,0,1,392,0,8,400,478,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,710,B,1,0,B,0,169,18,0,31,7,1,77,0,3,2,0,2,1,311,0,7,318,415,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,710,C,1,0,C01,0,169,21,4,21,3,1,54,0,6,3,5,0,2,289,0,11,300,415,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,711,B,1,0,B,0,143,14,1,10,7,0,78,0,5,6,0,2,1,267,0,15,282,380,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,711,E,1,0,E01,0,117,1,0,11,3,0,45,0,5,0,0,3,2,187,0,3,190,242,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,712,B,1,0,B,0,213,15,0,11,8,17,69,0,12,4,0,2,1,352,0,19,371,547,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,712,C,1,0,C01,0,234,9,1,19,18,17,71,0,7,0,1,1,0,378,0,15,393,546,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,713,B,1,0,B,0,235,20,1,10,17,8,101,0,5,2,1,1,0,401,0,9,410,616,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,714,B,1,0,B,0,108,9,2,16,10,3,67,0,8,1,0,0,0,224,0,3,227,293,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,714,E,1,0,E01,0,61,2,0,8,9,2,54,0,6,4,0,0,0,146,0,4,150,201,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MENDEZ,715,B,1,0,B,0,100,8,1,14,13,5,72,0,6,5,1,2,0,227,0,3,230,309,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,922,B,1,0,B,0,114,9,2,13,15,83,154,0,3,3,1,1,1,399,0,19,418,512,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,922,C,1,0,C01,0,100,3,0,10,23,99,158,0,2,5,0,2,2,404,0,8,412,512,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,922,C,2,0,C02,0,95,7,2,7,14,85,175,0,2,4,0,1,2,394,0,13,407,512,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,923,B,1,0,B,0,73,6,0,6,12,67,115,0,1,7,0,1,1,289,0,14,303,402,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,923,C,1,0,C01,0,69,2,0,9,18,69,117,0,1,2,1,0,1,289,0,12,301,402,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,924,B,1,0,B,0,120,9,2,14,21,88,147,0,1,1,1,0,3,407,0,20,427,583,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,924,C,1,0,C01,0,96,3,3,9,33,110,141,0,2,3,0,0,1,401,0,24,425,582,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,924,C,2,0,C02,0,123,8,4,8,28,104,132,0,1,2,0,1,2,413,0,15,428,582,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,925,B,1,0,B,0,107,6,0,8,12,84,107,0,3,3,1,1,3,335,1,17,353,450,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,925,C,1,0,C01,0,94,4,0,3,11,75,136,0,1,1,2,0,2,329,0,12,341,449,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,926,B,1,0,B,0,60,12,2,11,14,108,166,0,1,1,0,1,0,376,0,4,380,633,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,926,C,1,0,C01,0,55,11,2,10,24,85,275,0,1,4,2,1,3,473,0,23,496,633,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,926,C,2,0,C02,0,64,10,0,9,6,97,192,0,0,1,1,0,2,382,0,19,401,632,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,927,B,1,0,B,0,51,7,4,9,25,124,163,0,2,1,0,0,1,387,0,18,405,618,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,927,C,1,0,C01,0,41,9,2,8,13,121,149,0,2,2,2,0,1,350,0,7,357,617,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,928,B,1,0,B,0,71,26,3,23,25,117,201,0,1,1,0,4,2,474,1,13,488,715,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,928,C,1,0,C01,0,67,10,1,19,19,142,225,0,2,7,0,0,0,492,0,20,512,715,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,929,B,1,0,B,0,64,5,3,9,16,78,121,0,1,4,3,0,2,306,0,19,325,404,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,929,C,1,0,C01,0,70,4,2,3,17,74,115,0,4,3,5,0,0,297,0,13,310,403,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,930,B,1,0,B,0,48,15,2,4,24,73,169,0,1,2,1,0,0,339,0,10,349,456,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,930,C,1,0,C01,0,42,9,1,7,29,86,139,0,0,1,0,2,3,319,0,11,330,455,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,30,PADILLA,930,E,1,0,E01,0,22,5,0,5,8,62,120,0,0,3,0,0,1,226,0,23,249,342,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1211,B,1,0,B,0,26,8,34,7,23,12,196,0,1,0,2,0,0,309,0,23,332,506,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1212,B,1,0,B,0,26,15,27,13,18,8,163,0,0,2,0,0,4,276,0,14,290,451,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1213,B,1,0,B,0,4,1,6,3,6,3,49,0,0,0,0,0,0,72,0,1,73,110,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1214,B,1,0,B,0,5,2,8,11,6,4,147,0,1,2,1,1,2,190,0,5,195,273,COTEJO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1215,B,1,0,B,0,10,4,34,6,11,1,73,0,1,0,1,1,0,142,0,3,145,186,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1215,E,1,0,E01,0,16,7,22,7,6,8,59,0,0,0,0,2,0,127,0,4,131,180,RECUENTO,,,
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1216,B,1,0,B,0,18,9,2,9,17,9,398,0,0,2,1,1,4,470,0,6,476,618,COTEJO,,,
