CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,CAND_IND1,PAN_PRI,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,159,8,8,1275,92,43,77,118,341,1536,0,30,76,0,8,10,3606,2,66,3674,5721
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,160,3,3,330,20,15,34,54,86,606,0,7,23,2,2,6,1185,1,34,1220,2223
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,161,3,3,163,16,3,33,54,74,508,0,5,35,4,4,11,910,0,33,943,1743
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,162,3,3,228,26,10,26,46,89,492,0,6,17,1,2,12,955,1,25,981,1745
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,166,3,3,193,10,3,21,53,86,527,0,4,23,4,6,2,932,3,22,957,1780
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,167,3,3,242,15,10,27,48,105,503,0,2,37,6,5,13,1013,0,30,1043,1856
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,168,3,3,281,27,12,39,47,93,575,0,7,39,2,5,2,1129,1,29,1159,1965
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,169,3,3,502,29,15,14,33,99,322,0,8,19,0,1,2,1044,2,16,1062,1537
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,170,2,2,457,37,13,12,17,64,266,0,12,10,1,3,1,893,0,23,916,1278
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,171,4,4,751,54,13,21,41,135,637,0,17,18,0,4,5,1696,0,31,1727,2567
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,172,3,3,505,36,13,15,26,94,366,0,9,22,0,1,3,1090,2,20,1112,1561
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,173,2,2,487,43,6,14,11,73,370,0,7,9,2,1,4,1027,2,23,1052,1476
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,174,1,1,81,15,4,5,8,35,168,0,2,4,0,0,1,323,1,6,330,662
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,175,2,2,172,11,6,31,31,40,408,0,3,15,5,0,5,727,0,21,748,1474
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,177,3,3,236,20,11,52,42,87,621,0,5,34,2,4,10,1124,4,14,1142,2007
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,178,2,2,198,13,4,26,34,78,423,0,3,18,0,2,3,802,1,20,823,1402
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,179,3,3,417,58,13,16,19,97,380,0,19,19,1,2,1,1042,0,19,1061,1520
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,180,2,2,399,36,11,9,17,40,182,0,3,15,0,2,2,716,0,5,721,1083
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,181,2,2,375,22,10,13,18,55,263,0,9,10,0,3,2,780,0,21,801,1155
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,182,2,2,222,33,9,13,19,60,315,0,8,11,0,2,3,695,0,11,706,1031
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,183,2,2,341,22,6,8,16,53,201,0,6,6,0,0,8,667,0,20,687,948
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,184,2,2,432,39,5,12,16,60,267,0,12,12,2,0,0,857,0,21,878,1271
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,185,2,2,506,35,10,16,14,64,239,0,7,9,0,2,2,904,0,19,923,1335
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,186,2,2,401,27,8,6,13,56,198,0,13,12,0,2,0,736,0,17,753,1119
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,187,4,4,541,36,16,43,45,169,781,0,1,35,0,1,5,1673,0,27,1700,2504
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,188,3,3,395,33,7,32,16,121,666,0,8,23,0,15,2,1318,2,17,1337,2055
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,189,7,7,886,72,36,72,79,246,1268,0,24,45,1,8,10,2747,0,59,2806,4708
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,190,3,3,250,35,9,23,41,90,596,0,5,30,3,5,10,1097,2,18,1117,1966
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,191,3,3,279,18,13,39,50,79,552,0,8,17,4,8,4,1071,0,44,1115,2071
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,192,3,3,234,28,12,44,60,99,718,0,8,22,6,4,9,1244,3,31,1278,2097
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,193,3,3,322,25,17,33,36,108,629,0,11,34,2,6,7,1230,2,38,1270,2130
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,194,3,3,221,15,8,31,61,68,544,0,4,26,1,4,5,988,0,24,1012,1930
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,195,2,2,150,17,8,15,25,46,372,0,3,15,2,1,1,655,0,15,670,1183
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,196,2,2,315,32,3,6,16,57,217,0,8,10,0,3,1,668,0,11,679,983
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,197,2,2,446,33,9,17,25,61,274,0,9,9,1,8,1,893,2,12,907,1258
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,198,2,2,454,36,12,16,12,74,243,0,9,11,1,2,2,872,0,17,889,1254
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,199,2,2,380,22,7,18,19,76,246,0,8,14,1,0,0,791,0,14,805,1102
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,200,2,2,316,26,2,13,19,58,285,0,11,6,0,1,0,737,1,17,755,1114
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,201,2,2,218,31,7,13,11,66,271,0,7,9,1,1,4,639,0,17,656,1004
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,202,2,2,215,26,8,15,15,70,321,0,4,14,1,1,6,696,1,18,715,1099
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,203,2,2,220,31,2,20,8,58,302,0,2,6,0,2,1,652,0,8,660,984
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,204,3,3,159,17,12,20,30,68,497,0,4,25,4,2,11,849,0,22,871,1599
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,205,3,3,180,21,9,20,42,84,478,0,2,17,4,2,6,865,0,30,895,1595
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,206,3,3,207,15,22,27,33,85,601,0,2,29,5,4,4,1034,1,19,1054,1758
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,207,2,2,98,13,1,10,13,38,216,0,5,1,0,2,1,398,2,15,415,1365
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,208,3,3,211,31,8,26,35,87,509,0,7,26,0,5,4,949,0,25,974,1647
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,209,2,2,235,26,6,24,29,74,414,0,5,18,0,3,5,839,1,13,853,1309
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,210,2,2,202,29,9,10,24,68,408,0,8,27,0,3,3,791,0,20,811,1225
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,211,2,2,271,23,25,14,38,78,409,0,11,26,0,2,1,898,1,21,920,1491
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,212,3,3,410,35,9,17,30,88,420,0,8,30,0,2,4,1053,2,33,1088,1575
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,213,3,4,276,36,10,12,18,72,263,0,9,7,1,4,1,709,0,16,725,963
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,214,2,2,341,26,9,15,21,78,252,0,5,9,2,1,2,761,0,16,777,1170
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,215,2,2,205,15,3,17,27,62,411,0,3,22,4,5,10,784,1,10,795,1377
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,216,2,2,224,27,5,16,25,74,364,0,3,16,2,2,1,759,1,18,778,1135
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,217,2,2,189,21,10,3,20,40,270,0,5,15,0,1,3,577,0,13,590,904
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,218,2,2,180,32,8,17,21,70,318,0,6,11,0,2,4,669,1,8,678,1097
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,219,2,2,170,29,12,19,29,83,400,0,5,21,0,6,6,780,0,14,794,1196
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,220,2,2,173,25,6,26,34,88,495,0,9,29,1,2,3,891,0,23,914,1459
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,221,2,2,194,11,9,25,26,92,461,0,3,24,0,5,4,854,0,21,875,1412
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,222,3,3,141,26,11,33,25,75,513,0,6,26,1,2,7,866,1,18,885,1528
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,223,2,2,155,13,9,21,23,86,388,0,4,22,1,4,3,729,0,8,737,1211
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,224,2,2,231,39,11,15,30,67,440,0,8,32,0,1,6,880,0,19,899,1336
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,225,2,2,185,18,4,7,18,48,251,0,7,12,0,3,3,556,0,11,567,816
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,226,2,2,186,27,8,15,20,63,264,0,5,10,0,1,1,600,0,13,613,932
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,227,2,2,206,30,12,18,52,67,422,0,9,17,1,0,5,839,1,17,857,1330
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,228,2,2,220,13,7,23,23,62,393,0,5,11,0,0,4,761,0,17,778,1280
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,229,2,2,286,15,7,22,24,59,421,0,6,22,3,1,3,869,1,22,892,1413
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,230,2,2,267,25,6,27,23,69,438,0,6,25,0,0,5,891,3,23,917,1478
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,231,2,2,226,38,6,18,27,80,377,0,3,14,0,2,5,796,1,16,813,1238
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,232,2,2,243,30,10,16,27,61,329,0,1,21,1,2,1,742,0,17,759,1190
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,233,3,3,240,14,12,44,38,121,666,0,1,21,3,4,3,1167,1,30,1198,2174
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,234,2,2,146,18,10,16,17,57,285,0,3,16,0,0,1,569,1,12,582,860
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,235,1,1,105,16,8,15,17,28,236,0,0,12,0,1,3,441,0,13,454,723
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,236,1,1,82,8,2,9,6,14,127,0,2,5,0,0,1,256,0,4,260,446
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,237,2,2,183,19,8,9,7,50,280,0,3,9,0,0,0,568,0,12,580,909
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,238,2,2,258,34,8,25,27,68,373,0,7,23,0,2,5,830,0,24,854,1280
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,239,2,2,182,30,6,22,22,76,362,0,12,17,2,3,1,735,1,19,755,1268
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,240,2,2,156,18,6,12,32,57,390,0,2,19,3,2,5,702,0,25,727,1143
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,241,2,2,175,14,5,19,27,52,332,0,6,16,0,2,1,649,0,21,670,1029
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,242,2,2,251,25,10,18,28,68,408,0,11,29,1,2,4,855,1,18,874,1384
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,243,2,2,158,9,11,9,11,42,208,0,3,15,0,2,2,470,0,14,484,759
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,244,2,2,166,21,10,19,26,58,293,0,6,6,3,2,3,613,0,8,621,1071
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,245,2,2,174,14,8,17,20,58,338,0,3,9,1,0,1,643,0,17,660,1054
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,246,2,2,142,12,6,17,20,63,408,0,3,18,0,3,5,697,0,18,715,1189
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,247,2,2,90,17,5,16,23,45,320,0,2,19,1,4,5,547,0,15,562,964
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,248,1,1,80,5,0,11,15,29,247,0,1,15,1,4,1,409,0,10,419,669
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,249,2,2,126,8,11,24,16,46,256,0,3,20,1,2,7,520,1,6,527,864
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,250,2,2,242,37,13,17,26,71,458,0,6,23,1,3,4,901,1,23,925,1374
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,251,2,2,137,12,9,12,13,50,249,0,3,14,1,1,1,502,0,9,511,777
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,252,1,1,124,11,5,19,16,36,245,0,2,14,1,4,5,482,0,12,494,739
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,253,2,2,220,23,3,16,24,70,361,0,2,14,0,1,6,740,2,6,748,1196
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,254,2,2,152,15,4,12,23,22,228,0,6,15,0,4,3,484,1,16,501,756
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,255,2,2,118,19,4,19,24,36,361,0,6,12,0,2,3,604,1,8,613,1113
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,256,2,2,176,21,10,17,23,52,344,0,5,20,0,3,5,676,1,16,693,1052
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,257,2,2,168,19,6,15,19,44,269,0,8,17,1,2,16,584,0,14,598,910
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,258,2,2,157,17,3,23,14,33,308,0,5,15,1,0,4,580,0,21,601,962
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,4
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1304,8,8,788,63,18,71,114,167,1498,0,25,56,7,9,17,2833,0,69,2902,5298
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1305,2,2,281,20,8,24,32,53,412,0,12,15,2,0,3,862,0,14,876,1447
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1306,2,2,208,13,1,16,11,43,318,0,4,8,0,2,7,631,0,18,649,1002
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1307,2,2,258,21,12,23,20,46,384,0,14,16,1,1,6,802,0,15,817,1354
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1308,3,3,255,20,14,20,17,74,499,0,10,33,2,1,7,952,1,19,972,1548
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1309,3,3,249,16,13,21,30,40,451,0,10,24,5,4,9,872,0,25,897,1601
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1310,3,3,408,16,7,31,37,69,615,0,9,24,2,1,10,1229,0,27,1256,2147
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1311,2,2,175,14,4,13,28,29,381,0,6,15,3,3,6,677,0,17,694,1193
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1312,2,2,178,23,3,15,19,34,283,0,1,18,3,1,4,582,0,6,588,971
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1313,2,2,206,12,6,16,17,42,398,0,9,18,2,3,2,731,0,15,746,1176
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1314,7,7,795,56,16,64,72,175,1421,0,33,57,1,18,19,2727,2,82,2811,4861
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1315,2,2,220,24,4,23,27,31,410,0,7,12,0,0,5,763,0,18,781,1280
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1316,2,2,223,19,7,15,24,34,393,0,10,14,1,0,10,750,0,5,755,1227
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1317,2,2,298,18,14,26,36,66,422,0,10,14,2,4,13,923,1,11,935,1448
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1318,3,3,422,28,14,24,43,84,681,0,9,17,2,3,3,1330,1,31,1362,2220
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1319,2,2,182,21,3,22,35,36,435,0,6,25,2,4,11,782,0,22,804,1336
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1320,2,2,183,18,5,12,20,39,496,0,4,30,4,1,7,819,0,21,840,1353
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1321,2,2,170,12,4,21,14,38,384,0,3,26,2,5,5,684,0,25,709,1251
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1322,2,2,210,15,6,21,25,39,414,0,4,14,0,2,4,754,2,23,779,1343
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1323,3,3,287,24,7,24,43,63,621,0,4,27,5,8,10,1123,0,28,1151,1951
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1324,2,2,210,21,8,18,29,43,424,0,2,18,1,6,4,784,0,25,809,1417
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1325,3,3,278,24,11,29,27,51,498,0,6,12,2,5,11,954,0,32,986,1702
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1326,3,3,349,19,8,25,46,78,609,0,6,30,0,4,6,1180,0,19,1199,1921
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1327,3,3,287,17,10,23,40,40,488,0,8,12,1,3,6,935,0,14,949,1738
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1328,3,3,299,30,6,24,37,51,493,0,3,28,1,6,5,983,1,16,1000,1592
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1329,3,3,418,28,13,35,40,93,667,0,17,31,2,4,10,1358,0,37,1395,2180
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1330,5,5,700,48,23,39,63,136,1070,0,20,47,5,6,11,2168,0,41,2209,3399
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1331,3,3,335,19,6,30,35,69,526,0,13,12,9,5,7,1066,0,28,1094,1790
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1332,2,2,306,16,12,12,16,51,412,0,7,16,1,5,2,856,0,20,876,1450
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1333,3,3,340,24,10,21,44,79,614,0,7,27,5,7,8,1186,0,28,1214,2149
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1334,3,3,339,22,8,28,25,64,640,0,11,30,4,5,6,1182,0,31,1213,2012
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1335,2,2,205,17,2,22,17,33,414,0,4,24,1,1,6,746,0,21,767,1308
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1336,4,4,394,37,11,29,35,105,805,0,15,41,4,7,8,1491,0,34,1525,2549
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1337,3,3,323,8,12,25,32,66,622,0,4,21,3,1,4,1121,2,26,1149,2015
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1338,3,3,241,17,4,19,31,48,509,0,11,31,2,7,11,931,0,11,942,1538
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1339,2,2,176,14,6,20,20,37,369,0,7,22,5,2,9,687,0,21,708,1206
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1340,3,3,220,21,4,23,26,44,623,0,6,29,5,2,15,1018,0,12,1030,1652
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1341,2,2,233,16,3,11,22,19,363,0,2,12,0,3,3,687,0,22,709,1125
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1342,2,2,227,24,7,12,27,39,439,0,8,14,1,3,6,807,0,10,817,1306
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1343,2,2,143,9,8,7,11,16,282,0,6,16,1,1,1,501,0,13,514,799
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1344,3,3,381,33,5,20,29,62,599,0,10,28,2,3,4,1176,1,25,1202,1893
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1345,3,3,304,33,6,30,51,79,651,0,16,16,1,2,6,1195,1,18,1214,1869
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1346,2,2,122,8,2,7,11,15,182,0,4,11,1,1,3,367,0,20,387,1253
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1347,5,5,707,60,14,48,60,117,997,0,19,57,2,8,10,2099,1,55,2155,3748
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1348,3,3,336,30,5,25,24,58,528,0,7,23,0,1,4,1041,0,24,1065,1687
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1349,3,3,366,35,9,23,31,52,453,0,15,25,0,3,5,1017,0,21,1038,1757
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1351,6,7,714,57,10,41,50,103,584,0,19,30,1,4,7,1620,0,34,1654,2511
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1352,2,2,166,17,5,25,33,30,489,0,7,20,3,4,8,807,0,16,823,1421
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1353,2,2,148,18,3,18,17,34,355,0,3,15,1,5,2,619,1,19,639,1065
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1354,3,3,317,23,7,36,41,66,642,0,7,34,2,2,10,1187,0,26,1213,1890
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1355,2,2,175,19,4,16,25,20,309,0,6,12,2,5,6,599,0,14,613,1076
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1356,2,2,185,19,3,23,13,30,447,0,2,22,1,6,7,758,0,22,780,1355
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1358,4,4,563,63,11,43,43,89,761,0,20,33,2,7,7,1642,0,32,1674,2658
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1360,5,5,876,66,21,47,64,159,927,0,24,36,3,8,10,2241,0,45,2286,3638
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1361,2,2,213,17,3,18,17,20,339,0,9,6,1,2,2,647,0,19,666,1043
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1362,4,4,628,54,10,36,51,90,787,0,8,16,1,2,2,1685,1,18,1704,2801
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1363,2,2,199,30,3,8,26,32,342,0,2,15,1,1,3,662,0,15,677,1089
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1364,2,2,209,32,5,11,20,32,336,0,8,11,0,4,3,671,0,10,681,1075
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1365,3,3,261,21,6,34,29,36,467,0,9,16,5,7,5,896,0,27,923,1603
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1367,2,2,273,27,2,16,33,36,420,0,10,20,1,3,7,848,1,3,852,1309
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1368,2,2,250,20,9,22,19,38,409,0,9,25,0,4,2,807,1,9,817,1252
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,2069,3,3,297,30,8,20,38,45,525,0,7,43,8,2,9,1032,3,24,1059,1740
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,2070,3,3,353,25,4,19,25,73,527,0,16,24,0,3,5,1074,1,24,1099,1844
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,2129,2,2,209,15,6,9,13,32,163,0,8,9,3,1,2,470,2,7,479,913
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,2130,4,4,647,44,10,41,47,115,795,0,24,39,1,6,6,1775,0,38,1813,2999
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,2131,3,3,604,28,6,24,29,66,380,0,17,19,0,3,2,1178,0,18,1196,1787
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,2132,3,3,308,22,2,23,25,51,542,0,4,14,5,4,5,1005,0,29,1034,1787
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,0,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,5,0,0,5,5
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1366,2,2,238,14,8,14,17,34,268,0,6,0,0,0,0,599,0,32,631,998
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1369,2,2,196,20,2,9,10,31,296,0,5,0,0,0,0,569,0,19,588,896
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1370,2,2,212,15,10,13,14,32,292,0,13,0,0,0,0,601,1,27,629,1002
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1371,2,2,234,14,4,16,24,47,380,0,13,0,0,0,0,732,2,50,784,1310
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1372,2,2,183,14,5,18,18,34,363,0,5,0,0,0,0,640,0,34,674,1068
