3,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,TIPO_DE_ELECCION,NOMBRE_PARTICIPANTE,NUMERO_LISTA,CANDIDATO,SEXO_CANDIDATO,RUTA_CONSTANCIA,PARTIDO
3,31,YUCATAN,,,32,ESPITA,SIND_MR,PVEM,2,LIDA BEATRIZ DIAZ GUTIERREZ,2,,PVEM
3,31,YUCATAN,,,32,ESPITA,REG_MR,PVEM,3,MARIA DE FATIMA CORDERO CUPUL,2,,PVEM
3,31,YUCATAN,,,32,ESPITA,REG_MR,PVEM,4,ARMIDA MARIA CHAVEZ CANCHE,2,,PVEM
3,31,YUCATAN,,,32,ESPITA,REG_MR,PVEM,5,FELICIANO KU HUCHIM,1,,PVEM
3,31,YUCATAN,,,32,ESPITA,REG_MR,PVEM,6,MARIA ROSALIA AC CHAN,2,,PVEM
3,31,YUCATAN,,,32,ESPITA,REG_MR,PVEM,7,DELIO EFRAIN OJEDA CHUC,1,,PVEM
3,31,YUCATAN,,,32,ESPITA,REG_RP,PAN_NAY,8,MARIA GABRIELA CANUL NAHUAT,2,,PAN
3,31,YUCATAN,,,32,ESPITA,REG_RP,MORENA,9,MARICELA PAT CHICMUL,2,,MORENA
3,31,YUCATAN,,,32,ESPITA,REG_RP,PAN_NAY,10,ANGEL GABRIEL HOMA POOT,1,,PAN
3,31,YUCATAN,,,32,ESPITA,REG_RP,MORENA,11,JOSE CANDELARIO CANUL CANUL,1,,MORENA
3,31,YUCATAN,,,33,HALACHO,PRES_MUN,PAN,1,MELBA DEL ROSARIO ABRAHAM HOYOS,2,,PAN
3,31,YUCATAN,,,33,HALACHO,SIND_MR,PAN,2,VICENTE CATALINO KEB CAUICH,1,,PAN
3,31,YUCATAN,,,33,HALACHO,REG_MR,PAN,3,VIRIDIANA MARGELY COLLI CASTILLO,2,,PAN
3,31,YUCATAN,,,33,HALACHO,REG_MR,PAN,4,CESAR JOSE CANUL CAUICH,1,,PAN
3,31,YUCATAN,,,33,HALACHO,REG_MR,PAN,5,MIRIAN DE LOS ANGELES CAUICH KU,2,,PAN
3,31,YUCATAN,,,33,HALACHO,REG_MR,PAN,6,REYES OSWALDO BRITO YERVES,1,,PAN
3,31,YUCATAN,,,33,HALACHO,REG_MR,PAN,7,CLELIA PAMELA TUCUCH ARGAEZ,2,,PAN
3,31,YUCATAN,,,33,HALACHO,REG_RP,PVEM_MORENA,8,HAGARI CARINA CHI POOL,2,,PVEM
3,31,YUCATAN,,,33,HALACHO,REG_RP,MC,9,CARLOS JORGE PAT ZI,1,,MC
3,31,YUCATAN,,,33,HALACHO,REG_RP,PRI_NAY,10,ROGER ANTONIO MIS YAH,1,,NAY
3,31,YUCATAN,,,33,HALACHO,REG_RP,PVEM_MORENA,11,CESARIO JESUS NAZARENO KANTUN MENA,1,,PVEM
3,31,YUCATAN,,,34,HOCABA,PRES_MUN,MORENA,1,VICTOR JOSE CHAN CEN,1,,MORENA
3,31,YUCATAN,,,34,HOCABA,SIND_MR,MORENA,2,MARIA AMADA YAH MUKUL,2,,MORENA
3,31,YUCATAN,,,34,HOCABA,REG_MR,MORENA,3,FERMIN CHIM PECH,1,,MORENA
3,31,YUCATAN,,,34,HOCABA,REG_MR,MORENA,4,MARIA EUGENIA KU DZUL,2,,MORENA
3,31,YUCATAN,,,34,HOCABA,REG_MR,MORENA,5,MACARIO YAH EUAN,1,,MORENA
3,31,YUCATAN,,,34,HOCABA,REG_RP,PAN_PRI_PRD,6,VICTOR MANUEL COCOM CANUL,1,,PRI
3,31,YUCATAN,,,34,HOCABA,REG_RP,PAN_PRI_PRD,7,WILMA DEL ROSARIO EK PEREZ,2,,PRI
3,31,YUCATAN,,,34,HOCABA,REG_RP,PAN_PRI_PRD,8,JESSICA MARIA CHI MEX,2,,PRI
3,31,YUCATAN,,,35,HOCTUN,PRES_MUN,PT_MORENA,1,MIGUEL OCTAVIO ARJONA SANCHEZ,1,,MORENA
3,31,YUCATAN,,,35,HOCTUN,SIND_MR,PT_MORENA,2,SHEIRA ESPERANZA SARABIA DZUL,2,,MORENA
3,31,YUCATAN,,,35,HOCTUN,REG_MR,PT_MORENA,3,SERGIO ERNILDO MAY COBA,1,,MORENA
3,31,YUCATAN,,,35,HOCTUN,REG_MR,PT_MORENA,4,MILDRED FIDELIA MEDRANO DZIB,2,,MORENA
3,31,YUCATAN,,,35,HOCTUN,REG_MR,PT_MORENA,5,GLADYS FANDILA ZAPATA GAMBOA,2,,MORENA
3,31,YUCATAN,,,35,HOCTUN,REG_RP,PRD,6,JOSE PEREGRINO UCAN MAY,1,,PRD
3,31,YUCATAN,,,35,HOCTUN,REG_RP,PRD,7,FLOR MARIA MORENO YEH,2,,PRD
3,31,YUCATAN,,,35,HOCTUN,REG_RP,PRD,8,LUIS FERNANDO BARRERA CETINA,1,,PRD
3,31,YUCATAN,,,36,HOMUN,PRES_MUN,PAN_PRI_NAY,1,JOAN GREGORIO GONGORA SUAREZ,1,,PAN
3,31,YUCATAN,,,36,HOMUN,SIND_MR,PAN_PRI_NAY,2,MARIA IRENE MEDINA POOL,2,,PAN
3,31,YUCATAN,,,36,HOMUN,REG_MR,PAN_PRI_NAY,3,JORGE EFRAIN KU PAT,1,,PAN
3,31,YUCATAN,,,36,HOMUN,REG_MR,PAN_PRI_NAY,4,ELIA ASUNCION PACHECO BOJORQUEZ,2,,PAN
3,31,YUCATAN,,,36,HOMUN,REG_MR,PAN_PRI_NAY,5,JAIME ENRIQUE PAT POOT,1,,PAN
3,31,YUCATAN,,,36,HOMUN,REG_RP,PVEM_PT_MORENA,6,MARIA ELVIRA PECH POOL,2,,PVEM
3,31,YUCATAN,,,36,HOMUN,REG_RP,PVEM_PT_MORENA,7,JOSE DAVID UCAN EUAN,1,,PVEM
3,31,YUCATAN,,,36,HOMUN,REG_RP,PVEM_PT_MORENA,8,LORENA CHAN SOBERANIS,2,,PVEM
3,31,YUCATAN,,,37,HUHI,PRES_MUN,PRI,1,JAIME GUADALUPE ESPINOLA CONTRERAS,1,,PRI
3,31,YUCATAN,,,37,HUHI,SIND_MR,PRI,2,MARBI MARICELA POOT COLLI,2,,PRI
3,31,YUCATAN,,,37,HUHI,REG_MR,PRI,3,ENRIQUE CAUICH GARMA,1,,PRI
3,31,YUCATAN,,,37,HUHI,REG_MR,PRI,4,FATIMA DEL ROSARIO CERVANTES FRIAS,2,,PRI
3,31,YUCATAN,,,37,HUHI,REG_MR,PRI,5,MIGUEL ARCANGEL KU CHAN,1,,PRI
3,31,YUCATAN,,,37,HUHI,REG_RP,PAN_NAY,6,GASPAR KU PECH,1,,PAN
3,31,YUCATAN,,,37,HUHI,REG_RP,PVEM_PT,7,MARIA ANDREA YAM KOH,2,,PT
3,31,YUCATAN,,,37,HUHI,REG_RP,MORENA,8,SHALI LISET MATUS KUK,2,,MORENA
3,31,YUCATAN,,,38,HUNUCMA,PRES_MUN,PAN_PRI,1,CRISTINA GUADALUPE DEL ROCIO PEREZ BOJORQUEZ,2,,PAN
3,31,YUCATAN,,,38,HUNUCMA,SIND_MR,PAN_PRI,2,MANUEL JESUS AVILA CHING,1,,PAN
3,31,YUCATAN,,,38,HUNUCMA,REG_MR,PAN_PRI,3,SANDRA ESTRELLITA BOJORQUEZ QUINTAL,2,,PAN
3,31,YUCATAN,,,38,HUNUCMA,REG_MR,PAN_PRI,4,ALEXIS RAFAEL UICAB VENTURA,1,,PAN
3,31,YUCATAN,,,38,HUNUCMA,REG_MR,PAN_PRI,5,LOURDES IVETT NOVELO UC,2,,PAN
3,31,YUCATAN,,,38,HUNUCMA,REG_MR,PAN_PRI,6,FELIPE JAZIEL CHUC PECH,1,,PAN
3,31,YUCATAN,,,38,HUNUCMA,REG_MR,PAN_PRI,7,LAURA EUGENIA PAT PEÑA,2,,PAN
3,31,YUCATAN,,,38,HUNUCMA,REG_RP,MORENA,8,YOHANA CAROLINA MEX TEC,2,,MORENA
3,31,YUCATAN,,,38,HUNUCMA,REG_RP,PT,9,MARIA LUISA ROMERO CANUL,2,,PT
3,31,YUCATAN,,,38,HUNUCMA,REG_RP,NAY,10,CARLOS GASPAR CAUICH CEBALLOS,1,,NAY
3,31,YUCATAN,,,38,HUNUCMA,REG_RP,MORENA,11,ISRAEL MOO AKE,1,,MORENA
3,31,YUCATAN,,,39,IXIL,PRES_MUN,PT,1,JOSE VICENTE COBA COCOM,1,,PT
3,31,YUCATAN,,,39,IXIL,SIND_MR,PT,2,CYNTHYA DEL PILAR QUIJANO PECH,2,,PT
3,31,YUCATAN,,,39,IXIL,REG_MR,PT,3,MANUEL JESUS CHAN CORDOVA,1,,PT
3,31,YUCATAN,,,39,IXIL,REG_RP,PAN_PRI,4,JAQUELINE DE JESUS KANTUN POOT,2,,PAN
3,31,YUCATAN,,,39,IXIL,REG_RP,MORENA,5,JESUS ALEJANDRO TEC BASTO,1,,MORENA
3,31,YUCATAN,,,40,IZAMAL,PRES_MUN,PVEM_PT_MORENA,1,MELISSA MANE PUGA RODRÍGUEZ,2,,MORENA
3,31,YUCATAN,,,40,IZAMAL,SIND_MR,PVEM_PT_MORENA,2,ULICES ENRIQUE CASTILLO BAUTISTA,1,,MORENA
3,31,YUCATAN,,,40,IZAMAL,REG_MR,PVEM_PT_MORENA,3,LORENA ISABEL MARTÍN SALAZAR,2,,MORENA
3,31,YUCATAN,,,40,IZAMAL,REG_MR,PVEM_PT_MORENA,4,RAFAEL ALONSO RODRÍGUEZ CARDENAS,1,,MORENA
3,31,YUCATAN,,,40,IZAMAL,REG_MR,PVEM_PT_MORENA,5,GUADALUPE CONCEPCIÓN LUGO MORALES,2,,MORENA
3,31,YUCATAN,,,40,IZAMAL,REG_MR,PVEM_PT_MORENA,6,MANUEL ANTONIO SANTOS CEBALLOS,1,,MORENA
3,31,YUCATAN,,,40,IZAMAL,REG_MR,PVEM_PT_MORENA,7,MARTHA BEATRIZ MEX PAT,2,,MORENA
3,31,YUCATAN,,,40,IZAMAL,REG_RP,PAN,8,LILIANA ELIZABETH PINZON LUGO,2,,PAN
3,31,YUCATAN,,,40,IZAMAL,REG_RP,PVEM_PT_MORENA,9,RUSELL ARIEL PUERTO PATRON,1,,MORENA
3,31,YUCATAN,,,40,IZAMAL,REG_RP,PVEM_PT_MORENA,10,MIRELLA REBECA REJON COCOM,2,,MORENA
3,31,YUCATAN,,,40,IZAMAL,REG_RP,PVEM_PT_MORENA,11,SERGIO DAVID MEDINA MARTINEZ,2,,MORENA
3,31,YUCATAN,,,41,KANASIN,PRES_MUN,PAN_NAY,1,EDWIN JOSE BOJORQUEZ RAMIREZ,1,,PAN
3,31,YUCATAN,,,41,KANASIN,SIND_MR,PAN_NAY,2,CLAUDIA JUANA GAMBOA SOLIS,2,,PAN
3,31,YUCATAN,,,41,KANASIN,REG_MR,PAN_NAY,3,LUIS MIGUEL BAAS EK,1,,PAN
3,31,YUCATAN,,,41,KANASIN,REG_MR,PAN_NAY,4,SUSY REJON CERVANTES,2,,PAN
3,31,YUCATAN,,,41,KANASIN,REG_MR,PAN_NAY,5,ANGEL GABRIEL HERRERA HERRERA,1,,PAN
3,31,YUCATAN,,,41,KANASIN,REG_MR,PAN_NAY,6,IMA DELMI DE GUADALUPE EROSA SAURI,2,,PAN
3,31,YUCATAN,,,41,KANASIN,REG_MR,PAN_NAY,7,MANUEL MAGAÑA MAGAÑA,1,,PAN
3,31,YUCATAN,,,41,KANASIN,REG_RP,PVEM_PT_MORENA,8,ARSENIO CHUC XEQUEB,1,,PVEM
3,31,YUCATAN,,,41,KANASIN,REG_RP,PVEM_PT_MORENA,9,LUCIA ELIDE DEL SOCORRO HERRERA HERRERA,2,,PVEM
3,31,YUCATAN,,,41,KANASIN,REG_RP,PVEM_PT_MORENA,10,CESAR GABRIEL CARDOS VAZQUEZ,1,,PVEM
3,31,YUCATAN,,,41,KANASIN,REG_RP,PVEM_PT_MORENA,11,ANA MARIA PECH BAAS,2,,PVEM
3,31,YUCATAN,,,42,KANTUNIL,PRES_MUN,PRI,1,WILLIAN ANTONIO DORANTES CHE,1,,PRI
3,31,YUCATAN,,,42,KANTUNIL,SIND_MR,PRI,2,TOMASA PECH MATOS,2,,PRI
3,31,YUCATAN,,,42,KANTUNIL,REG_MR,PRI,3,LUIS ALBERTO MIRANDA SOSA,1,,PRI
3,31,YUCATAN,,,42,KANTUNIL,REG_MR,PRI,4,MARIA DE JESUS GAMBOA UCAN,2,,PRI
3,31,YUCATAN,,,42,KANTUNIL,REG_MR,PRI,5,JOSE ALBERTO GAMBOA CHAN,1,,PRI
3,31,YUCATAN,,,42,KANTUNIL,REG_RP,PT_MORENA,6,SANTOS GABINO MAY CAUICH,1,,MORENA
3,31,YUCATAN,,,42,KANTUNIL,REG_RP,PAN,7,DANIELA MARGARITA SARABIA COCOM,2,,PAN
3,31,YUCATAN,,,42,KANTUNIL,REG_RP,PVEM,8,ELENA ISABEL SILVEIRA RUIZ,2,,PVEM
3,31,YUCATAN,,,43,KAUA,PRES_MUN,PRI,1,CARLOS GUALBERTO CHAY CANUL,1,,PRI
3,31,YUCATAN,,,43,KAUA,SIND_MR,PRI,2,CECILIA NOH COCOM,2,,PRI
3,31,YUCATAN,,,43,KAUA,REG_MR,PRI,3,EDGAR DAVID AY SALAZAR,1,,PRI
3,31,YUCATAN,,,43,KAUA,REG_RP,MORENA,4,LAURO HAU MIS,1,,MORENA
3,31,YUCATAN,,,43,KAUA,REG_RP,MORENA,5,LILIA DEL MARLENE CHAN UC,2,,MORENA
3,31,YUCATAN,,,44,KINCHIL,PRES_MUN,PVEM,1,IRVIN DE LA CRUZ PISTE CANUL,1,,PVEM
3,31,YUCATAN,,,44,KINCHIL,SIND_MR,PVEM,2,RUBI JANETH ALVAREZ POOT,2,,PVEM
3,31,YUCATAN,,,44,KINCHIL,REG_MR,PVEM,3,MARIO GABRIEL TUN POOT,1,,PVEM
3,31,YUCATAN,,,44,KINCHIL,REG_MR,PVEM,4,VIRGINIA MARISOL MADERA CHAN,2,,PVEM
3,31,YUCATAN,,,44,KINCHIL,REG_MR,PVEM,5,JOSE SEVERIANO TEC TZUC,1,,PVEM
3,31,YUCATAN,,,44,KINCHIL,REG_RP,PAN,6,LEYDI NOEMI ALONZO MADERA,2,,PAN
3,31,YUCATAN,,,44,KINCHIL,REG_RP,MORENA,7,ROSA AMALIA VENTURA KU,2,,MORENA
3,31,YUCATAN,,,44,KINCHIL,REG_RP,PT,8,JORGE ABRAHAM DZIB ZAPATA,1,,PT
3,31,YUCATAN,,,45,KOPOMA,PRES_MUN,PVEM_PT_MORENA,1,MARIA GUADALUPE TUT HAU,2,,PVEM
3,31,YUCATAN,,,45,KOPOMA,SIND_MR,PVEM_PT_MORENA,2,ANGEL GABRIEL MENA GONZALEZ,1,,PVEM
3,31,YUCATAN,,,45,KOPOMA,REG_MR,PVEM_PT_MORENA,3,NIDIA ELENA CAAMAL PUCH,2,,PVEM
3,31,YUCATAN,,,45,KOPOMA,REG_RP,PRI,4,JOSE MARCELINO CHAN PISTE,1,,PRI
3,31,YUCATAN,,,45,KOPOMA,REG_RP,PAN,5,JAIME GILBERTO YAH BARRERA,1,,PAN
3,31,YUCATAN,,,46,MAMA,PRES_MUN,PAN_NAY,1,DANIEL OSWALDO GONZALEZ HUCHIM,1,,PAN
3,31,YUCATAN,,,46,MAMA,SIND_MR,PAN_NAY,2,NILMA ANTONIA VELA GONZALEZ,2,,PAN
3,31,YUCATAN,,,46,MAMA,REG_MR,PAN_NAY,3,SINDY LORENA CASTRO GONZALEZ,2,,PAN
3,31,YUCATAN,,,46,MAMA,REG_RP,PRI_PRD,4,LUIS YAIR DEL CARMEN PECH XIU,1,,PRI
3,31,YUCATAN,,,46,MAMA,REG_RP,PRI_PRD,5,VASTI NOEMI CHAN POOT,2,,PRI
3,31,YUCATAN,,,47,MANI,PRES_MUN,PAN,1,FREDI EVARISTO INTERIAN BOJORQUEZ,1,,PAN
3,31,YUCATAN,,,47,MANI,SIND_MR,PAN,2,FANY ALEJANDRINA CAAMAL PUC,2,,PAN
3,31,YUCATAN,,,47,MANI,REG_MR,PAN,3,EDGAR PAT ZAPATA,1,,PAN
3,31,YUCATAN,,,47,MANI,REG_MR,PAN,4,REGINA BEATRIZ VILLACIS INTERIAN,2,,PAN
3,31,YUCATAN,,,47,MANI,REG_MR,PAN,5,FERNANDO FELICIANO IC LOPEZ,1,,PAN
