CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MAS,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,251,3,3,8,13,248,334,33,18,511,17,0,6,8,0,0,3,1199,0,34,1233,1999
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,262,4,4,5,8,4,504,0,610,972,0,0,0,0,0,0,0,2103,0,64,2167,2832
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,263,5,5,2,1,0,344,0,561,870,0,0,0,0,0,0,0,1778,0,122,1900,2399
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,264,3,3,5,2,8,404,0,462,718,0,0,0,0,0,0,0,1599,0,70,1669,2121
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,265,4,4,8,5,2,583,0,542,1038,0,0,0,0,0,0,0,2178,0,75,2253,2941
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,266,2,2,1,0,1,283,0,132,292,0,0,0,0,0,0,0,709,0,17,726,846
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,267,2,2,1,2,0,101,0,163,417,0,0,0,0,0,0,0,684,1,45,730,871
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,268,4,4,3,4,8,336,0,1205,732,0,0,1,0,0,0,0,2289,0,60,2349,2886
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,269,2,2,0,0,0,149,0,164,423,0,0,1,0,0,0,0,737,0,23,760,946
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,270,2,2,1,3,1,236,0,197,595,0,0,0,0,0,0,0,1033,0,47,1080,1424
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,271,2,2,1,0,1,238,0,196,429,0,0,0,0,0,0,0,865,0,28,893,1129
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,272,1,1,1,4,0,144,0,185,206,0,0,0,0,0,0,0,540,0,27,567,712
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,273,3,3,5,1,0,387,0,248,700,0,0,0,0,0,0,0,1341,0,69,1410,1710
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,274,2,2,0,5,1,445,0,161,522,0,0,0,0,0,0,0,1134,0,92,1226,1469
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,275,3,3,0,1,1,256,0,250,642,0,0,0,0,0,0,0,1150,0,41,1191,1447
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,276,3,3,3,1,0,372,0,151,549,0,0,0,0,0,0,0,1076,0,43,1119,1310
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,277,1,1,1,1,0,88,0,135,241,0,0,0,0,0,0,0,466,0,3,469,561
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,278,2,2,1,1,0,281,0,244,244,0,0,0,0,0,0,0,771,0,24,795,931
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,279,1,1,0,0,0,183,0,65,338,0,0,0,0,0,0,0,586,0,17,603,736
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,280,1,1,3,2,2,107,0,193,247,0,0,0,0,0,0,0,554,0,0,554,688
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,281,1,1,0,0,0,65,0,36,130,0,0,0,0,0,0,0,231,3,9,243,273
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,282,2,2,3,2,1,214,0,106,337,0,0,0,0,0,0,0,663,1,45,709,864
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,283,2,2,0,2,0,102,0,112,353,0,0,0,0,0,0,0,569,0,20,589,775
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,0,0,1,3,1,0,0,1,2,3,0,1,0,0,0,0,0,11,0,2,13,19
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,298,2,2,43,12,11,31,15,277,198,10,16,1,9,0,7,3,633,0,38,671,1290
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,299,2,2,33,18,7,39,8,245,224,10,16,4,26,2,8,5,645,1,20,666,1296
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,303,2,2,35,18,6,30,6,308,175,4,20,2,18,2,4,3,631,2,21,654,1060
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,304,2,2,36,11,3,39,6,284,149,7,16,2,14,2,3,2,574,0,22,596,1040
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,305,2,2,46,18,8,31,12,325,206,11,7,3,9,1,5,4,686,0,12,698,1148
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,306,2,2,57,26,7,27,6,291,179,9,15,9,13,1,1,0,641,0,13,654,962
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,319,2,2,67,27,7,31,16,424,189,7,13,0,4,0,1,0,786,0,18,804,1234
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,320,2,2,61,15,5,34,8,316,182,6,11,5,17,0,3,3,666,0,13,679,1070
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,321,2,2,29,11,7,21,7,209,141,7,18,2,12,0,1,4,469,0,21,490,794
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,322,3,3,68,33,10,53,9,337,293,8,23,4,12,3,5,1,859,1,29,889,1572
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,323,2,2,34,14,5,45,9,248,147,4,15,0,19,0,5,1,546,1,19,566,803
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,332,2,2,78,45,5,31,7,327,149,10,17,3,7,0,3,2,684,0,21,705,981
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,333,2,2,74,36,8,32,6,362,170,11,18,4,19,0,3,2,745,0,17,762,1082
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,334,4,4,160,50,9,82,11,820,405,39,33,7,31,5,4,6,1662,3,41,1706,2743
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,335,2,2,37,8,7,35,8,300,211,7,19,2,8,3,3,7,655,1,18,674,1131
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,336,1,1,15,8,9,21,6,166,83,6,10,1,14,0,1,4,344,0,15,359,670
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,337,5,5,143,40,17,101,16,771,555,24,44,5,50,2,12,7,1787,1,58,1846,3590
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,338,2,2,31,18,3,30,3,236,168,8,16,0,8,0,2,0,523,0,26,549,930
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,339,2,2,33,10,6,33,11,221,154,10,12,0,10,0,5,2,507,0,21,528,818
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,340,1,1,24,14,2,9,2,151,57,1,11,3,5,0,3,0,282,0,4,286,410
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,341,1,1,29,6,0,27,3,224,99,15,2,0,6,0,3,2,416,0,12,428,664
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,342,2,2,67,26,10,57,8,330,252,17,19,2,19,0,3,3,813,2,19,834,1263
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,359,2,2,44,11,4,36,4,299,173,5,13,2,15,1,5,3,615,3,15,633,1012
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,360,1,1,38,5,2,28,8,184,129,5,11,1,5,1,7,1,425,0,11,436,664
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,361,2,2,49,11,11,50,9,264,171,10,22,2,21,0,6,1,627,0,21,648,1086
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,362,2,2,39,10,8,39,6,214,183,8,16,0,4,1,4,2,534,0,22,556,922
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,363,2,2,40,18,8,61,17,293,202,10,23,2,21,0,7,1,703,1,22,726,1157
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,364,2,2,61,37,6,12,11,257,115,6,9,3,2,0,2,0,521,0,13,534,776
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,377,2,2,56,33,3,16,3,193,69,4,12,4,3,1,2,2,401,0,9,410,1281
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,378,3,3,143,46,14,60,11,574,255,15,38,4,18,3,2,2,1185,0,35,1220,1909
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,413,3,3,48,15,9,59,20,247,411,8,18,3,36,2,11,3,890,1,39,930,2052
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,414,2,2,11,0,8,19,16,95,264,15,5,1,21,0,5,1,461,0,19,480,1086
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,415,3,3,19,9,23,65,33,173,428,28,21,0,32,7,17,3,858,0,60,918,1874
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,416,2,2,15,18,4,38,26,85,250,11,16,0,15,0,6,1,485,0,27,512,985
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,417,2,2,17,23,40,35,28,106,277,8,88,0,17,1,6,1,647,0,34,681,1285
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,418,2,2,13,13,6,37,23,188,293,6,34,0,9,1,3,4,630,0,33,663,1482
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,419,3,3,12,22,9,43,20,237,335,15,49,0,25,2,6,5,780,0,39,819,1902
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,420,4,4,47,23,14,61,42,194,583,11,17,2,4,9,4,5,1016,0,27,1043,2139
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,421,2,2,16,10,10,25,11,113,195,9,8,1,10,0,1,5,414,0,23,437,875
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,422,3,3,16,14,25,35,14,218,401,11,18,2,12,1,5,4,776,0,26,802,1540
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,423,4,4,19,14,20,81,19,258,530,16,12,1,22,5,13,6,1016,0,36,1052,2340
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,424,3,3,34,10,7,94,14,172,342,7,13,3,14,2,3,1,716,18,15,749,1555
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,425,3,3,35,28,23,25,26,400,342,19,17,3,22,3,7,5,955,0,42,997,2009
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,429,6,6,19,26,18,88,39,406,617,18,37,0,25,5,12,6,1316,0,66,1382,2543
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,430,2,2,7,2,5,15,11,115,246,8,3,0,4,2,2,2,422,0,19,441,754
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,431,2,2,13,9,21,31,34,179,304,18,8,0,25,5,2,4,653,0,31,684,1176
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,432,1,1,5,18,32,15,7,115,202,5,9,0,7,5,1,4,425,0,18,443,741
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,433,3,3,7,13,79,20,38,259,370,3,13,0,28,2,3,6,841,0,63,904,1559
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,434,1,1,0,1,1,5,0,8,22,2,0,0,9,1,2,1,52,0,6,58,142
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,435,1,1,7,5,9,3,11,84,175,8,5,0,13,0,1,4,325,1,17,343,634
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,436,2,2,2,4,9,18,20,133,291,10,10,1,17,2,5,7,529,0,21,550,1039
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,437,2,2,13,17,14,18,7,280,339,16,20,0,21,7,5,6,763,0,27,790,1370
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,438,2,2,10,9,16,29,19,280,364,15,8,1,18,5,3,0,777,0,23,800,1454
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,439,3,3,7,7,102,28,28,237,357,17,12,0,18,3,4,4,824,0,53,877,1665
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,440,2,2,7,4,52,11,14,156,180,9,5,0,7,2,3,4,454,0,32,486,768
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,441,2,2,10,5,14,21,30,236,345,12,43,1,23,4,2,8,754,1,23,778,1352
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,442,1,1,0,1,1,6,2,69,60,4,1,0,5,0,1,0,150,0,10,160,272
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,443,1,1,8,2,16,15,7,25,174,5,31,0,4,4,4,1,296,2,23,321,636
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,444,1,1,6,6,61,12,9,59,195,3,4,0,13,0,3,1,372,0,16,388,702
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,445,1,1,3,0,14,5,7,28,72,3,17,0,0,0,2,0,151,0,8,159,216
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,446,2,2,4,12,13,13,15,102,277,7,17,0,6,3,2,0,471,0,23,494,896
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,447,1,1,3,8,30,9,8,44,122,1,4,2,8,0,1,0,240,0,14,254,460
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,448,2,2,15,10,3,25,18,114,186,5,19,0,13,3,6,3,420,0,21,441,915
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,450,1,1,0,6,4,2,4,25,80,1,0,0,2,1,0,1,126,0,2,128,245
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,384,2,2,45,113,26,30,29,125,128,7,0,5,5,0,1,2,516,0,31,547,1265
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,385,3,3,51,110,62,89,21,49,279,28,0,16,10,0,6,0,721,0,49,770,1418
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,386,1,1,5,10,7,39,6,48,64,41,0,0,1,2,1,1,225,0,16,241,414
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,387,2,2,36,79,8,45,15,29,109,138,0,6,1,0,0,1,467,0,39,506,755
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,388,2,2,7,20,19,57,9,39,104,194,0,0,1,1,4,2,457,0,22,479,753
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,389,2,2,16,14,22,85,11,60,158,332,0,0,5,0,4,1,708,0,37,745,1118
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,390,2,2,12,29,53,44,14,17,135,218,0,0,8,1,2,2,535,0,50,585,839
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,391,1,1,22,20,9,36,14,28,94,93,0,0,3,3,1,1,324,0,25,349,638
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,392,3,3,47,42,20,208,38,108,427,39,0,4,22,1,13,5,974,0,60,1034,2011
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,394,2,2,42,32,17,35,29,130,226,27,0,3,11,1,6,1,560,0,35,595,1104
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,395,1,1,2,12,8,63,11,23,138,22,0,0,8,1,1,0,289,0,10,299,509
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,397,2,2,20,21,14,129,33,28,120,62,0,2,7,2,3,4,445,2,21,468,752
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,398,1,1,36,29,21,83,13,31,110,62,0,3,5,2,3,2,400,0,10,410,744
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,399,1,1,8,34,1,17,3,10,26,5,0,0,0,0,0,0,104,0,5,109,194
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,400,1,1,16,131,15,22,5,36,78,9,0,4,3,0,1,0,320,0,21,341,671
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,401,1,1,10,31,15,48,14,24,142,22,0,1,7,1,1,0,316,0,22,338,591
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,402,2,2,33,104,26,129,29,61,184,41,0,6,3,3,2,1,622,0,27,649,1028
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,403,4,4,67,104,53,246,47,141,271,28,0,5,10,6,6,3,987,0,24,1011,1759
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,404,2,2,42,87,47,82,38,55,245,22,0,5,2,0,2,1,628,0,22,650,1246
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,405,6,6,196,220,63,331,105,194,622,45,0,25,32,4,6,11,1854,2,86,1942,4219
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,406,2,2,67,84,9,135,32,79,266,10,0,12,10,3,3,3,713,0,14,727,1432
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,407,3,3,120,141,27,131,39,131,403,22,0,11,6,3,14,15,1063,1,53,1117,1962
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,408,6,6,175,220,42,180,133,180,501,42,0,27,29,4,9,12,1554,7,53,1614,3155
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,409,3,3,78,91,6,63,41,101,218,15,0,8,17,0,2,3,643,5,20,668,1935
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,1071,2,2,47,56,16,39,13,65,145,19,0,6,8,2,2,5,423,0,55,478,914
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,1072,3,3,77,91,40,190,83,52,398,29,0,13,19,2,8,4,1006,0,54,1060,2148
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,1073,1,1,12,31,23,49,24,40,121,2,0,2,3,3,5,2,317,0,22,339,632
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,1074,2,2,51,26,12,122,18,15,86,15,0,5,5,2,0,3,360,0,21,381,761
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,300,5,5,148,61,22,85,23,797,433,36,39,3,26,1,7,5,1686,0,45,1731,2828
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,301,1,1,51,10,2,9,9,129,87,3,5,2,2,0,1,0,310,0,2,312,480
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,302,4,4,77,22,8,65,13,574,275,19,18,3,10,1,5,0,1090,0,23,1113,1862
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,308,2,2,44,10,9,40,8,271,194,18,12,2,13,0,11,2,634,0,28,662,1146
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,309,2,2,55,24,8,46,20,318,269,12,17,0,18,1,12,3,803,1,28,832,1427
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,310,2,2,46,16,9,41,9,249,193,10,31,1,10,2,9,2,628,1,31,660,1173
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,311,2,2,68,18,6,49,9,279,153,10,13,2,22,3,7,2,641,4,26,671,1092
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,312,2,2,39,9,6,41,6,276,192,11,13,3,15,0,4,5,620,0,28,648,1072
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,313,1,1,32,10,6,18,5,173,91,7,4,1,9,0,2,2,360,1,9,370,626
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,314,1,1,20,3,3,11,4,100,104,9,13,3,8,0,2,2,282,0,8,290,510
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,315,2,2,58,24,6,32,5,390,186,15,13,5,19,0,2,1,756,0,28,784,1143
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,317,3,3,96,24,9,46,11,584,275,31,18,5,32,0,3,1,1135,1,15,1151,1717
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,318,2,2,65,21,12,30,14,322,173,21,22,0,10,2,3,3,698,0,31,729,1161
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,324,1,1,16,4,1,10,2,74,49,2,2,1,5,0,0,1,167,0,8,175,308
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,325,2,2,27,9,2,30,7,205,122,5,9,1,5,2,11,2,437,2,9,448,776
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,326,2,2,38,11,5,32,5,265,156,12,11,5,11,3,7,3,564,2,27,593,962
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,327,1,1,33,7,1,16,2,162,87,20,12,0,6,1,2,2,351,0,10,361,615
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,328,2,2,50,15,4,26,8,255,108,12,22,0,5,0,2,0,507,0,14,521,820
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,329,2,2,30,20,8,16,5,247,107,9,8,3,9,1,1,1,465,0,15,480,752
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,330,2,2,80,23,8,46,10,279,160,6,10,6,10,2,4,5,649,2,22,673,1082
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,331,6,6,61,23,11,58,19,390,239,19,16,4,19,0,3,3,865,0,25,890,783
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,343,2,2,55,15,6,20,11,316,199,17,18,3,14,0,4,2,680,1,13,694,1034
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,344,2,2,73,17,4,35,11,277,192,15,15,5,18,4,5,1,672,1,22,695,1094
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,345,1,1,42,14,0,5,4,127,65,8,6,4,4,1,1,1,282,0,15,297,467
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,346,1,1,34,17,4,33,6,161,125,6,4,2,11,0,5,3,411,2,17,430,700
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,347,2,2,43,12,9,29,9,258,156,12,17,3,9,2,2,5,566,1,33,600,922
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,348,1,1,30,7,3,17,7,157,94,7,7,1,6,0,3,1,340,2,14,356,582
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,349,1,1,30,12,0,30,1,173,114,5,18,1,5,1,3,1,394,0,12,406,666
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,350,1,1,26,11,4,12,3,176,101,16,12,3,6,1,3,2,376,0,14,390,646
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,351,1,1,50,15,3,13,2,187,61,5,12,3,3,0,2,2,358,1,12,371,580
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,352,2,2,53,25,7,46,10,288,141,8,8,2,12,2,4,1,607,1,9,617,1114
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,353,1,1,47,7,3,23,11,183,111,14,7,1,9,1,0,0,417,16,0,433,749
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,354,1,1,37,17,2,30,6,172,113,6,18,6,13,2,1,2,425,2,10,437,700
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,355,1,1,38,10,1,18,7,140,87,8,8,1,9,0,3,0,330,1,13,344,531
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,356,1,1,25,10,2,34,3,155,100,5,12,3,16,1,4,1,371,0,22,393,648
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,357,2,2,37,20,4,43,11,295,182,9,9,6,13,1,2,2,634,1,14,649,1003
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,358,2,2,37,13,10,43,5,256,168,11,11,3,11,1,1,3,573,0,15,588,885
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,365,2,2,63,33,8,32,9,340,187,4,15,3,18,2,4,4,722,0,18,740,1066
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,366,1,1,45,17,2,25,3,173,85,9,15,4,2,0,2,0,382,0,13,395,555
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,367,1,1,37,15,2,17,5,171,98,7,6,1,12,1,1,0,373,1,16,390,584
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,368,2,2,50,18,3,17,6,259,91,11,10,5,10,2,2,0,484,0,16,500,817
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,369,1,1,23,10,3,20,2,98,90,8,7,0,2,0,0,0,263,0,6,269,412
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,370,1,1,31,11,10,12,5,168,106,8,8,1,4,0,4,2,370,0,18,388,658
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,371,2,2,42,16,6,42,8,316,205,8,23,3,13,1,5,2,690,2,22,714,1224
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,372,1,1,28,2,3,13,1,60,47,7,5,2,5,0,2,1,176,0,8,184,308
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,374,1,1,34,23,10,8,1,169,83,3,5,1,1,0,3,2,343,0,13,356,611
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,375,2,2,42,19,6,34,9,237,137,13,11,2,8,1,5,1,525,0,16,541,852
