CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MAS,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,876,C,4,0,C04,0,71,26,1,69,11,6,167,6,0,7,5,1,1,5,376,0,7,383,732,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,876,C,5,0,C05,0,76,26,2,83,12,5,146,2,0,6,8,0,7,0,373,0,8,381,732,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,876,C,6,0,C06,0,72,22,1,79,17,4,157,2,0,5,11,0,9,3,382,0,7,389,732,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,877,B,1,0,B,0,89,27,2,63,10,7,128,2,0,9,12,0,10,1,360,0,12,372,635,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,877,C,1,0,C01,0,89,30,0,52,14,7,150,0,0,10,4,0,2,2,360,0,14,374,635,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,878,B,1,0,B,0,68,32,2,79,10,5,130,3,0,11,10,1,6,2,359,0,16,375,635,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,878,C,1,0,C01,0,69,28,0,95,10,9,136,1,0,8,6,0,6,0,368,0,13,381,635,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,879,B,1,0,B,0,69,17,1,85,8,6,129,2,0,5,6,2,6,5,341,0,9,350,672,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,879,C,1,0,C01,0,64,10,2,77,13,4,139,3,0,4,10,1,9,0,336,0,7,343,671,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,880,B,1,0,B,0,66,11,1,88,12,5,145,4,0,5,5,1,3,2,348,1,14,363,598,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,880,C,1,0,C01,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,4,1,9,14,598,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,881,B,1,0,B,0,102,25,2,18,6,7,80,1,0,11,2,0,1,2,257,0,10,267,623,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,881,C,1,0,C01,0,108,21,1,31,5,9,76,0,0,8,2,0,9,0,270,0,6,276,623,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,881,C,2,0,C02,0,115,23,2,34,1,6,82,5,0,9,2,0,2,1,282,0,11,293,623,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,881,C,3,0,C03,0,133,26,1,33,8,11,72,8,0,6,7,0,0,3,308,1,4,313,622,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,882,B,1,0,B,0,49,13,0,59,8,3,116,0,0,8,5,0,6,2,269,0,4,273,467,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,882,C,1,0,C01,0,49,18,3,47,5,5,110,0,0,5,7,1,6,2,258,0,4,262,466,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,883,B,1,0,B,0,82,25,1,49,12,13,122,2,0,8,2,0,0,8,324,0,7,331,558,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,883,C,1,0,C01,0,65,25,0,62,13,8,143,0,0,9,2,0,6,2,335,1,11,347,557,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,883,C,2,0,C02,0,80,13,3,64,9,12,120,2,0,2,11,0,0,0,316,0,11,327,557,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,884,B,1,0,B,0,72,22,2,58,6,10,116,3,0,8,5,0,2,3,307,0,6,313,548,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,884,C,1,0,C01,0,57,17,0,62,12,6,132,0,0,9,1,0,6,2,304,1,10,315,548,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,885,B,1,0,B,0,57,9,2,52,11,5,126,2,0,2,3,0,7,2,278,0,11,289,449,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,885,C,1,0,C01,0,63,21,1,37,11,12,96,4,0,4,1,0,4,0,254,0,15,269,449,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,886,B,1,0,B,0,40,15,0,45,8,6,140,7,0,7,6,0,6,1,281,0,6,287,460,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,886,C,1,0,C01,0,57,9,2,52,11,5,129,2,0,2,3,0,7,2,281,0,11,292,460,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,887,B,1,0,B,0,110,28,5,53,4,13,177,1,0,5,6,0,10,6,418,0,17,435,733,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,888,B,1,0,B,0,125,25,3,25,4,17,73,2,0,7,6,0,4,1,292,0,12,304,628,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,888,C,1,0,C01,0,133,26,4,30,4,10,89,0,0,12,2,1,1,1,313,0,4,317,628,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,888,C,2,0,C02,0,131,24,2,21,9,22,75,2,0,7,5,0,4,3,305,0,6,311,628,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,888,C,3,0,C03,0,146,25,1,25,8,12,85,1,0,6,5,0,0,3,317,0,8,325,627,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,888,C,4,0,C04,0,146,19,4,15,5,14,91,5,0,12,1,1,1,1,315,0,8,323,627,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,888,C,5,0,C05,0,107,25,3,30,7,15,78,2,0,10,4,0,1,1,283,0,7,290,627,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,889,B,1,0,B,0,92,23,3,57,11,15,143,6,0,9,11,3,0,0,373,0,11,384,635,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,889,C,1,0,C01,0,88,13,2,53,12,18,161,2,0,4,2,2,1,3,361,0,9,370,635,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,890,B,1,0,B,0,98,19,1,31,8,8,105,4,0,4,13,0,2,1,294,0,14,308,518,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,890,C,1,0,C01,0,100,21,2,30,17,10,98,0,0,9,2,0,3,2,294,0,8,302,518,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,891,B,1,0,B,0,92,18,1,46,5,10,103,5,0,9,8,0,4,2,303,1,12,316,610,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,891,C,1,0,C01,0,90,24,2,48,5,17,80,1,0,5,7,0,2,0,281,0,11,292,609,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,892,B,1,0,B,0,121,27,4,33,11,11,107,2,0,10,3,0,1,0,330,0,18,348,666,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,892,C,1,0,C01,0,115,32,3,40,8,11,108,2,0,10,9,0,1,1,340,0,12,352,666,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,892,C,2,0,C02,0,129,29,1,38,5,12,116,1,0,12,0,0,2,1,346,1,5,352,666,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,893,B,1,0,B,0,51,16,0,30,5,2,63,2,0,2,3,0,3,1,178,1,3,182,387,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,893,C,1,0,C01,0,56,19,1,50,1,2,57,2,0,4,1,0,4,1,198,0,3,201,387,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,894,B,1,0,B,0,58,15,0,65,7,0,107,0,0,8,5,0,6,1,272,0,15,287,497,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,895,B,1,0,B,0,89,31,2,46,10,8,84,2,0,10,5,0,3,2,292,0,10,302,529,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,896,B,1,0,B,0,90,28,2,60,6,7,124,4,0,9,7,1,4,4,346,0,10,356,643,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,897,B,1,0,B,0,51,16,0,35,2,7,57,0,0,3,3,0,2,0,176,0,9,185,391,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,897,C,1,0,C01,0,63,15,1,36,10,4,69,0,0,3,1,1,3,1,207,0,3,210,391,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,898,B,1,0,B,0,69,15,2,41,12,15,81,1,0,11,2,3,1,1,254,0,11,265,517,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,899,B,1,0,B,0,94,20,2,45,15,3,88,3,0,5,4,0,4,0,283,0,5,288,507,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,900,B,1,0,B,0,44,6,2,16,3,5,45,4,0,2,2,0,1,3,133,0,4,137,263,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,901,B,1,0,B,0,70,32,2,40,11,2,90,3,0,5,5,2,5,1,268,0,3,271,465,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,902,B,1,0,B,0,64,25,1,40,5,9,95,1,0,11,3,0,1,0,255,0,18,273,629,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,903,B,1,0,B,0,76,19,4,15,3,6,60,1,0,11,6,1,0,0,202,0,13,215,402,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,904,B,1,0,B,0,69,17,2,43,13,5,60,2,0,4,3,0,3,1,222,1,1,224,451,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,905,B,1,0,B,0,40,14,0,18,10,1,61,7,0,3,3,1,0,1,159,0,1,160,280,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,906,B,1,0,B,0,53,19,2,25,8,5,59,0,0,10,6,0,0,0,187,0,7,194,382,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,907,B,1,0,B,0,68,23,1,37,15,3,79,2,0,13,4,0,4,1,250,1,8,259,459,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,908,B,1,0,B,0,63,15,0,27,2,5,61,0,0,4,2,1,1,1,182,0,8,190,411,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,909,B,1,0,B,0,77,18,2,31,12,6,108,3,0,8,4,0,3,4,276,0,7,283,504,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,910,B,1,0,B,0,104,22,1,8,5,10,35,2,0,7,2,1,0,0,197,0,7,204,393,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,911,B,1,0,B,0,76,28,4,14,4,9,39,0,0,9,3,0,2,1,189,0,5,194,423,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,912,B,1,0,B,0,58,9,2,64,14,3,84,2,0,8,4,0,5,2,255,0,8,263,479,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,913,B,1,0,B,0,76,17,0,27,4,5,60,2,0,2,2,2,4,3,204,0,5,209,417,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,914,B,1,0,B,0,206,29,3,24,6,20,71,0,0,14,4,0,0,1,378,2,10,390,928,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,915,B,1,0,B,0,103,15,3,14,2,9,44,2,0,8,2,0,1,2,205,0,3,208,573,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,916,B,1,0,B,0,47,15,1,49,10,4,78,1,0,11,9,2,5,2,234,0,9,243,454,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,917,B,1,0,B,0,84,28,0,39,4,4,92,2,0,7,3,2,1,2,268,0,15,283,549,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,918,B,1,0,B,0,29,15,2,16,2,5,51,1,0,5,2,0,0,0,128,0,5,133,335,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,919,B,1,0,B,0,72,18,2,38,15,8,48,2,0,3,0,0,6,2,214,0,6,220,551,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,920,B,1,0,B,0,82,11,1,23,5,7,54,2,0,4,4,0,1,1,195,0,5,200,662,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,920,S,1,0,S01,0,7,3,0,2,0,1,6,0,0,0,1,0,0,0,20,0,0,20,0,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,920,S,2,0,S02,0,4,2,0,0,0,0,6,0,0,0,2,0,0,0,14,0,0,14,0,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,921,B,1,0,B,0,86,12,0,27,4,9,39,1,0,7,1,0,1,1,188,0,6,194,335,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,975,B,1,0,B,0,126,21,1,24,6,23,124,5,0,6,9,0,0,2,347,0,13,360,741,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,975,C,1,0,C01,0,140,24,3,31,5,24,116,6,0,9,1,0,0,1,360,2,13,375,740,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,976,B,1,0,B,0,72,17,1,50,6,5,124,2,0,4,6,1,6,3,297,0,12,309,640,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,976,C,1,0,C01,0,66,19,2,58,14,11,133,1,0,3,2,0,3,1,313,0,6,319,639,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,976,C,2,0,C02,0,53,16,1,63,9,4,120,0,0,6,3,1,13,3,292,0,7,299,639,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,976,C,3,0,C03,0,58,13,1,48,15,5,154,1,0,4,3,0,0,3,305,0,6,311,639,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,977,B,1,0,B,0,46,20,1,53,7,1,99,2,0,5,11,0,6,2,253,0,3,256,532,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,977,C,1,0,C01,0,43,12,1,47,3,2,111,3,0,1,7,0,3,1,234,0,7,241,532,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,977,C,2,0,C02,0,45,12,1,57,5,2,112,2,0,3,5,0,8,3,255,0,5,260,531,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,978,B,1,0,B,0,60,17,3,77,14,11,129,3,0,4,9,0,7,1,335,0,7,342,739,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,978,C,1,0,C01,0,42,12,0,73,7,5,145,1,0,3,3,0,5,4,300,0,7,307,738,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,978,C,2,0,C02,0,61,14,2,59,9,7,151,0,0,8,7,0,7,0,325,0,9,334,738,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,979,B,1,0,B,0,56,12,1,64,11,4,152,2,0,5,10,0,8,4,329,0,5,334,632,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,979,C,1,0,C01,0,56,12,1,64,11,4,152,2,0,5,10,0,8,4,329,0,5,334,632,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,979,C,2,0,C02,0,70,13,0,74,14,9,129,5,0,9,4,0,11,2,340,2,2,344,632,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,980,B,1,0,B,0,54,21,3,78,13,2,144,0,0,4,7,0,5,2,333,0,13,346,729,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,980,C,1,0,C01,0,48,19,1,69,10,7,157,0,0,4,7,0,4,4,330,0,12,342,729,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,980,C,2,0,C02,0,61,17,1,72,15,9,153,1,0,4,4,0,3,1,341,0,8,349,728,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,980,C,3,0,C03,0,40,23,1,95,11,5,151,1,0,3,4,0,5,2,341,0,7,348,728,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,980,C,4,0,C04,0,42,10,2,72,6,7,162,5,0,11,4,0,2,2,325,0,9,334,728,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,980,C,5,0,C05,0,62,9,0,67,11,9,180,1,0,7,7,0,0,0,353,0,5,358,728,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,980,C,6,0,C06,0,40,20,1,63,2,6,165,1,0,4,5,0,7,0,314,0,14,328,728,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,980,C,7,0,C07,0,48,25,0,69,13,5,150,2,0,5,4,0,5,2,328,0,11,339,728,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,980,C,8,0,C08,0,48,25,0,69,13,5,150,2,0,5,4,0,5,2,328,0,11,339,728,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,981,B,1,0,B,0,45,15,1,70,6,2,110,2,0,4,3,0,7,2,267,0,12,279,608,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,981,C,1,0,C01,0,68,17,3,61,16,3,94,3,0,5,4,1,2,0,277,0,8,285,608,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,981,C,2,0,C02,0,47,15,1,60,9,2,136,2,0,2,4,0,5,3,286,0,8,294,608,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,981,C,3,0,C03,0,50,15,0,66,9,4,116,1,0,6,5,0,6,1,279,0,10,289,608,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,982,B,1,0,B,0,63,22,0,83,16,2,132,3,0,3,3,2,4,3,336,0,14,350,687,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,982,C,1,0,C01,0,69,17,2,77,4,15,123,1,0,5,3,4,3,1,324,0,3,327,686,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,983,B,1,0,B,0,48,12,3,62,9,4,136,0,0,3,2,0,8,1,288,0,8,296,609,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,983,C,1,0,C01,0,54,12,0,69,11,5,113,1,0,12,7,0,4,3,291,0,10,301,609,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,983,C,2,0,C02,0,48,11,1,59,5,4,146,0,0,6,3,1,6,2,292,0,16,308,609,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,983,C,3,0,C03,0,56,12,3,58,14,3,137,1,0,3,2,0,5,1,295,0,6,301,608,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,984,B,1,0,B,0,27,10,0,52,3,1,77,0,0,3,4,2,3,1,183,0,5,188,385,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,984,C,1,0,C01,0,32,12,0,62,5,3,48,1,0,3,4,0,2,1,173,0,5,178,385,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,985,B,1,0,B,0,43,20,2,72,9,5,125,1,0,6,3,1,6,0,293,0,9,302,714,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,985,C,1,0,C01,0,56,20,1,72,9,5,143,1,0,6,7,0,7,3,330,0,12,342,714,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,985,C,2,0,C02,0,59,20,0,70,18,6,123,2,0,7,4,0,5,0,314,0,3,317,713,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,986,B,1,0,B,0,39,15,0,83,9,3,123,2,0,5,4,0,2,1,286,0,3,289,554,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,986,C,1,0,C01,0,46,10,1,50,10,3,105,1,0,4,9,0,1,0,240,1,2,243,554,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,986,C,2,0,C02,0,59,14,0,77,5,3,117,2,0,5,6,0,2,2,292,0,4,296,554,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,987,B,1,0,B,0,39,11,1,80,10,4,119,1,0,2,11,0,5,1,284,0,7,291,549,RECONTADO EN GRUPO DE TRABAJO,,,
