CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND1,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,27,TABASCO,4,CENTLA,3,CENTLA,180,B,1,0,B,0,4,2,16,151,11,42,172,,,398,0,15,413,638,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0180_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,180,C,1,0,C01,0,3,2,9,162,21,52,157,,,406,0,11,417,638,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0180_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,181,B,1,0,B,0,3,0,26,119,13,35,173,,,369,0,24,393,648,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,181,C,1,0,C01,0,3,2,8,143,13,39,161,,,369,0,23,392,648,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,181,C,2,0,C02,0,2,3,18,112,8,33,180,,,356,0,21,377,647,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0181_C02.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,182,B,1,0,B,0,0,2,12,91,28,60,182,,,375,0,28,403,607,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0182_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,183,B,1,0,B,0,1,0,5,77,13,16,148,,,260,0,15,275,442,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,183,C,1,0,C01,0,2,2,7,91,10,10,156,,,278,0,10,288,442,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0183_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,184,B,1,0,B,0,0,1,5,88,18,16,214,,,342,0,17,359,543,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0184_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,184,C,1,0,C01,0,1,8,6,81,9,15,211,,,331,0,12,343,543,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,185,B,1,0,B,0,1,2,12,63,14,4,129,,,225,0,18,243,366,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0185_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,186,B,1,0,B,0,5,6,7,104,4,32,172,,,330,0,39,369,612,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0186_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,186,E,1,0,E01,0,0,1,3,52,5,8,72,,,141,0,9,150,217,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0186_E01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,187,B,1,0,B,0,0,4,9,53,8,9,83,,,166,0,14,180,292,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0187_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,188,B,1,0,B,0,0,0,3,69,1,1,41,,,115,0,5,120,184,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0188_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,188,E,1,0,E01,0,0,2,1,7,5,5,66,,,86,0,6,92,144,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0188_E01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,189,B,1,0,B,0,3,5,26,84,19,37,202,,,376,0,18,394,738,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0189_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,189,C,1,0,C01,0,2,5,20,106,10,48,196,,,387,0,29,416,738,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0189_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,190,B,1,0,B,0,0,1,17,88,5,18,129,,,258,0,17,275,407,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0190_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,190,C,1,0,C01,0,3,3,2,108,7,22,109,,,254,0,28,282,407,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0190_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,191,B,1,0,B,0,2,9,22,97,7,37,174,,,348,0,23,371,534,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0191_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,192,B,1,0,B,0,4,5,34,74,7,42,203,,,369,0,20,389,651,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0192_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,192,C,1,0,C01,0,4,10,35,116,12,46,196,,,419,0,13,432,650,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0192_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,192,C,2,0,C02,0,6,6,27,110,7,47,206,,,409,0,23,432,650,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,193,B,1,0,B,0,5,3,18,56,5,9,253,,,349,0,23,372,568,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,194,B,1,0,B,0,2,3,36,38,6,43,297,,,425,0,23,448,690,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0194_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,195,B,1,0,B,0,1,8,26,75,11,35,229,,,385,0,24,409,583,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0195_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,196,B,1,0,B,0,2,11,16,45,36,31,208,,,349,0,18,367,646,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0196_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,196,C,1,0,C01,0,4,4,18,44,28,20,175,,,293,0,26,319,646,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,196,C,2,0,C02,0,9,6,13,69,45,22,200,,,364,0,24,388,646,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0196_C02.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,196,C,3,0,C03,0,4,12,13,55,29,29,248,,,390,0,25,415,646,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0196_C03.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,197,B,1,0,B,0,2,8,50,25,61,35,160,,,341,0,28,369,630,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0197_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,197,C,1,0,C01,0,1,7,35,32,52,28,170,,,325,0,26,351,629,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0197_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,197,C,2,0,C02,0,3,5,44,43,37,20,184,,,336,0,34,370,629,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,198,B,1,0,B,0,4,7,33,45,54,12,132,,,287,0,28,315,614,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,198,C,1,0,C01,0,2,3,24,34,62,14,119,,,258,0,25,283,613,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0198_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,198,E,1,0,E01,0,1,6,22,35,29,19,208,,,320,0,21,341,479,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0198_E01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,199,B,1,0,B,0,2,5,5,86,13,17,147,,,275,0,14,289,480,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0199_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,199,C,1,0,C01,0,3,3,5,94,11,17,163,,,296,0,9,305,479,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0199_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,200,B,1,0,B,0,2,3,12,64,73,12,133,,,299,0,20,319,622,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0200_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,200,C,1,0,C01,0,2,4,23,58,69,23,133,,,312,0,13,325,622,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0200_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,200,C,2,0,C02,0,5,7,18,44,81,11,153,,,319,0,24,343,621,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,201,B,1,0,B,0,4,4,33,84,67,13,183,,,388,0,33,421,686,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0201_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,201,C,1,0,C01,0,5,3,39,59,69,10,188,,,373,0,28,401,685,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0201_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,201,E,1,0,E01,0,2,3,16,39,21,43,181,,,305,0,22,327,511,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,202,B,1,0,B,0,7,7,24,62,52,10,136,,,298,0,25,323,725,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0202_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,202,C,1,0,C01,0,6,2,20,83,42,17,174,,,344,0,20,364,724,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0202_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,202,E,1,0,E01,0,5,13,40,54,26,27,208,,,373,0,22,395,598,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0202_E01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,203,B,1,0,B,0,5,13,28,37,72,58,124,,,337,0,20,357,609,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,203,C,1,0,C01,0,4,3,31,29,66,47,159,,,339,0,31,370,609,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0203_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,203,C,2,0,C02,0,7,18,23,48,67,37,124,,,324,0,22,346,609,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,203,C,3,0,C03,0,11,6,27,74,50,37,140,,,345,0,20,365,609,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0203_C03.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,204,B,1,0,B,0,0,7,24,68,12,10,173,,,294,0,12,306,524,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,204,C,1,0,C01,0,3,3,20,71,12,8,51,,,168,0,0,168,524,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0204_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,204,C,2,0,C02,0,2,3,19,67,10,13,163,,,277,0,12,289,523,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0204_C02.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,204,E,1,0,E01,0,2,5,24,69,11,20,155,,,286,0,23,309,607,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0204_E01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,204,E,1,1,E01C01,0,0,5,23,55,9,16,214,,,322,0,27,349,607,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0204_E01C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,205,B,1,0,B,0,2,3,13,84,13,18,283,,,416,0,18,434,707,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0205_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,205,C,1,0,C01,0,0,5,9,102,10,20,263,,,409,0,14,423,707,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0205_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,206,B,1,0,B,0,0,7,11,73,17,19,260,,,387,0,19,406,594,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0206_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,206,C,1,0,C01,0,2,4,18,74,28,9,238,,,373,0,25,398,594,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0206_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,206,C,2,0,C02,0,2,2,9,97,14,15,240,,,379,0,25,404,594,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0206_C02.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,207,B,1,0,B,0,3,1,12,100,19,14,186,,,335,0,10,345,512,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0207_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,207,C,1,0,C01,0,3,3,9,118,21,12,180,,,346,0,16,362,512,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0207_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,207,C,2,0,C02,0,1,2,13,88,23,11,184,,,322,0,25,347,511,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0207_C02.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,208,B,1,0,B,0,2,2,14,117,22,15,250,,,422,0,21,443,648,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0208_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,208,C,1,0,C01,0,5,6,10,118,20,18,161,,,338,0,20,358,647,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0208_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,209,B,1,0,B,0,3,11,31,37,48,25,188,,,343,1,18,362,572,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0209_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,209,C,1,0,C01,0,4,4,39,38,68,29,166,,,348,0,22,370,572,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0209_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,209,C,2,0,C02,0,7,7,22,42,65,39,145,,,327,0,25,352,572,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0209_C02.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,209,C,3,0,C03,0,12,3,37,46,53,31,134,,,316,0,21,337,571,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0209_C03.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,210,B,1,0,B,0,2,4,45,66,54,36,138,,,345,0,22,367,606,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0210_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,210,C,1,0,C01,0,3,5,45,43,61,25,154,,,336,0,27,363,606,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0210_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,210,C,2,0,C02,0,3,4,36,63,78,26,161,,,371,0,29,400,606,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0210_C02.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,210,C,3,0,C03,0,3,4,55,47,62,39,157,,,367,0,29,396,605,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0210_C03.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,211,B,1,0,B,0,1,0,51,60,81,46,176,,,415,0,29,444,678,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0211_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,211,C,1,0,C01,0,3,9,38,83,65,34,149,,,381,0,24,405,677,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0211_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,211,C,2,0,C02,0,4,5,16,76,87,41,162,,,391,0,25,416,677,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0211_C02.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,212,B,1,0,B,0,0,5,46,86,26,16,201,,,380,0,20,400,669,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0212_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,212,C,1,0,C01,0,2,9,62,65,16,15,195,,,364,0,31,395,668,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0212_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,213,B,1,0,B,0,0,4,47,119,27,5,204,,,406,0,18,424,672,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0213_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,213,C,1,0,C01,0,2,9,81,83,32,19,186,,,412,0,19,431,672,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0213_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,214,B,1,0,B,0,5,8,13,59,16,32,236,,,369,1,20,390,621,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0214_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,214,C,1,0,C01,0,1,9,22,49,28,45,235,,,389,0,26,415,621,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0214_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,214,C,2,0,C02,0,6,9,15,68,19,41,237,,,395,0,25,420,621,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0214_C02.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,215,B,1,0,B,0,3,2,2,23,5,9,82,,,126,0,2,128,171,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0215_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,216,B,1,0,B,0,1,11,13,108,14,32,287,,,466,0,24,490,741,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0216_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,216,C,1,0,C01,0,4,18,8,102,15,20,316,,,483,0,18,501,741,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,217,B,1,0,B,0,3,5,43,55,9,26,165,,,306,0,19,325,499,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0217_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,217,C,1,0,C01,0,1,5,43,30,6,29,183,,,297,0,32,329,499,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0217_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,218,B,1,0,B,0,1,5,18,67,4,31,93,,,219,0,12,231,306,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0218_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,219,B,1,0,B,0,0,5,16,23,8,10,85,,,147,0,14,161,249,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0219_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,220,B,1,0,B,0,9,10,99,60,12,30,159,,,379,0,21,400,569,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,220,C,1,0,C01,0,8,14,56,59,7,28,191,,,363,0,21,384,569,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,221,B,1,0,B,0,2,4,25,45,4,5,136,,,221,0,24,245,359,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0221_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,221,E,1,0,E01,0,0,5,35,37,2,15,147,,,241,0,23,264,366,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0221_E01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,222,B,1,0,B,0,0,2,21,59,15,39,200,,,336,0,15,351,510,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0222_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,222,C,1,0,C01,0,1,2,18,39,25,38,197,,,320,0,18,338,510,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,222,C,2,0,C02,0,0,2,30,45,17,47,223,,,364,0,9,373,509,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,223,B,1,0,B,0,2,47,22,91,37,45,198,,,442,0,34,476,698,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0223_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,223,C,1,0,C01,0,3,35,19,79,26,43,212,,,417,0,26,443,698,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0223_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,223,C,2,0,C02,0,,,,,,,,,,0,0,0,0,697,Paquete no entregado,,,
3,27,TABASCO,4,CENTLA,3,CENTLA,224,B,1,0,B,0,1,39,21,104,28,26,197,,,416,0,37,453,734,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0224_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,224,C,1,0,C01,0,1,42,19,87,17,24,201,,,391,0,24,415,733,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0224_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,224,C,2,0,C02,0,2,50,25,76,22,34,186,,,395,0,30,425,733,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0224_C02.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,225,B,1,0,B,0,4,22,8,109,7,11,181,,,342,0,13,355,462,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0225_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,225,E,1,0,E01,0,0,3,29,86,6,6,171,,,301,0,20,321,482,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0225_E01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,226,B,1,0,B,0,0,0,6,40,2,53,106,,,207,0,12,219,319,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,227,B,1,0,B,0,2,4,6,47,5,81,197,,,342,0,23,365,587,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0227_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,227,E,1,0,E01,0,1,3,11,61,3,141,232,,,452,0,27,479,715,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,228,B,1,0,B,0,0,2,10,33,2,83,161,,,291,0,25,316,448,Grupo de recuento,,,http://iepct.mx/computos/2024/DIP/4/acta_recuento/GRUPO01.pdf
3,27,TABASCO,4,CENTLA,3,CENTLA,228,C,1,0,C01,0,0,3,6,28,5,82,160,,,284,0,24,308,447,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0228_C01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,228,E,1,0,E01,0,1,1,6,27,0,12,57,,,104,0,0,104,138,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0228_E01.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,229,B,1,0,B,0,0,19,5,9,3,2,49,,,87,0,13,100,195,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0229_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,230,B,1,0,B,0,0,1,0,24,1,4,56,,,86,0,0,86,106,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0230_B.jpg
3,27,TABASCO,4,CENTLA,3,CENTLA,230,E,1,0,E01,0,0,0,2,12,3,25,38,,,80,0,1,81,103,Acta casilla,,,http://iepct.mx/computos/2024/DIP/4/acta_casilla_consejo/DIP_0230_E01.jpg
