CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND1,CAND_IND2,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,226,C,1,0,C01,0,200,8,1,8,6,18,76,0,0,8,3,0,0,328,0,0,328,438,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,227,B,1,0,B,0,105,13,0,1,5,16,63,0,0,5,1,0,0,209,0,4,213,387,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,227,C,1,0,C01,0,120,5,4,3,1,17,55,0,0,2,3,0,0,210,0,6,216,387,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,228,B,1,0,B,0,113,7,5,6,3,14,65,0,0,3,2,0,0,218,0,9,227,377,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,228,C,1,0,C01,0,109,8,2,2,5,7,70,0,0,2,1,0,0,206,1,8,215,377,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,229,B,1,0,B,0,129,11,3,5,5,19,80,0,0,3,0,0,0,255,0,19,274,388,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,229,C,1,0,C01,0,138,14,2,5,3,11,56,0,0,8,1,0,0,238,1,16,255,387,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,230,B,1,0,B,0,270,19,3,6,4,36,121,0,0,12,1,0,0,472,4,9,485,665,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,230,C,1,0,C01,0,277,27,5,10,3,43,108,0,0,12,3,0,0,488,1,8,497,664,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,231,B,1,0,B,0,291,17,7,7,2,32,131,0,0,7,6,1,0,501,0,7,508,731,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,231,C,1,0,C01,0,286,21,5,12,4,37,100,0,0,12,2,0,0,479,1,25,505,730,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,232,B,1,0,B,0,96,9,9,3,1,24,69,0,0,2,0,0,0,213,0,16,229,383,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,232,C,1,0,C01,0,98,11,2,2,1,19,70,0,0,0,1,0,0,204,0,9,213,383,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,233,B,1,0,B,0,75,10,7,4,6,18,76,0,0,1,2,0,0,199,0,12,211,442,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,233,C,1,0,C01,0,75,13,18,9,3,20,70,0,0,3,1,1,0,213,0,13,226,441,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,234,B,1,0,B,0,69,9,8,10,1,11,74,0,0,6,0,0,0,188,0,5,193,405,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,234,C,1,0,C01,0,60,8,3,8,3,14,84,0,0,1,0,0,0,181,0,8,189,405,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,235,B,1,0,B,0,90,14,10,13,3,18,125,0,0,1,0,0,0,274,0,16,290,642,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,236,B,1,0,B,0,104,14,8,6,6,18,97,0,0,5,1,0,0,259,0,14,273,600,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,236,C,1,0,C01,0,99,11,6,9,4,26,138,0,0,2,0,0,0,295,0,17,312,599,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,237,B,1,0,B,0,71,4,1,7,4,10,65,0,0,3,1,0,0,166,0,12,178,377,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,237,C,1,0,C01,0,58,8,1,8,4,12,53,0,0,1,1,0,0,146,1,6,153,377,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,238,B,1,0,B,0,69,7,3,6,3,14,87,0,0,0,1,0,0,190,0,8,198,380,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,238,C,1,0,C01,0,73,5,4,6,5,16,87,0,0,0,3,0,0,199,0,13,212,380,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,239,B,1,0,B,0,90,6,5,5,2,10,91,0,0,1,0,0,0,210,0,16,226,425,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,239,C,1,0,C01,0,60,11,2,6,2,9,84,0,0,0,1,0,0,175,0,12,187,424,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,240,B,1,0,B,0,116,8,5,9,8,26,170,0,0,4,1,0,0,347,0,15,362,698,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,241,B,1,0,B,0,187,11,10,9,6,28,134,0,0,0,0,0,0,385,0,5,390,636,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,242,B,1,0,B,0,128,10,4,8,12,25,97,0,0,5,2,0,0,291,0,13,304,592,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,243,B,1,0,B,0,142,15,6,14,11,34,108,0,0,2,2,1,0,335,0,9,344,614,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,243,C,1,0,C01,0,126,10,4,10,5,31,101,0,0,10,4,2,0,303,0,18,321,613,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,244,B,1,0,B,0,93,9,8,7,5,25,113,0,0,2,3,0,0,265,0,11,276,554,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,244,C,1,0,C01,0,92,12,13,12,4,22,96,0,0,0,0,0,0,251,0,7,258,554,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,245,B,1,0,B,0,79,13,4,7,4,15,97,0,0,6,1,0,0,226,0,12,238,434,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,245,C,1,0,C01,0,75,9,5,9,4,14,102,0,0,4,4,1,0,227,0,12,239,433,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,246,B,1,0,B,0,79,15,6,7,4,22,85,0,0,3,2,1,0,224,1,18,243,484,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,246,C,1,0,C01,0,94,7,3,11,4,19,80,0,0,1,0,0,0,219,1,17,237,484,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,247,B,1,0,B,0,78,13,10,7,6,24,83,0,0,5,0,0,1,227,1,21,249,463,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,247,C,1,0,C01,0,98,11,3,11,2,19,64,0,0,3,2,0,0,213,0,21,234,462,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,248,B,1,0,B,0,124,15,6,14,10,26,127,0,0,9,5,0,0,336,0,29,365,742,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,249,B,1,0,B,0,102,17,5,10,9,13,124,0,0,4,2,0,0,286,0,20,306,669,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,249,C,1,0,C01,0,87,9,8,11,7,21,129,0,0,0,3,1,0,276,0,12,288,669,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,250,B,1,0,B,0,68,6,2,7,4,18,78,0,0,2,1,0,0,186,0,21,207,425,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,250,C,1,0,C01,0,74,9,1,7,5,16,66,0,0,2,1,0,0,181,0,14,195,424,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,251,B,1,0,B,0,71,9,5,7,4,14,103,0,0,2,1,0,0,216,0,13,229,512,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,251,C,1,0,C01,0,74,7,12,8,5,16,108,0,0,3,1,0,0,234,0,12,246,511,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,252,B,1,0,B,0,79,8,5,11,3,13,95,0,0,4,0,0,0,218,1,14,233,521,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,252,C,1,0,C01,0,66,7,8,11,4,17,91,0,0,3,2,0,0,209,1,9,219,521,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,253,B,1,0,B,0,70,9,5,10,4,7,68,0,0,3,0,0,0,176,1,14,191,431,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,253,C,1,0,C01,0,72,6,4,6,3,15,54,0,0,2,1,0,0,163,0,12,175,430,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,254,B,1,0,B,0,66,8,3,14,7,8,73,0,0,3,0,0,0,182,0,7,189,429,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,254,C,1,0,C01,0,64,5,3,8,1,15,84,0,0,5,4,0,0,189,0,15,204,428,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,255,B,1,0,B,0,79,15,7,5,0,8,78,0,0,1,6,0,0,199,0,10,209,437,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,255,C,1,0,C01,0,74,16,4,13,3,13,71,0,0,2,0,1,0,197,0,12,209,437,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,256,B,1,0,B,0,101,11,6,8,2,23,64,0,0,4,1,0,0,220,0,11,231,555,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,256,C,1,0,C01,0,98,14,4,12,2,22,88,0,0,4,2,0,0,246,0,15,261,554,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,257,B,1,0,B,0,159,19,3,12,2,30,115,0,0,5,3,0,0,348,1,13,362,672,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,257,C,1,0,C01,0,156,20,3,11,3,32,118,0,0,7,1,0,0,351,0,18,369,672,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,257,C,2,0,C02,0,139,15,2,10,1,36,102,0,0,2,1,0,0,308,0,12,320,672,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,257,C,3,0,C03,0,143,13,5,16,3,24,116,0,0,11,1,0,0,332,0,18,350,672,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,257,C,4,0,C04,0,161,8,1,10,8,20,103,0,0,8,3,0,0,322,0,13,335,672,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,257,C,5,0,C05,0,175,20,4,12,2,39,104,0,0,7,1,0,0,364,0,11,375,671,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,258,B,1,0,B,0,138,8,3,10,3,27,111,0,0,8,2,0,1,311,0,20,331,615,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,258,C,1,0,C01,0,137,9,5,5,5,31,100,0,0,6,1,0,0,299,0,15,314,614,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,259,B,1,0,B,0,94,7,4,1,7,19,85,0,0,6,1,0,0,224,1,14,239,413,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,260,B,1,0,B,0,203,12,2,13,8,37,129,0,0,13,1,1,0,419,1,8,428,651,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,260,C,1,0,C01,0,204,19,2,12,2,31,102,0,0,8,2,2,0,384,0,25,409,651,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,260,C,2,0,C02,0,202,12,3,14,7,34,94,0,0,13,2,0,0,381,0,18,399,651,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,261,B,1,0,B,0,115,12,3,2,4,16,101,0,0,6,2,0,0,261,0,17,278,475,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,261,C,1,0,C01,0,114,8,2,9,3,20,104,0,0,0,0,0,0,260,0,17,277,474,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,262,B,1,0,B,0,116,18,5,20,5,22,90,0,0,3,2,0,0,281,1,12,294,573,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,263,B,1,0,B,0,155,13,4,12,3,34,120,0,0,9,5,4,4,363,1,15,379,732,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,264,B,1,0,B,0,132,7,2,11,4,22,75,0,0,2,6,0,0,261,1,7,269,458,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,264,C,1,0,C01,0,122,13,1,8,1,22,72,0,0,9,6,0,0,254,0,12,266,458,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,265,B,1,0,B,0,95,8,2,7,7,21,66,0,0,4,2,0,0,212,0,5,217,403,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,265,C,1,0,C01,0,75,9,3,3,15,17,75,0,0,6,2,0,0,205,0,11,216,403,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,266,B,1,0,B,0,170,23,3,16,10,24,151,0,0,6,1,0,0,404,1,20,425,702,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,267,B,1,0,B,0,126,18,5,7,8,26,131,0,0,3,2,1,0,327,0,22,349,638,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,267,C,1,0,C01,0,141,20,0,8,4,11,124,0,0,9,3,0,0,320,1,14,335,638,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,268,B,1,0,B,0,158,16,5,9,6,20,111,0,0,6,1,0,0,332,0,10,342,654,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,269,B,1,0,B,0,107,15,2,6,2,11,64,0,0,5,4,1,0,217,0,6,223,398,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,269,C,1,0,C01,0,109,11,1,6,2,10,67,0,0,3,2,0,0,211,0,13,224,398,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,B,1,0,B,0,215,12,5,6,10,32,104,0,0,11,1,1,0,397,0,7,404,720,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,C,1,0,C01,0,238,19,6,9,3,39,92,0,0,9,0,0,0,415,0,9,424,719,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,C,2,0,C02,0,236,17,6,6,12,39,102,0,0,9,2,1,0,430,0,12,442,719,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,C,3,0,C03,0,244,15,1,9,3,27,121,0,0,8,3,0,0,431,1,12,444,719,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,C,4,0,C04,0,198,16,8,7,6,27,99,0,0,9,2,0,0,372,0,23,395,719,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,C,5,0,C05,0,210,21,6,12,7,32,102,0,0,7,1,0,0,398,0,14,412,719,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,C,6,0,C06,0,249,10,3,13,8,31,104,0,0,5,2,0,0,425,0,12,437,719,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,C,7,0,C07,0,246,15,3,13,11,33,106,0,0,5,3,1,0,436,0,14,450,719,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,C,8,0,C08,0,237,15,9,7,3,38,114,0,0,11,2,1,0,437,0,10,447,719,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,E,1,0,E01,0,202,7,2,8,5,30,124,0,0,6,3,0,0,387,0,12,399,640,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,E,1,1,E01C01,0,193,15,1,6,6,36,112,0,0,9,3,0,0,381,1,8,390,640,Grupo de recuento,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,E,1,2,E01C02,0,218,11,4,9,7,32,99,0,0,8,3,1,0,392,0,15,407,640,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,E,1,3,E01C03,0,221,6,3,9,9,45,103,0,0,7,2,1,0,406,0,12,418,639,Acta casilla,,,
2,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,270,S,1,0,S01,0,28,3,1,0,1,7,17,0,0,3,0,0,0,60,0,0,60,0,Acta casilla,,,
2,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,271,B,1,0,B,0,97,8,8,6,3,12,65,0,0,2,7,0,0,208,0,8,216,424,Grupo de recuento,,,
2,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,271,C,1,0,C01,0,90,11,10,7,4,16,68,0,0,2,3,0,0,211,0,12,223,424,Grupo de recuento,,,
2,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,272,B,1,0,B,0,149,20,3,7,1,16,67,0,0,3,4,0,0,270,0,6,276,401,Grupo de recuento,,,
2,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,272,C,1,0,C01,0,128,9,0,8,1,21,76,0,0,4,1,0,0,248,0,13,261,401,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,273,B,1,0,B,0,243,24,8,3,9,32,101,0,0,5,2,2,0,429,0,22,451,731,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,274,B,1,0,B,0,307,31,10,13,12,22,83,0,0,12,3,1,0,494,1,13,508,742,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,275,B,1,0,B,0,169,13,4,9,1,20,63,0,0,7,3,0,0,289,2,11,302,416,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,275,C,1,0,C01,0,141,14,3,5,4,11,58,0,0,3,1,0,0,240,6,3,249,415,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,276,B,1,0,B,0,199,16,7,5,3,14,55,0,0,9,2,2,0,312,0,5,317,457,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,276,C,1,0,C01,0,203,18,2,6,3,18,45,0,0,5,3,0,0,303,0,11,314,457,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,277,B,1,0,B,0,316,32,4,6,2,31,74,0,0,5,3,0,0,473,1,12,486,717,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,278,B,1,0,B,0,361,27,6,8,5,28,90,0,0,7,3,0,0,535,0,7,542,725,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,279,B,1,0,B,0,355,28,2,8,4,23,57,0,0,11,5,0,0,493,0,17,510,633,Acta casilla,,,
2,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,280,B,1,0,B,0,297,20,5,7,1,18,64,0,0,13,1,0,0,426,0,9,435,581,Grupo de recuento,,,
2,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,281,B,1,0,B,0,326,11,8,7,5,33,76,0,0,8,4,0,0,478,1,6,485,649,Grupo de recuento,,,
2,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,282,B,1,0,B,0,218,12,4,6,2,25,54,0,0,11,2,1,0,335,0,11,346,561,Acta casilla,,,
2,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,282,C,1,0,C01,0,215,16,3,5,1,15,90,0,0,3,1,0,0,349,0,16,365,560,Acta casilla,,,
2,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,283,B,1,0,B,0,341,25,3,2,3,35,42,0,0,10,4,1,0,466,1,6,473,594,Acta casilla,,,
2,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,284,B,1,0,B,0,178,10,4,6,4,28,116,0,0,7,1,0,0,354,0,7,361,552,Acta casilla,,,
2,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,284,C,1,0,C01,0,174,21,2,8,5,19,78,0,0,8,2,0,0,317,0,13,330,552,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,285,B,1,0,B,0,241,20,9,11,7,30,98,0,0,6,2,0,0,424,0,15,439,622,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,286,B,1,0,B,0,173,10,1,8,7,28,96,0,0,7,1,0,0,331,0,13,344,570,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,287,B,1,0,B,0,155,15,4,9,3,14,82,0,0,7,3,0,0,292,0,12,304,541,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,288,B,1,0,B,0,145,8,2,5,1,21,47,0,0,4,1,1,0,235,0,8,243,388,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,288,C,1,0,C01,0,155,12,8,3,3,13,53,0,0,5,3,0,0,255,0,4,259,387,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,289,B,1,0,B,0,250,18,21,5,4,25,89,0,0,9,4,1,0,426,1,18,445,717,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,290,B,1,0,B,0,216,18,12,4,6,31,93,0,0,6,3,0,0,389,0,12,401,656,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,291,B,1,0,B,0,211,18,4,5,4,23,90,0,0,6,2,0,0,363,0,17,380,611,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,291,C,1,0,C01,0,188,19,2,11,3,38,99,0,0,8,1,0,0,369,0,16,385,611,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,292,B,1,0,B,0,129,13,16,4,7,14,77,0,0,6,3,0,0,269,0,9,278,504,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,292,C,1,0,C01,0,124,12,10,10,3,21,72,0,0,6,0,0,0,258,0,10,268,504,Grupo de recuento,,,
2,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,293,B,1,0,B,0,147,13,2,5,7,16,88,0,0,8,2,0,0,288,0,10,298,468,Grupo de recuento,,,
2,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,293,C,1,0,C01,0,141,12,2,7,2,26,73,0,0,6,3,0,0,272,1,11,284,467,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,294,B,1,0,B,0,136,15,5,7,4,31,76,0,0,5,1,0,0,280,0,13,293,493,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,294,C,1,0,C01,0,143,14,5,4,3,25,62,0,0,9,1,1,0,267,1,8,276,493,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,295,B,1,0,B,0,172,12,6,10,3,21,87,0,0,3,4,0,0,318,1,17,336,569,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,295,C,1,0,C01,0,158,7,7,9,6,27,99,0,0,1,0,0,0,314,0,9,323,568,Grupo de recuento,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,296,B,1,0,B,0,171,13,3,7,4,25,79,0,0,1,5,1,0,309,0,11,320,482,Acta casilla,,,
2,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,296,C,1,0,C01,0,154,17,3,5,3,28,83,0,0,4,1,1,0,299,0,11,310,481,Acta casilla,,,
