CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MA,FXMG,PSG,PES,PAC,MLGRO,PBG,REGENERACION,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,424,1,1,1,292,3,1,5,0,139,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,451,0,6,457,626
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,425,1,1,2,182,12,5,2,0,160,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,368,0,11,379,541
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,426,1,1,0,164,18,3,12,0,63,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,268,0,13,281,416
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,427,1,1,0,302,0,2,0,0,75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,381,0,13,394,539
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,428,2,2,1,329,4,3,4,0,83,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,432,0,24,456,765
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,429,1,1,0,80,5,0,3,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,0,1,100,132
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,430,1,1,0,104,5,0,3,0,20,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,136,0,7,143,173
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,431,1,1,1,110,0,0,0,0,22,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,137,0,4,141,203
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,432,1,1,0,269,31,5,0,0,67,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,377,0,7,384,649
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,433,1,1,1,103,0,2,38,0,35,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,183,0,4,187,275
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,434,2,2,3,352,4,2,2,0,183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,547,0,26,573,896
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,435,1,1,0,331,1,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,12,369,604
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,436,1,1,1,227,1,1,2,0,11,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,246,0,12,258,345
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,437,1,1,0,111,6,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,125,0,4,129,187
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,438,1,1,1,284,37,3,7,0,135,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,473,0,15,488,682
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,439,1,1,4,56,2,1,1,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,6,92,184,122
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,440,1,1,1,115,0,1,26,0,44,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,192,0,14,206,329
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,441,1,1,0,161,7,0,3,0,28,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,202,0,2,204,274
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,442,1,1,2,148,1,2,20,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,10,238,409
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,443,2,2,3,353,5,5,24,0,91,0,0,0,0,5,1,0,0,10,2,0,0,0,0,0,0,499,0,40,539,811
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,444,1,1,0,112,3,2,13,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,173,0,7,180,336
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,445,2,2,2,421,12,4,5,0,34,0,0,0,0,2,1,0,0,4,0,0,1,0,0,0,0,486,0,13,499,755
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,446,1,1,1,155,11,1,5,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,221,0,4,225,341
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,447,1,1,2,125,5,3,1,0,54,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,193,0,5,198,355
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,448,1,1,0,124,18,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,3,179,283
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,450,1,1,1,125,2,1,2,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,154,0,3,157,263
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,453,1,1,1,112,1,1,13,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,12,191,372
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,454,1,1,0,243,0,1,2,0,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,270,0,1,271,376
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,455,2,2,3,528,3,7,13,0,64,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,623,0,19,642,770
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,943,2,2,9,89,352,10,9,10,168,0,0,0,0,0,0,0,0,7,0,0,2,7,1,1,1,666,0,45,711,1303
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,944,1,1,6,55,85,1,1,5,39,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,198,0,2,200,314
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,945,4,4,22,170,506,16,16,21,268,0,0,0,0,0,0,0,0,14,2,1,3,4,3,2,4,1052,0,68,1120,1756
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,946,3,3,17,147,455,11,20,13,305,0,0,0,0,0,0,0,0,15,0,1,3,10,0,1,5,1003,1,71,1075,2099
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,947,1,1,0,0,43,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1,46,108
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,949,1,1,0,11,60,1,0,2,17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,93,0,8,101,207
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,950,1,1,0,6,29,2,6,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76,0,5,81,165
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,951,2,2,3,32,155,7,3,2,140,0,0,0,0,0,0,0,0,3,0,1,3,12,1,0,1,363,0,28,391,823
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,952,1,1,1,6,58,0,1,0,2,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,76,0,8,84,189
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,953,1,1,4,18,196,1,2,5,48,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,277,0,13,290,587
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,954,2,2,5,32,196,7,1,7,90,0,0,0,0,0,0,0,0,3,0,1,4,2,0,0,0,348,0,14,362,774
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,955,1,1,4,18,170,5,5,10,37,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,254,0,19,273,583
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,956,1,1,5,10,76,3,1,2,78,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,181,0,10,191,395
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,957,2,2,2,50,344,5,3,1,110,0,0,0,0,0,0,0,0,2,1,1,2,7,0,4,1,533,0,29,562,1094
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,958,1,1,6,23,149,2,3,3,26,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,218,0,3,221,390
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,959,1,1,3,13,210,2,3,3,53,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,2,295,0,17,312,569
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,960,1,1,3,14,131,3,3,2,125,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,286,0,7,293,520
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,961,1,1,1,20,100,0,2,1,117,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,245,0,13,258,484
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,962,1,1,1,14,91,5,3,1,65,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,186,0,10,196,379
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,963,1,1,5,28,154,4,2,5,57,0,0,0,0,0,0,0,0,3,0,1,1,2,0,0,0,262,0,16,278,536
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,964,1,1,5,36,183,3,0,2,48,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,0,286,0,19,305,552
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,965,1,1,11,27,152,2,3,4,49,0,0,0,0,0,0,0,0,4,0,0,2,10,0,1,1,266,0,31,297,580
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,966,1,1,2,11,114,1,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,0,4,165,264
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,967,1,1,5,22,174,8,6,6,88,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,314,0,15,329,688
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,968,1,1,8,32,139,5,3,4,79,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,277,0,13,290,569
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,969,1,1,1,18,116,2,1,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,189,0,14,203,354
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,970,2,2,3,23,396,4,5,4,142,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,583,0,24,607,1127
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,971,2,2,3,50,316,5,2,8,93,0,0,0,0,0,0,0,0,7,0,0,6,9,0,0,1,500,0,37,537,965
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,972,1,1,1,9,86,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,1,102,205
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,973,1,1,6,33,106,2,2,5,43,0,0,0,0,0,0,0,0,2,0,0,2,1,2,0,0,204,0,15,219,412
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,974,1,1,1,3,232,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,2,254,298
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,975,1,1,0,10,107,6,0,0,74,0,0,0,0,0,0,0,0,5,0,0,0,10,1,0,0,213,0,11,224,496
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,976,1,1,2,10,121,5,2,2,73,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,223,0,16,239,513
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,977,1,1,5,8,142,2,2,1,34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,197,0,9,206,349
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,978,1,1,1,2,48,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,62,0,5,67,130
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,979,1,1,13,28,166,2,3,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,16,294,558
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,980,1,1,4,19,35,6,5,1,58,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,132,0,3,135,294
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,981,1,1,6,22,58,4,5,3,22,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,4,144,0,15,159,340
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,982,1,1,0,8,65,6,4,0,21,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,106,0,7,113,240
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,983,2,2,13,51,356,10,8,9,145,0,0,0,0,0,0,0,0,10,1,2,7,1,3,0,1,617,0,45,662,1193
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,985,1,1,3,3,39,3,2,2,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,68,0,2,70,106
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,986,1,1,0,8,71,2,3,0,36,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,123,0,7,130,195
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,987,1,1,0,4,38,0,1,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,0,7,60,122
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,988,2,2,10,44,307,6,2,3,56,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,2,437,0,26,463,954
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,989,1,1,6,93,114,2,3,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,20,279,525
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,990,1,1,4,21,191,3,1,1,25,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,251,0,25,276,448
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,991,1,1,8,15,292,0,1,0,15,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,336,0,12,348,587
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,992,1,1,0,2,117,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,128,0,5,133,219
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,993,1,1,2,4,77,1,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,1,116,239
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,994,2,2,16,25,276,13,6,2,39,0,0,0,0,0,0,0,0,5,0,2,2,4,1,0,1,392,0,23,415,937
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,995,1,1,1,4,54,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,1,69,229
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,996,2,2,13,48,230,8,0,0,20,0,0,0,0,0,0,0,0,8,0,0,5,1,1,0,0,334,0,21,355,743
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,997,1,1,6,32,60,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,102,0,0,102,144
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,998,1,1,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,4,282,488
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,999,1,1,0,1,2,3,2,1,72,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,86,1,1,88,229
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,1000,2,2,27,38,4,10,2,12,28,0,0,0,0,0,0,0,0,5,7,1,0,2,0,0,1,137,0,37,174,496
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2092,1,1,0,364,0,0,13,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,16,398,424
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2093,2,2,0,728,0,1,15,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,0,40,789,817
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2094,2,2,1,892,3,1,21,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,1,86,1027,1045
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2095,1,1,0,370,0,4,61,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,13,461,502
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2096,1,1,0,415,1,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,5,428,446
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2097,1,1,8,732,11,1,1,10,14,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,783,0,32,815,816
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2098,1,1,0,71,1,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,10,94,117
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2099,1,1,0,188,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,5,198,205
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2100,1,1,0,384,0,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,394,394
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2101,2,2,0,918,0,1,4,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,13,972,972
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2102,1,1,1,373,0,1,4,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,33,428,435
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2103,1,1,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,9,140,145
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2104,1,1,0,437,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,11,454,497
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2105,1,1,0,268,5,1,4,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,1,287,287
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2109,1,1,3,115,5,0,4,4,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,137,0,5,142,141
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2110,1,1,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,197,226
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2111,1,1,0,97,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,100,119
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2113,1,1,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,118,132
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2114,1,1,0,10,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,98,112,210
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2115,1,1,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,1,137,149
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2116,1,1,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,4,455,471
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2117,1,1,0,0,0,1,307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,8,317,320
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2118,1,1,1,0,0,1,214,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,23,266,269
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2119,1,1,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,9,201,222
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2120,1,1,0,0,0,0,136,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,2,141,147
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2121,1,1,0,0,0,2,204,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,2,211,221
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2122,1,1,0,328,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,330,370
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2123,1,1,0,0,0,0,255,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,10,271,286
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2124,1,1,0,3,0,1,152,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,3,164,179
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2125,1,1,0,0,1,0,222,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,11,247,280
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2127,1,1,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,1,194,223
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2128,1,1,0,0,0,0,156,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,2,163,182
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2129,1,1,0,0,0,1,311,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,6,322,344
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2130,2,2,0,98,3,1,487,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,57,664,715
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2131,1,1,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,19,549,617
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2132,2,2,2,148,0,3,354,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,10,524,548
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2133,2,2,2,7,4,2,580,1,46,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,650,0,78,728,780
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2725,2,2,9,62,367,5,3,9,369,0,0,0,0,6,0,0,0,11,1,2,2,0,0,0,0,846,0,26,872,1389
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2726,3,3,19,78,576,4,5,5,541,0,0,0,0,11,0,0,0,27,2,5,10,0,0,0,0,1283,0,56,1339,2059
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2727,3,3,1,14,92,3,11,1,588,0,0,0,0,5,0,0,0,3,1,1,1,0,0,0,0,721,0,12,733,1261
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2728,1,1,0,10,78,1,1,0,82,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,177,0,6,183,258
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2729,1,1,2,9,93,2,0,0,67,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,179,0,5,184,297
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2730,1,1,2,34,309,1,0,0,55,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,409,0,3,412,674
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2731,3,3,4,23,72,4,2,0,737,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,845,0,20,865,1589
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2732,2,2,4,42,180,6,6,1,165,0,0,0,0,9,0,0,0,9,0,1,1,0,0,0,0,424,0,31,455,798
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2733,1,1,4,11,8,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,1,65,150
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2734,1,1,7,11,27,5,0,0,174,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,226,0,11,237,310
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2735,1,1,2,6,156,0,0,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,179,0,2,181,694
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2736,2,2,3,17,247,3,2,10,21,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,309,0,5,314,442
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2737,1,1,2,36,77,5,1,0,60,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,188,0,12,200,299
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2738,1,1,1,13,23,2,1,0,78,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,120,0,12,132,246
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2739,1,1,2,9,17,0,1,0,32,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,63,0,4,67,121
