CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,FXMV,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,557,2,2,289,36,1,8,3,29,248,9,12,3,0,0,0,0,0,0,638,0,35,673,1033
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,558,2,2,204,24,5,14,9,37,253,7,19,1,1,1,0,0,0,0,575,0,34,609,1014
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,559,2,2,355,23,6,36,7,41,282,11,11,6,2,0,0,0,0,0,780,0,29,809,1280
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,560,3,3,458,56,8,19,12,45,291,15,28,2,0,1,0,0,0,0,935,0,59,994,1637
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,561,4,4,443,44,12,32,20,61,511,22,25,9,2,0,0,0,0,0,1181,0,72,1253,2358
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,562,4,4,498,56,11,38,19,91,597,10,28,10,3,0,0,0,0,0,1361,2,87,1450,2831
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,563,2,2,217,24,8,9,5,44,332,3,15,2,1,0,0,0,0,0,660,0,30,690,1129
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,564,3,3,328,33,7,33,13,65,368,9,27,7,0,0,0,0,0,0,890,0,41,931,1513
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,565,2,2,293,30,7,29,17,42,355,10,10,7,1,0,0,0,0,0,801,1,45,847,1390
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,566,2,2,178,14,4,13,1,30,237,6,6,6,3,0,0,0,0,0,498,0,31,529,919
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,567,2,2,250,36,4,18,6,52,304,15,16,4,0,0,0,0,0,0,705,0,49,754,1267
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,568,3,3,328,20,8,27,16,42,414,12,18,5,2,0,0,0,0,0,892,0,64,956,1591
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,569,2,2,223,13,5,21,10,36,321,9,10,2,1,0,0,0,0,0,651,0,37,688,1152
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,570,6,6,752,58,15,72,27,120,932,23,37,17,2,0,0,0,0,0,2055,0,154,2209,4132
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,571,4,4,450,28,4,41,15,68,541,13,19,9,0,0,0,0,0,0,1188,0,81,1269,2387
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,572,2,2,230,13,4,14,9,27,209,7,10,1,0,0,0,0,0,0,524,1,39,564,929
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,573,5,5,673,49,9,48,34,78,691,25,32,16,0,1,0,0,0,0,1656,0,127,1783,3345
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,574,2,2,347,24,12,16,10,38,249,7,23,9,1,0,0,0,0,0,736,0,23,759,1380
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,575,2,2,221,12,2,12,5,40,229,5,10,7,0,0,0,0,0,0,543,0,40,583,1008
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,576,3,3,497,70,5,22,7,55,238,10,34,8,1,0,0,0,0,0,947,0,28,975,1502
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,577,8,8,1561,169,20,74,34,173,871,34,78,13,2,0,0,0,0,0,3029,1,121,3151,5305
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,578,1,1,214,33,2,11,8,15,116,5,7,2,0,0,0,0,0,0,413,0,18,431,650
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,579,1,1,251,34,1,5,3,24,122,4,13,5,0,0,0,0,0,0,462,0,19,481,699
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,580,1,1,192,30,3,12,10,17,149,2,14,1,15,0,0,0,0,0,445,0,0,445,687
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,581,4,4,1013,169,13,49,23,64,405,22,42,16,0,0,0,0,0,0,1816,0,32,1848,2860
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,582,2,2,403,46,3,17,22,34,146,8,26,5,1,0,0,0,0,0,711,1,15,727,1056
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,583,2,2,244,24,6,15,10,32,233,4,14,3,1,0,0,0,0,0,586,0,27,613,1029
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,584,3,3,431,37,8,39,19,58,314,8,22,9,0,0,0,0,0,0,945,0,56,1001,1683
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,585,3,3,588,78,6,20,14,44,335,8,31,10,1,0,0,0,0,0,1135,2,61,1198,1943
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,586,3,4,527,101,5,26,13,56,300,9,28,10,0,0,0,0,0,0,1075,1,38,1114,1306
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,587,2,2,466,54,6,17,12,36,234,8,21,9,0,0,0,0,0,0,863,0,28,891,1497
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,4930,3,3,477,52,4,27,10,46,268,9,22,8,0,0,0,0,0,0,923,0,45,968,1600
3,30,VERACRUZ,16,BOCA DEL RIO,92,JAMAPA,2138,2,2,132,63,7,62,16,102,364,7,18,3,1,0,0,0,0,0,775,0,69,844,1497
3,30,VERACRUZ,16,BOCA DEL RIO,92,JAMAPA,2139,2,2,121,60,6,38,7,95,189,3,13,5,0,0,0,0,0,0,537,1,36,574,884
3,30,VERACRUZ,16,BOCA DEL RIO,92,JAMAPA,2140,3,3,237,92,8,90,22,118,445,3,12,10,1,0,0,0,0,0,1038,0,61,1099,1980
3,30,VERACRUZ,16,BOCA DEL RIO,92,JAMAPA,2141,1,1,39,20,4,50,3,38,121,4,4,1,0,0,0,0,0,0,284,0,23,307,574
3,30,VERACRUZ,16,BOCA DEL RIO,92,JAMAPA,2142,2,2,146,80,11,83,15,64,418,13,10,6,0,0,0,0,0,0,846,0,57,903,1493
3,30,VERACRUZ,16,BOCA DEL RIO,92,JAMAPA,2143,1,1,21,30,1,5,2,30,56,4,1,1,1,0,0,0,0,0,152,0,8,160,250
3,30,VERACRUZ,16,BOCA DEL RIO,92,JAMAPA,2144,2,2,117,46,3,56,8,130,234,4,9,5,1,0,0,0,0,0,613,0,48,661,1114
3,30,VERACRUZ,16,BOCA DEL RIO,92,JAMAPA,2145,2,2,66,18,9,30,11,41,257,8,5,2,0,0,0,0,0,0,447,0,37,484,855
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2249,2,2,186,45,6,55,8,30,416,5,16,2,1,0,0,0,0,0,770,2,48,820,1366
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2250,2,2,121,48,6,26,7,40,362,1,8,4,0,0,0,0,0,0,623,0,26,649,1038
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2251,2,2,113,61,1,44,4,21,230,3,3,5,0,0,0,0,0,0,485,3,28,516,903
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2252,2,2,178,31,6,40,6,34,379,7,9,1,0,0,0,0,0,0,691,0,43,734,1209
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2253,2,2,63,16,2,20,15,33,504,4,1,0,0,0,0,0,0,0,658,0,45,703,1193
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2254,3,3,114,31,6,29,16,48,463,8,4,1,1,0,0,0,0,0,721,0,73,794,1439
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2255,2,2,125,35,6,36,13,31,296,5,4,1,0,1,0,0,0,0,553,0,52,605,997
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2256,1,1,45,10,2,12,5,20,266,6,0,0,0,0,0,0,0,0,366,0,1,367,585
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2257,2,2,52,18,10,22,3,34,446,6,7,1,0,1,0,0,0,0,600,0,50,650,1032
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2258,2,2,85,36,3,21,40,37,479,2,3,4,0,0,0,0,0,0,710,0,55,765,1196
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2259,3,3,156,28,12,35,7,31,437,8,11,4,0,0,0,0,0,0,729,0,45,774,1158
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2260,1,1,77,11,3,10,4,20,308,2,4,2,0,0,0,0,0,0,441,0,36,477,727
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2261,2,2,72,53,2,18,2,18,250,4,9,2,0,0,0,0,0,0,430,0,37,467,758
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2262,3,3,154,64,9,35,13,43,492,8,8,3,1,0,0,0,0,0,830,0,40,870,1428
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2263,3,3,102,30,6,31,16,26,491,7,6,2,0,0,0,0,0,0,717,0,51,768,1376
3,30,VERACRUZ,16,BOCA DEL RIO,101,MANLIO FABIO ALTAMIRANO,2264,3,3,117,41,4,44,29,65,541,14,11,1,0,0,0,0,0,0,867,0,31,898,1590
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2390,5,5,375,58,14,647,23,47,438,9,19,8,0,0,0,0,0,0,1638,1,116,1755,2902
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2391,2,2,136,21,1,192,5,11,229,4,9,2,0,0,0,0,0,0,610,0,40,650,1451
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2393,2,2,123,20,5,218,3,26,230,8,12,5,0,0,0,0,0,0,650,0,63,713,1351
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2394,3,3,138,23,1,289,9,46,320,4,5,6,0,0,0,0,0,0,841,0,76,917,1651
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2395,1,1,64,12,5,144,3,16,118,0,4,0,0,0,0,0,0,0,366,0,28,394,716
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2396,3,3,181,30,3,342,15,23,313,6,12,1,0,0,0,0,0,0,926,0,61,987,1815
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2397,4,5,363,63,11,384,15,72,508,15,7,4,0,0,0,0,0,0,1442,0,112,1554,1750
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2398,4,4,259,45,5,336,23,50,512,5,13,10,0,0,0,0,0,0,1258,0,100,1358,2902
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2399,2,2,82,8,1,175,15,19,164,3,3,1,1,0,0,0,0,0,472,0,30,502,859
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2400,2,2,167,38,1,151,11,32,273,8,12,4,0,0,0,0,0,0,697,0,37,734,1208
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2401,2,2,129,28,3,198,9,23,277,4,5,7,0,0,0,0,0,0,683,0,52,735,1473
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2402,2,2,125,27,1,170,12,26,203,7,8,7,0,0,0,0,0,0,586,0,60,646,1096
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2403,2,2,118,33,5,292,4,16,216,7,2,1,1,0,0,0,0,0,695,0,53,748,1370
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2404,3,3,249,38,5,218,12,29,238,5,7,3,0,1,0,0,0,0,805,1,77,883,1687
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2405,4,4,277,53,5,508,16,43,405,7,13,6,1,0,0,0,0,0,1334,0,90,1424,2658
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2406,2,2,130,13,4,223,11,16,215,2,4,2,2,0,0,0,0,0,622,0,53,675,1218
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2407,2,2,131,19,2,229,4,11,113,1,5,1,0,0,0,0,0,0,516,0,39,555,932
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2408,2,2,122,11,3,123,8,23,175,3,7,0,1,0,0,0,0,0,476,0,29,505,854
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2409,3,3,182,22,7,384,13,17,370,5,11,4,1,0,0,0,0,0,1016,0,74,1090,1984
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2410,1,1,62,10,0,98,3,8,158,4,4,2,0,0,0,0,0,0,349,1,41,391,699
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2411,3,3,237,44,5,655,6,18,182,8,6,4,1,0,0,0,0,0,1166,1,92,1259,2040
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2412,1,1,34,16,2,44,5,4,39,2,0,0,0,0,0,0,0,0,146,0,22,168,292
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2413,1,1,49,9,2,111,5,12,132,3,1,0,0,0,0,0,0,0,324,0,26,350,525
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,2414,1,1,25,3,0,88,17,8,128,1,0,2,0,0,0,0,0,0,272,0,6,278,502
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,4846,2,2,723,69,14,24,1,35,109,6,41,10,0,0,0,0,0,0,1032,0,10,1042,1397
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,4847,4,4,412,58,12,272,16,90,576,14,25,5,1,0,0,0,0,0,1481,1,76,1558,2954
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,4848,3,3,504,61,11,218,13,101,412,13,34,4,1,1,0,0,0,0,1373,0,56,1429,2202
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,4849,4,4,470,64,11,298,10,117,557,17,22,7,0,0,0,0,0,0,1573,2,53,1628,2830
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,4850,4,4,512,72,7,318,20,129,530,14,33,10,2,0,0,0,0,0,1647,1,77,1725,2991
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,4851,5,5,514,81,7,391,24,109,603,18,31,3,1,0,0,0,0,0,1782,0,68,1850,3492
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,4852,6,6,351,62,7,432,19,98,716,17,30,5,0,0,0,0,0,0,1737,0,66,1803,3911
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,4853,4,4,432,63,5,301,6,100,473,19,30,1,0,0,0,0,0,0,1430,0,60,1490,2573
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,4854,4,4,253,22,6,357,13,61,443,8,6,3,1,0,0,0,0,0,1173,0,85,1258,2623
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,4855,4,4,384,65,10,392,12,87,457,12,19,6,0,0,0,0,0,0,1444,0,68,1512,2559
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,4856,1,1,164,19,2,93,3,18,134,2,11,2,0,0,0,0,0,0,448,0,20,468,662
3,30,VERACRUZ,16,BOCA DEL RIO,106,MEDELLIN DE BRAVO,4857,2,2,162,25,1,191,12,36,299,5,13,2,0,0,0,0,0,0,746,0,50,796,1376
3,30,VERACRUZ,17,ALVARADO,0,VOTO ANTICIPADO,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,3
3,30,VERACRUZ,17,ALVARADO,7,CAMARON DE TEJEDA,106,3,3,393,114,37,42,23,36,550,11,27,8,1,0,29,5,5,5,1286,0,51,1337,2110
3,30,VERACRUZ,17,ALVARADO,7,CAMARON DE TEJEDA,107,4,4,314,84,39,78,16,29,977,16,24,9,2,1,52,3,16,4,1664,0,59,1723,2226
3,30,VERACRUZ,17,ALVARADO,7,CAMARON DE TEJEDA,108,2,2,127,27,8,17,17,16,331,20,7,2,0,0,16,6,4,3,601,2,21,624,831
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,247,3,3,138,32,16,86,23,49,378,23,9,0,0,0,16,2,3,1,776,0,36,812,1637
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,248,2,2,29,6,8,32,2,11,102,3,3,0,0,0,10,0,5,1,212,0,11,223,866
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,249,2,2,228,62,20,52,17,44,266,37,11,2,0,0,13,1,5,2,760,1,23,784,1202
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,250,2,2,109,44,28,54,16,34,259,25,5,1,0,0,15,1,4,2,597,0,20,617,1153
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,251,1,1,58,31,30,33,9,16,176,15,2,2,1,0,8,0,3,1,385,0,21,406,650
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,252,3,3,127,48,54,98,15,38,418,23,12,1,2,0,24,1,8,2,871,1,27,899,1510
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,253,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,254,2,2,98,17,16,45,10,33,287,22,5,0,0,1,21,2,12,4,573,1,20,594,1099
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,255,2,2,147,42,14,73,19,28,362,15,5,2,1,0,30,2,11,1,752,0,34,786,1403
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,256,2,2,76,22,21,48,15,21,219,13,4,3,0,0,12,2,4,0,460,0,21,481,905
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,257,2,2,92,28,17,30,5,21,205,15,5,0,1,0,12,1,7,4,443,0,12,455,799
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,258,1,1,107,23,7,25,7,15,123,10,5,2,0,0,11,0,1,1,337,0,11,348,572
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,259,2,2,123,42,7,54,12,22,180,12,10,1,1,0,4,0,3,0,471,0,14,485,787
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,260,2,2,134,61,15,89,12,41,256,37,16,0,0,0,21,0,8,4,694,1,23,718,1156
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,261,1,1,119,50,18,39,23,21,190,18,6,1,0,0,4,1,3,0,493,0,11,504,747
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,262,1,1,92,14,5,34,15,23,198,17,6,0,0,0,12,2,2,3,423,0,12,435,658
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,263,1,1,86,28,11,41,8,27,175,10,17,1,0,0,9,0,3,2,418,0,16,434,743
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,264,1,1,122,43,14,29,10,19,139,20,9,3,0,0,5,0,1,1,415,0,6,421,620
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,265,2,2,171,80,11,42,7,31,162,37,8,1,0,0,4,0,3,0,557,0,11,568,813
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,266,4,4,1126,103,16,14,5,64,209,5,46,4,0,0,11,0,5,3,1611,0,19,1630,2277
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,267,3,3,425,65,14,80,10,37,263,13,26,9,0,0,16,1,7,9,975,0,22,997,1619
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,268,7,7,1864,220,36,54,27,143,607,31,90,20,4,0,29,0,9,4,3138,1,25,3164,4867
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,269,1,1,65,10,3,19,11,16,125,2,1,0,1,0,2,0,2,1,258,0,4,262,405
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,270,2,2,130,52,5,15,4,26,180,8,15,3,2,0,12,2,10,3,467,0,16,483,815
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,271,2,2,190,66,9,28,10,26,200,12,23,6,1,0,10,0,1,1,583,0,17,600,1058
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,272,5,5,556,148,20,123,24,93,606,21,41,29,4,1,34,5,24,4,1733,0,67,1800,3230
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,273,2,2,205,143,5,35,14,13,122,2,19,10,0,0,7,2,2,2,581,0,37,618,1014
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,274,2,2,164,16,12,50,4,16,138,3,6,4,2,0,8,2,8,4,437,0,33,470,775
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,275,1,1,80,29,1,25,7,12,144,5,8,4,0,0,8,0,2,2,327,0,10,337,579
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,276,2,2,131,39,6,91,12,26,305,23,9,2,0,0,19,4,14,1,682,1,34,717,1273
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,277,1,1,86,24,6,35,15,11,81,5,5,1,2,0,6,1,0,1,279,0,17,296,464
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,278,1,1,61,17,6,31,12,25,102,9,6,0,0,0,1,0,4,1,275,0,25,300,557
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,279,2,2,100,18,10,50,17,16,181,5,9,3,0,0,4,7,6,3,429,0,42,471,813
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,280,2,2,94,49,13,151,16,37,319,10,4,4,1,0,19,4,15,2,738,0,38,776,1474
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,281,1,1,87,40,5,51,19,23,148,7,6,2,0,0,7,7,7,1,410,0,18,428,665
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,282,2,2,100,38,8,62,47,21,418,19,7,2,0,0,26,2,11,3,764,0,25,789,1438
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,283,2,2,96,63,21,60,21,31,324,18,2,0,0,0,22,4,7,5,674,0,37,711,1189
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,284,2,2,86,72,7,71,17,23,264,27,13,9,1,1,31,7,13,1,643,0,37,680,1136
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,285,2,2,50,19,2,24,8,10,93,4,2,0,0,0,7,4,5,1,229,0,24,253,368
3,30,VERACRUZ,17,ALVARADO,12,ALVARADO,286,1,1,18,4,0,27,5,4,69,1,0,0,0,0,3,0,1,0,132,0,6,138,331
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,398,2,2,87,45,9,27,14,26,243,5,10,1,0,0,11,2,5,1,486,1,16,503,833
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,399,3,3,128,49,12,42,11,81,452,13,10,3,1,0,31,8,8,7,856,0,37,893,1588
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,400,2,2,90,60,7,26,15,53,219,10,8,3,2,0,19,3,11,3,529,0,35,564,1060
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,401,1,1,33,18,0,22,9,41,161,7,7,2,0,0,16,4,8,5,333,0,16,349,609
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,402,1,1,29,15,1,21,9,32,121,3,2,1,0,0,13,3,7,0,257,0,9,266,514
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,403,2,2,49,41,6,11,8,25,192,6,4,5,0,0,16,1,1,0,365,0,10,375,689
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,404,2,2,29,12,2,11,8,6,154,1,1,1,1,0,7,2,4,1,240,0,11,251,367
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,405,3,3,116,64,8,29,10,44,718,5,14,3,1,0,42,1,12,4,1071,0,32,1103,1879
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,406,2,2,77,43,4,12,5,32,341,5,7,2,0,0,13,0,2,5,548,0,14,562,886
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,407,2,2,75,30,2,13,9,22,337,3,4,1,0,0,14,0,8,1,519,0,13,532,866
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,408,3,3,218,84,10,32,12,57,611,6,15,8,0,0,47,5,6,4,1115,1,24,1140,1749
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,409,2,2,161,67,13,20,19,40,369,1,10,3,0,0,24,0,5,3,735,0,13,748,1111
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,410,3,3,153,61,15,27,23,39,562,8,8,1,0,0,33,2,2,1,935,0,29,964,1574
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,411,3,3,134,41,14,30,18,58,584,10,10,0,0,0,23,2,8,3,935,0,21,956,1873
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,412,2,2,91,34,9,9,14,12,297,3,4,2,0,0,14,2,9,2,502,0,15,517,853
3,30,VERACRUZ,17,ALVARADO,22,ATOYAC,413,2,2,51,28,5,50,4,11,245,3,0,2,0,0,10,1,10,4,424,0,14,438,785
3,30,VERACRUZ,17,ALVARADO,32,CARRILLO PUERTO,609,3,3,140,157,9,54,30,44,553,11,2,5,0,0,36,5,5,4,1055,0,32,1087,1831
3,30,VERACRUZ,17,ALVARADO,32,CARRILLO PUERTO,610,4,4,224,222,9,95,36,82,581,14,17,3,1,0,29,4,6,6,1329,3,30,1362,2094
3,30,VERACRUZ,17,ALVARADO,32,CARRILLO PUERTO,611,3,3,76,72,5,27,21,23,372,12,3,2,0,0,10,3,0,0,626,0,12,638,891
3,30,VERACRUZ,17,ALVARADO,32,CARRILLO PUERTO,612,2,2,51,54,1,21,24,26,474,11,2,0,0,0,13,4,6,5,692,0,15,707,1143
3,30,VERACRUZ,17,ALVARADO,32,CARRILLO PUERTO,613,3,3,172,136,9,42,22,43,611,7,4,6,0,0,19,1,10,2,1084,1,23,1108,1759
3,30,VERACRUZ,17,ALVARADO,32,CARRILLO PUERTO,614,4,4,237,205,8,88,21,69,664,21,10,11,1,0,20,5,15,4,1379,0,41,1420,2194
3,30,VERACRUZ,17,ALVARADO,32,CARRILLO PUERTO,615,4,4,195,188,13,74,39,70,566,18,10,9,0,0,18,2,10,4,1216,1,42,1259,2193
