CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESM,MM,MICH1,TMX,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,C_PRD_PESM,C_PT_PVEM,C_PT_MORENA,C_PT_PESM,C_PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2476,14,14,1779,313,39,230,77,109,712,0,366,0,16,0,0,0,0,0,0,145,8,21,18,0,0,0,32,0,0,0,0,0,3865,1,107,3973,8694
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2480,3,3,216,28,8,22,4,8,75,0,27,0,3,0,0,0,0,0,0,8,0,1,1,0,0,0,5,0,0,0,0,0,406,0,17,423,605
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2492,2,2,284,32,8,32,7,9,88,0,72,0,2,0,0,0,0,0,0,10,0,2,5,0,0,0,2,0,0,0,0,0,553,0,19,572,918
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2500,2,2,519,42,6,27,8,17,112,0,72,0,1,0,0,0,0,0,0,23,0,3,4,0,0,0,4,0,0,0,0,0,838,0,18,856,1220
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2511,2,2,36,17,3,37,20,3,119,0,8,0,3,0,0,0,0,0,0,13,3,4,2,0,0,0,0,0,0,0,0,0,268,0,9,277,829
5,16,MICHOACAN,8,TARIMBARO,20,CUITZEO,327,2,2,168,24,55,84,4,3,35,12,2,37,74,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,512,0,23,535,872
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,480,4,4,150,95,72,350,45,260,353,13,0,0,0,0,0,0,0,0,0,0,0,0,0,55,10,5,2,0,43,0,0,0,1453,1,81,1535,2765
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,485,2,2,72,94,23,101,11,177,162,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,0,15,0,0,0,686,0,38,724,1054
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,492,2,2,79,60,25,134,23,179,165,13,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,1,0,14,0,0,0,716,2,28,746,1176
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,496,3,3,135,101,42,206,42,209,409,10,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,2,3,0,23,0,0,0,1236,0,54,1290,2077
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,503,5,5,188,219,98,474,61,395,392,22,0,0,0,0,0,0,0,0,0,0,0,0,0,127,14,3,8,0,57,0,0,0,2058,0,79,2137,3525
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,543,1,1,18,18,5,38,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,112,0,3,115,145
5,16,MICHOACAN,3,MARAVATIO,41,IRIMBO,665,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3744
5,16,MICHOACAN,12,HIDALGO,73,QUERENDARO,1647,3,3,262,348,0,21,150,5,131,0,182,0,40,0,0,0,0,0,0,39,9,1,5,0,0,0,0,0,0,0,0,0,1193,0,43,1236,1902
5,16,MICHOACAN,12,HIDALGO,73,QUERENDARO,1656,2,2,144,120,0,17,57,1,104,0,50,0,37,0,0,0,0,0,0,50,12,2,5,0,0,0,0,0,0,0,0,0,599,0,35,634,1224
5,16,MICHOACAN,8,TARIMBARO,89,TARIMBARO,1960,4,4,84,433,11,543,29,73,53,13,0,9,4,0,0,0,0,0,0,50,11,11,2,62,10,2,1,0,0,0,0,0,1401,0,49,1450,2361
5,16,MICHOACAN,8,TARIMBARO,89,TARIMBARO,1961,3,3,82,388,19,373,10,73,48,10,0,2,2,0,0,0,0,0,0,22,10,12,20,46,6,1,2,0,0,0,0,0,1126,0,26,1152,1832
5,16,MICHOACAN,12,HIDALGO,111,ZINAPECUARO,2545,3,3,124,35,273,29,21,234,222,17,0,0,17,0,0,0,0,0,0,45,5,9,11,0,0,48,0,0,0,0,0,0,1090,0,51,1141,2187
5,16,MICHOACAN,12,HIDALGO,111,ZINAPECUARO,2560,2,2,61,8,139,16,20,89,258,0,0,0,15,0,0,0,0,0,0,41,5,7,9,0,0,19,0,0,0,0,0,0,687,0,22,709,1425
5,16,MICHOACAN,8,TARIMBARO,89,TARIMBARO,2691,3,3,143,219,33,90,27,56,146,24,0,14,28,0,0,0,0,0,0,22,3,7,4,40,5,0,1,0,0,0,0,0,862,1,36,899,1377
5,16,MICHOACAN,5,PARACHO,24,CHERAN,378,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214
5,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,598,2,2,5,4,88,28,139,17,95,18,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,26,429,1056
5,16,MICHOACAN,2,PURUANDIRO,46,JOSE SIXTO VERDUZCO,763,2,2,6,28,19,10,50,121,88,23,111,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0,0,0,0,0,0,0,463,0,23,486,809
5,16,MICHOACAN,2,PURUANDIRO,64,PANINDICUARO,1413,2,2,3,10,10,60,57,242,282,0,0,0,0,0,0,0,0,0,0,89,11,7,17,1,0,0,0,0,0,0,0,0,789,1,35,825,1253
5,16,MICHOACAN,5,PARACHO,66,PARACHO,1441,2,2,28,20,47,40,35,56,69,235,24,60,32,0,208,26,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,903,0,37,940,1341
5,16,MICHOACAN,2,PURUANDIRO,72,PURUANDIRO,1604,3,3,37,119,48,38,12,419,98,12,49,2,35,0,0,0,0,0,0,20,4,3,4,31,3,0,1,0,0,0,0,0,935,0,37,972,1742
5,16,MICHOACAN,2,PURUANDIRO,72,PURUANDIRO,1628,2,2,5,66,20,47,28,24,144,9,109,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,30,505,1240
5,16,MICHOACAN,2,PURUANDIRO,72,PURUANDIRO,1631,2,2,5,40,7,9,10,38,58,221,12,2,1,0,0,0,0,0,0,3,0,2,1,1,1,0,0,0,0,0,0,0,411,0,22,433,808
5,16,MICHOACAN,15,PATZCUARO,74,QUIROGA,1665,3,3,301,77,33,218,10,110,140,5,15,0,18,0,0,0,0,0,0,0,0,0,0,23,6,1,0,0,0,0,0,14,971,0,33,1004,1603
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1920,5,5,442,740,19,9,28,0,133,0,128,0,0,0,0,0,0,0,0,19,1,2,3,0,0,40,0,0,0,0,0,0,1564,0,48,1612,3343
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1922,2,2,167,199,6,5,9,0,57,0,56,0,0,0,0,0,0,0,0,3,2,2,2,0,0,26,0,0,0,0,0,0,534,0,21,555,1131
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1937,1,1,95,83,5,3,4,0,11,0,12,0,0,0,0,0,0,0,0,1,2,1,2,0,0,5,0,0,0,0,0,0,224,0,13,237,599
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2390,4,4,22,13,17,65,54,312,411,54,0,0,52,0,0,0,0,0,0,53,4,13,5,2,0,0,0,0,0,0,0,0,1077,0,28,1105,2930
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2391,6,6,14,12,33,98,67,504,600,66,0,0,81,0,0,0,0,0,0,84,8,7,19,1,0,0,0,0,0,0,0,0,1594,1,114,1709,3765
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2411,5,5,40,18,20,103,96,524,824,109,0,0,66,0,0,0,0,0,0,76,2,10,16,2,2,0,0,0,0,0,0,0,1908,0,78,1986,3545
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2415,3,3,20,6,12,45,72,264,403,58,0,0,34,0,0,0,0,0,0,59,7,10,6,0,1,0,0,0,0,0,0,0,997,0,37,1034,1832
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2434,2,2,6,6,3,20,51,80,174,10,0,0,15,0,0,0,0,0,0,16,2,2,6,0,0,0,0,0,0,0,0,0,391,0,12,403,759
5,16,MICHOACAN,10,MORELIA,54,MORELIA,947,2,2,175,101,20,14,27,19,198,14,0,0,7,0,0,0,0,0,0,18,1,4,4,0,0,15,0,0,0,0,0,0,617,0,23,640,1294
5,16,MICHOACAN,10,MORELIA,54,MORELIA,949,5,5,425,261,49,38,63,43,470,24,0,0,47,0,0,0,0,0,0,54,8,8,18,0,0,55,0,0,0,0,0,0,1563,0,74,1637,3238
5,16,MICHOACAN,10,MORELIA,54,MORELIA,1000,2,2,114,73,26,11,16,20,137,7,0,0,11,0,0,0,0,0,0,9,1,1,1,0,0,16,0,0,0,0,0,0,443,3,26,472,849
5,16,MICHOACAN,10,MORELIA,54,MORELIA,1004,2,2,272,60,16,16,17,26,176,11,0,0,14,0,0,0,0,0,0,7,0,2,5,0,0,24,0,0,0,0,0,0,646,0,25,671,1051
5,16,MICHOACAN,10,MORELIA,54,MORELIA,1005,2,2,272,115,12,17,25,29,215,7,0,0,22,0,0,0,0,0,0,19,1,2,5,0,0,20,0,0,0,0,0,0,761,5,22,788,1220
5,16,MICHOACAN,10,MORELIA,54,MORELIA,1019,2,2,182,75,18,17,15,18,145,4,0,0,15,0,0,0,0,0,0,14,1,2,7,0,0,19,0,0,0,0,0,0,532,0,25,557,930
5,16,MICHOACAN,16,MORELIA,54,MORELIA,1057,3,3,323,166,33,22,38,48,303,18,0,0,38,0,0,0,0,0,0,28,4,2,3,0,0,33,0,0,0,0,0,0,1059,0,48,1107,1864
5,16,MICHOACAN,16,MORELIA,54,MORELIA,1147,3,3,467,148,30,26,40,55,291,13,0,0,25,0,0,0,0,0,0,30,2,11,2,0,0,40,0,0,0,0,0,0,1180,1,43,1224,1994
5,16,MICHOACAN,10,MORELIA,54,MORELIA,1191,19,19,2409,1020,232,165,236,310,1809,174,0,0,199,0,0,0,0,0,0,179,25,23,41,0,0,234,0,0,0,0,0,0,7056,6,237,7299,13878
5,16,MICHOACAN,10,MORELIA,54,MORELIA,1193,10,10,894,492,83,89,127,118,953,54,0,0,78,0,0,0,0,0,0,89,9,22,28,0,0,85,0,0,0,0,0,0,3121,0,102,3223,6902
5,16,MICHOACAN,16,MORELIA,54,MORELIA,1215,9,9,992,424,107,86,91,114,806,35,0,0,95,0,0,0,0,0,0,88,5,12,21,0,0,92,0,0,0,0,0,0,2968,2,138,3108,6270
5,16,MICHOACAN,10,MORELIA,54,MORELIA,1219,3,3,377,179,27,28,31,57,267,9,0,0,22,0,0,0,0,0,0,19,21,3,3,0,0,38,0,0,0,0,0,0,1081,1,38,1120,1820
5,16,MICHOACAN,10,MORELIA,54,MORELIA,1261,2,2,255,21,22,11,27,6,115,3,0,0,18,0,0,0,0,0,0,8,3,2,10,0,0,25,0,0,0,0,0,0,526,6,35,567,1096
5,16,MICHOACAN,16,MORELIA,54,MORELIA,1266,2,2,224,96,27,18,36,20,202,8,0,0,7,0,0,0,0,0,0,20,5,1,7,0,0,23,0,0,0,0,0,0,694,0,50,744,1389
5,16,MICHOACAN,16,MORELIA,54,MORELIA,2709,2,2,150,64,20,14,10,12,125,4,0,0,16,0,0,0,0,0,0,11,1,0,1,0,0,16,0,0,0,0,0,0,444,3,15,462,815
5,16,MICHOACAN,16,MORELIA,54,MORELIA,2714,5,5,394,227,43,41,56,56,416,16,0,0,36,0,0,0,0,0,0,40,2,4,16,0,0,44,0,0,0,0,0,0,1391,1,43,1435,3087
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,1353,4,4,57,291,266,47,76,355,461,7,30,0,0,0,0,0,0,0,0,0,0,0,0,82,2,6,4,0,0,0,3,0,1687,2,58,1747,2651
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2181,3,3,21,10,7,11,13,13,137,1,5,1,2,0,0,0,0,564,0,8,1,3,3,2,0,0,1,0,0,0,0,0,803,1,44,848,1644
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2199,2,2,83,7,12,11,7,3,93,1,2,1,1,0,0,0,0,380,0,9,1,2,0,9,1,0,0,0,0,0,0,0,623,0,14,637,906
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2207,13,13,106,52,22,70,75,72,619,13,21,11,10,0,0,0,0,3040,0,66,7,12,7,6,1,1,0,0,0,0,0,0,4211,0,131,4342,9018
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2239,2,2,63,10,3,6,5,15,78,4,6,0,1,0,0,0,0,526,0,3,0,0,0,7,0,1,0,0,0,0,0,0,728,0,10,738,1132
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2246,2,2,13,5,1,10,7,10,74,1,3,0,0,0,0,0,0,425,0,8,2,3,5,1,1,0,0,0,0,0,0,0,569,0,34,603,1097
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2254,5,5,73,17,8,36,23,31,342,5,5,8,7,0,0,0,0,1266,0,28,1,4,2,9,0,0,0,0,0,0,0,0,1865,0,72,1937,3157
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2262,3,3,35,10,7,11,12,25,92,2,4,0,2,0,0,0,0,711,0,10,0,1,0,3,0,0,1,0,0,0,0,0,926,0,50,976,1688
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2279,4,4,24,12,7,17,11,28,98,1,8,5,3,0,0,0,0,770,0,11,0,2,1,0,1,0,0,0,0,0,0,0,999,0,72,1071,2299
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2290,3,3,54,21,7,14,13,21,124,2,4,2,1,0,0,0,0,714,0,12,0,3,5,7,1,0,0,0,0,0,0,0,1005,0,37,1042,1751
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2782,4,4,45,21,2,29,18,26,161,2,6,4,2,0,0,0,0,1256,0,15,0,2,0,5,1,0,0,0,0,0,0,0,1595,1,61,1657,2652
5,16,MICHOACAN,11,MORELIA,54,MORELIA,977,1,1,135,64,8,6,7,21,87,4,0,0,8,0,0,0,0,0,0,10,1,1,0,0,0,10,0,0,0,0,0,0,362,0,9,371,587
5,16,MICHOACAN,11,MORELIA,54,MORELIA,984,3,3,302,133,20,13,13,38,184,10,0,0,20,0,0,0,0,0,0,16,1,2,3,0,0,22,0,0,0,0,0,0,777,2,33,812,1622
5,16,MICHOACAN,11,MORELIA,54,MORELIA,985,3,3,288,180,24,18,26,47,210,6,0,0,31,0,0,0,0,0,0,25,0,3,2,0,0,22,0,0,0,0,0,0,882,0,41,923,1796
5,16,MICHOACAN,11,MORELIA,54,MORELIA,1082,2,2,270,92,17,11,25,19,130,10,0,0,11,0,0,0,0,0,0,16,0,5,4,0,0,23,0,0,0,0,0,0,633,1,24,658,1040
5,16,MICHOACAN,17,MORELIA,54,MORELIA,1114,2,2,470,43,14,7,6,9,66,0,0,0,7,0,0,0,0,0,0,5,0,2,1,0,0,24,0,0,0,0,0,0,654,0,10,664,824
5,16,MICHOACAN,17,MORELIA,54,MORELIA,1115,2,2,492,59,14,8,8,12,78,8,0,0,6,0,0,0,0,0,0,7,1,3,2,0,0,23,0,0,0,0,0,0,721,0,12,733,912
5,16,MICHOACAN,11,MORELIA,54,MORELIA,1206,5,5,650,221,51,39,41,70,345,22,0,0,30,0,0,0,0,0,0,32,2,5,3,0,0,50,0,0,0,0,0,0,1561,3,45,1609,2444
5,16,MICHOACAN,17,MORELIA,54,MORELIA,1224,12,12,3696,496,143,77,77,151,744,41,0,0,98,0,0,0,0,0,0,57,5,15,10,0,0,197,0,0,0,0,0,0,5807,9,111,5927,8899
5,16,MICHOACAN,17,MORELIA,54,MORELIA,1225,4,4,893,163,42,29,27,62,254,20,0,0,36,0,0,0,0,0,0,16,3,3,3,0,0,50,0,0,0,0,0,0,1601,6,49,1656,2368
5,16,MICHOACAN,17,MORELIA,54,MORELIA,1228,10,10,2345,438,143,92,65,140,776,40,0,0,102,0,0,0,0,0,0,69,3,8,9,0,0,172,0,0,0,0,0,0,4402,7,98,4507,6991
5,16,MICHOACAN,11,MORELIA,54,MORELIA,2792,3,3,824,93,29,25,20,48,197,17,0,0,21,0,0,0,0,0,0,7,3,4,2,0,0,65,0,0,0,0,0,0,1355,0,26,1381,1946
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,614,3,3,0,27,429,17,14,16,182,15,4,0,0,0,0,0,0,0,0,16,1,3,1,0,0,0,0,36,0,0,0,0,761,1,26,788,1627
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,631,1,1,0,7,169,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,194,0,12,206,355
5,16,MICHOACAN,18,HUETAMO,38,HUETAMO,632,2,2,0,6,392,3,1,7,163,1,1,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,3,0,0,0,0,588,0,26,614,992
5,16,MICHOACAN,19,TACAMBARO,51,MADERO,873,4,4,99,449,0,485,77,0,203,0,7,0,3,0,0,0,0,0,0,161,26,20,11,0,139,0,0,0,0,0,0,0,1680,1,58,1739,2672
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,1347,1,1,0,65,0,3,29,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,3,110,152
5,16,MICHOACAN,15,PATZCUARO,67,PATZCUARO,1458,4,4,106,144,76,61,120,186,303,267,28,38,61,0,0,0,0,0,0,76,8,6,14,47,3,4,4,0,0,0,0,0,1552,0,61,1613,2869
5,16,MICHOACAN,15,PATZCUARO,67,PATZCUARO,1480,3,3,38,60,63,49,122,113,412,126,23,16,24,0,0,0,0,0,0,26,5,4,6,18,0,2,2,0,0,0,0,0,1109,0,78,1187,2189
5,16,MICHOACAN,15,PATZCUARO,67,PATZCUARO,1482,2,2,50,60,46,44,76,80,154,88,8,11,12,0,0,0,0,0,0,22,6,3,5,15,3,3,0,0,0,0,0,0,686,0,36,722,1311
5,16,MICHOACAN,15,PATZCUARO,67,PATZCUARO,1493,3,3,72,100,99,43,100,64,116,77,11,9,12,0,0,0,0,0,0,28,12,2,6,39,8,2,3,0,0,0,0,0,803,1,72,876,1576
5,16,MICHOACAN,18,HUETAMO,78,SAN LUCAS,1783,2,2,6,196,2,7,9,0,130,1,1,0,0,0,0,0,0,0,0,9,1,0,2,0,0,0,0,0,0,0,0,0,364,0,16,380,834
5,16,MICHOACAN,15,PATZCUARO,80,SALVADOR ESCALANTE,1802,6,6,138,477,391,110,249,532,409,34,7,0,0,0,0,0,0,0,0,87,8,8,19,0,0,0,0,27,0,0,0,0,2496,5,91,2592,4163
5,16,MICHOACAN,15,PATZCUARO,80,SALVADOR ESCALANTE,1817,2,2,12,30,75,40,51,53,162,22,0,0,0,0,0,0,0,0,0,24,4,6,11,0,0,0,0,5,0,0,0,0,495,1,21,517,1173
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1847,4,4,130,305,10,200,82,112,288,0,4,0,5,0,0,0,0,0,0,98,11,8,4,0,0,0,0,0,0,0,0,0,1257,0,50,1307,2647
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1862,2,2,123,340,6,71,38,46,83,0,0,0,0,0,0,0,0,0,0,18,6,1,4,0,0,0,0,0,0,0,0,0,736,0,45,781,1289
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1879,3,3,122,62,8,59,52,71,201,0,3,0,6,0,0,0,0,0,0,43,10,5,2,0,0,0,0,0,0,0,0,0,644,0,40,684,1610
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,560,2,2,26,75,52,207,12,0,184,2,0,0,0,0,0,0,0,0,0,64,8,13,4,0,0,0,0,0,0,0,0,0,647,1,81,729,965
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,573,2,2,8,85,63,233,35,0,529,4,0,0,0,0,0,0,0,0,0,130,7,14,7,0,0,0,1,0,0,0,0,0,1116,0,21,1137,1446
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,807,6,6,268,234,146,71,68,309,1047,47,50,0,68,0,0,0,0,0,0,69,5,9,7,46,4,2,1,0,0,0,0,0,2451,0,44,2495,4265
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,832,5,5,64,85,35,41,45,53,397,12,16,0,25,0,0,0,0,0,0,17,5,6,4,8,2,2,0,0,0,0,0,0,817,0,46,863,2609
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,836,3,3,42,77,68,41,21,58,489,6,11,0,13,0,0,0,0,0,0,20,7,5,3,6,0,2,0,0,0,0,0,0,869,0,30,899,1905
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,838,2,2,34,73,32,11,12,49,271,10,7,0,6,0,0,0,0,0,0,11,4,4,4,7,3,0,0,0,0,0,0,0,538,1,12,551,1123
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,842,3,3,43,66,58,33,31,54,471,10,15,0,4,0,0,0,0,0,0,17,14,10,7,10,2,0,0,0,0,0,0,0,845,0,37,882,2038
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,860,11,11,159,219,186,133,114,265,1479,58,89,0,36,0,0,0,0,0,0,100,15,18,27,42,4,2,1,0,0,0,0,0,2947,1,106,3054,7775
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,861,1,1,18,22,5,7,5,16,190,3,0,0,0,0,0,0,0,0,0,10,0,1,3,3,0,0,0,0,0,0,0,0,283,0,2,285,504
5,16,MICHOACAN,22,MUGICA,56,MUGICA,1301,2,2,19,30,7,366,19,0,228,29,0,0,0,0,0,0,0,0,0,42,5,23,6,3,0,0,1,0,0,0,0,0,778,0,28,806,1229
5,16,MICHOACAN,22,MUGICA,56,MUGICA,1302,3,3,13,21,28,198,28,0,355,31,0,0,0,0,0,0,0,0,0,44,8,22,8,0,0,0,1,0,0,0,0,0,757,0,37,794,1898
5,16,MICHOACAN,22,MUGICA,56,MUGICA,1307,3,3,19,38,11,208,24,0,282,29,0,0,0,0,0,0,0,0,0,43,2,14,2,7,0,0,1,0,0,0,0,0,680,0,21,701,1501
5,16,MICHOACAN,22,MUGICA,56,MUGICA,1310,3,3,17,46,30,706,33,0,426,40,0,0,0,0,0,0,0,0,0,35,8,18,11,7,0,1,0,0,0,0,0,0,1378,0,44,1422,2060
5,16,MICHOACAN,22,MUGICA,60,NUEVO URECHO,1367,1,1,0,7,4,34,8,79,129,0,1,0,0,0,0,0,0,0,0,14,6,3,2,0,0,0,4,0,0,0,0,0,291,0,9,300,418
5,16,MICHOACAN,23,APATZINGAN,65,PARACUARO,1435,3,3,22,19,145,12,41,0,354,0,0,0,0,0,0,0,0,0,0,34,1,3,5,20,0,1,5,0,0,0,0,0,662,0,17,679,1843
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,237,5,5,10,82,617,16,59,617,77,6,0,0,0,0,0,0,0,0,0,12,3,2,3,0,3,0,0,15,0,0,0,0,1522,0,73,1595,3101
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,239,2,2,15,26,228,5,27,220,32,2,0,0,0,0,0,0,0,0,0,11,1,2,2,0,3,0,0,7,0,0,0,0,581,1,30,612,1115
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,241,2,2,6,28,233,5,22,196,25,3,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0,2,0,0,0,0,528,0,39,567,1043
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,252,1,1,6,1,76,0,8,24,9,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,130,0,7,137,220
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,1705,7,7,459,72,1041,67,75,0,456,45,0,0,1,0,0,0,0,0,0,52,3,13,14,0,60,0,0,0,0,0,0,0,2358,0,98,2456,4965
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,1718,2,2,70,27,103,18,24,0,142,3,0,0,1,0,0,0,0,0,0,7,1,2,2,0,7,0,0,0,0,0,0,0,407,0,9,416,766
5,16,MICHOACAN,23,APATZINGAN,84,TANCITARO,1882,4,4,432,175,20,43,17,207,154,55,3,0,0,0,0,0,0,0,0,32,4,13,3,0,151,0,0,0,0,0,0,0,1309,1,39,1349,2579
5,16,MICHOACAN,23,APATZINGAN,84,TANCITARO,1893,2,2,115,33,16,16,17,78,113,25,4,0,0,0,0,0,0,0,0,6,4,5,3,0,21,0,0,0,0,0,0,0,456,0,28,484,1168
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,90,TEPALCATEPEC,1979,3,3,29,161,29,52,106,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,1,0,0,44,0,0,720,0,32,752,1511
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,90,TEPALCATEPEC,1984,3,3,22,156,35,41,57,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,2,3,0,0,41,0,0,596,0,47,643,1627
5,16,MICHOACAN,18,HUETAMO,47,JUAREZ,784,4,4,10,46,11,20,265,129,109,176,0,3,551,0,0,0,0,0,0,66,20,3,17,11,1,0,0,0,0,0,0,0,1438,0,44,1482,2355
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,886,3,3,0,74,226,65,56,19,506,9,0,0,18,0,0,0,0,0,0,100,5,9,8,0,0,0,44,0,0,0,0,0,1139,0,39,1178,1852
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,908,3,3,0,33,155,76,49,6,262,7,0,0,7,0,0,0,0,0,0,45,3,2,8,0,0,0,24,0,0,0,0,0,677,0,22,699,1766
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,910,3,3,0,26,180,61,42,5,287,3,0,0,7,0,0,0,0,0,0,89,13,7,8,0,0,0,22,0,0,0,0,0,750,0,31,781,1534
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,914,4,4,0,28,173,50,44,52,349,3,0,0,190,0,0,0,0,0,0,44,12,9,15,0,0,0,23,0,0,0,0,0,992,0,57,1049,2498
5,16,MICHOACAN,13,ZITACUARO,62,OCAMPO,1382,1,1,2,13,2,129,38,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,55,0,0,287,0,18,305,441
5,16,MICHOACAN,3,MARAVATIO,94,TLALPUJAHUA,2038,3,3,22,39,179,33,222,249,59,8,13,0,18,0,0,0,0,0,0,52,17,1,9,31,2,5,5,0,0,0,0,0,964,0,62,1026,1813
