CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAZ,PES,FMZ,RPZ,MAZ,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_NAZ_PES,PT_NAZ,PT_PES,NAZ_PES,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,17,RIO GRANDE,6,CAÑITAS DE FELIPE PESCADOR,69,C,1,0,C01,0,1,20,70,16,54,1,26,42,26,0,1,0,0,0,0,0,0,0,0,0,5,262,0,15,277,397,ACTA DE CASILLA,,,
2,32,ZACATECAS,17,RIO GRANDE,6,CAÑITAS DE FELIPE PESCADOR,70,B,1,0,B,0,0,59,64,17,63,13,10,21,43,0,3,0,0,0,0,0,0,0,0,0,2,295,0,4,299,439,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,73,B,1,0,B,0,0,139,0,43,23,0,20,223,0,1,2,0,0,0,0,0,0,0,0,0,0,451,0,13,464,668,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,74,B,1,0,B,0,0,159,0,25,43,0,15,127,0,1,1,0,0,0,0,0,0,0,0,0,0,371,1,6,378,536,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,75,B,1,0,B,0,2,139,0,44,15,0,17,100,0,1,1,0,0,0,0,0,0,0,0,0,0,319,0,5,324,454,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,76,B,1,0,B,0,4,181,0,41,22,0,18,175,0,3,0,0,0,0,0,0,0,0,0,0,0,444,0,6,450,666,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,76,C,1,0,C01,0,3,186,0,31,10,0,18,177,0,1,1,0,0,0,0,0,0,0,0,0,0,427,0,5,432,665,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,76,S,1,0,S01,0,0,3,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,13,0,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,77,B,1,0,B,0,4,182,0,47,24,0,17,240,0,4,1,0,0,0,0,0,0,0,0,0,0,519,0,6,525,748,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,78,B,1,0,B,0,1,174,0,34,10,0,22,179,0,4,2,0,0,0,0,0,0,0,0,0,0,426,0,6,432,577,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,79,B,1,0,B,0,2,108,0,33,8,0,13,167,0,0,2,0,0,0,0,0,0,0,0,0,0,333,0,6,339,526,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,79,C,1,0,C01,0,1,117,0,48,13,0,10,141,0,0,3,0,0,0,0,0,0,0,0,0,0,333,0,11,344,525,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,80,B,1,0,B,0,1,99,0,39,5,0,8,114,0,0,3,0,0,0,0,0,0,0,0,0,0,269,0,18,287,397,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,80,C,1,0,C01,0,3,93,0,42,5,0,8,116,0,0,2,0,0,0,0,0,0,0,0,0,0,269,0,8,277,397,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,82,B,1,0,B,0,1,95,0,15,11,0,6,98,0,8,3,0,0,0,0,0,0,0,0,0,0,237,0,13,250,387,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,83,B,1,0,B,0,0,76,0,2,13,0,5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,4,195,266,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,84,B,1,0,B,0,1,100,0,22,8,0,12,113,0,10,1,0,0,0,0,0,0,0,0,0,0,267,0,5,272,384,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,84,C,1,0,C01,0,5,94,0,16,11,0,14,106,0,5,1,0,0,0,0,0,0,0,0,0,0,252,0,4,256,384,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,85,B,1,0,B,0,0,41,0,12,5,0,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,8,128,198,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,86,B,1,0,B,0,0,64,0,3,5,0,16,82,0,2,1,0,0,0,0,0,0,0,0,0,0,173,0,2,175,224,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,87,B,1,0,B,0,0,34,0,2,14,0,17,15,0,2,0,0,0,0,0,0,0,0,0,0,0,84,0,12,96,140,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,91,B,1,0,B,0,1,62,0,1,3,0,35,46,0,1,1,0,0,0,0,0,0,0,0,0,0,150,0,11,161,233,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,92,B,1,0,B,0,0,91,0,1,6,0,3,51,0,0,1,0,0,0,0,0,0,0,0,0,0,153,0,7,160,243,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,93,B,1,0,B,0,0,30,0,1,5,0,13,24,0,3,0,0,0,0,0,0,0,0,0,0,0,76,0,5,81,101,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,94,B,1,0,B,0,1,63,0,3,1,0,7,101,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,9,185,216,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,95,B,1,0,B,0,0,31,0,5,3,0,6,56,0,0,1,0,0,0,0,0,0,0,0,0,0,102,0,7,109,129,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,96,B,1,0,B,0,0,80,0,2,22,0,36,46,0,1,0,0,0,0,0,0,0,0,0,0,0,187,0,8,195,254,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,98,B,1,0,B,0,0,53,0,0,3,0,4,57,0,0,4,0,0,0,0,0,0,0,0,0,0,121,0,6,127,194,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,99,B,1,0,B,0,2,50,0,3,8,0,7,112,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,182,283,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,103,B,1,0,B,0,2,0,122,3,146,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,29,327,0,13,340,496,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,103,C,1,0,C01,0,1,2,120,5,123,0,20,8,0,0,0,0,0,0,0,0,0,1,0,0,27,307,0,24,331,495,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,104,B,1,0,B,0,1,0,118,0,195,0,40,12,0,0,1,0,0,0,0,0,0,0,0,0,33,400,0,15,415,563,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,104,C,1,0,C01,0,0,3,102,4,154,0,31,16,0,0,2,0,0,0,0,0,0,0,0,0,56,368,0,11,379,562,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,105,B,1,0,B,0,2,2,171,0,219,0,0,8,1,0,1,0,0,0,0,0,0,1,0,1,31,437,0,14,451,727,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,105,C,1,0,C01,0,0,2,191,1,186,0,29,16,1,0,1,0,0,0,0,0,0,0,0,0,39,466,0,22,488,727,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,106,B,1,0,B,0,2,0,154,4,111,0,18,10,1,0,0,0,0,0,0,0,0,0,0,0,18,318,0,16,334,459,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,106,C,1,0,C01,0,1,1,112,3,132,0,31,11,1,0,0,0,0,0,0,0,1,3,0,1,21,318,0,14,332,458,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,107,B,1,0,B,0,0,2,98,0,118,0,15,8,2,0,0,0,0,0,0,0,0,0,0,0,28,271,0,12,283,401,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,107,C,1,0,C01,0,2,3,94,4,126,0,19,5,1,0,1,0,0,0,0,0,0,1,0,0,22,278,0,10,288,400,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,108,B,1,0,B,0,1,1,161,4,122,0,13,5,1,0,0,0,0,0,0,0,0,0,0,1,31,340,0,14,354,501,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,108,C,1,0,C01,0,4,2,100,0,158,0,9,13,1,0,0,0,0,0,0,0,0,0,0,0,26,313,0,9,322,501,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,108,C,2,0,C02,0,2,4,134,1,133,0,15,14,2,0,0,0,0,0,0,0,1,1,0,0,22,329,0,13,342,501,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,109,B,1,0,B,0,2,4,86,2,105,0,24,1,2,0,0,0,0,0,0,0,0,0,0,0,12,238,0,10,248,370,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,110,B,1,0,B,0,2,4,88,2,102,0,40,1,0,0,2,0,0,0,0,0,0,0,0,0,33,274,0,16,290,595,ACTA DE CASILLA,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,111,B,1,0,B,0,0,3,39,1,68,0,45,2,2,0,0,0,0,0,0,0,0,0,0,0,25,185,0,14,199,378,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,112,B,1,0,B,0,1,2,270,1,102,0,15,3,1,0,0,0,0,0,0,0,0,0,0,0,15,410,0,21,431,538,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,112,C,1,0,C01,0,2,4,286,3,85,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,15,408,0,21,429,537,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,GUADALUPE,8,CUAUHTEMOC,113,B,1,0,B,0,5,10,43,2,116,0,14,11,0,0,1,0,0,0,0,0,0,0,0,0,19,221,0,7,228,353,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,114,B,1,0,B,0,7,206,0,0,0,2,96,5,0,0,1,0,18,0,0,1,0,0,0,0,14,350,0,11,361,599,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,115,B,1,0,B,0,14,192,2,0,7,2,128,24,0,0,3,0,17,2,0,0,0,0,0,0,11,402,1,8,411,654,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,116,B,1,0,B,0,3,200,1,0,8,0,86,26,0,0,1,0,29,3,3,0,0,0,0,0,10,370,0,9,379,563,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,117,B,1,0,B,0,9,132,1,0,0,0,58,9,0,0,1,3,9,1,0,0,0,0,0,0,2,225,0,2,227,355,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,118,B,1,0,B,0,4,178,1,0,1,1,59,4,0,0,1,2,21,2,0,0,0,0,0,0,6,280,0,4,284,431,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,119,B,1,0,B,0,5,261,3,0,9,3,107,12,0,0,0,6,19,2,0,0,0,0,0,0,10,437,0,6,443,667,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,120,B,1,0,B,0,7,77,1,0,3,3,105,0,0,0,1,0,7,0,0,0,0,0,0,0,8,212,0,11,223,301,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,121,B,1,0,B,0,0,58,0,0,0,0,44,0,0,0,0,1,8,1,0,1,0,0,0,0,0,113,0,2,115,149,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,121,E,1,0,E01,0,0,42,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,3,72,115,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,122,B,1,0,B,0,2,98,1,0,8,4,89,0,0,0,0,0,10,0,0,1,0,0,0,0,11,224,0,8,232,344,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,123,B,1,0,B,0,1,155,2,0,9,3,86,0,0,0,0,0,7,1,0,0,0,0,0,0,26,290,0,3,293,441,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,124,B,1,0,B,0,2,77,0,0,3,3,61,0,0,0,0,1,3,0,0,0,0,0,0,0,5,155,0,1,156,224,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,124,E,1,0,E01,0,1,52,1,0,3,1,48,1,0,0,0,0,5,2,0,1,0,0,0,0,4,119,0,2,121,186,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,125,B,1,0,B,0,8,108,0,0,2,3,64,2,0,0,1,0,10,4,0,0,0,0,0,0,11,213,0,1,214,333,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,125,E,1,0,E01,0,0,93,0,0,0,0,29,1,0,0,0,1,6,0,0,0,0,0,0,0,3,133,0,1,134,203,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,126,B,1,0,B,0,0,21,0,0,4,2,59,0,0,0,0,1,1,0,0,0,0,0,0,0,9,97,0,3,100,129,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,127,B,1,0,B,0,1,131,1,0,4,3,94,6,0,0,0,0,11,3,0,2,0,0,0,0,12,268,0,10,278,520,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,128,B,1,0,B,0,5,162,5,0,6,4,102,2,0,0,0,2,18,7,0,0,0,0,0,0,13,326,0,17,343,536,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,129,B,1,0,B,0,2,111,1,0,7,3,123,2,0,0,0,2,6,0,0,0,0,0,0,0,12,269,0,4,273,408,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,130,B,1,0,B,0,3,95,0,0,5,2,99,0,0,0,0,2,14,1,0,0,0,0,0,0,10,231,0,10,241,422,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,131,B,1,0,B,0,1,12,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,2,28,0,0,28,53,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,131,E,1,0,E01,0,2,22,0,0,0,0,27,2,0,0,0,0,1,0,1,0,0,0,0,0,1,56,0,2,58,72,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,132,B,1,0,B,0,4,116,1,0,3,3,92,2,0,0,0,1,8,1,0,1,0,0,0,0,6,238,0,4,242,364,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,133,B,1,0,B,0,0,61,0,0,1,1,57,0,0,0,0,0,5,2,0,0,0,0,0,0,8,135,0,5,140,234,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,9,CHALCHIHUITES,134,B,1,0,B,0,2,71,0,0,6,1,78,0,0,0,0,0,4,2,0,1,0,0,0,0,11,176,0,2,178,250,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,0,A,7,0,VA07,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,ACTA LEVANTADA EN CONSEJO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,140,B,1,0,B,0,72,120,6,9,12,31,96,10,3,1,4,0,29,0,0,0,0,0,0,0,5,398,0,4,402,738,ACTA DE CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,140,C,1,0,C01,0,71,109,12,6,10,31,75,2,5,2,2,0,30,3,4,0,1,0,0,1,9,373,0,10,383,738,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,140,C,2,0,C02,0,72,101,11,8,12,24,81,2,3,2,3,1,34,2,0,1,0,0,0,0,5,362,0,9,371,738,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,140,C,3,0,C03,0,75,104,10,4,8,26,107,2,1,1,3,0,32,3,0,1,0,0,0,0,9,386,0,4,390,738,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,140,C,4,0,C04,0,61,105,9,5,11,22,78,11,2,1,2,0,24,4,1,1,1,0,0,0,9,347,0,6,353,738,ACTA DE CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,140,C,5,0,C05,0,70,96,20,6,8,26,92,2,0,0,8,2,23,4,0,2,0,0,0,0,12,371,1,11,383,738,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,140,C,6,0,C06,0,58,108,14,5,15,26,80,5,3,3,6,0,27,6,0,0,0,0,0,0,9,365,0,2,367,738,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,140,C,7,0,C07,0,84,128,8,3,5,34,95,3,3,3,1,0,16,5,0,1,0,0,0,0,3,392,0,5,397,737,ACTA DE CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,140,C,8,0,C08,0,77,93,7,7,10,25,85,7,6,1,3,0,37,2,2,2,0,0,0,0,11,375,0,9,384,737,ACTA DE CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,141,B,1,0,B,0,52,89,10,7,9,17,71,3,1,0,2,0,10,4,2,0,0,0,0,0,6,283,0,7,290,515,ACTA DE CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,141,C,1,0,C01,0,39,69,8,6,10,7,79,4,2,1,1,0,13,2,2,1,0,0,0,0,7,251,0,12,263,515,ACTA DE CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,142,B,1,0,B,0,51,88,9,7,8,22,42,4,0,1,3,0,17,2,1,0,1,0,0,0,3,259,1,5,265,462,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,142,C,1,0,C01,0,54,77,11,4,5,17,63,2,1,2,0,1,16,4,1,0,0,0,0,0,3,261,1,9,271,461,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,152,B,1,0,B,0,94,150,16,15,6,21,94,3,2,1,3,0,39,5,2,0,0,0,0,0,8,459,0,11,470,737,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,153,B,1,0,B,0,52,100,8,5,3,14,54,2,2,2,5,0,15,1,2,1,0,0,0,0,5,271,0,5,276,374,ACTA DE CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,154,B,1,0,B,0,45,100,9,6,3,20,79,4,2,0,2,0,24,7,0,0,2,1,0,1,0,305,0,10,315,530,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,154,C,1,0,C01,0,56,96,7,3,12,16,63,4,1,1,2,0,30,2,0,0,0,0,0,0,1,294,0,10,304,530,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,154,C,2,0,C02,0,61,70,11,4,9,12,64,3,3,3,4,0,19,1,0,0,1,0,0,0,3,268,0,10,278,530,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,155,B,1,0,B,0,48,88,7,13,13,31,102,2,3,1,3,2,23,4,0,2,0,0,0,0,5,347,0,13,360,721,ACTA DE CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,155,C,1,0,C01,0,44,88,5,15,8,29,100,1,0,3,2,0,11,4,1,0,0,1,0,0,10,322,1,19,342,721,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,155,C,2,0,C02,0,43,67,6,9,7,25,75,2,5,4,3,2,15,6,0,1,0,0,0,0,6,276,1,17,294,721,ACTA DE CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,155,C,3,0,C03,0,43,82,10,13,7,20,109,5,1,5,4,0,18,4,1,0,0,0,0,0,7,329,1,13,343,721,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,156,B,1,0,B,0,47,104,12,3,5,21,64,1,0,1,5,0,17,3,0,0,0,0,0,0,6,289,0,11,300,589,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,156,C,1,0,C01,0,55,96,5,3,3,24,81,6,1,3,2,0,13,1,1,0,0,0,0,0,6,300,0,7,307,589,ACTA DE CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,156,C,2,0,C02,0,57,98,8,5,12,20,71,4,3,12,1,0,20,3,0,0,0,0,0,0,4,318,0,11,329,589,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,156,C,3,0,C03,0,61,126,7,5,7,28,55,1,0,3,3,1,21,3,2,1,0,0,0,0,8,332,0,15,347,589,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,157,B,1,0,B,0,56,90,9,4,4,17,89,2,2,1,6,0,19,7,0,0,0,0,0,0,6,312,0,5,317,719,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,157,C,1,0,C01,0,69,128,12,11,13,13,122,4,0,2,2,0,25,10,1,0,2,0,0,0,11,425,0,6,431,718,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,157,C,2,0,C02,0,63,146,6,4,16,30,127,4,1,2,3,0,27,1,1,0,0,0,0,0,7,438,0,6,444,718,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,158,B,1,0,B,0,39,72,7,13,7,5,63,7,16,0,0,0,14,4,0,0,1,0,0,0,3,251,0,7,258,396,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,165,B,1,0,B,0,71,138,5,4,13,15,84,2,2,2,3,0,28,9,0,0,0,0,1,1,10,388,0,13,401,572,ACTA DE CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,166,B,1,0,B,0,89,110,15,6,7,16,89,5,3,0,2,0,25,3,0,0,1,0,0,0,3,374,0,7,381,585,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,167,B,1,0,B,0,75,127,12,7,8,17,97,0,2,4,3,0,28,3,0,1,0,0,0,0,5,389,0,18,407,626,ACTA DE CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,168,B,1,0,B,0,92,132,11,2,9,9,68,4,1,0,1,0,28,0,5,0,0,0,0,0,9,371,0,10,381,550,ACTA DE CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,169,B,1,0,B,0,81,110,14,10,13,11,94,2,2,4,1,0,28,4,1,1,0,0,0,0,9,385,0,13,398,685,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,170,B,1,0,B,0,20,66,5,1,3,8,61,0,2,1,1,0,11,4,0,0,0,0,0,0,2,185,0,10,195,376,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,170,C,1,0,C01,0,38,79,5,1,6,16,84,1,0,1,0,0,23,1,0,0,0,0,0,0,0,255,0,9,264,376,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,171,B,1,0,B,0,40,83,13,10,17,26,61,5,2,1,4,1,16,5,1,0,0,0,0,0,8,293,0,8,301,516,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,171,C,1,0,C01,0,40,91,10,6,13,21,78,1,1,2,3,1,12,6,0,1,0,0,0,0,2,288,0,7,295,515,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,172,B,1,0,B,0,25,73,5,6,13,7,64,1,1,2,1,0,21,2,1,1,0,0,0,0,5,228,1,8,237,415,ACTA DE CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,173,B,1,0,B,0,57,109,10,12,9,25,119,4,7,0,2,0,24,9,5,0,0,0,0,0,9,401,0,14,415,729,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,174,B,1,0,B,0,46,71,6,3,13,24,119,6,2,6,2,1,19,4,0,1,0,0,1,1,6,331,0,9,340,587,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,175,B,1,0,B,0,71,97,8,6,7,24,62,2,2,2,4,0,21,4,2,0,1,1,0,0,8,322,0,10,332,530,ACTA DE CASILLA,,,
