CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAZ,PES,FMZ,RPZ,MAZ,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_NAZ_PES,PT_NAZ,PT_PES,NAZ_PES,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,176,1,1,83,94,5,5,6,10,69,3,1,0,2,0,28,6,1,0,0,0,0,0,5,318,0,6,324,491
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,177,1,1,98,131,7,7,11,17,99,4,1,3,4,0,36,3,0,0,0,0,0,0,7,428,0,11,439,683
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,178,1,1,83,71,6,1,2,9,67,1,1,0,6,0,28,1,3,0,0,0,0,0,11,290,1,9,300,440
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,179,1,1,82,120,7,5,3,10,32,1,1,1,2,0,28,1,0,1,0,0,0,0,5,299,1,4,304,449
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,182,1,1,101,143,11,2,7,9,89,4,3,1,3,0,34,8,0,0,0,0,0,0,7,422,0,12,434,641
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,183,2,2,124,162,10,5,5,18,95,5,1,2,2,0,41,4,0,0,0,0,0,0,9,483,1,16,500,451
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,184,1,1,47,75,3,4,1,14,55,2,0,1,0,0,19,0,1,0,0,0,0,0,5,227,0,3,230,346
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,185,1,1,47,89,1,4,4,8,50,0,2,1,2,0,14,2,0,0,0,0,0,0,2,226,0,6,232,346
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,186,1,1,41,131,7,14,13,20,84,6,3,1,3,0,15,4,0,0,2,0,0,0,9,353,0,7,360,593
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,187,1,1,35,88,6,4,6,9,52,0,2,0,2,0,20,2,0,1,0,0,0,0,5,232,1,4,237,418
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,188,1,1,53,66,5,2,4,18,56,1,1,0,5,0,9,2,1,1,0,0,0,0,6,230,0,11,241,348
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,189,3,3,107,184,16,18,14,25,154,4,5,3,4,1,46,8,1,2,1,0,0,0,17,610,0,24,634,887
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,190,3,3,143,271,16,26,30,57,283,7,7,4,15,1,54,9,0,3,1,0,0,0,23,950,0,42,992,2030
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,191,2,2,69,103,10,6,17,21,142,4,0,2,6,1,25,10,1,0,0,0,0,0,11,428,0,10,438,833
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,192,1,1,60,97,17,8,14,13,120,0,1,1,4,0,31,4,0,1,0,0,0,0,9,380,0,12,392,694
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,193,2,2,144,238,23,16,19,35,202,14,6,5,6,2,56,4,3,1,0,0,0,0,11,785,1,18,804,1362
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,195,2,2,74,182,22,13,8,26,144,6,6,3,8,0,34,11,1,1,0,0,0,0,21,560,1,17,578,978
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,196,2,2,164,273,19,10,22,25,149,6,9,3,8,1,55,6,1,0,1,0,0,0,7,759,1,9,769,1122
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,197,1,1,82,145,13,4,9,31,91,2,4,4,6,0,34,5,1,1,0,0,0,1,7,440,1,15,456,702
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,198,1,1,52,99,10,3,6,16,83,4,2,2,2,0,28,5,1,1,0,0,0,1,5,320,0,13,333,511
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,199,1,1,59,106,5,0,5,7,48,1,0,0,2,0,19,3,0,0,0,0,0,0,0,255,0,7,262,405
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,200,1,1,103,135,13,7,8,19,81,0,0,2,5,0,40,6,0,0,0,0,0,0,5,424,0,15,439,646
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,201,1,1,72,112,8,3,4,8,38,2,1,2,3,0,18,1,0,0,0,0,0,0,0,272,0,4,276,385
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,202,1,1,76,85,2,0,3,10,43,1,0,0,2,0,20,0,0,0,0,0,0,0,2,244,1,2,247,344
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,203,1,1,91,148,7,8,14,15,53,3,1,6,1,0,27,1,1,0,0,0,0,0,6,382,0,10,392,553
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,204,1,1,78,143,16,4,10,17,83,2,1,4,11,0,38,4,2,1,0,0,0,0,7,421,0,18,439,658
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,205,1,1,73,119,5,9,2,18,62,2,3,2,8,0,20,5,1,1,0,0,0,0,5,335,0,6,341,516
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,206,1,1,98,156,5,7,10,7,92,4,1,2,3,1,40,14,1,0,0,0,0,0,8,449,2,10,461,669
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,207,1,1,71,115,10,5,13,19,87,2,2,1,5,0,40,7,0,1,0,0,0,0,12,390,1,14,405,618
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,216,2,2,84,174,8,7,17,24,143,7,0,1,5,0,35,4,1,0,0,0,1,0,14,525,1,18,544,808
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,217,1,1,20,113,9,5,5,11,99,1,1,0,0,0,12,4,0,0,0,0,0,0,4,284,0,10,294,434
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,273,1,1,32,16,1,1,1,6,40,0,0,0,3,0,7,2,1,0,0,0,0,0,1,111,0,7,118,188
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,274,2,2,0,262,0,20,0,17,387,3,1,2,2,2,0,0,0,0,0,0,0,0,0,696,0,31,727,1140
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,275,1,1,16,72,3,7,6,11,80,0,1,2,0,1,12,0,0,1,0,0,0,0,6,218,0,6,224,412
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,276,3,3,109,236,22,28,31,40,230,9,6,5,3,0,31,4,1,0,0,2,0,0,10,767,0,28,795,1578
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,277,2,2,76,159,13,18,21,28,178,12,2,1,1,0,19,6,2,0,0,0,0,0,12,548,1,20,569,1106
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,278,1,1,36,60,7,5,9,18,57,7,3,1,3,0,7,0,0,0,1,0,0,0,4,218,0,12,230,462
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,298,1,1,41,86,8,11,11,15,85,2,2,3,1,0,12,4,1,0,0,0,0,0,4,286,0,12,298,463
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,299,1,1,13,34,1,10,7,11,72,0,1,1,1,0,1,0,0,1,0,0,0,0,5,158,0,0,158,287
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,300,2,2,111,129,24,23,37,43,230,5,1,4,2,1,18,0,0,0,0,0,0,0,10,638,3,31,672,1298
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,302,1,1,14,40,4,9,6,9,59,1,4,4,0,0,7,0,0,0,0,1,0,0,0,158,0,4,162,261
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,303,2,2,22,127,4,9,11,19,158,2,0,2,3,0,8,3,1,0,0,0,0,0,7,376,0,20,396,1023
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,304,2,2,48,190,4,26,20,51,189,0,4,2,1,1,14,6,3,1,0,0,0,0,15,575,0,34,609,1242
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,305,1,1,51,42,6,15,15,21,62,1,0,0,3,0,9,1,0,0,0,0,0,0,7,233,0,15,248,459
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,306,1,1,18,34,2,13,9,4,59,1,3,1,0,1,9,3,0,0,0,0,0,0,4,161,0,7,168,324
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,307,1,1,45,89,8,13,22,35,76,2,2,9,9,0,8,8,2,0,0,0,0,0,4,332,0,17,349,564
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,317,1,1,24,51,9,4,13,15,81,2,0,13,0,0,5,1,0,1,0,0,0,0,6,225,0,11,236,424
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,318,4,4,258,241,28,73,50,81,432,17,9,8,1,4,28,9,2,0,0,0,0,0,8,1249,2,49,1300,2673
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,338,1,1,16,69,5,8,12,5,86,1,2,0,1,0,13,2,0,1,0,0,0,0,4,225,0,8,233,349
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,340,1,1,53,137,12,6,14,38,99,5,1,7,1,0,12,3,1,1,0,0,0,0,3,393,0,15,408,720
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,344,2,2,98,168,12,26,16,30,190,7,0,5,6,0,54,4,2,0,0,0,0,0,17,635,0,19,654,1172
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,1937,4,4,253,499,51,20,44,100,407,12,3,16,17,2,95,8,2,1,1,0,0,1,24,1556,1,44,1601,2812
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,1938,1,1,27,32,7,4,6,7,26,0,3,0,3,0,13,1,0,0,0,0,0,0,2,131,0,11,142,247
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,1939,2,2,118,194,18,16,18,32,183,3,5,7,3,1,41,9,2,0,0,0,0,0,8,658,1,21,680,1340
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,1940,4,4,210,385,39,18,37,95,357,14,6,12,17,0,82,14,5,1,0,0,0,0,31,1323,5,31,1359,2769
2,32,ZACATECAS,6,FRESNILLO,10,FRESNILLO,1941,2,2,138,192,21,7,19,39,152,6,1,5,2,1,45,6,1,2,0,0,0,0,7,644,0,14,658,1329
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,135,6,6,234,449,62,23,60,133,466,10,10,11,14,2,70,19,2,3,0,0,0,3,28,1599,2,81,1682,3410
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,136,5,5,195,410,37,42,40,93,388,6,10,9,6,3,67,7,0,1,0,0,0,1,20,1335,3,53,1391,3106
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,137,6,6,300,561,58,52,76,148,552,10,11,40,14,8,102,26,1,1,1,2,0,0,30,1993,5,86,2084,4272
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,138,1,1,27,100,8,9,16,44,125,3,1,3,2,1,20,4,0,1,1,0,1,1,4,371,0,11,382,682
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,139,5,5,231,502,40,31,40,106,397,5,7,10,16,1,101,16,5,0,1,0,0,0,20,1529,2,58,1589,3039
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,143,1,1,32,136,12,10,8,16,98,1,2,2,12,0,15,3,0,0,0,0,0,0,9,356,0,13,369,660
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,144,2,2,69,165,10,10,18,30,140,2,10,4,5,3,28,0,0,0,0,0,0,0,9,503,0,24,527,988
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,145,1,1,38,87,2,10,13,24,63,3,11,2,0,1,11,1,1,1,1,1,2,0,3,275,2,12,289,563
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,146,2,2,60,153,14,19,14,20,143,3,2,4,8,0,32,6,3,0,0,0,0,0,12,493,0,23,516,954
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,147,2,2,73,148,17,14,18,25,148,5,3,2,0,1,30,2,2,4,0,1,0,0,6,499,2,22,523,853
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,218,1,1,4,43,2,14,6,12,115,4,70,4,3,0,6,0,0,0,2,0,0,4,8,297,0,17,314,512
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,219,1,1,1,55,2,3,8,4,84,0,1,3,0,1,2,1,0,0,0,0,0,0,7,172,0,12,184,291
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,220,1,1,11,61,6,16,9,4,152,1,2,2,0,1,2,0,0,0,1,0,0,0,17,285,0,19,304,519
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,221,1,1,5,102,7,7,9,10,90,1,2,0,0,0,6,1,0,1,0,0,0,0,9,250,0,14,264,407
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,222,1,1,14,51,1,10,5,6,69,4,0,8,0,0,8,0,0,0,1,0,0,0,6,183,0,6,189,319
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,223,1,1,3,28,0,5,7,1,57,1,1,0,0,0,3,0,0,0,0,0,0,0,1,107,0,4,111,193
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,224,1,1,7,27,2,4,13,7,76,2,0,1,0,0,4,1,0,0,0,0,0,0,6,150,0,14,164,315
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,225,1,1,17,42,5,14,15,10,143,5,3,7,2,1,5,1,0,0,0,0,0,0,14,284,0,30,314,706
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,226,1,1,9,47,2,9,8,8,68,1,0,1,0,1,7,0,0,0,0,0,0,0,8,169,0,8,177,335
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,227,1,1,11,77,11,11,23,8,118,1,3,1,1,0,4,2,0,0,0,0,0,0,5,276,0,5,281,465
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,228,3,3,54,173,15,57,53,56,332,10,25,15,8,5,25,6,1,0,1,0,1,1,15,853,0,53,906,1771
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,229,2,2,66,192,14,69,39,40,294,21,24,14,2,2,12,2,1,0,2,0,0,0,12,806,0,37,843,1486
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,230,2,2,18,106,20,19,24,21,154,2,4,10,3,0,8,2,2,0,0,0,0,0,7,400,0,29,429,807
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,231,2,2,15,82,14,18,20,24,137,2,3,19,3,0,12,1,2,0,0,0,0,0,3,355,0,34,389,850
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,232,2,2,23,140,27,37,50,41,203,6,2,9,3,3,11,3,0,0,0,0,0,0,7,565,0,32,597,1096
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,233,1,1,14,78,10,14,12,25,109,2,0,6,0,2,5,0,0,0,0,0,0,0,8,285,1,23,309,568
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,234,1,1,16,83,10,26,17,20,126,0,0,14,2,1,11,2,1,0,0,0,0,0,8,337,0,17,354,424
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,235,1,1,5,59,12,28,25,7,115,2,0,4,3,3,6,1,0,1,0,0,0,0,6,277,0,24,301,585
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,236,1,1,3,59,3,5,4,2,32,0,1,2,1,0,0,0,0,0,0,0,0,0,0,112,0,15,127,253
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,237,1,1,6,67,5,20,12,4,108,0,0,1,0,0,1,0,0,0,0,0,0,0,4,228,0,18,246,513
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,238,1,1,3,22,2,11,5,1,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,96,0,18,114,192
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,239,1,1,16,83,10,25,17,20,127,0,0,14,2,1,11,2,1,0,0,0,0,0,7,336,0,21,357,640
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,240,2,2,18,191,21,22,29,17,207,1,1,24,2,1,22,4,0,1,1,1,0,0,6,569,0,43,612,1065
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,241,1,1,13,38,16,3,4,5,73,0,0,4,0,0,3,0,0,0,0,0,0,1,1,161,0,7,168,264
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,242,1,1,19,42,2,5,10,14,67,0,0,1,0,0,2,2,0,0,0,0,0,0,2,166,0,10,176,348
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,243,1,1,12,119,8,17,23,10,183,2,2,2,2,1,7,2,0,1,0,0,0,0,8,399,0,26,425,729
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,244,1,1,4,85,5,7,9,10,77,2,0,0,1,0,3,2,0,0,0,0,0,0,4,209,0,16,225,420
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,245,1,1,20,58,5,18,11,12,149,2,0,6,1,2,2,2,2,0,0,0,0,0,1,291,0,27,318,550
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,246,2,2,45,128,11,27,22,28,255,2,3,14,6,2,10,7,0,0,0,0,0,0,9,569,1,40,610,1039
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,247,1,1,6,52,4,3,4,5,55,2,0,5,0,0,7,1,0,0,0,0,0,0,0,144,0,4,148,242
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,248,1,1,23,61,3,5,13,3,104,1,1,0,0,0,13,5,0,0,0,1,0,0,5,238,0,11,249,421
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,249,2,2,91,144,9,21,20,51,179,6,6,17,2,4,16,8,2,0,0,0,0,0,5,581,1,36,618,1465
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,250,2,2,59,67,9,17,21,31,157,5,5,14,4,6,9,1,1,0,0,0,0,0,6,412,2,27,441,1221
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,251,1,1,21,51,6,20,12,20,95,5,2,3,3,0,9,3,0,0,2,2,0,0,2,256,0,12,268,674
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,252,2,2,44,160,10,22,20,29,179,7,3,8,5,1,13,0,0,0,0,0,0,0,6,507,0,10,517,947
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,253,1,1,22,59,12,14,13,19,96,1,1,39,1,1,9,0,0,0,0,0,0,0,2,289,0,19,308,580
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,261,1,1,11,76,4,15,14,6,108,4,0,2,0,0,9,2,0,1,0,0,0,0,6,258,0,15,273,412
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,262,1,1,0,7,0,3,9,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,5,58,113
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,265,2,2,38,190,17,22,21,38,202,0,3,35,1,2,19,3,0,2,0,0,0,1,12,606,0,28,634,1369
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,266,2,2,26,127,10,16,14,22,126,2,1,8,2,1,15,2,0,0,0,0,0,0,11,383,1,22,406,914
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,267,3,3,50,281,32,45,45,41,286,9,8,48,2,0,22,4,4,1,0,0,0,0,16,894,1,40,935,1987
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,268,2,2,41,113,14,25,19,42,167,4,2,7,2,2,13,3,0,0,0,0,0,1,5,460,0,27,487,987
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,269,1,1,14,63,0,29,9,18,94,13,8,6,0,0,8,0,0,0,2,0,1,0,3,268,0,9,277,511
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,270,2,2,47,116,14,23,11,24,231,0,1,2,5,3,11,4,1,0,0,0,0,0,6,499,0,20,519,1067
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,271,3,3,79,248,24,39,32,42,357,7,2,4,7,2,26,8,0,0,0,0,0,0,14,891,4,28,923,1854
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,272,3,3,77,157,5,21,22,23,258,7,0,5,2,2,21,23,1,0,0,0,0,0,18,642,1,13,656,1274
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,330,1,1,7,61,0,13,6,2,100,0,1,2,0,1,2,1,0,1,0,0,0,0,3,200,0,6,206,359
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,332,1,1,1,6,0,3,4,1,88,1,1,0,0,1,0,0,0,0,0,0,0,0,6,112,0,6,118,220
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,333,1,1,7,53,2,10,7,5,45,1,0,0,0,0,5,0,0,1,0,0,0,0,5,141,0,4,145,240
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,334,1,1,3,32,8,5,7,2,48,0,0,4,0,0,1,0,0,0,0,0,0,0,3,113,0,9,122,200
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,335,1,1,3,18,1,7,3,1,63,1,0,0,1,0,0,0,0,0,0,0,0,0,1,99,0,4,103,146
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,336,1,1,0,21,1,3,6,5,38,0,0,2,1,0,1,0,1,0,0,0,0,0,3,82,0,1,83,136
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,339,1,1,6,28,1,7,13,6,85,0,1,1,0,0,2,0,0,0,0,0,0,0,9,159,0,4,163,376
2,32,ZACATECAS,7,FRESNILLO,10,FRESNILLO,341,1,1,8,39,1,10,12,6,89,1,0,9,0,0,4,2,1,2,0,0,0,0,4,188,0,8,196,347
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,148,5,5,228,545,58,48,68,98,458,23,8,16,4,1,120,22,3,1,0,1,0,0,35,1737,3,54,1794,2969
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,149,2,2,217,238,14,5,16,25,147,3,0,1,1,0,78,12,0,0,0,0,0,0,7,764,1,9,774,1184
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,150,2,2,137,195,15,8,22,28,129,4,4,3,7,0,42,11,1,1,0,0,0,0,8,615,1,17,633,892
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,151,2,2,111,183,19,13,13,38,165,2,3,3,13,0,33,12,0,0,0,0,0,0,14,622,0,15,637,1006
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,159,1,1,73,115,9,8,11,24,119,1,2,2,3,1,13,3,1,0,0,0,0,0,9,394,0,9,403,522
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,160,1,1,38,75,7,2,3,10,64,1,3,1,1,0,18,3,0,0,0,1,0,0,5,232,0,0,232,354
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,161,1,1,78,120,9,6,6,7,58,1,1,1,3,1,26,6,2,1,0,0,0,0,4,330,0,7,337,471
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,162,1,1,88,150,20,7,21,27,108,2,1,3,4,1,26,1,1,0,0,0,0,0,14,474,0,22,496,746
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,163,5,5,361,683,76,33,63,99,407,18,6,15,23,4,166,15,5,6,0,0,0,0,25,2005,3,60,2068,3746
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,164,2,2,134,204,15,21,9,33,161,5,2,3,10,2,53,5,0,1,0,0,0,0,6,664,0,11,675,1124
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,180,2,2,71,148,7,6,9,21,122,0,1,3,6,1,26,5,0,0,0,0,0,0,9,435,0,18,453,841
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,181,1,1,97,151,11,7,15,16,95,1,5,2,11,1,28,9,2,0,0,0,0,0,8,459,1,11,471,744
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,208,1,1,42,152,15,5,5,20,88,3,2,0,4,1,36,4,0,1,0,0,0,0,8,386,1,14,401,625
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,209,1,1,67,127,13,5,4,22,95,1,1,3,8,3,33,2,0,0,0,1,0,0,8,393,0,6,399,675
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,211,2,2,91,194,16,9,27,26,161,4,1,4,6,1,46,6,0,1,1,0,0,1,18,613,1,9,623,873
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,212,4,4,236,345,53,35,43,78,280,12,4,13,12,2,94,7,5,3,0,0,0,0,17,1239,0,63,1302,2590
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,213,6,6,292,536,64,32,50,121,492,8,6,15,15,2,119,23,7,1,0,0,0,0,42,1825,2,61,1888,3976
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,214,1,1,53,101,11,1,7,18,90,0,2,3,5,0,34,3,0,0,0,1,0,0,3,332,0,10,342,666
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,215,1,1,29,94,14,6,12,18,94,0,3,3,3,0,19,5,0,0,0,0,0,0,8,308,0,11,319,528
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,254,1,1,4,8,4,8,2,4,33,0,0,1,0,0,4,0,0,0,0,0,0,0,0,68,0,1,69,192
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,255,1,1,1,19,1,2,2,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,0,2,72,141
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,256,1,1,14,46,14,14,14,14,103,1,1,0,1,0,5,2,0,0,0,0,0,0,3,232,0,16,248,554
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,257,1,1,19,33,12,9,13,11,72,1,1,0,0,0,3,1,0,0,0,0,0,1,6,182,0,13,195,377
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,258,1,1,10,23,13,6,6,3,32,1,0,0,0,0,2,0,0,0,0,0,0,0,1,97,0,9,106,202
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,259,1,1,3,40,9,3,9,4,88,0,0,0,0,0,1,0,0,0,0,0,0,0,2,159,0,4,163,331
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,260,1,1,18,34,22,7,7,19,124,3,2,1,1,3,1,1,0,1,0,0,0,0,7,251,0,0,251,599
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,263,1,1,11,28,8,9,13,10,103,0,0,8,2,0,3,1,0,0,0,0,0,0,9,205,0,16,221,423
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,264,2,2,22,57,19,14,23,33,175,2,3,39,2,2,5,1,0,0,0,0,0,0,10,407,0,29,436,779
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,279,2,2,28,101,13,23,19,13,222,4,0,20,0,1,15,0,0,0,0,0,0,0,4,463,0,28,491,957
