CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PNAM,MORENA,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,MC_PROGRESA,MORENA_PNAM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,436,5,5,278,84,48,235,130,219,57,704,10,10,36,19,7,15,1,0,10,2,0,1,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1878,2,98,1978,3310
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,437,4,4,140,59,30,122,61,118,43,463,12,3,14,15,13,16,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1113,0,86,1199,2865
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,438,4,4,271,93,56,109,87,185,41,580,10,3,21,21,5,11,0,0,0,2,3,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1509,0,80,1589,2432
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,439,3,3,178,62,36,97,114,167,67,445,8,1,21,25,7,17,0,0,2,2,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1257,0,66,1323,2050
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,440,2,2,147,47,18,58,24,91,35,230,1,4,7,9,5,11,2,0,0,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,697,0,22,719,961
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,441,2,2,229,62,26,57,34,78,17,213,3,1,9,19,6,17,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,777,0,34,811,1107
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,442,1,1,114,27,18,73,13,36,20,181,1,2,13,9,6,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,520,1,19,540,750
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,443,2,2,142,44,21,80,39,67,14,186,1,7,8,10,3,7,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,637,0,28,665,892
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,444,2,2,188,71,30,96,52,75,29,291,4,6,16,13,6,13,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,898,0,46,944,1448
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,445,4,4,259,59,35,114,71,156,49,563,7,13,25,6,16,13,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1393,1,87,1481,2529
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,446,2,2,63,29,17,89,37,55,16,189,1,5,8,12,1,7,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,1,36,570,760
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,447,1,1,94,36,12,33,29,46,22,201,1,2,8,8,5,7,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,509,0,19,528,706
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,448,4,4,203,91,41,259,129,158,69,591,9,10,33,31,11,13,2,0,0,4,1,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1662,1,110,1773,2865
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,450,4,4,318,108,32,239,108,142,58,563,7,8,24,20,6,35,0,0,0,4,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1678,2,74,1754,2716
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,451,2,2,52,21,2,72,18,40,13,111,1,0,6,3,3,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,346,0,11,357,1027
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,452,2,2,172,60,12,70,44,63,28,196,0,3,11,10,6,2,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,682,0,20,702,950
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,453,6,6,241,82,52,351,133,181,49,721,14,10,32,38,6,16,3,0,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1937,0,122,2059,4200
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,454,5,5,252,67,56,328,142,153,71,522,8,7,25,62,10,14,0,0,0,10,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1731,0,94,1825,3296
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,455,8,8,260,119,85,546,286,241,141,1001,18,11,42,116,18,20,2,0,0,7,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2919,0,162,3081,5599
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,5,5,98,55,30,100,58,155,311,873,22,4,11,60,6,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816,0,81,1897,3457
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,457,4,4,155,52,30,195,61,83,77,374,5,16,12,80,9,3,1,0,0,7,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1167,0,58,1225,2575
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,458,3,3,123,55,29,126,56,74,79,280,5,8,12,56,5,5,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,0,42,960,1590
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,459,3,3,127,46,30,133,49,75,62,258,4,7,9,45,4,7,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,862,1,56,919,1532
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,460,2,2,62,22,27,55,35,51,16,187,1,2,9,12,3,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,27,516,773
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,461,2,2,101,39,23,77,23,59,31,188,2,2,14,21,3,9,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,599,0,39,638,934
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,462,2,2,97,26,31,54,31,63,33,199,2,2,8,19,2,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,584,0,16,600,958
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,463,2,2,107,42,24,109,52,61,78,219,6,6,14,27,6,7,2,0,0,6,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,771,0,48,819,1358
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,464,5,6,364,114,60,222,100,161,83,519,11,15,36,68,17,14,2,0,0,7,2,1,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1806,0,67,1873,2892
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,466,2,2,160,53,21,58,27,45,18,181,2,1,12,15,4,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,612,0,26,638,894
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,467,2,2,162,44,24,125,68,61,19,245,4,6,11,32,8,10,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,825,0,39,864,1236
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,468,6,6,637,170,72,216,137,292,89,752,35,7,37,53,14,24,10,0,0,5,1,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,2559,1,104,2664,4024
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,469,3,3,163,58,32,209,58,91,38,436,5,13,16,24,5,11,1,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1166,0,59,1225,2040
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,470,3,3,140,46,35,297,58,67,20,419,6,6,19,17,1,15,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1152,0,55,1207,1976
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,471,3,3,146,72,33,135,66,116,42,468,3,10,12,17,12,14,1,0,0,6,1,2,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1166,0,63,1229,2133
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,472,5,5,272,144,52,240,94,187,79,757,10,7,23,53,15,20,0,0,0,8,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1966,0,85,2051,3599
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,473,3,3,605,104,42,52,42,106,21,338,6,4,9,25,23,15,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,2,33,1431,1988
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,474,2,2,109,54,18,91,40,69,25,390,5,11,17,18,0,9,0,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,862,0,36,898,1265
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,475,2,2,43,31,24,99,29,63,24,158,5,4,12,21,3,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,527,0,44,571,949
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,476,3,3,283,76,24,37,33,118,101,453,10,2,6,32,15,9,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,0,15,1219,2103
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,477,8,8,756,173,105,350,202,375,111,1318,22,13,52,134,28,44,6,5,2,19,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3722,3,126,3851,5927
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,478,2,2,36,10,8,42,12,30,8,100,2,2,6,13,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,20,297,945
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,479,2,2,47,13,12,47,26,34,9,142,2,1,11,14,1,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,41,407,1237
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,480,2,2,61,25,21,65,42,66,12,172,2,3,10,20,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,1,10,517,843
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,481,7,7,664,153,107,344,126,217,90,833,20,9,44,84,22,30,3,1,0,14,15,5,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2789,3,118,2910,4610
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,482,3,3,376,106,41,94,72,117,36,450,7,5,14,76,11,12,1,0,0,8,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1432,0,44,1476,2144
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,483,4,4,644,164,69,164,88,138,52,448,18,5,21,133,40,20,2,0,0,8,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2019,0,57,2076,2968
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,487,10,10,202,133,102,611,191,237,81,1089,22,11,34,60,11,24,0,0,0,3,1,2,3,1,0,10,0,0,0,0,0,0,0,0,0,0,0,2828,1,147,2976,7004
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,488,7,7,249,125,65,87,48,146,759,1159,6,5,16,60,12,16,3,1,2,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770,4,138,2912,4827
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,489,7,7,226,108,51,89,50,163,814,1111,23,7,23,69,9,25,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772,0,111,2883,5233
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,490,2,2,47,32,7,21,12,47,199,244,4,1,4,34,2,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,0,21,685,1363
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,491,2,2,13,8,4,15,8,14,15,137,4,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,21,250,1445
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,492,2,2,24,21,18,13,14,39,251,396,8,0,3,20,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,1,46,866,1489
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,493,3,3,94,28,20,44,25,71,266,488,6,0,7,34,3,12,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,0,52,1154,2136
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,494,2,2,44,36,7,25,11,36,133,262,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,35,599,1037
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,495,3,3,51,23,21,26,27,37,303,495,6,2,6,15,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,0,85,1104,1941
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,496,5,5,257,92,53,80,56,181,393,803,13,5,3,110,7,18,4,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,1,102,2184,3531
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,497,6,6,141,112,55,99,57,150,231,1200,31,8,16,52,8,13,0,0,3,3,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2185,1,90,2276,4445
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,498,4,4,86,37,19,55,23,80,259,586,13,0,13,37,1,8,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,0,71,1294,2459
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,499,3,3,72,46,20,56,15,72,154,436,8,4,3,20,12,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0,48,972,1633
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,500,1,1,76,28,6,28,20,160,10,95,1,2,23,11,4,6,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,475,0,0,475,710
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,4,4,137,84,76,44,134,74,72,687,19,11,13,48,15,12,1,0,0,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,46,1482,2287
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,502,2,2,90,46,49,22,39,44,44,367,1,10,9,36,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,16,791,1165
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,503,1,1,26,15,19,6,24,9,19,116,0,1,8,28,5,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,5,288,392
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,3,3,113,75,74,43,87,78,40,579,5,13,16,97,1,7,0,0,0,18,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1252,0,59,1311,2151
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,3,3,90,56,78,39,68,44,19,471,8,11,14,56,3,8,1,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,0,44,1018,1611
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,506,2,3,48,34,26,17,47,25,14,253,1,13,2,23,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,507,0,12,519,586
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,507,1,1,58,37,32,16,37,27,28,180,3,4,5,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,29,490,662
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,508,2,2,51,51,40,19,46,36,19,221,2,17,13,35,4,4,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,564,0,26,590,960
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,509,1,1,5,3,9,4,11,4,5,33,1,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,5,90,119
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,3,3,85,37,102,29,82,59,55,448,14,10,10,58,8,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1007,0,41,1048,1605
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,511,2,2,95,49,47,21,54,38,37,293,7,17,6,41,6,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,719,1,36,756,1120
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,512,1,1,51,27,35,15,27,19,21,160,9,2,5,26,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,13,416,624
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,513,2,2,85,53,51,24,47,36,31,352,4,9,15,52,2,10,0,5,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,782,1,32,815,1357
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,514,2,2,68,45,61,32,50,25,16,203,5,8,4,37,10,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,568,0,21,589,841
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,515,1,1,41,25,38,26,29,15,16,169,5,4,2,38,2,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,419,632
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,3,3,104,69,71,40,105,44,51,579,15,13,7,58,6,4,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1173,0,33,1206,1824
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,517,1,1,16,7,8,10,18,9,11,92,1,3,1,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,8,198,263
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,3,4,63,67,26,15,62,42,13,532,1,8,11,14,2,6,3,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,870,0,11,881,1478
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,519,2,2,60,51,38,23,72,29,17,484,5,4,7,12,3,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,44,860,1365
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,520,2,2,84,55,52,39,58,46,21,405,6,11,10,14,4,9,1,0,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,822,0,61,883,1376
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,3,4,74,58,59,43,87,56,30,639,10,19,7,56,4,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1150,0,65,1215,2533
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,522,1,1,63,40,18,18,35,26,17,215,2,6,5,12,5,6,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,474,0,22,496,687
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,523,1,1,67,40,20,14,27,29,24,198,5,5,8,9,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,451,0,12,463,705
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,524,2,2,62,44,30,22,47,38,24,284,4,7,10,17,2,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,597,0,14,611,910
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,7,7,222,123,180,97,328,119,80,1118,13,39,34,97,14,31,1,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2504,1,121,2626,4593
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,526,3,3,102,56,133,40,289,61,12,385,8,13,5,28,5,5,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1151,0,37,1188,1718
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,527,2,2,45,20,41,25,30,20,7,289,7,14,4,43,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,16,566,1071
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,528,2,2,60,41,64,23,33,27,10,290,5,14,15,37,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,14,641,1212
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,529,4,4,89,44,85,54,105,63,11,565,6,44,9,98,14,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1193,0,63,1256,2328
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,530,4,4,74,48,91,47,104,38,18,462,2,21,12,57,3,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,985,0,30,1015,2439
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,531,3,3,68,50,132,22,67,38,17,466,6,35,6,88,2,5,0,0,1,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,50,1086,1934
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,532,2,2,43,34,45,26,75,22,15,225,0,32,3,39,1,4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,568,0,38,606,1134
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,533,3,3,42,32,36,31,54,45,73,431,6,14,10,48,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,831,1,63,895,1725
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,534,2,2,85,54,30,29,55,55,63,375,1,10,10,41,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,817,0,46,863,1446
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,535,3,3,124,40,69,47,46,49,54,433,6,21,11,102,9,4,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1020,0,37,1057,1896
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,536,2,2,44,30,23,18,42,29,12,250,6,5,7,20,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,27,520,1054
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,537,2,2,43,13,11,261,79,43,1,181,2,4,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,1,32,681,963
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,538,3,3,48,27,14,448,204,95,3,395,6,7,26,5,1,5,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1290,0,43,1333,1844
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,539,2,2,26,13,1,214,122,42,5,228,6,5,12,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,25,703,894
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,540,2,2,37,26,14,268,202,72,7,282,1,5,12,3,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,935,0,40,975,1299
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,541,2,2,39,11,6,218,219,89,10,268,2,5,13,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,883,0,35,918,1245
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,542,2,2,40,19,7,240,165,61,11,383,4,4,7,5,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,956,0,41,997,1276
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,543,1,1,8,12,1,43,131,9,1,91,8,1,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,6,320,414
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,545,2,2,17,2,4,208,107,45,3,110,14,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,517,0,17,534,829
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,546,1,1,6,4,0,217,78,29,2,103,5,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,27,479,724
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,547,2,2,15,6,4,294,188,48,4,166,9,4,4,4,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,751,0,31,782,1195
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,548,3,3,22,52,5,21,430,303,30,201,18,17,69,16,1,2,0,0,0,0,0,0,0,1,0,12,2,0,0,0,0,1,1,1,0,0,0,1205,0,14,1219,1650
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,549,2,2,36,64,9,9,338,169,17,136,7,7,35,9,1,2,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,1,0,0,0,0,851,0,24,875,1086
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,550,2,2,18,27,13,11,218,142,24,112,20,15,48,5,0,2,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,665,0,18,683,873
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,551,2,2,13,25,13,10,373,237,19,126,31,21,86,11,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,973,0,20,993,1424
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,552,2,2,17,23,9,9,239,257,21,125,22,13,49,7,0,1,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,1,2,0,1,0,0,811,0,40,851,1195
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,553,2,2,8,14,4,12,140,253,18,123,13,9,93,3,4,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,712,0,42,754,1118
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,554,2,2,10,16,11,8,117,232,22,165,29,19,75,4,0,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,2,0,0,0,0,723,0,25,748,1068
