CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESC,CL,EDC,MLC,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,457,B,1,0,B,0,8,69,4,7,4,40,63,0,46,0,0,2,5,0,1,1,250,0,7,257,392,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0457B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,457,C,1,0,C01,0,9,70,2,2,2,30,61,1,28,0,0,1,5,0,0,0,211,0,10,221,391,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0457C1-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,458,B,1,0,B,0,6,68,0,19,4,46,79,4,35,0,1,0,5,1,5,0,273,0,7,280,490,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0458B-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,458,C,1,0,C01,0,16,49,0,6,6,36,88,0,43,0,5,0,0,0,0,0,249,0,19,268,490,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0458C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,459,B,1,0,B,0,1,31,2,13,5,36,62,0,61,0,0,0,3,1,2,0,217,0,13,230,376,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0459B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,459,C,1,0,C01,0,5,37,2,10,7,31,84,0,28,2,0,2,6,1,0,0,215,0,11,226,375,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0459C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,460,B,1,0,B,0,23,69,0,0,0,62,0,2,74,0,2,0,131,0,0,0,363,0,13,376,628,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0460B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,460,SMR,1,0,SMR01,0,1,7,0,1,1,3,9,1,0,0,1,0,0,0,0,0,24,0,0,24,0,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0460S1-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,461,B,1,0,B,0,10,68,4,19,10,50,121,6,66,2,1,0,5,3,1,1,367,0,17,384,642,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0461B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,461,C,1,0,C01,0,16,60,1,18,10,49,119,1,64,2,0,0,0,0,0,0,340,0,29,369,642,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0461C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,462,B,1,0,B,0,6,34,3,12,10,64,58,1,33,1,0,0,6,0,1,1,230,0,13,243,528,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0462B-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,462,C,1,0,C01,0,6,42,5,15,12,41,84,1,72,0,4,1,2,2,1,3,291,0,11,302,527,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0462C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,463,B,1,0,B,0,15,62,2,16,16,74,106,3,53,0,3,0,1,2,2,1,356,0,19,375,639,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0463B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,463,C,1,0,C01,0,5,59,6,14,13,63,109,4,51,0,0,0,0,0,0,0,324,0,33,357,638,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0463C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,464,B,1,0,B,0,8,51,3,16,6,82,94,3,49,2,0,0,6,2,2,0,324,0,27,351,710,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0464B-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,464,C,1,0,C01,0,13,62,2,15,9,91,99,1,42,2,2,2,8,2,2,2,354,0,17,371,709,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0464C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,464,C,2,0,C02,0,11,46,2,9,12,88,96,6,48,0,1,0,0,3,1,4,327,0,22,349,709,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0464C2-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,465,B,1,0,B,0,6,10,2,19,8,30,118,1,27,0,1,0,5,2,1,4,234,0,6,240,387,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0465B-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,466,B,1,0,B,0,4,11,1,5,2,27,65,3,17,2,0,0,3,0,0,0,140,1,10,151,282,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0466B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,466,E,1,0,E01,0,6,20,3,2,5,24,56,1,8,0,1,0,3,2,0,2,133,0,9,142,222,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0466E1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,469,B,1,0,B,0,4,21,4,15,10,48,112,1,38,0,3,0,5,4,2,2,269,0,17,286,525,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0469B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,469,E,1,0,E01,0,5,3,1,11,5,34,30,1,14,2,2,0,12,2,0,0,122,0,9,131,239,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0469E1-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,471,B,1,0,B,0,5,20,3,18,15,58,173,7,60,0,2,0,0,2,0,0,363,0,16,379,719,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0471B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,471,E,1,0,E01,0,7,16,2,27,22,34,179,3,71,3,6,0,7,2,2,2,383,0,20,403,629,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0471E1-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,475,B,1,0,B,0,3,16,7,9,1,65,82,0,35,0,0,0,6,1,1,1,227,0,8,235,496,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0475B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,475,C,1,0,C01,0,10,18,3,12,7,54,97,2,32,0,0,0,6,0,0,0,241,0,11,252,495,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0475C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,476,B,1,0,B,0,11,14,2,15,9,64,56,1,29,0,0,1,7,1,2,0,212,0,7,219,423,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0476B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,476,C,1,0,C01,0,9,26,2,16,8,38,73,0,31,1,2,0,4,0,1,1,212,0,12,224,422,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0476C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,477,B,1,0,B,0,24,21,3,20,12,59,88,1,37,1,2,0,6,4,2,1,281,0,22,303,633,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0477B-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,477,C,1,0,C01,0,28,26,4,19,9,56,102,4,30,1,1,0,0,2,2,2,286,0,20,306,632,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0477C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,480,B,1,0,B,0,9,32,3,18,7,36,106,2,46,2,1,0,5,2,2,2,273,0,20,293,475,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0480B-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,480,C,1,0,C01,0,8,44,0,15,12,49,103,0,40,1,0,1,0,3,0,1,277,0,16,293,475,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0480C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,0,A,11,0,VA11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0481VA1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,481,B,1,0,B,0,5,83,5,7,7,22,164,1,73,2,0,2,7,2,3,1,384,0,13,397,665,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0481B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,481,C,1,0,C01,0,13,61,6,12,7,25,156,0,63,2,3,0,11,2,0,0,361,0,19,380,664,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0481C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,482,B,1,0,B,0,11,60,3,18,19,44,194,2,51,4,0,0,18,3,0,1,428,0,21,449,707,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0482B-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,485,B,1,0,B,0,11,14,3,20,11,25,96,1,19,5,0,0,8,1,3,1,218,0,10,228,388,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0485B-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,485,C,1,0,C01,0,3,21,3,9,4,32,125,1,18,0,4,0,8,3,2,0,233,0,12,245,388,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0485C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,489,B,1,0,B,0,11,57,1,15,8,62,72,2,39,2,1,1,7,0,1,1,280,0,9,289,566,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0489B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,489,C,1,0,C01,0,10,34,8,9,5,35,92,0,52,4,0,1,10,5,0,1,266,0,15,281,566,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0489C1-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,489,C,2,0,C02,0,10,36,5,11,8,46,90,4,46,0,1,0,3,1,1,0,262,0,16,278,565,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0489C2-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,489,C,3,0,C03,0,7,35,4,8,6,48,82,2,47,0,0,0,13,3,1,0,256,0,15,271,565,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0489C3-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,274,B,1,0,B,0,60,10,0,0,0,105,166,0,0,0,0,10,0,0,0,0,351,5,22,378,574,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0274B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,274,C,1,0,C01,0,79,3,1,16,11,130,116,2,1,0,0,8,0,0,0,0,367,0,11,378,573,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0274C1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,275,B,1,0,B,0,28,6,0,8,13,69,69,0,0,0,0,0,6,3,1,2,205,0,8,213,324,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0275B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,275,E,1,0,E01,0,12,0,0,8,4,41,87,2,0,0,0,0,5,2,0,0,161,0,3,164,246,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0275E1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,276,B,1,0,B,0,39,1,1,3,0,53,119,1,0,0,0,0,0,0,0,0,217,0,14,231,389,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0276B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,277,B,1,0,B,0,55,12,1,10,13,101,166,0,1,1,1,0,12,4,0,3,380,0,23,403,632,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0277B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,277,C,1,0,C01,0,64,13,0,17,10,101,140,2,1,1,1,0,8,1,2,0,361,0,24,385,632,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0277C1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,277,C,2,0,C02,0,64,10,1,17,9,113,157,0,2,0,3,0,9,2,5,3,395,0,12,407,632,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0277C2-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,279,B,1,0,B,0,78,6,0,9,6,93,110,0,1,0,0,0,9,1,2,0,315,0,14,329,578,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0279B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,279,C,1,0,C01,0,76,1,0,13,5,104,128,0,3,2,0,0,10,0,0,0,342,0,8,350,578,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0279C1-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,279,C,2,0,C02,0,18,1,0,9,4,84,119,1,2,0,0,0,0,1,1,0,240,0,18,258,578,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0279C2-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,279,C,3,0,C03,0,76,7,0,7,7,84,119,1,2,2,0,0,3,1,3,2,314,0,18,332,578,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0279C3-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,280,B,1,0,B,0,64,10,2,9,4,90,122,1,0,0,0,1,8,3,3,1,318,0,7,325,635,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0280B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,280,C,1,0,C01,0,96,8,2,10,4,102,106,1,2,0,0,0,11,2,2,1,347,0,16,363,634,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0280C1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,280,C,2,0,C02,0,70,20,1,7,5,108,123,0,0,0,0,0,8,1,1,0,344,0,12,356,634,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0280C2-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,281,B,1,0,B,0,68,21,1,17,2,124,138,2,0,2,1,0,10,0,2,5,393,0,21,414,723,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0281B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,281,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0281C1-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,282,B,1,0,B,0,68,7,0,16,7,20,138,0,0,0,0,0,1,0,1,0,258,0,12,270,588,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0282B-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,282,C,1,0,C01,0,62,7,1,10,7,76,150,0,0,1,3,8,2,0,0,3,330,0,14,344,588,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0282C1-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,283,B,1,0,B,0,66,8,0,16,3,1,4,1,0,0,0,1,4,1,0,2,107,1,16,124,563,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0283B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,283,C,1,0,C01,0,66,8,3,6,4,84,122,0,0,0,0,0,9,0,2,2,306,0,20,326,563,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0283C1-ACL.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,283,C,2,0,C02,0,59,2,1,8,8,101,108,1,1,0,0,0,11,1,4,1,306,0,16,322,563,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0283C2-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,283,C,3,0,C03,0,59,2,1,8,8,101,108,1,1,0,0,0,11,1,4,1,306,0,16,322,562,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0283C3-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,285,B,1,0,B,0,42,0,1,5,7,19,69,0,0,0,0,0,8,0,2,0,153,0,0,153,569,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0285B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,285,E,1,0,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0285E1-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,286,B,1,0,B,0,7,1,1,6,6,58,98,1,0,1,0,0,7,0,3,0,189,0,2,191,325,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0286B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,287,B,1,0,B,0,9,1,0,18,7,94,85,0,0,0,0,0,0,0,0,0,214,0,16,230,328,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0287B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,288,B,1,0,B,0,57,3,1,9,4,35,92,0,1,0,0,0,7,1,0,0,210,0,21,231,424,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0288B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,289,B,1,0,B,0,100,8,0,15,8,123,123,3,1,1,0,0,19,4,4,2,411,0,10,421,667,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0289B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,289,E,1,0,E01,0,13,0,0,0,3,18,21,0,0,0,0,0,3,0,0,0,58,0,4,62,114,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0289E1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,290,B,1,0,B,0,11,1,0,4,1,16,25,0,0,0,0,0,10,0,0,0,68,0,2,70,137,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0290B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,291,B,1,0,B,0,22,4,2,11,17,114,141,3,0,1,0,0,4,5,5,2,331,0,20,351,591,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0291B-ACL.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,291,C,1,0,C01,0,27,3,1,16,12,114,132,0,0,0,0,0,7,1,1,0,314,0,16,330,590,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0291C1-ACL.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,292,B,1,0,B,0,48,2,0,0,0,149,181,2,0,0,0,0,0,0,0,0,382,0,21,403,623,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0292B-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,293,B,1,0,B,0,29,9,1,7,5,68,113,1,0,0,0,11,3,1,0,0,248,0,9,257,427,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0293B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,293,E,1,0,E01,0,64,1,1,17,6,88,168,0,1,1,0,0,9,2,1,1,360,0,10,370,607,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0293E1-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,294,B,1,0,B,0,6,4,1,0,0,29,0,0,0,0,0,0,32,0,0,0,72,0,3,75,151,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0294B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,295,B,1,0,B,0,32,1,1,17,5,114,95,1,1,0,0,0,2,2,0,0,271,0,5,276,467,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0295B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,295,E,1,0,E01,0,43,5,1,22,17,125,127,0,0,2,1,0,10,2,0,1,356,0,23,379,571,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0295E1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,295,E,1,1,E01C01,0,69,8,3,18,11,112,102,2,0,1,0,0,1,13,2,0,342,0,22,364,571,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0295E1C1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,295,E,1,2,E01C02,0,41,2,0,23,17,109,126,0,0,0,0,0,16,0,0,0,334,0,16,350,571,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0295E1C2-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,296,B,1,0,B,0,35,3,0,9,14,55,109,1,0,0,2,0,5,0,0,1,234,0,7,241,387,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0296B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,296,C,1,0,C01,0,37,2,0,5,5,53,98,0,0,0,0,0,5,0,0,0,205,0,10,215,386,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0296C1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,297,B,1,0,B,0,33,0,0,28,16,176,184,3,0,2,0,0,15,5,1,1,464,0,21,485,747,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0297B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,298,B,1,0,B,0,46,4,0,14,14,110,113,0,1,0,0,0,7,1,0,1,311,0,13,324,485,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0298B-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,298,C,1,0,C01,0,9,1,1,21,14,115,121,0,0,0,0,0,8,1,0,4,295,0,12,307,484,Acta casilla ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0298C1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,299,B,1,0,B,0,36,2,2,14,14,125,152,0,1,2,2,0,8,0,2,1,361,0,10,371,580,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_14_0299B-AEC.pdf
