CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,CAND_IND_1,CAND_IND_2,CAND_IND_3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,11,GUANAJUATO,6,LEON,20,LEON,1637,2,2,133,8,3,12,5,35,167,0,0,0,0,0,0,0,363,0,25,388,1270
2,11,GUANAJUATO,6,LEON,20,LEON,1638,2,2,170,18,4,31,21,42,270,0,0,0,0,0,0,0,556,0,23,579,1101
2,11,GUANAJUATO,6,LEON,20,LEON,1639,2,2,188,18,2,10,9,28,147,0,0,0,0,0,0,0,402,0,9,411,1447
2,11,GUANAJUATO,6,LEON,20,LEON,1640,2,2,179,11,8,23,17,26,253,0,0,0,0,0,0,0,517,2,36,555,1252
2,11,GUANAJUATO,21,LEON,20,LEON,1641,8,8,1197,52,11,122,45,273,953,0,0,0,0,0,0,0,2653,0,121,2774,5629
2,11,GUANAJUATO,21,LEON,20,LEON,1643,12,12,1791,123,27,181,59,413,1457,0,0,0,0,0,0,0,4051,1,225,4277,8972
2,11,GUANAJUATO,4,LEON,20,LEON,1644,11,11,1128,59,8,88,27,215,930,0,0,0,0,0,0,0,2455,0,129,2584,7960
2,11,GUANAJUATO,21,LEON,20,LEON,1645,6,6,647,46,12,90,28,129,552,0,0,0,0,0,0,0,1504,2,103,1609,3793
2,11,GUANAJUATO,21,LEON,20,LEON,1646,6,6,609,43,14,83,43,146,614,0,0,0,0,0,0,0,1552,0,83,1635,3934
2,11,GUANAJUATO,21,LEON,20,LEON,1647,20,20,2351,181,29,180,71,574,1933,0,0,0,0,0,0,0,5319,1,272,5592,14517
2,11,GUANAJUATO,6,LEON,20,LEON,1648,2,2,250,9,0,7,4,17,125,0,0,0,0,0,0,0,412,1,29,442,795
2,11,GUANAJUATO,6,LEON,20,LEON,1649,4,4,520,54,3,79,30,91,416,0,0,0,0,0,0,0,1193,0,68,1261,2449
2,11,GUANAJUATO,6,LEON,20,LEON,1650,3,3,474,63,6,37,20,87,385,0,0,0,0,0,0,0,1072,0,62,1134,2064
2,11,GUANAJUATO,6,LEON,20,LEON,1651,5,5,519,28,7,41,25,67,430,0,0,0,0,0,0,0,1117,0,65,1182,3129
2,11,GUANAJUATO,6,LEON,20,LEON,1652,9,9,969,278,14,118,31,333,604,0,0,0,0,0,0,0,2347,1,117,2465,6190
2,11,GUANAJUATO,4,LEON,20,LEON,1653,11,11,2559,101,12,118,38,462,809,0,0,0,0,0,0,0,4099,0,100,4199,7760
2,11,GUANAJUATO,4,LEON,20,LEON,1654,3,3,503,33,3,33,13,66,293,0,0,0,0,0,0,0,944,0,56,1000,1858
2,11,GUANAJUATO,6,LEON,20,LEON,1655,4,4,797,71,18,83,29,114,318,0,0,0,0,0,0,0,1430,0,65,1495,2332
2,11,GUANAJUATO,6,LEON,20,LEON,1656,2,2,371,37,2,26,3,27,145,0,0,0,0,0,0,0,611,0,38,649,1158
2,11,GUANAJUATO,6,LEON,20,LEON,1657,3,3,576,67,4,37,10,32,183,0,0,0,0,0,0,0,909,0,71,980,1754
2,11,GUANAJUATO,6,LEON,20,LEON,1658,9,9,1136,126,25,121,47,188,1000,0,0,0,0,0,0,0,2643,0,174,2817,6071
2,11,GUANAJUATO,6,LEON,20,LEON,1659,3,3,447,47,7,32,16,51,330,0,0,0,0,0,0,0,930,0,56,986,1808
2,11,GUANAJUATO,4,LEON,20,LEON,1660,2,2,235,32,1,27,15,45,293,0,0,0,0,0,0,0,648,0,58,706,1319
2,11,GUANAJUATO,4,LEON,20,LEON,1661,4,4,468,46,10,42,14,77,450,0,0,0,0,0,0,0,1107,0,64,1171,2495
2,11,GUANAJUATO,6,LEON,20,LEON,1662,4,4,896,104,8,53,21,72,273,0,0,0,0,0,0,0,1427,0,80,1507,2829
2,11,GUANAJUATO,6,LEON,20,LEON,1663,4,4,848,63,5,50,11,39,199,0,0,0,0,0,0,0,1215,0,71,1286,2262
2,11,GUANAJUATO,6,LEON,20,LEON,1664,5,5,966,72,15,58,28,66,409,0,0,0,0,0,0,0,1614,0,88,1702,3132
2,11,GUANAJUATO,6,LEON,20,LEON,1665,5,5,830,96,10,68,23,135,368,0,0,0,0,0,0,0,1530,2,81,1613,3446
2,11,GUANAJUATO,6,LEON,20,LEON,1666,2,2,274,19,6,15,3,12,154,0,0,0,0,0,0,0,483,0,24,507,791
2,11,GUANAJUATO,6,LEON,20,LEON,1667,5,5,613,79,6,41,12,53,312,0,0,0,0,0,0,0,1116,0,41,1157,3050
2,11,GUANAJUATO,6,LEON,20,LEON,1668,3,3,414,43,13,31,15,46,333,0,0,0,0,0,0,0,895,0,59,954,2002
2,11,GUANAJUATO,6,LEON,20,LEON,1669,4,4,407,39,12,59,38,52,356,0,0,0,0,0,0,0,963,0,59,1022,2273
2,11,GUANAJUATO,6,LEON,20,LEON,1670,2,2,210,29,5,31,20,34,342,0,0,0,0,0,0,0,671,0,31,702,1440
2,11,GUANAJUATO,6,LEON,20,LEON,1671,2,2,304,25,4,25,10,24,227,0,0,0,0,0,0,0,619,0,31,650,1370
2,11,GUANAJUATO,6,LEON,20,LEON,1672,3,3,312,22,6,22,2,47,251,0,0,0,0,0,0,0,662,0,36,698,1905
2,11,GUANAJUATO,6,LEON,20,LEON,1673,2,2,288,9,0,27,3,40,136,0,0,0,0,0,0,0,503,0,30,533,911
2,11,GUANAJUATO,3,LEON,20,LEON,1674,5,5,680,35,6,43,13,166,344,0,0,0,0,0,0,0,1287,1,55,1343,3327
2,11,GUANAJUATO,3,LEON,20,LEON,1675,6,6,1122,65,11,81,15,238,556,0,0,0,0,0,0,0,2088,0,70,2158,4004
2,11,GUANAJUATO,3,LEON,20,LEON,1676,2,2,497,13,7,28,12,92,190,0,0,0,0,0,0,0,839,0,28,867,1310
2,11,GUANAJUATO,3,LEON,20,LEON,1677,6,6,874,76,5,85,15,187,626,0,0,0,0,0,0,0,1868,0,132,2000,4494
2,11,GUANAJUATO,3,LEON,20,LEON,1678,2,2,369,14,2,17,6,64,114,0,0,0,0,0,0,0,586,0,21,607,859
2,11,GUANAJUATO,3,LEON,20,LEON,1679,2,2,432,19,205,12,2,52,149,0,0,0,0,0,0,0,871,0,33,904,979
2,11,GUANAJUATO,3,LEON,20,LEON,1680,2,2,465,22,4,35,4,84,217,0,0,0,0,0,0,0,831,1,26,858,1188
2,11,GUANAJUATO,3,LEON,20,LEON,1682,2,2,534,28,1,17,3,88,178,0,0,0,0,0,0,0,849,0,31,880,1248
2,11,GUANAJUATO,3,LEON,20,LEON,1683,2,2,218,7,2,7,4,43,76,0,0,0,0,0,0,0,357,0,7,364,927
2,11,GUANAJUATO,3,LEON,20,LEON,1684,1,1,248,22,1,30,6,51,118,0,0,0,0,0,0,0,476,0,23,499,721
2,11,GUANAJUATO,3,LEON,20,LEON,1685,2,2,291,14,3,11,3,55,137,0,0,0,0,0,0,0,514,0,20,534,793
2,11,GUANAJUATO,3,LEON,20,LEON,1686,2,2,330,21,1,15,8,30,159,0,0,0,0,0,0,0,564,0,28,592,866
2,11,GUANAJUATO,3,LEON,20,LEON,1688,2,2,141,12,2,10,2,26,91,0,0,0,0,0,0,0,284,0,16,300,816
2,11,GUANAJUATO,3,LEON,20,LEON,1689,2,2,518,26,0,29,9,105,168,0,0,0,0,0,0,0,855,2,34,891,1202
2,11,GUANAJUATO,3,LEON,20,LEON,1690,3,3,691,34,7,41,9,134,360,0,0,0,0,0,0,0,1276,0,46,1322,1819
2,11,GUANAJUATO,3,LEON,20,LEON,1691,2,2,404,19,2,33,10,72,319,0,0,0,0,0,0,0,859,0,56,915,1347
2,11,GUANAJUATO,3,LEON,20,LEON,1692,3,3,219,8,0,9,3,34,98,0,0,0,0,0,0,0,371,1,14,386,1542
2,11,GUANAJUATO,3,LEON,20,LEON,1693,2,2,308,11,1,22,3,38,89,0,0,0,0,0,0,0,472,1,23,496,1331
2,11,GUANAJUATO,3,LEON,20,LEON,1694,4,4,1503,24,6,26,7,175,104,0,0,0,0,0,0,0,1845,1,28,1874,2388
2,11,GUANAJUATO,3,LEON,20,LEON,1695,4,4,1441,49,8,50,12,225,236,0,0,0,0,0,0,0,2021,0,54,2075,2676
2,11,GUANAJUATO,3,LEON,20,LEON,1696,3,3,215,7,2,9,3,33,88,0,0,0,0,0,0,0,357,0,74,431,1713
2,11,GUANAJUATO,7,LEON,20,LEON,1697,5,5,1492,64,10,40,10,231,282,0,0,0,0,0,0,0,2129,0,72,2201,3134
2,11,GUANAJUATO,3,LEON,20,LEON,1698,2,2,547,18,0,9,1,42,50,0,0,0,0,0,0,0,667,1,8,676,799
2,11,GUANAJUATO,3,LEON,20,LEON,1699,1,1,424,16,2,12,1,48,59,0,0,0,0,0,0,0,562,0,6,568,714
2,11,GUANAJUATO,7,LEON,20,LEON,1700,2,2,716,32,2,27,3,95,136,0,0,0,0,0,0,0,1011,3,28,1042,1413
2,11,GUANAJUATO,7,LEON,20,LEON,1701,2,2,424,19,2,19,7,56,143,0,0,0,0,0,0,0,670,0,21,691,1001
2,11,GUANAJUATO,3,LEON,20,LEON,1702,2,2,969,32,4,23,1,39,40,0,0,0,0,0,0,0,1108,1,16,1125,1444
2,11,GUANAJUATO,3,LEON,20,LEON,1703,1,1,124,4,0,3,5,15,10,0,0,0,0,0,0,0,161,0,5,166,229
2,11,GUANAJUATO,3,LEON,20,LEON,1704,2,2,508,20,1,12,0,49,41,0,0,0,0,0,0,0,631,0,13,644,766
2,11,GUANAJUATO,7,LEON,20,LEON,1705,2,2,536,19,0,14,3,45,76,0,0,0,0,0,0,0,693,0,13,706,867
2,11,GUANAJUATO,7,LEON,20,LEON,1706,2,2,398,16,2,21,6,54,186,0,0,0,0,0,0,0,683,2,33,718,1096
2,11,GUANAJUATO,7,LEON,20,LEON,1707,1,1,256,19,1,9,6,39,87,0,0,0,0,0,0,0,417,0,28,445,600
2,11,GUANAJUATO,3,LEON,20,LEON,1708,2,2,629,23,3,12,4,68,57,0,0,0,0,0,0,0,796,2,12,810,989
2,11,GUANAJUATO,7,LEON,20,LEON,1709,2,2,497,29,5,17,12,69,210,0,0,0,0,0,0,0,839,0,46,885,1359
2,11,GUANAJUATO,7,LEON,20,LEON,1710,2,2,394,20,3,16,2,51,132,0,0,0,0,0,0,0,618,0,31,649,875
2,11,GUANAJUATO,5,LEON,20,LEON,1711,9,9,3246,117,9,66,4,310,242,0,0,0,0,0,0,0,3994,3,57,4054,5906
2,11,GUANAJUATO,5,LEON,20,LEON,1712,1,1,231,8,1,4,0,43,23,0,0,0,0,0,0,0,310,0,1,311,443
2,11,GUANAJUATO,3,LEON,20,LEON,1713,1,1,469,25,2,11,0,41,54,0,0,0,0,0,0,0,602,0,6,608,747
2,11,GUANAJUATO,7,LEON,20,LEON,1714,2,2,526,18,1,8,0,58,30,0,0,0,0,0,0,0,641,0,10,651,823
2,11,GUANAJUATO,7,LEON,20,LEON,1715,2,2,458,17,4,10,0,41,62,0,0,0,0,0,0,0,592,1,13,606,753
2,11,GUANAJUATO,7,LEON,20,LEON,1716,2,2,424,12,1,7,2,74,56,0,0,0,0,0,0,0,576,0,15,591,768
2,11,GUANAJUATO,7,LEON,20,LEON,1717,1,1,407,16,2,9,0,51,43,0,0,0,0,0,0,0,528,0,4,532,681
2,11,GUANAJUATO,7,LEON,20,LEON,1718,2,2,188,5,5,19,6,29,97,0,0,0,0,0,0,0,349,0,22,371,1068
2,11,GUANAJUATO,7,LEON,20,LEON,1719,2,2,481,22,3,30,11,62,251,0,0,0,0,0,0,0,860,0,56,916,1352
2,11,GUANAJUATO,7,LEON,20,LEON,1720,2,2,363,12,6,21,5,47,145,0,0,0,0,0,0,0,599,0,32,631,995
2,11,GUANAJUATO,5,LEON,20,LEON,1721,2,2,429,25,2,32,13,85,192,0,0,0,0,0,0,0,778,0,41,819,1256
2,11,GUANAJUATO,5,LEON,20,LEON,1722,2,2,423,24,7,31,6,56,259,0,0,0,0,0,0,0,806,0,36,842,1329
2,11,GUANAJUATO,5,LEON,20,LEON,1723,2,2,426,24,3,28,7,67,161,0,0,0,0,0,0,0,716,0,31,747,1017
2,11,GUANAJUATO,7,LEON,20,LEON,1724,2,2,364,13,0,31,6,60,181,0,0,0,0,0,0,0,655,0,24,679,990
2,11,GUANAJUATO,7,LEON,20,LEON,1725,1,1,191,13,3,8,4,23,67,0,0,0,0,0,0,0,309,0,9,318,486
2,11,GUANAJUATO,7,LEON,20,LEON,1726,2,2,314,23,2,23,9,35,176,0,0,0,0,0,0,0,582,0,34,616,962
2,11,GUANAJUATO,7,LEON,20,LEON,1727,2,2,333,32,3,22,5,73,153,0,0,0,0,0,0,0,621,0,36,657,1076
2,11,GUANAJUATO,7,LEON,20,LEON,1728,1,1,319,7,0,4,0,44,36,0,0,0,0,0,0,0,410,0,14,424,532
2,11,GUANAJUATO,7,LEON,20,LEON,1729,3,3,389,16,3,27,5,56,103,0,0,0,0,0,0,0,599,0,117,716,818
2,11,GUANAJUATO,7,LEON,20,LEON,1730,2,2,270,15,3,14,9,40,122,0,0,0,0,0,0,0,473,0,28,501,832
2,11,GUANAJUATO,7,LEON,20,LEON,1731,3,3,461,18,4,40,11,54,353,0,0,0,0,0,0,0,941,1,59,1001,1614
2,11,GUANAJUATO,5,LEON,20,LEON,1732,3,3,361,30,7,36,42,67,217,0,0,0,0,0,0,0,760,0,46,806,1996
2,11,GUANAJUATO,5,LEON,20,LEON,1733,3,3,466,39,6,48,24,118,277,0,0,0,0,0,0,0,978,2,78,1058,1791
2,11,GUANAJUATO,5,LEON,20,LEON,1734,2,2,428,18,3,36,12,58,234,0,0,0,0,0,0,0,789,0,48,837,1349
2,11,GUANAJUATO,7,LEON,20,LEON,1735,2,2,268,12,3,31,4,64,219,0,0,0,0,0,0,0,601,1,36,638,1038
2,11,GUANAJUATO,7,LEON,20,LEON,1736,2,2,112,10,0,40,8,48,136,0,0,0,0,0,0,0,354,0,10,364,772
2,11,GUANAJUATO,7,LEON,20,LEON,1737,2,2,273,14,1,36,4,20,145,0,0,0,0,0,0,0,493,0,35,528,878
2,11,GUANAJUATO,7,LEON,20,LEON,1738,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620
2,11,GUANAJUATO,5,LEON,20,LEON,1739,2,2,370,15,2,21,14,76,200,0,0,0,0,0,0,0,698,0,44,742,1143
2,11,GUANAJUATO,7,LEON,20,LEON,1740,2,2,328,16,3,7,4,50,68,0,0,0,0,0,0,0,476,0,24,500,873
2,11,GUANAJUATO,5,LEON,20,LEON,1741,5,5,152,10,2,20,4,28,120,0,0,0,0,0,0,0,336,0,20,356,3648
2,11,GUANAJUATO,5,LEON,20,LEON,1742,2,2,357,15,10,28,4,58,171,0,0,0,0,0,0,0,643,0,28,671,1132
2,11,GUANAJUATO,7,LEON,20,LEON,1743,1,1,208,8,2,2,5,37,74,0,0,0,0,0,0,0,336,0,12,348,553
2,11,GUANAJUATO,7,LEON,20,LEON,1744,2,2,358,36,3,22,5,62,101,0,0,0,0,0,0,0,587,0,7,594,843
2,11,GUANAJUATO,7,LEON,20,LEON,1745,2,2,428,34,6,34,12,88,256,0,0,0,0,0,0,0,858,0,9,867,1440
2,11,GUANAJUATO,7,LEON,20,LEON,1746,2,2,320,23,1,18,13,48,148,0,0,0,0,0,0,0,571,0,28,599,958
2,11,GUANAJUATO,5,LEON,20,LEON,1747,5,5,697,43,8,65,26,134,398,0,0,0,0,0,0,0,1371,11,77,1459,3289
2,11,GUANAJUATO,5,LEON,20,LEON,1748,2,2,368,16,1,30,7,59,248,0,0,0,0,0,0,0,729,0,37,766,1220
2,11,GUANAJUATO,7,LEON,20,LEON,1749,2,2,317,18,4,21,12,40,204,0,0,0,0,0,0,0,616,0,33,649,1059
2,11,GUANAJUATO,5,LEON,20,LEON,1750,2,2,274,20,5,35,5,55,207,0,0,0,0,0,0,0,601,0,64,665,1200
2,11,GUANAJUATO,5,LEON,20,LEON,1751,2,2,392,33,3,25,4,93,238,0,0,0,0,0,0,0,788,0,40,828,1468
2,11,GUANAJUATO,5,LEON,20,LEON,1752,2,2,370,24,5,41,6,70,237,0,0,0,0,0,0,0,753,1,45,799,1345
2,11,GUANAJUATO,5,LEON,20,LEON,1753,3,3,525,20,2,40,17,90,239,0,0,0,0,0,0,0,933,0,44,977,1566
2,11,GUANAJUATO,5,LEON,20,LEON,1754,2,2,368,21,2,25,11,57,231,0,0,0,0,0,0,0,715,0,59,774,1309
2,11,GUANAJUATO,7,LEON,20,LEON,1755,2,2,422,28,0,17,5,105,189,0,0,0,0,0,0,0,766,0,23,789,985
2,11,GUANAJUATO,7,LEON,20,LEON,1756,2,2,306,15,2,12,9,35,151,0,0,0,0,0,0,0,530,0,12,542,790
2,11,GUANAJUATO,7,LEON,20,LEON,1757,1,1,178,9,1,13,3,28,57,0,0,0,0,0,0,0,289,0,8,297,439
2,11,GUANAJUATO,7,LEON,20,LEON,1758,2,2,405,17,2,18,5,49,97,0,0,0,0,0,0,0,593,0,35,628,862
2,11,GUANAJUATO,7,LEON,20,LEON,1759,2,2,431,24,5,21,10,58,224,0,0,0,0,0,0,0,773,0,26,799,1320
2,11,GUANAJUATO,7,LEON,20,LEON,1760,2,2,480,20,5,22,9,73,182,0,0,0,0,0,0,0,791,0,38,829,1228
2,11,GUANAJUATO,7,LEON,20,LEON,1761,2,2,310,14,0,19,1,34,112,0,0,0,0,0,0,0,490,0,23,513,751
2,11,GUANAJUATO,7,LEON,20,LEON,1762,1,1,311,17,3,12,6,36,88,0,0,0,0,0,0,0,473,0,29,502,739
2,11,GUANAJUATO,7,LEON,20,LEON,1763,1,1,300,14,1,16,9,52,103,0,0,0,0,0,0,0,495,0,21,516,750
2,11,GUANAJUATO,7,LEON,20,LEON,1764,2,2,364,33,6,25,4,65,161,0,0,0,0,0,0,0,658,1,25,684,989
2,11,GUANAJUATO,5,LEON,20,LEON,1765,2,2,391,14,6,31,16,54,248,0,0,0,0,0,0,0,760,0,28,788,1310
2,11,GUANAJUATO,7,LEON,20,LEON,1766,2,2,395,12,4,31,5,55,239,0,0,0,0,0,0,0,741,0,24,765,1316
2,11,GUANAJUATO,5,LEON,20,LEON,1767,2,2,360,17,4,25,18,60,229,0,0,0,0,0,0,0,713,0,37,750,1163
2,11,GUANAJUATO,5,LEON,20,LEON,1768,3,3,387,26,6,34,11,62,356,0,0,0,0,0,0,0,882,0,35,917,1726
2,11,GUANAJUATO,5,LEON,20,LEON,1769,2,2,148,12,3,12,5,49,158,0,0,0,0,0,0,0,387,0,27,414,1354
2,11,GUANAJUATO,5,LEON,20,LEON,1770,2,2,432,25,6,26,15,76,233,0,0,0,0,0,0,0,813,0,49,862,1454
2,11,GUANAJUATO,5,LEON,20,LEON,1771,2,2,408,17,8,21,8,51,65,0,0,0,0,0,0,0,578,0,23,601,1096
2,11,GUANAJUATO,7,LEON,20,LEON,1772,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741
2,11,GUANAJUATO,5,LEON,20,LEON,1773,3,3,806,26,6,23,6,146,293,0,0,0,0,0,0,0,1306,1,43,1350,2176
2,11,GUANAJUATO,5,LEON,20,LEON,1774,2,2,414,16,4,24,6,58,206,0,0,0,0,0,0,0,728,0,35,763,1282
2,11,GUANAJUATO,5,LEON,20,LEON,1775,2,2,421,15,4,23,9,63,195,0,0,0,0,0,0,0,730,0,31,761,1186
2,11,GUANAJUATO,7,LEON,20,LEON,1776,1,1,227,17,4,12,7,39,107,0,0,0,0,0,0,0,413,0,16,429,683
2,11,GUANAJUATO,7,LEON,20,LEON,1777,1,1,260,15,5,18,2,45,111,0,0,0,0,0,0,0,456,0,21,477,727
2,11,GUANAJUATO,7,LEON,20,LEON,1778,1,1,228,17,2,14,1,43,99,0,0,0,0,0,0,0,404,0,14,418,656
2,11,GUANAJUATO,7,LEON,20,LEON,1779,2,2,329,15,0,22,1,67,166,0,0,0,0,0,0,0,600,0,32,632,964
2,11,GUANAJUATO,7,LEON,20,LEON,1780,2,2,328,16,5,30,9,62,231,0,0,0,0,0,0,0,681,28,47,756,1177
2,11,GUANAJUATO,7,LEON,20,LEON,1781,2,2,310,18,0,18,6,52,197,0,0,0,0,0,0,0,601,1,26,628,1027
2,11,GUANAJUATO,5,LEON,20,LEON,1782,2,2,345,20,5,27,10,64,167,0,0,0,0,0,0,0,638,1,29,668,1160
2,11,GUANAJUATO,5,LEON,20,LEON,1783,2,2,293,11,5,20,8,50,186,0,0,0,0,0,0,0,573,3,25,601,934
2,11,GUANAJUATO,5,LEON,20,LEON,1784,2,2,243,16,5,11,5,39,149,0,0,0,0,0,0,0,468,1,32,501,918
2,11,GUANAJUATO,7,LEON,20,LEON,1785,2,2,271,14,3,22,4,49,123,0,0,0,0,0,0,0,486,0,24,510,905
2,11,GUANAJUATO,7,LEON,20,LEON,1786,2,2,429,19,3,29,6,74,128,0,0,0,0,0,0,0,688,0,44,732,1130
2,11,GUANAJUATO,5,LEON,20,LEON,1787,5,5,1152,63,13,72,19,222,559,0,0,0,0,0,0,0,2100,3,76,2179,3511
2,11,GUANAJUATO,7,LEON,20,LEON,1788,1,1,167,11,1,15,4,23,117,0,0,0,0,0,0,0,338,0,16,354,524
2,11,GUANAJUATO,7,LEON,20,LEON,1789,2,2,298,13,1,14,8,81,129,0,0,0,0,0,0,0,544,1,28,573,925
2,11,GUANAJUATO,7,LEON,20,LEON,1790,2,2,278,11,3,19,7,56,183,0,0,0,0,0,0,0,557,0,23,580,919
2,11,GUANAJUATO,7,LEON,20,LEON,1791,2,2,173,7,1,6,2,42,106,0,0,0,0,0,0,0,337,1,13,351,1149
2,11,GUANAJUATO,7,LEON,20,LEON,1792,2,2,333,28,2,47,6,93,239,0,0,0,0,0,0,0,748,0,37,785,1248
2,11,GUANAJUATO,7,LEON,20,LEON,1793,2,2,266,23,4,20,7,56,157,0,0,0,0,0,0,0,533,0,27,560,967
2,11,GUANAJUATO,5,LEON,20,LEON,1794,10,10,2612,132,18,128,38,497,926,0,0,0,0,0,0,0,4351,3,160,4514,7188
2,11,GUANAJUATO,5,LEON,20,LEON,1795,2,2,387,25,4,25,12,66,128,0,0,0,0,0,0,0,647,7,24,678,1157
2,11,GUANAJUATO,5,LEON,20,LEON,1796,2,2,200,8,2,12,6,37,101,0,0,0,0,0,0,0,366,2,23,391,1276
2,11,GUANAJUATO,5,LEON,20,LEON,1797,2,2,288,17,5,16,12,52,223,0,0,0,0,0,0,0,613,1,35,649,1025
2,11,GUANAJUATO,7,LEON,20,LEON,1798,1,1,209,9,2,27,3,38,119,0,0,0,0,0,0,0,407,0,22,429,640
2,11,GUANAJUATO,7,LEON,20,LEON,1799,1,1,174,11,2,18,0,29,98,0,0,0,0,0,0,0,332,0,20,352,519
2,11,GUANAJUATO,7,LEON,20,LEON,1800,2,2,305,12,0,14,3,53,158,0,0,0,0,0,0,0,545,0,34,579,911
2,11,GUANAJUATO,7,LEON,20,LEON,1801,1,1,233,9,2,13,3,28,151,0,0,0,0,0,0,0,439,0,21,460,698
2,11,GUANAJUATO,7,LEON,20,LEON,1802,2,2,545,26,0,24,8,73,196,0,0,0,0,0,0,0,872,0,32,904,1313
2,11,GUANAJUATO,5,LEON,20,LEON,1803,3,3,455,37,7,28,14,107,298,0,0,0,0,0,0,0,946,0,56,1002,1654
2,11,GUANAJUATO,7,LEON,20,LEON,1804,1,1,287,19,0,16,2,34,73,0,0,0,0,0,0,0,431,0,16,447,589
2,11,GUANAJUATO,7,LEON,20,LEON,1805,1,1,384,17,3,10,3,41,40,0,0,0,0,0,0,0,498,0,8,506,672
2,11,GUANAJUATO,7,LEON,20,LEON,1806,2,2,262,28,1,16,3,65,124,0,0,0,0,0,0,0,499,0,16,515,812
2,11,GUANAJUATO,5,LEON,20,LEON,1807,2,2,203,14,3,12,11,42,142,0,0,0,0,0,0,0,427,0,35,462,890
2,11,GUANAJUATO,5,LEON,20,LEON,1808,1,1,172,13,0,10,7,37,89,0,0,0,0,0,0,0,328,0,18,346,636
2,11,GUANAJUATO,5,LEON,20,LEON,1809,8,8,1802,87,13,94,28,344,772,0,0,0,0,0,0,0,3140,0,109,3249,5837
2,11,GUANAJUATO,5,LEON,20,LEON,1810,2,2,359,12,4,20,5,53,195,0,0,0,0,0,0,0,648,0,29,677,1211
2,11,GUANAJUATO,7,LEON,20,LEON,1811,1,1,325,11,2,15,2,25,75,0,0,0,0,0,0,0,455,0,16,471,722
2,11,GUANAJUATO,7,LEON,20,LEON,1812,1,1,139,10,6,9,9,16,104,0,0,0,0,0,0,0,293,0,7,300,550
2,11,GUANAJUATO,6,LEON,20,LEON,1813,3,3,1165,63,4,27,4,127,129,0,0,0,0,0,0,0,1519,0,19,1538,1928
2,11,GUANAJUATO,6,LEON,20,LEON,1814,3,3,527,28,6,33,16,92,289,0,0,0,0,0,0,0,991,2,48,1041,1670
2,11,GUANAJUATO,7,LEON,20,LEON,1815,1,1,192,9,2,7,2,18,65,0,0,0,0,0,0,0,295,0,14,309,474
2,11,GUANAJUATO,6,LEON,20,LEON,1816,2,2,514,20,4,12,6,41,72,0,0,0,0,0,0,0,669,0,13,682,830
2,11,GUANAJUATO,6,LEON,20,LEON,1817,2,2,434,20,4,18,3,43,132,0,0,0,0,0,0,0,654,1,17,672,1022
2,11,GUANAJUATO,5,LEON,20,LEON,1818,2,2,314,17,1,27,11,59,231,0,0,0,0,0,0,0,660,0,41,701,1211
2,11,GUANAJUATO,7,LEON,20,LEON,1819,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534
2,11,GUANAJUATO,7,LEON,20,LEON,1820,1,1,162,10,1,11,3,23,38,0,0,0,0,0,0,0,248,0,18,266,565
2,11,GUANAJUATO,7,LEON,20,LEON,1821,1,1,214,19,0,8,2,32,101,0,0,0,0,0,0,0,376,0,25,401,604
2,11,GUANAJUATO,5,LEON,20,LEON,1823,2,2,405,28,5,17,1,56,210,0,0,0,0,0,0,0,722,0,36,758,1361
2,11,GUANAJUATO,5,LEON,20,LEON,1824,2,2,286,10,2,30,10,56,173,0,0,0,0,0,0,0,567,0,27,594,1028
2,11,GUANAJUATO,6,LEON,20,LEON,1825,2,2,301,19,2,12,2,57,136,0,0,0,0,0,0,0,529,0,15,544,800
2,11,GUANAJUATO,6,LEON,20,LEON,1826,2,2,457,31,7,19,8,57,118,0,0,0,0,0,0,0,697,1,23,721,1161
2,11,GUANAJUATO,6,LEON,20,LEON,1827,3,3,624,38,4,30,5,111,197,0,0,0,0,0,0,0,1009,1,42,1052,1520
2,11,GUANAJUATO,5,LEON,20,LEON,1828,2,2,314,23,3,21,3,64,200,0,0,0,0,0,0,0,628,0,35,663,1290
2,11,GUANAJUATO,6,LEON,20,LEON,1829,2,2,461,24,3,18,5,48,109,0,0,0,0,0,0,0,668,0,9,677,953
2,11,GUANAJUATO,6,LEON,20,LEON,1830,2,2,292,18,1,13,7,41,146,0,0,0,0,0,0,0,518,0,28,546,825
2,11,GUANAJUATO,6,LEON,20,LEON,1831,2,2,399,19,2,19,15,68,149,0,0,0,0,0,0,0,671,0,31,702,994
2,11,GUANAJUATO,5,LEON,20,LEON,1832,3,3,474,25,1,41,14,77,273,0,0,0,0,0,0,0,905,0,45,950,1618
