CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MA,FXMG,PSG,PES,PAC,MLGRO,PBG,REGENERACION,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,76,1,1,20,24,6,17,6,24,178,2,13,0,10,1,3,2,1,1,0,0,0,7,1,3,3,322,2,17,341,662
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,77,2,2,20,37,14,33,14,38,267,2,12,3,11,1,6,4,4,5,1,0,0,21,1,3,1,498,0,22,520,900
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,78,1,1,4,13,4,7,3,15,74,0,4,1,1,0,0,1,0,3,0,0,0,1,0,0,0,131,1,1,133,225
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,79,1,1,25,20,4,21,12,35,169,0,1,1,10,1,3,5,0,3,0,0,0,16,3,5,1,335,0,14,349,600
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,80,2,2,49,74,22,31,27,77,312,4,10,1,36,2,15,5,6,6,0,0,0,11,1,2,2,693,3,22,718,1218
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,81,2,2,51,46,18,22,12,42,201,2,6,1,26,2,3,3,0,16,1,1,0,10,0,3,0,466,0,14,480,907
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,84,1,1,26,23,9,16,9,21,147,0,0,0,9,1,2,1,1,4,0,0,0,11,0,0,1,281,2,5,288,494
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,95,1,1,18,22,9,11,6,21,133,0,4,3,20,1,1,3,0,0,1,0,0,6,1,1,0,261,0,10,271,465
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,97,2,2,16,28,19,54,10,36,299,0,5,2,20,5,5,6,5,4,0,0,0,14,2,5,3,538,1,14,553,967
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,198,3,3,19,56,13,92,25,72,597,5,6,4,28,12,4,18,2,6,0,0,1,28,10,5,13,1016,0,48,1064,2164
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,216,3,3,29,37,15,101,35,61,494,5,9,0,26,0,9,7,5,3,0,0,0,47,4,5,18,910,3,48,961,1750
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,217,3,3,25,56,11,69,26,74,558,2,6,6,40,7,5,12,4,11,1,1,0,28,7,4,4,957,1,36,994,1896
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,218,2,2,22,36,9,36,14,61,293,3,1,1,15,2,5,4,2,4,3,0,0,17,2,3,5,538,0,16,554,1015
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,219,2,2,19,42,12,80,21,67,420,4,10,1,26,2,6,9,0,2,0,0,0,23,3,4,12,763,1,31,795,1429
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,220,2,2,23,40,12,56,16,40,350,2,6,1,16,2,15,9,1,1,1,0,0,20,3,1,3,618,0,35,653,1103
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,237,2,2,27,38,9,15,11,53,210,0,3,1,19,2,12,9,2,12,0,0,1,13,1,4,5,447,3,24,474,827
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,238,2,2,16,31,16,24,11,46,263,3,5,2,11,9,0,3,0,4,0,0,0,18,6,3,3,474,1,30,505,796
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,239,2,2,22,39,14,25,17,57,321,8,9,4,14,8,13,3,3,4,0,1,1,22,4,0,5,594,3,17,614,1129
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,240,2,2,27,42,8,26,14,75,280,2,8,1,11,13,7,4,3,11,1,1,11,6,1,0,1,553,1,23,577,978
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,241,2,2,22,27,14,28,9,43,315,1,6,2,22,2,2,4,1,4,0,0,0,16,3,3,2,526,0,24,550,968
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,242,2,2,22,25,6,54,9,42,238,2,4,0,6,3,0,4,0,4,0,0,0,15,0,3,6,443,1,11,455,782
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,243,4,4,24,61,8,56,31,90,702,10,15,14,41,15,13,16,2,8,5,0,0,64,15,5,12,1207,1,45,1253,2347
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,244,3,3,20,51,13,51,26,78,482,7,5,4,44,9,9,9,4,7,1,1,0,43,1,2,7,874,3,32,909,1593
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,248,2,2,16,32,13,26,8,33,239,0,3,0,20,3,20,3,1,6,1,0,1,13,2,3,2,445,0,20,465,800
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,249,2,2,17,26,2,34,7,55,259,4,3,2,11,2,5,9,2,4,0,0,0,15,0,1,3,461,2,20,483,853
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,250,2,2,21,45,10,20,14,50,228,3,6,0,17,1,2,4,1,8,1,0,1,15,5,3,4,459,15,30,504,814
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,253,2,2,52,30,15,21,5,55,226,2,10,6,29,1,4,5,1,6,1,0,0,15,1,1,6,492,1,23,516,876
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,254,3,3,39,74,16,60,24,81,441,2,13,5,34,6,5,4,2,9,2,1,1,20,3,3,2,847,1,34,882,1527
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,255,3,3,167,142,17,48,18,103,391,2,11,5,29,4,16,8,2,26,3,0,1,23,3,2,5,1026,4,38,1068,1735
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,256,7,7,160,177,46,151,62,276,1111,9,30,9,82,25,24,26,5,18,3,1,0,81,9,10,15,2330,6,85,2421,4794
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,257,3,3,35,45,26,54,18,94,492,3,13,4,21,10,8,6,5,10,1,0,0,32,1,3,12,893,0,43,936,1766
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,258,2,2,6,24,19,34,9,30,274,7,2,0,10,2,6,10,1,1,1,0,0,12,0,0,4,452,0,18,470,825
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,259,2,2,28,51,6,23,18,59,315,1,7,1,17,2,6,8,2,5,0,0,0,21,3,2,2,577,1,30,608,1025
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,260,2,2,13,37,15,36,6,33,304,0,2,1,19,0,5,3,2,0,0,1,0,20,4,0,4,505,0,14,519,871
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,261,2,2,48,53,7,29,13,68,382,6,5,4,29,4,8,6,2,2,1,2,1,22,3,6,5,706,1,36,743,1350
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,262,4,4,76,125,19,74,43,140,721,12,21,9,43,9,9,16,4,15,2,1,0,47,7,3,10,1406,3,70,1479,2641
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,263,3,3,30,53,12,86,22,84,421,1,6,4,45,10,18,14,4,4,0,0,1,20,6,7,10,858,1,37,896,1620
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,268,2,2,25,29,16,43,39,52,342,3,7,3,18,1,4,4,1,5,1,0,0,29,1,3,13,639,2,17,658,1223
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,269,2,2,53,60,17,31,15,69,234,0,5,1,27,3,7,4,3,4,3,0,0,17,0,0,6,559,1,16,576,955
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,270,2,2,60,80,17,32,21,91,400,7,8,4,22,0,4,8,5,14,1,0,0,27,1,2,5,809,1,28,838,1371
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,271,2,2,39,38,6,22,10,45,295,2,4,1,34,6,2,3,1,5,1,0,0,15,1,2,2,534,2,14,550,898
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,272,2,2,91,94,22,42,25,75,374,0,16,2,26,4,13,12,5,17,1,0,1,22,1,6,7,856,1,38,895,1416
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,273,2,2,25,58,12,58,17,51,360,2,6,0,13,0,7,6,4,9,2,0,2,19,4,3,2,660,0,32,692,1233
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,274,2,2,79,83,15,38,17,87,329,1,6,5,27,4,3,8,0,13,1,0,0,20,1,4,7,748,0,26,774,1321
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,275,2,2,61,70,22,18,5,71,212,1,3,1,32,4,10,6,2,10,0,0,0,9,0,2,1,540,1,15,556,907
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,0,0,2,2,1,1,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,23
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,276,4,4,102,101,19,31,18,87,342,0,14,1,21,5,7,10,3,6,0,0,0,20,2,3,6,798,0,23,821,1231
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,277,3,3,82,65,20,54,25,94,409,0,7,6,27,2,34,10,3,10,1,0,0,30,4,2,4,889,2,44,935,1678
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,278,5,5,174,185,39,84,41,186,655,7,20,5,73,7,17,18,2,18,6,0,0,41,3,4,15,1600,6,64,1670,3243
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,279,6,6,113,140,48,170,80,156,978,6,17,7,60,19,5,61,4,26,4,3,1,66,11,11,17,2003,0,116,2119,4154
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,285,3,3,50,46,28,74,35,62,504,0,8,2,37,1,2,26,2,5,0,0,1,18,5,3,10,919,0,39,958,2037
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,286,2,2,188,132,40,54,19,94,251,3,10,3,20,1,3,8,0,16,1,1,0,13,0,1,4,862,2,28,892,1454
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,287,6,6,309,207,42,58,21,128,473,2,17,9,42,0,11,13,4,35,5,1,0,30,9,4,8,1428,1,37,1466,2267
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,288,2,2,109,100,28,26,8,78,129,2,11,0,13,5,5,5,0,16,1,0,0,8,1,1,0,546,5,24,575,1003
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,289,2,2,138,144,25,24,5,81,176,4,6,5,16,3,6,7,1,18,5,1,0,15,3,1,2,686,3,13,702,1152
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,298,4,4,158,163,41,108,34,143,622,3,13,7,66,19,17,7,5,21,3,1,3,49,9,5,11,1508,0,67,1575,2933
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,299,3,3,60,65,16,40,9,52,362,4,15,4,81,7,23,8,2,14,0,0,0,18,5,2,4,791,0,36,827,1547
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,300,4,4,51,70,37,125,46,105,674,3,21,6,80,12,24,9,2,13,1,0,1,54,16,10,12,1372,3,53,1428,2877
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,302,3,3,313,191,27,45,9,120,251,3,11,3,35,1,8,10,3,21,6,0,1,9,0,2,6,1075,1,26,1102,2085
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,304,5,5,40,84,60,140,52,141,699,5,15,3,55,21,5,9,4,17,1,2,0,52,8,6,15,1434,1,49,1484,3227
4,12,GUERRERO,3,ACAPULCO,1,ACAPULCO DE JUAREZ,383,2,2,21,27,10,46,11,45,314,7,4,0,16,1,26,1,5,0,1,0,0,13,4,2,9,563,0,19,582,1216
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,14,1,1,7,17,2,17,17,24,159,3,3,2,5,12,6,2,1,0,0,0,0,9,2,0,2,290,0,14,304,645
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,15,2,2,7,17,10,33,25,27,279,1,2,0,13,1,0,2,2,1,0,0,0,6,0,0,4,430,0,23,453,842
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,16,2,2,4,14,4,25,9,25,241,0,1,1,8,59,1,7,1,0,0,0,0,8,4,1,2,415,0,22,437,830
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,17,2,2,10,19,4,23,19,22,255,2,6,1,6,13,6,11,1,1,1,0,0,13,2,3,2,420,2,27,449,979
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,18,2,2,12,27,16,43,15,33,436,0,9,1,17,9,4,5,3,1,0,0,0,19,3,4,5,662,0,41,703,1486
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,19,4,4,25,28,33,78,46,55,787,4,58,3,34,14,1,20,3,2,0,0,0,45,6,9,14,1265,1,57,1323,2783
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,20,2,2,8,23,6,37,18,20,357,0,6,12,20,4,3,1,1,0,1,0,1,14,4,2,4,542,0,19,561,1088
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,21,2,2,14,28,10,36,20,49,350,2,7,1,29,7,12,5,8,3,1,0,0,15,7,1,5,610,2,27,639,1227
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,22,2,2,13,26,17,31,19,58,415,4,2,3,24,9,2,9,1,1,0,0,0,26,0,2,9,671,0,31,702,1250
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,23,3,3,27,44,21,27,33,68,475,1,14,4,31,3,18,12,4,7,1,0,0,28,1,3,5,827,0,25,852,1616
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,26,2,2,28,43,13,40,14,59,360,0,3,5,12,3,8,6,15,3,0,0,0,31,2,3,4,652,1,17,670,1156
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,27,3,3,15,38,14,59,24,56,510,5,6,3,32,8,20,11,4,7,1,1,0,35,6,2,4,861,0,38,899,1770
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,28,2,2,7,29,18,33,19,40,375,0,9,2,7,2,2,12,1,5,0,0,0,17,4,1,4,587,0,35,622,1284
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,29,3,3,20,38,17,48,17,82,491,10,15,14,24,11,4,12,4,9,0,0,0,34,4,4,15,873,0,27,900,1666
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,30,3,3,23,32,28,63,37,64,484,2,7,0,31,12,3,7,5,3,0,0,0,22,3,3,7,836,0,37,873,1748
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,31,6,6,54,90,40,94,69,121,1074,5,20,6,46,34,8,20,13,12,3,0,0,88,19,5,15,1836,2,78,1916,3959
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,32,2,2,10,40,9,21,18,44,321,2,3,4,20,0,5,11,1,1,0,1,0,20,0,2,7,540,0,26,566,959
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,33,3,3,28,61,34,38,35,105,584,5,11,5,31,13,16,14,3,5,1,1,0,36,5,4,7,1042,0,33,1075,1727
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,34,2,2,9,33,11,21,17,39,282,1,6,0,18,4,7,7,2,3,1,0,0,13,2,0,6,482,0,17,499,960
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,35,2,2,20,29,12,25,33,40,218,3,8,1,14,4,6,10,3,1,0,0,0,8,1,2,3,441,0,16,457,799
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,36,3,3,11,57,13,42,24,64,447,0,8,3,22,2,5,18,5,4,2,3,3,20,7,2,5,767,0,36,803,1538
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,37,2,2,19,20,11,27,14,58,362,2,6,4,19,11,8,10,2,4,0,0,0,19,5,0,6,607,1,30,638,1218
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,38,3,3,34,58,20,32,28,83,535,4,10,4,37,8,17,12,6,9,0,0,1,32,5,8,7,950,2,41,993,1701
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,39,3,3,95,132,35,29,31,126,477,7,13,2,31,8,13,10,3,10,1,0,0,22,1,5,8,1059,1,31,1091,1849
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,41,2,2,31,69,10,30,18,76,435,4,10,4,25,22,9,19,4,10,0,0,0,20,1,1,2,800,4,27,831,1381
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,42,2,2,37,72,12,39,19,90,370,2,25,4,29,5,10,15,5,7,0,0,1,21,4,7,10,784,0,41,825,1416
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,43,2,2,29,33,9,23,15,61,309,2,3,2,11,2,1,10,1,2,2,0,0,26,2,5,5,553,3,23,579,986
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,44,2,2,27,27,8,20,13,68,328,2,6,1,21,1,3,11,4,5,2,0,0,21,1,3,1,573,0,19,592,972
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,45,2,2,13,42,10,21,19,62,274,6,10,4,29,1,4,11,3,3,0,0,1,25,1,1,1,541,0,14,555,961
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,46,2,2,34,42,4,21,14,54,242,1,0,2,9,3,6,11,4,9,1,0,0,15,2,2,1,477,0,20,497,775
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,47,2,2,32,52,21,22,6,53,282,6,6,1,22,3,2,12,1,1,0,0,0,18,0,3,6,549,1,12,562,1021
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,48,3,3,85,104,43,46,17,125,489,4,14,6,21,5,2,21,3,8,1,0,0,34,2,0,3,1033,0,30,1063,1676
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,49,2,2,63,79,26,30,19,76,338,6,15,4,17,2,2,14,10,9,1,0,0,22,1,2,5,741,0,33,774,1299
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,50,2,2,34,81,19,46,24,65,437,2,15,3,25,13,9,23,8,6,1,0,0,23,6,3,4,847,0,37,884,1498
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,51,2,2,60,73,20,28,16,105,350,4,5,6,23,3,7,8,3,16,0,0,0,12,0,5,0,744,7,14,765,1185
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,52,2,2,42,67,18,16,13,65,240,7,6,2,18,1,4,5,2,3,0,1,0,17,0,4,3,534,0,22,556,901
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,53,2,2,44,65,13,42,13,71,411,3,6,8,31,2,14,4,0,7,1,1,1,20,4,2,5,768,0,25,793,1286
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,54,2,2,25,50,12,24,34,54,377,2,5,5,24,5,8,13,3,3,1,0,1,22,2,4,2,676,0,21,697,1194
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,55,3,3,31,37,8,18,17,37,266,3,8,5,14,0,7,33,2,7,1,0,0,10,3,1,1,509,1,17,527,797
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,64,1,1,11,25,7,17,12,16,191,3,9,0,5,1,2,58,2,1,0,0,0,10,0,2,4,376,0,24,400,699
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,65,1,1,6,24,4,14,8,26,140,1,8,0,13,1,0,24,1,4,0,0,0,6,4,1,3,288,2,11,301,535
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,66,2,2,24,34,11,21,9,33,241,0,4,3,12,1,2,10,2,5,0,0,1,13,2,3,5,436,0,17,453,830
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,67,1,1,5,19,4,17,3,14,125,1,0,3,12,2,3,2,4,2,0,0,0,9,1,0,3,229,0,14,243,451
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,68,2,2,16,27,16,17,15,40,248,1,6,1,18,1,7,5,2,3,0,0,0,19,1,4,3,450,1,22,473,857
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,69,2,2,5,24,11,35,16,26,238,0,5,3,21,3,3,2,5,1,0,0,0,19,6,1,5,429,0,14,443,918
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,70,2,2,8,22,5,29,11,50,318,2,9,6,32,1,1,6,4,6,1,0,0,25,1,3,3,543,0,13,556,1015
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,71,2,2,16,30,12,27,18,43,296,18,9,7,14,1,5,20,9,3,0,0,0,22,2,3,2,557,0,18,575,1015
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,72,2,2,23,27,14,31,27,66,342,5,10,3,11,2,9,5,22,5,1,1,0,22,0,4,3,633,0,27,660,1132
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,73,2,2,13,24,8,17,13,50,260,1,2,2,10,2,1,8,59,1,0,0,0,19,2,2,2,496,2,19,517,835
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,74,2,2,20,39,20,28,10,35,251,0,6,5,21,4,5,1,4,8,2,0,2,16,0,1,6,484,0,14,498,827
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,75,1,1,11,32,4,12,11,35,252,1,4,0,16,2,3,8,4,1,1,0,0,7,1,1,2,408,0,10,418,723
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,82,1,1,8,14,14,14,5,15,156,0,5,2,15,1,2,2,1,3,0,0,0,4,0,2,4,267,0,11,278,459
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,83,1,1,2,40,9,12,13,32,195,0,3,1,12,3,3,5,0,0,0,0,0,9,1,2,3,345,0,9,354,615
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,85,1,1,20,29,6,14,7,31,195,2,5,0,9,2,5,7,0,4,1,0,0,9,2,1,3,352,1,13,366,595
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,86,2,2,18,34,11,21,10,55,241,2,3,1,19,2,8,7,4,3,0,0,1,20,1,2,2,465,0,23,488,924
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,87,1,1,13,15,12,19,7,49,210,2,2,2,7,1,1,7,6,2,0,0,0,9,3,1,4,372,0,14,386,643
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,88,1,1,11,14,9,9,6,33,131,0,3,1,6,0,2,3,0,1,0,0,0,3,0,0,0,232,1,12,245,404
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,89,2,2,16,24,11,40,13,57,381,3,7,2,17,1,7,8,17,1,0,0,1,15,2,1,0,624,0,33,657,1140
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,90,2,2,18,28,7,20,6,69,227,1,6,2,10,1,1,5,4,2,0,0,0,18,1,1,2,429,1,14,444,825
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,91,2,2,11,24,6,27,6,44,242,2,2,3,8,6,2,9,6,1,1,0,0,10,2,3,3,418,0,16,434,767
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,92,1,1,20,24,6,14,3,49,193,1,6,2,12,0,3,8,6,2,0,0,0,7,2,0,4,362,0,23,385,703
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,93,1,1,15,29,11,14,8,47,212,0,11,4,11,4,2,5,2,1,2,0,0,8,1,2,0,389,1,20,410,740
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,94,1,1,17,44,6,15,12,35,190,0,6,2,8,4,2,4,1,1,1,0,0,13,0,2,2,365,2,18,385,632
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,98,2,2,33,31,14,12,11,43,169,1,17,4,6,5,9,3,0,3,1,0,1,7,2,4,1,377,1,6,384,422
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,99,1,1,31,40,13,17,2,55,152,4,7,3,19,3,3,6,0,5,1,0,0,8,1,2,2,374,0,7,381,720
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,100,2,2,49,57,15,22,13,85,326,1,8,0,17,3,8,18,3,12,2,2,0,22,1,2,5,671,1,26,698,1399
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,101,3,3,25,52,19,28,11,61,302,0,2,4,22,1,3,14,2,5,0,1,0,14,0,1,4,571,1,20,592,942
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,102,2,2,63,58,13,35,13,55,289,4,2,11,20,2,18,7,1,8,1,0,0,23,2,1,2,628,3,26,657,1225
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,103,2,2,62,59,9,23,12,65,185,2,1,2,19,0,10,7,3,9,2,0,0,13,0,0,5,488,2,12,502,852
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,104,2,2,71,97,27,35,17,79,354,5,7,1,24,0,10,10,3,5,2,0,0,14,1,4,1,767,2,34,803,1414
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,105,3,3,53,55,12,43,18,78,418,1,15,3,15,1,16,7,2,11,0,0,0,20,0,2,8,778,3,34,815,1516
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,106,4,4,97,108,18,47,23,123,448,7,5,6,35,5,14,25,7,19,4,0,1,24,3,1,10,1030,2,45,1077,1663
4,12,GUERRERO,4,ACAPULCO,1,ACAPULCO DE JUAREZ,107,2,2,80,73,17,33,11,69,347,4,11,6,16,4,14,13,1,7,0,0,0,12,2,1,4,725,1,35,761,1430
