CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PUP,NAO,FXMO,MUJER,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,PVEM_MORENA_FXMO,PVEM_MORENA,PVEM_FXMO,MORENA_FXMO,C_PVEM_FXMO,PT_PUP,PT_NAO,PUP_NAO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,223,1,1,18,20,0,5,1,3,59,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,112,0,12,124,218
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,224,1,1,17,7,0,2,3,12,42,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,4,93,162
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,225,1,1,13,41,0,18,7,6,44,1,0,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,138,0,4,142,222
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,226,1,1,64,29,2,16,16,48,102,0,8,28,6,2,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,328,1,14,343,743
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,227,2,2,129,31,3,20,22,27,173,1,18,19,18,1,8,0,0,0,0,0,0,3,2,0,1,0,0,0,0,476,0,34,510,968
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,229,1,1,6,12,0,5,1,0,27,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,0,1,54,99
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,230,1,1,46,26,0,4,2,7,64,2,3,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,165,0,8,173,266
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,231,5,5,244,68,4,90,77,107,755,7,39,63,19,11,3,1,0,0,0,0,0,8,7,1,1,0,0,0,0,1505,1,96,1602,2806
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,55,MARISCALA DE JUAREZ,389,2,2,16,178,5,14,92,19,340,3,29,3,12,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,715,0,32,747,1044
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,55,MARISCALA DE JUAREZ,390,1,1,9,46,0,6,50,11,105,0,6,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,11,259,358
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,55,MARISCALA DE JUAREZ,391,1,1,9,51,1,5,53,26,193,4,5,5,0,0,1,0,0,0,0,0,0,20,1,0,0,0,0,0,0,374,0,20,394,581
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,55,MARISCALA DE JUAREZ,392,1,1,1,2,1,3,7,0,34,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,3,57,103
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,55,MARISCALA DE JUAREZ,393,1,1,3,25,0,3,13,2,87,2,20,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,16,179,332
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,55,MARISCALA DE JUAREZ,394,1,1,4,7,0,5,11,1,66,1,91,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,18,207,348
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,55,MARISCALA DE JUAREZ,395,1,1,2,11,0,7,4,1,39,0,15,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,4,90,169
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,86,SAN ANDRES DINICUITI,741,3,3,18,158,29,32,19,19,354,3,29,3,3,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,675,7,40,722,1375
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,86,SAN ANDRES DINICUITI,742,2,2,5,29,5,18,10,10,96,5,0,4,1,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,189,1,10,200,345
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,86,SAN ANDRES DINICUITI,743,1,1,0,2,0,3,1,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,48,88
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,96,SAN ANDRES TEPETLAPA,761,1,1,3,8,0,5,12,1,56,0,0,0,2,3,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,94,0,13,107,299
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,149,SAN FRANCISCO TLAPANCINGO,907,3,3,7,53,29,77,51,21,330,3,2,8,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,597,0,94,691,1637
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,157,SAN JERONIMO SILACAYOAPILLA,924,1,1,50,91,1,11,6,7,102,3,3,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,281,0,20,301,534
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,157,SAN JERONIMO SILACAYOAPILLA,925,1,1,113,83,1,5,9,4,112,0,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,26,363,643
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,926,1,1,64,15,5,10,4,8,107,1,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,14,241,423
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,162,SAN JORGE NUCHITA,938,3,3,7,13,8,19,20,5,318,1,5,2,6,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,412,0,26,438,1699
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,162,SAN JORGE NUCHITA,939,1,1,1,4,6,9,19,6,112,2,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,169,0,28,197,470
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,162,SAN JORGE NUCHITA,940,1,1,1,2,1,6,1,0,106,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,122,0,3,125,192
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,163,SAN JOSE AYUQUILA,941,1,1,6,21,3,15,25,14,140,2,4,5,1,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,244,0,33,277,708
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,163,SAN JOSE AYUQUILA,942,1,1,3,37,1,17,18,5,84,11,3,0,1,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,188,0,23,211,457
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,179,SAN JUAN BAUTISTA SUCHITEPEC,1005,1,1,8,18,0,13,4,6,83,0,66,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,9,210,285
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,179,SAN JUAN BAUTISTA SUCHITEPEC,1006,1,1,1,3,0,13,1,1,20,0,26,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,69,0,9,78,99
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,180,SAN JUAN BAUTISTA TLACHICHILCO,1007,1,1,8,18,2,32,9,11,157,1,4,6,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,256,0,24,280,611
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,180,SAN JUAN BAUTISTA TLACHICHILCO,1008,2,2,8,2,2,12,12,2,146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,185,0,9,194,401
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,188,SAN JUAN CIENEGUILLA,1110,1,1,3,14,3,10,4,4,152,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198,0,5,203,398
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,200,SAN JUAN IHUALTEPEC,1162,1,1,5,19,0,3,4,2,103,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140,0,8,148,300
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,200,SAN JUAN IHUALTEPEC,1163,1,1,2,7,0,6,4,1,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,3,70,165
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,230,SAN LORENZO VICTORIA,1251,1,1,1,13,1,26,6,5,153,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,208,0,9,217,426
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,230,SAN LORENZO VICTORIA,1252,1,1,1,12,1,7,12,1,90,1,5,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,135,0,15,150,334
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,237,SAN MARCOS ARTEAGA,1278,1,1,30,26,7,16,9,16,186,0,83,3,1,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,384,0,20,404,672
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,237,SAN MARCOS ARTEAGA,1279,1,1,2,9,2,17,6,4,158,3,41,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,12,260,431
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,1280,1,1,69,15,3,26,6,7,140,4,15,32,1,1,3,0,0,0,0,0,0,0,2,1,2,0,0,0,0,327,0,12,339,644
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,237,SAN MARCOS ARTEAGA,1281,1,1,1,2,1,7,9,1,94,1,21,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,141,0,7,148,305
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,245,SAN MARTIN ZACATEPEC,1294,2,2,3,140,1,10,9,3,195,0,7,140,1,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,516,0,58,574,815
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,245,SAN MARTIN ZACATEPEC,1295,1,1,1,14,2,4,2,0,130,1,0,33,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,190,0,27,217,397
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,249,SAN MATEO NEJAPAM,1303,2,2,9,15,2,16,19,5,168,1,21,2,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,264,0,11,275,790
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,258,SAN MIGUEL AHUEHUETITLAN,1320,2,2,225,59,4,23,38,14,459,5,3,15,19,2,3,0,1,0,0,0,0,1,1,0,1,0,0,0,0,873,48,30,951,1452
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,258,SAN MIGUEL AHUEHUETITLAN,1321,1,1,47,8,0,10,2,2,64,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,138,0,4,142,260
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1324,2,2,225,19,7,14,132,4,224,17,4,2,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,653,0,31,684,984
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1325,2,2,157,35,22,15,141,6,87,1,1,3,0,2,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,485,0,47,532,971
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1326,3,3,218,44,6,24,220,6,152,5,5,5,2,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,696,0,59,755,1237
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1327,2,2,197,38,11,10,89,2,98,2,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,20,475,672
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1328,1,1,6,4,3,0,25,3,23,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,13,96,143
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1329,1,1,54,51,0,3,8,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,8,141,263
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1330,1,1,38,3,2,5,51,1,109,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,212,0,18,230,381
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1331,1,1,319,16,14,16,61,3,48,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,9,490,606
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1332,1,1,33,19,0,3,8,2,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,1,88,128
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,288,SAN NICOLAS HIDALGO,1418,2,2,12,23,17,116,233,4,146,0,4,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,562,0,24,586,855
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,335,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,1594,1,1,21,13,5,17,14,13,120,1,10,1,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,223,0,17,240,436
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,335,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,1595,1,1,10,6,1,5,4,6,50,2,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,90,0,6,96,149
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,335,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,1596,1,1,2,18,0,7,4,7,98,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,141,0,3,144,236
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,335,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,1597,1,1,1,2,1,13,3,4,51,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,0,5,86,110
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,335,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,1598,1,1,1,5,1,4,4,1,56,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,77,0,12,89,163
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,335,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,1599,1,1,6,6,2,0,2,2,29,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,6,56,94
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,335,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,1600,1,1,1,11,3,11,8,1,96,2,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,139,0,7,146,272
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,349,SAN SIMON ZAHUATLAN,1636,5,5,19,423,29,43,45,16,292,5,1,5,6,8,6,1,1,0,0,0,0,1,7,0,1,0,0,0,0,909,1,113,1023,3008
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,374,SANTA CATARINA ZAPOQUILA,1683,1,1,5,14,2,14,6,3,104,2,8,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,165,0,22,187,348
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,377,SANTA CRUZ DE BRAVO,1690,1,1,9,14,5,12,3,2,55,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,5,113,313
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,382,SANTA CRUZ TACACHE DE MINA,1704,2,2,10,31,2,12,9,63,383,68,5,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,594,0,46,640,941
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,382,SANTA CRUZ TACACHE DE MINA,1705,2,2,16,33,0,9,11,58,185,113,6,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,437,0,42,479,790
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,382,SANTA CRUZ TACACHE DE MINA,1706,1,1,1,20,1,4,3,6,137,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,181,0,16,197,389
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,401,SANTA MARIA CAMOTLAN,1787,1,1,13,76,2,7,14,9,194,0,5,2,4,2,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,334,1,18,353,685
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,401,SANTA MARIA CAMOTLAN,1788,1,1,13,64,6,9,7,9,201,5,10,2,7,2,1,0,0,0,0,0,0,1,8,0,1,0,0,0,0,346,0,32,378,688
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,456,SANTIAGO AYUQUILILLA,1971,3,3,293,84,3,16,35,7,231,3,179,5,2,4,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,871,0,39,910,1525
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,456,SANTIAGO AYUQUILILLA,1972,1,1,24,28,1,5,98,2,62,1,59,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,285,0,17,302,535
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,457,SANTIAGO CACALOXTEPEC,1973,1,1,125,76,2,7,5,6,145,1,2,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,376,0,19,395,504
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,457,SANTIAGO CACALOXTEPEC,1974,1,1,138,79,2,6,4,9,82,0,1,2,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,336,0,10,346,450
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,457,SANTIAGO CACALOXTEPEC,1975,1,1,88,59,0,3,1,2,202,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,358,0,4,362,583
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,SANTIAGO CHAZUMBA,1978,2,2,23,168,5,28,14,50,441,18,7,3,4,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,768,1,33,802,1139
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,SANTIAGO CHAZUMBA,1979,1,1,10,83,2,9,21,8,172,3,4,4,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,324,1,20,345,472
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,SANTIAGO CHAZUMBA,1980,1,1,1,29,5,5,14,12,148,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,221,0,3,224,306
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,SANTIAGO CHAZUMBA,1981,1,1,2,11,1,4,4,12,61,6,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106,0,10,116,182
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,SANTIAGO CHAZUMBA,1982,1,1,2,24,5,7,7,10,106,6,1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,174,0,6,180,291
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,SANTIAGO CHAZUMBA,1983,1,1,2,26,2,6,17,12,66,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,135,0,6,141,194
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,SANTIAGO CHAZUMBA,1984,1,1,1,5,2,3,0,1,41,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,7,63,101
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,SANTIAGO CHAZUMBA,1985,1,1,0,23,1,2,9,5,99,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1,11,163,206
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,SANTIAGO CHAZUMBA,1986,1,1,2,17,3,6,4,6,110,8,6,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,167,0,17,184,301
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,462,SANTIAGO DEL RIO,1993,1,1,1,7,4,31,9,1,135,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,7,202,338
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,462,SANTIAGO DEL RIO,1994,1,1,0,2,1,2,2,1,37,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,62,0,0,62,195
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,463,SANTIAGO HUAJOLOTITLAN,1995,4,4,124,161,6,54,177,33,585,8,52,100,22,2,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,1332,0,69,1401,2054
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,463,SANTIAGO HUAJOLOTITLAN,1996,1,1,11,13,2,13,43,17,101,2,14,17,3,1,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,245,0,14,259,431
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,463,SANTIAGO HUAJOLOTITLAN,1997,1,1,0,24,0,5,56,1,50,1,14,39,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,196,0,13,209,344
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,463,SANTIAGO HUAJOLOTITLAN,1998,4,4,26,25,2,17,140,9,148,3,42,105,17,0,0,0,0,0,0,0,0,2,1,1,6,0,0,0,0,544,0,24,568,770
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,477,SANTIAGO MILTEPEC,2070,1,1,10,20,2,9,5,8,70,1,6,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,137,0,15,152,316
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2117,2,2,8,147,5,9,37,11,194,3,23,3,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,447,1,27,475,764
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2118,2,2,13,227,4,12,58,21,168,4,36,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,550,0,41,591,931
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2119,1,1,2,49,0,7,11,2,87,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,10,175,355
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2120,1,1,0,23,1,5,4,1,98,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,2,141,279
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2121,1,1,0,18,0,1,6,0,153,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,7,189,332
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2122,1,1,4,83,6,7,72,7,144,0,20,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,353,0,21,374,620
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,502,SANTIAGO YUCUYACHI,2165,1,1,1,3,2,18,11,0,121,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,162,0,9,171,427
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,502,SANTIAGO YUCUYACHI,2166,1,1,1,11,5,10,5,1,85,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,126,0,9,135,410
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2237,1,1,1,45,4,16,72,6,196,3,19,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,369,0,15,384,631
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2238,2,2,15,120,8,22,69,16,236,2,43,1,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,541,1,30,572,840
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2239,2,2,13,120,5,10,96,12,286,1,55,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,603,0,38,641,944
