CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND1,CAND_IND2,CAND_IND3,PVEM_MORENA,PAN_PRI,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,27,TABASCO,1,CARDENAS,2,CARDENAS,71,7,7,0,30,751,63,60,85,1267,134,,,28,,2418,4,112,2534,4619
3,27,TABASCO,1,CARDENAS,2,CARDENAS,72,4,4,0,14,262,23,22,22,579,65,,,10,,997,0,47,1044,1118
3,27,TABASCO,1,CARDENAS,2,CARDENAS,80,1,1,0,1,43,8,5,10,165,32,,,6,,270,0,17,287,652
3,27,TABASCO,1,CARDENAS,2,CARDENAS,81,3,3,0,12,284,16,30,18,588,75,,,18,,1041,20,23,1084,1917
3,27,TABASCO,1,CARDENAS,2,CARDENAS,86,5,5,0,28,442,40,36,38,1076,110,,,14,,1784,0,73,1857,3262
3,27,TABASCO,1,CARDENAS,2,CARDENAS,102,2,2,0,3,53,22,10,5,421,4,,,13,,531,0,18,549,938
3,27,TABASCO,1,CARDENAS,2,CARDENAS,112,2,2,0,3,58,3,11,6,546,4,,,15,,646,0,23,669,1082
3,27,TABASCO,1,CARDENAS,2,CARDENAS,113,2,2,0,0,115,9,10,6,318,4,,,11,,473,0,24,497,855
3,27,TABASCO,1,CARDENAS,2,CARDENAS,114,2,2,0,9,154,16,24,6,297,6,,,8,,520,0,28,548,972
3,27,TABASCO,1,CARDENAS,2,CARDENAS,115,2,2,0,5,88,9,15,4,315,2,,,24,,462,0,16,478,913
3,27,TABASCO,1,CARDENAS,2,CARDENAS,116,2,2,0,5,113,19,6,7,224,4,,,10,,388,0,32,420,758
3,27,TABASCO,1,CARDENAS,2,CARDENAS,126,2,2,0,4,100,19,7,6,442,2,,,11,,591,0,39,630,992
3,27,TABASCO,1,CARDENAS,2,CARDENAS,128,3,3,0,17,76,11,6,9,677,4,,,6,,806,0,65,871,1468
3,27,TABASCO,1,CARDENAS,2,CARDENAS,135,1,1,0,9,62,4,6,0,189,1,,,2,,273,0,22,295,511
3,27,TABASCO,1,CARDENAS,2,CARDENAS,141,2,2,0,6,101,20,4,6,462,2,,,8,,609,0,37,646,1372
3,27,TABASCO,1,CARDENAS,2,CARDENAS,157,3,3,0,13,96,37,13,12,937,16,,,26,,1150,0,60,1210,2090
3,27,TABASCO,1,CARDENAS,2,CARDENAS,158,2,2,0,5,49,11,9,8,394,16,,,0,,492,0,24,516,842
3,27,TABASCO,1,CARDENAS,2,CARDENAS,159,2,2,0,9,80,24,8,7,486,10,,,9,,633,0,50,683,1298
3,27,TABASCO,1,CARDENAS,2,CARDENAS,161,2,2,0,9,160,12,13,15,573,32,,,8,,822,0,40,862,1347
3,27,TABASCO,1,CARDENAS,2,CARDENAS,163,4,4,0,18,139,49,23,15,873,4,,,20,,1141,9,43,1193,2268
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,699,4,4,0,0,112,22,19,71,989,,,,,,1213,0,118,1331,2153
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,700,2,2,0,0,88,9,14,81,517,,,,,,709,1,61,771,1237
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,701,2,2,0,0,51,8,3,61,359,,,,,,482,0,42,524,782
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,702,2,2,0,0,86,11,4,36,391,,,,,,528,1,32,561,712
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,703,4,4,0,0,82,29,18,90,750,,,,,,969,1,111,1081,1827
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,704,3,3,0,0,103,17,21,66,658,,,,,,865,1,60,926,1534
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,705,2,2,0,0,63,23,25,32,463,,,,,,606,0,57,663,1174
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,706,4,4,0,0,180,20,14,59,814,,,,,,1087,0,128,1215,2253
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,707,4,4,0,0,105,24,18,100,974,,,,,,1221,0,94,1315,2291
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,708,4,4,0,0,144,16,12,43,833,,,,,,1048,0,86,1134,1801
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,709,1,1,0,0,53,11,2,5,354,,,,,,425,0,30,455,747
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,710,2,2,0,0,124,6,2,28,486,,,,,,646,1,41,688,1226
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,711,2,2,0,0,26,14,9,40,581,,,,,,670,0,47,717,1245
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,712,3,3,0,0,142,16,9,62,748,,,,,,977,0,102,1079,1693
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,713,3,3,0,0,73,22,9,75,736,,,,,,915,11,74,1000,1674
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,714,3,3,0,0,151,8,19,54,775,,,,,,1007,0,53,1060,1741
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,715,1,1,0,0,1,2,1,0,47,,,,,,51,0,11,62,132
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,716,3,3,0,0,137,23,14,27,781,,,,,,982,0,79,1061,1799
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,717,2,2,0,0,71,11,5,71,304,,,,,,462,0,50,512,960
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,718,3,3,0,0,85,12,18,68,706,,,,,,889,0,55,944,1525
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,719,3,3,0,0,173,20,13,55,715,,,,,,976,0,54,1030,1684
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,720,3,3,0,0,141,9,8,40,645,,,,,,843,0,63,906,1622
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,721,3,3,0,0,107,22,12,54,619,,,,,,814,0,314,1128,1531
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,722,4,4,0,0,110,27,15,134,888,,,,,,1174,0,108,1282,2383
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,723,4,4,0,0,139,29,23,121,848,,,,,,1160,0,101,1261,2307
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,726,3,3,0,0,63,17,11,27,716,,,,,,834,1,51,886,1706
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,727,4,4,0,0,188,21,18,231,1112,,,,,,1570,0,109,1679,2983
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,728,3,3,0,0,157,33,12,87,682,,,,,,971,1,72,1044,1599
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,729,5,5,0,0,179,34,25,155,1276,,,,,,1669,0,133,1802,3014
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,731,3,3,0,0,166,24,10,237,831,,,,,,1268,0,77,1345,2150
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,732,2,2,0,0,79,17,7,34,333,,,,,,470,0,24,494,802
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,733,4,4,0,0,122,22,20,218,922,,,,,,1304,0,101,1405,2401
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,736,3,3,0,0,70,18,8,147,926,,,,,,1169,0,53,1222,1707
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,1199,3,3,0,0,190,18,12,81,703,,,,,,1004,0,75,1079,1954
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,1200,3,3,0,0,205,23,16,54,659,,,,,,957,0,62,1019,2185
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,1201,2,2,0,0,166,9,10,71,344,,,,,,600,0,43,643,1054
3,27,TABASCO,2,CARDENAS,2,CARDENAS,0,0,1,0,0,1,0,0,0,4,0,,,0,,5,0,0,5,5
3,27,TABASCO,2,CARDENAS,2,CARDENAS,46,2,2,0,9,143,17,11,12,319,70,,,15,,596,0,44,640,1140
3,27,TABASCO,2,CARDENAS,2,CARDENAS,47,8,8,0,20,615,66,29,43,1403,169,,,27,,2372,0,180,2552,5382
3,27,TABASCO,2,CARDENAS,2,CARDENAS,51,3,3,0,5,187,21,15,20,468,51,,,25,,792,0,54,846,1556
3,27,TABASCO,2,CARDENAS,2,CARDENAS,52,3,3,0,8,201,22,7,26,524,36,,,18,,842,5,43,890,1613
3,27,TABASCO,2,CARDENAS,2,CARDENAS,53,3,3,0,22,277,27,17,38,500,78,,,4,,963,0,43,1006,1978
3,27,TABASCO,2,CARDENAS,2,CARDENAS,54,2,2,0,13,152,20,15,19,347,24,,,9,,599,2,20,621,1198
3,27,TABASCO,2,CARDENAS,2,CARDENAS,58,1,1,0,7,126,17,3,19,220,42,,,5,,439,0,17,456,707
3,27,TABASCO,2,CARDENAS,2,CARDENAS,59,2,2,0,11,161,13,6,24,275,46,,,9,,545,0,14,559,910
3,27,TABASCO,2,CARDENAS,2,CARDENAS,60,2,2,0,6,170,10,11,23,337,36,,,12,,605,0,21,626,962
3,27,TABASCO,2,CARDENAS,2,CARDENAS,67,1,1,0,5,141,8,7,11,142,12,,,7,,333,0,11,344,589
3,27,TABASCO,2,CARDENAS,2,CARDENAS,68,1,1,0,11,97,7,5,11,201,35,,,5,,372,0,19,391,651
3,27,TABASCO,2,CARDENAS,2,CARDENAS,69,1,1,0,8,117,8,1,12,184,29,,,6,,365,0,20,385,619
3,27,TABASCO,2,CARDENAS,2,CARDENAS,70,3,3,0,21,331,21,12,37,593,72,,,10,,1097,2,35,1134,1847
3,27,TABASCO,2,CARDENAS,2,CARDENAS,73,3,3,0,11,200,15,9,11,311,37,,,3,,597,0,32,629,817
3,27,TABASCO,2,CARDENAS,2,CARDENAS,90,2,2,0,5,266,23,20,7,473,2,,,10,,806,0,46,852,1334
3,27,TABASCO,2,CARDENAS,2,CARDENAS,91,2,2,0,3,335,14,4,10,374,5,,,5,,750,0,54,804,1367
3,27,TABASCO,2,CARDENAS,2,CARDENAS,92,3,3,0,8,204,39,19,15,448,3,,,19,,755,0,62,817,1572
3,27,TABASCO,2,CARDENAS,2,CARDENAS,93,2,2,0,9,209,26,15,11,409,2,,,11,,692,0,29,721,1174
3,27,TABASCO,2,CARDENAS,2,CARDENAS,94,2,2,0,7,130,17,3,5,241,2,,,7,,412,0,24,436,770
3,27,TABASCO,2,CARDENAS,2,CARDENAS,95,3,3,0,6,242,20,6,8,507,5,,,2,,796,0,59,855,1503
3,27,TABASCO,2,CARDENAS,2,CARDENAS,96,2,2,0,22,223,10,7,4,101,93,,,9,,469,0,17,486,914
3,27,TABASCO,2,CARDENAS,2,CARDENAS,97,2,2,0,12,289,14,13,2,259,5,,,5,,599,0,49,648,1191
3,27,TABASCO,2,CARDENAS,2,CARDENAS,98,3,3,0,4,121,21,13,6,375,2,,,11,,553,0,76,629,1628
3,27,TABASCO,2,CARDENAS,2,CARDENAS,99,4,4,0,21,239,25,14,12,412,4,,,12,,739,0,61,800,1849
3,27,TABASCO,2,CARDENAS,2,CARDENAS,100,3,3,0,11,329,30,9,10,531,7,,,24,,951,0,91,1042,2130
3,27,TABASCO,2,CARDENAS,2,CARDENAS,101,4,4,0,13,156,28,22,8,608,7,,,21,,863,0,81,944,1625
3,27,TABASCO,2,CARDENAS,2,CARDENAS,103,3,3,0,12,368,16,14,12,441,12,,,0,,875,0,38,913,1763
3,27,TABASCO,2,CARDENAS,2,CARDENAS,104,2,2,0,6,186,13,4,7,318,1,,,1,,536,0,37,573,1025
3,27,TABASCO,2,CARDENAS,2,CARDENAS,105,3,3,0,31,323,20,15,13,263,2,,,4,,671,0,91,762,1692
3,27,TABASCO,2,CARDENAS,2,CARDENAS,106,3,3,0,19,174,20,14,12,384,5,,,3,,631,0,34,665,1226
3,27,TABASCO,2,CARDENAS,2,CARDENAS,107,2,2,0,7,108,28,3,11,550,3,,,2,,712,0,61,773,1354
3,27,TABASCO,2,CARDENAS,2,CARDENAS,108,1,1,0,16,122,10,5,1,179,2,,,1,,336,0,31,367,702
3,27,TABASCO,2,CARDENAS,2,CARDENAS,110,4,4,0,17,147,57,41,26,658,10,,,18,,974,0,107,1081,2563
3,27,TABASCO,2,CARDENAS,2,CARDENAS,111,2,2,0,1,92,9,9,4,362,1,,,2,,480,0,20,500,768
3,27,TABASCO,2,CARDENAS,2,CARDENAS,117,1,1,0,2,63,11,2,3,233,4,,,2,,320,4,15,339,466
3,27,TABASCO,2,CARDENAS,2,CARDENAS,118,2,2,0,14,67,26,10,5,338,13,,,4,,477,4,34,515,1001
3,27,TABASCO,2,CARDENAS,2,CARDENAS,119,2,2,0,12,156,30,11,13,445,7,,,12,,686,0,46,732,1240
3,27,TABASCO,2,CARDENAS,2,CARDENAS,125,3,3,0,5,87,39,10,8,720,6,,,8,,883,25,52,960,1530
3,27,TABASCO,2,CARDENAS,2,CARDENAS,127,2,2,0,11,79,22,6,15,512,3,,,22,,670,0,40,710,1261
3,27,TABASCO,2,CARDENAS,2,CARDENAS,129,3,3,0,10,130,27,7,13,666,16,,,21,,890,0,58,948,1731
3,27,TABASCO,2,CARDENAS,2,CARDENAS,132,3,3,0,10,360,17,11,8,578,5,,,13,,1002,0,69,1071,2009
3,27,TABASCO,2,CARDENAS,2,CARDENAS,133,2,2,0,13,231,18,10,9,426,8,,,7,,722,0,27,749,1227
3,27,TABASCO,2,CARDENAS,2,CARDENAS,134,3,3,0,15,97,32,11,23,582,10,,,18,,788,0,62,850,1882
3,27,TABASCO,2,CARDENAS,2,CARDENAS,142,2,2,0,6,84,10,8,7,386,5,,,8,,514,0,26,540,1124
3,27,TABASCO,2,CARDENAS,2,CARDENAS,143,3,3,0,5,119,24,15,14,623,40,,,16,,856,0,48,904,1667
3,27,TABASCO,2,CARDENAS,2,CARDENAS,144,4,4,0,18,211,20,15,17,947,59,,,17,,1304,0,60,1364,2335
3,27,TABASCO,2,CARDENAS,2,CARDENAS,148,4,4,0,17,183,42,28,30,791,45,,,20,,1156,0,58,1214,2364
3,27,TABASCO,2,CARDENAS,2,CARDENAS,153,2,2,0,4,70,15,4,6,254,12,,,8,,373,0,29,402,769
3,27,TABASCO,2,CARDENAS,2,CARDENAS,154,4,4,0,22,385,49,21,18,636,234,,,20,,1385,2,73,1460,2515
3,27,TABASCO,2,CARDENAS,2,CARDENAS,155,4,4,0,16,308,39,24,34,995,27,,,7,,1450,0,75,1525,2846
3,27,TABASCO,2,CARDENAS,2,CARDENAS,156,3,3,0,13,170,16,15,10,525,20,,,28,,797,0,64,861,1690
3,27,TABASCO,2,CARDENAS,2,CARDENAS,167,2,2,0,3,90,18,8,13,178,15,,,5,,330,4,31,365,769
3,27,TABASCO,3,CARDENAS,2,CARDENAS,48,3,3,0,8,154,32,26,23,586,60,,,15,,904,4,47,955,1797
3,27,TABASCO,3,CARDENAS,2,CARDENAS,49,2,2,0,8,133,16,13,12,337,50,,,8,,577,0,49,626,1037
3,27,TABASCO,3,CARDENAS,2,CARDENAS,50,3,3,0,20,200,29,14,31,478,71,,,15,,858,0,49,907,1582
3,27,TABASCO,3,CARDENAS,2,CARDENAS,55,6,6,0,18,494,53,23,59,1215,152,,,44,,2058,0,87,2145,3836
3,27,TABASCO,3,CARDENAS,2,CARDENAS,56,2,2,0,7,110,23,9,16,316,48,,,14,,543,0,68,611,1055
3,27,TABASCO,3,CARDENAS,2,CARDENAS,57,1,1,0,5,84,4,4,10,160,23,,,4,,294,0,22,316,572
3,27,TABASCO,3,CARDENAS,2,CARDENAS,61,1,1,0,1,109,4,4,11,140,41,,,7,,317,0,13,330,609
3,27,TABASCO,3,CARDENAS,2,CARDENAS,62,2,2,0,10,139,12,9,12,250,39,,,7,,478,0,22,500,844
3,27,TABASCO,3,CARDENAS,2,CARDENAS,63,4,4,0,14,413,43,15,43,745,114,,,10,,1397,2,68,1467,2614
3,27,TABASCO,3,CARDENAS,2,CARDENAS,64,2,2,0,6,208,27,12,37,368,50,,,16,,724,0,47,771,1319
3,27,TABASCO,3,CARDENAS,2,CARDENAS,65,2,2,0,12,212,14,12,21,226,43,,,4,,544,1,28,573,963
3,27,TABASCO,3,CARDENAS,2,CARDENAS,66,1,1,0,8,153,10,4,22,155,32,,,2,,386,0,13,399,669
3,27,TABASCO,3,CARDENAS,2,CARDENAS,74,2,2,0,8,168,11,6,19,264,22,,,7,,505,9,22,536,663
3,27,TABASCO,3,CARDENAS,2,CARDENAS,75,2,2,0,6,219,16,11,23,325,47,,,21,,668,4,21,693,1194
3,27,TABASCO,3,CARDENAS,2,CARDENAS,76,2,2,0,7,130,18,6,15,237,41,,,6,,460,0,38,498,778
3,27,TABASCO,3,CARDENAS,2,CARDENAS,77,2,2,0,12,187,8,12,12,335,32,,,14,,612,0,21,633,971
3,27,TABASCO,3,CARDENAS,2,CARDENAS,78,2,2,0,9,238,21,7,21,310,31,,,3,,640,0,11,651,939
3,27,TABASCO,3,CARDENAS,2,CARDENAS,79,2,2,0,6,160,5,8,23,341,52,,,0,,595,2,21,618,992
3,27,TABASCO,3,CARDENAS,2,CARDENAS,82,2,2,0,2,162,22,6,21,318,41,,,3,,575,0,27,602,996
3,27,TABASCO,3,CARDENAS,2,CARDENAS,83,2,2,0,17,177,21,12,32,405,56,,,15,,735,0,37,772,1165
3,27,TABASCO,3,CARDENAS,2,CARDENAS,84,3,3,0,17,214,17,21,36,524,61,,,15,,905,1,26,932,1562
3,27,TABASCO,3,CARDENAS,2,CARDENAS,85,2,2,0,10,219,13,10,52,429,40,,,13,,786,1,36,823,1313
3,27,TABASCO,3,CARDENAS,2,CARDENAS,87,4,4,0,11,243,26,18,21,706,74,,,24,,1123,0,60,1183,2324
3,27,TABASCO,3,CARDENAS,2,CARDENAS,88,3,3,0,11,287,23,16,37,659,83,,,10,,1126,0,40,1166,1932
3,27,TABASCO,3,CARDENAS,2,CARDENAS,89,3,3,0,16,195,32,18,19,631,69,,,20,,1000,1,57,1058,2003
3,27,TABASCO,3,CARDENAS,2,CARDENAS,109,2,2,0,2,166,6,10,5,363,2,,,8,,562,0,46,608,1109
3,27,TABASCO,3,CARDENAS,2,CARDENAS,120,2,2,0,10,112,23,11,6,528,19,,,10,,719,0,24,743,1355
3,27,TABASCO,3,CARDENAS,2,CARDENAS,121,3,3,0,7,118,22,16,12,504,18,,,23,,720,0,55,775,1550
3,27,TABASCO,3,CARDENAS,2,CARDENAS,122,3,3,0,14,176,8,21,10,783,8,,,0,,1020,0,65,1085,2010
3,27,TABASCO,3,CARDENAS,2,CARDENAS,123,2,2,0,5,183,15,11,9,336,8,,,9,,576,0,22,598,1176
3,27,TABASCO,3,CARDENAS,2,CARDENAS,124,2,2,0,12,222,14,6,7,319,7,,,10,,597,0,38,635,1080
3,27,TABASCO,3,CARDENAS,2,CARDENAS,130,3,3,0,12,357,26,16,26,541,29,,,0,,1007,0,48,1055,1990
3,27,TABASCO,3,CARDENAS,2,CARDENAS,131,3,3,0,11,138,24,10,7,398,9,,,25,,622,0,31,653,1702
3,27,TABASCO,3,CARDENAS,2,CARDENAS,136,2,2,0,21,151,16,9,8,294,24,,,3,,526,0,52,578,1264
3,27,TABASCO,3,CARDENAS,2,CARDENAS,137,2,2,0,14,126,43,18,13,392,33,,,21,,660,0,44,704,1223
3,27,TABASCO,3,CARDENAS,2,CARDENAS,138,3,3,0,23,149,27,26,12,490,30,,,14,,771,0,75,846,1525
3,27,TABASCO,3,CARDENAS,2,CARDENAS,139,3,3,0,11,258,30,12,17,577,21,,,16,,942,0,63,1005,1839
3,27,TABASCO,3,CARDENAS,2,CARDENAS,140,2,2,0,2,108,24,18,8,366,29,,,13,,568,0,43,611,1098
3,27,TABASCO,3,CARDENAS,2,CARDENAS,145,3,3,0,19,118,40,6,14,601,19,,,23,,840,0,36,876,1559
3,27,TABASCO,3,CARDENAS,2,CARDENAS,146,3,3,0,19,215,30,11,15,556,53,,,39,,938,0,67,1005,1963
3,27,TABASCO,3,CARDENAS,2,CARDENAS,147,3,3,0,14,296,25,20,19,542,44,,,19,,979,0,68,1047,2060
3,27,TABASCO,3,CARDENAS,2,CARDENAS,149,2,2,0,10,162,12,11,14,442,14,,,23,,688,0,69,757,1358
3,27,TABASCO,3,CARDENAS,2,CARDENAS,150,2,2,0,14,82,15,4,11,320,17,,,14,,477,5,48,530,1172
3,27,TABASCO,3,CARDENAS,2,CARDENAS,151,4,4,0,12,218,21,12,24,532,31,,,11,,861,2,75,938,1800
3,27,TABASCO,3,CARDENAS,2,CARDENAS,152,4,4,0,10,251,49,30,40,905,83,,,15,,1383,3,60,1446,2643
3,27,TABASCO,3,CARDENAS,2,CARDENAS,160,3,3,0,14,200,31,8,20,584,21,,,18,,896,0,59,955,1722
3,27,TABASCO,3,CARDENAS,2,CARDENAS,162,6,6,0,15,475,76,28,56,1313,119,,,26,,2108,0,86,2194,4069
3,27,TABASCO,3,CARDENAS,2,CARDENAS,164,2,2,0,18,169,17,13,21,506,11,,,4,,759,0,47,806,1394
3,27,TABASCO,3,CARDENAS,2,CARDENAS,165,3,3,0,12,261,28,11,21,608,102,,,15,,1058,0,49,1107,2022
3,27,TABASCO,3,CARDENAS,2,CARDENAS,166,3,3,0,12,134,35,12,19,591,28,,,16,,847,1,72,920,1810
3,27,TABASCO,4,CENTLA,3,CENTLA,0,0,1,0,0,1,0,0,1,2,,0,,,,4,0,0,4,4
3,27,TABASCO,4,CENTLA,3,CENTLA,168,2,2,2,4,37,160,11,42,184,,131,,,,571,1,23,595,954
3,27,TABASCO,4,CENTLA,3,CENTLA,169,4,4,2,12,119,389,27,179,606,,264,,,,1598,0,43,1641,2925
3,27,TABASCO,4,CENTLA,3,CENTLA,170,2,2,6,6,50,171,6,74,282,,140,,,,735,2,47,784,1278
3,27,TABASCO,4,CENTLA,3,CENTLA,171,2,2,2,1,30,150,20,55,246,,129,,,,633,1,36,670,1047
3,27,TABASCO,4,CENTLA,3,CENTLA,172,1,1,2,8,11,63,7,25,108,,128,,,,352,0,13,365,523
3,27,TABASCO,4,CENTLA,3,CENTLA,173,2,2,5,4,51,97,14,39,184,,89,,,,483,5,17,505,554
3,27,TABASCO,4,CENTLA,3,CENTLA,174,1,1,10,6,38,66,5,22,148,,90,,,,385,0,4,389,564
3,27,TABASCO,4,CENTLA,3,CENTLA,175,2,2,2,4,45,124,11,54,198,,162,,,,600,0,27,627,958
3,27,TABASCO,4,CENTLA,3,CENTLA,176,3,3,5,2,59,278,21,80,304,,181,,,,930,4,46,980,1695
3,27,TABASCO,4,CENTLA,3,CENTLA,177,3,3,9,7,62,262,15,111,354,,190,,,,1010,2,44,1056,1898
3,27,TABASCO,4,CENTLA,3,CENTLA,178,2,2,2,3,30,126,8,59,214,,65,,,,507,0,22,529,800
3,27,TABASCO,4,CENTLA,3,CENTLA,179,3,3,5,9,63,232,21,127,426,,174,,,,1057,2,54,1113,1721
3,27,TABASCO,4,CENTLA,3,CENTLA,180,2,2,4,4,56,237,34,97,261,,114,,,,807,0,24,831,1276
3,27,TABASCO,4,CENTLA,3,CENTLA,181,3,3,2,2,86,297,21,127,364,,226,,,,1125,3,34,1162,1943
3,27,TABASCO,4,CENTLA,3,CENTLA,182,1,1,0,0,29,99,36,52,136,,25,,,,377,3,23,403,607
3,27,TABASCO,4,CENTLA,3,CENTLA,183,2,2,1,2,31,188,11,39,243,,32,,,,547,0,19,566,884
3,27,TABASCO,4,CENTLA,3,CENTLA,184,2,2,1,5,24,203,30,27,358,,31,,,,679,1,27,707,1086
3,27,TABASCO,4,CENTLA,3,CENTLA,185,1,1,0,2,12,84,26,4,97,,5,,,,230,0,13,243,366
3,27,TABASCO,4,CENTLA,3,CENTLA,186,2,2,1,4,13,152,4,29,166,,106,,,,475,1,40,516,829
3,27,TABASCO,4,CENTLA,3,CENTLA,187,1,1,1,2,25,61,3,6,49,,24,,,,171,0,9,180,292
3,27,TABASCO,4,CENTLA,3,CENTLA,188,2,2,0,2,5,71,10,11,88,,19,,,,206,0,5,211,328
3,27,TABASCO,4,CENTLA,3,CENTLA,189,2,2,5,7,56,212,23,86,275,,128,,,,792,0,27,819,1476
3,27,TABASCO,4,CENTLA,3,CENTLA,190,2,2,1,4,36,235,11,46,161,,27,,,,521,0,36,557,814
3,27,TABASCO,4,CENTLA,3,CENTLA,191,1,1,2,5,41,122,8,25,137,,16,,,,356,0,15,371,534
3,27,TABASCO,4,CENTLA,3,CENTLA,192,3,3,8,5,140,387,34,144,432,,52,,,,1202,0,41,1243,1951
3,27,TABASCO,4,CENTLA,3,CENTLA,193,1,1,1,0,26,71,3,6,229,,4,,,,340,0,31,371,568
3,27,TABASCO,4,CENTLA,3,CENTLA,194,1,1,1,2,120,46,3,24,219,,13,,,,428,0,19,447,690
3,27,TABASCO,4,CENTLA,3,CENTLA,195,1,1,0,6,60,87,9,43,179,,11,,,,395,0,14,409,583
3,27,TABASCO,4,CENTLA,3,CENTLA,196,4,4,11,20,107,315,221,64,610,,65,,,,1413,22,75,1510,2584
3,27,TABASCO,4,CENTLA,3,CENTLA,197,3,3,4,11,261,107,152,73,354,,48,,,,1010,1,82,1093,1888
3,27,TABASCO,4,CENTLA,3,CENTLA,198,3,3,3,12,210,155,33,37,346,,89,,,,885,0,52,937,1706
3,27,TABASCO,4,CENTLA,3,CENTLA,199,2,2,1,3,30,194,10,10,168,,158,,,,574,0,20,594,959
3,27,TABASCO,4,CENTLA,3,CENTLA,200,3,3,5,7,96,306,35,50,381,,48,,,,928,0,43,971,1865
3,27,TABASCO,4,CENTLA,3,CENTLA,201,3,3,8,16,130,198,260,55,366,,46,,,,1079,0,76,1155,1882
3,27,TABASCO,4,CENTLA,3,CENTLA,202,3,3,11,15,126,291,155,37,330,,55,,,,1020,0,61,1081,2047
3,27,TABASCO,4,CENTLA,3,CENTLA,203,4,4,20,19,259,238,30,169,416,,201,,,,1352,0,85,1437,2436
3,27,TABASCO,4,CENTLA,3,CENTLA,204,5,5,1,11,210,384,32,40,576,,257,,,,1511,0,64,1575,2785
3,27,TABASCO,4,CENTLA,3,CENTLA,205,2,2,2,5,72,233,14,25,402,,77,,,,830,0,29,859,1414
3,27,TABASCO,4,CENTLA,3,CENTLA,206,3,3,0,5,101,293,29,32,533,,172,,,,1165,0,46,1211,1782
3,27,TABASCO,4,CENTLA,3,CENTLA,207,3,3,2,1,73,296,31,11,455,,142,,,,1011,0,41,1052,1535
3,27,TABASCO,4,CENTLA,3,CENTLA,208,2,2,2,5,66,224,13,3,391,,163,,,,867,0,34,901,1295
3,27,TABASCO,4,CENTLA,3,CENTLA,209,4,4,4,12,269,339,42,98,444,,138,,,,1346,0,77,1423,2287
3,27,TABASCO,4,CENTLA,3,CENTLA,210,4,4,7,6,357,364,57,74,433,,151,,,,1449,0,83,1532,2423
3,27,TABASCO,4,CENTLA,3,CENTLA,211,3,3,10,7,247,305,30,44,397,,124,,,,1164,1,65,1230,2032
3,27,TABASCO,4,CENTLA,3,CENTLA,212,2,2,0,8,117,238,43,14,295,,41,,,,756,0,39,795,1337
3,27,TABASCO,4,CENTLA,3,CENTLA,213,2,2,0,10,113,275,35,14,319,,61,,,,827,0,29,856,1344
3,27,TABASCO,4,CENTLA,3,CENTLA,214,3,3,6,17,84,237,78,68,401,,270,,,,1161,0,69,1230,1863
3,27,TABASCO,4,CENTLA,3,CENTLA,215,1,1,2,1,1,31,4,3,72,,9,,,,123,0,5,128,171
