CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAZ,PES,FMZ,RPZ,MAZ,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_NAZ_PES,PT_NAZ,PT_PES,NAZ_PES,PVEM_MORENA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1623,1,1,7,40,1,50,1,4,22,26,2,0,2,1,3,1,0,0,7,3,0,0,0,0,170,0,7,177,244
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1624,1,1,18,73,3,119,6,14,67,47,6,1,5,10,3,1,0,0,3,0,0,0,0,0,376,0,19,395,508
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1625,1,1,5,33,3,18,0,1,33,23,13,0,1,0,0,0,0,1,5,1,0,1,0,0,138,0,9,147,211
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1626,1,1,2,28,1,30,5,3,28,12,1,0,3,0,0,1,0,0,4,1,1,0,0,0,120,0,7,127,185
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1627,2,2,8,143,2,60,7,1,72,20,6,0,3,0,10,0,0,0,0,3,0,0,0,0,335,0,24,359,557
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1628,1,1,21,82,2,33,6,17,36,26,1,1,11,0,10,2,0,2,4,0,1,1,0,0,256,0,18,274,487
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1629,1,1,17,78,9,53,5,12,44,36,4,0,3,49,9,0,0,0,4,1,1,1,0,0,326,0,19,345,484
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1630,2,3,23,81,2,24,5,16,57,43,1,3,6,0,4,1,0,0,4,0,0,0,0,0,270,0,20,290,241
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1631,1,1,19,48,9,40,6,24,29,58,2,0,0,4,3,0,0,0,6,0,0,0,0,0,248,0,9,257,409
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1632,1,1,28,34,5,33,8,10,136,12,1,2,4,3,2,0,0,1,2,0,0,0,0,0,281,0,17,298,495
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1633,1,1,43,75,10,48,10,7,77,54,16,1,8,1,2,1,0,0,4,2,1,0,0,0,360,0,20,380,556
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1634,1,1,6,133,4,23,6,1,34,63,0,1,0,0,13,0,0,0,0,0,0,10,0,0,294,0,26,320,511
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1635,1,1,43,75,10,48,10,7,77,54,16,1,8,1,2,1,0,0,4,2,1,0,0,0,360,0,20,380,621
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1636,1,1,8,226,3,20,3,11,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,276,0,12,288,581
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1637,2,2,29,361,9,105,9,11,54,54,3,0,5,0,28,5,0,0,6,3,1,1,0,0,684,0,13,697,927
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1638,2,2,25,396,6,106,6,14,51,61,3,0,5,0,20,4,0,0,12,5,0,2,0,0,716,0,18,734,956
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1639,2,2,28,189,5,52,10,38,56,25,3,1,4,0,18,4,1,1,8,3,0,0,0,0,446,0,15,461,835
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1640,3,3,67,409,23,148,16,92,94,50,9,11,7,1,14,4,0,1,9,4,0,0,0,0,959,1,39,999,1811
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1641,1,1,28,93,8,56,6,20,33,27,2,4,2,0,5,5,0,0,6,0,0,0,0,0,295,0,10,305,548
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1642,1,1,8,124,0,9,3,1,19,18,2,0,3,1,9,0,0,0,2,0,0,0,0,0,199,0,5,204,291
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1643,1,1,10,97,6,40,3,5,44,66,6,0,0,0,10,1,0,1,14,3,0,2,0,0,308,0,6,314,419
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1644,1,1,5,22,0,11,0,2,13,13,1,0,0,0,2,0,0,0,1,1,0,0,0,0,71,0,2,73,105
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1645,1,1,19,30,1,27,1,2,20,19,4,1,1,0,3,0,0,0,0,2,0,0,0,0,130,0,3,133,192
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1646,1,1,2,19,4,21,0,0,19,37,6,1,1,0,1,0,0,0,6,0,0,0,0,0,117,0,11,128,196
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1647,1,1,3,18,1,26,1,1,8,15,1,0,3,0,0,0,1,0,4,6,0,0,0,0,88,0,8,96,150
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1648,1,1,0,41,0,7,3,0,9,6,0,0,0,0,2,0,0,2,0,0,0,0,0,0,70,0,0,70,113
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1650,1,1,6,43,3,45,3,8,33,23,8,0,2,0,1,0,0,0,1,0,0,2,0,0,178,0,12,190,302
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1652,1,1,11,70,5,49,3,8,31,42,7,3,6,0,9,3,0,0,9,0,1,0,0,0,257,0,16,273,431
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1653,1,1,9,6,1,17,1,7,37,75,3,0,2,3,3,0,1,0,2,2,0,1,0,0,170,0,14,184,263
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1654,1,1,6,90,2,45,10,2,34,35,3,1,3,1,4,1,0,0,3,2,0,1,0,0,243,0,31,274,443
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1655,1,1,40,120,3,24,3,13,15,26,5,1,5,0,9,1,0,0,4,0,0,1,0,0,270,0,8,278,354
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1656,1,1,4,43,0,13,0,2,9,19,1,0,0,0,6,0,0,0,5,0,0,0,0,0,102,0,0,102,150
2,32,ZACATECAS,13,LORETO,24,LORETO,763,3,3,46,108,13,47,132,173,187,31,20,62,189,18,14,2,0,1,0,0,0,0,0,0,1043,0,58,1101,1994
2,32,ZACATECAS,13,LORETO,24,LORETO,764,3,3,40,103,17,53,143,158,340,46,14,64,181,24,2,1,1,0,0,0,0,0,0,0,1187,0,55,1242,2203
2,32,ZACATECAS,13,LORETO,24,LORETO,765,2,2,29,53,4,15,54,54,100,36,10,44,88,6,11,4,1,0,0,0,0,0,0,0,509,0,23,532,912
2,32,ZACATECAS,13,LORETO,24,LORETO,766,2,2,22,52,1,12,72,75,133,23,11,26,71,18,6,2,0,0,0,0,0,0,0,0,524,0,16,540,879
2,32,ZACATECAS,13,LORETO,24,LORETO,767,1,1,8,30,6,26,34,38,97,18,16,17,68,9,4,1,0,0,0,0,0,0,0,0,372,0,14,386,640
2,32,ZACATECAS,13,LORETO,24,LORETO,768,4,5,53,126,17,80,126,194,296,56,18,69,162,41,10,0,2,0,0,0,0,0,0,0,1250,2,54,1306,1659
2,32,ZACATECAS,13,LORETO,24,LORETO,769,4,4,73,145,14,65,219,174,333,85,16,120,228,35,37,1,0,0,0,0,0,0,0,0,1545,1,56,1602,2623
2,32,ZACATECAS,13,LORETO,24,LORETO,770,1,1,13,27,3,14,40,55,95,18,4,16,45,6,5,1,0,0,0,0,0,0,0,0,342,0,23,365,604
2,32,ZACATECAS,13,LORETO,24,LORETO,771,1,1,4,16,1,14,13,33,84,3,1,4,49,0,0,0,0,0,0,0,0,0,0,0,222,0,22,244,642
2,32,ZACATECAS,13,LORETO,24,LORETO,772,1,1,8,36,4,17,33,38,99,24,7,24,54,5,0,1,0,0,0,0,0,0,0,0,350,0,9,359,613
2,32,ZACATECAS,13,LORETO,24,LORETO,773,5,5,46,96,20,76,157,233,423,47,11,110,284,15,26,0,1,0,0,0,0,0,0,0,1545,0,81,1626,3258
2,32,ZACATECAS,13,LORETO,24,LORETO,774,2,2,14,45,9,13,62,62,108,14,6,36,67,4,4,1,1,0,0,0,0,0,0,0,446,0,19,465,785
2,32,ZACATECAS,13,LORETO,24,LORETO,775,2,2,15,16,1,18,45,53,169,8,4,17,73,4,1,0,0,0,0,0,0,0,0,0,424,0,26,450,795
2,32,ZACATECAS,13,LORETO,24,LORETO,776,2,2,13,39,3,21,57,51,133,22,5,24,111,3,8,0,0,0,0,0,0,0,0,0,490,0,21,511,872
2,32,ZACATECAS,13,LORETO,24,LORETO,777,2,2,19,28,3,25,63,99,139,6,1,8,114,3,2,0,0,0,0,0,0,0,0,0,510,0,22,532,936
2,32,ZACATECAS,13,LORETO,24,LORETO,778,2,2,13,32,0,19,43,76,90,5,3,6,106,0,0,0,0,0,0,0,0,0,0,0,393,0,16,409,819
2,32,ZACATECAS,13,LORETO,24,LORETO,779,2,2,13,23,8,32,77,129,168,8,2,2,71,4,3,1,0,0,0,0,0,0,0,0,541,0,43,584,1229
2,32,ZACATECAS,13,LORETO,24,LORETO,780,2,2,16,47,14,31,115,98,306,12,2,12,72,6,5,0,0,0,0,0,0,0,0,0,736,0,35,771,1392
2,32,ZACATECAS,13,LORETO,24,LORETO,781,2,2,28,80,14,28,76,77,265,9,6,24,88,1,16,0,0,1,0,0,0,0,0,0,713,0,34,747,1451
2,32,ZACATECAS,13,LORETO,24,LORETO,782,3,3,20,71,11,45,66,172,252,7,2,12,63,2,11,2,0,2,0,0,0,0,0,0,738,0,48,786,1507
2,32,ZACATECAS,13,LORETO,24,LORETO,783,1,1,3,32,2,16,6,16,143,0,0,6,23,0,1,0,0,0,0,0,0,0,0,0,248,1,19,268,664
2,32,ZACATECAS,13,LORETO,24,LORETO,784,1,1,3,11,1,8,9,10,73,0,1,1,42,0,1,0,0,0,0,0,0,0,0,0,160,0,17,177,535
2,32,ZACATECAS,13,LORETO,24,LORETO,785,1,1,8,46,3,15,31,67,162,7,2,14,78,0,5,1,0,0,0,0,0,0,0,0,439,0,15,454,678
2,32,ZACATECAS,13,LORETO,24,LORETO,786,2,2,7,82,5,27,122,137,252,11,3,20,158,3,4,0,0,0,0,0,0,0,0,0,831,0,31,862,1267
2,32,ZACATECAS,13,LORETO,24,LORETO,787,2,2,8,90,12,13,45,130,196,9,3,7,75,8,3,0,0,0,0,0,0,0,0,0,599,0,34,633,1050
2,32,ZACATECAS,13,LORETO,24,LORETO,788,2,2,18,68,11,37,61,99,236,8,2,14,32,24,15,1,0,0,0,0,0,0,0,0,626,0,41,667,1134
2,32,ZACATECAS,13,LORETO,24,LORETO,789,2,2,22,48,7,25,62,108,142,6,0,15,64,2,10,0,1,0,0,0,0,0,0,0,512,0,40,552,998
2,32,ZACATECAS,13,LORETO,24,LORETO,790,2,2,33,86,3,28,44,112,177,11,3,10,94,4,8,0,0,1,0,0,0,0,0,0,614,0,26,640,890
2,32,ZACATECAS,13,LORETO,24,LORETO,791,2,2,18,59,8,18,85,83,137,13,4,13,106,1,2,1,0,0,0,0,0,0,0,0,548,0,37,585,984
2,32,ZACATECAS,13,LORETO,24,LORETO,792,3,3,32,127,10,45,110,126,249,30,8,49,154,5,51,42,7,37,0,0,0,0,0,0,1082,0,55,1137,1762
2,32,ZACATECAS,13,LORETO,24,LORETO,793,1,1,12,34,3,7,14,25,63,1,0,0,12,1,2,0,0,0,0,0,0,0,0,0,174,0,10,184,310
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1020,1,1,3,85,1,22,28,23,256,1,1,6,99,2,1,1,0,0,0,0,0,0,0,0,529,0,16,545,733
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1021,1,1,7,79,4,22,33,27,215,5,0,12,90,4,1,1,0,0,0,0,0,0,0,0,500,0,30,530,716
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1022,2,2,1,121,3,14,15,8,149,2,10,5,62,0,0,0,1,1,0,0,0,0,0,0,392,0,12,404,772
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1023,1,1,3,134,2,9,21,17,140,0,0,4,8,6,2,0,0,0,0,0,0,0,0,0,346,0,14,360,582
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1024,2,2,10,192,4,17,20,22,229,3,1,6,17,38,3,1,1,0,0,0,0,0,0,0,564,0,27,591,950
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1025,2,2,5,236,5,9,50,12,181,1,2,11,68,5,5,0,0,0,0,0,0,0,0,0,590,0,34,624,1002
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1026,2,2,4,228,2,8,32,22,151,2,2,5,98,2,3,0,0,0,0,0,0,0,0,0,559,0,35,594,1001
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1027,1,1,1,49,0,6,18,6,63,2,1,4,12,1,0,0,0,0,0,0,0,0,0,0,163,1,11,175,294
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1028,2,2,4,122,2,26,36,20,260,3,2,5,43,3,5,0,0,0,0,0,0,0,0,0,531,0,33,564,994
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1029,1,1,4,43,0,16,35,42,148,2,2,10,74,2,2,0,0,0,0,0,0,0,0,0,380,0,20,400,592
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1030,2,2,16,245,12,52,52,37,491,9,1,25,26,12,8,3,0,0,0,0,0,0,0,0,989,0,30,1019,1485
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1031,2,2,11,238,3,11,32,12,301,5,2,8,19,3,6,3,0,0,0,0,0,0,0,0,654,0,32,686,942
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1032,1,1,1,103,2,18,40,6,264,2,4,4,58,3,0,0,0,0,0,0,0,0,0,0,505,0,16,521,681
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1033,2,2,13,174,10,36,26,44,203,8,11,22,34,7,3,2,0,0,0,0,0,0,0,0,593,0,28,621,968
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1034,1,1,2,83,1,9,6,6,120,2,0,4,22,6,7,1,0,0,0,0,0,0,0,0,269,0,5,274,389
2,32,ZACATECAS,13,LORETO,35,NORIA DE ANGELES,1035,1,1,1,32,0,2,11,4,35,1,0,4,12,1,1,0,0,0,0,0,0,0,0,0,104,0,3,107,154
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1659,2,2,30,170,6,26,44,265,360,22,2,4,52,2,3,2,0,0,0,0,0,0,0,0,988,2,39,1029,1452
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1660,2,2,24,169,10,27,56,242,244,35,0,4,38,6,12,3,0,0,0,0,0,0,0,0,870,0,34,904,1168
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1661,2,2,19,167,10,27,60,165,313,24,2,2,49,5,6,2,0,0,0,0,0,0,0,0,851,0,34,885,1185
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1662,3,3,28,249,7,30,55,344,299,36,2,8,56,5,17,1,1,1,0,0,0,0,0,0,1139,0,52,1191,1544
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1663,1,1,5,100,1,6,7,108,73,2,0,0,12,5,4,1,0,0,0,0,0,0,0,0,324,0,22,346,469
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1664,1,1,1,51,2,6,5,91,158,0,0,3,52,1,2,0,0,0,0,0,0,0,0,0,372,0,34,406,669
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1665,2,2,2,115,4,15,34,154,286,2,2,1,71,0,2,0,0,0,0,0,0,0,0,0,688,0,50,738,1074
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1666,1,1,4,45,0,6,2,130,139,1,0,1,20,0,5,0,0,0,0,0,0,0,0,0,353,0,20,373,531
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1667,2,2,7,48,5,14,26,287,249,4,2,6,16,5,3,1,0,0,0,0,0,0,0,0,673,0,38,711,953
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1668,2,2,10,58,2,8,5,259,174,3,0,4,39,0,4,1,0,0,0,0,0,0,0,0,567,0,30,597,906
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1669,1,1,1,23,0,3,4,128,97,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,261,0,10,271,368
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1670,1,1,2,56,1,6,12,91,53,0,1,2,1,0,4,0,0,0,0,0,0,0,0,0,229,0,8,237,356
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1671,2,2,14,176,3,15,30,145,351,0,0,6,12,1,18,1,0,0,0,0,0,0,0,0,772,1,44,817,1168
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1672,1,1,0,40,0,6,1,24,58,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,133,0,7,140,233
2,32,ZACATECAS,13,LORETO,52,VILLA GARCIA,1673,2,2,14,90,1,23,32,233,211,7,0,6,13,2,6,2,0,2,0,0,0,0,0,0,642,0,23,665,924
2,32,ZACATECAS,14,PINOS,38,PINOS,1094,3,4,9,324,1,81,11,20,247,18,18,59,4,6,0,0,0,0,0,0,0,0,0,0,798,0,38,836,975
2,32,ZACATECAS,14,PINOS,38,PINOS,1095,2,2,12,282,1,44,5,11,195,24,0,57,0,4,0,0,0,0,0,0,0,0,0,0,635,0,32,667,922
2,32,ZACATECAS,14,PINOS,38,PINOS,1096,2,2,7,231,1,46,1,12,179,17,0,68,0,8,0,0,0,0,0,0,0,0,0,0,570,1,23,594,873
2,32,ZACATECAS,14,PINOS,38,PINOS,1097,4,4,12,553,8,147,6,29,420,73,5,155,8,5,0,0,0,0,0,0,0,0,0,0,1421,0,67,1488,2278
2,32,ZACATECAS,14,PINOS,38,PINOS,1098,1,1,0,73,2,4,4,1,131,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,220,0,14,234,325
2,32,ZACATECAS,14,PINOS,38,PINOS,1099,1,1,2,131,1,10,12,6,190,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,362,0,26,388,561
2,32,ZACATECAS,14,PINOS,38,PINOS,1100,2,2,5,231,0,10,15,6,236,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,507,0,32,539,855
2,32,ZACATECAS,14,PINOS,38,PINOS,1101,1,1,2,65,1,6,7,2,62,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,148,0,14,162,250
2,32,ZACATECAS,14,PINOS,38,PINOS,1102,1,1,0,69,0,3,3,0,100,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,182,1,14,197,254
2,32,ZACATECAS,14,PINOS,38,PINOS,1103,1,1,1,79,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,9,138,189
2,32,ZACATECAS,14,PINOS,38,PINOS,1104,1,1,0,61,3,4,7,2,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,142,0,5,147,244
2,32,ZACATECAS,14,PINOS,38,PINOS,1105,1,1,0,50,1,7,2,4,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,6,162,250
2,32,ZACATECAS,14,PINOS,38,PINOS,1106,2,2,8,364,2,32,10,2,339,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,763,1,38,802,1158
2,32,ZACATECAS,14,PINOS,38,PINOS,1107,1,1,5,210,3,8,12,9,164,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,417,0,42,459,616
2,32,ZACATECAS,14,PINOS,38,PINOS,1108,2,3,4,200,3,16,11,3,192,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,436,0,36,472,726
2,32,ZACATECAS,14,PINOS,38,PINOS,1109,3,3,17,364,9,35,26,17,336,19,1,6,0,1,0,0,0,0,0,0,0,0,0,0,831,0,82,913,1518
2,32,ZACATECAS,14,PINOS,38,PINOS,1110,1,1,2,193,4,14,4,4,123,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,347,0,28,375,577
2,32,ZACATECAS,14,PINOS,38,PINOS,1111,2,2,11,500,12,22,19,15,268,9,3,3,2,3,0,0,0,0,0,0,0,0,0,0,867,1,64,932,1320
2,32,ZACATECAS,14,PINOS,38,PINOS,1112,1,1,0,203,1,12,9,1,65,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,299,0,14,313,430
2,32,ZACATECAS,14,PINOS,38,PINOS,1113,1,1,3,195,1,10,14,12,144,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,388,0,27,415,698
2,32,ZACATECAS,14,PINOS,38,PINOS,1114,1,1,2,134,2,31,4,6,162,6,1,5,2,1,0,0,0,0,0,0,0,0,0,0,356,0,17,373,588
2,32,ZACATECAS,14,PINOS,38,PINOS,1115,2,2,3,228,8,66,12,16,366,9,2,10,2,1,0,0,0,0,0,0,0,0,0,0,723,0,48,771,1358
2,32,ZACATECAS,14,PINOS,38,PINOS,1116,1,1,9,149,2,31,7,17,170,4,4,3,1,11,0,0,0,0,0,0,0,0,0,0,408,0,25,433,742
2,32,ZACATECAS,14,PINOS,38,PINOS,1117,1,1,3,161,1,13,1,5,124,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,313,0,10,323,461
2,32,ZACATECAS,14,PINOS,38,PINOS,1118,2,2,8,131,5,25,16,36,150,39,3,2,3,2,0,0,0,0,0,0,0,0,0,0,420,0,28,448,822
2,32,ZACATECAS,14,PINOS,38,PINOS,1119,2,2,21,207,7,51,24,47,220,67,2,9,5,6,0,0,0,0,0,0,0,0,0,0,666,0,48,714,1239
2,32,ZACATECAS,14,PINOS,38,PINOS,1120,2,2,8,113,2,201,5,5,187,7,1,23,1,1,0,0,0,0,0,0,0,0,0,0,554,0,31,585,1143
2,32,ZACATECAS,14,PINOS,38,PINOS,1121,2,2,7,162,5,204,8,7,269,27,1,15,0,2,0,0,0,0,0,0,0,0,0,0,707,0,53,760,1374
2,32,ZACATECAS,14,PINOS,38,PINOS,1122,1,1,0,57,0,17,2,4,88,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,174,0,8,182,247
2,32,ZACATECAS,14,PINOS,38,PINOS,1123,2,2,9,229,1,24,15,5,188,40,1,1,0,1,0,0,0,0,0,0,0,0,0,0,514,0,40,554,796
2,32,ZACATECAS,14,PINOS,38,PINOS,1124,1,1,3,196,2,14,2,6,120,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,348,0,13,361,581
2,32,ZACATECAS,14,PINOS,38,PINOS,1125,1,1,1,146,3,8,6,2,139,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,312,0,19,331,546
2,32,ZACATECAS,14,PINOS,38,PINOS,1126,1,1,0,78,0,7,8,4,59,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,165,0,14,179,258
2,32,ZACATECAS,14,PINOS,38,PINOS,1127,3,3,4,407,4,54,10,24,454,54,2,13,4,2,0,0,0,0,0,0,0,0,0,0,1032,0,46,1078,1605
2,32,ZACATECAS,14,PINOS,38,PINOS,1128,1,1,3,78,2,11,7,21,101,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,236,0,13,249,443
2,32,ZACATECAS,14,PINOS,38,PINOS,1129,1,1,2,113,2,15,5,13,133,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,290,0,24,314,580
2,32,ZACATECAS,14,PINOS,38,PINOS,1130,1,1,7,166,4,14,6,9,159,28,3,4,2,2,0,0,0,0,0,0,0,0,0,0,404,1,36,441,650
2,32,ZACATECAS,14,PINOS,38,PINOS,1131,2,2,4,176,2,18,13,10,229,16,0,3,3,2,0,0,0,0,0,0,0,0,0,0,476,2,40,518,818
2,32,ZACATECAS,14,PINOS,38,PINOS,1132,1,1,0,61,2,4,4,3,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,165,0,11,176,283
2,32,ZACATECAS,14,PINOS,38,PINOS,1133,1,1,0,81,0,8,0,1,54,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,155,0,11,166,285
2,32,ZACATECAS,14,PINOS,38,PINOS,1134,2,2,1,272,1,26,17,9,166,18,1,3,1,1,0,0,0,0,0,0,0,0,0,0,516,0,24,540,812
2,32,ZACATECAS,14,PINOS,38,PINOS,1135,1,1,2,216,0,16,9,6,193,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,455,0,38,493,695
2,32,ZACATECAS,14,PINOS,38,PINOS,1136,1,1,1,137,1,12,7,8,109,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,286,0,27,313,520
2,32,ZACATECAS,14,PINOS,38,PINOS,1137,1,1,6,97,1,7,5,7,198,7,0,4,1,0,0,0,0,0,0,0,0,0,0,0,333,0,19,352,530
2,32,ZACATECAS,14,PINOS,38,PINOS,1138,3,3,8,250,7,26,25,31,486,7,1,3,2,0,0,0,0,0,0,0,0,0,0,0,846,0,57,903,1719
2,32,ZACATECAS,14,PINOS,38,PINOS,1139,1,1,4,203,3,24,7,11,169,5,2,5,1,2,0,0,0,0,0,0,0,0,0,0,436,0,28,464,720
2,32,ZACATECAS,14,PINOS,38,PINOS,1140,1,1,3,84,0,9,2,5,65,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,10,181,264
2,32,ZACATECAS,14,PINOS,38,PINOS,1141,1,1,1,39,2,7,6,2,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88,0,6,94,136
2,32,ZACATECAS,14,PINOS,38,PINOS,1142,1,1,2,104,1,9,10,9,155,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,294,0,18,312,527
2,32,ZACATECAS,14,PINOS,38,PINOS,1143,1,1,4,94,2,25,10,6,149,14,0,2,0,1,0,0,0,0,0,0,0,0,0,0,307,0,29,336,631
2,32,ZACATECAS,14,PINOS,38,PINOS,1144,1,1,2,77,1,19,10,3,198,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,323,0,34,357,665
2,32,ZACATECAS,14,PINOS,38,PINOS,1145,1,1,6,43,1,7,6,5,117,9,1,2,2,0,0,0,0,0,0,0,0,0,0,0,199,0,16,215,319
2,32,ZACATECAS,14,PINOS,38,PINOS,1146,1,1,2,28,2,3,4,5,102,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,151,0,22,173,275
2,32,ZACATECAS,14,PINOS,38,PINOS,1147,1,1,6,21,6,16,5,6,149,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,220,0,28,248,403
2,32,ZACATECAS,14,PINOS,38,PINOS,1148,1,1,2,120,1,12,2,3,177,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,324,0,20,344,536
2,32,ZACATECAS,14,PINOS,38,PINOS,1149,1,1,4,80,4,14,8,6,77,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,197,0,8,205,315
2,32,ZACATECAS,14,PINOS,38,PINOS,1150,1,1,7,154,4,15,4,15,175,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,379,0,33,412,652
