CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MAS,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1101,C,1,0,C01,0,30,10,3,46,14,16,119,1,6,3,0,3,0,251,1,13,265,471,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1102,B,1,0,B,0,124,19,2,34,4,34,102,13,4,10,1,1,0,348,1,14,363,750,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1102,C,1,0,C01,0,112,24,3,33,4,37,120,3,10,7,0,4,0,357,0,16,373,749,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1102,C,2,0,C02,0,109,25,1,24,5,31,100,8,10,7,0,3,0,323,0,16,339,749,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1103,B,1,0,B,0,50,10,1,70,10,16,124,2,0,6,2,1,1,293,1,8,302,519,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1103,C,1,0,C01,0,42,14,0,69,8,15,130,5,1,1,0,1,2,288,0,10,298,519,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1103,C,2,0,C02,0,40,8,0,64,10,18,141,2,1,2,0,5,0,291,3,4,298,519,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1104,B,1,0,B,0,86,20,5,31,4,45,119,8,1,2,0,1,0,322,1,11,334,716,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1104,C,1,0,C01,0,92,23,7,23,5,43,108,6,11,2,0,1,0,321,0,14,335,716,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1105,B,1,0,B,0,125,18,4,32,6,39,101,8,5,4,0,2,1,345,1,7,353,683,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1105,C,1,0,C01,0,145,14,2,27,7,33,99,11,6,3,0,1,0,348,0,20,368,683,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1105,C,2,0,C02,0,131,34,3,36,7,38,94,5,4,3,0,0,1,356,0,13,369,682,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1105,C,3,0,C03,0,129,32,3,26,7,43,98,6,5,6,0,0,1,356,2,7,365,682,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1106,B,1,0,B,0,88,12,1,35,8,24,155,4,12,4,0,2,0,345,0,11,356,674,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1106,C,1,0,C01,0,89,16,1,33,3,39,145,6,6,3,0,2,3,346,0,14,360,673,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1106,C,2,0,C02,0,77,23,3,27,7,38,133,8,8,4,0,1,1,330,0,9,339,673,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1107,B,1,0,B,0,51,9,2,114,12,14,171,2,8,1,0,1,1,386,0,13,399,743,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1108,B,1,0,B,0,33,15,2,82,12,16,212,3,4,7,0,4,1,391,0,20,411,731,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1109,B,1,0,B,0,26,17,1,72,7,11,188,3,4,8,1,3,1,342,0,9,351,640,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1109,C,1,0,C01,0,26,17,1,72,7,11,188,3,4,8,1,3,1,342,0,9,351,640,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1110,B,1,0,B,0,99,25,1,23,9,43,95,8,7,3,0,2,0,315,0,6,321,680,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1111,B,1,0,B,0,38,17,5,45,10,22,155,6,3,4,1,1,1,308,2,13,323,660,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1111,C,1,0,C01,0,51,12,0,41,11,31,144,3,3,5,0,0,0,301,0,10,311,660,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1111,C,2,0,C02,0,67,14,2,33,7,0,161,4,4,2,0,4,0,298,0,10,308,660,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1112,B,1,0,B,0,95,21,5,14,5,23,70,3,8,3,0,0,1,248,0,9,257,590,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,1112,C,1,0,C01,0,95,19,3,21,6,30,71,12,2,6,0,0,0,265,1,7,273,590,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,206,B,1,0,B,0,76,19,4,66,17,19,121,3,4,4,0,0,1,334,0,8,342,733,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,206,C,1,0,C01,0,67,32,1,66,17,16,142,7,6,8,0,4,1,367,0,14,381,732,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,206,C,2,0,C02,0,54,18,5,64,7,7,123,2,4,3,1,4,1,293,1,17,311,732,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,206,C,3,0,C03,0,52,20,4,49,8,14,133,2,1,7,1,3,0,294,0,11,305,732,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,206,C,4,0,C04,0,73,11,5,74,16,16,111,3,3,6,0,1,0,319,0,10,329,732,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,206,C,5,0,C05,0,50,17,2,61,13,9,120,1,5,0,8,2,1,289,0,14,303,732,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,206,C,6,0,C06,0,54,19,3,51,12,12,127,2,6,8,2,3,0,299,0,9,308,732,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,206,C,7,0,C07,0,54,19,3,51,12,12,127,2,6,8,2,3,0,299,0,9,308,732,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,206,C,8,0,C08,0,50,28,1,61,7,13,111,2,4,4,1,2,1,285,1,14,300,732,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,206,C,9,0,C09,0,65,20,5,55,8,8,124,2,8,8,0,3,0,306,0,12,318,732,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,206,C,10,0,C10,0,62,19,4,67,11,16,123,3,7,5,0,4,0,321,0,15,336,732,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,206,C,11,0,C11,0,59,10,1,56,10,20,111,7,2,6,0,4,1,287,1,14,302,732,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,206,C,12,0,C12,0,59,10,1,55,10,19,108,7,2,6,0,4,1,282,1,14,297,732,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,206,C,13,0,C13,0,62,19,4,67,11,16,124,3,7,5,0,4,0,322,0,14,336,732,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,668,B,1,0,B,0,75,15,2,79,7,21,136,2,4,9,0,2,2,354,2,1,357,688,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,668,C,1,0,C01,0,75,15,2,79,7,21,136,2,4,9,0,2,2,354,0,1,355,688,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,668,C,2,0,C02,0,92,16,2,67,13,23,117,4,4,5,0,0,3,346,1,10,357,688,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,669,B,1,0,B,0,37,7,3,122,12,6,162,3,2,8,0,3,2,367,0,20,387,640,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,669,C,1,0,C01,0,39,6,4,125,6,6,191,3,7,6,0,3,1,397,0,11,408,639,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,670,B,1,0,B,0,22,4,0,68,9,3,97,3,1,6,1,3,0,217,0,13,230,387,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,670,C,1,0,C01,0,26,9,1,72,12,4,95,5,2,5,0,3,0,234,0,1,235,386,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,671,B,1,0,B,0,26,7,1,62,12,14,108,4,1,7,1,1,0,244,0,12,256,400,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,671,C,1,0,C01,0,33,6,1,62,13,9,104,3,2,3,0,1,1,238,0,5,243,400,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,672,B,1,0,B,0,53,13,2,91,11,24,179,2,4,5,1,3,1,389,0,2,391,663,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,672,C,1,0,C01,0,53,13,2,91,11,24,179,2,4,5,1,3,1,389,0,2,391,663,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,673,B,1,0,B,0,110,21,3,23,8,23,81,3,4,5,0,3,0,284,1,13,298,562,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,673,C,1,0,C01,0,115,31,5,20,5,15,97,6,9,4,0,1,1,309,0,10,319,562,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,673,C,2,0,C02,0,115,28,7,17,2,32,74,1,5,4,0,0,2,287,1,8,296,562,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,674,B,1,0,B,0,157,23,6,13,1,19,76,3,5,6,1,0,0,310,0,13,323,603,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,674,C,1,0,C01,0,164,19,3,16,7,17,77,0,4,5,0,0,1,313,0,11,324,603,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,674,C,2,0,C02,0,139,25,2,25,4,26,85,2,9,5,0,0,0,322,0,11,333,603,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,674,C,3,0,C03,0,161,20,6,27,7,24,82,3,4,4,0,1,1,340,0,1,341,603,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,675,B,1,0,B,0,95,21,3,40,9,24,128,8,3,3,1,3,2,340,1,5,346,604,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,675,C,1,0,C01,0,95,21,3,40,9,24,128,85,3,3,1,3,2,417,1,5,423,604,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,675,C,2,0,C02,0,80,14,1,50,7,23,124,4,6,6,0,5,1,321,0,13,334,604,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,675,C,3,0,C03,0,101,16,3,52,9,21,108,5,4,5,0,1,1,326,0,8,334,604,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,675,C,4,0,C04,0,110,18,1,48,5,21,118,2,3,4,0,0,0,330,1,13,344,604,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,676,B,1,0,B,0,29,9,0,85,8,3,139,0,4,7,0,3,2,289,0,10,299,503,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,676,C,1,0,C01,0,37,8,0,82,11,5,148,1,2,8,0,3,1,306,0,10,316,503,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,677,B,1,0,B,0,27,8,101,22,17,17,148,3,4,11,1,4,1,364,2,12,378,691,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,678,B,1,0,B,0,28,6,2,95,13,7,148,4,3,5,0,0,4,315,2,14,331,536,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,678,C,1,0,C01,0,24,9,6,93,13,13,178,2,3,4,0,1,0,346,0,8,354,536,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,679,B,1,0,B,0,43,6,2,100,11,14,106,3,5,8,0,1,3,302,0,16,318,507,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,679,C,1,0,C01,0,33,10,1,76,7,18,118,2,1,3,0,3,0,272,0,13,285,507,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,680,B,1,0,B,0,54,12,4,7,19,35,45,2,25,11,0,2,1,217,0,15,232,666,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,680,C,1,0,C01,0,74,18,4,99,14,21,144,3,10,7,0,4,1,399,0,9,408,666,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,680,C,2,0,C02,0,54,12,4,66,7,19,159,2,5,11,0,2,1,342,0,15,357,666,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,680,C,3,0,C03,0,54,12,4,66,7,19,159,2,5,11,0,2,1,342,0,15,357,666,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,680,C,4,0,C04,0,54,12,4,66,7,19,159,2,5,11,0,2,1,342,0,15,357,665,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,680,C,5,0,C05,0,61,12,0,83,10,15,174,2,5,7,1,2,0,372,0,14,386,665,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,680,C,6,0,C06,0,64,22,3,78,10,16,149,5,0,7,0,3,2,359,0,13,372,665,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,681,B,1,0,B,0,97,26,8,53,5,22,159,4,5,8,2,1,1,391,0,11,402,728,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,681,C,1,0,C01,0,108,22,52,12,22,167,10,2,5,0,0,0,0,400,1,10,411,728,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,681,C,2,0,C02,0,107,18,3,59,13,20,137,3,2,4,0,1,0,367,0,16,383,728,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,681,C,3,0,C03,0,94,19,3,53,6,26,145,7,6,6,0,0,0,365,0,18,383,728,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,681,C,4,0,C04,0,73,15,4,62,11,26,131,1,7,10,1,2,1,344,1,16,361,727,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,681,C,5,0,C05,0,95,19,5,59,14,25,148,4,6,10,5,1,3,394,0,8,402,727,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,681,C,6,0,C06,0,99,23,2,57,11,26,141,4,2,7,0,3,2,377,1,8,386,727,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,681,C,7,0,C07,0,100,16,4,41,10,28,146,6,7,2,1,2,0,363,0,15,378,727,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,681,C,8,0,C08,0,94,28,2,58,16,15,158,7,4,6,2,0,0,390,2,14,406,727,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,682,B,1,0,B,0,62,15,2,57,22,18,163,6,12,8,0,7,4,376,0,19,395,735,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,682,C,1,0,C01,0,50,20,1,67,17,14,173,8,5,6,3,4,2,370,1,11,382,734,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,683,B,1,0,B,0,49,18,1,76,11,13,140,0,9,5,1,5,0,328,0,8,336,700,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,683,C,1,0,C01,0,49,18,1,76,11,13,149,0,9,5,1,5,0,337,0,8,345,700,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,684,B,1,0,B,0,48,16,1,96,9,13,122,3,13,1,7,0,0,329,0,11,340,641,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,685,B,1,0,B,0,49,18,1,76,11,13,149,0,9,5,1,5,0,337,0,8,345,699,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,685,C,1,0,C01,0,49,28,1,76,11,13,49,0,9,5,4,5,0,250,0,8,258,699,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,0,A,7,0,VA07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,686,B,1,0,B,0,28,12,5,56,8,11,133,1,3,12,1,2,3,275,0,12,287,616,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,686,C,1,0,C01,0,45,15,4,70,7,13,136,4,1,6,3,4,0,308,0,14,322,616,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,687,B,1,0,B,0,29,10,1,70,9,6,113,4,2,4,1,5,2,256,0,13,269,534,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,687,C,1,0,C01,0,20,12,5,51,3,8,117,0,1,12,3,0,1,233,0,9,242,534,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,688,B,1,0,B,0,28,9,3,67,9,8,120,2,3,2,1,5,2,259,1,12,272,498,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,688,C,1,0,C01,0,24,6,1,56,5,5,103,3,1,5,0,5,1,215,0,12,227,498,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,689,B,1,0,B,0,38,9,1,66,10,15,120,1,5,3,0,4,2,274,0,5,279,538,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,689,C,1,0,C01,0,37,12,3,51,12,10,124,1,4,3,0,1,0,258,0,6,264,537,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,690,B,1,0,B,0,35,8,3,49,20,15,128,3,0,4,0,4,0,269,0,1,270,599,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,691,B,1,0,B,0,20,9,1,47,6,7,81,2,2,7,0,3,0,185,0,7,192,405,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,691,C,1,0,C01,0,20,9,1,47,6,7,81,2,2,7,0,3,0,185,0,7,192,404,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,692,B,1,0,B,0,20,14,1,52,4,2,91,2,3,2,0,4,0,195,0,6,201,515,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,692,C,1,0,C01,0,20,9,1,47,6,7,81,2,2,7,0,3,0,185,0,7,192,514,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,693,B,1,0,B,0,20,12,5,51,3,8,117,0,1,12,3,0,1,233,0,9,242,476,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,693,C,1,0,C01,0,20,12,5,51,3,8,117,0,1,12,3,0,1,233,0,9,242,475,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,695,B,1,0,B,0,41,23,2,99,14,16,154,3,3,7,1,4,4,371,0,10,381,653,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,695,C,1,0,C01,0,52,10,5,109,16,8,150,6,3,11,2,2,1,375,1,14,390,652,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,696,B,1,0,B,0,50,11,4,75,18,9,115,2,4,3,0,6,0,297,0,16,313,529,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,696,C,1,0,C01,0,50,19,6,66,13,5,130,3,2,9,1,1,1,306,0,18,324,529,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,697,B,1,0,B,0,46,15,0,82,14,17,87,5,3,6,0,3,2,280,0,11,291,503,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,697,C,1,0,C01,0,50,12,3,89,13,12,92,5,7,10,2,4,2,301,0,10,311,503,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,698,B,1,0,B,0,41,16,3,100,22,7,186,6,3,11,0,6,7,408,0,11,419,695,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,698,C,1,0,C01,0,48,20,1,109,20,7,145,2,1,9,0,0,3,365,0,16,381,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,699,B,1,0,B,0,42,13,6,76,11,15,153,8,6,2,1,3,2,338,0,9,347,583,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,700,B,1,0,B,0,52,22,4,61,12,11,134,3,3,8,1,4,1,316,0,8,324,541,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,700,C,1,0,C01,0,37,6,2,61,12,14,136,4,3,9,2,6,1,293,0,8,301,540,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,701,B,1,0,B,0,31,16,2,112,14,12,158,3,3,7,0,8,1,367,0,15,382,637,RECONTADO EN GRUPO DE TRABAJO,,,
