CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,PAN_PRI,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,831,2,2,7,6,168,31,56,25,567,14,4,11,34,0,923,0,21,944,1277
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,832,3,3,6,20,287,56,87,25,951,18,0,0,0,1,1451,0,41,1492,2124
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,833,3,3,3,13,229,19,45,7,675,8,2,1,8,0,1010,2,28,1040,1519
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,834,3,3,7,14,179,24,53,14,795,17,8,5,10,0,1126,6,43,1175,2060
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,835,2,2,1,20,196,14,38,11,406,9,3,3,1,1,703,1,21,725,960
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,836,3,3,5,16,138,41,89,28,983,30,5,2,5,1,1343,0,44,1387,2168
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,837,1,1,1,5,56,14,35,8,269,5,4,3,6,0,406,0,16,422,537
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,838,4,4,5,19,154,40,74,14,759,23,3,4,11,1,1107,0,37,1144,2411
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,839,3,3,10,11,237,46,78,29,957,19,10,0,2,0,1399,0,39,1438,2109
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,840,3,3,6,17,133,35,48,9,1080,23,1,12,33,0,1397,1,30,1428,2084
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,841,4,4,8,30,139,42,82,21,1349,37,1,3,10,0,1722,0,56,1778,2584
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,842,4,4,15,26,253,38,95,23,1102,10,0,3,7,0,1572,0,74,1646,2690
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,843,2,2,3,19,166,29,54,8,636,9,0,0,2,0,926,0,18,944,1418
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,844,3,3,11,19,192,20,45,9,670,12,1,3,5,0,987,0,35,1022,1693
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,845,3,3,1,5,156,22,44,9,850,110,3,9,23,5,1237,0,18,1255,1797
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,960,4,4,19,23,40,29,565,24,842,23,11,2,14,1,1593,0,30,1623,2329
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,961,1,1,3,3,10,11,204,13,158,3,3,0,4,1,413,0,5,418,622
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,962,4,4,25,30,22,26,708,30,810,46,8,2,20,0,1727,0,26,1753,2640
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,963,3,3,33,63,32,26,480,15,668,11,3,2,19,1,1353,0,44,1397,2206
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,964,4,4,5,26,37,29,351,46,623,326,1,0,6,22,1472,0,56,1528,2492
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,965,5,5,38,44,42,60,696,28,939,54,13,5,36,2,1957,1,103,2061,3037
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,966,2,2,5,4,20,17,314,3,312,8,5,1,25,2,716,0,11,727,970
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,967,3,3,15,24,19,31,361,24,873,36,5,5,11,0,1404,0,21,1425,2019
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,968,3,3,17,19,18,26,381,21,704,15,10,0,15,0,1226,0,36,1262,1865
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,969,4,4,6,21,40,38,547,26,693,14,1,3,15,0,1404,0,44,1448,2466
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,970,3,3,14,36,28,23,480,22,711,2,0,0,6,0,1322,0,36,1358,2013
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,954,2,2,17,32,24,15,260,12,350,8,3,2,9,0,732,0,15,747,1028
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,955,3,3,19,40,48,49,385,31,621,5,0,0,4,1,1203,0,22,1225,1661
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,956,3,3,29,24,40,44,425,22,626,13,4,2,17,1,1247,0,26,1273,2060
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,957,3,3,19,64,56,35,259,60,618,29,1,1,3,0,1145,0,27,1172,1224
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,958,3,3,26,53,54,42,338,27,644,40,4,3,10,2,1243,0,31,1274,1841
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,959,3,3,33,33,28,40,296,30,695,30,1,4,12,2,1204,0,36,1240,1874
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,971,5,5,16,22,40,53,669,47,861,223,30,7,44,9,2021,1,65,2087,3034
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,972,4,4,9,19,24,47,826,29,798,34,3,2,4,0,1795,0,58,1853,2806
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,973,2,2,2,6,12,31,230,5,335,15,1,3,14,0,654,0,9,663,1079
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,975,2,2,7,12,15,19,202,12,405,3,4,3,2,0,684,0,17,701,1022
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,976,3,3,12,31,42,36,306,15,675,26,0,5,4,2,1154,0,21,1175,1717
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,977,2,2,12,18,20,18,255,16,514,19,4,3,16,1,896,0,21,917,1400
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,978,2,2,11,23,23,16,233,16,487,20,4,0,7,1,841,0,15,856,1239
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,979,3,3,16,16,26,52,382,44,658,14,12,4,16,1,1241,0,24,1265,2093
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,980,4,4,35,64,36,43,277,57,876,44,7,7,9,8,1463,1,27,1491,2358
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,981,2,2,10,19,18,37,157,15,443,18,2,3,8,1,731,0,23,754,1090
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,982,6,6,39,52,44,76,533,85,1444,53,9,19,36,8,2398,0,55,2453,4122
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,984,4,4,25,31,42,55,185,72,844,56,4,8,7,0,1329,1,41,1371,2502
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,985,7,7,112,132,108,99,414,160,1634,87,10,16,33,9,2814,1,53,2868,5020
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,987,4,4,31,38,37,44,275,60,683,56,10,2,15,1,1252,0,21,1273,2459
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,988,2,2,9,12,14,32,165,15,471,16,0,3,12,1,750,1,16,767,1424
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,989,3,3,16,24,24,30,138,42,500,39,1,3,8,3,828,0,27,855,1521
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,990,4,4,64,49,56,67,360,66,784,50,19,5,18,7,1545,0,37,1582,2652
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1134,2,2,48,44,37,32,103,74,440,45,4,5,13,5,850,1,19,870,1375
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1135,2,2,55,43,45,39,132,54,453,41,2,3,10,3,880,2,12,894,1426
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1136,2,2,18,16,17,37,59,45,499,35,17,10,13,3,769,0,8,777,1355
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1137,3,3,16,16,14,31,92,42,521,29,13,4,12,2,792,0,13,805,1518
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1138,2,2,17,27,17,21,80,38,449,27,2,5,47,1,731,1,16,748,1217
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1139,3,3,17,25,30,47,132,54,796,46,4,5,7,1,1164,5,11,1180,2250
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1140,3,3,42,49,41,56,121,96,817,44,4,11,14,0,1295,1,20,1316,2218
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1141,3,3,15,20,13,35,125,51,705,41,8,2,10,1,1026,1,18,1045,2057
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1142,4,4,38,37,48,53,147,80,894,50,4,14,17,1,1383,0,29,1412,2460
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1143,4,4,13,36,32,55,146,70,939,36,0,6,10,2,1345,1,32,1378,2382
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1144,5,5,20,28,41,81,211,80,1000,54,4,11,18,0,1548,0,50,1598,3569
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1150,4,4,12,31,33,33,497,15,705,22,11,9,17,0,1385,0,29,1414,2607
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1151,2,2,3,11,17,28,276,11,421,8,2,5,11,1,794,1,30,825,1286
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1187,1,1,79,35,38,15,15,47,108,4,1,0,1,5,348,0,3,351,480
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1188,4,4,16,23,62,39,237,57,548,376,102,13,37,14,1524,19,64,1607,2791
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1189,5,5,6,20,34,43,578,38,650,35,13,5,37,3,1462,0,27,1489,3015
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1190,4,4,20,26,30,65,391,37,739,86,9,15,17,2,1437,0,41,1478,2894
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1191,2,2,12,17,19,32,153,39,373,32,5,5,12,2,701,0,11,712,1381
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1192,2,2,31,27,26,30,177,54,428,19,3,3,10,1,809,2,16,827,1362
3,27,TABASCO,19,PARAISO,14,PARAISO,0,0,1,0,0,0,2,0,1,13,1,0,1,0,0,18,0,0,18,19
3,27,TABASCO,19,PARAISO,5,COMALCALCO,538,4,4,5,20,402,21,32,24,826,39,3,8,10,5,1395,3,89,1487,2295
3,27,TABASCO,19,PARAISO,5,COMALCALCO,539,2,2,4,8,187,9,23,3,454,7,0,4,2,0,701,1,21,723,991
3,27,TABASCO,19,PARAISO,5,COMALCALCO,540,2,2,4,6,200,17,23,5,326,15,0,1,0,0,597,0,22,619,881
3,27,TABASCO,19,PARAISO,5,COMALCALCO,541,2,2,2,7,209,16,26,12,428,13,0,4,3,0,720,0,25,745,1054
3,27,TABASCO,19,PARAISO,5,COMALCALCO,542,3,3,7,24,296,19,26,13,568,7,0,3,3,0,966,0,58,1024,1522
3,27,TABASCO,19,PARAISO,5,COMALCALCO,543,2,2,1,5,192,16,22,10,502,14,4,5,6,0,777,0,36,813,1353
3,27,TABASCO,19,PARAISO,5,COMALCALCO,544,2,2,2,8,104,23,26,6,491,5,1,5,2,0,673,0,19,692,921
3,27,TABASCO,19,PARAISO,5,COMALCALCO,545,3,3,4,14,287,23,21,14,663,20,3,10,5,0,1064,0,31,1095,1702
3,27,TABASCO,19,PARAISO,5,COMALCALCO,546,2,2,3,14,220,14,29,8,475,10,0,19,4,0,796,0,46,842,1197
3,27,TABASCO,19,PARAISO,5,COMALCALCO,547,2,2,4,12,200,16,30,8,356,6,0,0,5,0,637,0,27,664,1004
3,27,TABASCO,19,PARAISO,14,PARAISO,991,3,3,11,13,56,42,50,139,987,17,1,2,6,0,1324,0,45,1369,2165
3,27,TABASCO,19,PARAISO,14,PARAISO,992,2,2,4,9,14,10,9,25,189,0,0,0,0,0,260,0,9,269,762
3,27,TABASCO,19,PARAISO,14,PARAISO,993,2,2,29,25,30,19,18,66,423,21,2,2,3,2,640,0,7,647,964
3,27,TABASCO,19,PARAISO,14,PARAISO,994,2,2,7,20,33,56,34,117,633,7,0,1,3,0,911,0,17,928,1436
3,27,TABASCO,19,PARAISO,14,PARAISO,995,2,2,8,16,26,28,28,89,574,10,2,1,21,0,803,0,20,823,1335
3,27,TABASCO,19,PARAISO,14,PARAISO,996,3,3,7,13,44,42,47,97,752,24,3,3,7,3,1042,0,25,1067,1728
3,27,TABASCO,19,PARAISO,14,PARAISO,997,2,2,5,13,23,30,34,68,527,18,2,7,6,0,733,1,14,748,1127
3,27,TABASCO,19,PARAISO,14,PARAISO,998,5,5,30,16,38,68,67,157,1167,25,4,6,10,3,1591,7,22,1620,2295
3,27,TABASCO,19,PARAISO,14,PARAISO,999,2,2,9,12,25,27,32,65,506,13,1,2,5,3,700,0,19,719,1064
3,27,TABASCO,19,PARAISO,14,PARAISO,1000,2,2,12,24,24,32,36,71,380,9,0,8,2,0,598,0,13,611,894
3,27,TABASCO,19,PARAISO,14,PARAISO,1001,2,2,17,25,34,25,38,89,528,11,2,4,1,1,775,0,24,799,1120
3,27,TABASCO,19,PARAISO,14,PARAISO,1002,3,3,19,27,39,32,26,59,571,22,4,1,3,1,804,0,9,813,661
3,27,TABASCO,19,PARAISO,14,PARAISO,1003,3,3,17,19,35,29,33,85,732,15,2,5,4,4,980,1,13,994,1325
3,27,TABASCO,19,PARAISO,14,PARAISO,1004,3,3,14,14,36,33,44,103,804,37,2,4,9,1,1101,1,14,1116,1706
3,27,TABASCO,19,PARAISO,14,PARAISO,1005,3,3,5,18,64,39,49,135,919,26,2,2,4,1,1264,0,37,1301,1974
3,27,TABASCO,19,PARAISO,14,PARAISO,1006,2,2,4,2,22,18,25,82,510,7,1,4,3,0,678,0,25,703,971
3,27,TABASCO,19,PARAISO,14,PARAISO,1007,3,3,2,6,52,33,36,109,840,10,1,1,7,0,1097,2,37,1136,1717
3,27,TABASCO,19,PARAISO,14,PARAISO,1008,2,2,3,6,24,39,18,155,603,19,6,10,2,0,885,0,35,920,1434
3,27,TABASCO,19,PARAISO,14,PARAISO,1009,2,2,6,8,24,28,42,85,517,18,2,3,5,0,738,0,25,763,1229
3,27,TABASCO,19,PARAISO,14,PARAISO,1010,2,2,1,6,14,22,34,91,586,12,2,3,2,2,775,0,21,796,1107
3,27,TABASCO,19,PARAISO,14,PARAISO,1011,3,3,6,8,43,42,34,183,748,15,2,9,6,0,1096,0,36,1132,1667
3,27,TABASCO,19,PARAISO,14,PARAISO,1012,5,5,6,24,40,51,53,142,1157,20,4,12,8,4,1521,2,51,1574,2370
3,27,TABASCO,19,PARAISO,14,PARAISO,1013,3,3,5,7,29,45,38,108,838,17,7,12,7,0,1113,0,36,1149,1790
3,27,TABASCO,19,PARAISO,14,PARAISO,1014,4,4,18,12,83,61,76,196,880,30,3,7,9,1,1376,0,49,1425,2430
3,27,TABASCO,19,PARAISO,14,PARAISO,1015,1,1,3,12,44,16,11,67,348,6,0,2,2,0,511,0,17,528,715
3,27,TABASCO,19,PARAISO,14,PARAISO,1016,3,3,4,3,25,27,23,115,450,10,8,7,4,0,676,0,31,707,1612
3,27,TABASCO,19,PARAISO,14,PARAISO,1017,2,2,10,14,32,14,13,54,746,18,0,1,3,1,906,0,14,920,1295
3,27,TABASCO,19,PARAISO,14,PARAISO,1018,3,3,9,17,24,32,24,60,770,23,6,2,2,0,969,0,21,990,1136
3,27,TABASCO,19,PARAISO,14,PARAISO,1019,3,3,4,4,46,39,50,129,871,26,2,10,4,2,1187,0,32,1219,1759
3,27,TABASCO,19,PARAISO,14,PARAISO,1020,4,4,16,16,40,37,59,116,941,20,2,2,7,1,1257,1,25,1283,2806
3,27,TABASCO,19,PARAISO,14,PARAISO,1021,4,4,6,3,65,45,74,162,1101,18,3,9,5,0,1491,0,48,1539,2358
3,27,TABASCO,19,PARAISO,14,PARAISO,1022,6,6,27,34,102,105,139,239,1962,70,6,5,16,2,2707,1,48,2756,4270
3,27,TABASCO,19,PARAISO,14,PARAISO,1023,4,4,5,12,69,57,70,221,1050,22,5,2,6,0,1519,0,51,1570,2370
3,27,TABASCO,19,PARAISO,14,PARAISO,1024,3,3,4,6,57,52,77,158,794,8,0,0,2,0,1158,0,43,1201,1786
3,27,TABASCO,19,PARAISO,14,PARAISO,1025,4,4,15,26,103,71,107,206,1225,41,1,5,10,4,1814,1,41,1856,2793
3,27,TABASCO,19,PARAISO,14,PARAISO,1026,2,2,4,9,47,37,54,108,669,16,1,4,8,0,957,0,27,984,1473
3,27,TABASCO,19,PARAISO,14,PARAISO,1027,4,4,6,14,66,67,122,113,1184,30,7,6,3,0,1618,0,38,1656,2370
3,27,TABASCO,19,PARAISO,14,PARAISO,1028,3,3,13,10,61,49,78,137,895,23,10,0,6,0,1282,0,53,1335,1987
3,27,TABASCO,19,PARAISO,14,PARAISO,1029,3,3,,,,,,,,,,,,,0,0,0,0,2158
3,27,TABASCO,19,PARAISO,14,PARAISO,1030,2,2,3,9,28,38,43,83,689,3,0,2,2,0,900,0,30,930,1353
3,27,TABASCO,19,PARAISO,14,PARAISO,1031,2,2,0,8,28,21,13,56,492,6,1,0,0,3,628,0,42,670,923
3,27,TABASCO,19,PARAISO,14,PARAISO,1032,4,4,6,10,66,44,71,110,927,18,8,7,11,0,1278,0,36,1314,1858
3,27,TABASCO,19,PARAISO,14,PARAISO,1033,3,3,1,5,42,43,64,107,771,9,5,2,4,2,1055,0,22,1077,1610
3,27,TABASCO,19,PARAISO,14,PARAISO,1034,3,3,6,8,55,37,34,69,797,23,0,1,7,1,1038,0,32,1070,1480
3,27,TABASCO,19,PARAISO,14,PARAISO,1035,3,3,0,4,49,55,45,53,783,32,2,2,4,0,1029,1,35,1065,1450
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1036,3,3,14,29,39,62,110,249,736,13,1,2,7,3,1265,0,63,1328,2078
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1037,2,2,10,14,13,13,63,110,418,13,2,2,5,1,664,0,22,686,936
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1038,3,3,21,43,33,47,89,235,853,17,2,3,11,1,1355,0,47,1402,2172
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1039,3,3,8,44,24,28,90,159,670,14,1,4,6,1,1049,0,20,1069,1152
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1040,3,3,14,33,25,53,45,303,551,16,6,5,5,0,1056,0,59,1115,1537
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1041,2,2,3,14,4,83,22,100,305,4,0,4,1,0,540,1,21,562,794
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1042,2,2,5,3,14,60,44,79,457,14,0,0,2,0,678,0,38,716,1294
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1043,1,1,1,2,0,4,7,21,63,6,0,0,0,0,104,0,5,109,192
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1044,3,3,9,17,22,75,34,154,538,0,3,7,4,0,863,0,33,896,1575
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1045,1,1,3,1,7,16,15,54,246,3,2,6,1,0,354,0,16,370,643
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1046,2,2,0,14,45,66,39,165,430,8,5,6,4,10,792,0,35,827,1299
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1047,1,1,1,1,6,11,19,40,180,0,0,0,0,0,258,0,7,265,388
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1048,1,1,1,4,4,15,8,36,96,2,2,0,4,0,172,0,12,184,371
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1049,4,4,5,38,26,89,70,197,614,8,1,2,4,0,1054,0,68,1122,1803
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1050,3,3,17,41,21,158,102,76,634,11,3,2,3,0,1068,0,55,1123,1763
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1051,5,5,20,31,26,123,80,301,749,16,2,12,0,1,1361,0,58,1419,2175
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1052,3,3,11,25,9,64,117,108,666,7,5,5,4,0,1021,0,48,1069,1766
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1053,3,3,9,33,24,55,86,86,741,18,5,5,10,1,1073,0,47,1120,1925
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1054,3,3,4,14,9,51,38,98,468,0,0,0,0,0,682,0,88,770,1180
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1055,3,3,11,50,48,100,56,118,544,20,6,6,6,1,966,0,45,1011,1713
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1056,4,4,9,10,27,77,56,94,744,11,3,4,2,1,1038,4,52,1094,1760
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1057,2,2,1,8,4,25,15,72,303,9,0,5,0,0,442,0,25,467,789
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1058,2,2,3,36,6,67,40,84,377,12,6,2,3,0,636,0,30,666,1107
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1059,2,2,1,14,7,21,17,132,370,8,4,1,2,0,577,0,36,613,888
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1060,3,3,10,22,28,61,83,353,622,10,5,1,4,0,1199,1,43,1243,1605
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1061,4,4,3,15,27,51,106,228,742,82,2,1,2,0,1259,0,65,1324,1768
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1062,2,2,4,7,8,49,23,84,381,9,3,5,1,0,574,0,20,594,815
3,27,TABASCO,20,TEAPA,16,TEAPA,1063,4,4,8,63,31,56,232,159,733,31,3,4,8,1,1329,1,54,1384,2448
3,27,TABASCO,20,TEAPA,16,TEAPA,1064,3,3,10,18,18,37,217,85,729,13,2,5,4,0,1138,2,30,1170,2126
3,27,TABASCO,20,TEAPA,16,TEAPA,1065,2,2,7,7,18,23,137,44,459,10,0,4,7,0,716,0,23,739,1384
3,27,TABASCO,20,TEAPA,16,TEAPA,1066,3,3,10,19,17,34,109,41,599,13,1,3,2,0,848,0,39,887,1569
3,27,TABASCO,20,TEAPA,16,TEAPA,1067,4,4,10,17,16,31,136,86,617,13,1,5,4,0,936,1,28,965,2835
3,27,TABASCO,20,TEAPA,16,TEAPA,1069,2,2,22,23,19,20,85,67,493,8,2,1,12,1,753,0,21,774,1229
3,27,TABASCO,20,TEAPA,16,TEAPA,1070,2,2,12,23,22,32,129,76,545,11,2,3,5,2,862,2,21,885,1419
3,27,TABASCO,20,TEAPA,16,TEAPA,1071,2,2,9,26,24,21,81,48,486,6,2,2,5,0,710,0,18,728,1143
3,27,TABASCO,20,TEAPA,16,TEAPA,1072,3,3,13,34,31,48,139,76,607,13,0,4,5,1,971,3,35,1009,1623
3,27,TABASCO,20,TEAPA,16,TEAPA,1073,3,3,14,23,32,28,120,81,641,1,2,1,0,1,944,0,37,981,1525
3,27,TABASCO,20,TEAPA,16,TEAPA,1074,2,2,12,25,29,31,103,71,425,7,2,1,1,1,708,2,23,733,1162
3,27,TABASCO,20,TEAPA,16,TEAPA,1075,1,1,3,6,3,11,53,18,202,4,2,5,3,0,310,0,22,332,579
3,27,TABASCO,20,TEAPA,16,TEAPA,1076,2,2,3,6,10,12,123,56,341,3,2,12,4,0,572,0,11,583,957
3,27,TABASCO,20,TEAPA,16,TEAPA,1077,3,3,6,6,12,24,157,25,518,24,8,3,10,0,793,0,23,816,1252
3,27,TABASCO,20,TEAPA,16,TEAPA,1078,2,2,11,18,6,24,140,33,477,5,3,4,3,1,725,0,30,755,1292
3,27,TABASCO,20,TEAPA,16,TEAPA,1079,2,2,6,17,13,20,165,39,365,4,1,0,4,0,634,0,28,662,1283
3,27,TABASCO,20,TEAPA,16,TEAPA,1080,2,2,3,10,25,21,196,44,303,6,4,1,9,1,623,0,51,674,1248
3,27,TABASCO,20,TEAPA,16,TEAPA,1081,3,3,3,4,15,20,260,80,426,10,0,3,6,0,827,0,18,845,1659
3,27,TABASCO,20,TEAPA,16,TEAPA,1082,6,6,10,16,19,51,486,173,1210,361,0,1,5,17,2349,0,133,2482,3963
3,27,TABASCO,20,TEAPA,16,TEAPA,1083,4,4,11,16,11,51,238,94,672,13,2,4,11,1,1124,1,49,1174,2463
3,27,TABASCO,20,TEAPA,16,TEAPA,1084,2,2,2,7,5,20,85,42,290,0,0,0,7,0,458,0,18,476,885
3,27,TABASCO,20,TEAPA,16,TEAPA,1085,1,1,1,7,8,3,54,20,91,1,0,2,3,0,190,0,6,196,323
3,27,TABASCO,20,TEAPA,16,TEAPA,1086,2,2,0,13,9,14,101,39,251,5,2,3,2,0,439,0,24,463,858
3,27,TABASCO,20,TEAPA,16,TEAPA,1087,1,1,3,4,9,8,81,16,146,5,1,1,3,0,277,0,21,298,524
3,27,TABASCO,20,TEAPA,16,TEAPA,1088,4,4,10,26,20,47,318,74,1046,5,1,2,4,1,1554,1,57,1612,2871
3,27,TABASCO,20,TEAPA,16,TEAPA,1180,4,4,24,31,42,51,135,93,989,41,3,5,7,7,1428,0,32,1460,1954
3,27,TABASCO,20,TEAPA,16,TEAPA,1181,3,3,24,28,26,38,136,80,586,10,0,0,0,2,930,0,31,961,1842
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,1,4,4,26,21,187,57,123,74,1012,28,2,9,8,1,1548,0,65,1613,2997
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,2,3,3,24,17,131,59,78,55,829,32,1,8,5,2,1241,0,39,1280,2140
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,3,2,2,15,15,79,26,45,38,473,7,0,2,7,1,708,0,16,724,1133
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,4,2,2,7,15,94,28,41,28,442,16,3,4,7,3,688,2,13,703,1121
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,5,3,3,15,12,118,39,92,48,694,27,3,6,10,2,1066,0,32,1098,1760
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,6,2,2,26,18,75,36,51,32,596,17,1,3,2,5,862,0,25,887,745
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,7,2,2,10,10,100,30,37,23,585,18,0,5,0,0,818,0,28,846,1240
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,8,2,2,4,3,30,45,47,54,533,20,0,13,3,0,752,1,47,800,1329
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,9,2,2,5,4,29,49,46,23,640,22,1,16,3,1,839,0,47,886,1437
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,10,1,1,0,1,10,11,5,7,128,2,0,0,1,0,165,0,7,172,242
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,11,1,1,4,1,8,24,8,8,304,2,2,3,0,1,365,0,17,382,570
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,12,1,1,3,1,15,11,114,7,253,2,3,2,5,0,416,0,10,426,653
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,13,2,2,6,6,52,34,24,27,444,12,4,4,4,0,617,0,40,657,1130
