CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN_PRI_PRD_PRS_PHBCS,MORENA_PT_PVEM_NABCS,MC,FXMBCS,MLBCS,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,467,B,1,0,B,0,108,145,16,5,6,280,0,6,286,538,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,467,C,1,0,C01,0,98,141,17,2,3,261,1,10,272,537,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,468,B,1,0,B,0,77,127,16,3,1,224,0,4,228,472,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,468,C,1,0,C01,0,99,117,15,5,2,238,0,10,248,471,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,469,B,1,0,B,0,79,127,21,5,4,236,0,6,242,471,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,469,C,1,0,C01,0,75,109,17,7,3,211,0,10,221,470,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,470,B,1,0,B,0,98,159,13,2,4,276,0,3,279,603,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,470,C,1,0,C01,0,97,139,20,4,3,263,0,5,268,603,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,470,C,2,0,C02,0,112,143,14,4,3,276,0,6,282,603,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,470,C,3,0,C03,0,95,142,23,3,3,266,0,4,270,602,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,470,C,4,0,C04,0,101,145,12,1,1,260,0,7,267,602,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,471,B,1,0,B,0,80,91,13,1,4,189,0,10,199,390,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,471,C,1,0,C01,0,67,111,8,0,4,190,0,2,192,390,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,472,B,1,0,B,0,98,133,20,6,6,263,0,6,269,567,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,472,C,1,0,C01,0,82,131,21,11,7,252,0,9,261,567,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,472,C,2,0,C02,0,68,159,15,7,3,252,2,14,268,567,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,473,B,1,0,B,0,112,201,28,9,5,355,0,17,372,694,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,474,B,1,0,B,0,42,72,10,7,3,134,0,2,136,376,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,474,C,1,0,C01,0,62,110,11,4,0,187,0,3,190,375,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,475,B,1,0,B,0,66,156,13,2,4,241,0,12,253,633,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,475,C,1,0,C01,0,75,134,21,5,4,239,0,7,246,633,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,475,C,2,0,C02,0,61,150,9,5,1,226,0,6,232,633,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,475,C,3,0,C03,0,69,153,20,5,3,250,1,12,263,633,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,475,C,4,0,C04,0,76,160,16,5,2,259,1,10,270,633,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,475,C,5,0,C05,0,74,127,14,6,4,225,0,7,232,633,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,476,B,1,0,B,0,94,207,18,4,5,328,0,16,344,747,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,477,B,1,0,B,0,59,114,7,0,2,182,2,5,189,438,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,477,C,1,0,C01,0,52,113,11,6,2,184,1,8,193,438,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,478,B,1,0,B,0,110,115,24,5,3,257,1,10,268,471,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,478,C,1,0,C01,0,102,130,17,6,5,260,0,15,275,470,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,B,1,0,B,0,119,155,25,3,8,310,0,3,313,660,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,C,1,0,C01,0,104,162,20,8,9,303,0,5,308,660,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,C,2,0,C02,0,108,145,24,4,8,289,0,8,297,660,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,C,3,0,C03,0,111,164,14,2,5,296,0,5,301,660,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,C,4,0,C04,0,119,145,22,5,7,298,0,1,299,660,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,C,5,0,C05,0,101,147,19,7,8,282,0,7,289,660,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,C,6,0,C06,0,109,137,14,9,6,275,0,4,279,659,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,480,B,1,0,B,0,96,135,14,6,4,255,0,10,265,497,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,480,C,1,0,C01,0,87,133,9,4,4,237,0,7,244,496,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,481,B,1,0,B,0,89,139,14,11,5,258,0,15,273,493,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,481,C,1,0,C01,0,73,134,16,6,11,240,0,6,246,493,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,482,B,1,0,B,0,159,142,16,3,3,323,1,14,338,559,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,482,C,1,0,C01,0,147,129,24,9,4,313,1,9,323,559,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,482,C,2,0,C02,0,125,149,21,6,9,310,0,4,314,559,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,483,B,1,0,B,0,64,145,11,8,2,230,0,5,235,440,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,483,C,1,0,C01,0,70,117,12,3,9,211,0,4,215,439,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,484,B,1,0,B,0,82,140,14,5,6,247,0,0,247,612,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,484,C,1,0,C01,0,102,154,8,9,1,274,0,7,281,612,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,484,C,2,0,C02,0,94,147,15,4,5,265,0,6,271,611,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,484,C,3,0,C03,0,96,150,18,6,2,272,0,6,278,611,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,484,C,4,0,C04,0,79,147,26,8,6,266,0,7,273,611,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,485,B,1,0,B,0,171,176,24,5,6,382,0,11,393,672,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,485,C,1,0,C01,0,135,189,30,8,9,371,0,11,382,671,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,486,B,1,0,B,0,130,150,20,5,4,309,0,7,316,527,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,486,C,1,0,C01,0,108,143,19,5,8,283,0,10,293,526,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,487,B,1,0,B,0,111,156,15,2,6,290,0,3,293,578,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,487,C,1,0,C01,0,106,158,15,6,4,289,0,10,299,578,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,487,C,2,0,C02,0,100,144,18,11,8,281,0,7,288,578,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,487,C,3,0,C03,0,119,152,13,6,8,298,0,5,303,577,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,488,B,1,0,B,0,161,177,29,6,5,378,1,9,388,711,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,488,C,1,0,C01,0,178,166,28,7,7,386,0,7,393,711,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,488,C,2,0,C02,0,200,177,29,6,8,420,0,8,428,711,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,489,B,1,0,B,0,184,184,19,6,8,401,0,5,406,634,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,489,C,1,0,C01,0,160,195,20,5,5,385,0,4,389,633,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,490,B,1,0,B,0,98,174,22,9,2,305,0,9,314,596,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,490,C,1,0,C01,0,129,169,17,6,6,327,0,9,336,595,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,491,B,1,0,B,0,181,174,16,10,3,384,0,7,391,671,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,491,C,1,0,C01,0,183,179,27,9,3,401,0,11,412,670,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,492,B,1,0,B,0,115,186,23,11,13,348,0,12,360,714,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,492,C,1,0,C01,0,130,180,24,14,10,358,0,6,364,714,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,492,C,2,0,C02,0,114,205,21,11,7,358,0,10,368,714,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,493,B,1,0,B,0,114,178,21,5,4,322,1,4,327,674,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,493,C,1,0,C01,0,122,174,19,3,10,328,1,8,337,673,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,494,B,1,0,B,0,108,164,18,8,4,302,1,4,307,688,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,494,C,1,0,C01,0,119,165,14,8,5,311,0,6,317,688,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,494,C,2,0,C02,0,96,188,25,4,3,316,0,7,323,687,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,495,B,1,0,B,0,93,197,16,7,5,318,0,3,321,654,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,495,C,1,0,C01,0,74,174,21,7,6,282,0,6,288,654,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,495,C,2,0,C02,0,75,185,16,3,4,283,1,8,292,653,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,2,MULEGE,496,B,1,0,B,0,80,89,6,8,,183,0,10,193,399,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,497,B,1,0,B,0,122,173,6,29,,330,0,25,355,658,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,497,C,1,0,C01,0,105,174,12,47,,338,0,13,351,657,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,498,B,1,0,B,0,100,168,8,29,,305,0,19,324,652,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,498,C,1,0,C01,0,90,181,4,23,,298,1,15,314,652,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,498,C,2,0,C02,0,95,166,8,33,,302,0,20,322,651,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,499,B,1,0,B,0,88,186,3,18,,295,0,21,316,695,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,499,C,1,0,C01,0,60,179,7,15,,261,1,25,287,695,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,500,B,1,0,B,0,90,207,8,28,,333,0,16,349,725,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,500,C,1,0,C01,0,123,174,5,37,,339,0,7,346,725,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,500,C,2,0,C02,0,113,173,7,38,,331,0,16,347,724,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,501,B,1,0,B,0,60,178,3,10,,251,0,21,272,538,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,501,C,1,0,C01,0,46,192,5,13,,256,0,19,275,537,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,501,C,2,0,C02,0,61,150,0,12,,223,13,18,254,537,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,502,B,1,0,B,0,24,73,7,8,,112,0,6,118,446,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,VILLA ALBERTO ALVARADO ARAMBURO,2,MULEGE,502,C,1,0,C01,0,24,63,5,7,,99,0,11,110,445,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,503,B,1,0,B,0,149,150,29,15,12,355,1,12,368,589,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,504,B,1,0,B,0,21,104,9,40,10,184,0,11,195,527,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,504,C,1,0,C01,0,15,91,5,43,7,161,1,6,168,527,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,504,C,2,0,C02,0,14,102,5,39,5,165,0,9,174,526,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,505,B,1,0,B,0,47,118,6,35,9,215,0,9,224,572,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,505,C,1,0,C01,0,29,109,13,31,9,191,0,12,203,571,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,505,C,2,0,C02,0,36,106,9,28,9,188,0,12,200,571,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,506,B,1,0,B,0,111,164,26,20,13,334,0,7,341,568,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,506,C,1,0,C01,0,117,153,23,19,8,320,1,11,332,567,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,506,C,2,0,C02,0,125,139,23,19,13,319,0,8,327,567,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,507,B,1,0,B,0,67,186,19,20,16,308,0,7,315,672,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,507,C,1,0,C01,0,82,169,21,24,11,307,0,13,320,671,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,508,B,1,0,B,0,46,171,9,18,14,258,1,9,268,612,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,508,C,1,0,C01,0,42,179,20,30,10,281,0,17,298,612,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,509,B,1,0,B,0,159,136,43,13,18,369,0,5,374,605,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,509,C,1,0,C01,0,154,140,29,27,15,365,0,6,371,605,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,509,C,2,0,C02,0,165,121,35,17,15,353,1,9,363,604,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,509,C,3,0,C03,0,169,151,33,17,14,384,0,3,387,604,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,510,B,1,0,B,0,198,158,28,30,13,427,0,14,441,709,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,510,C,1,0,C01,0,214,146,35,25,16,436,1,9,446,708,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,511,B,1,0,B,0,40,121,10,22,17,210,0,13,223,576,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,511,C,1,0,C01,0,33,146,19,10,12,220,0,15,235,575,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,512,B,1,0,B,0,74,154,18,27,24,297,1,10,308,684,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,512,C,1,0,C01,0,70,169,20,27,20,306,0,16,322,684,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,512,C,2,0,C02,0,68,165,17,32,13,295,2,11,308,684,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,513,B,1,0,B,0,83,211,13,22,9,338,1,13,352,687,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,513,C,1,0,C01,0,68,188,15,23,11,305,0,10,315,687,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,513,C,2,0,C02,0,74,186,18,18,10,306,0,12,318,686,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,514,B,1,0,B,0,170,132,37,15,22,376,1,7,384,618,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,514,C,1,0,C01,0,168,139,26,29,10,372,0,5,377,618,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,514,C,2,0,C02,0,190,140,29,26,18,403,0,6,409,618,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,515,B,1,0,B,0,116,131,31,13,16,307,1,6,314,467,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,515,C,1,0,C01,0,125,114,26,13,19,297,0,7,304,467,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,516,B,1,0,B,0,45,142,8,10,33,238,0,15,253,456,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,516,C,1,0,C01,0,30,80,11,6,16,143,0,5,148,455,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,517,B,1,0,B,0,50,164,10,22,10,256,0,8,264,638,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,517,C,1,0,C01,0,40,153,19,16,16,244,0,14,258,638,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,517,C,2,0,C02,0,33,154,10,15,15,227,2,16,245,637,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,517,C,3,0,C03,0,28,173,11,19,19,250,0,14,264,637,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,518,B,1,0,B,0,72,215,18,15,8,328,0,11,339,641,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,518,C,1,0,C01,0,74,168,16,15,5,278,0,11,289,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,518,C,2,0,C02,0,96,174,8,22,16,316,1,7,324,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,519,B,1,0,B,0,78,174,19,12,11,294,0,12,306,623,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,519,C,1,0,C01,0,78,177,18,12,11,296,2,13,311,622,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,520,B,1,0,B,0,42,152,12,23,12,241,0,9,250,684,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,520,C,1,0,C01,0,34,141,14,27,21,237,0,14,251,683,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,520,C,2,0,C02,0,39,159,11,30,13,252,0,15,267,683,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,521,B,1,0,B,0,43,173,10,14,20,260,0,4,264,635,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,521,C,1,0,C01,0,43,157,10,24,12,246,0,15,261,635,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,521,C,2,0,C02,0,40,151,9,24,19,243,0,8,251,635,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,522,B,1,0,B,0,53,188,23,20,12,296,0,14,310,620,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,522,C,1,0,C01,0,77,186,10,29,11,313,0,11,324,619,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,523,B,1,0,B,0,167,143,20,18,14,362,2,9,373,683,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,523,C,1,0,C01,0,180,148,20,15,12,375,0,10,385,683,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,523,C,2,0,C02,0,166,126,27,40,15,374,0,15,389,682,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,524,B,1,0,B,0,140,100,14,22,6,282,2,4,288,607,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,524,C,1,0,C01,0,145,134,17,19,5,320,1,5,326,607,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,524,C,2,0,C02,0,137,110,21,20,17,305,1,9,315,607,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,524,C,3,0,C03,0,152,118,18,16,17,321,0,3,324,607,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,525,B,1,0,B,0,201,125,34,26,14,400,1,12,413,725,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,525,C,1,0,C01,0,191,127,41,25,17,401,0,4,405,725,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,525,C,2,0,C02,0,190,138,33,17,18,396,0,8,404,725,Grupo de recuento,,,
