CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAY,PAN_PRI_NAY,PAN_PRI,PAN_NAY,PRI_NAY,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,31,YUCATAN,4,MERIDA,50,MERIDA,363,B,1,0,B,0,171,27,3,4,12,17,109,2,0,5,0,1,9,1,4,1,366,0,14,380,583,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,363,C,1,0,C01,0,189,24,4,8,5,10,145,4,0,3,0,0,7,0,0,2,401,0,12,413,583,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,364,B,1,0,B,0,119,40,1,6,5,9,74,0,3,2,0,0,8,0,2,0,269,0,6,275,379,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,365,B,1,0,B,0,151,23,0,6,2,10,117,0,6,5,2,0,13,0,1,1,337,0,3,340,540,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,366,B,1,0,B,0,264,33,3,5,2,28,129,2,11,0,0,0,6,2,0,3,488,0,8,496,668,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,367,B,1,0,B,0,187,14,3,9,2,19,71,0,3,4,0,0,3,1,1,1,318,0,4,322,451,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,367,C,1,0,C01,0,204,15,5,1,7,19,71,0,2,11,0,0,4,1,2,0,342,0,7,349,451,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,367,S,1,0,S01,0,34,3,0,2,1,6,21,0,1,1,0,0,0,1,0,1,71,0,1,72,0,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,368,B,1,0,B,0,225,31,3,11,5,30,195,2,4,7,0,0,12,2,4,1,532,0,12,544,742,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,369,B,1,0,B,0,97,16,0,5,6,11,150,1,0,1,1,1,11,0,1,3,304,1,10,315,431,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,369,C,1,0,C01,0,119,18,2,4,5,8,97,0,3,4,0,0,7,0,1,1,269,2,5,276,430,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,370,B,1,0,B,0,177,12,1,5,2,9,79,1,2,6,0,0,3,0,4,1,302,0,8,310,409,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,370,C,1,0,C01,0,169,12,2,5,5,5,81,3,3,2,0,0,7,1,1,0,296,0,3,299,409,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,371,B,1,0,B,0,178,16,0,7,5,8,83,1,1,3,0,0,9,0,2,2,315,1,5,321,412,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,371,C,1,0,C01,0,202,16,1,2,4,8,74,2,1,3,0,0,2,0,1,1,317,0,4,321,412,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,372,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,372,C,1,0,C01,0,200,10,0,0,2,9,68,2,2,1,0,0,3,0,0,2,299,1,18,318,409,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,373,B,1,0,B,0,221,23,1,10,4,20,126,4,6,0,0,0,0,1,0,0,416,0,5,421,553,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,373,C,1,0,C01,0,221,23,1,10,4,20,126,4,6,0,0,0,0,1,0,0,416,0,5,421,552,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,373,C,2,0,C02,0,280,23,1,6,3,14,100,1,0,6,0,0,5,0,0,0,439,0,2,441,552,ACTA DE CASILLA,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,374,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,ACTA DE CASILLA,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,374,C,1,0,C01,0,64,23,3,3,9,14,154,1,3,0,0,0,7,1,5,0,287,0,6,293,446,ACTA DE CASILLA,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,375,B,1,0,B,0,103,22,1,4,5,12,212,5,4,4,0,0,20,0,6,2,400,0,10,410,619,PUNTO DE RECUENTO,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,375,C,1,0,C01,0,105,14,2,8,11,21,178,0,1,1,0,0,16,0,1,1,359,0,10,369,618,PUNTO DE RECUENTO,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,376,B,1,0,B,0,180,35,1,5,6,20,136,3,1,4,0,0,7,1,3,0,402,0,0,402,540,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,376,C,1,0,C01,0,172,28,0,7,8,26,110,2,3,3,0,0,10,0,2,2,373,0,5,378,540,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,377,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,377,C,1,0,C01,0,213,23,0,5,3,22,146,3,0,5,0,0,14,0,2,2,438,0,8,446,593,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,378,B,1,0,B,0,103,23,3,6,5,21,209,1,0,0,0,0,0,0,0,0,371,0,15,386,600,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,378,C,1,0,C01,0,116,17,0,11,7,21,185,0,7,0,0,0,0,0,18,0,382,0,12,394,599,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,379,B,1,0,B,0,122,12,2,8,8,26,158,1,2,3,0,0,11,1,3,4,361,0,9,370,522,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,379,C,1,0,C01,0,134,23,2,11,7,18,154,0,4,0,0,0,13,0,3,3,372,0,9,381,522,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,380,B,1,0,B,0,189,29,1,9,16,20,153,4,4,2,0,0,18,1,4,2,452,0,9,461,654,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,381,B,1,0,B,0,80,30,0,2,3,17,146,0,2,1,0,0,12,0,3,3,299,0,7,306,420,PUNTO DE RECUENTO,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,381,C,1,0,C01,0,89,16,2,1,9,10,137,1,3,2,0,0,9,2,3,0,284,0,7,291,419,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,B,1,0,B,0,169,10,3,6,7,26,194,1,7,4,0,0,12,1,2,1,443,0,13,456,707,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,1,0,C01,0,155,16,1,6,9,26,185,3,2,5,0,0,14,1,2,2,427,0,8,435,707,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,2,0,C02,0,158,8,3,12,10,27,202,1,3,3,0,0,10,0,2,2,441,0,10,451,707,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,3,0,C03,0,169,23,0,7,13,35,198,0,1,5,0,0,20,2,0,2,475,0,3,478,706,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,4,0,C04,0,140,15,3,6,10,36,211,0,4,6,0,0,13,0,2,1,447,0,3,450,706,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,5,0,C05,0,152,19,2,9,13,35,181,4,5,6,0,0,7,1,2,0,436,0,7,443,706,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,6,0,C06,0,148,21,0,6,11,38,177,4,6,7,0,0,15,0,2,0,435,1,7,443,706,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,7,0,C07,0,157,18,4,5,10,25,213,2,4,7,0,0,25,0,3,1,474,0,10,484,706,PUNTO DE RECUENTO,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,8,0,C08,0,157,13,2,2,10,21,188,0,3,4,0,0,17,0,4,2,423,0,8,431,706,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,9,0,C09,0,150,27,4,11,9,26,168,1,3,3,0,0,12,1,2,2,419,0,8,427,706,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,10,0,C10,0,173,13,2,7,4,26,192,2,1,3,0,0,9,0,0,1,433,0,13,446,706,PUNTO DE RECUENTO,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,11,0,C11,0,161,19,4,9,10,31,184,2,4,5,0,0,15,0,2,3,449,0,12,461,706,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,12,0,C12,0,169,17,4,13,8,38,172,1,2,4,0,1,18,0,0,10,457,1,4,462,706,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,13,0,C13,0,137,15,2,11,4,36,193,1,2,5,0,0,18,1,3,0,428,0,14,442,706,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,14,0,C14,0,148,22,2,5,12,30,195,2,6,4,0,0,9,0,1,2,438,0,6,444,706,PUNTO DE RECUENTO,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,C,15,0,C15,0,152,11,4,9,8,23,186,2,11,3,0,0,14,0,0,0,423,0,15,438,706,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,383,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,383,C,1,0,C01,0,196,22,2,4,4,15,167,0,5,6,1,0,10,0,4,4,440,0,12,452,620,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,384,B,1,0,B,0,232,24,0,10,6,33,166,2,8,10,0,0,11,1,2,3,508,0,8,516,700,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,385,B,1,0,B,0,183,36,4,13,6,37,156,2,1,5,0,0,1,5,1,1,451,0,19,470,629,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,386,B,1,0,B,0,96,14,2,7,6,17,178,1,2,3,0,0,3,0,3,5,337,0,7,344,484,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,386,C,1,0,C01,0,93,15,2,5,6,15,149,1,0,4,0,0,21,0,3,2,316,0,2,318,483,PUNTO DE RECUENTO,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,387,B,1,0,B,0,173,16,3,11,8,16,193,5,2,5,0,0,8,1,4,4,449,1,7,457,732,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,387,C,1,0,C01,0,169,17,3,12,12,22,188,2,2,4,0,1,16,0,2,3,453,0,10,463,732,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,388,B,1,0,B,0,234,18,2,6,3,24,129,0,6,2,0,0,0,0,0,0,424,0,3,427,564,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,388,C,1,0,C01,0,220,16,1,7,7,17,109,1,1,8,0,0,11,0,4,0,402,2,10,414,564,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,388,C,2,0,C02,0,210,16,10,5,6,24,123,0,7,4,0,0,6,0,1,0,412,0,5,417,564,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,389,B,1,0,B,0,108,24,2,3,3,9,92,2,2,3,0,0,10,0,2,3,263,1,8,272,414,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,389,C,1,0,C01,0,109,29,1,11,3,11,99,1,1,1,0,0,7,1,0,1,275,0,9,284,413,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,389,S,1,0,S01,0,49,8,1,1,4,8,45,0,1,1,0,0,0,0,0,0,118,0,1,119,0,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,390,B,1,0,B,0,129,16,3,0,0,0,224,0,2,4,0,0,9,1,5,3,396,0,7,403,679,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,391,B,1,0,B,0,167,12,3,6,4,16,115,2,6,9,0,0,12,0,1,4,357,0,7,364,538,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,391,C,1,0,C01,0,195,20,0,6,6,20,104,3,3,4,1,0,8,1,0,0,371,0,8,379,538,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,392,B,1,0,B,0,180,34,5,13,13,19,157,2,2,7,1,0,18,0,1,1,453,0,11,464,687,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,393,B,1,0,B,0,120,21,0,5,3,8,103,1,4,1,0,0,5,0,2,0,273,0,5,278,389,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,393,C,1,0,C01,0,124,15,2,6,5,14,98,1,0,2,0,0,7,0,2,2,278,1,1,280,389,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,394,B,1,0,B,0,141,15,1,1,4,10,101,0,2,5,0,0,8,0,5,2,295,0,6,301,426,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,395,B,1,0,B,0,193,11,3,7,5,9,76,0,2,2,0,0,4,1,2,0,315,0,3,318,473,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,396,B,1,0,B,0,134,8,1,4,13,9,106,0,6,4,0,0,13,0,1,2,301,0,5,306,445,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,397,B,1,0,B,0,208,33,2,6,10,18,156,0,2,7,1,0,13,1,2,2,461,0,5,466,639,PUNTO DE RECUENTO,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,398,B,1,0,B,0,192,11,3,11,8,21,202,4,0,5,0,0,19,0,4,2,482,2,4,488,727,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,399,B,1,0,B,0,21,5,0,0,5,3,50,1,0,1,0,0,0,1,1,0,88,0,1,89,436,PUNTO DE RECUENTO,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,399,C,1,0,C01,0,92,5,3,8,9,12,135,0,2,4,0,0,12,0,5,0,287,0,9,296,435,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,400,B,1,0,B,0,104,14,4,8,1,15,107,1,1,1,0,0,14,0,0,1,271,0,12,283,518,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,400,C,1,0,C01,0,112,19,0,12,2,6,170,0,1,4,0,0,11,0,1,1,339,0,7,346,518,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,401,B,1,0,B,0,98,14,0,12,7,15,144,1,0,2,0,0,10,0,2,2,307,0,14,321,731,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,401,C,1,0,C01,0,150,11,4,15,7,19,217,2,1,5,0,0,12,0,3,3,449,0,15,464,731,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,402,B,1,0,B,0,149,17,1,18,15,31,210,2,0,0,0,0,0,0,0,0,443,0,9,452,510,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,402,C,1,0,C01,0,75,13,1,11,5,18,157,2,0,0,0,0,26,0,0,0,308,0,17,325,509,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,402,C,2,0,C02,0,101,6,0,3,3,18,150,1,6,4,0,0,12,1,1,3,309,1,14,324,509,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,403,B,1,0,B,0,98,8,2,10,8,18,169,1,2,0,0,0,5,0,0,1,322,0,5,327,746,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,403,C,1,0,C01,0,94,15,1,10,11,22,225,1,2,6,0,0,16,0,3,1,407,0,10,417,746,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,403,C,2,0,C02,0,111,8,4,11,0,19,222,1,2,2,0,0,15,1,2,5,403,0,7,410,746,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,404,B,1,0,B,0,131,0,0,0,0,24,259,0,0,0,0,0,0,0,0,0,414,0,12,426,602,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,404,C,1,0,C01,0,120,8,2,15,10,9,207,1,4,3,0,0,8,0,1,0,388,0,13,401,601,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,404,C,2,0,C02,0,113,12,2,9,8,16,188,2,3,1,1,0,18,0,4,1,378,0,7,385,601,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,405,B,1,0,B,0,121,6,0,10,17,20,177,1,3,1,1,0,12,0,0,2,371,1,10,382,600,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,405,C,1,0,C01,0,131,12,3,12,10,9,175,1,2,6,0,0,15,5,4,2,387,0,9,396,599,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,406,B,1,0,B,0,114,13,3,16,6,22,156,1,3,4,0,0,10,3,4,1,356,0,9,365,533,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,406,C,1,0,C01,0,141,17,3,10,7,15,133,1,4,4,2,0,13,0,0,1,351,0,11,362,532,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,406,S,1,0,S01,0,158,16,1,10,5,14,112,3,4,4,0,0,13,1,0,4,345,0,11,356,0,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,407,B,1,0,B,0,114,17,1,14,10,13,123,0,0,2,3,0,5,0,0,0,302,0,3,305,446,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,407,C,1,0,C01,0,136,21,0,5,7,13,110,0,4,5,1,0,8,1,4,3,318,0,6,324,446,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,408,B,1,0,B,0,0,0,0,0,0,17,0,0,124,0,0,0,145,0,0,0,286,0,5,291,457,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,408,C,1,0,C01,0,138,13,2,4,7,17,109,1,4,3,1,0,6,0,1,2,308,0,0,308,456,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,409,B,1,0,B,0,116,9,0,7,9,12,75,3,7,4,0,0,12,0,0,1,255,0,13,268,387,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,409,C,1,0,C01,0,101,7,2,6,6,9,108,2,3,4,0,0,9,0,0,0,257,0,2,259,387,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,410,B,1,0,B,0,181,18,1,7,9,21,152,1,2,4,0,0,8,0,2,2,408,0,9,417,639,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,411,B,1,0,B,0,113,9,0,5,8,17,114,0,4,2,0,0,8,2,3,0,285,0,5,290,422,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,411,C,1,0,C01,0,100,24,2,8,4,16,124,1,3,3,0,0,6,0,3,1,295,0,6,301,422,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,412,B,1,0,B,0,77,18,4,4,4,11,114,1,1,0,0,0,14,0,1,4,253,0,4,257,382,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,412,C,1,0,C01,0,90,15,1,7,4,10,109,0,1,1,0,0,9,0,2,1,250,0,4,254,382,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,413,B,1,0,B,0,119,23,0,8,10,13,173,0,2,0,0,0,8,1,2,1,360,0,8,368,586,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,413,C,1,0,C01,0,111,11,2,12,9,19,178,3,3,8,0,0,10,0,1,2,369,0,13,382,586,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,414,B,1,0,B,0,223,19,1,10,6,22,118,2,6,5,0,0,10,0,2,0,424,0,4,428,547,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,414,C,1,0,C01,0,203,20,4,9,4,14,138,1,1,7,0,0,10,0,0,0,411,0,8,419,546,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,415,B,1,0,B,0,203,12,3,6,7,10,109,1,4,6,0,0,13,0,0,3,377,0,7,384,505,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,415,C,1,0,C01,0,183,20,1,6,4,21,127,2,8,3,0,0,11,0,2,7,395,0,3,398,504,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,416,B,1,0,B,0,168,18,2,7,2,25,126,0,0,1,0,0,3,0,0,0,352,0,8,360,518,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,416,C,1,0,C01,0,184,21,3,10,4,13,107,3,2,5,0,0,9,0,0,3,364,0,5,369,518,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,417,B,1,0,B,0,145,12,1,4,6,17,117,3,7,0,0,0,10,0,0,0,322,0,6,328,435,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,417,C,1,0,C01,0,132,10,2,6,8,18,118,1,2,6,0,0,5,0,1,1,310,1,10,321,435,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,418,B,1,0,B,0,84,10,3,9,4,17,128,1,1,2,1,0,11,0,2,2,275,0,8,283,462,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,418,C,1,0,C01,0,77,16,2,9,0,14,127,2,0,4,0,0,0,23,0,9,283,0,6,289,462,ACTA DE CASILLA,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,419,B,1,0,B,0,83,10,3,9,4,17,128,1,1,3,0,0,11,0,2,3,275,0,7,282,495,PUNTO DE RECUENTO,,,
3,31,YUCATAN,7,MERIDA,50,MERIDA,419,C,1,0,C01,0,95,15,3,3,8,14,150,0,1,2,0,0,10,0,0,5,306,0,6,312,495,PUNTO DE RECUENTO,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,420,B,1,0,B,0,118,13,0,6,4,10,113,2,5,6,1,6,13,0,0,2,299,0,8,307,504,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,420,C,1,0,C01,0,81,12,0,7,8,16,146,1,4,0,0,0,11,0,5,0,291,0,6,297,504,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,421,B,1,0,B,0,77,10,1,5,5,17,138,1,0,1,0,0,11,0,3,2,271,0,6,277,425,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,421,C,1,0,C01,0,85,7,2,7,6,14,136,0,2,4,0,0,2,0,3,0,268,0,2,270,424,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,422,B,1,0,B,0,84,18,5,1,9,13,113,2,1,6,0,0,17,0,4,4,277,0,5,282,463,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,422,C,1,0,C01,0,96,15,0,7,7,13,149,1,4,1,0,0,6,0,0,0,299,0,6,305,462,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,423,B,1,0,B,0,183,14,3,7,7,25,163,1,3,3,1,0,8,1,1,1,421,0,13,434,669,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,424,B,1,0,B,0,113,19,2,7,6,12,81,2,3,6,0,0,6,0,2,1,260,0,7,267,397,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,425,B,1,0,B,0,118,12,2,7,2,15,108,1,5,3,0,0,6,0,1,3,283,0,1,284,417,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,426,B,1,0,B,0,142,28,2,3,4,13,99,3,0,2,1,0,12,0,0,2,311,1,5,317,476,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,427,B,1,0,B,0,141,5,1,2,2,6,62,0,1,3,0,0,3,0,0,1,227,0,5,232,407,PUNTO DE RECUENTO,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,428,B,1,0,B,0,152,24,5,6,16,28,154,1,4,5,0,0,10,0,1,1,407,0,8,415,557,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,429,B,1,0,B,0,96,11,1,8,2,9,85,0,3,2,0,0,14,1,0,2,234,0,5,239,381,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,429,C,1,0,C01,0,105,10,1,8,7,11,90,0,0,1,0,0,5,2,1,1,242,0,8,250,381,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,430,B,1,0,B,0,143,12,2,6,4,31,161,0,1,9,1,0,12,1,3,3,389,1,7,397,578,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,431,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,432,B,1,0,B,0,131,23,0,9,1,10,114,0,0,5,0,0,8,1,0,2,304,0,4,308,422,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,432,C,1,0,C01,0,109,17,3,8,7,13,126,1,4,6,0,0,8,0,5,0,307,0,5,312,421,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,433,B,1,0,B,0,131,17,3,3,10,14,125,2,1,5,0,0,5,0,4,1,321,0,8,329,444,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,433,C,1,0,C01,0,140,16,3,9,2,17,115,0,0,6,0,0,6,0,2,0,316,0,7,323,443,ACTA DE CASILLA,,,
