CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PNAM,MORENA,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,MC_PROGRESA,MORENA_PNAM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,534,2,2,76,46,39,14,73,9,146,333,0,8,2,65,4,4,0,1,0,3,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,0,37,863,1446
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,535,3,3,112,29,73,16,44,6,132,436,1,21,1,133,20,6,1,0,0,1,0,1,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,27,1063,1896
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,536,2,2,61,27,34,8,27,6,32,255,1,6,4,32,6,2,0,0,0,3,0,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,19,526,1054
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,537,2,2,29,6,8,355,2,1,1,252,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,16,678,963
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,538,3,3,10,11,4,592,4,1,0,666,12,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,0,22,1327,1844
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,539,2,2,8,2,7,291,0,0,0,368,9,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,0,13,702,894
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,540,2,2,5,6,11,382,7,0,2,522,18,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,0,17,974,1299
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,541,2,2,10,5,4,464,6,0,2,405,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,0,4,915,1245
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,542,2,2,9,3,5,349,4,0,0,583,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,0,12,989,1276
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,543,1,1,3,2,0,99,0,1,1,134,78,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,320,414
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,544,3,3,7,3,9,625,5,3,4,616,43,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,0,25,1343,2053
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,545,2,2,3,1,3,302,1,1,3,172,12,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,12,514,829
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,546,1,1,1,1,3,335,3,0,3,101,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,15,480,724
4,17,MORELOS,4,TETELA DEL VOLCAN,13,JONACATEPEC,547,2,2,8,5,2,453,5,0,3,271,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,21,781,1195
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,548,3,3,4,10,2,3,0,2,459,28,184,124,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,1223,0,8,1231,1650
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,549,2,2,3,6,1,0,3,0,402,21,62,63,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,861,0,14,875,1086
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,550,2,2,2,0,0,0,0,3,231,21,126,54,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,678,0,7,685,873
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,551,2,2,1,2,2,1,0,1,260,11,340,80,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,996,0,18,1014,1424
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,552,2,2,3,2,0,1,5,2,243,16,185,91,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,825,0,28,853,1195
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,553,2,2,3,12,1,6,2,2,225,27,141,58,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,730,0,25,755,1118
4,17,MORELOS,8,XOCHITEPEC,14,MAZATEPEC,554,2,2,0,6,0,1,1,1,196,18,211,103,54,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,750,0,31,781,1068
4,17,MORELOS,5,TEMIXCO,15,MIACATLAN,555,3,3,8,11,1,2,4,410,6,540,1,0,36,5,1,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,0,25,1077,1498
4,17,MORELOS,5,TEMIXCO,15,MIACATLAN,556,2,2,3,14,3,4,6,281,5,455,0,0,31,13,1,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,26,866,1205
4,17,MORELOS,5,TEMIXCO,15,MIACATLAN,557,4,4,9,8,4,7,2,422,6,1041,1,2,46,9,0,1,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,0,43,1632,2255
4,17,MORELOS,5,TEMIXCO,15,MIACATLAN,558,3,3,9,8,1,5,3,426,7,561,0,0,63,10,0,2,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,0,16,1143,1585
4,17,MORELOS,5,TEMIXCO,15,MIACATLAN,559,1,1,1,9,8,0,0,159,9,271,1,0,8,16,2,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,1,11,510,690
4,17,MORELOS,5,TEMIXCO,15,MIACATLAN,560,4,4,1,4,8,7,3,534,8,971,0,1,33,8,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,0,49,1648,2359
4,17,MORELOS,5,TEMIXCO,15,MIACATLAN,561,3,3,2,5,1,6,3,207,2,461,0,1,27,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,0,36,757,975
4,17,MORELOS,5,TEMIXCO,15,MIACATLAN,562,2,2,7,11,0,6,6,231,0,471,1,0,28,10,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,0,35,826,1201
4,17,MORELOS,5,TEMIXCO,15,MIACATLAN,563,2,2,7,4,3,6,4,189,3,352,1,0,17,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,21,620,936
4,17,MORELOS,10,YECAPIXTLA,16,OCUITUCO,569,3,3,204,31,6,8,5,130,45,1053,7,182,15,8,12,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720,0,26,1746,2246
4,17,MORELOS,10,YECAPIXTLA,16,OCUITUCO,570,2,2,111,11,12,2,3,52,36,417,2,84,6,3,5,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,7,759,943
4,17,MORELOS,10,YECAPIXTLA,16,OCUITUCO,571,2,2,168,8,8,6,7,55,24,544,3,71,13,2,3,3,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,6,926,1224
4,17,MORELOS,10,YECAPIXTLA,16,OCUITUCO,572,2,2,101,5,3,2,2,103,5,540,12,453,8,2,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,0,27,1269,1467
4,17,MORELOS,10,YECAPIXTLA,16,OCUITUCO,573,2,2,120,12,3,4,4,72,5,297,48,189,6,6,2,8,0,0,0,3,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0,0,792,1096
4,17,MORELOS,10,YECAPIXTLA,16,OCUITUCO,574,2,2,112,9,1,1,4,132,13,220,64,236,12,4,2,5,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,0,11,833,980
4,17,MORELOS,10,YECAPIXTLA,16,OCUITUCO,575,3,3,29,11,1,4,0,13,2,376,3,949,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398,0,17,1415,1774
4,17,MORELOS,10,YECAPIXTLA,16,OCUITUCO,576,3,3,24,2,1,2,1,10,0,239,10,901,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,27,1223,1543
4,17,MORELOS,10,YECAPIXTLA,16,OCUITUCO,577,2,2,120,21,11,3,0,92,13,195,16,140,9,0,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,4,648,815
4,17,MORELOS,10,YECAPIXTLA,16,OCUITUCO,578,3,3,56,5,3,4,6,871,12,254,13,236,65,1,4,2,0,2,0,0,1,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,0,24,1610,2187
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,579,4,4,10,16,5,6,70,157,7,436,0,0,298,5,0,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,0,57,1101,2027
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,580,3,3,23,18,12,5,62,154,4,557,0,0,318,21,4,2,0,0,0,0,0,1,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,0,47,1269,2168
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,581,2,2,7,16,5,4,23,91,7,338,1,0,245,13,2,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,19,794,1211
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,582,2,2,13,14,6,2,26,101,1,383,0,0,187,9,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,17,783,1156
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,583,2,2,24,22,9,3,15,80,4,420,0,0,141,8,0,3,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,0,13,757,1078
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,584,2,2,11,19,18,5,49,103,8,469,0,0,237,11,0,2,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,26,982,1371
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,585,4,4,19,20,16,3,50,183,8,748,2,2,371,18,5,3,0,0,0,4,1,0,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,1,36,1546,2621
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,586,2,2,22,13,19,4,36,122,2,384,1,0,232,10,0,4,0,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,0,24,903,1406
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,587,2,2,7,9,6,0,31,67,5,437,1,2,138,17,1,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,10,750,1082
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,588,1,1,17,12,7,1,13,44,2,250,0,0,75,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,9,449,622
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,589,1,1,5,15,2,0,21,69,2,261,0,0,98,10,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,9,508,719
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,590,2,2,17,7,8,2,18,71,2,407,0,0,165,9,0,1,0,0,0,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,0,28,747,1125
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,591,2,2,13,18,12,1,10,76,5,492,0,0,170,14,1,4,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,1,16,851,1231
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,592,2,2,16,12,4,2,23,110,4,405,2,0,262,3,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0,26,888,1428
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,593,2,2,10,6,9,7,34,101,2,362,1,1,246,1,1,2,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,0,30,838,1280
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,601,3,3,19,16,19,11,44,120,2,615,3,1,278,15,1,2,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,0,38,1215,1912
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,602,3,3,19,14,9,14,54,108,2,638,1,2,262,15,2,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,0,38,1217,1845
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,603,1,1,10,6,1,4,19,17,2,52,0,1,38,4,1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,10,172,256
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,604,1,1,6,2,4,0,13,28,1,167,0,0,83,2,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,15,331,519
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,605,3,3,6,12,18,6,17,43,2,566,1,0,71,2,1,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,20,775,1724
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,606,2,2,16,30,22,9,10,225,7,293,3,1,49,14,1,0,0,0,0,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,0,25,719,1233
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,607,2,2,21,28,18,6,18,238,4,278,3,0,50,19,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,35,735,1256
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,608,2,2,19,26,10,4,8,187,3,268,1,2,29,5,1,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,23,601,1039
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,609,2,2,23,12,5,2,10,276,5,242,0,1,48,8,4,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,26,691,1184
4,17,MORELOS,11,JOJUTLA,17,PUENTE DE IXTLA,610,1,1,2,9,3,2,34,25,4,98,0,0,39,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,10,233,417
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,611,3,3,276,185,47,36,24,71,10,445,1,11,8,44,20,28,2,0,1,8,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,0,78,1304,2123
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,612,3,3,184,61,16,64,25,78,12,323,7,6,8,42,12,5,0,0,0,2,0,2,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,854,0,46,900,1557
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,613,2,2,418,68,18,13,6,83,2,132,0,1,1,1,6,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,1,13,773,1088
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,614,2,2,230,86,29,13,13,62,6,227,2,4,2,21,2,15,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,30,748,876
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,615,3,3,258,145,41,28,27,46,7,356,3,15,2,40,11,20,3,3,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,0,69,1083,1688
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,617,3,3,235,225,39,33,39,38,8,231,4,2,2,114,61,17,4,6,2,5,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,0,42,1114,2000
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,618,6,6,482,299,97,87,155,103,12,517,10,4,34,121,29,32,3,1,0,18,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,96,2106,3853
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,619,3,3,259,119,50,18,18,66,6,356,2,14,2,41,20,13,6,0,0,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,38,1039,1781
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,620,4,4,742,166,43,29,36,154,10,348,2,1,4,32,46,23,2,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,0,38,1683,2572
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,621,3,3,252,102,37,24,30,77,5,189,4,20,1,26,33,14,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,23,841,1518
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,622,3,3,297,119,46,15,135,70,3,284,8,0,2,81,27,26,4,0,0,12,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,13,1149,2072
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,623,5,5,351,206,87,57,72,63,26,306,4,4,2,258,76,55,5,4,0,13,7,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,1,91,1696,3584
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,624,3,3,211,137,63,30,59,64,5,222,0,4,6,110,22,23,3,1,1,13,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,0,29,1015,2038
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,625,2,2,200,93,47,17,57,42,5,206,3,2,3,46,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,10,776,1339
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,626,3,3,249,90,75,26,64,45,4,257,2,0,1,61,9,36,0,0,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,0,36,964,1647
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,627,2,2,158,82,60,14,13,51,7,156,2,1,3,35,14,14,2,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,29,647,1122
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,628,2,2,185,181,49,12,40,64,4,179,3,1,2,41,16,12,0,1,0,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,0,31,834,1235
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,629,4,4,639,215,35,27,70,159,21,254,0,1,9,18,8,35,3,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,35,1543,2265
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,630,4,4,293,294,77,30,48,103,11,406,0,1,1,79,26,30,10,0,0,12,7,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,53,1488,2453
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,631,3,3,182,119,81,15,24,36,2,217,1,0,0,69,11,25,1,0,0,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,35,835,1535
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,632,3,3,217,87,48,27,73,61,15,183,1,0,8,78,13,4,1,0,13,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,32,869,1709
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,633,3,3,233,104,46,22,39,47,8,215,4,1,0,123,63,13,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0,35,958,1738
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,635,3,3,258,122,76,30,78,63,24,207,1,0,1,102,29,12,9,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,21,1037,2076
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,636,3,3,185,97,163,55,29,75,11,232,0,2,4,64,18,20,0,1,1,3,4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,0,32,1004,1866
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,637,2,2,119,127,91,25,26,39,5,168,1,1,0,53,45,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,28,735,1430
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,638,3,3,202,160,133,59,51,86,11,263,3,0,1,56,28,25,3,1,0,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,0,45,1142,2124
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,639,3,3,208,183,51,71,44,69,10,340,3,0,2,37,40,13,1,1,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,0,28,1109,1845
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,640,2,2,80,115,23,23,17,35,13,229,0,1,0,29,9,26,2,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,32,642,1182
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,641,2,2,190,146,38,14,45,38,9,237,2,1,6,31,16,15,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,9,804,1297
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,642,3,3,159,119,81,42,37,67,6,151,2,2,1,72,33,2,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,35,816,1577
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,643,2,2,59,54,53,26,16,26,1,82,0,0,2,54,8,10,3,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,20,420,795
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,644,4,4,187,214,102,53,65,55,11,247,2,1,2,105,34,23,2,0,0,5,4,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,0,62,1183,2663
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,645,3,3,165,125,48,65,70,66,8,174,2,0,3,26,15,10,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,24,805,1734
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,646,3,3,183,102,51,32,42,51,14,217,5,1,1,38,33,11,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,0,28,816,1596
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,647,4,4,332,233,90,59,56,103,28,448,5,1,3,78,13,34,16,2,0,18,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,0,64,1591,2862
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,648,2,2,186,114,46,25,24,47,6,265,0,0,0,54,11,18,2,0,0,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,0,25,831,1367
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,649,4,4,331,167,75,58,77,114,11,390,5,2,6,42,19,30,2,1,0,6,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,0,70,1415,2389
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,650,1,1,100,65,53,6,15,45,1,111,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,22,452,744
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,651,5,5,340,255,66,47,79,72,26,337,3,0,9,66,87,4,0,0,0,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399,0,50,1449,3187
4,17,MORELOS,5,TEMIXCO,18,TEMIXCO,652,5,5,184,246,182,79,218,121,45,260,9,4,7,59,11,17,0,1,3,9,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,92,1558,3089
4,17,MORELOS,4,TETELA DEL VOLCAN,19,TEPALCINGO,654,4,4,6,4,14,138,280,273,156,232,17,33,375,3,0,2,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,1,1,0,0,0,0,0,0,0,1557,0,28,1585,2331
4,17,MORELOS,4,TETELA DEL VOLCAN,19,TEPALCINGO,655,3,3,0,2,23,32,167,120,103,146,9,8,431,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1052,0,20,1072,1512
