CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAH,C_PAN_PRI_PRD,C_MORENA_NAH,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1014,C,1,0,C01,0,0,0,0,19,26,92,0,0,49,195,381,0,16,397,581,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1014,C,2,0,C02,0,0,0,0,22,35,86,0,0,57,181,381,2,13,396,581,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1015,B,1,0,B,0,0,0,0,22,33,84,0,0,25,156,320,2,12,334,542,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1015,C,1,0,C01,0,0,0,0,19,35,87,0,0,33,156,330,1,17,348,541,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1015,C,2,0,C02,0,0,0,0,20,25,71,0,0,50,149,315,0,20,335,541,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1015,E,1,0,E01,0,0,0,0,16,10,38,0,0,97,110,271,0,8,279,415,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1015,E,1,1,E01C01,0,0,0,0,13,12,37,0,0,92,110,264,1,11,276,414,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1016,B,1,0,B,0,0,0,0,11,32,61,0,0,53,226,383,0,19,402,596,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1016,C,1,0,C01,0,0,0,0,18,51,59,0,0,49,220,397,0,22,419,595,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1016,C,2,0,C02,0,0,0,0,15,42,48,0,0,48,189,342,1,15,358,595,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1016,C,3,0,C03,0,0,0,0,11,58,48,0,0,53,191,361,0,23,384,595,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1016,E,1,0,E01,0,0,0,0,26,23,48,0,0,200,117,414,1,14,429,616,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1017,B,1,0,B,0,0,0,0,18,20,86,0,0,40,174,338,0,14,352,584,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1017,C,1,0,C01,0,0,0,0,31,19,55,0,0,40,175,320,0,16,336,584,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1018,B,1,0,B,0,0,0,0,18,45,47,0,0,17,75,202,0,11,213,319,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1019,B,1,0,B,0,0,0,0,19,60,49,0,0,28,149,305,0,10,315,442,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1020,B,1,0,B,0,0,0,0,23,65,104,0,0,35,243,470,0,37,507,692,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1020,C,1,0,C01,0,0,0,0,22,50,113,0,0,52,231,468,0,33,501,691,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1021,B,1,0,B,0,0,0,0,28,73,118,0,0,38,185,442,1,32,475,680,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1021,C,1,0,C01,0,0,0,0,52,58,137,0,0,38,187,472,0,12,484,680,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1022,B,1,0,B,0,0,0,0,24,76,102,0,0,74,204,480,0,21,501,740,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1023,B,1,0,B,0,0,0,0,5,7,42,0,0,7,48,109,0,9,118,153,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1023,E,1,0,E01,0,0,0,0,25,14,14,0,0,27,131,211,0,16,227,446,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1023,E,1,1,E01C01,0,0,0,0,37,26,37,0,0,31,116,247,0,13,260,446,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1024,B,1,0,B,0,0,0,0,19,27,40,0,0,26,112,224,0,15,239,347,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1025,B,1,0,B,0,0,0,0,17,23,31,0,0,26,151,248,0,18,266,363,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1441,B,1,0,B,0,0,0,0,16,13,13,0,0,67,246,355,0,7,362,520,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1441,C,1,0,C01,0,0,0,0,17,20,14,0,0,63,232,346,0,14,360,520,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1441,C,2,0,C02,0,0,0,0,16,12,17,0,0,81,223,349,0,11,360,519,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1442,B,1,0,B,0,0,0,0,35,20,24,0,0,111,268,458,0,12,470,638,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1442,C,1,0,C01,0,0,0,0,20,25,25,0,0,114,281,465,0,19,484,638,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1442,C,2,0,C02,0,0,0,0,14,29,25,0,0,107,296,471,1,20,492,638,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1443,B,1,0,B,0,0,0,0,23,12,13,0,0,94,154,296,0,9,305,400,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1443,C,1,0,C01,0,0,0,0,27,11,18,0,0,68,198,322,0,7,329,399,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1444,B,1,0,B,0,0,0,0,39,23,11,0,0,95,223,391,0,8,399,565,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1444,C,1,0,C01,0,0,0,0,17,15,11,0,0,102,254,399,0,13,412,564,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1444,C,2,0,C02,0,0,0,0,35,23,18,0,0,97,242,415,0,11,426,564,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1445,B,1,0,B,0,0,0,0,40,15,21,0,0,64,251,391,0,14,405,676,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1445,C,1,0,C01,0,0,0,0,25,13,17,0,0,74,287,416,0,10,426,676,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1445,C,2,0,C02,0,0,0,0,38,20,26,0,0,92,216,392,0,12,404,676,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1446,B,1,0,B,0,0,0,0,16,20,29,0,0,95,255,415,0,23,438,704,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1446,C,1,0,C01,0,0,0,0,24,20,31,0,0,63,258,396,0,21,417,704,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1446,C,2,0,C02,0,0,0,0,28,17,38,0,0,67,283,433,0,13,446,703,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1447,B,1,0,B,0,0,0,0,46,24,14,0,0,57,245,386,0,22,408,659,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1447,C,1,0,C01,0,0,0,0,45,25,24,0,0,54,268,416,2,16,434,659,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1447,C,2,0,C02,0,0,0,0,40,20,18,0,0,60,214,352,0,26,378,658,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1447,C,3,0,C03,0,0,0,0,34,28,24,0,0,80,237,403,1,16,420,658,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1447,C,4,0,C04,0,0,0,0,48,20,11,0,0,58,219,356,0,18,374,658,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,74,TOLCAYUCA,1448,B,1,0,B,0,0,0,0,23,28,14,0,0,41,147,253,0,12,265,420,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1619,B,1,0,B,0,0,0,0,16,42,42,0,0,152,169,421,0,19,440,605,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1619,C,1,0,C01,0,0,0,0,30,50,27,0,0,113,168,388,0,13,401,604,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1619,C,2,0,C02,0,0,0,0,23,56,39,0,0,157,154,429,0,17,446,604,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1619,C,3,0,C03,0,0,0,0,27,58,43,0,0,154,157,439,0,15,454,604,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1620,B,1,0,B,0,0,0,0,23,46,42,0,0,182,196,489,0,19,508,688,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1620,C,1,0,C01,0,0,0,0,33,58,40,0,0,154,221,506,0,11,517,687,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1620,C,2,0,C02,0,0,0,0,26,51,30,0,0,215,189,511,0,12,523,687,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1621,B,1,0,B,0,0,0,0,55,52,72,0,0,65,182,426,1,19,446,679,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1621,C,1,0,C01,0,0,0,0,83,44,57,0,0,56,199,439,0,14,453,679,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1621,C,2,0,C02,0,0,0,0,64,53,56,0,0,52,188,413,0,18,431,679,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1621,C,3,0,C03,0,0,0,0,63,48,69,0,0,43,181,404,0,20,424,678,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1621,C,4,0,C04,0,0,0,0,58,52,62,0,0,43,187,402,0,13,415,678,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1622,B,1,0,B,0,0,0,0,45,40,31,0,0,44,188,348,0,12,360,568,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1622,C,1,0,C01,0,0,0,0,64,33,37,0,0,39,196,369,0,16,385,568,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1622,C,2,0,C02,0,0,0,0,59,36,43,0,0,47,175,360,0,17,377,568,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1622,C,3,0,C03,0,0,0,0,46,46,47,0,0,32,152,323,0,23,346,568,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1623,B,1,0,B,0,0,0,0,44,55,60,0,0,72,164,395,0,16,411,570,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1623,C,1,0,C01,0,0,0,0,45,58,56,0,0,65,153,377,0,14,391,570,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1623,C,2,0,C02,0,0,0,0,28,59,55,0,0,60,166,368,0,15,383,569,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1624,B,1,0,B,0,0,0,0,43,60,55,0,0,41,143,342,0,17,359,507,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1624,C,1,0,C01,0,0,0,0,70,30,35,0,0,52,139,326,0,14,340,507,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1624,C,2,0,C02,0,0,0,0,62,38,44,0,0,58,117,319,0,15,334,507,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1625,B,1,0,B,0,0,0,0,38,44,34,0,0,90,235,441,0,22,463,715,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1625,C,1,0,C01,0,0,0,0,45,66,42,0,0,79,206,438,0,32,470,715,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1625,C,2,0,C02,0,0,0,0,26,43,38,0,0,118,236,461,0,17,478,715,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1625,C,3,0,C03,0,0,0,0,33,43,46,0,0,76,230,428,0,21,449,714,Grupo de recuento,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1626,B,1,0,B,0,0,0,0,36,59,45,0,0,102,245,487,0,18,505,706,Acta casilla,,,
4,13,HIDALGO,8,ACTOPAN,82,ZAPOTLAN DE JUAREZ,1626,C,1,0,C01,0,0,0,0,31,57,52,0,0,94,237,471,1,19,491,706,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,1,B,1,0,B,0,0,0,0,26,118,27,0,0,118,167,456,2,23,481,749,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,1,C,1,0,C01,0,0,0,0,27,104,45,0,0,126,142,444,0,19,463,749,Grupo de recuento,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,2,B,1,0,B,0,0,0,0,33,113,23,0,0,64,143,376,0,18,394,597,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,2,C,1,0,C01,0,0,0,0,37,110,32,0,0,57,124,360,0,15,375,597,Grupo de recuento,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,3,B,1,0,B,0,0,0,0,12,73,14,0,0,19,77,195,0,19,214,298,Grupo de recuento,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,4,B,1,0,B,0,0,0,0,11,80,6,0,0,12,85,194,0,7,201,286,Grupo de recuento,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,5,B,1,0,B,0,0,0,0,63,140,14,0,0,42,189,448,0,22,470,741,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,5,E,1,0,E01,0,0,0,0,17,39,8,0,0,31,59,154,1,22,177,282,Grupo de recuento,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,6,B,1,0,B,0,0,0,0,18,72,7,0,0,28,72,197,0,14,211,375,Grupo de recuento,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,6,E,1,0,E01,0,0,0,0,44,49,6,0,0,29,132,260,0,18,278,457,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,6,E,1,1,E01C01,0,0,0,0,30,81,8,0,0,48,110,277,0,16,293,456,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,7,B,1,0,B,0,0,0,0,36,85,18,0,0,130,163,432,1,17,450,695,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,7,C,1,0,C01,0,0,0,0,36,84,26,0,0,112,187,445,0,27,472,695,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,8,B,1,0,B,0,0,0,0,36,84,16,0,0,78,171,385,0,22,407,716,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,8,C,1,0,C01,0,0,0,0,36,84,16,0,0,78,171,385,0,22,407,716,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,8,C,2,0,C02,0,0,0,0,42,90,24,0,0,76,174,406,0,30,436,715,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,9,B,1,0,B,0,0,0,0,50,124,16,0,0,98,133,421,0,23,444,749,Grupo de recuento,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,9,C,1,0,C01,0,0,0,0,41,135,20,0,0,78,177,451,0,17,468,749,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,9,C,2,0,C02,0,0,0,0,37,116,22,0,0,94,144,413,2,22,437,748,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,9,C,3,0,C03,0,0,0,0,50,129,16,0,0,71,152,418,0,27,445,748,Grupo de recuento,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,10,B,1,0,B,0,0,0,0,20,173,18,0,0,68,160,439,0,25,464,666,Grupo de recuento,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,10,C,1,0,C01,0,0,0,0,25,166,18,0,0,63,129,401,0,19,420,665,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,10,E,1,0,E01,0,0,0,0,24,131,12,0,0,58,100,325,0,22,347,592,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,11,B,1,0,B,0,0,0,0,21,84,25,0,0,81,125,336,0,17,353,578,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,11,C,1,0,C01,0,0,0,0,34,71,19,0,0,64,154,342,0,18,360,577,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,11,C,2,0,C02,0,0,0,0,36,77,24,0,0,90,127,354,0,6,360,577,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,11,C,3,0,C03,0,0,0,0,32,64,22,0,0,64,141,323,0,21,344,577,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,12,B,1,0,B,0,0,0,0,20,32,8,0,0,56,226,342,0,21,363,606,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,12,C,1,0,C01,0,0,0,0,30,34,13,0,0,46,211,334,0,21,355,606,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,1,ACATLAN,12,E,1,0,E01,0,0,0,0,12,22,9,0,0,41,89,173,0,6,179,308,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,13,B,1,0,B,0,0,0,0,30,17,32,0,0,76,196,351,1,20,372,586,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,13,C,1,0,C01,0,0,0,0,25,16,28,0,0,73,206,348,0,17,365,586,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,13,C,2,0,C02,0,0,0,0,26,19,21,0,0,85,226,377,0,11,388,586,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,13,C,3,0,C03,0,0,0,0,18,21,33,0,0,89,221,382,0,21,403,585,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,14,B,1,0,B,0,0,0,0,9,22,30,0,0,106,229,396,0,19,415,622,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,14,C,1,0,C01,0,0,0,0,11,19,31,0,0,77,227,365,1,20,386,621,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,14,C,2,0,C02,0,0,0,0,15,16,28,0,0,100,211,370,0,18,388,621,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,15,B,1,0,B,0,0,0,0,21,16,16,0,0,56,144,253,0,13,266,538,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,16,B,1,0,B,0,0,0,0,7,21,14,0,0,25,161,228,0,17,245,391,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,16,C,1,0,C01,0,0,0,0,8,15,12,0,0,21,154,210,0,19,229,390,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,17,B,1,0,B,0,0,0,0,20,8,3,0,0,28,106,165,0,14,179,488,Grupo de recuento,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,17,C,1,0,C01,0,0,0,0,21,7,5,0,0,48,101,182,0,9,191,487,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,18,B,1,0,B,0,0,0,0,1,8,5,0,0,23,31,68,0,8,76,127,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,19,B,1,0,B,0,0,0,0,25,13,14,0,0,42,174,268,0,12,280,718,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,19,C,1,0,C01,0,0,0,0,14,7,7,0,0,52,187,267,0,21,288,718,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,20,B,1,0,B,0,0,0,0,13,20,20,0,0,19,147,219,16,9,244,610,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,20,C,1,0,C01,0,0,0,0,13,16,8,0,0,28,126,191,0,34,225,609,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,21,B,1,0,B,0,0,0,0,17,21,14,0,0,11,132,195,0,30,225,717,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,21,C,1,0,C01,0,0,0,0,5,22,13,0,0,25,162,227,0,17,244,716,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,21,C,2,0,C02,0,0,0,0,20,23,11,0,0,14,116,184,0,29,213,716,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,22,B,1,0,B,0,0,0,0,7,25,13,0,0,34,206,285,0,8,293,567,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,22,C,1,0,C01,0,0,0,0,6,19,13,0,0,34,214,286,0,18,304,567,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,22,C,2,0,C02,0,0,0,0,10,23,19,0,0,27,198,277,1,11,289,567,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,23,B,1,0,B,0,0,0,0,14,10,21,0,0,56,194,295,0,28,323,571,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,23,C,1,0,C01,0,0,0,0,8,19,12,0,0,44,220,303,0,12,315,571,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,23,C,2,0,C02,0,0,0,0,9,17,21,0,0,54,198,299,5,26,330,571,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,23,C,3,0,C03,0,0,0,0,9,21,15,0,0,50,205,300,2,20,322,571,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,24,B,1,0,B,0,0,0,0,13,23,27,0,0,38,270,371,0,27,398,651,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,24,C,1,0,C01,0,0,0,0,13,25,22,0,0,40,261,361,1,23,385,651,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,24,C,2,0,C02,0,0,0,0,12,33,33,0,0,56,272,406,1,8,415,651,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,24,C,3,0,C03,0,0,0,0,15,23,21,0,0,33,318,410,0,24,434,651,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,25,B,1,0,B,0,0,0,0,19,25,37,0,0,76,238,395,0,16,411,734,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,25,E,1,0,E01,0,0,0,0,11,10,15,0,0,50,202,288,0,12,300,508,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,25,E,1,1,E01C01,0,0,0,0,15,18,21,0,0,51,187,292,0,14,306,508,Grupo de recuento,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,26,B,1,0,B,0,0,0,0,13,6,8,0,0,32,99,158,0,14,172,405,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,26,C,1,0,C01,0,0,0,0,13,12,17,0,0,38,119,199,0,10,209,405,Grupo de recuento,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,27,B,1,0,B,0,0,0,0,23,14,12,0,0,40,144,233,0,27,260,622,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,27,C,1,0,C01,0,0,0,0,14,23,11,0,0,65,129,242,0,23,265,622,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,27,C,2,0,C02,0,0,0,0,19,25,13,0,0,57,147,261,0,15,276,621,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,27,C,3,0,C03,0,0,0,0,17,20,13,0,0,46,143,239,0,8,247,621,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,27,C,4,0,C04,0,0,0,0,9,25,11,0,0,43,157,245,0,20,265,621,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,28,B,1,0,B,0,0,0,0,22,15,20,0,0,50,164,271,0,22,293,575,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,28,C,1,0,C01,0,0,0,0,15,29,22,0,0,51,186,303,0,20,323,575,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,29,B,1,0,B,0,0,0,0,48,32,15,0,0,28,329,452,0,27,479,710,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,29,C,1,0,C01,0,0,0,0,28,25,25,0,0,18,316,412,0,30,442,709,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,29,C,2,0,C02,0,0,0,0,27,35,21,0,0,29,309,421,0,20,441,709,Acta casilla,,,
4,13,HIDALGO,9,METEPEC,2,ACAXOCHITLAN,30,B,1,0,B,0,0,0,0,14,30,16,0,0,28,153,241,0,25,266,636,Grupo de recuento,,,
