CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAS,PES,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1109,C,4,0,C04,0,17,152,0,0,0,51,0,0,0,2,5,2,1,0,0,230,0,0,0,0,0,0,460,0,10,470,732,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1109,C,5,0,C05,0,10,123,2,0,0,58,0,0,0,2,9,0,0,0,0,214,0,0,0,0,0,0,418,0,11,429,732,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1110,B,1,0,B,0,24,124,2,0,0,29,0,0,0,0,9,1,0,0,0,171,0,0,0,0,0,0,360,0,14,374,587,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1110,C,1,0,C01,0,31,102,0,0,0,40,0,0,0,0,5,1,0,2,0,166,0,0,0,0,0,0,347,0,7,354,586,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1110,C,2,0,C02,0,13,110,1,0,0,27,0,0,0,0,6,0,0,0,0,184,0,0,0,0,0,0,341,0,11,352,586,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1111,B,1,0,B,0,14,106,3,0,0,52,0,0,0,1,5,3,0,1,0,178,0,0,0,0,0,0,363,0,6,369,608,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1111,C,1,0,C01,0,14,84,1,0,0,53,0,0,0,3,0,0,0,0,0,215,0,0,0,0,0,0,370,1,11,382,607,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1112,B,1,0,B,0,9,120,1,0,0,41,0,0,0,1,7,3,1,0,0,190,0,0,0,0,0,0,373,0,10,383,570,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1112,C,1,0,C01,0,13,121,1,0,0,37,0,0,0,3,9,2,0,0,0,139,0,0,0,0,0,0,325,0,5,330,569,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1113,B,1,0,B,0,4,57,2,0,0,23,0,0,0,4,3,2,1,0,0,149,0,0,0,0,0,0,245,0,21,266,426,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1113,C,1,0,C01,0,5,43,9,0,0,12,0,0,0,5,2,2,0,1,0,163,0,0,0,0,0,0,242,0,25,267,426,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1114,B,1,0,B,0,10,33,4,0,0,10,0,0,0,4,0,0,0,0,0,152,0,0,0,0,0,0,213,0,7,220,405,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1115,B,1,0,B,0,5,70,2,0,0,16,0,0,0,2,5,0,0,0,0,141,0,0,0,0,0,0,241,0,10,251,427,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1115,C,1,0,C01,0,3,58,2,0,0,9,0,0,0,0,3,1,0,0,0,161,0,0,0,0,0,0,237,0,9,246,427,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1116,B,1,0,B,0,2,33,2,0,0,3,0,0,0,1,0,1,0,0,0,46,0,0,0,0,0,0,88,0,2,90,135,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1117,B,1,0,B,0,6,30,1,0,0,12,0,0,0,0,0,0,1,0,0,118,0,0,0,0,0,0,168,0,4,172,276,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1118,B,1,0,B,0,0,0,0,0,0,13,0,0,0,3,70,0,0,0,0,128,0,0,0,0,0,0,214,0,9,223,366,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1120,B,1,0,B,0,1,36,1,0,0,1,0,0,0,1,0,0,0,0,0,96,0,0,0,0,0,0,136,0,7,143,235,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1121,B,1,0,B,0,2,14,2,0,0,8,0,0,0,2,2,0,0,0,0,141,0,0,0,0,0,0,171,0,7,178,286,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1122,B,1,0,B,0,12,103,1,0,0,16,0,0,0,0,0,1,0,0,0,218,0,0,0,0,0,0,351,0,2,353,505,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1123,B,1,0,B,0,4,38,11,0,0,82,0,0,0,10,1,1,0,0,0,211,0,0,0,0,0,0,358,0,18,376,609,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1124,B,1,0,B,0,2,40,1,0,0,95,0,0,0,1,3,2,0,0,0,187,0,0,0,0,0,0,331,0,26,357,591,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1124,C,1,0,C01,0,4,65,7,0,0,98,0,0,0,0,4,0,0,1,0,151,0,0,0,0,0,0,330,0,14,344,591,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1125,B,1,0,B,0,4,35,0,0,0,67,0,0,0,9,0,0,0,0,0,186,0,0,0,0,0,0,301,0,7,308,548,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1126,B,1,0,B,0,3,31,0,0,0,9,0,0,0,2,1,0,0,0,0,58,0,0,0,0,0,0,104,0,4,108,142,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1127,B,1,0,B,0,1,16,0,0,0,1,0,0,0,0,0,3,0,0,0,40,0,0,0,0,0,0,61,0,5,66,155,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1128,B,1,0,B,0,2,31,1,0,0,4,0,0,0,1,0,0,0,0,0,104,0,0,0,0,0,0,143,0,3,146,281,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1129,B,1,0,B,0,1,16,1,0,0,7,0,0,0,0,0,1,0,0,0,81,0,0,0,0,0,0,107,0,4,111,145,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1130,B,1,0,B,0,5,82,1,0,0,30,0,0,0,0,3,0,0,1,0,160,0,0,0,0,0,0,282,0,8,290,422,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1130,C,1,0,C01,0,4,78,4,0,0,41,0,0,0,3,5,0,0,0,0,118,0,0,0,0,0,0,253,0,10,263,421,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1131,B,1,0,B,0,0,63,0,0,0,14,0,0,0,1,0,0,0,0,0,175,0,0,0,0,0,0,253,0,27,280,558,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1131,E,1,0,E01,0,0,43,0,0,0,8,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,87,0,1,88,141,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1132,B,1,0,B,0,0,82,0,0,0,12,0,0,0,1,0,0,0,0,0,93,0,0,0,0,0,0,188,0,9,197,317,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1133,B,1,0,B,0,0,134,0,0,0,3,0,0,0,1,0,0,0,0,0,107,0,0,0,0,0,0,245,0,0,245,454,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1134,B,1,0,B,0,2,40,1,0,0,95,0,0,0,1,3,2,0,0,0,187,0,0,0,0,0,0,331,0,26,357,484,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1135,B,1,0,B,0,4,93,2,0,0,23,0,0,0,0,3,2,0,0,0,180,0,0,0,0,0,0,307,0,26,333,517,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1136,B,1,0,B,0,1,40,0,0,0,11,0,0,0,3,1,0,0,0,0,69,0,0,0,0,0,0,125,0,3,128,250,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,62,ALAMOS,1137,B,1,0,B,0,10,79,0,0,0,14,0,0,0,9,6,2,0,0,0,229,0,0,0,0,0,0,349,0,25,374,592,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,4,ARIVECHI,38,B,1,0,B,0,0,2,0,0,0,87,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,274,0,8,282,394,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,4,ARIVECHI,38,C,1,0,C01,0,2,1,2,0,0,76,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,298,0,6,304,393,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,4,ARIVECHI,39,B,1,0,B,0,1,2,1,0,0,57,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,172,0,4,176,233,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,4,ARIVECHI,40,B,1,0,B,0,0,2,0,0,0,24,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,85,0,2,87,111,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,8,BACANORA,48,B,1,0,B,0,121,5,1,0,0,0,0,0,0,0,3,6,0,0,0,196,0,0,0,0,0,0,332,0,4,336,403,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,8,BACANORA,48,C,1,0,C01,0,125,1,1,0,0,0,0,0,0,0,3,0,0,0,0,186,0,0,0,0,0,0,316,0,6,322,403,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,8,BACANORA,49,B,1,0,B,0,37,3,0,0,0,0,0,0,0,0,0,3,0,0,0,80,0,0,0,0,0,0,123,0,3,126,151,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,8,BACANORA,51,B,1,0,B,0,14,1,1,0,0,0,0,0,0,0,1,0,0,0,0,86,0,0,0,0,0,0,103,0,2,105,164,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,18,DIVISADEROS,100,B,1,0,B,0,0,1,0,0,0,240,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,535,0,6,541,666,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,18,DIVISADEROS,100,C,1,0,C01,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,552,0,1,553,666,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,64,HUATABAMPO,0,A,28,0,VA28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,2,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,64,HUATABAMPO,1189,B,1,0,B,0,76,29,2,0,0,7,0,0,0,3,7,0,0,0,0,196,0,0,0,0,0,0,320,0,0,320,558,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,64,HUATABAMPO,1189,C,1,0,C01,0,74,19,2,0,0,12,0,0,0,11,7,3,0,1,0,188,0,0,0,0,0,0,317,0,4,321,558,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,64,HUATABAMPO,1189,C,2,0,C02,0,87,20,2,0,0,11,0,0,0,5,5,1,0,0,0,180,0,0,0,0,0,0,311,0,9,320,558,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,64,HUATABAMPO,1190,B,1,0,B,0,127,22,4,0,0,15,0,0,0,12,7,2,0,0,0,244,0,0,0,0,0,0,433,0,4,437,715,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,64,HUATABAMPO,1190,C,1,0,C01,0,146,21,4,0,0,19,0,0,0,15,1,1,1,0,0,211,0,0,0,0,0,0,419,0,6,425,714,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,64,HUATABAMPO,1190,C,2,0,C02,0,141,25,4,0,0,15,0,0,0,7,8,3,0,0,0,217,0,0,0,0,0,0,420,0,6,426,714,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,64,HUATABAMPO,1190,C,3,0,C03,0,144,16,3,0,0,10,0,0,0,6,2,1,0,0,0,228,0,0,0,0,0,0,410,0,7,417,714,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,64,HUATABAMPO,1191,B,1,0,B,0,89,16,2,0,0,11,0,0,0,4,6,0,1,0,0,136,0,0,0,0,0,0,265,0,3,268,462,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,64,HUATABAMPO,1191,C,1,0,C01,0,94,12,3,0,0,10,0,0,0,4,6,0,0,0,0,150,0,0,0,0,0,0,279,0,4,283,461,GRUPO DE RECUENTO,,,
1,26,SONORA,21,HUATABAMPO,64,HUATABAMPO,1192,B,1,0,B,0,79,33,2,0,0,3,0,0,0,16,6,2,0,0,0,186,0,0,0,0,0,0,327,0,10,337,573,GRUPO DE RECUENTO,,,
