CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,PAC,MORENA,PANALT,RSP,FXM,PAN_PRI,MORENA_RSP_PANALT,MORENA_PANALT,MORENA_RSP,RSP_PANALT,CAND_IND01,CAND_IND02,CAND_IND03,CAND_IND04,CAND_IND05,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,URNA_ELECTRONICA,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,4,APIZACO,3,APIZACO,27,B,1,0,B,132,9,1,6,12,8,74,136,0,4,1,3,0,0,0,0,52,0,0,0,0,0,438,15,453,0,718,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,27,C,1,0,C01,122,11,4,14,12,9,64,147,0,2,0,8,0,0,0,0,56,0,0,0,0,1,449,11,461,0,718,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,27,C,2,0,C02,126,16,5,9,17,14,66,149,2,5,2,10,0,0,0,0,55,0,0,0,0,0,476,14,490,0,717,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,28,B,1,0,B,96,19,1,14,15,6,71,151,3,3,1,6,0,0,0,0,73,0,0,0,0,0,459,11,470,0,714,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,28,C,1,0,C01,102,17,3,13,17,5,68,143,2,2,1,2,0,0,0,0,66,0,0,0,0,0,441,19,460,0,714,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,29,B,1,0,B,103,18,3,8,13,9,54,127,4,1,3,7,0,0,0,0,43,0,0,0,0,0,393,16,409,0,581,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,29,C,1,0,C01,90,10,0,8,15,11,43,129,0,0,5,3,0,0,0,0,46,0,0,0,0,0,360,17,377,0,581,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,29,C,2,0,C02,90,10,0,8,15,11,44,129,0,0,5,3,0,0,0,0,46,0,0,0,0,0,361,15,376,0,581,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,B,1,0,B,95,10,0,6,7,10,66,121,1,1,3,11,0,0,0,0,22,0,0,0,0,0,353,18,371,0,617,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,C,1,0,C01,93,7,3,4,7,4,59,149,2,1,3,5,0,0,0,0,14,0,0,0,0,0,351,22,373,0,617,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,C,2,0,C02,76,4,3,14,9,8,37,153,0,1,0,3,0,0,0,0,24,0,0,0,0,0,332,19,351,0,617,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,C,3,0,C03,92,3,1,6,18,6,40,149,2,2,3,0,0,0,0,0,33,0,0,0,0,1,355,19,375,0,616,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,C,4,0,C04,76,15,1,8,18,7,64,119,3,3,0,1,0,0,0,0,36,0,0,0,0,0,351,11,362,0,616,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,32,B,1,0,B,115,21,1,4,10,13,48,143,2,3,2,3,0,0,0,0,48,0,0,0,0,0,413,14,427,0,640,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,32,C,1,0,C01,90,12,1,10,6,10,56,162,2,1,3,6,0,0,0,0,32,0,0,0,0,0,391,19,410,0,640,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,32,C,2,0,C02,133,11,2,2,13,11,53,127,3,5,3,8,0,0,0,0,55,0,0,0,0,0,426,9,435,0,639,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,33,B,1,0,B,102,14,4,4,16,7,81,152,4,1,1,6,0,0,0,0,58,0,0,0,0,0,450,13,463,0,738,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,33,C,1,0,C01,100,10,2,5,16,13,65,171,0,2,1,11,0,0,0,0,60,0,0,0,0,0,456,14,470,0,737,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,33,C,2,0,C02,108,21,1,6,19,14,80,169,1,1,4,4,0,0,0,0,68,0,0,0,0,0,496,21,517,0,737,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,34,B,1,0,B,106,28,4,4,24,6,73,159,3,3,2,6,0,0,0,0,56,0,0,0,0,0,474,20,494,0,704,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,34,C,1,0,C01,110,14,3,4,20,13,86,165,1,4,5,2,0,0,0,0,79,0,0,0,0,0,506,18,524,0,703,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,35,B,1,0,B,96,13,0,7,23,4,63,145,4,5,1,3,0,0,0,0,52,0,0,0,0,0,416,11,427,0,599,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,35,C,1,0,C01,91,15,6,6,11,8,54,161,1,1,8,6,0,0,0,0,43,0,0,0,0,1,411,12,424,0,598,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,36,B,1,0,B,112,8,5,4,14,13,87,130,5,2,1,8,0,0,0,0,57,0,0,0,0,0,446,20,466,0,692,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,36,C,1,0,C01,102,12,3,3,22,7,68,144,1,0,3,2,0,0,0,0,63,0,0,0,0,0,430,16,446,0,691,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,36,C,2,0,C02,117,14,5,5,16,7,71,134,3,1,1,3,0,0,0,0,61,0,0,0,0,0,438,8,446,0,691,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,37,B,1,0,B,93,10,3,5,9,4,64,173,1,6,1,7,0,0,0,0,72,0,0,0,0,2,448,12,462,0,659,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,37,C,1,0,C01,85,19,4,10,14,11,80,146,0,7,1,4,0,0,0,0,58,0,0,0,0,0,439,13,452,0,658,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,39,B,1,0,B,94,19,0,25,17,9,73,182,2,2,3,2,0,0,0,0,16,0,0,0,0,0,444,24,468,0,638,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,39,C,1,0,C01,109,15,2,18,19,8,115,132,1,1,1,0,0,0,0,0,23,0,0,0,0,0,444,16,460,0,637,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,40,B,1,0,B,106,12,5,5,16,16,108,167,2,3,4,3,0,0,0,0,23,0,0,0,0,0,470,23,493,0,702,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,40,C,1,0,C01,113,10,3,5,18,5,78,173,4,1,4,1,0,0,0,0,23,0,0,0,0,0,438,22,460,0,702,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,40,C,2,0,C02,107,12,6,8,18,9,92,163,3,0,3,3,0,0,0,0,29,0,0,0,0,0,453,22,475,0,701,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,40,C,3,0,C03,104,8,6,15,18,17,80,187,2,1,3,1,0,0,0,0,16,0,0,0,0,0,458,20,478,0,701,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,42,B,1,0,B,55,9,1,9,13,10,74,152,2,4,1,1,0,0,0,0,58,0,0,0,0,0,389,16,405,0,646,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,B,1,0,B,96,7,3,11,16,11,64,171,3,2,2,3,0,0,0,0,56,0,0,0,0,0,445,17,462,0,692,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,C,1,0,C01,88,13,0,10,9,11,70,140,0,0,4,6,0,0,0,0,62,0,0,0,0,0,413,20,433,0,692,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,C,2,0,C02,97,12,5,4,12,7,68,145,3,4,1,3,0,0,0,0,63,0,0,0,0,0,424,15,439,0,692,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,C,3,0,C03,112,15,4,3,7,14,72,127,0,3,3,6,0,0,0,0,71,0,0,0,0,0,437,17,454,0,692,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,C,4,0,C04,121,10,2,12,14,10,59,135,1,0,0,4,0,0,0,0,49,0,0,0,0,0,417,27,444,0,692,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,C,5,0,C05,85,15,3,10,7,12,93,150,2,0,1,4,0,0,0,0,68,0,0,0,0,0,450,20,470,0,692,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,44,B,1,0,B,70,8,2,22,14,15,46,133,1,3,1,4,0,0,0,0,71,0,0,0,0,0,390,19,409,0,619,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,44,C,1,0,C01,79,8,2,11,13,11,49,131,2,2,0,1,0,0,0,0,104,0,0,0,0,0,413,16,429,0,619,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,44,C,2,0,C02,70,8,4,11,10,16,48,182,1,4,3,5,0,0,0,0,54,0,0,0,0,0,416,22,438,0,619,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,44,C,3,0,C03,64,6,1,22,7,18,66,178,2,2,7,5,0,0,0,0,73,0,0,0,0,0,451,20,471,0,619,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,45,B,1,0,B,57,8,3,12,12,10,56,92,0,2,1,3,0,0,0,0,26,0,0,0,0,0,282,12,294,0,464,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,46,B,1,0,B,89,27,3,27,26,3,68,189,1,2,2,0,0,0,0,0,46,0,0,0,0,0,483,7,490,0,690,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,46,C,1,0,C01,114,16,1,29,21,7,58,160,4,1,2,3,0,0,0,0,37,0,0,0,0,0,453,12,465,0,690,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,46,C,2,0,C02,105,26,2,16,11,9,74,165,1,2,2,2,0,0,0,0,46,0,0,0,0,0,461,13,474,0,689,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,47,B,1,0,B,78,4,2,14,10,10,51,186,5,0,1,5,0,0,0,0,45,0,0,0,0,0,411,18,429,0,690,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,47,C,1,0,C01,77,6,1,14,17,10,72,189,1,1,1,3,0,0,0,0,32,0,0,0,0,0,424,18,442,0,690,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,47,C,2,0,C02,70,14,2,11,20,7,70,167,2,1,3,4,0,0,0,0,53,0,0,0,0,0,424,14,438,0,689,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,47,C,3,0,C03,79,8,3,7,12,18,71,191,0,2,1,2,0,0,0,0,37,0,0,0,0,0,431,21,452,0,689,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,48,B,1,0,B,75,5,1,3,11,3,58,73,3,1,1,11,0,0,0,0,26,0,0,0,0,0,271,7,278,0,362,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,618,B,1,0,B,100,8,3,10,5,8,61,142,1,1,0,2,0,0,0,0,44,0,0,0,0,0,385,17,402,0,543,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,618,C,1,0,C01,88,5,2,6,12,10,69,149,3,2,2,0,0,0,0,0,32,0,0,0,0,0,380,17,397,0,543,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,618,C,2,0,C02,96,6,3,15,15,6,81,132,2,0,2,3,0,0,0,0,35,0,0,0,0,0,396,12,408,0,542,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,619,B,1,0,B,85,14,1,3,9,6,73,130,1,1,1,1,0,0,0,0,56,0,0,0,0,0,381,17,398,0,628,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,619,C,1,0,C01,79,8,3,7,7,10,75,176,2,0,3,3,0,0,0,0,33,0,0,0,0,0,406,24,430,0,628,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,619,C,2,0,C02,84,7,5,9,22,12,96,147,0,1,2,0,0,0,0,0,37,0,0,0,0,0,422,10,432,0,627,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,634,B,1,0,B,104,15,2,8,20,13,62,159,2,0,5,5,0,0,0,0,48,0,0,0,0,0,443,16,459,0,661,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,634,C,1,0,C01,106,5,3,5,30,14,53,177,3,0,1,4,0,0,0,0,45,0,0,0,0,0,446,12,458,0,661,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,634,C,2,0,C02,84,9,4,5,22,9,64,153,3,1,2,6,0,0,0,0,58,0,0,0,0,0,420,15,435,0,661,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,634,C,3,0,C03,92,6,0,7,26,14,79,157,3,2,1,6,0,0,0,0,46,0,0,0,0,0,439,11,450,0,660,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,635,B,1,0,B,80,8,2,4,20,9,70,127,0,4,1,6,0,0,0,0,39,0,0,0,0,0,370,11,381,0,600,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,635,C,1,0,C01,83,16,1,4,10,11,56,159,3,4,2,3,0,0,0,0,35,0,0,0,0,0,387,12,399,0,600,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,635,C,2,0,C02,92,11,2,6,22,7,54,109,2,3,0,6,0,0,0,0,36,0,0,0,0,0,350,10,360,0,599,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,635,C,3,0,C03,63,10,1,8,11,9,56,161,2,3,1,8,0,0,0,0,33,0,0,0,0,0,366,14,380,0,599,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,636,B,1,0,B,91,13,3,12,31,10,41,145,2,2,1,10,0,0,0,0,51,0,0,0,0,0,412,15,427,0,708,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,636,C,1,0,C01,95,10,2,6,16,12,68,144,2,2,3,3,0,0,0,0,55,0,0,0,0,0,418,12,430,0,708,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,4,ATLANGATEPEC,49,B,1,0,B,5,39,0,10,1,62,0,120,20,0,23,2,0,0,0,0,0,0,0,0,0,0,282,13,295,0,388,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,4,ATLANGATEPEC,49,C,1,0,C01,13,44,0,17,3,74,1,88,6,0,28,9,0,0,0,0,0,0,0,0,0,0,283,12,295,0,388,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,4,ATLANGATEPEC,50,B,1,0,B,16,115,0,3,5,110,0,36,4,0,4,13,0,0,0,0,0,0,0,0,0,0,306,7,313,0,388,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,4,ATLANGATEPEC,51,B,1,0,B,8,75,0,3,4,66,1,64,8,0,65,2,0,0,0,0,0,0,0,0,0,0,296,12,308,0,373,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,4,ATLANGATEPEC,52,B,1,0,B,4,7,0,0,0,43,0,33,5,0,12,0,0,0,0,0,0,0,0,0,0,0,104,3,107,0,120,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,4,ATLANGATEPEC,53,B,1,0,B,22,65,0,5,5,86,2,118,18,0,103,6,0,0,0,0,0,0,0,0,0,0,430,13,443,0,602,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,4,ATLANGATEPEC,53,C,1,0,C01,25,75,0,3,2,106,3,95,12,0,88,5,0,0,0,0,0,0,0,0,0,0,414,20,434,0,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,4,ATLANGATEPEC,54,B,1,0,B,15,76,0,2,0,116,0,72,11,0,42,9,0,0,0,0,0,0,0,0,0,0,343,9,352,0,462,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,4,ATLANGATEPEC,55,B,1,0,B,17,56,0,12,1,57,3,72,23,0,23,3,0,0,0,0,0,0,0,0,0,0,267,12,279,0,385,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,4,ATLANGATEPEC,56,B,1,0,B,18,65,0,10,0,199,5,56,56,0,66,3,0,0,0,0,0,0,0,0,0,0,478,27,505,0,659,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,4,ATLANGATEPEC,56,C,1,0,C01,25,78,0,3,5,218,2,83,38,0,32,4,0,0,0,0,0,0,0,0,0,0,488,14,502,0,658,ACTA CASILLA,,,
4,29,TLAXCALA,3,SANTIAGO TETLA,4,ATLANGATEPEC,57,B,1,0,B,46,71,0,4,0,74,1,37,10,0,23,7,0,0,0,0,0,0,0,0,0,0,273,15,288,0,393,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,59,B,1,0,B,150,54,0,22,47,12,9,104,11,2,13,0,0,0,0,0,0,0,0,0,0,0,424,9,433,0,531,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,59,C,1,0,C01,122,61,0,32,45,9,7,87,6,2,19,0,0,0,0,0,0,0,0,0,0,0,390,12,402,0,530,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,60,B,1,0,B,126,15,0,17,32,31,6,73,6,1,3,0,0,0,0,0,0,0,0,0,0,0,310,10,320,0,415,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,60,C,1,0,C01,124,20,0,9,45,15,4,76,5,1,5,0,0,0,0,0,0,0,0,0,0,0,304,8,312,0,415,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,61,B,1,0,B,16,67,0,14,16,34,15,54,15,4,7,0,0,0,0,0,0,0,0,0,0,0,242,25,267,0,354,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,61,E,1,0,E01,29,23,0,15,4,23,7,42,0,1,9,0,0,0,0,0,0,0,0,0,0,0,153,8,161,0,200,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,62,B,1,0,B,51,64,0,40,12,19,18,67,6,0,20,0,0,0,0,0,0,0,0,0,0,0,297,14,311,0,366,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,63,B,1,0,B,35,64,0,31,21,35,14,88,1,3,17,0,0,0,0,0,0,0,0,0,0,0,309,16,325,0,385,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,64,B,1,0,B,37,32,0,5,14,40,2,48,2,1,9,0,0,0,0,0,0,0,0,0,0,0,190,8,198,0,233,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,65,B,1,0,B,67,20,0,50,11,10,11,40,0,0,9,0,0,0,0,0,0,0,0,0,0,0,218,3,221,0,247,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,66,B,1,0,B,120,56,0,36,45,38,11,61,5,0,5,0,0,0,0,0,0,0,0,0,0,0,377,29,406,0,543,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,67,B,1,0,B,38,32,0,1,10,14,15,107,1,0,3,0,0,0,0,0,0,0,0,0,0,0,221,5,226,0,261,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,68,B,1,0,B,174,78,0,35,15,42,3,82,0,0,3,0,0,0,0,0,0,0,0,0,0,0,432,17,449,0,564,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,68,C,1,0,C01,171,70,0,42,19,32,7,60,1,1,7,0,0,0,0,0,0,0,0,0,0,0,410,19,429,0,564,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,68,C,2,0,C02,167,47,0,53,24,23,9,64,1,0,5,0,0,0,0,0,0,0,0,0,0,0,393,15,408,0,563,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,68,C,3,0,C03,151,67,0,50,17,17,12,88,3,0,13,0,0,0,0,0,0,0,0,0,0,0,418,12,430,0,563,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,69,B,1,0,B,48,37,0,47,62,72,2,81,6,0,4,0,0,0,0,0,0,0,0,0,0,0,359,6,365,0,469,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,69,C,1,0,C01,42,35,0,54,53,57,3,99,5,1,6,0,0,0,0,0,0,0,0,0,0,0,355,10,365,0,468,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,70,B,1,0,B,87,72,0,81,20,69,12,78,13,2,11,0,0,0,0,0,0,0,0,0,0,0,445,11,456,0,567,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,71,B,1,0,B,85,53,0,28,26,76,21,85,9,3,17,0,0,0,0,0,0,0,0,0,0,0,403,21,424,0,535,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,71,C,1,0,C01,71,36,0,32,24,113,12,68,1,1,16,0,0,0,0,0,0,0,0,0,0,0,374,19,393,0,535,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,72,B,1,0,B,49,33,0,28,10,121,5,31,5,1,12,0,0,0,0,0,0,0,0,0,0,0,295,18,313,0,396,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,72,C,1,0,C01,49,42,0,43,18,115,4,32,3,1,6,0,0,0,0,0,0,0,0,0,0,0,313,18,331,0,395,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,73,B,1,0,B,74,37,0,28,10,12,8,40,0,0,23,0,0,0,0,0,0,0,0,0,0,0,232,8,240,0,314,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,74,B,1,0,B,57,81,0,52,14,142,6,91,6,0,5,0,0,0,0,0,0,0,0,0,0,0,454,25,479,0,590,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,74,C,1,0,C01,71,71,0,60,12,104,9,87,1,3,7,0,0,0,0,0,0,0,0,0,0,0,425,12,437,0,590,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,75,B,1,0,B,72,39,0,137,8,66,17,68,2,1,5,0,0,0,0,0,0,0,0,0,0,0,415,18,433,0,520,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,76,B,1,0,B,16,43,0,55,10,25,5,14,1,0,3,0,0,0,0,0,0,0,0,0,0,0,172,8,180,0,211,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,77,B,1,0,B,134,46,0,11,42,12,30,98,2,0,25,0,0,0,0,0,0,0,0,0,0,0,400,7,407,0,519,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,77,C,1,0,C01,140,32,0,18,60,20,19,89,8,0,24,0,0,0,0,0,0,0,0,0,0,0,410,14,424,0,519,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,77,C,2,0,C02,110,48,0,23,52,8,22,98,6,0,34,0,0,0,0,0,0,0,0,0,0,0,401,14,415,0,519,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,78,B,1,0,B,5,17,14,60,7,9,40,109,2,3,6,0,0,0,0,0,0,96,0,0,0,0,368,28,396,0,694,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,78,C,1,0,C01,4,24,5,56,14,4,57,102,2,6,5,2,0,0,0,0,0,95,0,0,0,0,376,18,394,0,694,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,78,C,2,0,C02,6,18,6,64,10,10,45,123,3,6,3,0,0,0,0,0,0,80,0,0,0,0,374,19,393,0,694,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,78,C,3,0,C03,6,16,4,70,14,3,49,119,2,2,3,0,0,0,0,0,0,99,0,0,0,0,387,10,397,0,693,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,78,C,4,0,C04,2,13,5,74,15,5,47,124,3,1,6,0,0,0,0,0,0,94,0,0,0,0,389,17,406,0,693,ACTA CASILLA,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,78,C,5,0,C05,6,14,2,63,6,10,36,105,4,6,4,1,0,0,0,0,0,95,0,0,0,0,352,21,373,0,693,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,78,C,6,0,C06,2,19,14,66,8,3,26,107,1,3,5,0,0,0,0,0,0,100,0,0,0,0,354,18,372,0,693,GRUPO DE RECUENTO,,,
