CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION,DEMARCACION,SECCION,CASILLAS,ACTA_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,PAC,MORENA,PANALT,RSP,FXM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_CAN_NREG,NUMERO_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,64,COLONIA REFORMA,140,3,3,58,133,119,80,135,109,0,317,180,20,68,0,0,0,0,28,1219,77,1324,1978
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,65,COLONIA INDUSTRIAL,133,2,2,115,216,90,98,53,90,0,144,0,0,0,0,0,0,0,1,806,24,831,1088
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,66,COLONIA EL ALTO,137,4,4,69,266,121,89,405,124,157,360,115,11,49,0,0,0,0,0,1766,56,1822,2484
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,66,COLONIA EL ALTO,144,5,5,83,456,123,151,659,172,241,447,163,14,47,0,0,0,0,1,2556,77,2634,3720
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,67,BARRIO DE TEXCACOAC,141,7,7,412,303,573,0,635,317,0,476,259,114,146,0,0,0,0,4,3235,151,3390,4997
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,68,BARRIO DE XAXALA,142,4,4,290,186,130,109,132,61,0,254,144,4,207,0,0,0,0,0,1517,76,1593,2384
4,29,TLAXCALA,2,TLAXCO DE MORELOS,11,MUÑOZ DE DOMINGO ARENAS,69,SAN JOSE CUAMATZINGO,162,2,2,189,109,0,0,243,0,0,51,0,53,34,0,0,0,0,0,679,32,711,1086
4,29,TLAXCALA,2,TLAXCO DE MORELOS,11,MUÑOZ DE DOMINGO ARENAS,70,GUADALUPE CUAHTEMOC,163,1,1,0,0,0,0,27,0,0,226,3,0,89,0,0,0,0,11,345,5,361,524
4,29,TLAXCALA,2,TLAXCO DE MORELOS,11,MUÑOZ DE DOMINGO ARENAS,71,COLONIA SAN ISIDRO CHIPILO,164,1,1,0,0,0,0,0,0,0,128,5,96,0,0,0,0,0,0,229,22,251,312
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,72,COLONIA EMILIANO ZAPATA,178,6,6,330,109,0,227,264,294,0,669,245,22,35,0,0,0,0,1,2195,97,2293,2990
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,73,BARRIO DE SAN SEBASTIAN,179,7,7,179,144,0,82,165,568,53,527,234,0,126,0,0,0,0,0,2078,72,2150,3430
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,73,BARRIO DE SAN SEBASTIAN,180,6,6,65,111,0,7,31,161,27,99,72,0,32,0,0,0,0,0,605,18,623,926
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,73,BARRIO DE SAN SEBASTIAN,181,3,3,29,57,0,5,39,64,7,84,49,0,13,0,0,0,0,0,347,20,367,619
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,73,BARRIO DE SAN SEBASTIAN,187,3,3,11,42,0,14,17,41,10,119,34,0,9,0,0,0,0,2,297,14,313,636
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,74,BARRIO DE SANTA ANITA,179,4,4,3,1,0,0,5,4,0,7,3,1,0,0,0,0,0,0,24,0,24,126
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,74,BARRIO DE SANTA ANITA,180,6,6,141,644,0,209,647,145,0,338,51,10,0,0,0,0,0,9,2185,74,2268,3230
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,75,BARRIO DE SAN FRANCISCO YANCUITLALPAN,184,3,3,53,64,0,49,252,9,0,143,62,0,0,0,0,0,0,3,632,34,669,1037
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,75,BARRIO DE SAN FRANCISCO YANCUITLALPAN,217,2,2,17,93,0,53,141,18,0,126,79,0,0,0,0,0,0,0,527,33,560,527
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,76,RANCHERIA DE LA CRUZ,184,3,3,46,9,0,0,29,22,0,40,116,0,1,0,0,0,0,0,263,8,271,428
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,76,RANCHERIA DE LA CRUZ,192,3,3,10,5,0,0,6,25,0,23,36,0,2,0,0,0,0,0,107,8,115,173
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,76,RANCHERIA DE LA CRUZ,218,2,2,126,16,3,0,56,76,0,170,98,0,8,0,0,0,0,0,553,19,572,751
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,77,BARRIO DE SANTA MARIA YANCUITLALPAN,184,3,3,0,30,0,0,54,10,0,35,32,0,3,0,0,0,0,0,164,6,170,187
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,77,BARRIO DE SANTA MARIA YANCUITLALPAN,192,3,3,0,4,0,0,5,2,0,14,9,0,2,0,0,0,0,0,36,2,38,64
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,77,BARRIO DE SANTA MARIA YANCUITLALPAN,217,2,2,0,93,0,0,122,20,0,77,95,0,5,0,0,0,0,0,412,15,427,599
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,78,BARRIO DE SAN LUCAS,188,7,7,86,416,75,271,498,170,0,730,388,0,217,0,0,0,0,9,2851,168,3028,4781
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,78,BARRIO DE SAN LUCAS,195,4,4,29,262,72,103,169,104,0,431,219,0,52,0,0,0,0,4,1441,105,1550,2370
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,79,BARRIO DE LA PRECIOSA,190,2,2,5,6,0,24,10,1,0,15,2,0,8,0,0,0,0,0,71,7,78,126
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,79,BARRIO DE LA PRECIOSA,191,2,2,74,13,0,125,70,19,0,81,38,2,50,0,0,0,0,12,472,19,503,763
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,79,BARRIO DE LA PRECIOSA,194,5,5,38,30,0,77,36,26,0,51,50,1,35,0,0,0,0,0,344,16,360,532
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,80,BARRIO DE SAN ANTONIO,192,3,3,9,3,0,1,24,3,0,30,2,0,2,0,0,0,0,2,74,11,87,129
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,80,BARRIO DE SAN ANTONIO,194,5,5,188,110,9,28,395,11,0,212,58,0,9,0,0,0,0,0,1020,30,1050,1564
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,81,BARRIO DE SAN JOSE,192,3,3,155,48,0,44,209,172,0,309,126,140,101,0,0,0,0,12,1304,79,1395,1848
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,82,COLONIA MARIANO MATAMOROS,193,2,2,40,110,0,0,72,82,0,208,14,0,156,0,0,0,0,0,682,24,706,961
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,82,COLONIA MARIANO MATAMOROS,219,2,2,5,5,0,0,6,5,0,28,1,0,12,0,0,0,0,0,62,4,66,120
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,83,HERMENEGILDO GALEANA,196,2,2,0,72,0,50,125,300,0,150,62,90,0,0,0,0,0,0,849,46,895,1272
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,84,RANCHERIA DE TORRES,197,1,1,12,8,0,0,54,54,0,4,81,0,0,0,0,0,0,0,213,3,216,278
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,85,FRANCISCO I. MADERO LA MESA,198,1,1,0,42,0,0,31,1,0,50,0,0,0,0,0,0,0,1,124,1,126,165
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,86,COLONIA FRANCISCO VILLA TECOAC,199,2,2,0,193,0,29,76,222,0,122,0,0,0,0,0,0,0,0,642,21,663,810
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,87,EL CARMEN XALPATALAHUAYA,200,3,3,151,75,100,6,166,83,0,551,66,0,7,0,0,0,0,0,1205,28,1233,1574
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,88,BENITO JUAREZ,201,6,6,0,282,0,157,307,812,0,374,38,0,660,0,0,0,0,1,2630,127,2758,4077
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,89,FRANCISCO. I MADERO TECOPILCO EL VALLE,202,1,1,0,19,0,0,222,133,0,81,6,0,0,0,0,0,0,0,461,7,468,624
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,90,SAN JOSE XICOHTENCATL,203,3,3,178,315,0,166,114,95,0,306,71,0,151,0,0,0,0,1,1396,82,1479,2213
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,90,SAN JOSE XICOHTENCATL,204,4,4,244,239,0,245,193,128,0,325,68,0,244,0,0,0,0,1,1686,96,1783,2824
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,91,COL. ACASILLADOS SAN MARTIN NOTARIO,205,1,1,28,0,0,0,82,4,0,129,2,0,0,0,0,0,0,0,245,9,254,308
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,92,LAZARO CARDENAS,206,2,2,2,287,1,0,274,121,0,136,0,0,10,0,0,0,0,34,831,21,886,1084
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,93,COLONIA CHAPULTEPEC,207,2,2,9,82,0,7,270,111,0,79,5,0,17,0,0,0,0,0,580,19,599,829
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,94,COLONIA SAN FRANCISCO TECOAC,208,1,1,0,0,0,27,87,0,0,5,3,91,0,0,0,0,0,0,213,4,217,246
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,95,NUEVO BARRIO GRAL. FRANCISCO VILLA,208,1,1,156,20,0,0,71,21,0,0,71,0,79,0,0,0,0,73,418,20,511,688
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,96,COLONIA CUAHTÉMOC,209,2,2,81,20,18,168,91,75,0,230,3,0,0,0,0,0,0,0,686,30,716,880
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,97,COLONIA JOSE MARIA MORELOS,211,2,2,0,104,0,11,213,274,0,115,48,0,0,0,0,0,0,1,765,31,797,1072
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,98,N.C.P. JOSE MARIA MORELOS,212,1,1,0,57,0,0,89,113,0,96,4,0,0,0,0,0,0,0,359,16,375,587
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,99,IGNACIO ZARAGOZA,213,5,5,30,352,0,179,527,65,0,329,98,0,91,0,0,0,0,254,1671,156,2081,3291
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,99,IGNACIO ZARAGOZA,214,4,4,25,247,0,144,441,88,0,322,54,0,117,0,0,0,0,162,1438,116,1716,2495
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,100,RANCHERIA ALTAMIRA DE GUADALUPE,215,1,1,82,12,0,7,18,5,0,3,23,109,17,0,0,0,0,0,276,5,281,361
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,101,RANCHERIA LOS PILARES,216,2,2,137,13,0,16,114,7,0,213,39,0,21,0,0,0,0,83,560,54,697,1087
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,102,RANCHERIA DE JESUS,219,2,2,0,15,0,112,52,57,0,124,170,0,0,0,0,0,0,0,530,49,579,874
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,103,IGNACIO ZARAGOZA,222,2,2,0,110,0,0,0,478,0,156,144,0,0,0,0,0,0,0,888,25,913,1296
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,104,ADOLFO LOPEZ MATEOS,224,2,2,0,8,0,0,188,11,0,149,0,0,0,0,0,0,0,212,356,24,592,793
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,105,SAN LORENZO TECHALOTE,225,1,1,0,2,0,0,14,55,86,99,0,0,0,0,0,0,0,0,256,3,259,317
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,106,SANTIAGO TLALPAN,227,1,1,165,5,0,21,0,17,61,168,0,0,28,0,0,0,0,0,465,13,478,671
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,107,SAN SIMEON XIPETZINGO,228,4,4,0,403,0,6,243,628,0,202,0,0,205,0,0,0,0,0,1687,68,1755,2534
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,108,SAN MANUEL TLALPAN,229,1,1,0,1,0,0,64,40,0,30,0,0,0,0,0,0,0,0,135,3,138,172
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,109,SANTA MARIA IXCOTLA,230,1,1,0,9,0,0,194,5,0,204,0,0,18,0,0,0,0,0,430,22,452,585
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,110,SAN FELIPE IXTACUIXTLA,232,4,4,0,46,23,213,222,142,25,404,11,295,65,0,0,0,0,0,1446,67,1513,2395
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,110,SAN FELIPE IXTACUIXTLA,233,4,4,0,39,13,221,217,89,21,279,19,278,104,0,0,0,0,0,1280,57,1337,1967
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,110,SAN FELIPE IXTACUIXTLA,234,2,2,0,32,5,65,137,76,7,255,13,310,36,0,0,0,0,0,936,41,977,1438
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,111,RANCHERIA LA SOLEDAD,235,1,1,0,1,0,9,85,3,0,44,0,7,0,0,0,0,0,0,149,12,161,224
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,112,SAN ANTONIO ATOTONILCO,241,3,3,0,35,25,197,0,332,0,356,0,60,62,0,0,0,0,1,1067,47,1115,2036
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,112,SAN ANTONIO ATOTONILCO,242,3,3,0,51,20,231,0,244,0,264,0,29,67,0,0,0,0,0,906,46,952,1569
