CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION,DEMARCACION,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,PAC,MORENA,PANALT,RSP,FXM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_CAN_NREG,NUMERO_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,4,APIZACO,3,APIZACO,11,SANTA ANITA HUILOAC,44,B,1,0,B,0,23,8,1,72,3,82,17,93,0,31,0,0,0,0,70,0,400,11,411,619,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,11,SANTA ANITA HUILOAC,44,C,1,0,C01,0,36,8,1,68,6,92,15,77,0,23,0,0,0,0,88,0,414,14,428,619,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,11,SANTA ANITA HUILOAC,44,C,2,0,C02,0,34,16,1,34,8,94,32,126,0,23,0,0,0,0,59,0,427,11,438,619,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,11,SANTA ANITA HUILOAC,44,C,3,0,C03,0,22,11,2,76,2,147,24,90,0,16,0,0,0,0,69,0,459,12,471,619,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,11,SANTA ANITA HUILOAC,45,B,1,0,B,0,46,20,6,15,10,21,23,96,0,1,0,0,0,0,43,0,281,13,294,464,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,12,COLONIA SAN ISIDRO APIZAQUITO,46,B,1,0,B,0,147,98,1,39,23,0,26,140,0,1,0,0,0,0,0,0,475,14,489,690,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,12,COLONIA SAN ISIDRO APIZAQUITO,46,C,1,0,C01,0,162,108,2,38,21,0,28,77,0,6,0,0,0,0,0,0,442,25,467,690,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,12,COLONIA SAN ISIDRO APIZAQUITO,46,C,2,0,C02,0,201,100,3,24,19,0,39,71,0,3,0,0,0,0,0,0,460,17,477,689,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,13,SANTA CLARA OZUMBA,50,B,1,0,B,0,0,133,0,0,0,120,0,45,6,0,3,0,0,0,0,0,307,6,313,388,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,14,SANTIAGO VILLALTA,51,B,1,0,B,0,0,78,0,3,0,111,0,34,0,0,55,0,0,0,0,0,281,0,281,373,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,15,COLONIA AGRICOLA SAN LUIS,52,B,1,0,B,0,1,0,0,0,0,65,0,0,39,0,0,0,0,0,0,0,105,1,106,120,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,16,ZUMPANGO,53,B,1,0,B,0,0,94,0,0,99,72,0,33,27,0,110,0,0,0,0,0,435,8,443,602,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,16,ZUMPANGO,53,C,1,0,C01,0,0,98,0,0,89,100,0,32,18,0,77,0,0,0,0,1,414,21,436,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,17,BENITO JUAREZ TEZOYO,54,B,1,0,B,0,0,88,0,0,0,91,0,156,0,0,12,0,0,0,0,0,347,5,352,462,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,18,COLONIA LA TRASQUILA,55,B,1,0,B,0,8,35,0,30,0,33,0,34,40,0,88,0,0,0,0,0,268,10,278,385,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,19,SAN PEDRO ECACTEPEC,56,B,1,0,B,0,0,76,0,24,0,155,0,82,90,0,52,0,0,0,0,0,479,26,505,659,ACTA CASILLA,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,19,SAN PEDRO ECACTEPEC,56,C,1,0,C01,0,0,94,0,19,0,129,0,138,87,0,21,0,0,0,0,0,488,14,502,658,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,2,TLAXCO DE MORELOS,4,ATLANGATEPEC,20,COLONIA VILLA DE LAS FLORES,57,B,1,0,B,0,76,2,0,0,0,64,0,36,0,0,53,0,0,0,0,0,231,12,243,337,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,21,BARRIO DE GUADALUPE,59,B,1,0,B,0,76,27,0,19,12,3,23,16,5,41,12,0,0,0,0,0,234,4,238,281,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,21,BARRIO DE GUADALUPE,59,C,1,0,C01,0,112,111,0,8,9,9,11,57,10,42,17,0,0,0,0,0,386,14,400,318,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,22,BARRIO DE LA CONCEPCION,59,B,1,0,B,0,64,67,0,0,0,7,0,40,4,0,0,0,0,0,0,6,182,5,193,250,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,22,BARRIO DE LA CONCEPCION,59,C,1,0,C01,0,43,63,0,0,0,7,0,40,3,0,0,0,0,0,0,0,156,7,163,212,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,23,BARRIO DE SANTIAGO,60,B,1,0,B,0,106,50,0,3,32,36,2,53,10,5,0,0,0,0,0,0,297,12,309,385,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,23,BARRIO DE SANTIAGO,60,C,1,0,C01,0,106,39,0,0,52,29,7,52,7,4,0,0,0,0,0,0,296,12,308,408,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,24,LA GARITA,61,B,1,0,B,0,1,87,0,7,0,24,21,45,71,0,0,0,0,0,0,0,256,17,273,354,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,25,SAN JOSE BUENAVISTA,61,E,2,1,B,0,6,67,0,0,0,13,0,70,0,0,0,0,0,0,0,0,156,4,160,200,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,26,LAZARO CARDENAS,62,B,1,0,B,0,4,130,0,2,0,27,2,111,21,0,4,0,0,0,0,0,301,10,311,366,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,27,SAN ANTONIO TECOPILCO,63,B,1,0,B,0,5,106,0,4,11,5,13,143,0,0,17,0,0,0,0,0,304,19,323,385,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,28,SAN JUAN OCOTITLA,64,B,1,0,B,0,58,0,0,0,0,92,0,42,0,0,0,0,0,0,0,0,192,6,198,233,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,29,SAN JOSE PILANCON,65,B,1,0,B,0,0,13,0,66,0,3,41,90,0,0,0,0,0,0,0,0,213,8,221,247,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,30,XALTITLA,60,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,30,XALTITLA,60,C,1,0,C01,0,4,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,11,1,12,7,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,30,XALTITLA,66,B,1,0,B,0,29,57,0,10,120,25,33,94,18,0,0,0,0,0,0,0,386,20,406,543,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,30,XALTITLA,72,B,1,0,B,0,5,4,0,0,1,2,1,7,0,0,0,0,0,0,0,0,20,2,22,32,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,30,XALTITLA,72,C,1,0,C01,0,3,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,11,0,11,17,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,31,MESA REDONDA,67,B,1,0,B,0,2,5,0,0,0,15,106,93,0,0,0,0,0,0,0,0,221,5,226,261,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,32,CONCEPCION HIDALGO,68,B,1,0,B,0,174,78,0,35,15,42,0,82,0,0,3,0,0,0,0,0,429,17,446,564,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,32,CONCEPCION HIDALGO,68,C,1,0,C01,0,272,36,0,13,16,31,0,32,0,0,14,0,0,0,0,0,414,13,427,564,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,32,CONCEPCION HIDALGO,68,C,2,0,C02,0,167,47,0,53,24,23,0,64,0,0,5,0,0,0,0,0,383,15,398,563,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,32,CONCEPCION HIDALGO,68,C,3,0,C03,0,244,42,0,17,15,29,0,46,0,0,24,0,0,0,0,0,417,14,431,563,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,33,FELIPE CARRILLO PUERTO,69,B,1,0,B,0,3,0,0,5,3,257,0,67,25,0,0,0,0,0,0,0,360,8,368,469,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,33,FELIPE CARRILLO PUERTO,69,C,1,0,C01,0,1,0,0,6,6,238,0,76,24,1,0,0,0,0,0,0,352,12,364,468,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,34,NEXNOPALA,70,B,1,0,B,0,20,79,0,111,62,113,0,65,0,0,0,0,0,0,0,0,450,13,463,567,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,35,RANCHERIA POCITOS,71,B,1,0,B,0,36,93,0,2,150,43,4,70,0,0,0,0,0,0,0,0,398,24,422,535,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,35,RANCHERIA POCITOS,71,C,1,0,C01,0,42,74,0,10,121,80,3,45,0,0,0,0,0,0,0,0,375,18,393,535,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,36,SANTA MARIA LAS CUEVAS,72,B,1,0,B,0,8,16,0,8,2,93,2,80,71,0,0,0,0,0,0,0,280,14,294,364,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,36,SANTA MARIA LAS CUEVAS,72,C,1,0,C01,0,0,6,0,8,6,90,2,82,108,0,0,0,0,0,0,0,302,16,318,378,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,37,NAZARETH,73,B,1,0,B,0,18,70,0,0,0,4,49,19,0,0,67,0,0,0,0,0,227,12,239,314,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,38,SANTA CRUZ POCITOS,74,B,1,0,B,0,9,160,0,10,7,131,0,140,0,0,0,0,0,0,0,0,457,21,478,590,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,38,SANTA CRUZ POCITOS,74,C,1,0,C01,0,3,136,0,18,3,151,0,118,0,0,0,0,0,0,0,0,429,14,443,590,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,39,LOMAS DE JUNGUITO,76,B,1,0,B,0,93,76,0,0,0,3,0,1,0,0,0,0,0,0,0,0,173,6,179,211,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,40,BARRIO DE SAN ANTONIO,77,B,1,0,B,0,68,0,0,13,21,12,43,230,0,0,8,0,0,0,0,0,395,12,407,519,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,40,BARRIO DE SAN ANTONIO,77,C,1,0,C01,0,78,0,0,14,19,10,45,229,0,0,10,0,0,0,0,0,405,17,422,519,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA  ,40,BARRIO DE SAN ANTONIO,77,C,2,0,C02,0,66,0,0,18,14,6,62,226,0,0,14,0,0,0,0,0,406,9,415,519,ACTA CASILLA,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,41,COLONIA ALFONSO ESPEJEL,78,B,1,0,B,0,0,28,17,16,47,0,20,97,38,13,96,0,0,0,0,0,372,24,396,694,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,41,COLONIA ALFONSO ESPEJEL,78,C,1,0,C01,0,0,36,14,21,70,0,17,85,37,15,78,0,0,0,0,0,373,23,396,694,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,41,COLONIA ALFONSO ESPEJEL,78,C,2,0,C02,0,0,24,19,25,45,0,19,107,27,16,84,0,0,0,0,0,366,26,392,694,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,41,COLONIA ALFONSO ESPEJEL,78,C,3,0,C03,0,0,24,10,19,54,0,12,125,53,14,71,0,0,0,0,0,382,15,397,693,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,41,COLONIA ALFONSO ESPEJEL,78,C,4,0,C04,0,0,20,28,23,50,0,19,130,36,14,59,0,0,0,0,0,379,26,405,693,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,41,COLONIA ALFONSO ESPEJEL,78,C,5,0,C05,0,0,23,16,20,53,0,14,93,34,15,81,0,0,0,0,0,349,22,371,693,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,41,COLONIA ALFONSO ESPEJEL,78,C,6,0,C06,0,0,28,20,32,39,0,12,100,31,6,78,0,0,0,0,1,346,25,372,693,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,82,B,1,0,B,0,0,1,1,8,0,0,10,9,0,2,0,0,0,0,0,0,31,2,33,58,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,82,C,1,0,C01,0,2,0,1,8,0,0,7,14,0,0,0,0,0,0,0,0,32,0,32,64,ACTA CASILLA,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,82,C,2,0,C02,0,0,0,0,7,0,0,7,13,0,0,0,0,0,0,0,0,27,2,29,48,ACTA CASILLA,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,82,C,3,0,C03,0,0,0,0,11,0,0,2,5,0,0,1,0,0,0,0,0,19,0,19,38,ACTA CASILLA,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,83,B,1,0,B,0,8,14,7,32,0,0,21,25,0,1,3,0,0,0,0,0,111,9,120,191,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,83,C,1,0,C01,0,1,16,3,43,0,0,28,38,0,0,0,0,0,0,0,0,129,16,145,205,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,83,C,2,0,C02,0,6,8,4,31,0,0,36,36,0,0,0,0,0,0,0,0,121,4,125,216,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,83,C,3,0,C03,0,3,14,15,24,0,0,28,41,0,3,4,0,0,0,0,1,132,7,140,207,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,88,B,1,0,B,0,1,9,5,30,0,0,19,19,0,2,2,0,0,0,0,0,87,6,93,150,ACTA CASILLA,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,88,C,1,0,C01,0,3,7,5,32,0,0,17,35,0,1,2,0,0,0,0,0,102,6,108,148,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,89,B,1,0,B,0,6,9,20,122,0,0,81,97,0,10,6,0,0,0,0,2,351,21,374,575,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,89,C,1,0,C01,0,6,13,12,129,0,0,95,88,0,13,4,0,0,0,0,0,360,28,388,574,ACTA CASILLA,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,89,C,2,0,C02,0,9,7,14,143,0,0,84,103,0,6,5,0,0,0,0,0,371,13,384,574,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,89,C,3,0,C03,0,7,15,18,115,0,0,66,86,0,7,4,0,0,0,0,0,318,3,321,574,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,90,B,1,0,B,0,5,5,13,46,0,0,13,34,0,6,0,0,0,0,0,0,122,9,131,209,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,90,C,1,0,C01,0,4,3,12,32,0,0,24,27,0,10,1,0,0,0,0,0,113,6,119,181,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,90,C,2,0,C02,0,2,7,10,64,0,0,30,33,0,3,2,0,0,0,0,0,151,10,161,232,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,90,C,3,0,C03,0,3,3,14,60,0,0,22,34,0,1,4,0,0,0,0,0,141,7,148,223,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,42,COLONIA EL MIRADOR,90,C,4,0,C04,0,8,5,13,48,0,0,33,45,0,2,3,0,0,0,0,0,157,4,161,240,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,43,COLONIA FRANCISCO SARABIA,85,B,1,0,B,0,4,73,17,104,0,0,61,80,0,8,1,0,0,0,0,0,348,20,368,573,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,43,COLONIA FRANCISCO SARABIA,85,C,1,0,C01,0,4,78,17,119,0,0,54,81,0,4,2,0,0,0,0,0,359,19,378,573,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,43,COLONIA FRANCISCO SARABIA,85,C,2,0,C02,0,4,73,9,91,0,0,79,79,0,6,2,0,0,0,0,0,343,14,357,573,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,43,COLONIA FRANCISCO SARABIA,85,C,3,0,C03,0,7,85,16,109,0,0,63,72,0,6,2,0,0,0,0,0,360,18,378,572,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,43,COLONIA FRANCISCO SARABIA,86,B,1,0,B,0,8,96,15,186,0,0,65,76,0,6,7,0,0,0,0,0,459,20,479,718,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,43,COLONIA FRANCISCO SARABIA,86,C,1,0,C01,0,6,77,16,190,0,0,68,89,0,11,2,0,0,0,0,1,459,18,478,718,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,43,COLONIA FRANCISCO SARABIA,86,C,2,0,C02,0,9,72,19,230,0,0,60,82,0,9,5,0,0,0,0,0,486,22,508,718,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,44,SAN MATEO ACTIPAN,91,B,1,0,B,0,0,20,71,68,0,0,12,60,0,36,0,0,0,0,0,1,267,13,281,412,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,44,SAN MATEO ACTIPAN,91,C,1,0,C01,0,0,13,49,67,0,0,18,87,0,48,0,0,0,0,0,2,282,6,290,412,ACTA CASILLA,,,
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,45,SAN CRISTOBAL ZACACALCO,96,B,1,0,B,0,127,0,12,6,0,0,133,93,27,0,0,0,0,0,0,0,398,20,418,557,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,46,BARRIO DE GUADALUPE,103,B,1,0,B,0,0,0,0,0,99,0,140,178,0,62,0,0,0,0,0,0,479,19,498,690,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,46,BARRIO DE GUADALUPE,103,C,1,0,C01,0,0,0,0,0,117,0,106,150,0,64,0,0,0,0,0,0,437,28,465,692,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,47,COLONIA MAZATEPEC,104,B,1,0,B,0,0,0,0,0,23,0,205,198,0,43,0,0,0,0,0,2,469,23,494,712,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,47,COLONIA MAZATEPEC,104,C,1,0,C01,0,0,0,0,0,21,0,209,160,0,30,0,0,0,0,0,0,420,26,446,711,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,47,COLONIA MAZATEPEC,104,C,2,0,C02,0,0,0,0,0,23,0,184,167,0,45,0,0,0,0,0,0,419,32,451,711,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,47,COLONIA MAZATEPEC,104,C,3,0,C03,0,0,0,0,0,22,0,185,179,0,23,0,0,0,0,0,0,409,34,443,711,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,48,COLONIA LA SOLEDAD,105,B,1,0,B,0,0,0,0,0,17,0,51,83,0,14,0,0,0,0,0,185,165,23,373,491,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,7,EL CARMEN TEQUEXQUITLA,49,VICENTE GUERRERO,106,B,1,0,B,0,0,0,0,0,134,0,39,3,0,9,0,0,0,0,0,0,185,6,191,240,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,50,COLONIA IGNACIO ALLENDE,110,B,1,0,B,0,31,4,25,24,0,155,19,25,0,0,16,0,0,0,0,0,299,25,324,487,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,50,COLONIA IGNACIO ALLENDE,110,C,1,0,C01,0,39,9,113,44,0,130,18,22,0,0,15,0,0,0,0,0,390,11,401,524,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,50,COLONIA IGNACIO ALLENDE,110,C,2,0,C02,0,40,7,100,28,0,170,9,31,0,0,25,0,0,0,0,0,410,15,425,506,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,51,SANTA BEATRIZ LA NUEVA,111,B,1,0,B,0,47,70,9,4,0,5,5,106,0,0,1,0,0,0,0,0,247,5,252,291,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,52,COLONIA LOMA BONITA,112,B,1,0,B,0,12,3,74,4,0,44,0,0,0,0,0,0,0,0,0,0,137,8,145,167,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,53,COLONIA MANUEL AVILA CAMACHO,113,B,1,0,B,0,99,3,46,0,0,75,47,5,0,0,0,0,0,0,0,0,275,7,282,320,ACTA CASILLA,,,
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,54,SAN FRANCISCO CUEXCONTZI,114,B,1,0,B,0,37,17,5,34,70,93,72,13,0,0,28,0,0,0,0,0,369,18,387,466,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,54,SAN FRANCISCO CUEXCONTZI,114,C,1,0,C01,0,46,26,11,21,76,109,53,14,0,0,19,0,0,0,0,0,375,20,395,465,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,55,COLONIA PLAN DE AYALA,115,B,1,0,B,0,80,0,3,6,79,103,15,0,0,0,57,0,0,0,0,0,343,12,355,411,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,8,CUAPIAXTLA,56,COLONIA JOSE MARIA MORELOS,116,B,1,0,B,0,6,104,27,160,0,0,1,3,0,0,93,0,0,0,0,0,394,19,413,504,GRUPO DE RECUENTO,,,
