CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESC,CL,EDC,MLC,CAND_IND1,CAND_IND2,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,10,B,1,0,B,0,17,19,1,9,8,155,97,0,4,2,1,,,0,9,0,2,1,325,0,7,332,531,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0010B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,10,C,1,0,C01,0,11,26,1,8,6,154,100,1,3,1,0,,,0,5,2,0,0,318,0,16,334,531,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0010C1-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,0,A,1,0,VA01,0,0,1,0,0,0,1,4,0,0,0,0,,,0,0,0,0,0,6,0,0,6,9,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0011VA1-AEC.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,11,B,1,0,B,0,14,33,0,5,4,153,81,1,2,2,1,,,1,3,2,1,0,303,0,11,314,453,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0011B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,11,C,1,0,C01,0,17,38,0,0,0,165,91,0,1,6,0,,,0,0,0,0,0,318,0,9,327,453,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0011C1-AEC.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,12,B,1,0,B,0,10,53,3,3,6,162,82,0,9,3,2,,,0,6,0,0,3,342,0,8,350,501,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0012B-AEC.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,12,C,1,0,C01,0,27,55,0,4,10,166,72,1,3,3,2,,,0,3,2,3,0,351,0,6,357,501,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0012C1-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,12,C,2,0,C02,0,14,41,3,7,12,152,77,2,6,1,4,,,2,1,0,0,2,324,0,7,331,500,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0012C2-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,12,S,1,0,S01,0,1,4,1,0,2,45,20,1,0,3,0,,,1,1,0,1,0,80,0,2,82,0,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0012S1-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,13,B,1,0,B,0,20,47,4,12,11,213,106,3,3,1,1,,,0,2,2,2,0,427,0,13,440,646,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0013B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,13,C,1,0,C01,0,22,35,1,10,10,197,102,4,4,2,0,,,0,9,1,1,1,399,0,6,405,645,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0013C1-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,14,B,1,0,B,0,16,38,2,8,10,177,74,0,1,2,0,,,0,5,4,0,0,337,0,9,346,549,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0014B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,14,C,1,0,C01,0,9,27,1,6,13,181,76,1,6,2,0,,,0,7,0,1,2,332,0,9,341,548,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0014C1-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,15,B,1,0,B,0,11,47,1,4,6,221,72,1,2,2,0,,,0,2,1,1,1,372,0,6,378,585,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0015B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,15,C,1,0,C01,0,9,33,1,8,7,195,82,2,3,5,0,,,0,7,3,1,0,356,0,18,374,584,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0015C1-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,16,B,1,0,B,0,20,26,2,6,10,185,86,1,1,5,0,,,0,5,1,2,1,351,0,15,366,600,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0016B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,16,C,1,0,C01,0,5,28,1,6,4,233,63,2,2,0,2,,,0,4,0,2,1,353,0,12,365,600,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0016C1-AEC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,B,1,0,B,0,13,39,4,8,3,206,100,1,5,1,3,,,0,8,2,0,1,394,0,6,400,679,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0017B-CIPR.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,1,0,C01,0,16,42,1,4,5,204,102,0,4,1,0,,,1,2,0,0,1,383,0,4,387,679,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0017C1-CIPR.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,2,0,C02,0,16,36,2,9,2,214,80,2,5,1,1,,,1,6,1,0,0,376,0,2,378,679,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0017C2-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,3,0,C03,0,17,44,1,5,2,182,118,1,2,2,1,,,0,8,2,0,0,385,0,7,392,679,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0017C3-CIPR.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,4,0,C04,0,12,36,0,6,5,232,110,0,4,2,2,,,0,9,1,2,0,421,0,6,427,679,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0017C4-CIPR.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,5,0,C05,0,21,39,0,5,4,195,104,4,5,1,5,,,1,14,1,1,0,400,0,8,408,679,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0017C5-AEC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,6,0,C06,0,13,44,2,6,6,208,94,0,2,5,0,,,1,8,0,1,2,392,0,2,394,678,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0017C6-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,7,0,C07,0,25,38,1,5,3,227,89,1,4,1,1,,,1,1,1,1,1,400,0,5,405,678,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0017C7-CIPR.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,8,0,C08,0,23,48,2,5,5,183,98,3,6,3,1,,,0,0,0,0,0,377,0,13,390,678,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0017C8-AEC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,18,B,1,0,B,0,35,38,1,3,6,180,126,2,3,1,0,,,0,8,0,1,4,408,0,14,422,622,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0018B-AEC.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,19,B,1,0,B,0,7,23,1,8,7,168,89,0,1,4,0,,,0,8,1,2,0,319,0,12,331,561,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0019B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,19,C,1,0,C01,0,8,18,1,5,7,192,83,2,3,2,0,,,0,6,2,1,0,330,0,6,336,560,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0019C1-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,20,B,1,0,B,0,20,43,3,5,7,182,83,1,0,2,0,,,1,10,3,0,1,361,0,14,375,573,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0020B-AEC.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,20,C,1,0,C01,0,5,38,2,4,7,184,82,2,3,1,2,,,0,5,0,2,0,337,0,12,349,573,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0020C1-AC.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,21,B,1,0,B,0,8,43,0,5,8,169,78,3,5,4,0,,,1,10,4,2,0,340,0,19,359,566,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0021B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,21,C,1,0,C01,0,11,55,0,10,8,167,74,1,4,5,1,,,0,5,1,1,0,343,0,5,348,566,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0021C1-AEC.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,21,C,2,0,C02,0,19,24,2,16,6,170,85,2,4,6,0,,,1,4,0,1,2,342,0,6,348,566,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0021C2-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,22,B,1,0,B,0,10,45,0,4,7,171,60,2,4,2,0,,,0,7,0,2,0,314,0,16,330,473,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0022B-AEC.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,22,C,1,0,C01,0,6,31,2,10,3,152,80,1,3,1,0,,,1,3,0,1,1,295,0,10,305,473,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0022C1-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,23,B,1,0,B,0,16,57,1,8,5,160,74,2,3,0,2,,,1,5,1,1,1,337,0,3,340,470,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0023B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,23,C,1,0,C01,0,9,47,1,8,3,119,58,1,3,0,2,,,1,2,3,0,2,259,0,13,272,469,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0023C1-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,24,B,1,0,B,0,38,43,1,11,6,178,72,3,6,2,2,,,2,5,2,2,1,374,2,10,386,539,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0024B-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,24,C,1,0,C01,0,22,63,4,7,8,158,85,2,4,3,1,,,2,6,0,3,0,368,0,9,377,539,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0024C1-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,25,B,1,0,B,0,29,74,1,3,9,208,96,0,2,4,2,,,3,2,1,2,2,438,0,11,449,603,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0025B-AEC.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,26,B,1,0,B,0,35,51,2,12,10,180,85,2,3,4,0,,,0,2,0,1,0,387,1,7,395,543,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0026B-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,26,C,1,0,C01,0,30,59,1,3,3,202,76,0,5,1,1,,,2,11,2,1,1,398,0,7,405,543,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0026C1-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,27,B,1,0,B,0,28,77,1,5,7,167,68,0,7,1,2,,,1,7,0,2,0,373,0,10,383,511,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0027B-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,27,C,1,0,C01,0,39,76,2,3,6,153,80,0,3,4,1,,,0,6,0,1,1,375,0,9,384,510,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0027C1-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,28,B,1,0,B,0,42,84,3,5,4,136,87,1,10,4,2,,,0,1,0,3,0,382,0,5,387,574,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0028B-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,29,B,1,0,B,0,27,48,0,3,2,117,86,0,3,2,1,,,1,8,1,0,1,300,0,6,306,409,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0029B-AEC.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,29,C,1,0,C01,0,31,56,1,1,1,114,73,1,4,5,3,,,0,4,1,0,0,295,0,5,300,409,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0029C1-AEC.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,30,B,1,0,B,0,62,121,5,9,6,203,135,1,7,2,0,,,3,8,0,3,1,566,0,10,576,737,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0030B-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,31,B,1,0,B,0,17,77,2,8,8,199,128,0,4,6,3,,,0,6,1,1,0,460,0,17,477,684,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0031B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,32,B,1,0,B,0,7,44,1,2,6,129,60,0,1,0,0,,,0,5,1,0,1,257,0,9,266,384,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0032B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,32,C,1,0,C01,0,14,45,3,10,6,152,53,2,2,1,1,,,0,7,0,0,1,297,0,4,301,384,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0032C1-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,33,B,1,0,B,0,12,44,4,5,3,157,69,1,4,1,0,,,1,4,2,3,1,311,0,9,320,490,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0033B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,33,C,1,0,C01,0,9,41,1,10,9,129,96,2,2,7,1,,,0,4,1,1,1,314,0,11,325,489,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0033C1-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,34,B,1,0,B,0,7,30,5,11,12,221,93,5,4,3,2,,,1,8,5,2,0,409,0,12,421,674,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0034B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,34,C,1,0,C01,0,15,50,2,8,8,210,96,1,2,2,0,,,0,7,1,1,1,404,0,9,413,673,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0034C1-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,35,B,1,0,B,0,9,30,1,4,9,148,91,2,0,0,1,,,0,5,0,0,0,300,0,9,309,516,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0035B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,35,C,1,0,C01,0,6,33,2,9,5,173,92,3,3,4,3,,,1,10,1,1,1,347,0,8,355,516,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0035C1-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,36,B,1,0,B,0,12,37,2,4,8,193,86,1,3,0,4,,,0,6,5,1,0,362,0,12,374,617,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0036B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,36,C,1,0,C01,0,6,38,0,5,5,204,77,1,2,2,1,,,0,1,9,0,0,351,0,11,362,617,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0036C1-AEC.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,37,B,1,0,B,0,3,22,2,5,4,161,61,1,3,1,0,,,0,3,3,0,1,270,0,6,276,487,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0037B-CIPR.pdf
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,37,C,1,0,C01,0,8,30,4,8,7,150,63,5,2,2,1,,,0,4,1,1,1,287,0,8,295,487,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0037C1-AEC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,38,B,1,0,B,0,28,69,6,3,5,239,118,1,3,1,1,,,0,7,1,1,0,483,0,14,497,740,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0038B-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,39,B,1,0,B,0,11,45,1,11,10,248,118,5,2,2,1,,,0,5,2,1,0,462,0,12,474,729,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0039B-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,39,C,1,0,C01,0,13,50,2,8,9,210,111,0,3,1,1,,,0,11,2,1,1,423,0,14,437,729,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0039C1-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,39,C,2,0,C02,0,17,49,1,8,8,221,107,3,0,1,3,,,0,8,3,1,1,431,0,19,450,728,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0039C2-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,40,B,1,0,B,0,18,56,0,4,5,244,118,0,2,1,3,,,0,12,1,3,2,469,0,2,471,738,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0040B-AC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,41,B,1,0,B,0,10,20,0,7,7,123,74,1,2,1,1,,,0,3,0,2,0,251,0,9,260,394,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0041B-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,41,C,1,0,C01,0,13,18,4,4,5,122,72,1,2,2,0,,,0,2,2,1,1,249,0,8,257,394,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0041C1-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,42,B,1,0,B,0,23,56,8,9,5,164,106,0,2,3,2,,,1,8,0,1,1,389,0,3,392,557,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0042B-AEC.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,42,C,1,0,C01,0,13,66,7,8,6,178,109,0,3,2,1,,,0,6,1,0,2,402,0,5,407,556,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0042C1-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,43,B,1,0,B,0,19,53,0,8,8,177,90,0,7,1,1,,,0,7,1,0,0,372,0,9,381,498,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0043B-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,43,C,1,0,C01,0,17,42,2,7,7,157,91,2,6,0,0,,,0,11,1,1,0,344,0,13,357,497,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0043C1-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,44,B,1,0,B,0,23,39,1,3,5,126,78,3,6,2,2,,,3,5,2,2,0,300,0,7,307,429,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0044B-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,44,C,1,0,C01,0,9,33,2,6,10,126,88,0,0,3,0,,,1,8,2,3,0,291,0,12,303,428,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0044C1-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,45,B,1,0,B,0,18,42,0,9,4,101,83,0,4,1,0,,,0,3,0,1,2,268,1,4,273,387,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0045B-CIPR.pdf
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,45,C,1,0,C01,0,15,42,3,7,4,123,69,2,11,1,5,,,1,6,0,2,1,292,0,7,299,386,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0045C1-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,46,B,1,0,B,0,32,46,1,5,7,133,101,2,5,3,5,,,1,7,1,4,1,354,0,10,364,501,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0046B-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,46,C,1,0,C01,0,17,50,1,7,5,145,119,1,5,1,2,,,3,5,0,0,1,362,0,7,369,501,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0046C1-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,47,B,1,0,B,0,29,67,5,2,3,141,81,3,12,1,0,,,0,4,0,0,0,348,1,2,351,463,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0047B-CIPR.pdf
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,47,C,1,0,C01,0,22,55,2,8,5,173,84,1,5,2,1,,,1,5,1,0,1,366,0,4,370,463,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Campeche_0047C1-CIPR.pdf
