CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,MC,PVEM,MORENA,PT,QS,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,PVEM_MORENA_PT,PVEM_MORENA,PVEM_PT,MORENA_PT,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,230,C,3,0,C03,0,105,51,5,11,11,198,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,400,0,18,418,708,ACTA CASILLA,,,
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,230,C,4,0,C04,0,86,71,5,18,18,186,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,26,436,708,ACTA CASILLA,,,
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,230,E,1,0,E01,0,69,43,1,12,9,66,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,209,0,6,215,300,ACTA CASILLA,,,
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,230,E,2,0,E02,0,52,43,0,16,17,186,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,330,0,10,340,541,ACTA CASILLA,,,
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,231,B,1,0,B,0,66,56,3,23,21,245,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,23,459,722,ACTA CASILLA,,,
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,231,C,1,0,C01,0,53,52,2,29,10,239,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,408,0,33,441,721,ACTA CASILLA,,,
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,231,C,2,0,C02,0,70,44,3,42,19,260,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,458,0,22,480,721,ACTA CASILLA,,,
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,231,E,1,0,E01,0,22,28,4,13,18,91,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,15,200,428,ACTA CASILLA,,,
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,231,E,2,0,E02,0,39,65,0,7,21,61,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,200,0,15,215,349,ACTA CASILLA,,,
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,232,B,1,0,B,0,57,69,7,24,12,209,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,20,417,687,ACTA CASILLA,,,
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,233,B,1,0,B,0,162,50,7,17,5,143,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,437,0,17,454,672,GRUPO DE RECUENTO,,,
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,233,C,1,0,C01,0,195,56,0,12,9,142,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,457,0,9,466,671,GRUPO DE RECUENTO,,,
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,233,C,2,0,C02,0,195,56,0,12,9,141,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,456,0,9,465,671,GRUPO DE RECUENTO,,,
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,233,C,3,0,C03,0,168,46,5,10,8,147,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,432,0,19,451,671,GRUPO DE RECUENTO,,,
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,233,C,4,0,C04,0,157,40,5,23,6,138,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,408,0,15,423,671,ACTA CASILLA,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,234,B,1,0,B,0,150,5,0,191,8,61,38,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,468,0,18,486,628,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,234,C,1,0,C01,0,147,5,1,198,4,51,61,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,484,0,10,494,628,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,234,C,2,0,C02,0,133,4,2,193,3,76,67,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,486,0,20,506,628,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,235,B,1,0,B,0,59,4,1,8,5,138,69,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,291,0,10,301,396,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,236,B,1,0,B,0,26,1,1,18,2,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84,0,1,85,141,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,236,E,1,0,E01,0,48,1,1,10,1,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,107,0,7,114,161,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,237,B,1,0,B,0,95,2,1,31,2,33,281,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,459,0,20,479,702,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,237,C,1,0,C01,0,136,2,1,27,0,23,269,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,465,0,8,473,702,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,237,E,1,0,E01,0,135,0,2,33,4,70,206,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,459,0,23,482,680,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,237,E,2,0,E02,0,65,0,0,21,1,23,161,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,280,1,14,295,393,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,238,B,1,0,B,0,83,3,1,17,13,70,113,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,304,0,19,323,527,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,239,B,1,0,B,0,76,2,0,43,9,80,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,251,0,16,267,467,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,240,B,1,0,B,0,120,2,1,21,0,74,142,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,371,0,11,382,487,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,240,C,1,0,C01,0,130,3,1,21,2,90,128,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,381,0,11,392,487,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,240,E,1,0,E01,0,100,2,1,8,6,8,57,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,187,0,5,192,254,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,241,B,1,0,B,0,87,2,1,58,0,62,75,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,292,0,7,299,463,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,241,C,1,0,C01,0,79,3,5,73,3,59,72,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,298,0,6,304,463,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,241,E,1,0,E01,0,56,4,1,39,5,10,103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,221,0,8,229,316,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,242,B,1,0,B,0,55,5,1,57,0,36,88,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,248,0,15,263,426,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,242,C,1,0,C01,0,69,1,0,53,3,34,83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,247,0,17,264,425,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,242,E,1,0,E01,0,25,1,0,20,1,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93,0,0,93,139,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,243,B,1,0,B,0,148,1,2,69,9,128,151,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,0,526,0,19,545,715,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,244,B,1,0,B,0,95,3,1,104,7,53,255,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,523,0,33,556,718,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,245,B,1,0,B,0,141,1,2,117,1,196,67,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2,0,541,0,8,549,696,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,245,C,1,0,C01,0,148,1,3,135,3,153,67,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,522,0,9,531,695,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,245,C,2,0,C02,0,111,3,3,122,2,225,68,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,543,0,1,544,695,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,245,E,1,0,E01,0,64,4,2,150,6,195,37,11,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,476,0,13,489,736,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,246,B,1,0,B,0,22,0,0,31,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,79,0,5,84,112,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,247,B,1,0,B,0,154,7,6,85,1,166,90,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,522,0,13,535,676,ACTA CASILLA,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,247,C,1,0,C01,0,173,4,4,112,2,124,76,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,511,0,15,526,675,ACTA CASILLA,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,12,PEÑAMILLER,247,E,1,0,E01,0,125,0,0,117,3,68,58,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,379,0,12,391,506,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,248,B,1,0,B,0,219,30,147,5,12,13,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,447,0,14,461,615,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,248,C,1,0,C01,0,203,25,148,6,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,426,0,19,445,615,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,248,C,2,0,C02,0,225,36,119,4,9,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,422,1,20,443,614,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,248,E,1,0,E01,0,159,5,23,1,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,215,0,13,228,276,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,249,B,1,0,B,0,161,32,138,6,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,377,0,11,388,493,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,249,C,1,0,C01,0,162,40,122,4,16,18,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,379,0,10,389,493,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,250,B,1,0,B,0,150,9,64,8,4,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,266,0,18,284,562,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,250,C,1,0,C01,0,144,10,79,4,6,12,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,0,278,0,16,294,562,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,250,E,1,0,E01,0,66,3,122,3,2,15,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,228,0,27,255,460,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,251,B,1,0,B,0,113,15,202,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,354,0,21,375,590,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,251,C,1,0,C01,0,139,20,151,0,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,344,1,11,356,589,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,251,E,1,0,E01,0,111,4,118,3,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,264,0,20,284,435,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,252,B,1,0,B,0,102,9,52,4,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,187,0,18,205,380,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,252,C,1,0,C01,0,111,7,63,6,6,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,216,1,11,228,380,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,253,B,1,0,B,0,136,4,172,4,9,23,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,361,1,21,383,642,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,253,C,1,0,C01,0,152,6,176,7,19,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,391,0,18,409,641,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,253,C,2,0,C02,0,137,10,193,6,15,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,384,0,16,400,641,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,253,C,3,0,C03,0,160,2,150,3,7,22,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,369,0,18,387,641,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,254,B,1,0,B,0,109,10,110,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,265,1,15,281,476,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,254,C,1,0,C01,0,92,10,124,2,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,251,0,9,260,475,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,254,E,1,0,E01,0,62,13,76,4,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,179,0,9,188,367,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,255,B,1,0,B,0,103,11,68,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,200,0,17,217,372,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,256,B,1,0,B,0,123,13,159,0,7,9,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,338,0,34,372,631,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,256,E,1,0,E01,0,25,5,32,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,70,0,6,76,114,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,256,E,2,0,E02,0,66,3,33,1,5,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,140,0,3,143,178,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,257,B,1,0,B,0,172,6,92,5,32,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,330,0,16,346,475,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,258,B,1,0,B,0,219,15,145,3,27,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,453,0,39,492,747,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,258,E,1,0,E01,0,149,12,107,1,20,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,308,0,28,336,472,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,259,B,1,0,B,0,104,6,134,3,4,8,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,280,0,33,313,531,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,259,C,1,0,C01,0,64,10,121,3,19,16,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,254,0,20,274,530,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,260,B,1,0,B,0,103,4,120,0,23,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,288,0,18,306,523,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,260,C,1,0,C01,0,114,8,99,1,20,18,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,287,0,22,309,522,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,260,E,1,0,E01,0,69,4,30,0,4,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,134,0,18,152,296,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,261,B,1,0,B,0,118,11,94,1,5,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,269,1,34,304,565,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,261,C,1,0,C01,0,109,27,81,1,10,14,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,261,0,25,286,564,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,261,E,1,0,E01,0,66,6,107,1,17,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,214,0,26,240,428,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,262,B,1,0,B,0,131,29,151,2,17,15,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,0,0,378,0,23,401,612,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,262,C,1,0,C01,0,145,39,124,4,14,14,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,36,0,0,386,0,13,399,611,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,262,E,1,0,E01,0,65,7,121,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,221,1,14,236,335,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,263,B,1,0,B,0,134,10,58,2,15,13,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,254,0,9,263,398,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,263,E,1,0,E01,0,9,4,45,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,0,5,68,90,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,264,B,1,0,B,0,213,16,121,2,19,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,411,0,25,436,670,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,265,B,1,0,B,0,21,1,46,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,5,87,161,ACTA CASILLA,,,
5,22,QUERETARO,15,JALPAN DE SERRA,13,PINAL DE AMOLES,265,E,1,0,E01,0,41,2,5,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,3,58,122,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,266,B,1,0,B,0,92,15,5,16,16,137,10,8,0,0,0,0,0,0,0,0,14,3,0,2,6,3,0,0,327,3,8,338,731,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,266,C,1,0,C01,0,120,13,3,23,15,123,11,7,0,0,0,0,0,0,0,0,19,5,0,2,18,2,0,0,361,0,13,374,730,GRUPO DE RECUENTO,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,266,C,2,0,C02,0,80,13,5,23,17,155,5,6,0,0,0,0,0,0,0,0,17,5,5,1,7,3,0,0,342,1,20,363,730,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,266,C,3,0,C03,0,103,27,3,26,19,162,14,4,0,0,0,0,0,0,0,0,9,3,2,0,4,0,0,0,376,0,6,382,730,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,266,C,4,0,C04,0,122,16,3,19,10,131,9,11,0,0,0,0,0,0,0,0,6,5,1,1,9,0,1,1,345,0,8,353,730,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,266,C,5,0,C05,0,94,12,3,19,20,142,11,7,0,0,0,0,0,0,0,0,21,5,0,3,5,2,0,0,344,0,6,350,730,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,267,B,1,0,B,0,238,11,4,14,11,83,6,2,0,0,0,0,0,0,0,0,4,2,0,0,6,1,0,0,382,1,8,391,632,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,267,C,1,0,C01,0,223,11,0,16,7,73,7,5,0,0,0,0,0,0,0,0,10,0,2,2,7,2,3,0,368,0,10,378,632,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,267,C,2,0,C02,0,191,21,4,14,16,80,66,4,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,412,0,0,412,632,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,267,C,3,0,C03,0,176,21,1,18,11,87,11,3,0,0,0,0,0,0,0,0,7,0,0,2,9,4,0,0,350,0,9,359,632,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,267,C,4,0,C04,0,199,12,4,17,10,83,6,1,0,0,0,0,0,0,0,0,7,6,1,1,8,4,0,0,359,0,11,370,631,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,268,B,1,0,B,0,419,10,2,7,3,47,1,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,503,0,5,508,706,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,268,C,1,0,C01,0,406,16,4,14,4,51,5,3,0,0,0,0,0,0,0,0,3,2,0,2,4,1,1,0,516,1,5,522,706,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,268,C,2,0,C02,0,395,20,7,16,6,55,4,5,0,0,0,0,0,0,0,0,4,0,0,0,7,2,1,0,522,0,4,526,706,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,268,C,3,0,C03,0,395,22,4,22,4,41,0,9,0,0,0,0,0,0,0,0,7,1,0,2,8,0,0,0,515,0,3,518,705,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,269,B,1,0,B,0,362,22,4,10,2,37,1,3,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1,450,0,13,463,572,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,269,C,1,0,C01,0,400,14,5,16,4,31,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,483,0,2,485,572,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,269,C,2,0,C02,0,353,13,3,15,3,34,3,4,0,0,0,0,0,0,0,0,1,0,0,0,10,1,0,0,440,0,4,444,571,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,269,C,3,0,C03,0,380,17,0,19,3,24,2,2,0,0,0,0,0,0,0,0,4,0,0,0,9,0,2,0,462,0,7,469,571,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,270,B,1,0,B,0,60,6,2,17,12,142,11,8,0,0,0,0,0,0,0,0,11,5,1,1,3,0,0,0,279,1,12,292,719,ACTA CASILLA,,,
