CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAS,PES,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1515,3,3,42,56,12,,,64,,,,22,61,3,0,0,,474,734,0,12,746,1877
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1516,3,3,38,35,10,,,32,,,,9,2,0,0,0,,256,382,0,11,393,1749
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1517,2,2,53,83,13,,,59,,,,20,8,2,1,2,,311,552,2,7,561,1023
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1518,3,3,41,82,14,,,69,,,,30,85,2,1,0,,492,816,0,13,829,1829
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1519,3,3,65,113,17,,,74,,,,25,11,0,2,0,,452,759,1,16,776,1618
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1520,2,2,33,57,10,,,38,,,,12,3,0,0,0,,285,438,0,8,446,951
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1521,3,3,67,86,16,,,65,,,,28,9,3,0,0,,523,797,0,11,808,2194
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1522,2,2,49,76,12,,,44,,,,15,14,3,0,0,,339,552,3,8,563,1290
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1523,4,4,61,101,16,,,66,,,,26,5,3,0,1,,600,879,0,9,888,2683
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1524,2,2,61,112,22,,,78,,,,34,8,0,0,1,,384,700,0,15,715,1403
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1525,2,2,55,111,16,,,45,,,,27,12,3,0,0,,342,611,0,15,626,1197
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1526,2,2,51,74,7,,,51,,,,13,12,6,0,0,,337,551,0,20,571,1315
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1527,2,2,36,74,8,,,51,,,,11,5,1,0,0,,300,486,0,3,489,992
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1528,2,2,53,106,17,,,59,,,,22,14,2,0,0,,375,648,0,6,654,1149
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1570,5,5,247,352,57,,,219,,,,66,34,8,0,1,,838,1822,0,23,1845,3117
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1571,4,4,158,161,28,,,147,,,,57,23,4,1,0,,726,1305,0,22,1327,2736
1,26,SONORA,14,EMPALME,58,BACUM,0,0,1,0,0,0,,,0,0,,,0,0,0,0,0,0,1,1,0,0,1,1
1,26,SONORA,14,EMPALME,58,BACUM,760,3,3,19,36,119,,,174,,,,4,3,0,1,1,,453,810,0,39,849,1548
1,26,SONORA,14,EMPALME,58,BACUM,761,3,3,30,53,99,,,204,,,,11,1,0,0,0,,690,1088,0,55,1143,2004
1,26,SONORA,14,EMPALME,58,BACUM,762,3,3,15,10,24,,,99,,,,2,1,0,1,0,,543,695,0,25,720,1895
1,26,SONORA,14,EMPALME,58,BACUM,763,1,1,3,11,30,,,19,,,,2,1,0,0,1,,150,217,0,14,231,376
1,26,SONORA,14,EMPALME,58,BACUM,764,1,1,11,23,69,,,58,,,,1,2,0,0,0,,252,416,0,14,430,681
1,26,SONORA,14,EMPALME,58,BACUM,765,4,4,81,166,148,,,100,,,,10,3,0,0,0,,779,1287,0,36,1323,2259
1,26,SONORA,14,EMPALME,58,BACUM,766,2,2,30,57,132,,,55,,,,3,3,1,0,0,,434,715,0,30,745,1366
1,26,SONORA,14,EMPALME,58,BACUM,767,2,2,5,32,188,,,67,,,,2,2,0,0,0,,518,814,0,22,836,1400
1,26,SONORA,14,EMPALME,58,BACUM,768,3,3,12,20,443,,,84,,,,6,0,0,0,0,,698,1263,0,48,1311,2245
1,26,SONORA,14,EMPALME,58,BACUM,769,2,2,8,25,155,,,42,,,,4,1,0,0,0,,470,705,0,21,726,1206
1,26,SONORA,14,EMPALME,58,BACUM,770,2,2,5,16,73,,,66,,,,2,0,0,0,0,,227,389,0,16,405,644
1,26,SONORA,14,EMPALME,58,BACUM,771,2,2,10,66,167,,,101,,,,6,1,0,0,0,,440,791,0,23,814,1352
1,26,SONORA,14,EMPALME,58,BACUM,772,2,2,19,16,109,,,23,,,,0,0,0,0,0,,266,433,0,21,454,759
1,26,SONORA,14,EMPALME,60,EMPALME,992,2,2,11,19,50,,,47,,,,14,3,0,0,0,,367,511,0,17,528,1320
1,26,SONORA,14,EMPALME,60,EMPALME,993,2,2,20,9,25,,,41,,,,12,0,0,0,0,,335,442,0,11,453,985
1,26,SONORA,14,EMPALME,60,EMPALME,994,2,2,21,13,44,,,74,,,,15,2,0,0,0,,430,599,0,21,620,1340
1,26,SONORA,14,EMPALME,60,EMPALME,995,2,2,22,10,62,,,44,,,,2,0,0,0,0,,395,535,0,24,559,1237
1,26,SONORA,14,EMPALME,60,EMPALME,996,2,2,19,18,39,,,61,,,,25,0,0,0,0,,458,620,0,21,641,1406
1,26,SONORA,14,EMPALME,60,EMPALME,997,2,2,23,11,30,,,35,,,,23,0,0,0,0,,317,439,0,18,457,1036
1,26,SONORA,14,EMPALME,60,EMPALME,998,8,8,69,49,156,,,208,,,,95,26,1,1,0,,1617,2222,0,81,2303,5284
1,26,SONORA,14,EMPALME,60,EMPALME,999,6,6,63,54,111,,,175,,,,82,3,0,0,0,,1111,1599,1,38,1638,4417
1,26,SONORA,14,EMPALME,60,EMPALME,1000,3,3,47,67,36,,,125,,,,19,4,2,0,0,,587,887,1,30,918,1723
1,26,SONORA,14,EMPALME,60,EMPALME,1001,2,2,33,30,36,,,58,,,,11,2,0,0,0,,377,547,0,16,563,1086
1,26,SONORA,14,EMPALME,60,EMPALME,1002,2,2,20,18,27,,,40,,,,8,1,0,0,0,,295,409,1,11,421,820
1,26,SONORA,14,EMPALME,60,EMPALME,1003,2,2,26,31,25,,,64,,,,12,1,0,0,0,,345,504,0,15,519,975
1,26,SONORA,14,EMPALME,60,EMPALME,1004,2,2,25,69,23,,,68,,,,5,4,2,1,0,,359,556,0,18,574,1272
1,26,SONORA,14,EMPALME,60,EMPALME,1005,1,1,4,7,20,,,11,,,,4,0,0,0,0,,152,198,0,14,212,502
1,26,SONORA,14,EMPALME,60,EMPALME,1006,2,2,11,15,46,,,47,,,,5,3,0,0,0,,351,478,0,20,498,1233
1,26,SONORA,14,EMPALME,60,EMPALME,1007,2,2,33,37,29,,,84,,,,13,1,0,0,0,,353,550,0,12,562,1077
1,26,SONORA,14,EMPALME,60,EMPALME,1008,1,1,23,40,27,,,51,,,,11,1,0,0,0,,234,387,0,10,397,739
1,26,SONORA,14,EMPALME,60,EMPALME,1009,2,2,22,13,26,,,51,,,,25,0,2,0,0,,347,486,0,8,494,857
1,26,SONORA,14,EMPALME,60,EMPALME,1010,2,2,31,31,29,,,70,,,,13,3,2,0,0,,317,496,0,11,507,966
1,26,SONORA,14,EMPALME,60,EMPALME,1011,2,2,57,77,36,,,73,,,,5,4,1,1,0,,247,501,1,8,510,954
1,26,SONORA,14,EMPALME,60,EMPALME,1012,2,2,25,27,42,,,24,,,,7,5,1,0,2,,275,408,0,14,422,753
1,26,SONORA,14,EMPALME,60,EMPALME,1013,3,4,60,79,56,14,17,92,175,3,1,18,3,0,0,0,,418,936,0,55,991,1226
1,26,SONORA,14,EMPALME,60,EMPALME,1014,2,2,35,28,29,,,65,,,,23,0,0,0,0,,432,612,0,43,655,1255
1,26,SONORA,14,EMPALME,60,EMPALME,1015,4,4,29,42,21,,,117,,,,31,3,1,0,0,,798,1042,0,52,1094,2521
1,26,SONORA,14,EMPALME,60,EMPALME,1016,2,2,4,8,10,,,41,,,,26,0,0,0,0,,341,430,0,21,451,1113
1,26,SONORA,14,EMPALME,60,EMPALME,1017,3,3,19,16,14,,,60,,,,23,0,0,1,0,,675,808,0,38,846,1974
1,26,SONORA,14,EMPALME,60,EMPALME,1018,1,1,6,8,6,,,24,,,,3,0,0,0,0,,188,235,0,6,241,573
1,26,SONORA,14,EMPALME,60,EMPALME,1019,1,1,5,10,5,,,16,,,,13,0,0,1,0,,118,168,0,8,176,360
1,26,SONORA,14,EMPALME,60,EMPALME,1020,3,3,11,22,16,,,40,,,,27,0,0,0,0,,495,611,0,18,629,1313
1,26,SONORA,14,EMPALME,60,EMPALME,1021,2,2,14,22,12,,,32,,,,12,1,0,0,0,,399,492,0,19,511,1341
1,26,SONORA,14,EMPALME,61,GUAYMAS,0,0,1,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1
1,26,SONORA,14,EMPALME,61,GUAYMAS,1085,1,1,16,14,8,,,9,,,,3,1,0,0,0,,181,232,0,9,241,503
1,26,SONORA,14,EMPALME,61,GUAYMAS,1087,1,1,7,14,2,,,4,,,,1,0,0,0,0,,130,158,0,5,163,584
1,26,SONORA,14,EMPALME,61,GUAYMAS,1088,1,1,5,6,1,,,8,,,,4,1,0,0,0,,232,257,0,11,268,641
1,26,SONORA,14,EMPALME,61,GUAYMAS,1089,3,3,12,49,8,,,40,,,,7,0,0,0,0,,608,724,0,34,758,1606
1,26,SONORA,14,EMPALME,61,GUAYMAS,1091,3,3,17,12,17,,,25,,,,8,0,0,1,0,,832,912,0,32,944,1710
1,26,SONORA,14,EMPALME,61,GUAYMAS,1092,3,3,19,25,7,,,22,,,,5,0,1,0,0,,505,584,0,28,612,1503
1,26,SONORA,14,EMPALME,61,GUAYMAS,1093,3,3,18,29,11,,,47,,,,9,3,0,0,1,,690,808,0,31,839,1878
1,26,SONORA,14,EMPALME,61,GUAYMAS,1094,2,2,16,27,3,,,18,,,,6,0,0,0,0,,486,556,1,28,585,1324
1,26,SONORA,14,EMPALME,61,GUAYMAS,1095,3,3,17,21,9,,,32,,,,8,1,1,0,0,,749,838,1,33,872,1993
1,26,SONORA,14,EMPALME,61,GUAYMAS,1096,2,2,13,13,6,,,25,,,,5,2,1,0,0,,441,506,0,22,528,1071
1,26,SONORA,14,EMPALME,61,GUAYMAS,1097,4,4,22,40,19,,,41,,,,16,1,2,0,0,,1026,1167,0,60,1227,2783
1,26,SONORA,14,EMPALME,61,GUAYMAS,1098,5,5,34,33,19,,,48,,,,17,0,2,1,0,,1123,1277,13,49,1339,3053
1,26,SONORA,14,EMPALME,61,GUAYMAS,1099,2,2,24,22,21,,,27,,,,5,0,0,0,0,,522,621,0,7,628,1150
1,26,SONORA,14,EMPALME,61,GUAYMAS,1100,2,2,2,8,2,,,22,,,,2,18,1,0,0,,465,520,0,23,543,1272
1,26,SONORA,14,EMPALME,72,SAN IGNACIO RIO MUERTO,1101,1,1,5,31,5,,,21,,,,5,0,0,0,0,,193,260,0,15,275,566
1,26,SONORA,14,EMPALME,72,SAN IGNACIO RIO MUERTO,1102,4,4,23,380,22,,,243,,,,33,7,3,2,0,,782,1495,8,36,1539,2618
1,26,SONORA,14,EMPALME,72,SAN IGNACIO RIO MUERTO,1103,2,2,10,93,10,,,98,,,,3,3,0,0,0,,313,530,0,17,547,869
1,26,SONORA,14,EMPALME,72,SAN IGNACIO RIO MUERTO,1104,2,2,13,130,8,,,47,,,,5,4,4,0,0,,260,471,0,15,486,783
1,26,SONORA,14,EMPALME,72,SAN IGNACIO RIO MUERTO,1105,3,3,19,265,10,,,190,,,,15,7,1,0,0,,668,1175,0,30,1205,1916
1,26,SONORA,14,EMPALME,72,SAN IGNACIO RIO MUERTO,1106,4,4,11,88,10,,,92,,,,2,1,0,0,0,,459,663,0,33,696,1093
1,26,SONORA,14,EMPALME,72,SAN IGNACIO RIO MUERTO,1107,4,4,33,265,34,,,212,,,,30,10,1,0,1,,787,1373,0,41,1414,2333
1,26,SONORA,14,EMPALME,72,SAN IGNACIO RIO MUERTO,1108,2,2,2,20,6,,,21,,,,2,0,0,0,0,,172,223,0,11,234,498
1,26,SONORA,15,CAJEME,59,CAJEME,0,0,1,0,2,0,,,2,0,,,0,0,0,0,0,0,10,14,0,0,14,16
1,26,SONORA,15,CAJEME,59,CAJEME,844,4,6,126,371,18,42,38,248,456,8,12,58,13,94,0,1,,878,2363,0,49,2412,1041
1,26,SONORA,15,CAJEME,59,CAJEME,845,2,2,55,96,6,,,40,,,,16,7,0,1,0,,278,499,1,3,503,792
1,26,SONORA,15,CAJEME,59,CAJEME,846,2,2,66,93,7,,,59,,,,31,4,2,0,0,,282,544,1,10,555,878
1,26,SONORA,15,CAJEME,59,CAJEME,847,1,1,46,73,6,,,55,,,,17,5,1,0,0,,167,370,0,7,377,607
1,26,SONORA,15,CAJEME,59,CAJEME,848,2,2,54,44,5,,,47,,,,10,2,5,1,0,,281,449,0,16,465,828
1,26,SONORA,15,CAJEME,59,CAJEME,849,2,2,30,68,5,,,61,,,,15,9,3,0,0,,408,599,0,13,612,1017
1,26,SONORA,15,CAJEME,59,CAJEME,850,1,1,22,33,3,,,28,,,,13,4,0,0,0,,187,290,0,14,304,531
1,26,SONORA,15,CAJEME,59,CAJEME,851,1,1,34,54,6,,,53,,,,17,5,2,0,0,,228,399,0,6,405,628
1,26,SONORA,15,CAJEME,59,CAJEME,852,1,1,49,71,6,,,50,,,,19,12,2,0,0,,204,413,0,7,420,646
1,26,SONORA,15,CAJEME,59,CAJEME,853,2,2,54,65,6,,,52,,,,19,3,0,0,0,,276,475,0,8,483,779
1,26,SONORA,15,CAJEME,59,CAJEME,854,1,1,55,7,1,,,56,,,,16,3,5,0,1,,203,347,0,10,357,669
1,26,SONORA,15,CAJEME,59,CAJEME,855,2,2,36,68,7,,,67,,,,14,7,2,1,0,,338,540,0,8,548,935
1,26,SONORA,15,CAJEME,59,CAJEME,856,2,2,57,82,6,,,44,,,,14,12,2,0,3,,368,588,0,22,610,969
1,26,SONORA,15,CAJEME,59,CAJEME,859,1,1,25,45,4,,,52,,,,10,10,0,0,0,,287,433,0,11,444,743
1,26,SONORA,15,CAJEME,59,CAJEME,860,1,1,17,46,2,,,37,,,,12,3,0,0,0,,247,364,0,0,364,591
1,26,SONORA,15,CAJEME,59,CAJEME,861,2,2,37,51,5,,,71,,,,10,3,1,0,0,,418,596,0,12,608,972
1,26,SONORA,15,CAJEME,59,CAJEME,862,2,2,26,53,8,,,45,,,,18,7,0,0,0,,401,558,0,17,575,941
1,26,SONORA,15,CAJEME,59,CAJEME,863,2,2,23,51,4,,,49,,,,13,4,0,0,0,,336,480,0,14,494,837
1,26,SONORA,15,CAJEME,59,CAJEME,864,2,2,28,38,5,,,42,,,,9,11,1,0,0,,332,466,0,15,481,831
1,26,SONORA,15,CAJEME,59,CAJEME,865,2,2,42,84,4,,,56,,,,10,2,2,0,0,,289,489,0,10,499,825
1,26,SONORA,15,CAJEME,59,CAJEME,867,2,2,19,49,5,,,54,,,,9,10,2,0,1,,363,512,2,18,532,940
1,26,SONORA,15,CAJEME,59,CAJEME,868,1,1,22,53,1,,,42,,,,9,2,2,0,0,,274,405,0,3,408,596
1,26,SONORA,15,CAJEME,59,CAJEME,869,2,2,16,39,2,,,36,,,,9,1,0,0,0,,320,423,1,11,435,773
1,26,SONORA,15,CAJEME,59,CAJEME,870,1,1,29,26,0,,,47,,,,7,4,0,0,0,,300,413,14,14,441,725
1,26,SONORA,15,CAJEME,59,CAJEME,871,2,2,31,30,5,,,53,,,,11,6,2,0,0,,414,552,0,14,566,963
1,26,SONORA,15,CAJEME,59,CAJEME,872,2,2,23,58,4,,,43,,,,13,5,0,0,0,,347,493,0,5,498,840
1,26,SONORA,15,CAJEME,59,CAJEME,873,2,2,39,51,1,,,42,,,,17,5,0,0,0,,315,470,0,18,488,784
1,26,SONORA,15,CAJEME,59,CAJEME,874,1,1,29,44,8,,,53,,,,11,0,1,4,1,,219,370,2,4,376,591
1,26,SONORA,15,CAJEME,59,CAJEME,875,2,2,20,54,9,,,66,,,,16,3,1,0,0,,407,576,0,19,595,1026
1,26,SONORA,15,CAJEME,59,CAJEME,878,1,1,15,35,5,,,32,,,,5,4,0,0,0,,232,328,0,5,333,612
1,26,SONORA,15,CAJEME,59,CAJEME,879,1,1,23,49,3,,,35,,,,17,5,0,0,0,,277,409,0,8,417,695
1,26,SONORA,15,CAJEME,59,CAJEME,880,2,2,30,54,5,,,60,,,,7,3,2,0,0,,300,461,0,19,480,873
1,26,SONORA,15,CAJEME,59,CAJEME,881,2,2,31,77,5,,,80,,,,18,10,0,0,0,,395,616,0,18,634,1094
1,26,SONORA,15,CAJEME,59,CAJEME,882,2,2,41,54,7,,,72,,,,12,9,1,0,0,,484,680,1,19,700,1129
1,26,SONORA,15,CAJEME,59,CAJEME,883,3,3,45,78,4,,,64,,,,30,7,1,0,0,,621,850,0,19,869,1532
1,26,SONORA,15,CAJEME,59,CAJEME,884,3,3,34,69,4,,,94,,,,26,4,1,0,0,,662,894,1,28,923,1624
1,26,SONORA,15,CAJEME,59,CAJEME,885,2,2,18,35,1,,,55,,,,16,7,2,0,1,,364,499,0,16,515,946
1,26,SONORA,15,CAJEME,59,CAJEME,886,1,1,18,48,4,,,29,,,,8,3,1,0,1,,283,395,0,11,406,701
1,26,SONORA,15,CAJEME,59,CAJEME,888,3,3,16,93,4,,,84,,,,20,8,4,0,0,,703,932,0,29,961,1931
1,26,SONORA,15,CAJEME,59,CAJEME,889,2,2,16,36,4,,,33,,,,12,8,0,0,0,,421,530,0,28,558,1215
1,26,SONORA,15,CAJEME,59,CAJEME,890,2,2,19,46,2,,,58,,,,6,3,2,0,0,,410,546,0,13,559,1059
1,26,SONORA,15,CAJEME,59,CAJEME,891,1,1,17,24,2,,,28,,,,8,1,0,0,0,,268,348,0,7,355,691
1,26,SONORA,15,CAJEME,59,CAJEME,892,1,1,16,22,0,,,37,,,,6,0,0,0,0,,295,376,0,7,383,748
1,26,SONORA,15,CAJEME,59,CAJEME,893,1,1,9,39,4,,,18,,,,13,1,0,0,0,,218,302,0,11,313,623
1,26,SONORA,15,CAJEME,59,CAJEME,894,2,2,28,73,4,,,63,,,,21,6,0,0,1,,403,599,0,15,614,1165
1,26,SONORA,15,CAJEME,59,CAJEME,895,2,2,11,27,5,,,34,,,,12,1,1,0,0,,298,389,0,8,397,761
1,26,SONORA,15,CAJEME,59,CAJEME,896,2,2,15,35,3,,,65,,,,10,0,0,1,0,,486,615,0,10,625,1164
1,26,SONORA,15,CAJEME,59,CAJEME,897,2,2,19,40,3,,,66,,,,16,4,3,0,0,,423,574,0,13,587,1208
1,26,SONORA,15,CAJEME,59,CAJEME,898,2,2,16,42,4,,,45,,,,13,0,2,0,0,,329,451,0,10,461,786
1,26,SONORA,15,CAJEME,59,CAJEME,899,2,2,22,35,1,,,59,,,,21,6,1,0,0,,345,490,0,8,498,953
1,26,SONORA,15,CAJEME,59,CAJEME,900,1,1,0,0,0,,,35,,,,8,55,0,0,0,,269,367,0,10,377,679
1,26,SONORA,15,CAJEME,59,CAJEME,901,8,8,101,187,21,,,260,,,,81,10,4,0,1,,1870,2535,0,47,2582,5611
1,26,SONORA,15,CAJEME,59,CAJEME,902,2,2,9,37,6,,,32,,,,5,2,0,0,0,,342,433,0,13,446,865
1,26,SONORA,15,CAJEME,59,CAJEME,903,3,3,17,41,7,,,77,,,,20,2,0,0,0,,575,739,1,16,756,1699
1,26,SONORA,15,CAJEME,59,CAJEME,904,4,4,24,70,8,,,92,,,,25,5,0,0,0,,802,1026,0,19,1045,2375
1,26,SONORA,15,CAJEME,59,CAJEME,905,2,2,6,22,6,,,32,,,,13,0,2,0,0,,341,422,4,14,440,817
1,26,SONORA,15,CAJEME,59,CAJEME,906,3,3,20,39,9,,,69,,,,20,1,0,1,1,,574,734,0,25,759,1614
1,26,SONORA,15,CAJEME,59,CAJEME,907,4,4,27,58,13,,,85,,,,24,6,1,0,0,,865,1079,1,24,1104,2426
1,26,SONORA,15,CAJEME,59,CAJEME,908,3,3,42,69,16,,,75,,,,27,8,1,0,1,,701,940,0,26,966,1978
1,26,SONORA,15,CAJEME,59,CAJEME,909,3,3,36,74,7,,,87,,,,25,10,0,1,0,,717,957,1,27,985,1878
1,26,SONORA,15,CAJEME,59,CAJEME,910,6,6,71,128,20,,,147,,,,49,7,3,0,0,,1382,1807,1,44,1852,4232
1,26,SONORA,15,CAJEME,59,CAJEME,911,7,7,80,178,18,,,209,,,,57,11,6,1,1,,1559,2120,3,45,2168,5096
1,26,SONORA,15,CAJEME,59,CAJEME,912,7,7,64,148,16,,,216,,,,54,16,2,0,0,,1497,2013,0,54,2067,4581
1,26,SONORA,15,CAJEME,59,CAJEME,913,2,2,18,30,1,,,48,,,,11,3,1,0,0,,393,505,0,12,517,1019
1,26,SONORA,15,CAJEME,59,CAJEME,914,2,2,14,21,2,,,40,,,,7,1,0,0,0,,361,446,0,9,455,927
1,26,SONORA,15,CAJEME,59,CAJEME,915,4,4,41,85,18,,,128,,,,37,2,0,0,1,,946,1258,0,32,1290,2814
1,26,SONORA,15,CAJEME,59,CAJEME,916,6,6,80,151,19,,,188,,,,60,7,3,0,0,,1285,1793,0,57,1850,3973
1,26,SONORA,15,CAJEME,59,CAJEME,917,1,1,30,58,5,,,55,,,,13,9,2,2,0,,251,425,2,15,442,749
1,26,SONORA,15,CAJEME,59,CAJEME,918,1,1,14,40,3,,,28,,,,5,5,0,0,0,,254,349,0,5,354,689
1,26,SONORA,15,CAJEME,59,CAJEME,919,4,4,30,36,5,,,77,,,,20,19,16,7,13,,780,1003,2,21,1026,2300
1,26,SONORA,15,CAJEME,59,CAJEME,920,4,4,22,65,14,,,69,,,,13,2,1,1,0,,754,941,0,24,965,2320
1,26,SONORA,15,CAJEME,59,CAJEME,921,2,2,13,18,3,,,28,,,,13,0,0,0,0,,341,416,0,11,427,984
1,26,SONORA,15,CAJEME,59,CAJEME,922,2,2,54,47,3,,,61,,,,14,7,4,0,0,,407,597,0,8,605,1118
1,26,SONORA,15,CAJEME,59,CAJEME,923,2,2,30,56,7,,,49,,,,9,9,1,0,0,,326,487,0,8,495,897
1,26,SONORA,15,CAJEME,59,CAJEME,924,2,2,20,49,5,,,95,,,,13,3,1,0,0,,503,689,0,19,708,1294
1,26,SONORA,15,CAJEME,59,CAJEME,925,2,2,12,43,4,,,49,,,,19,13,0,0,0,,389,529,1,12,542,915
1,26,SONORA,15,CAJEME,59,CAJEME,926,2,2,20,27,5,,,41,,,,13,4,1,0,0,,348,459,0,16,475,865
1,26,SONORA,15,CAJEME,59,CAJEME,927,2,2,18,18,4,,,34,,,,12,0,0,0,0,,315,401,0,19,420,836
1,26,SONORA,15,CAJEME,59,CAJEME,929,2,2,22,37,7,,,60,,,,16,2,1,1,0,,423,569,1,10,580,1020
1,26,SONORA,15,CAJEME,59,CAJEME,930,2,2,33,51,12,,,72,,,,21,3,0,0,0,,484,676,0,12,688,1301
1,26,SONORA,15,CAJEME,59,CAJEME,931,2,2,27,49,1,,,39,,,,11,3,1,0,0,,391,522,0,11,533,898
1,26,SONORA,15,CAJEME,59,CAJEME,932,2,2,22,32,3,,,44,,,,7,2,1,0,0,,379,490,0,10,500,937
1,26,SONORA,15,CAJEME,59,CAJEME,1564,2,2,16,23,3,,,36,,,,10,2,1,0,0,,308,399,0,5,404,1138
1,26,SONORA,15,CAJEME,59,CAJEME,1565,1,1,16,27,1,,,26,,,,5,2,0,0,0,,147,224,0,7,231,435
1,26,SONORA,15,CAJEME,59,CAJEME,1566,3,3,30,93,9,,,100,,,,27,3,0,0,0,,659,921,0,13,934,1895
1,26,SONORA,15,CAJEME,59,CAJEME,1567,1,1,26,31,4,,,57,,,,24,3,0,0,0,,176,321,0,3,324,504
1,26,SONORA,15,CAJEME,59,CAJEME,1568,3,3,30,67,6,,,88,,,,26,5,0,0,0,,521,743,0,14,757,1556
1,26,SONORA,15,CAJEME,59,CAJEME,1569,4,4,55,78,8,,,155,,,,52,8,1,0,0,,762,1119,0,21,1140,2494
1,26,SONORA,16,CAJEME,59,CAJEME,0,0,1,2,1,0,,,0,0,,,0,0,0,0,0,0,5,8,0,0,8,11
1,26,SONORA,16,CAJEME,59,CAJEME,773,3,3,265,238,14,,,157,,,,18,23,8,0,0,,421,1144,0,22,1166,1840
1,26,SONORA,16,CAJEME,59,CAJEME,774,1,1,70,70,4,,,40,,,,7,11,3,0,1,,173,379,0,5,384,555
1,26,SONORA,16,CAJEME,59,CAJEME,775,2,2,311,201,3,,,97,,,,6,16,1,0,0,,119,754,0,8,762,1046
1,26,SONORA,16,CAJEME,59,CAJEME,776,2,2,431,344,8,,,101,,,,2,18,6,0,0,,78,988,0,7,995,1333
1,26,SONORA,16,CAJEME,59,CAJEME,777,4,5,551,400,18,17,8,189,139,4,1,23,50,8,0,0,,269,1677,0,28,1705,1924
1,26,SONORA,16,CAJEME,59,CAJEME,778,2,2,21,45,7,,,60,,,,8,6,2,0,0,,393,542,1,26,569,1144
1,26,SONORA,16,CAJEME,59,CAJEME,779,2,2,10,30,5,,,42,,,,10,0,0,0,0,,365,462,0,12,474,1097
1,26,SONORA,16,CAJEME,59,CAJEME,780,8,8,76,111,25,,,159,,,,35,9,4,1,0,,1482,1902,3,108,2013,5945
1,26,SONORA,16,CAJEME,59,CAJEME,781,2,2,183,162,5,,,63,,,,8,22,8,0,0,,146,597,0,7,604,833
1,26,SONORA,16,CAJEME,59,CAJEME,782,2,2,13,37,2,,,33,,,,12,0,0,0,0,,307,404,0,21,425,1014
1,26,SONORA,16,CAJEME,59,CAJEME,783,2,2,16,51,6,,,40,,,,26,4,0,0,1,,406,550,0,25,575,1335
1,26,SONORA,16,CAJEME,59,CAJEME,784,2,2,14,48,9,,,41,,,,11,4,0,0,0,,254,381,0,5,386,828
1,26,SONORA,16,CAJEME,59,CAJEME,785,2,2,20,31,6,,,39,,,,12,3,2,0,0,,378,491,0,23,514,1244
1,26,SONORA,16,CAJEME,59,CAJEME,787,2,2,61,100,14,,,97,,,,10,8,0,0,0,,294,584,0,8,592,1073
1,26,SONORA,16,CAJEME,59,CAJEME,788,2,2,241,150,8,,,90,,,,7,15,1,0,0,,116,628,2,7,637,888
1,26,SONORA,16,CAJEME,59,CAJEME,792,2,2,95,122,17,,,79,,,,12,13,2,0,0,,291,631,0,16,647,980
1,26,SONORA,16,CAJEME,59,CAJEME,793,2,2,158,145,5,,,67,,,,6,22,2,1,1,,147,554,0,5,559,828
1,26,SONORA,16,CAJEME,59,CAJEME,794,6,6,315,242,23,,,193,,,,24,20,3,5,1,,1139,1965,1,28,1994,4409
1,26,SONORA,16,CAJEME,59,CAJEME,795,2,2,232,202,9,,,117,,,,14,19,7,1,2,,306,909,2,16,927,1345
1,26,SONORA,16,CAJEME,59,CAJEME,798,2,2,10,44,9,,,46,,,,6,5,1,0,0,,332,453,0,8,461,1040
1,26,SONORA,16,CAJEME,59,CAJEME,799,1,1,19,32,2,,,24,,,,6,5,0,0,0,,222,310,0,9,319,536
1,26,SONORA,16,CAJEME,59,CAJEME,800,1,1,12,32,12,,,42,,,,6,0,0,0,0,,237,341,0,6,347,652
1,26,SONORA,16,CAJEME,59,CAJEME,801,1,1,75,49,5,,,32,,,,7,7,1,0,0,,76,252,0,5,257,397
1,26,SONORA,16,CAJEME,59,CAJEME,802,1,1,161,143,6,,,41,,,,6,7,1,0,0,,111,476,0,7,483,685
