CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,PNAM,MORENA,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,MC_PROGRESA,MORENA_PNAM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,243,B,1,0,B,0,154,21,6,7,8,27,7,90,0,2,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,13,345,502,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,243,C,1,0,C01,0,116,31,2,6,20,28,3,74,2,3,3,4,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,312,0,12,324,501,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,244,B,1,0,B,0,196,22,9,6,12,47,1,83,0,3,2,1,2,9,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,396,0,10,406,566,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,244,C,1,0,C01,0,183,26,7,11,8,39,3,85,3,3,7,1,1,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,390,0,16,406,566,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,245,B,1,0,B,0,108,22,7,7,7,32,1,54,2,3,1,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,257,0,6,263,452,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,245,C,1,0,C01,0,123,28,3,9,9,35,1,73,3,2,4,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,308,0,0,308,451,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,246,B,1,0,B,0,159,33,4,9,23,45,5,100,2,3,4,4,1,10,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,406,0,13,419,607,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,246,C,1,0,C01,0,139,24,10,19,15,44,2,111,1,4,5,2,4,12,0,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,404,0,23,427,606,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,247,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,247,C,1,0,C01,0,151,37,4,17,11,55,4,74,1,2,4,7,0,0,2,0,0,10,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,382,0,22,404,586,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,268,B,1,0,B,0,126,32,4,12,13,44,2,119,1,1,5,6,0,5,0,0,0,0,1,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,378,0,0,378,553,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,268,C,1,0,C01,0,101,33,9,7,9,46,9,125,0,3,8,4,4,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,369,0,16,385,553,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,269,B,1,0,B,0,143,39,10,13,9,58,3,104,4,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,404,0,0,404,576,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,269,C,1,0,C01,0,142,33,6,18,9,58,4,86,3,2,4,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,389,0,16,405,576,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,270,B,1,0,B,0,138,32,4,9,9,42,13,103,3,1,3,6,10,6,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,385,1,15,401,581,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,271,B,1,0,B,0,134,29,2,10,7,50,6,71,0,3,4,3,3,11,0,0,0,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,341,0,11,352,485,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,271,C,1,0,C01,0,132,13,10,8,8,33,6,95,4,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,323,0,14,337,484,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,272,B,1,0,B,0,95,17,13,20,18,51,3,157,2,7,5,20,1,5,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,421,0,26,447,745,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,272,C,1,0,C01,0,103,20,11,16,19,59,4,137,0,9,10,12,2,3,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,414,0,20,434,745,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,272,C,2,0,C02,0,105,17,6,16,24,59,1,131,2,2,5,12,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,387,0,9,396,745,ACTA DEL CONSEJO,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,273,B,1,0,B,0,138,23,7,14,12,45,2,114,4,8,7,5,1,5,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,391,0,17,408,672,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,273,C,1,0,C01,0,116,24,9,13,15,42,6,101,0,7,9,6,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,362,0,33,395,671,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,274,B,1,0,B,0,114,24,7,14,19,62,4,130,4,4,10,4,4,4,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,410,0,20,430,672,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,274,C,1,0,C01,0,90,29,10,10,16,72,6,134,3,5,6,6,3,10,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,406,1,27,434,672,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,275,B,1,0,B,0,139,34,3,7,7,45,3,84,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,24,351,486,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,275,C,1,0,C01,0,129,19,12,6,3,53,2,76,1,0,1,4,3,8,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,324,1,14,339,486,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,276,B,1,0,B,0,90,23,4,6,3,47,7,73,0,2,3,5,6,3,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,278,1,11,290,437,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,276,C,1,0,C01,0,88,31,9,6,14,34,3,96,0,1,5,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,297,2,12,311,436,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,277,B,1,0,B,0,163,29,7,11,9,35,3,75,1,1,5,4,5,9,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,361,1,17,379,554,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,278,B,1,0,B,0,113,19,8,11,8,32,2,76,1,1,1,1,0,6,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,283,0,10,293,391,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,278,C,1,0,C01,0,87,38,9,4,8,34,4,67,2,1,2,0,1,8,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,275,0,10,285,391,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,294,B,1,0,B,0,68,14,8,6,7,35,8,91,6,5,4,3,3,5,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,269,0,10,279,425,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,294,C,1,0,C01,0,66,23,8,9,10,47,6,82,5,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,271,0,12,283,424,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,295,B,1,0,B,0,123,40,7,11,25,60,9,126,0,3,7,4,0,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,428,1,13,442,657,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,296,B,1,0,B,0,52,23,8,9,16,32,5,83,5,3,10,2,2,4,0,0,0,1,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,262,0,0,262,402,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,296,C,1,0,C01,0,63,18,3,8,10,30,4,60,1,1,10,5,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,224,0,5,229,401,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,297,B,1,0,B,0,63,14,3,11,5,39,5,82,0,5,9,8,0,5,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,254,1,16,271,448,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,297,C,1,0,C01,0,36,17,6,15,4,52,6,86,0,1,6,7,3,2,0,1,0,2,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,252,1,1,254,447,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,298,B,1,0,B,0,110,29,9,13,17,63,5,147,1,6,12,4,3,8,2,1,0,6,2,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,443,0,28,471,706,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,299,B,1,0,B,0,72,17,5,16,2,30,1,65,0,5,1,3,1,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,230,0,12,242,363,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,300,B,1,0,B,0,72,28,9,6,9,40,2,73,0,0,4,5,1,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,258,0,14,272,431,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,300,C,1,0,C01,0,97,22,7,6,4,26,0,73,0,1,3,5,3,8,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,259,0,14,273,431,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,301,B,1,0,B,0,87,22,8,7,15,42,6,103,2,3,12,6,3,3,0,0,0,2,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,327,0,13,340,538,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,301,C,1,0,C01,0,102,19,3,9,20,59,4,93,0,2,10,4,0,10,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,338,0,26,364,538,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,313,B,1,0,B,0,72,21,11,12,5,28,5,80,0,1,4,1,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,247,0,0,247,403,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,314,B,1,0,B,0,39,15,2,19,16,40,2,96,1,1,3,6,2,4,0,0,0,3,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,255,0,15,270,479,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,314,C,1,0,C01,0,50,16,3,5,18,40,7,99,4,2,8,5,2,2,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,268,0,17,285,478,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,315,B,1,0,B,0,106,17,4,13,17,51,4,100,3,2,9,6,2,6,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,347,0,17,364,549,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,315,C,1,0,C01,0,95,26,6,9,24,56,9,113,8,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,362,0,15,377,548,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,316,B,1,0,B,0,62,23,11,13,15,52,3,139,2,6,4,24,7,5,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,371,0,18,389,635,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,316,C,1,0,C01,0,72,18,11,13,14,52,7,107,2,3,18,16,1,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,340,0,28,368,634,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,317,B,1,0,B,0,87,21,3,15,18,45,4,94,4,8,5,11,1,2,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,324,0,15,339,585,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,317,C,1,0,C01,0,81,14,8,4,16,56,3,133,1,5,9,15,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,353,0,20,373,585,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,317,C,2,0,C02,0,91,16,7,12,11,36,5,120,1,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,6,333,585,ACTA DEL CONSEJO,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,318,B,1,0,B,0,64,21,6,8,18,65,5,140,5,8,4,8,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,367,0,0,367,709,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,318,C,1,0,C01,0,78,14,14,17,18,52,17,130,11,0,7,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,387,0,0,387,708,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,319,B,1,0,B,0,60,20,6,6,7,49,2,70,0,0,2,1,0,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,232,0,7,239,363,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,320,B,1,0,B,0,84,30,2,14,23,55,3,126,3,9,9,7,0,9,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,383,0,29,412,697,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,320,C,1,0,C01,0,23,26,10,11,25,58,5,121,3,13,16,6,3,5,0,0,0,2,1,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,0,334,1,24,359,697,ACTA CASILLA,ANULADA,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,320,C,2,0,C02,0,88,22,11,13,19,62,5,133,3,10,7,12,5,4,1,0,0,2,0,0,1,0,0,0,3,0,0,1,0,1,1,0,0,0,0,404,0,21,425,696,ACTA DEL CONSEJO,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,321,B,1,0,B,0,83,24,5,20,6,45,7,137,0,4,5,11,1,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,355,0,14,369,597,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,321,C,1,0,C01,0,101,25,11,6,10,38,0,155,0,0,1,9,4,8,0,1,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,376,0,17,393,596,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,322,B,1,0,B,0,149,23,14,9,9,42,5,115,0,7,3,20,6,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,415,0,0,415,645,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,322,C,1,0,C01,0,142,35,7,8,15,50,5,118,6,6,13,5,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,424,0,15,439,644,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,323,B,1,0,B,0,66,26,8,7,13,43,2,113,0,3,12,9,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,312,0,16,328,561,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,324,B,1,0,B,0,101,22,3,3,3,38,2,81,1,3,5,3,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,277,1,13,291,463,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,324,C,1,0,C01,0,69,29,9,14,10,25,7,73,1,1,8,4,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,261,0,11,272,462,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,325,B,1,0,B,0,74,18,4,11,3,32,3,70,3,1,5,5,3,6,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,243,0,8,251,403,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,326,B,1,0,B,0,49,14,17,3,11,26,2,37,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,169,0,5,174,277,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,327,B,1,0,B,0,127,25,8,10,10,28,4,83,1,2,27,1,2,2,0,0,0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,338,0,17,355,491,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,327,C,1,0,C01,0,109,21,8,10,5,40,2,77,0,2,27,3,2,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,321,0,19,340,491,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,328,B,1,0,B,0,89,16,8,8,10,30,4,91,1,2,20,3,6,5,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,298,0,9,307,455,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,328,C,1,0,C01,0,87,19,9,12,12,37,1,94,1,0,12,4,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,302,0,9,311,454,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,329,B,1,0,B,0,205,42,4,11,9,36,5,78,3,1,3,8,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,422,0,8,430,585,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,330,B,1,0,B,0,138,23,2,5,5,38,2,76,0,1,1,3,0,4,1,0,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,308,0,10,318,476,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,330,C,1,0,C01,0,142,27,6,8,7,39,1,66,0,1,5,4,6,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,321,0,15,336,475,ACTA DEL CONSEJO,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,330,SMR,1,0,SMR01,0,33,9,4,7,12,26,1,44,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,17,159,0,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,330,SMR,2,0,SMR02,0,30,7,1,3,4,25,1,42,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,4,122,0,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,330,SRP,1,0,SRP01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,341,B,1,0,B,0,128,17,3,9,9,24,5,74,1,1,3,3,2,3,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,290,0,10,300,406,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,341,C,1,0,C01,0,132,23,4,4,14,37,4,60,0,0,7,1,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,297,1,5,303,406,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,342,B,1,0,B,0,152,39,6,6,10,34,2,65,1,0,5,1,8,7,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,342,1,9,352,478,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,342,C,1,0,C01,0,158,33,4,5,9,38,0,68,2,0,4,1,5,10,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,342,1,6,349,478,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,343,B,1,0,B,0,182,26,1,6,9,26,0,73,0,0,2,1,3,6,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,339,1,8,348,496,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,343,C,1,0,C01,0,152,33,3,11,6,45,2,74,1,0,1,4,5,7,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,348,0,12,360,496,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,344,B,1,0,B,0,149,31,3,6,6,42,3,67,3,1,2,4,5,11,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,341,4,10,355,508,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,344,C,1,0,C01,0,164,36,9,17,8,30,3,73,1,3,6,4,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,373,0,11,384,508,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,344,C,2,0,C02,0,155,23,0,7,3,52,5,73,2,0,5,1,0,15,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,345,0,15,360,507,ACTA DEL CONSEJO,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,345,B,1,0,B,0,116,28,6,18,15,45,7,85,2,4,18,2,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,366,0,11,377,521,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,346,B,1,0,B,0,82,39,13,13,12,47,6,88,3,2,10,3,4,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,328,0,13,341,550,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,347,B,1,0,B,0,71,23,7,7,9,35,3,71,1,0,6,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1,10,255,394,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,348,B,1,0,B,0,74,13,4,6,10,31,6,83,2,4,4,4,0,8,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,254,0,35,289,508,ACTA CASILLA,ANULADA,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,348,C,1,0,C01,0,80,26,10,8,9,23,6,83,1,12,5,7,2,18,0,0,0,1,0,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,0,299,0,14,313,508,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,348,C,2,0,C02,0,100,17,8,8,13,27,12,104,1,2,4,4,0,3,8,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,316,0,8,324,507,ACTA DEL CONSEJO,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,349,B,1,0,B,0,71,14,6,10,17,33,5,116,4,7,6,4,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,20,320,591,ACTA CASILLA,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,349,C,1,0,C01,0,74,15,6,9,17,39,18,129,2,6,8,11,0,5,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,2,0,0,0,347,0,17,364,590,ACTA DEL CONSEJO,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,349,C,2,0,C02,0,49,12,4,15,17,39,9,130,3,6,5,3,4,4,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,1,0,0,1,0,311,1,21,333,590,ACTA CASILLA,,,
