CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PNAM,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,PT_PVEM_MORENA_PNAM_PES_MAS,PT_PVEM_MORENA_PNAM_PES,PT_PVEM_MORENA_PNAM_MAS,PT_PVEM_MORENA_PES_MAS,PT_PVEM_PNAM_PES_MAS,PT_MORENA_PNAM_PES_MAS,PVEM_MORENA_PNAM_PES_MAS,PT_PVEM_MORENA_PNAM,PT_PVEM_MORENA_PES,PT_PVEM_MORENA_MAS,PT_PVEM_PNAM_PES,PT_PVEM_PNAM_MAS,PT_PVEM_PES_MAS,PT_MORENA_PNAM_PES,PT_MORENA_PNAM_MAS,PT_MORENA_PES_MAS,PT_PNAM_PES_MAS,PVEM_MORENA_PNAM_PES,PVEM_MORENA_PNAM_MAS,PVEM_MORENA_PES_MAS,PVEM_PNAM_PES_MAS,MORENA_PNAM_PES_MAS,PT_PVEM_MORENA,PT_PVEM_PNAM,PT_PVEM_PES,PT_PVEM_MAS,PT_MORENA_PNAM,PT_MORENA_PES,PT_MORENA_MAS,PT_PNAM_PES,PT_PNAM_MAS,PT_PES_MAS,PVEM_MORENA_PNAM,PVEM_MORENA_PES,PVEM_MORENA_MAS,PVEM_PNAM_PES,PVEM_PNAM_MAS,PVEM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,PT_PVEM,PT_MORENA,PT_PNAM,PT_PES,PT_MAS,PVEM_MORENA,PVEM_PNAM,PVEM_PES,PVEM_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,MC_PROGRESA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,214,C,2,0,C02,0,96,31,10,11,9,56,125,3,5,0,10,5,3,5,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,5,395,0,5,400,641,Acta del consejo,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,234,B,1,0,B,0,169,31,7,5,1,40,83,3,0,1,5,3,4,18,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,386,0,7,393,542,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,234,C,1,0,C01,0,186,23,7,4,6,37,73,2,0,0,6,5,1,6,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,369,0,7,376,541,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,235,B,1,0,B,0,77,22,5,6,6,45,65,2,0,1,9,4,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,274,3,11,288,690,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,236,B,1,0,B,0,170,43,12,11,5,34,92,0,1,1,9,2,0,13,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,412,2,14,428,576,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,237,C,1,0,C01,0,152,24,7,3,3,46,85,1,1,4,5,0,2,6,0,1,0,3,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5,362,0,6,368,488,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,237,B,1,0,B,0,125,28,2,8,8,92,82,1,0,2,5,1,2,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,375,0,8,383,489,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,238,B,1,0,B,0,151,24,5,1,2,25,65,3,1,0,4,0,1,6,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,297,2,6,305,415,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,238,C,1,0,C01,0,149,27,5,4,5,20,69,4,0,0,5,2,0,10,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,310,0,4,314,414,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,240,B,1,0,B,0,217,23,11,5,9,67,117,0,0,1,6,5,1,13,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,3,494,0,6,500,719,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,240,C,1,0,C01,0,231,28,7,9,6,56,110,3,1,0,8,3,3,9,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,491,0,12,503,719,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,240,C,2,0,C02,0,202,37,10,8,10,49,111,3,1,1,8,4,2,8,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,475,1,6,482,718,Acta del consejo,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,241,B,1,0,B,0,85,9,17,13,3,65,72,2,2,0,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,3,15,322,551,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,241,C,1,0,C01,0,54,18,23,10,14,63,97,4,1,2,9,2,4,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,321,0,6,327,550,Acta del consejo,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,241,C,2,0,C02,0,66,17,16,9,8,60,101,2,0,6,9,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,308,6,15,329,550,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,242,B,1,0,B,0,176,28,6,14,14,42,113,2,1,2,11,11,3,6,0,0,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,5,451,2,7,460,705,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,242,C,1,0,C01,0,173,26,4,6,110,45,91,2,1,3,7,3,1,0,0,0,0,4,1,0,14,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,510,2,4,516,705,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,243,B,1,0,B,0,97,31,9,7,9,46,86,2,1,4,5,0,12,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,319,0,7,326,502,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,243,C,1,0,C01,0,135,20,4,7,5,52,94,1,2,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,10,345,501,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,244,B,1,0,B,0,173,18,13,5,9,39,107,0,0,5,0,0,9,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,400,1,8,409,566,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,244,C,1,0,C01,0,181,19,11,2,6,51,95,0,0,3,7,2,0,12,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,403,1,6,410,566,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,245,B,1,0,B,0,111,19,8,3,2,28,57,1,2,1,2,2,1,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,258,0,2,260,452,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,245,C,1,0,C01,0,118,20,5,5,9,40,72,3,0,3,4,2,3,12,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,312,0,3,315,451,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,246,B,1,0,B,0,135,33,5,8,14,51,106,2,1,3,14,5,9,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,421,0,6,427,607,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,246,C,1,0,C01,0,119,26,10,9,13,43,137,0,2,2,9,0,4,8,0,0,0,1,0,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,409,0,15,424,606,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,247,B,1,0,B,0,140,35,7,9,5,34,85,3,1,0,7,4,5,10,0,0,0,4,0,0,1,0,0,8,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,3,379,1,2,382,586,Acta del consejo,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,247,C,1,0,C01,0,133,34,7,9,7,52,101,4,1,0,7,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,380,0,13,393,586,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,268,B,1,0,B,0,108,33,7,10,9,48,121,2,0,0,10,2,0,4,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,3,375,0,9,384,553,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,268,C,1,0,C01,0,96,30,8,8,5,58,127,3,3,3,11,6,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,375,1,10,386,553,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,269,B,1,0,B,0,129,41,6,5,12,59,108,1,2,3,9,3,19,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,409,0,6,415,576,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,269,C,1,0,C01,0,134,41,7,12,5,54,94,5,3,1,7,5,3,4,1,0,0,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,394,0,0,394,576,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,270,B,1,0,B,0,111,31,5,11,8,66,110,11,2,2,10,2,7,8,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,403,1,12,416,581,Acta del consejo,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,271,B,1,0,B,0,117,30,6,7,10,43,78,5,1,1,5,5,5,12,0,0,0,2,1,0,0,0,0,4,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,346,2,3,351,485,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,271,C,1,0,C01,0,125,18,7,12,6,33,89,5,4,2,5,2,6,0,0,0,0,0,0,1,0,1,0,4,0,5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,335,0,5,340,484,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,272,B,1,0,B,0,90,18,13,38,13,42,162,6,0,4,8,17,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,31,452,745,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,272,C,1,0,C01,0,102,16,12,12,21,67,136,1,1,2,14,12,2,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,421,1,11,433,745,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,272,C,2,0,C02,0,89,21,10,11,18,77,146,3,0,1,10,6,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2,417,0,7,424,745,Acta del consejo,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,273,B,1,0,B,0,128,23,7,14,7,48,118,4,0,3,10,7,0,10,0,0,0,2,0,1,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,397,0,11,408,672,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,273,C,1,0,C01,0,110,29,10,10,10,51,98,2,0,7,7,5,8,9,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,4,383,0,7,390,671,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,274,B,1,0,B,0,109,21,6,4,15,70,136,3,2,3,8,5,0,5,0,0,0,2,0,0,0,0,0,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,1,6,413,0,12,425,672,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,274,C,1,0,C01,0,90,30,13,8,14,73,131,2,1,0,5,4,3,8,0,0,0,7,0,0,0,0,0,6,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,4,418,1,14,433,672,Acta levantada en consejo,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,275,B,1,0,B,0,118,36,5,5,9,42,99,1,0,0,5,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,20,349,486,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,275,C,1,0,C01,0,130,29,8,9,7,36,74,1,1,0,1,3,0,8,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,325,1,9,335,486,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,276,B,1,0,B,0,85,29,6,5,4,53,67,3,1,1,3,2,7,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,288,0,2,290,437,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,276,C,1,0,C01,0,81,23,5,8,9,33,109,1,2,2,11,2,0,7,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,1,0,0,0,0,4,308,1,4,313,436,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,277,B,1,0,B,0,158,28,6,6,10,40,74,2,0,1,8,3,6,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,2,367,0,11,378,554,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,278,B,1,0,B,0,105,22,12,9,11,26,80,1,0,0,2,1,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,292,0,1,293,391,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,278,C,1,0,C01,0,77,34,11,9,3,38,74,1,0,0,3,0,0,10,0,0,0,2,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,277,0,8,285,391,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,294,B,1,0,B,0,72,15,10,3,9,41,85,4,1,2,5,1,2,7,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,3,271,0,7,278,425,Acta del consejo,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,294,C,1,0,C01,0,75,21,4,9,7,47,82,4,2,2,5,0,3,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,278,0,6,284,424,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,295,B,1,0,B,0,116,45,12,7,8,74,135,2,0,1,11,1,0,13,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,438,1,8,447,657,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,296,B,1,0,B,0,44,27,10,7,6,46,80,3,0,1,12,3,4,4,0,0,0,1,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,267,0,6,273,402,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,296,C,1,0,C01,0,51,24,5,3,14,47,70,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,3,229,401,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,297,B,1,0,B,0,52,15,8,14,5,54,81,1,1,1,8,5,0,2,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,265,0,4,269,448,Acta casilla,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,297,C,1,0,C01,0,39,21,5,6,8,51,88,3,1,0,11,3,4,2,1,0,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,263,1,10,274,447,Acta del consejo,,,
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,298,B,1,0,B,0,101,27,10,16,9,91,143,5,0,5,12,0,7,10,1,0,0,4,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,462,0,11,473,706,Acta casilla,,,
