CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,FXMV,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMV,PVEM_PT_MORENA,PVEM_PT_FXMV,PVEM_MORENA_FXMV,PT_MORENA_FXMV,PVEM_PT,PVEM_MORENA,PVEM_FXMV,PT_MORENA,PT_FXMV,MORENA_FXMV,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3494,2,2,118,25,7,10,14,30,539,8,5,0,0,0,2,16,1,0,1,1,1,0,1,0,1,780,1,11,792,1328
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3495,3,3,113,33,10,15,10,41,687,12,3,1,0,0,2,15,1,0,7,2,1,3,4,1,0,961,0,18,979,1611
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3496,3,3,148,54,19,20,9,80,714,8,9,1,1,0,4,15,0,0,1,2,3,0,3,0,0,1091,0,9,1100,1823
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3497,1,1,18,18,1,11,11,11,191,3,0,1,0,0,1,12,0,0,0,1,1,0,3,0,1,284,7,0,291,528
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3498,1,1,30,18,1,5,8,17,178,2,1,1,0,0,3,3,0,0,0,0,4,0,0,1,0,272,0,8,280,593
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3499,2,2,46,12,3,14,5,15,306,4,4,1,0,0,0,3,5,0,0,1,2,0,0,1,0,422,2,17,441,751
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3500,1,1,40,11,3,10,7,16,330,5,0,0,0,0,0,0,4,0,0,0,0,3,0,2,0,431,0,3,434,657
3,30,VERACRUZ,26,COSOLEACAQUE,146,SOCONUSCO,3501,5,5,193,64,40,40,20,88,1065,16,14,5,1,0,9,37,14,2,1,2,12,2,7,0,3,1635,0,25,1660,3302
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3530,3,3,162,157,5,37,30,22,546,27,7,2,0,0,0,26,4,1,0,6,6,2,7,0,2,1049,0,62,1111,1958
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3531,3,3,105,143,3,34,39,57,726,23,14,3,0,1,0,23,0,1,0,1,2,0,4,0,3,1182,0,43,1225,2142
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3532,3,3,140,191,15,31,38,69,436,16,5,3,1,0,1,10,0,0,0,1,4,1,3,0,1,966,0,40,1006,1745
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3536,4,4,165,324,19,68,38,43,662,23,26,12,2,0,4,22,0,0,0,1,3,0,4,1,0,1417,0,82,1499,2716
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3537,2,2,48,160,11,33,26,23,236,5,5,6,0,0,1,5,0,0,0,0,0,0,0,0,0,559,0,44,603,1036
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3538,4,4,66,328,18,41,41,27,687,19,23,4,0,0,28,40,2,0,1,1,6,1,5,3,1,1342,1,63,1406,2488
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3539,5,5,335,419,33,71,44,308,632,24,24,16,1,2,5,29,0,0,0,0,10,1,0,0,1,1955,0,103,2058,3495
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3540,4,4,156,214,27,94,54,102,883,23,8,8,1,0,1,21,1,0,1,3,4,0,3,0,3,1607,0,39,1646,2757
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3541,3,3,84,238,15,52,21,45,577,21,16,4,0,0,1,32,1,0,0,3,5,2,6,0,4,1127,0,44,1171,2111
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,3542,5,5,101,221,7,42,49,29,725,14,14,9,0,0,12,32,3,1,0,1,2,0,1,3,1,1267,0,51,1318,2373
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,4999,1,1,19,45,1,3,5,6,45,2,7,3,0,0,0,2,0,0,2,0,0,2,0,0,0,142,0,18,160,328
3,30,VERACRUZ,26,COSOLEACAQUE,150,SOTEAPAN,5000,4,4,80,250,19,57,42,35,486,32,11,5,1,0,2,9,0,1,1,1,6,0,2,2,1,1043,0,44,1087,2807
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2382,2,2,46,98,6,11,14,20,175,18,8,1,1,1,1,4,0,0,1,0,3,0,5,0,1,414,0,20,434,770
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2384,4,4,99,349,57,33,53,49,731,39,31,4,1,1,3,14,0,1,1,4,2,2,6,1,3,1484,0,74,1558,2820
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2385,3,3,69,288,33,16,39,28,463,21,27,4,0,1,1,8,1,1,0,1,2,0,1,2,0,1006,2,49,1057,1890
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,2386,4,4,124,349,51,33,50,44,505,21,41,3,0,5,9,12,0,0,1,2,3,0,0,0,4,1257,1,51,1309,2420
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,3534,3,3,66,105,19,30,44,29,475,22,16,4,0,1,3,24,0,0,1,8,2,1,4,1,0,855,0,45,900,1472
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,3535,4,4,63,129,17,18,24,11,415,103,8,2,1,0,7,9,8,0,1,3,4,6,1,0,1,831,0,29,860,1702
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,4717,1,1,34,49,3,12,3,14,75,4,3,1,0,1,1,9,0,0,0,1,2,0,1,0,0,213,0,22,235,439
3,30,VERACRUZ,26,COSOLEACAQUE,210,TATAHUICAPAN DE JUAREZ,4718,1,1,25,86,4,9,4,4,178,5,5,0,0,0,1,0,0,1,0,2,1,0,0,0,0,325,0,5,330,472
3,30,VERACRUZ,27,ACAYUCAN,0,VOTO ANTICIPADO,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,6,6
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,7,5,5,169,96,143,44,27,74,946,11,11,6,2,0,7,42,1,2,1,4,12,0,4,1,2,1605,0,36,1641,3050
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,8,2,2,66,38,26,16,5,23,277,2,7,1,1,0,2,1,0,1,0,1,1,0,3,0,0,471,0,10,481,788
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,9,3,3,142,82,67,30,20,53,566,10,10,1,1,0,4,20,0,1,0,0,8,0,7,0,4,1026,2,19,1047,1741
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,10,3,3,105,33,90,32,16,52,645,6,10,3,1,1,3,30,2,1,1,3,6,0,1,0,1,1042,6,25,1073,1944
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,11,2,2,114,57,44,26,15,47,409,7,6,2,1,1,1,23,1,0,2,0,8,0,3,1,3,771,0,13,784,1274
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,12,2,2,68,48,17,5,27,23,319,6,10,0,0,0,1,4,0,0,6,3,0,0,1,0,0,538,0,10,548,845
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,13,2,2,91,48,43,22,9,27,328,5,4,0,0,2,2,22,0,6,0,1,1,0,2,0,0,613,0,14,627,1117
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,14,4,4,130,45,105,33,21,32,805,9,8,1,2,0,7,31,0,1,2,2,9,0,5,0,0,1248,0,25,1273,2573
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,15,2,2,81,35,39,26,7,25,418,21,13,1,2,0,1,43,0,2,0,0,7,0,1,0,0,722,0,8,730,1329
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,16,2,2,130,35,66,10,8,13,325,18,17,2,0,0,5,6,0,2,0,1,3,2,2,0,0,645,0,14,659,1114
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,17,1,1,104,52,31,5,3,9,185,4,9,0,0,0,1,11,0,0,0,0,2,0,2,0,0,418,0,1,419,697
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,18,2,2,97,45,45,16,5,23,339,6,7,0,0,0,1,12,0,7,1,2,1,0,3,0,0,610,0,14,624,1034
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,19,2,2,107,62,72,12,7,33,375,5,8,1,2,0,3,24,0,0,0,2,4,0,3,0,2,722,0,10,732,1205
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,20,2,2,55,35,22,17,9,20,269,1,11,2,0,0,2,13,0,0,0,1,4,0,1,0,0,462,0,9,471,781
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,21,2,2,56,19,31,9,8,16,349,6,9,2,0,0,4,17,0,2,1,1,3,0,1,0,3,537,0,17,554,958
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,22,3,3,86,40,108,25,16,40,610,14,12,1,3,0,0,28,0,0,0,3,9,0,2,0,0,997,0,27,1024,1947
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,23,3,3,76,39,45,20,8,39,601,5,7,1,1,0,3,26,1,0,0,0,11,0,2,0,2,887,0,25,912,1652
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,24,3,3,123,58,77,15,7,38,586,8,13,2,0,1,0,18,0,2,1,0,9,0,6,0,0,964,0,21,985,1598
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,25,3,3,222,144,87,27,15,52,640,14,21,2,0,0,5,35,0,1,3,2,7,0,4,0,1,1282,1,25,1308,1293
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,26,3,3,182,68,57,24,12,44,593,8,17,9,0,0,10,42,0,0,4,6,5,0,1,0,1,1083,0,14,1097,1125
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,27,3,3,133,80,101,27,12,52,604,8,16,1,4,0,3,20,0,1,1,3,10,2,1,0,1,1080,1,17,1098,1875
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,28,2,2,113,66,29,19,7,28,422,5,6,1,0,0,4,21,0,0,0,1,2,0,4,0,0,728,0,6,734,1211
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,29,2,2,117,39,58,16,7,25,420,6,4,2,2,0,2,31,0,0,4,2,3,1,3,0,1,743,0,9,752,1235
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,30,3,3,110,46,43,19,10,45,514,6,9,2,0,0,7,27,0,0,1,1,6,0,1,0,3,850,0,21,871,1506
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,31,3,3,107,41,138,52,23,48,746,13,10,2,1,1,5,32,1,1,2,0,5,0,3,2,0,1233,0,29,1262,2244
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,32,3,3,110,37,60,70,20,46,576,8,10,0,0,0,0,30,1,1,0,8,6,2,4,0,4,993,1,24,1018,1956
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,33,2,2,40,14,27,26,14,14,361,5,3,0,0,0,2,15,0,1,3,4,1,2,1,0,0,533,0,19,552,991
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,34,3,3,56,21,54,31,16,13,566,8,7,1,1,1,1,25,0,1,0,3,15,1,7,0,2,830,0,47,877,1592
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,35,2,2,42,51,90,39,20,12,297,6,8,0,3,1,1,20,0,0,0,6,7,2,1,0,1,607,0,40,647,1203
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,36,3,3,82,63,172,35,34,35,579,15,15,3,4,0,3,27,0,0,0,4,7,0,4,0,1,1083,1,46,1130,1880
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,37,3,3,72,43,183,32,28,26,582,5,21,1,0,0,0,28,0,0,0,1,3,0,3,1,0,1029,0,20,1049,2161
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,38,3,3,120,53,147,62,20,34,540,11,11,4,9,5,1,33,2,1,0,4,12,1,1,2,2,1075,0,42,1117,1989
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,39,3,3,84,43,189,36,30,33,675,23,11,4,0,2,0,12,0,1,11,2,10,1,1,5,1,1174,0,19,1193,2132
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,40,2,2,36,25,107,18,15,9,354,4,6,1,0,0,4,2,0,0,0,1,3,0,0,0,0,585,0,16,601,988
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,41,2,2,48,53,124,41,12,23,221,25,4,1,0,0,1,17,0,0,0,3,8,2,2,0,0,585,0,26,611,1197
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,42,4,4,70,67,227,39,28,39,672,7,10,4,2,4,1,21,0,1,1,3,9,0,3,0,1,1209,0,39,1248,2448
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,43,5,5,122,49,211,94,34,38,913,11,13,0,4,3,2,57,0,0,3,7,17,2,1,1,0,1582,0,35,1617,2982
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,44,3,3,65,10,251,38,11,13,632,8,4,0,3,0,5,17,0,1,0,1,1,0,0,0,1,1061,0,29,1090,1928
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,45,4,4,76,24,134,31,32,15,1007,8,4,0,1,0,1,27,2,1,0,16,6,0,5,1,4,1395,0,48,1443,2597
3,30,VERACRUZ,27,ACAYUCAN,3,ACAYUCAN,46,2,2,55,16,79,25,10,17,366,9,5,0,0,0,0,17,0,3,0,3,14,1,1,0,1,622,0,25,647,1102
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2105,1,1,24,15,3,11,12,23,295,2,0,2,1,0,1,15,0,1,0,1,6,0,0,0,0,412,0,3,415,658
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2106,1,1,41,21,3,4,10,16,273,2,3,0,0,0,1,12,0,0,0,2,1,0,0,0,0,389,0,5,394,617
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2107,2,2,75,45,5,7,20,38,445,1,4,0,0,0,1,25,0,2,0,3,6,0,3,0,1,681,0,11,692,1092
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2108,2,2,68,29,2,20,25,49,500,3,6,0,1,0,2,13,0,0,1,3,7,0,9,0,0,738,0,6,744,1146
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2109,1,1,41,12,4,9,6,23,225,3,6,2,0,0,0,19,0,0,0,1,0,0,0,0,0,351,0,7,358,630
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2110,2,2,23,25,7,24,9,25,361,4,3,0,0,0,1,19,0,0,1,2,7,0,1,1,2,515,1,15,531,885
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2111,1,1,25,15,2,18,4,21,241,1,1,1,0,0,7,2,0,0,0,1,2,0,1,0,0,342,0,8,350,617
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2112,2,2,77,45,4,18,11,47,555,2,5,1,0,0,7,25,1,0,0,2,3,0,4,0,1,808,0,11,819,1343
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2113,2,2,53,22,12,14,8,31,437,4,3,2,0,0,2,18,0,0,0,1,2,2,3,0,0,614,0,9,623,1048
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2114,2,2,70,61,10,17,10,37,505,3,5,1,0,1,5,21,0,1,1,2,8,0,2,0,1,761,0,11,772,1226
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2115,2,2,88,64,6,14,21,38,382,6,7,0,0,0,3,23,0,0,0,2,0,0,0,0,1,655,0,8,663,1001
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2116,2,2,95,86,7,10,5,38,335,7,15,0,0,0,3,18,0,1,0,2,3,0,3,0,1,629,0,7,636,936
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2117,1,1,52,31,4,13,9,31,274,1,6,1,1,0,1,15,0,0,0,0,1,0,0,0,0,440,0,2,442,661
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2118,3,3,116,85,6,17,17,65,591,8,9,1,0,0,7,24,0,1,0,1,3,0,2,0,0,953,0,18,971,821
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2119,2,2,51,26,4,21,17,34,433,6,6,0,0,0,3,28,1,0,0,3,6,0,2,1,2,644,0,20,664,1149
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2120,3,3,120,83,12,24,26,50,792,36,14,4,0,0,6,51,0,0,0,4,7,0,2,0,2,1233,0,13,1246,2147
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2121,2,2,65,60,3,6,7,32,304,3,10,0,0,0,1,15,1,0,0,1,0,0,3,0,0,511,0,6,517,791
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2122,2,2,53,40,4,4,11,29,390,3,6,0,0,0,4,13,1,0,0,3,4,0,0,0,1,566,0,9,575,811
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2123,2,2,77,28,7,11,11,22,421,1,3,2,0,0,4,11,0,1,0,0,3,1,3,0,2,608,1,9,618,931
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2124,2,2,91,48,6,12,12,46,432,4,5,1,0,0,0,5,9,0,0,0,2,1,5,1,1,681,1,8,690,1032
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2125,2,2,71,31,6,20,23,43,515,3,1,1,0,0,5,16,0,0,0,0,6,1,2,0,0,744,0,11,755,1140
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2126,2,2,49,35,5,16,15,33,437,6,3,0,0,0,2,22,0,0,0,2,5,0,2,0,2,634,0,3,637,966
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2127,2,2,57,32,3,14,12,30,461,4,2,0,0,0,3,23,0,0,0,2,1,0,4,0,1,649,0,12,661,969
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2128,2,2,49,31,8,15,15,46,500,2,7,1,0,0,5,22,0,0,0,3,5,0,3,0,0,712,0,10,722,1114
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2129,1,1,17,16,1,13,11,0,17,207,3,2,1,0,0,0,8,1,1,0,2,0,1,0,0,301,0,10,311,513
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2130,1,1,19,21,4,11,10,15,220,6,3,2,2,0,6,13,0,0,0,1,3,0,3,0,1,340,0,7,347,613
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2131,1,1,29,15,3,30,14,23,150,3,4,1,0,0,1,10,0,0,0,2,1,0,2,0,0,288,0,8,296,485
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2132,2,2,68,42,10,25,13,23,272,4,8,2,0,0,0,18,0,0,0,1,5,0,3,0,1,495,0,18,513,853
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2133,2,2,35,45,3,25,6,22,271,1,1,0,1,0,0,2,0,0,0,3,7,0,2,0,0,424,0,12,436,537
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2134,1,1,7,12,3,4,6,7,101,0,3,1,1,0,0,2,0,0,0,1,1,0,0,0,0,149,0,0,149,215
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2135,1,1,13,12,3,2,3,10,188,5,2,0,0,0,1,2,0,0,0,3,0,0,0,0,0,244,0,10,254,457
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2136,2,2,40,23,1,12,9,12,221,2,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,326,0,2,328,715
3,30,VERACRUZ,27,ACAYUCAN,91,JALTIPAN,2137,2,2,43,42,3,27,22,12,371,7,1,0,0,0,10,3,1,0,0,2,3,0,0,0,0,547,0,7,554,843
3,30,VERACRUZ,27,ACAYUCAN,121,OTEAPAN,2770,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,174
3,30,VERACRUZ,27,ACAYUCAN,121,OTEAPAN,2771,2,2,115,100,34,19,19,41,542,7,16,0,0,0,2,18,0,2,0,2,4,0,6,0,1,928,0,10,938,1498
3,30,VERACRUZ,27,ACAYUCAN,121,OTEAPAN,2772,3,3,83,99,13,33,27,48,653,12,4,1,0,2,20,16,2,0,1,7,3,1,4,0,1,1030,0,12,1042,1925
3,30,VERACRUZ,27,ACAYUCAN,121,OTEAPAN,2773,3,3,105,76,21,35,36,74,713,10,8,3,0,0,4,20,9,0,2,2,8,0,5,3,0,1134,0,18,1152,1954
3,30,VERACRUZ,27,ACAYUCAN,121,OTEAPAN,2774,4,4,98,88,30,58,28,62,852,11,9,1,0,0,7,45,0,2,1,2,7,0,4,3,3,1311,1,21,1333,2548
3,30,VERACRUZ,27,ACAYUCAN,121,OTEAPAN,2775,3,3,128,100,28,49,32,57,699,15,14,1,3,0,3,16,4,0,3,4,2,0,2,0,5,1165,0,16,1181,2227
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3081,5,5,373,152,22,137,25,94,559,20,17,8,3,0,20,28,1,1,0,11,7,1,3,0,2,1484,0,70,1554,3158
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3082,5,5,379,135,26,146,23,59,596,18,24,6,1,0,2,51,0,2,0,9,9,4,3,3,1,1497,0,52,1549,2378
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3083,2,2,131,74,8,41,4,24,146,7,7,4,1,0,3,9,1,1,0,1,5,0,0,0,1,468,0,11,479,862
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3084,2,2,138,74,8,61,7,26,161,8,14,3,0,0,7,16,2,0,0,4,6,0,2,0,0,537,0,18,555,1051
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3085,2,2,48,56,4,54,15,21,307,10,4,6,0,0,0,11,2,1,2,7,8,0,5,0,3,564,0,26,590,1163
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3086,3,3,50,44,2,73,21,16,272,12,4,4,0,0,3,18,1,1,1,7,14,1,6,1,0,551,0,20,571,1034
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3087,3,3,74,32,9,76,24,28,330,11,3,0,0,0,0,14,0,1,0,3,12,1,0,0,0,618,0,17,635,1088
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3088,2,2,48,28,4,49,12,24,228,6,1,0,0,0,1,9,1,1,0,3,7,0,0,0,2,424,1,18,443,755
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3089,3,3,65,25,7,169,31,31,329,19,6,1,0,1,1,37,0,0,0,7,28,0,5,0,4,766,0,28,794,1372
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3090,1,1,23,35,2,27,1,9,137,3,5,2,0,0,6,14,2,0,0,2,4,1,3,0,1,277,0,16,293,653
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3091,1,1,28,36,4,29,22,7,134,2,0,2,0,0,0,5,0,0,0,3,3,0,2,0,0,277,0,18,295,626
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3092,2,2,109,17,10,79,17,20,302,3,7,1,0,0,1,9,1,1,0,0,5,2,0,0,0,584,0,33,617,1078
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3093,3,3,92,14,4,311,36,27,425,26,5,1,0,1,1,25,1,0,1,11,25,0,2,0,0,1008,0,28,1036,1663
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3094,2,2,63,44,8,82,23,40,358,27,2,2,0,0,2,13,1,1,0,2,16,1,3,0,3,691,0,25,716,1460
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3095,2,2,79,21,6,61,30,18,354,31,4,4,0,0,3,20,1,1,1,2,11,0,3,1,1,652,0,37,689,1396
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3096,1,1,18,11,1,63,19,10,148,12,1,0,0,0,1,11,1,0,2,5,5,0,3,0,0,311,0,12,323,507
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3097,2,2,30,11,8,106,20,18,263,19,0,3,0,0,2,23,1,2,0,11,10,1,3,0,0,531,0,23,554,988
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3098,3,3,88,47,2,42,21,28,239,3,3,1,0,0,4,9,1,0,0,32,4,0,3,1,0,528,0,23,551,1242
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3099,3,3,103,53,10,87,39,45,479,38,6,3,0,0,3,29,3,2,1,5,6,1,2,0,3,918,0,35,953,1885
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3102,2,2,54,51,5,72,8,18,118,4,3,2,0,1,0,6,0,0,0,0,2,0,2,0,0,346,2,10,358,648
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3103,3,3,83,38,22,193,24,24,285,35,8,4,1,0,4,5,0,3,3,1,6,2,2,0,0,743,0,35,778,1610
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3104,2,2,74,61,7,147,13,30,242,58,12,7,1,0,0,16,1,0,3,6,6,4,1,1,4,694,0,36,730,1429
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3105,2,2,131,29,6,155,15,25,248,28,2,1,1,0,2,7,2,0,0,3,10,0,1,0,0,666,0,25,691,1227
3,30,VERACRUZ,27,ACAYUCAN,131,PLAYA VICENTE,3106,1,1,31,20,4,29,9,13,121,10,0,1,0,0,0,2,0,0,0,3,2,0,1,1,0,247,0,10,257,414
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3409,1,1,44,11,4,81,1,10,144,1,0,3,0,0,0,8,1,0,0,0,10,0,0,1,0,319,0,8,327,597
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3410,2,2,60,43,1,56,4,16,252,4,3,4,0,0,1,14,0,0,0,1,6,0,0,0,1,466,0,10,476,797
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3411,2,2,39,59,4,62,4,11,228,5,2,0,0,0,3,9,0,0,1,1,4,0,0,0,0,432,0,12,444,803
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3412,2,2,38,8,4,78,13,20,241,6,1,0,0,0,0,9,0,1,0,6,11,1,1,0,1,439,0,21,460,785
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3413,2,2,40,26,5,101,19,21,271,7,4,0,0,0,0,12,0,10,0,11,2,0,4,0,0,533,0,23,556,947
