CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND1,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,27,TABASCO,1,CARDENAS,2,CARDENAS,0,0,1,0,0,0,0,0,0,1,,0,1,0,0,1,1
3,27,TABASCO,1,CARDENAS,2,CARDENAS,71,7,7,69,75,356,151,64,148,1487,,34,2384,2,131,2517,4619
3,27,TABASCO,1,CARDENAS,2,CARDENAS,72,4,4,25,28,121,49,39,44,643,,13,962,2,52,1016,1118
3,27,TABASCO,1,CARDENAS,2,CARDENAS,80,1,1,7,6,54,19,13,18,197,,7,321,0,20,341,652
3,27,TABASCO,1,CARDENAS,2,CARDENAS,81,3,3,24,36,136,51,38,51,700,,14,1050,0,41,1091,1917
3,27,TABASCO,1,CARDENAS,2,CARDENAS,86,5,5,24,60,195,94,49,80,1245,,11,1758,11,85,1854,3262
3,27,TABASCO,1,CARDENAS,2,CARDENAS,102,2,2,2,10,38,19,5,8,438,,8,528,0,28,556,938
3,27,TABASCO,1,CARDENAS,2,CARDENAS,112,2,2,1,8,32,22,11,6,550,,18,648,0,13,661,1082
3,27,TABASCO,1,CARDENAS,2,CARDENAS,113,2,2,1,2,54,17,16,7,361,,9,467,0,30,497,855
3,27,TABASCO,1,CARDENAS,2,CARDENAS,114,2,2,1,16,116,18,22,14,324,,8,519,0,33,552,972
3,27,TABASCO,1,CARDENAS,2,CARDENAS,115,2,2,3,10,53,16,12,10,343,,13,460,0,17,477,913
3,27,TABASCO,1,CARDENAS,2,CARDENAS,116,2,2,1,9,54,22,7,15,268,,5,381,0,9,390,758
3,27,TABASCO,1,CARDENAS,2,CARDENAS,126,2,2,3,6,47,23,12,12,470,,4,577,0,35,612,992
3,27,TABASCO,1,CARDENAS,2,CARDENAS,128,3,3,1,18,40,20,16,17,696,,1,809,0,67,876,1468
3,27,TABASCO,1,CARDENAS,2,CARDENAS,135,1,1,4,9,39,4,4,5,209,,3,277,0,19,296,511
3,27,TABASCO,1,CARDENAS,2,CARDENAS,141,2,2,6,6,65,20,10,7,490,,5,609,0,38,647,1372
3,27,TABASCO,1,CARDENAS,2,CARDENAS,157,3,3,44,14,49,50,9,18,952,,17,1153,0,62,1215,2090
3,27,TABASCO,1,CARDENAS,2,CARDENAS,158,2,2,29,4,24,12,16,6,402,,0,493,0,23,516,842
3,27,TABASCO,1,CARDENAS,2,CARDENAS,159,2,2,42,5,39,31,15,8,496,,10,646,0,43,689,1298
3,27,TABASCO,1,CARDENAS,2,CARDENAS,161,2,2,4,14,72,21,12,31,660,,14,828,0,46,874,1347
3,27,TABASCO,1,CARDENAS,2,CARDENAS,163,4,4,1,18,96,57,22,14,949,,19,1176,1,48,1225,2268
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,699,4,4,7,13,108,34,24,58,959,,25,1228,0,88,1316,2153
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,700,2,2,17,16,64,26,22,55,512,,7,719,0,45,764,1237
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,701,2,2,13,7,36,11,14,34,374,,4,493,0,33,526,782
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,702,2,2,12,18,76,26,14,34,499,,10,689,0,40,729,712
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,703,4,4,6,21,61,26,26,68,763,,6,977,1,97,1075,1827
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,704,3,3,7,2,90,18,19,46,675,,7,864,1,60,925,1534
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,705,2,2,5,3,56,21,28,29,482,,1,625,0,48,673,1174
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,706,4,4,7,32,147,36,15,55,800,,27,1119,0,95,1214,2253
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,707,4,4,14,16,103,32,22,85,975,,10,1257,1,69,1327,2291
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,708,4,4,6,30,101,22,17,28,846,,11,1061,0,72,1133,1801
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,709,1,1,3,7,43,9,5,5,357,,3,432,0,23,455,747
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,710,2,2,3,9,117,7,7,28,491,,2,664,4,31,699,1226
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,711,2,2,3,11,23,20,10,27,579,,5,678,0,39,717,1245
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,712,3,3,2,14,119,35,12,44,759,,9,994,0,85,1079,1693
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,713,3,3,3,11,82,28,20,51,744,,3,942,0,58,1000,1674
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,714,3,3,0,7,94,15,23,48,817,,5,1009,13,27,1049,1741
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,715,1,1,0,1,1,4,0,1,46,,0,53,0,9,62,132
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,716,3,3,8,33,119,17,20,22,781,,4,1004,0,58,1062,1799
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,717,2,2,5,13,74,13,17,53,301,,3,479,0,33,512,960
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,718,3,3,4,16,87,18,11,50,704,,16,906,0,39,945,1525
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,719,3,3,5,15,174,28,13,43,711,,10,999,0,35,1034,1684
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,720,3,3,8,5,124,17,12,41,642,,6,855,0,51,906,1622
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,721,3,3,2,8,88,23,13,51,640,,4,829,0,47,876,1531
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,722,4,4,11,18,98,24,21,109,937,,3,1221,0,62,1283,2383
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,723,4,4,10,19,138,29,35,99,848,,8,1186,0,74,1260,2307
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,726,3,3,4,7,34,15,17,19,737,,5,838,1,40,879,1706
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,727,4,4,11,20,167,34,14,133,1226,,7,1612,0,70,1682,2983
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,728,3,3,9,17,149,43,15,71,673,,18,995,1,42,1038,1599
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,729,5,5,10,24,166,52,33,115,1286,,12,1698,0,105,1803,3014
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,731,3,3,2,9,127,38,20,153,872,,48,1269,0,72,1341,2150
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,732,2,2,2,7,64,17,14,34,334,,2,474,0,20,494,802
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,733,4,4,8,14,130,41,33,147,943,,2,1318,0,91,1409,2401
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,736,3,3,3,7,68,36,12,119,910,,12,1167,0,43,1210,1707
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,1199,3,3,8,40,139,29,24,69,682,,11,1002,0,59,1061,1954
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,1200,3,3,4,25,181,33,24,54,645,,10,976,0,43,1019,2185
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,1201,2,2,7,4,130,14,15,67,365,,1,603,1,39,643,1054
3,27,TABASCO,2,CARDENAS,2,CARDENAS,46,2,2,10,13,79,46,16,24,385,,,573,0,56,629,1140
3,27,TABASCO,2,CARDENAS,2,CARDENAS,47,8,8,18,37,388,153,59,96,1604,,,2355,6,208,2569,5382
3,27,TABASCO,2,CARDENAS,2,CARDENAS,51,3,3,5,9,78,130,23,34,487,,,766,1,77,844,1556
3,27,TABASCO,2,CARDENAS,2,CARDENAS,52,3,3,7,15,99,45,18,40,610,,,834,2,51,887,1613
3,27,TABASCO,2,CARDENAS,2,CARDENAS,53,3,3,14,24,100,52,26,48,715,,,979,0,42,1021,1978
3,27,TABASCO,2,CARDENAS,2,CARDENAS,54,2,2,4,18,61,45,18,29,417,,,592,1,28,621,1198
3,27,TABASCO,2,CARDENAS,2,CARDENAS,58,1,1,11,17,62,26,12,22,279,,,429,0,27,456,707
3,27,TABASCO,2,CARDENAS,2,CARDENAS,59,2,2,13,18,67,54,12,31,340,,,535,1,23,559,910
3,27,TABASCO,2,CARDENAS,2,CARDENAS,60,2,2,4,8,70,49,17,29,419,,,596,0,18,614,962
3,27,TABASCO,2,CARDENAS,2,CARDENAS,67,1,1,19,11,71,28,14,18,171,,,332,0,11,343,589
3,27,TABASCO,2,CARDENAS,2,CARDENAS,68,1,1,11,22,49,23,3,13,236,,,357,0,34,391,651
3,27,TABASCO,2,CARDENAS,2,CARDENAS,69,1,1,5,20,48,28,6,22,234,,,363,0,22,385,619
3,27,TABASCO,2,CARDENAS,2,CARDENAS,70,3,3,29,37,138,83,30,80,680,,,1077,3,51,1131,1847
3,27,TABASCO,2,CARDENAS,2,CARDENAS,73,3,3,6,28,91,34,13,22,319,,,513,0,32,545,817
3,27,TABASCO,2,CARDENAS,2,CARDENAS,90,2,2,7,10,112,74,17,5,566,,,791,0,61,852,1334
3,27,TABASCO,2,CARDENAS,2,CARDENAS,91,2,2,2,13,186,46,12,14,461,,,734,0,67,801,1367
3,27,TABASCO,2,CARDENAS,2,CARDENAS,92,3,3,2,5,65,60,26,13,627,,,798,0,95,893,1572
3,27,TABASCO,2,CARDENAS,2,CARDENAS,93,2,2,6,22,78,62,14,6,499,,,687,1,22,710,1174
3,27,TABASCO,2,CARDENAS,2,CARDENAS,94,2,2,3,11,58,21,14,6,281,,,394,0,24,418,770
3,27,TABASCO,2,CARDENAS,2,CARDENAS,95,3,3,2,7,109,34,12,14,607,,,785,0,70,855,1503
3,27,TABASCO,2,CARDENAS,2,CARDENAS,96,2,2,2,43,148,16,9,5,241,,,464,0,44,508,914
3,27,TABASCO,2,CARDENAS,2,CARDENAS,97,2,2,8,14,155,20,23,7,354,,,581,0,61,642,1191
3,27,TABASCO,2,CARDENAS,2,CARDENAS,98,3,3,3,6,80,37,15,8,400,,,549,0,97,646,1628
3,27,TABASCO,2,CARDENAS,2,CARDENAS,99,4,4,4,26,112,62,24,12,496,,,736,0,75,811,1849
3,27,TABASCO,2,CARDENAS,2,CARDENAS,100,3,3,4,28,176,44,13,12,648,,,925,0,112,1037,2130
3,27,TABASCO,2,CARDENAS,2,CARDENAS,101,4,4,3,21,71,50,20,18,704,,,887,0,93,980,1625
3,27,TABASCO,2,CARDENAS,2,CARDENAS,103,3,3,5,18,243,17,20,21,542,,,866,0,64,930,1763
3,27,TABASCO,2,CARDENAS,2,CARDENAS,104,2,2,1,6,114,18,7,11,358,,,515,0,50,565,1025
3,27,TABASCO,2,CARDENAS,2,CARDENAS,105,3,3,11,54,220,44,21,24,476,,,850,0,83,933,1692
3,27,TABASCO,2,CARDENAS,2,CARDENAS,106,3,3,6,30,99,32,27,12,431,,,637,0,83,720,1226
3,27,TABASCO,2,CARDENAS,2,CARDENAS,107,2,2,3,7,43,69,9,6,706,,,843,0,56,899,1354
3,27,TABASCO,2,CARDENAS,2,CARDENAS,108,1,1,6,21,49,18,5,6,233,,,338,0,26,364,702
3,27,TABASCO,2,CARDENAS,2,CARDENAS,110,4,4,12,19,78,74,40,36,690,,,949,0,128,1077,2563
3,27,TABASCO,2,CARDENAS,2,CARDENAS,111,2,2,1,3,51,27,9,5,383,,,479,0,21,500,768
3,27,TABASCO,2,CARDENAS,2,CARDENAS,117,1,1,3,6,39,19,8,4,243,,,322,0,17,339,466
3,27,TABASCO,2,CARDENAS,2,CARDENAS,118,2,2,1,12,47,50,11,9,362,,,492,2,38,532,1001
3,27,TABASCO,2,CARDENAS,2,CARDENAS,119,2,2,10,13,99,64,11,221,262,,,680,0,59,739,1240
3,27,TABASCO,2,CARDENAS,2,CARDENAS,125,3,3,5,5,50,41,12,21,734,,,868,0,67,935,1530
3,27,TABASCO,2,CARDENAS,2,CARDENAS,127,2,2,1,14,35,32,107,19,543,,,751,0,47,798,1261
3,27,TABASCO,2,CARDENAS,2,CARDENAS,129,3,3,5,15,59,46,12,24,681,,,842,0,90,932,1731
3,27,TABASCO,2,CARDENAS,2,CARDENAS,132,3,3,11,16,210,41,24,17,691,,,1010,0,69,1079,2009
3,27,TABASCO,2,CARDENAS,2,CARDENAS,133,2,2,7,27,134,25,13,17,500,,,723,0,32,755,1227
3,27,TABASCO,2,CARDENAS,2,CARDENAS,134,3,3,9,21,73,41,15,26,640,,,825,0,56,881,1882
3,27,TABASCO,2,CARDENAS,2,CARDENAS,142,2,2,3,5,54,13,8,7,419,,,509,0,34,543,1124
3,27,TABASCO,2,CARDENAS,2,CARDENAS,143,3,3,7,12,52,70,17,17,669,,,844,0,58,902,1667
3,27,TABASCO,2,CARDENAS,2,CARDENAS,144,4,4,16,28,106,23,20,297,791,,,1281,0,73,1354,2335
3,27,TABASCO,2,CARDENAS,2,CARDENAS,148,4,4,14,25,82,66,32,46,977,,,1242,1,74,1317,2364
3,27,TABASCO,2,CARDENAS,2,CARDENAS,153,2,2,2,5,47,28,5,11,268,,,366,0,36,402,769
3,27,TABASCO,2,CARDENAS,2,CARDENAS,154,4,4,30,31,65,64,18,15,882,,,1105,0,69,1174,2515
3,27,TABASCO,2,CARDENAS,2,CARDENAS,155,4,4,19,29,144,72,31,50,1085,,,1430,0,95,1525,2846
3,27,TABASCO,2,CARDENAS,2,CARDENAS,156,3,3,17,16,72,32,19,19,601,,,776,0,85,861,1690
3,27,TABASCO,2,CARDENAS,2,CARDENAS,167,2,2,6,7,37,27,5,16,211,,,309,0,39,348,769
3,27,TABASCO,3,CARDENAS,2,CARDENAS,0,0,1,0,0,1,0,0,0,4,,,5,0,0,5,5
3,27,TABASCO,3,CARDENAS,2,CARDENAS,48,3,3,0,13,142,55,29,26,626,,,891,0,63,954,1797
3,27,TABASCO,3,CARDENAS,2,CARDENAS,49,2,2,0,18,99,39,13,19,384,,,572,0,52,624,1037
3,27,TABASCO,3,CARDENAS,2,CARDENAS,50,3,3,2,27,153,57,30,43,531,,,843,1,64,908,1582
3,27,TABASCO,3,CARDENAS,2,CARDENAS,55,6,6,14,50,378,133,38,101,1303,,,2017,2,104,2123,3836
3,27,TABASCO,3,CARDENAS,2,CARDENAS,56,2,2,1,8,89,51,17,19,331,,,516,0,96,612,1055
3,27,TABASCO,3,CARDENAS,2,CARDENAS,57,1,1,0,10,67,14,6,15,177,,,289,1,23,313,572
3,27,TABASCO,3,CARDENAS,2,CARDENAS,61,1,1,3,7,70,24,7,27,175,,,313,2,17,332,609
3,27,TABASCO,3,CARDENAS,2,CARDENAS,62,2,2,2,14,112,31,13,21,274,,,467,0,34,501,844
3,27,TABASCO,3,CARDENAS,2,CARDENAS,63,4,4,2,34,333,102,21,64,837,,,1393,4,67,1464,2614
3,27,TABASCO,3,CARDENAS,2,CARDENAS,64,2,2,0,36,169,69,14,34,387,,,709,2,59,770,1319
3,27,TABASCO,3,CARDENAS,2,CARDENAS,65,2,2,0,32,180,37,15,24,256,,,544,0,33,577,963
3,27,TABASCO,3,CARDENAS,2,CARDENAS,66,1,1,1,14,123,29,5,40,168,,,380,3,16,399,669
3,27,TABASCO,3,CARDENAS,2,CARDENAS,74,2,2,1,9,148,36,5,25,235,,,459,0,24,483,663
3,27,TABASCO,3,CARDENAS,2,CARDENAS,75,2,2,3,13,183,57,13,26,362,,,657,3,35,695,1194
3,27,TABASCO,3,CARDENAS,2,CARDENAS,76,2,2,4,12,99,51,11,17,279,,,473,0,45,518,778
3,27,TABASCO,3,CARDENAS,2,CARDENAS,77,2,2,1,19,140,38,12,22,358,,,590,2,31,623,971
3,27,TABASCO,3,CARDENAS,2,CARDENAS,78,2,2,1,19,189,55,17,27,329,,,637,1,10,648,939
3,27,TABASCO,3,CARDENAS,2,CARDENAS,79,2,2,2,18,138,33,14,38,351,,,594,5,23,622,992
3,27,TABASCO,3,CARDENAS,2,CARDENAS,82,2,2,1,7,155,37,13,25,321,,,559,4,38,601,996
3,27,TABASCO,3,CARDENAS,2,CARDENAS,83,2,2,3,26,146,44,12,44,445,,,720,0,42,762,1165
3,27,TABASCO,3,CARDENAS,2,CARDENAS,84,3,3,1,23,164,47,29,47,590,,,901,4,31,936,1562
3,27,TABASCO,3,CARDENAS,2,CARDENAS,85,2,2,1,24,192,48,19,47,441,,,772,4,44,820,1313
3,27,TABASCO,3,CARDENAS,2,CARDENAS,87,4,4,4,16,207,58,32,42,744,,,1103,3,78,1184,2324
3,27,TABASCO,3,CARDENAS,2,CARDENAS,88,3,3,18,36,263,74,26,72,706,,,1195,0,62,1257,1932
3,27,TABASCO,3,CARDENAS,2,CARDENAS,89,3,3,0,21,189,54,25,20,687,,,996,0,78,1074,2003
3,27,TABASCO,3,CARDENAS,2,CARDENAS,109,2,2,2,4,126,14,11,8,397,,,562,0,44,606,1109
3,27,TABASCO,3,CARDENAS,2,CARDENAS,120,2,2,3,11,105,24,14,8,546,,,711,0,41,752,1355
3,27,TABASCO,3,CARDENAS,2,CARDENAS,121,3,3,3,9,103,28,21,10,524,,,698,0,77,775,1550
3,27,TABASCO,3,CARDENAS,2,CARDENAS,122,3,3,2,19,146,14,28,13,785,,,1007,0,81,1088,2010
3,27,TABASCO,3,CARDENAS,2,CARDENAS,123,2,2,2,7,159,19,13,10,353,,,563,0,35,598,1176
3,27,TABASCO,3,CARDENAS,2,CARDENAS,124,2,2,4,19,164,15,6,10,368,,,586,0,49,635,1080
3,27,TABASCO,3,CARDENAS,2,CARDENAS,130,3,3,5,23,277,37,16,18,616,,,992,0,51,1043,1990
3,27,TABASCO,3,CARDENAS,2,CARDENAS,131,3,3,1,10,132,23,17,7,451,,,641,0,62,703,1702
3,27,TABASCO,3,CARDENAS,2,CARDENAS,136,2,2,7,25,130,20,10,15,311,,,518,3,64,585,1264
3,27,TABASCO,3,CARDENAS,2,CARDENAS,137,2,2,1,19,107,57,22,18,419,,,643,0,64,707,1223
3,27,TABASCO,3,CARDENAS,2,CARDENAS,138,3,3,4,32,123,44,17,20,512,,,752,0,86,838,1525
3,27,TABASCO,3,CARDENAS,2,CARDENAS,139,3,3,6,17,231,42,9,15,610,,,930,0,74,1004,1839
3,27,TABASCO,3,CARDENAS,2,CARDENAS,140,2,2,0,14,81,42,16,14,390,,,557,1,53,611,1098
3,27,TABASCO,3,CARDENAS,2,CARDENAS,145,3,3,5,29,112,30,11,21,609,,,817,0,62,879,1559
3,27,TABASCO,3,CARDENAS,2,CARDENAS,146,3,3,2,28,191,45,14,17,622,,,919,0,82,1001,1963
3,27,TABASCO,3,CARDENAS,2,CARDENAS,147,3,3,7,14,263,44,16,23,594,,,961,2,85,1048,2060
3,27,TABASCO,3,CARDENAS,2,CARDENAS,149,2,2,6,16,135,19,62,15,442,,,695,2,61,758,1358
3,27,TABASCO,3,CARDENAS,2,CARDENAS,150,2,2,5,14,75,25,12,20,315,,,466,0,62,528,1172
3,27,TABASCO,3,CARDENAS,2,CARDENAS,151,4,4,5,14,185,43,14,23,579,,,863,0,76,939,1800
3,27,TABASCO,3,CARDENAS,2,CARDENAS,152,4,4,3,19,200,89,30,42,989,,,1372,2,74,1448,2643
3,27,TABASCO,3,CARDENAS,2,CARDENAS,160,3,3,7,19,125,57,6,23,656,,,893,0,73,966,1722
3,27,TABASCO,3,CARDENAS,2,CARDENAS,162,6,6,4,30,448,161,45,93,1271,,,2052,0,120,2172,4069
3,27,TABASCO,3,CARDENAS,2,CARDENAS,164,2,2,3,22,182,43,15,16,489,,,770,0,44,814,1394
3,27,TABASCO,3,CARDENAS,2,CARDENAS,165,3,3,2,20,224,65,21,39,670,,,1041,8,60,1109,2022
3,27,TABASCO,3,CARDENAS,2,CARDENAS,166,3,3,5,13,141,45,13,23,609,,,849,0,62,911,1810
3,27,TABASCO,4,CENTLA,3,CENTLA,0,0,1,0,0,0,0,0,1,3,,,4,0,0,4,4
3,27,TABASCO,4,CENTLA,3,CENTLA,168,2,2,6,8,24,177,11,61,283,,,570,0,29,599,954
3,27,TABASCO,4,CENTLA,3,CENTLA,169,4,4,9,20,61,426,50,138,887,,,1591,1,77,1669,2925
3,27,TABASCO,4,CENTLA,3,CENTLA,170,2,2,13,11,27,212,18,73,373,,,727,0,55,782,1278
3,27,TABASCO,4,CENTLA,3,CENTLA,171,2,2,7,6,19,193,22,63,330,,,640,0,32,672,1047
3,27,TABASCO,4,CENTLA,3,CENTLA,172,1,1,8,15,4,128,14,43,141,,,353,1,20,374,523
3,27,TABASCO,4,CENTLA,3,CENTLA,173,2,2,17,17,23,185,21,81,427,,,771,0,44,815,554
3,27,TABASCO,4,CENTLA,3,CENTLA,174,1,1,17,11,16,133,5,31,163,,,376,0,13,389,564
3,27,TABASCO,4,CENTLA,3,CENTLA,175,2,2,7,6,24,189,15,52,342,,,635,1,39,675,958
3,27,TABASCO,4,CENTLA,3,CENTLA,176,3,3,13,7,32,304,30,99,436,,,921,1,57,979,1695
3,27,TABASCO,4,CENTLA,3,CENTLA,177,3,3,17,22,41,295,39,118,480,,,1012,0,42,1054,1898
3,27,TABASCO,4,CENTLA,3,CENTLA,178,2,2,4,5,13,171,8,60,236,,,497,1,25,523,800
3,27,TABASCO,4,CENTLA,3,CENTLA,179,3,3,7,11,31,257,36,82,616,,,1040,0,57,1097,1721
3,27,TABASCO,4,CENTLA,3,CENTLA,180,2,2,7,4,25,313,32,94,329,,,804,0,26,830,1276
3,27,TABASCO,4,CENTLA,3,CENTLA,181,3,3,8,5,52,374,34,107,514,,,1094,0,68,1162,1943
3,27,TABASCO,4,CENTLA,3,CENTLA,182,1,1,0,2,12,91,28,60,182,,,375,0,28,403,607
3,27,TABASCO,4,CENTLA,3,CENTLA,183,2,2,3,2,12,168,23,26,304,,,538,0,25,563,884
3,27,TABASCO,4,CENTLA,3,CENTLA,184,2,2,1,9,11,169,27,31,425,,,673,0,29,702,1086
3,27,TABASCO,4,CENTLA,3,CENTLA,185,1,1,1,2,12,63,14,4,129,,,225,0,18,243,366
3,27,TABASCO,4,CENTLA,3,CENTLA,186,2,2,5,7,10,156,9,40,244,,,471,0,48,519,829
3,27,TABASCO,4,CENTLA,3,CENTLA,187,1,1,0,4,9,53,8,9,83,,,166,0,14,180,292
3,27,TABASCO,4,CENTLA,3,CENTLA,188,2,2,0,2,4,76,6,6,107,,,201,0,11,212,328
3,27,TABASCO,4,CENTLA,3,CENTLA,189,2,2,5,10,46,190,29,85,398,,,763,0,47,810,1476
3,27,TABASCO,4,CENTLA,3,CENTLA,190,2,2,3,4,19,196,12,40,238,,,512,0,45,557,814
3,27,TABASCO,4,CENTLA,3,CENTLA,191,1,1,2,9,22,97,7,37,174,,,348,0,23,371,534
3,27,TABASCO,4,CENTLA,3,CENTLA,192,3,3,14,21,96,300,26,135,605,,,1197,0,56,1253,1951
3,27,TABASCO,4,CENTLA,3,CENTLA,193,1,1,5,3,18,56,5,9,253,,,349,0,23,372,568
3,27,TABASCO,4,CENTLA,3,CENTLA,194,1,1,2,3,36,38,6,43,297,,,425,0,23,448,690
3,27,TABASCO,4,CENTLA,3,CENTLA,195,1,1,1,8,26,75,11,35,229,,,385,0,24,409,583
3,27,TABASCO,4,CENTLA,3,CENTLA,196,4,4,19,33,60,213,138,102,831,,,1396,0,93,1489,2584
3,27,TABASCO,4,CENTLA,3,CENTLA,197,3,3,6,20,129,100,150,83,514,,,1002,0,88,1090,1888
3,27,TABASCO,4,CENTLA,3,CENTLA,198,3,3,7,16,79,114,145,45,459,,,865,0,74,939,1706
3,27,TABASCO,4,CENTLA,3,CENTLA,199,2,2,5,8,10,180,24,34,310,,,571,0,23,594,959
3,27,TABASCO,4,CENTLA,3,CENTLA,200,3,3,9,14,53,166,223,46,419,,,930,0,57,987,1865
3,27,TABASCO,4,CENTLA,3,CENTLA,201,3,3,11,10,88,182,157,66,552,,,1066,0,83,1149,1882
3,27,TABASCO,4,CENTLA,3,CENTLA,202,3,3,18,22,84,199,120,54,518,,,1015,0,67,1082,2047
3,27,TABASCO,4,CENTLA,3,CENTLA,203,4,4,27,40,109,188,255,179,547,,,1345,0,93,1438,2436
3,27,TABASCO,4,CENTLA,3,CENTLA,204,5,5,7,23,110,330,54,67,756,,,1347,0,74,1421,2785
3,27,TABASCO,4,CENTLA,3,CENTLA,205,2,2,2,8,22,186,23,38,546,,,825,0,32,857,1414
3,27,TABASCO,4,CENTLA,3,CENTLA,206,3,3,4,13,38,244,59,43,738,,,1139,0,69,1208,1782
3,27,TABASCO,4,CENTLA,3,CENTLA,207,3,3,7,6,34,306,63,37,550,,,1003,0,51,1054,1535
3,27,TABASCO,4,CENTLA,3,CENTLA,208,2,2,7,8,24,235,42,33,411,,,760,0,41,801,1295
3,27,TABASCO,4,CENTLA,3,CENTLA,209,4,4,26,25,129,163,234,124,633,,,1334,1,86,1421,2287
3,27,TABASCO,4,CENTLA,3,CENTLA,210,4,4,11,17,181,219,255,126,610,,,1419,0,107,1526,2423
3,27,TABASCO,4,CENTLA,3,CENTLA,211,3,3,8,14,105,219,233,121,487,,,1187,0,78,1265,2032
3,27,TABASCO,4,CENTLA,3,CENTLA,212,2,2,2,14,108,151,42,31,396,,,744,0,51,795,1337
3,27,TABASCO,4,CENTLA,3,CENTLA,213,2,2,2,13,128,202,59,24,390,,,818,0,37,855,1344
3,27,TABASCO,4,CENTLA,3,CENTLA,214,3,3,12,26,50,176,63,118,708,,,1153,1,71,1225,1863
3,27,TABASCO,4,CENTLA,3,CENTLA,215,1,1,3,2,2,23,5,9,82,,,126,0,2,128,171
3,27,TABASCO,4,CENTLA,3,CENTLA,216,2,2,5,29,21,210,29,52,603,,,949,0,42,991,1482
3,27,TABASCO,4,CENTLA,3,CENTLA,217,2,2,4,10,86,85,15,55,348,,,603,0,51,654,998
3,27,TABASCO,4,CENTLA,3,CENTLA,218,1,1,1,5,18,67,4,31,93,,,219,0,12,231,306
3,27,TABASCO,4,CENTLA,3,CENTLA,219,1,1,0,5,16,23,8,10,85,,,147,0,14,161,249
3,27,TABASCO,4,CENTLA,3,CENTLA,220,2,2,17,24,155,119,19,58,350,,,742,0,42,784,1138
3,27,TABASCO,4,CENTLA,3,CENTLA,221,2,2,2,9,60,82,6,20,283,,,462,0,47,509,725
3,27,TABASCO,4,CENTLA,3,CENTLA,222,3,3,1,6,69,143,57,124,620,,,1020,0,42,1062,1529
3,27,TABASCO,4,CENTLA,3,CENTLA,223,3,3,5,82,41,170,63,88,410,,,859,0,60,919,2093
3,27,TABASCO,4,CENTLA,3,CENTLA,224,3,3,4,131,65,267,67,84,584,,,1202,0,91,1293,2200
3,27,TABASCO,4,CENTLA,3,CENTLA,225,2,2,4,25,37,195,13,17,352,,,643,0,33,676,944
3,27,TABASCO,4,CENTLA,3,CENTLA,226,1,1,0,0,6,40,2,53,106,,,207,0,12,219,319
3,27,TABASCO,4,CENTLA,3,CENTLA,227,2,2,3,7,17,108,8,222,429,,,794,0,50,844,1302
3,27,TABASCO,4,CENTLA,3,CENTLA,228,3,3,1,6,22,88,7,177,378,,,679,0,49,728,1033
3,27,TABASCO,4,CENTLA,3,CENTLA,229,1,1,0,19,5,9,3,2,49,,,87,0,13,100,195
