CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,UDC,MC,MORENA,CAND_IND1,CAND_IND2,PRI_PRD_UDC,PRI_PRD,PRI_UDC,PRD_UDC,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,5,COAHUILA,8,TORREON,35,TORREON,1185,C,1,0,C01,0,12,175,2,14,15,2,5,159,0,0,1,1,0,0,11,397,0,30,427,627,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1186,B,1,0,B,0,4,124,3,11,20,2,0,97,0,0,0,0,1,0,3,265,0,17,282,415,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1186,C,1,0,C01,0,8,123,1,9,12,1,5,93,0,0,0,0,0,0,5,257,0,21,278,415,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1187,B,1,0,B,0,61,232,1,0,10,1,5,48,0,0,4,2,0,0,3,367,0,5,372,451,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1187,C,1,0,C01,0,33,234,3,10,10,2,8,49,0,0,5,1,7,0,7,369,0,7,376,451,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1188,B,1,0,B,0,36,195,3,8,16,0,8,86,0,0,3,1,0,0,5,361,0,7,368,477,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1188,C,1,0,C01,0,39,201,1,8,18,0,7,76,0,0,4,1,0,0,2,357,0,5,362,477,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1189,B,1,0,B,0,21,146,6,20,25,1,13,122,0,0,3,1,0,0,8,366,0,22,388,516,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1189,C,1,0,C01,0,11,159,4,19,18,2,4,137,0,0,3,2,1,0,10,370,0,1,371,515,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1190,B,1,0,B,0,20,186,2,7,7,0,16,130,0,0,3,1,2,0,9,383,0,10,393,536,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1190,C,1,0,C01,0,16,200,3,9,26,0,6,112,0,0,0,0,0,0,0,372,0,43,415,536,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1191,B,1,0,B,0,21,141,5,0,11,0,9,97,0,0,0,0,0,1,8,293,0,12,305,382,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1191,C,1,0,C01,0,21,156,8,7,19,1,1,79,0,0,0,1,0,0,7,300,0,8,308,381,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1192,B,1,0,B,0,31,198,10,7,23,1,11,121,0,0,4,3,0,0,9,418,0,17,435,568,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1192,C,1,0,C01,0,19,190,2,3,30,1,11,134,0,0,0,0,1,0,8,399,0,18,417,567,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1193,B,1,0,B,0,48,196,2,9,18,2,17,125,0,0,1,1,0,0,7,426,1,9,436,574,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1193,C,3,0,C03,0,49,195,5,11,17,4,16,104,0,0,5,3,0,0,8,417,0,10,427,573,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1193,C,2,0,C02,0,31,210,8,9,21,1,19,116,0,0,2,2,0,0,6,425,0,15,440,573,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1193,C,1,0,C01,0,51,188,6,15,20,1,18,118,0,0,6,0,0,0,5,428,0,8,436,574,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1194,B,1,0,B,0,39,172,9,4,17,2,8,139,0,0,1,0,0,0,10,401,0,19,420,514,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1194,C,1,0,C01,0,25,196,12,12,12,0,11,110,0,0,7,2,1,0,6,394,0,9,403,513,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1195,B,1,0,B,0,25,184,3,6,16,1,9,112,0,0,2,0,0,0,10,368,0,22,390,540,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1195,C,1,0,C01,0,36,179,4,14,12,1,9,122,0,0,2,1,0,0,10,390,0,0,390,539,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1196,B,1,0,B,0,28,127,3,13,24,2,7,132,0,0,4,4,0,0,9,353,1,14,368,531,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1196,C,1,0,C01,0,28,123,4,8,25,1,7,146,0,0,4,0,1,0,5,352,0,20,372,530,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1197,B,1,0,B,0,30,149,6,9,24,0,7,152,0,0,1,1,1,0,6,386,0,15,401,553,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1197,C,1,0,C01,0,28,146,3,10,23,0,10,148,0,0,1,0,0,0,17,386,0,19,405,553,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1198,B,1,0,B,0,13,143,2,9,21,1,12,128,0,0,4,1,0,0,8,342,0,11,353,447,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1198,C,1,0,C01,0,12,149,2,5,11,4,6,120,0,0,3,1,0,0,10,323,0,7,330,446,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1199,B,1,0,B,0,32,170,10,5,16,1,12,105,0,0,2,0,1,0,9,363,0,11,374,488,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1199,C,1,0,C01,0,31,162,2,9,17,2,13,104,0,0,3,3,0,0,12,358,0,11,369,487,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1200,B,1,0,B,0,45,330,6,3,5,1,2,38,0,0,4,2,1,1,5,443,1,4,448,564,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1200,C,1,0,C01,0,53,323,6,4,10,2,7,29,0,0,3,1,0,0,2,440,0,5,445,564,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1201,B,1,0,B,0,28,205,4,6,15,0,7,109,0,0,4,1,0,0,3,382,0,16,398,539,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1201,C,1,0,C01,0,21,197,1,4,12,1,8,111,0,0,2,0,0,0,4,361,0,16,377,538,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1202,B,1,0,B,0,9,133,9,11,8,1,9,139,0,0,5,0,0,0,9,333,0,24,357,518,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1202,C,1,0,C01,0,14,134,9,10,10,1,9,128,0,0,0,2,0,0,6,323,0,21,344,517,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1203,B,1,0,B,0,29,182,6,9,15,3,8,99,0,0,4,1,0,0,4,360,0,9,369,492,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1203,C,1,0,C01,0,48,151,9,9,19,0,10,86,0,0,0,2,0,0,9,343,0,7,350,492,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1204,B,1,0,B,0,40,252,7,3,4,0,10,63,0,0,3,0,0,0,4,386,0,8,394,496,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1204,C,1,0,C01,0,54,238,3,4,13,4,6,58,0,0,1,0,0,0,4,385,0,7,392,495,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1205,B,1,0,B,0,47,267,4,4,10,2,4,41,0,0,3,3,0,0,4,389,0,8,397,479,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1205,C,1,0,C01,0,43,240,5,3,9,1,8,49,0,0,2,5,0,0,2,367,0,12,379,479,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1211,B,1,0,B,0,22,162,5,18,16,2,9,137,0,0,4,2,0,0,16,393,0,6,399,537,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1212,B,1,0,B,0,33,238,13,18,18,2,9,177,0,0,4,2,0,0,14,528,0,22,550,749,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1213,B,1,0,B,0,55,204,4,11,19,3,13,102,0,0,5,0,1,0,10,427,0,16,443,592,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1213,C,1,0,C01,0,40,197,5,10,17,0,12,129,0,0,5,0,2,0,8,425,0,15,440,591,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1311,B,1,0,B,0,10,118,4,13,24,1,6,161,0,0,9,0,0,0,0,346,0,11,357,490,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1311,C,1,0,C01,0,11,115,3,5,23,1,3,152,0,0,3,0,0,0,21,337,0,16,353,490,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1319,B,1,0,B,0,14,127,2,15,22,6,12,184,0,0,2,0,0,0,7,391,0,16,407,602,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1319,C,1,0,C01,0,8,129,6,8,36,1,11,168,0,0,4,0,0,0,15,386,0,12,398,602,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1320,B,1,0,B,0,35,183,10,16,24,1,10,152,0,0,3,1,1,0,11,447,0,14,461,677,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1320,C,5,0,C05,0,31,176,2,15,23,1,12,175,0,0,4,1,0,0,11,451,0,20,471,677,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1320,C,4,0,C04,0,18,179,7,12,25,3,15,169,0,0,1,1,0,0,19,449,0,2,451,677,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1320,C,6,0,C06,0,38,210,2,16,20,1,16,150,0,0,4,1,1,0,11,470,0,17,487,677,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1320,C,8,0,C08,0,30,163,9,10,23,2,8,167,0,0,4,1,1,0,13,431,0,13,444,676,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1320,C,2,0,C02,0,24,171,7,8,29,5,9,161,0,0,1,3,1,0,13,432,0,2,434,677,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1320,C,1,0,C01,0,15,198,8,8,21,4,8,156,0,0,1,2,1,0,11,433,0,21,454,677,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1320,C,7,0,C07,0,22,187,5,10,17,7,18,172,0,0,7,2,1,0,9,457,0,16,473,677,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1320,C,3,0,C03,0,18,192,10,9,30,1,15,149,0,0,1,1,0,0,15,441,0,6,447,677,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1321,B,1,0,B,0,7,124,4,15,23,2,7,115,0,0,2,1,0,0,2,302,0,8,310,472,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1321,C,1,0,C01,0,3,143,55,14,13,4,3,103,0,0,0,0,0,0,0,338,0,0,338,471,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1322,B,1,0,B,0,10,122,7,16,15,1,6,181,0,0,1,0,2,0,17,378,0,16,394,601,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1322,C,1,0,C01,0,11,137,3,15,19,1,8,170,0,0,1,1,0,0,10,376,0,26,402,601,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1322,C,2,0,C02,0,8,116,5,13,20,2,7,200,0,0,3,1,0,0,21,396,0,19,415,600,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1323,B,1,0,B,0,6,128,0,18,17,0,12,129,0,0,1,0,0,1,8,320,0,17,337,502,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1323,C,1,0,C01,0,7,124,2,15,7,1,7,168,0,0,0,1,0,0,7,339,0,22,361,501,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1323,C,2,0,C02,0,9,123,1,15,21,2,8,131,0,0,2,0,2,0,15,329,0,12,341,501,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1459,B,1,0,B,0,42,234,5,9,17,2,8,160,0,0,5,3,0,0,5,490,0,19,509,695,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1459,C,1,0,C01,0,34,251,6,10,10,2,12,167,0,0,3,3,1,0,11,510,0,21,531,695,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1459,C,2,0,C02,0,25,264,3,6,18,2,13,155,0,0,3,2,0,0,10,501,0,21,522,695,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1459,C,3,0,C03,0,29,294,4,6,17,1,6,155,0,0,2,1,0,0,9,524,0,18,542,694,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1460,B,1,0,B,0,23,229,7,15,23,2,8,152,0,0,1,2,0,0,9,471,0,26,497,721,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1460,C,1,0,C01,0,20,228,8,2,27,4,9,189,0,0,1,3,0,0,9,500,0,29,529,721,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1460,C,2,0,C02,0,16,235,7,7,28,1,3,155,0,0,3,1,0,0,4,460,0,21,481,721,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,B,1,0,B,0,54,285,6,9,15,2,11,113,0,0,4,2,0,0,5,506,0,13,519,690,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C,6,0,C06,0,45,283,10,6,17,4,17,111,0,0,5,0,0,0,8,506,0,8,514,689,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C,8,0,C08,0,45,280,10,5,20,1,17,116,0,0,2,0,1,1,6,504,0,21,525,689,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C,11,0,C11,0,61,277,15,10,9,16,1,99,0,0,5,4,0,0,2,499,0,21,520,689,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C,9,0,C09,0,55,261,11,6,10,1,18,98,0,0,6,1,1,1,9,478,1,22,501,689,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C,7,0,C07,0,50,290,11,5,15,3,10,90,0,0,6,3,0,0,10,493,0,10,503,689,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C,4,0,C04,0,50,308,12,6,15,3,7,88,0,0,8,0,0,0,3,500,0,15,515,689,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C,3,0,C03,0,59,283,12,4,13,3,15,99,0,0,2,1,1,0,6,498,0,16,514,690,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C,2,0,C02,0,68,302,3,10,15,2,5,99,0,0,3,1,0,0,11,519,0,16,535,690,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C,5,0,C05,0,40,282,8,8,15,3,15,108,0,0,8,0,0,0,8,495,0,16,511,689,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C,1,0,C01,0,60,300,7,9,5,3,17,95,0,0,5,3,0,0,7,511,0,16,527,690,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C,10,0,C10,0,44,291,6,6,16,3,19,110,0,0,3,2,0,0,7,507,0,14,521,689,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1462,B,1,0,B,0,18,129,1,39,16,1,8,176,0,0,1,0,1,0,11,401,0,26,427,634,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1462,C,1,0,C01,0,23,121,0,29,14,2,7,195,0,0,0,0,0,0,7,398,0,21,419,634,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1462,C,2,0,C02,0,13,108,2,33,23,2,4,206,0,0,1,0,1,0,11,404,0,24,428,634,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1462,C,3,0,C03,0,11,139,1,32,19,5,12,118,0,0,0,1,0,0,6,344,0,27,371,633,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1463,B,1,0,B,0,4,123,13,40,18,3,5,173,0,0,0,0,0,0,6,385,0,28,413,573,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1463,C,2,0,C02,0,4,135,20,33,14,0,2,157,0,0,0,0,0,0,7,372,0,22,394,573,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1463,C,1,0,C01,0,9,132,13,33,16,2,7,150,0,0,2,1,0,0,9,374,0,19,393,573,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1464,B,1,0,B,0,5,158,11,23,5,0,8,168,0,0,0,2,0,0,9,389,0,24,413,664,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1464,C,2,0,C02,0,4,147,10,46,21,0,2,171,0,0,0,5,0,0,12,418,0,6,424,663,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1464,C,1,0,C01,0,7,146,6,33,14,1,2,205,0,0,1,3,0,0,10,428,0,21,449,664,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1465,B,1,0,B,0,5,197,1,30,20,0,7,179,0,0,0,1,0,1,6,447,0,34,481,734,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1465,C,1,0,C01,0,17,178,4,27,23,3,5,192,0,0,1,2,0,0,5,457,0,26,483,734,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,B,1,0,B,0,15,157,3,30,21,5,0,161,0,0,1,1,0,0,11,405,0,24,429,704,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C,9,0,C09,0,14,165,9,28,22,1,7,134,0,0,0,0,0,0,6,386,0,18,404,703,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C,11,0,C11,0,14,186,7,24,23,3,7,146,0,0,2,1,0,0,11,424,0,15,439,703,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C,8,0,C08,0,16,183,5,28,15,2,11,128,0,0,2,1,0,0,6,397,0,13,410,703,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C,7,0,C07,0,23,164,7,31,12,0,7,145,0,0,2,1,1,0,7,400,1,19,420,703,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C,6,0,C06,0,16,168,7,33,19,0,7,174,0,0,3,0,0,0,12,439,0,21,460,703,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C,5,0,C05,0,12,165,15,16,15,0,9,134,0,0,1,2,1,0,10,380,0,21,401,703,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C,4,0,C04,0,18,160,12,37,6,3,8,151,0,0,5,0,1,0,6,407,0,21,428,703,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C,3,0,C03,0,14,177,7,25,20,1,9,146,0,0,0,4,0,0,13,416,0,17,433,703,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C,2,0,C02,0,12,214,3,39,14,2,14,121,0,0,1,1,0,0,6,427,0,14,441,704,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C,1,0,C01,0,14,182,2,34,17,2,6,147,0,0,0,2,0,0,6,412,1,11,424,704,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C,10,0,C10,0,9,164,3,30,13,0,6,143,0,0,2,0,0,0,9,379,0,2,381,703,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,E,1,5,E01C05,0,21,174,8,27,19,0,10,131,0,0,2,2,0,0,13,407,0,4,411,747,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,E,1,4,E01C04,0,29,176,5,31,16,1,10,138,0,0,4,1,0,0,11,422,0,8,430,747,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,E,1,3,E01C03,0,34,171,7,31,20,2,8,136,0,0,0,1,0,0,11,421,0,25,446,747,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,E,1,2,E01C02,0,24,198,6,28,11,4,8,142,0,0,3,1,0,0,6,431,0,15,446,747,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,E,1,1,E01C01,0,30,190,5,20,12,2,5,158,0,0,3,2,1,0,11,439,0,6,445,747,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,E,1,0,E01,0,22,188,6,23,20,0,10,149,0,0,3,1,0,0,11,433,0,17,450,747,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1467,B,1,0,B,0,5,209,1,27,13,0,7,175,0,0,0,0,0,0,6,443,0,32,475,618,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1467,C,1,0,C01,0,13,165,4,40,21,3,5,170,0,0,1,0,0,0,14,436,0,25,461,618,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1467,C,2,0,C02,0,11,178,1,15,24,4,3,170,0,0,0,0,0,0,7,413,0,22,435,618,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1728,B,1,0,B,0,8,151,3,13,25,1,7,157,0,0,2,0,0,0,9,376,0,20,396,716,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1728,C,1,0,C01,0,14,146,5,19,25,1,4,156,0,0,3,3,0,1,16,393,1,20,414,716,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1728,C,2,0,C02,0,10,170,7,11,22,1,10,170,0,0,0,0,0,0,6,407,0,17,424,715,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1733,B,1,0,B,0,22,154,7,3,16,2,15,153,0,0,1,1,0,0,6,380,1,14,395,705,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1733,C,4,0,C04,0,12,149,7,6,25,0,10,154,0,0,1,1,0,0,12,377,0,16,393,704,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1733,C,5,0,C05,0,16,149,2,9,13,2,13,169,0,0,0,3,0,0,9,385,0,9,394,704,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1733,C,3,0,C03,0,13,160,13,7,17,1,16,160,0,0,2,1,0,0,6,396,1,17,414,704,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1733,C,2,0,C02,0,12,120,4,7,23,2,14,154,0,0,3,0,0,0,10,349,0,15,364,704,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1733,C,1,0,C01,0,8,149,7,7,17,2,7,165,0,0,2,1,0,0,5,370,0,15,385,705,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1834,B,1,0,B,0,76,360,6,3,15,3,15,62,0,0,8,2,0,0,7,557,0,11,568,696,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1834,C,1,0,C01,0,79,319,4,4,7,2,13,70,0,0,3,2,0,0,6,509,1,8,518,695,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1834,C,2,0,C02,0,81,347,7,4,10,1,22,78,0,0,3,1,0,0,3,557,1,9,567,695,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1835,B,1,0,B,0,67,367,7,5,7,4,18,53,0,0,5,0,1,0,6,540,0,4,544,686,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1835,C,1,0,C01,0,77,361,10,4,13,3,15,48,0,0,4,1,0,0,1,537,0,5,542,686,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1835,C,2,0,C02,0,81,338,5,5,12,2,12,57,0,0,8,3,0,0,4,527,0,4,531,685,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1836,B,1,0,B,0,66,224,10,5,13,2,2,84,0,0,6,3,0,0,6,421,0,9,430,532,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1836,C,1,0,C01,0,57,237,2,7,17,1,7,56,0,0,3,0,0,0,4,391,0,6,397,531,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1837,B,1,0,B,0,18,149,1,18,22,2,11,123,0,0,2,2,1,0,14,363,0,9,372,546,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1837,C,1,0,C01,0,16,164,4,10,21,0,13,127,0,0,6,0,0,0,14,375,0,8,383,546,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1838,B,1,0,B,0,22,178,4,14,21,4,14,175,0,0,1,1,0,0,6,440,0,19,459,646,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1838,C,1,0,C01,0,24,169,11,11,30,1,17,181,0,0,7,0,0,0,11,462,0,14,476,646,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1838,C,2,0,C02,0,21,184,9,10,28,2,13,141,0,0,6,0,0,0,13,427,0,18,445,646,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1838,C,3,0,C03,0,26,184,8,7,21,7,10,182,0,0,0,0,1,0,12,458,1,14,473,645,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1839,B,1,0,B,0,8,157,1,10,19,0,4,134,0,0,2,0,0,0,9,344,0,20,364,577,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1839,C,1,0,C01,0,7,146,2,19,16,0,5,129,0,0,0,0,0,0,4,328,0,1,329,577,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1839,C,2,0,C02,0,5,156,0,12,17,0,4,130,0,0,0,0,0,2,7,333,0,16,349,576,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1839,C,3,0,C03,0,5,160,3,22,9,1,2,114,0,0,1,0,0,0,2,319,0,23,342,576,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1840,B,1,0,B,0,65,303,10,10,24,1,15,82,0,0,7,2,1,1,3,524,0,10,534,660,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1840,C,1,0,C01,0,57,259,7,11,11,4,17,95,0,0,6,2,0,0,5,474,0,16,490,660,Grupo de recuento,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1840,C,2,0,C02,0,53,270,10,7,16,4,14,113,0,0,5,1,0,0,7,500,0,9,509,660,Acta casilla,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1840,C,3,0,C03,0,71,268,6,11,18,2,22,100,0,0,9,2,0,0,9,518,0,4,522,660,Grupo de recuento,,,
