CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PUP,NAO,FXMO,MUJER,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,C_PAN_PRI_1,C_PAN_PRD_1,C_PAN_PRD_PUP,C_PAN_PRD_2,C_PAN_PUP,C_PRD_PUP,C_PAN_PRD_NAO,C_PAN_PRD_3,C_PAN_NAO,C_PRD_NAO,C_PRI_PRD_1,C_PRD_PUP_1,C_PRD_NAO_1,C_PVEM_MORENA_NAO_FXMO,C_PVEM_MORENA_NAO,C_PVEM_MORENA_FXMO,C_PVEM_NAO_FXMO,C_MORENA_NAO_FXMO,C_PVEM_MORENA,C_PVEM_NAO,C_PVEM_FXMO,C_MORENA_NAO,C_MORENA_FXMO,C_NAO_FXMO,C_PVEM_MORENA_NAO_1,C_PVEM_MORENA_1,C_PVEM_NAO_1,C_MORENA_NAO_1,C_PVEM_MORENA_2,C_PVEM_MORENA_FXMO_1,C_PVEM_MORENA_3,C_PVEM_FXMO_1,C_MORENA_FXMO_1,C_PVEM_NAO_2,C_PVEM_FXMO_2,C_PT_PUP_NAO,C_PT_PUP,C_PT_NAO,C_PUP_NAO,C_PT_PUP_1,C_PT_NAO_1,C_MORENA_NAO_FXMO_1,C_MORENA_NAO_2,C_MORENA_FXMO_2,C_NAO_FXMO_1,C_MORENA_NAO_3,C_MORENA_FXMO_3,C_PUP_NAO_FXMO,C_PUP_NAO_1,C_PUP_FXMO,C_NAO_FXMO_2,C_PUP_NAO_2,C_PUP_FXMO_1,C_NAO_FXMO_3,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,50,1,1,0,0,0,179,138,36,139,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,21,518,703
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,51,2,2,0,0,0,206,202,211,130,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,36,792,1028
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,52,2,2,0,0,0,170,50,297,162,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,30,717,904
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,53,2,2,0,0,0,176,265,204,134,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,23,805,1031
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,54,2,2,0,0,0,109,79,229,303,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,7,730,931
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,55,1,1,0,0,0,20,9,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,8,173,218
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,56,2,2,0,0,0,68,41,274,227,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,26,644,890
3,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,57,5,5,293,17,67,123,524,0,883,65,404,13,68,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463,1,113,2577,3728
3,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,58,5,5,303,26,48,79,545,0,849,62,275,11,73,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2277,1,84,2362,3269
3,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,59,5,5,246,28,93,85,549,0,536,64,154,14,24,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802,1,59,1862,2475
3,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,60,5,5,327,26,73,162,626,0,650,100,274,18,66,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333,1,72,2406,3480
3,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,61,3,3,36,7,12,24,91,0,193,15,60,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,26,478,683
3,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,62,2,2,36,0,10,46,82,0,191,3,16,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,10,414,543
3,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,63,1,1,25,4,5,20,46,0,109,10,15,6,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,14,270,462
3,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,64,1,1,6,4,6,39,126,0,47,6,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,13,264,407
3,20,OAXACA,21,OCOTLAN DE MORELOS,8,ASUNCION OCOTLAN,65,2,2,0,25,0,156,0,4,131,0,135,14,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,65,628,1052
3,20,OAXACA,21,OCOTLAN DE MORELOS,8,ASUNCION OCOTLAN,66,2,2,0,17,0,123,0,3,86,0,145,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,1,32,479,808
3,20,OAXACA,21,OCOTLAN DE MORELOS,8,ASUNCION OCOTLAN,67,1,1,0,16,0,121,0,3,58,0,64,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,23,342,584
3,20,OAXACA,3,LOMA BONITA,11,AYOTZINTEPEC,74,3,3,1,392,0,0,0,7,385,0,69,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,0,47,1172,1738
3,20,OAXACA,3,LOMA BONITA,11,AYOTZINTEPEC,75,5,5,11,474,0,0,0,5,601,0,68,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,2,70,1555,2374
3,20,OAXACA,3,LOMA BONITA,11,AYOTZINTEPEC,76,2,2,6,425,0,0,0,15,91,0,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,51,640,1191
3,20,OAXACA,11,MATIAS ROMERO,12,EL BARRIO DE LA SOLEDAD,77,4,4,0,0,0,9,362,380,688,2,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,0,42,1496,2278
3,20,OAXACA,11,MATIAS ROMERO,12,EL BARRIO DE LA SOLEDAD,78,2,2,0,0,0,3,191,156,314,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,24,693,949
3,20,OAXACA,11,MATIAS ROMERO,12,EL BARRIO DE LA SOLEDAD,79,3,3,0,0,0,12,331,297,400,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,0,48,1102,1798
3,20,OAXACA,11,MATIAS ROMERO,12,EL BARRIO DE LA SOLEDAD,80,2,2,0,0,0,4,272,151,199,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,32,667,1051
3,20,OAXACA,11,MATIAS ROMERO,12,EL BARRIO DE LA SOLEDAD,81,1,1,0,0,0,5,23,3,53,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,4,93,153
3,20,OAXACA,11,MATIAS ROMERO,12,EL BARRIO DE LA SOLEDAD,82,2,2,0,0,0,12,264,87,160,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,33,568,1040
3,20,OAXACA,11,MATIAS ROMERO,12,EL BARRIO DE LA SOLEDAD,83,2,2,0,0,0,1,143,63,179,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,14,403,606
3,20,OAXACA,11,MATIAS ROMERO,12,EL BARRIO DE LA SOLEDAD,84,3,3,0,0,0,6,467,46,236,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,43,802,1176
3,20,OAXACA,11,MATIAS ROMERO,12,EL BARRIO DE LA SOLEDAD,85,2,2,0,0,0,2,81,31,234,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,9,359,442
3,20,OAXACA,11,MATIAS ROMERO,12,EL BARRIO DE LA SOLEDAD,86,2,2,0,0,0,8,402,73,249,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,0,44,785,1086
3,20,OAXACA,11,MATIAS ROMERO,15,CHAHUITES,97,2,2,0,0,0,19,95,147,264,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,27,590,1051
3,20,OAXACA,11,MATIAS ROMERO,15,CHAHUITES,98,3,3,0,0,0,32,103,196,479,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0,40,962,1694
3,20,OAXACA,11,MATIAS ROMERO,15,CHAHUITES,99,2,2,0,0,0,22,128,192,266,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,17,665,1017
3,20,OAXACA,11,MATIAS ROMERO,15,CHAHUITES,100,2,2,0,0,0,21,169,153,310,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,0,14,763,1254
3,20,OAXACA,11,MATIAS ROMERO,15,CHAHUITES,101,2,2,0,0,0,17,93,154,357,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,21,760,1194
3,20,OAXACA,11,MATIAS ROMERO,15,CHAHUITES,102,2,2,0,0,0,21,121,163,407,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,32,806,1296
3,20,OAXACA,11,MATIAS ROMERO,15,CHAHUITES,103,2,2,0,0,0,14,103,169,374,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,27,757,1227
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,16,CHALCATONGO DE HIDALGO,104,2,2,0,35,14,124,102,189,85,0,40,36,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,696,7,41,744,1148
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,16,CHALCATONGO DE HIDALGO,105,2,2,0,31,20,118,136,262,87,0,17,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,839,7,47,893,1312
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,16,CHALCATONGO DE HIDALGO,106,3,3,0,19,27,88,181,169,116,0,21,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,787,3,43,833,1103
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,16,CHALCATONGO DE HIDALGO,107,2,2,0,40,39,192,149,117,92,0,48,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,782,4,34,820,1209
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,16,CHALCATONGO DE HIDALGO,108,1,1,0,4,9,39,115,61,67,0,7,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,343,0,21,364,522
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,16,CHALCATONGO DE HIDALGO,109,2,2,0,9,5,71,84,174,131,0,14,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,541,0,39,580,800
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,16,CHALCATONGO DE HIDALGO,110,2,2,0,18,12,79,65,48,152,0,33,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,478,0,42,520,811
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,17,CIENEGA DE ZIMATLAN,111,2,2,0,235,0,116,114,3,37,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,2,43,897,1319
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,17,CIENEGA DE ZIMATLAN,112,2,2,0,212,0,102,102,3,24,0,0,405,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,2,37,890,1288
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,24,COSOLAPA,134,2,2,6,11,0,70,3,57,167,1,0,12,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,32,529,760
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,24,COSOLAPA,135,3,3,26,12,2,201,9,117,378,6,5,13,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,0,85,1249,1837
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,24,COSOLAPA,136,3,3,8,10,3,134,16,161,357,4,5,11,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,0,76,1224,1891
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,24,COSOLAPA,137,1,1,0,2,1,108,8,23,197,2,1,5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,16,447,595
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,24,COSOLAPA,138,1,1,2,0,1,97,6,28,182,1,1,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,20,438,629
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,24,COSOLAPA,139,2,2,7,10,2,194,12,69,324,7,7,14,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,1,56,876,1258
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,24,COSOLAPA,140,1,1,0,3,0,49,7,50,101,0,1,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,23,309,440
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,24,COSOLAPA,141,1,1,6,7,3,96,10,31,206,7,2,7,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,31,546,734
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,24,COSOLAPA,142,1,1,3,4,1,14,4,157,35,6,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,36,293,436
3,20,OAXACA,1,SAN FELIPE JALAPA DE DIAZ,24,COSOLAPA,143,2,2,6,10,2,168,6,92,247,4,0,13,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,0,38,750,1078
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,147,5,5,324,283,18,296,30,341,354,15,23,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1743,0,93,1836,2871
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,148,11,11,458,720,72,395,104,775,1202,22,24,31,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,62,0,0,0,0,0,0,3931,0,183,4114,6870
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,149,4,4,276,283,32,108,41,426,454,11,7,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1713,1,68,1782,2626
