CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,MC,PVEM,MORENA,PT,QS,PVEM_MORENA_PT,PVEM_MORENA,PVEM_PT,MORENA_PT,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,824,1,1,64,7,2,14,9,101,6,7,7,7,0,0,2,0,0,0,226,0,5,231,462
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,825,2,2,149,7,3,40,29,275,8,12,33,3,0,3,9,1,0,0,572,1,17,590,1148
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,826,2,2,136,15,3,35,18,202,11,12,16,1,0,2,12,2,0,0,465,0,14,479,820
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,827,2,2,98,12,3,43,19,259,14,8,39,12,1,0,7,2,1,0,518,0,8,526,1017
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,828,1,1,125,13,6,28,16,153,8,7,13,2,0,1,9,2,0,0,383,0,8,391,574
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,829,2,2,82,19,3,20,22,254,17,11,26,6,1,4,5,1,0,0,471,0,13,484,873
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,830,2,2,112,13,6,31,46,325,14,9,20,8,1,2,5,3,0,0,595,0,18,613,1139
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,831,1,1,146,17,6,21,18,129,10,8,18,2,0,2,11,1,1,0,390,0,9,399,595
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,832,2,2,149,18,4,39,13,194,9,10,15,2,0,0,8,3,0,0,464,0,14,478,799
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,833,2,2,196,33,1,40,18,216,14,7,16,6,0,1,12,1,0,0,561,2,20,583,864
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,834,2,2,182,15,2,25,18,198,12,11,14,2,0,0,12,0,0,0,491,0,8,499,778
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,835,1,1,178,22,7,37,17,155,8,10,5,2,1,4,3,5,0,0,454,1,16,471,686
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,836,2,2,193,20,8,48,27,276,16,28,20,1,0,1,16,1,0,0,655,1,20,676,1103
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,837,2,2,181,28,3,50,23,207,10,20,20,1,0,2,13,8,0,0,566,1,17,584,888
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,838,2,2,125,17,2,38,28,245,14,11,24,6,1,0,7,1,0,0,519,2,9,530,968
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,839,1,1,147,14,5,28,17,174,13,11,15,3,0,0,7,3,0,0,437,0,10,447,743
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,840,2,2,124,22,4,36,29,275,18,9,19,19,0,0,6,0,0,0,561,0,21,582,1256
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,841,1,1,58,5,1,18,18,178,11,4,5,0,1,0,5,0,1,0,305,0,7,312,605
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,842,2,2,87,16,1,35,25,236,13,8,34,5,2,0,5,3,2,0,472,0,15,487,905
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,843,2,2,89,11,4,28,19,232,8,12,14,1,1,0,8,0,0,0,427,0,4,431,857
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,844,1,1,49,16,2,16,20,193,11,5,25,6,3,0,6,1,1,0,354,0,15,369,697
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,845,1,1,70,17,5,28,15,169,7,13,11,2,1,3,1,2,0,0,344,0,13,357,706
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,846,4,4,458,39,5,95,52,547,32,33,54,8,2,6,28,11,0,3,1373,2,30,1405,2798
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,847,1,1,92,12,6,23,15,147,8,8,8,3,0,0,11,6,0,0,339,1,8,348,657
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,848,1,1,69,17,4,26,11,150,11,14,1,0,2,4,1,0,0,0,310,2,12,324,653
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,849,1,1,90,5,2,13,23,149,11,3,14,1,1,1,8,5,0,0,326,0,6,332,709
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,850,2,2,110,17,3,27,20,176,13,13,20,7,0,0,13,6,0,0,425,2,18,445,908
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,851,2,2,74,14,3,41,13,182,3,9,14,1,0,1,5,2,1,0,363,0,13,376,852
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,852,1,1,96,20,1,20,13,152,4,7,11,3,1,3,8,3,1,0,343,0,3,346,648
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,853,2,2,144,14,4,25,15,153,7,14,10,4,0,2,9,2,0,0,403,0,19,422,765
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,854,2,2,300,27,2,76,20,339,24,15,27,7,0,0,15,0,0,0,852,1,14,867,1490
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,855,2,2,184,15,10,54,34,322,23,18,18,3,0,9,7,2,0,0,699,0,13,712,1233
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,856,3,3,247,28,8,78,43,534,29,30,35,6,2,6,21,1,0,0,1068,1,21,1090,1920
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,857,4,4,357,45,8,95,60,691,38,38,52,15,1,3,25,2,1,0,1431,3,35,1469,2530
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,858,3,3,263,23,6,73,54,431,26,28,32,5,1,2,29,2,1,0,976,0,24,1000,1671
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,859,4,4,300,33,12,65,69,645,25,22,38,3,1,13,23,3,2,0,1254,0,27,1281,2301
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,860,3,3,237,31,13,63,71,628,29,28,46,10,0,3,22,4,1,1,1187,1,29,1217,2216
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,861,3,3,245,20,5,46,54,531,16,19,39,6,1,4,15,3,0,0,1004,0,27,1031,1915
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,862,4,4,379,50,10,74,84,776,35,39,61,11,1,4,21,0,1,0,1546,1,41,1588,2892
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,863,2,2,155,16,4,42,26,355,19,7,30,5,3,6,7,2,0,0,677,0,23,700,1268
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,864,4,4,324,50,8,77,62,618,40,31,55,14,1,11,15,5,0,0,1311,4,38,1353,2281
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,865,3,3,165,36,3,45,39,465,16,19,46,7,6,4,11,4,5,0,871,0,25,896,1634
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,866,4,4,253,23,10,51,76,648,40,12,70,20,3,5,15,3,1,0,1230,1,39,1270,2369
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,867,3,3,256,65,10,24,27,318,19,7,31,7,1,4,0,0,13,0,782,1,25,808,2020
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,868,4,4,588,131,16,61,66,577,43,23,40,15,3,7,0,0,23,0,1593,1,59,1653,2852
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,869,4,4,1448,155,19,72,25,256,18,13,24,0,0,1,0,0,27,0,2058,0,42,2100,2801
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,870,6,6,1547,140,22,54,33,244,19,11,20,1,0,2,0,0,26,0,2119,1,45,2165,2715
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,871,4,4,234,56,8,25,62,497,33,20,33,21,4,10,0,0,8,0,1011,0,61,1072,2316
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,872,3,3,171,72,9,36,42,378,35,8,44,7,3,2,0,0,8,0,815,1,41,857,1958
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,873,5,5,462,66,10,60,58,747,48,15,80,15,11,9,0,0,14,0,1595,0,73,1668,3532
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,874,1,1,81,19,2,11,7,188,13,8,25,6,2,3,0,0,1,0,366,0,16,382,704
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,875,3,3,137,37,6,27,31,339,16,10,37,6,3,6,0,0,1,0,656,5,33,694,1550
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,876,3,3,341,88,7,54,42,469,18,19,33,8,2,5,0,0,12,0,1098,0,24,1122,2154
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,877,4,4,218,42,11,49,32,551,31,12,42,10,3,12,0,0,3,0,1016,2,32,1050,2410
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,878,3,3,184,40,2,31,51,382,33,12,31,8,3,9,0,0,8,0,794,1,28,823,1804
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,879,5,5,1720,178,14,147,23,321,16,51,23,0,1,5,0,0,26,0,2525,2,61,2588,3473
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,880,2,2,854,54,11,39,5,88,2,5,3,0,0,0,0,0,8,0,1069,0,19,1088,1351
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,881,3,3,927,80,3,54,9,115,7,9,9,0,1,3,0,0,10,0,1227,0,24,1251,1691
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,882,3,3,757,70,39,53,12,195,15,8,16,5,1,3,0,0,12,0,1186,0,23,1209,1648
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,883,2,2,780,80,9,56,6,95,6,6,11,2,0,0,0,0,16,0,1067,0,37,1104,1478
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,884,3,3,979,74,8,44,7,113,4,11,8,1,1,1,0,0,6,0,1257,1,13,1271,1638
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,885,3,3,766,89,8,73,9,172,9,16,11,1,0,2,0,0,13,0,1169,1,38,1208,1875
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,886,2,2,886,72,9,27,4,84,3,2,4,1,0,0,0,0,10,0,1102,0,17,1119,1470
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,887,4,4,1709,137,13,82,17,201,9,12,20,2,0,2,0,0,24,0,2228,0,51,2279,2933
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,888,2,2,860,58,8,35,3,77,2,4,6,2,0,1,0,0,10,0,1066,0,15,1081,1402
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,889,5,5,2298,147,24,89,13,199,5,16,16,3,0,1,0,0,39,0,2850,0,52,2902,3657
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,890,5,5,1952,135,14,111,14,195,10,8,15,1,0,3,0,0,36,0,2494,0,37,2531,3494
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,891,3,3,1078,46,15,22,22,118,12,12,10,3,0,2,29,6,1,0,1376,0,9,1385,1849
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,892,5,5,454,189,25,61,97,936,62,107,33,18,8,10,19,27,0,1,2047,1,73,2121,3356
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,893,1,1,129,28,5,18,26,204,8,20,5,3,3,2,3,5,0,0,459,1,27,487,672
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,894,5,5,256,135,33,154,163,272,34,39,0,0,0,0,32,10,0,0,1128,1,89,1218,2290
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,895,2,2,188,59,11,103,107,192,55,11,0,0,0,0,8,7,0,0,741,0,54,795,1428
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,896,6,6,374,207,20,304,140,659,68,15,0,0,0,0,19,16,0,1,1823,0,86,1909,2624
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,897,2,2,89,47,11,163,60,238,36,15,0,0,0,0,3,3,1,0,666,1,39,706,1024
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,898,4,4,454,51,11,52,59,528,149,33,0,0,0,0,21,6,1,2,1367,0,74,1441,2431
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,899,2,2,225,16,6,33,42,312,26,8,0,0,0,0,7,4,0,2,681,0,28,709,1221
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,900,4,4,424,46,15,136,118,620,63,50,0,0,0,0,24,2,3,0,1501,0,83,1584,2517
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,901,2,2,235,28,5,49,55,286,33,30,0,0,0,0,12,6,0,0,739,0,43,782,1225
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,902,4,4,205,38,11,105,56,512,38,17,24,6,1,4,0,0,5,0,1022,0,45,1067,2333
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,903,2,2,186,39,8,73,25,255,22,19,9,3,2,0,0,0,4,0,645,1,31,677,1052
5,22,QUERETARO,9,AMEALCO DE BONFIL,1,AMEALCO DE BONFIL,904,2,2,158,33,8,89,66,230,18,2,19,8,2,0,0,16,0,0,649,5,63,717,1126
5,22,QUERETARO,9,AMEALCO DE BONFIL,1,AMEALCO DE BONFIL,905,5,5,511,92,38,211,136,588,43,17,51,17,3,4,0,38,0,0,1749,7,124,1880,3458
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,906,3,3,475,175,10,29,36,671,29,14,0,0,0,0,0,0,3,0,1442,0,66,1508,2216
5,22,QUERETARO,9,AMEALCO DE BONFIL,10,EL MARQUES,907,3,3,366,37,26,47,90,603,38,37,14,5,1,4,0,7,0,0,1275,0,41,1316,2105
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,908,2,2,175,117,12,56,20,326,61,4,0,0,0,0,0,0,4,0,775,0,45,820,1422
5,22,QUERETARO,12,TEQUISQUIAPAN,11,PEDRO ESCOBEDO,909,5,5,296,188,15,62,68,413,103,11,0,0,0,0,0,0,7,0,1163,0,48,1211,1840
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,910,2,2,256,27,4,48,42,349,36,21,0,0,0,0,10,2,1,0,796,4,31,831,1387
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,911,4,4,280,33,7,51,62,541,45,36,0,0,0,0,23,0,3,0,1081,0,43,1124,2396
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,912,5,5,896,55,12,186,60,434,46,61,0,0,0,0,51,11,2,0,1814,2,46,1862,3463
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,913,3,3,421,42,13,97,66,486,42,55,0,0,0,0,19,5,1,0,1247,0,68,1315,2185
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,914,4,4,482,35,12,116,109,590,53,71,0,0,0,0,22,3,3,0,1496,3,55,1554,2568
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,915,4,4,462,50,9,143,71,719,48,94,33,9,1,5,7,2,1,0,1654,7,46,1707,2868
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,916,3,3,362,34,9,79,52,489,31,54,52,9,1,2,17,3,0,1,1195,0,36,1231,2104
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,917,3,3,260,29,8,71,59,539,28,51,45,5,2,5,9,4,1,1,1117,0,31,1148,2142
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,918,3,3,97,36,4,41,34,411,29,2,32,11,1,3,6,2,1,0,710,0,22,732,1526
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,919,3,3,405,86,14,80,46,547,36,37,53,13,2,3,26,3,0,0,1351,0,30,1381,2233
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,920,4,4,402,96,15,99,48,740,29,36,61,18,1,10,30,5,0,2,1592,2,39,1633,2945
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,921,3,3,1006,151,18,47,6,173,10,20,13,2,1,1,0,0,0,0,1448,0,27,1475,2022
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,922,4,4,1309,194,13,96,10,253,19,32,24,1,0,2,0,0,0,0,1953,0,29,1982,2704
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,923,3,3,1191,179,16,44,15,163,6,16,13,0,0,1,0,0,0,0,1644,1,36,1681,2182
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,924,4,4,1438,207,18,70,15,223,18,30,14,1,0,4,0,0,0,0,2038,0,33,2071,2758
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,925,1,1,84,12,0,23,8,93,12,11,8,2,0,1,1,0,0,0,255,0,6,261,478
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,926,2,2,160,12,7,40,23,297,10,12,20,7,0,2,8,5,0,0,603,9,13,625,1125
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,927,2,2,84,9,2,24,11,158,5,10,3,0,0,2,1,0,0,0,309,0,13,322,757
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,928,2,2,219,19,5,36,22,209,22,12,13,2,2,4,6,6,0,0,577,0,15,592,1005
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,929,5,5,379,23,12,139,63,801,39,52,60,17,3,8,16,4,1,0,1617,2,40,1659,3054
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,930,2,2,101,14,1,31,23,305,7,10,23,7,0,6,7,0,0,0,535,9,14,558,1309
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,931,2,2,146,13,1,42,13,266,17,18,24,5,1,0,4,3,1,0,554,1,12,567,1196
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,932,3,3,366,39,14,54,67,439,23,21,36,8,8,4,14,3,2,0,1098,1,25,1124,2147
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,933,5,5,300,31,5,124,69,725,52,62,81,8,1,6,21,7,2,0,1494,1,38,1533,3135
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,934,3,3,817,48,10,43,17,144,8,30,16,1,1,1,35,3,1,0,1175,1,11,1187,1581
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,935,3,3,213,40,14,39,22,326,25,14,23,11,3,1,24,5,2,0,762,0,21,783,1716
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,936,3,3,233,39,8,42,31,343,24,19,49,6,3,6,10,2,0,0,815,0,35,850,1774
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,937,3,3,488,50,11,50,24,258,15,33,16,3,0,1,27,5,2,0,983,1,17,1001,1529
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,938,5,5,715,55,8,109,53,650,27,56,46,14,2,5,47,5,1,0,1793,1,45,1839,3006
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,939,3,3,286,23,5,46,33,303,16,21,30,8,0,2,21,2,0,0,796,2,17,815,1548
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,940,5,5,693,68,33,94,69,606,33,49,58,10,1,14,51,8,3,1,1791,1,52,1844,3070
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,941,4,4,460,69,18,77,49,594,32,24,48,9,4,2,43,4,0,0,1433,0,42,1475,2645
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,942,4,4,442,47,21,89,72,556,36,32,54,7,0,6,24,4,0,0,1390,1,33,1424,2642
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,943,3,3,1181,95,11,43,11,117,3,8,8,4,0,0,0,0,0,0,1481,1,22,1504,1939
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,944,4,4,1293,193,16,66,18,222,12,27,21,0,0,0,0,0,0,0,1868,1,60,1929,2518
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,945,5,5,1088,107,5,43,6,158,9,11,10,1,0,0,0,0,0,0,1438,1,20,1459,1866
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,946,4,4,980,158,23,81,15,286,18,28,23,0,1,1,0,0,0,0,1614,1,64,1679,2318
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,947,2,2,338,51,3,29,19,270,20,6,0,0,0,0,0,0,7,0,743,0,37,780,1142
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,948,1,1,211,41,5,13,12,189,6,1,0,0,0,0,0,0,3,0,481,0,20,501,728
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,949,2,2,301,80,5,24,15,441,13,1,0,0,0,0,0,0,3,0,883,0,55,938,1427
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,950,2,2,220,57,6,23,26,236,17,10,0,0,0,0,0,0,9,0,604,0,32,636,856
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,951,3,3,1059,31,12,37,4,143,4,13,0,0,0,0,0,0,11,0,1314,0,19,1333,1645
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,952,2,2,733,20,7,20,7,114,2,6,0,0,0,0,0,0,6,0,915,0,16,931,1137
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,953,3,3,867,26,18,47,5,121,2,7,0,0,0,0,0,0,10,0,1103,0,20,1123,1551
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,954,3,3,926,35,7,34,0,165,5,12,0,0,0,0,0,0,10,0,1194,0,27,1221,1532
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,955,1,1,444,13,4,23,2,67,2,5,0,0,0,0,0,0,4,0,564,0,15,579,741
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,956,2,2,671,16,7,21,2,77,3,4,0,0,0,0,0,0,6,0,807,0,7,814,1009
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,957,3,3,860,31,6,53,5,170,7,19,0,0,0,0,0,0,1,0,1152,0,29,1181,1567
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,958,3,3,293,30,6,51,15,381,46,16,0,0,0,0,0,0,4,0,842,3,34,879,1606
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,959,4,4,1353,38,9,87,14,300,11,25,0,0,0,0,0,0,13,0,1850,0,29,1879,2349
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,960,2,2,229,23,8,48,18,366,33,15,0,0,0,0,0,0,2,0,742,1,36,779,1485
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,961,1,1,129,9,0,19,6,122,0,5,0,0,0,0,0,0,0,0,290,1,15,306,579
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,962,3,3,465,44,8,92,21,377,13,32,0,0,0,0,0,0,14,0,1066,0,45,1111,1754
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,963,2,2,307,23,10,46,21,349,35,10,0,0,0,0,0,0,5,0,806,0,40,846,1495
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,964,2,2,224,13,4,23,16,246,12,10,0,0,0,0,0,0,5,0,553,0,32,585,1076
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,965,2,2,292,16,9,56,13,294,8,8,0,0,0,0,0,0,1,0,697,0,38,735,1255
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,966,4,4,1542,54,21,98,12,394,21,29,0,0,0,0,0,0,16,0,2187,0,38,2225,2861
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,967,2,2,284,43,12,51,8,328,34,17,0,0,0,0,0,0,6,0,783,0,31,814,1407
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,968,2,2,247,23,6,58,22,310,24,14,0,0,0,0,0,0,3,0,707,0,39,746,1417
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,969,4,4,318,79,33,67,98,974,39,108,19,17,5,10,9,9,0,0,1785,1,62,1848,2820
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,970,2,2,108,52,10,92,26,287,23,28,9,3,5,2,2,5,0,0,652,0,30,682,1107
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,971,3,3,209,158,17,123,94,155,32,25,0,0,0,0,22,19,0,0,854,0,67,921,1750
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,972,3,3,271,224,10,324,98,236,12,18,0,0,0,0,26,19,3,0,1241,0,70,1311,1972
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,973,4,4,260,105,21,297,142,339,144,26,0,0,0,0,21,11,2,0,1368,0,57,1425,2387
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,974,4,4,166,108,14,166,124,555,66,34,0,0,0,0,13,14,1,0,1261,0,88,1349,2271
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,975,2,2,120,17,5,29,19,216,25,14,23,3,18,3,3,0,0,0,495,0,25,520,908
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,976,3,3,246,43,11,77,59,500,53,34,46,10,9,8,10,6,3,0,1115,1,58,1174,2199
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,977,3,3,363,46,7,57,74,485,30,26,21,8,7,3,11,4,1,0,1143,0,39,1182,1957
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,978,5,5,436,121,21,45,68,629,37,42,0,0,0,11,0,0,0,0,1410,0,101,1511,3141
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,979,3,3,224,101,10,26,65,484,33,31,0,0,0,6,0,0,0,0,980,0,70,1050,2027
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,980,1,1,67,20,1,14,16,128,15,2,0,0,0,3,0,0,0,0,266,0,17,283,510
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,981,3,3,459,40,4,6,56,285,21,4,0,0,0,18,0,0,0,0,893,0,24,917,1721
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,982,3,3,401,42,11,20,30,349,22,5,0,0,0,1,0,0,0,0,881,1,72,954,1662
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,983,4,4,420,109,11,23,131,311,20,6,0,0,0,4,0,0,0,0,1035,0,100,1135,2298
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,984,3,3,432,48,5,16,37,244,15,16,0,0,0,2,0,0,0,0,815,0,24,839,1528
5,22,QUERETARO,9,AMEALCO DE BONFIL,7,HUIMILPAN,985,5,5,492,109,12,38,684,189,26,55,30,12,4,0,0,23,0,0,1674,0,85,1759,3025
5,22,QUERETARO,9,AMEALCO DE BONFIL,7,HUIMILPAN,986,1,1,102,22,10,8,46,34,2,9,2,1,0,0,0,3,0,0,239,0,22,261,522
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,987,2,2,226,36,8,21,21,282,15,11,0,0,0,0,0,0,2,0,622,1,46,669,956
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,988,4,4,742,83,11,39,40,639,29,213,0,0,0,0,0,0,8,0,1804,0,82,1886,2542
