CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,MC,PVEM,MORENA,PT,QS,PVEM_MORENA_PT,PVEM_MORENA,PVEM_PT,MORENA_PT,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,39,C,2,0,C02,0,45,105,4,5,62,98,10,3,5,5,2,2,2,3,1,0,352,0,16,368,587,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,39,C,3,0,C03,0,34,74,1,0,103,92,13,8,5,4,1,0,2,2,0,0,339,0,24,363,587,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,40,B,1,0,B,0,21,48,3,1,35,39,9,1,2,0,1,0,1,1,0,0,162,0,8,170,260,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,41,B,1,0,B,0,32,69,3,8,78,93,7,2,3,1,2,0,0,0,0,0,298,0,23,321,501,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,41,E,1,0,E01,0,27,82,0,2,23,23,2,1,1,1,0,0,2,1,0,0,165,0,10,175,242,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,41,E,2,0,E02,0,8,25,2,0,30,51,1,1,6,3,2,0,0,0,0,0,129,0,11,140,231,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,42,B,1,0,B,0,41,35,2,6,70,112,13,3,4,5,2,2,4,1,0,1,301,0,12,313,507,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,42,C,1,0,C01,0,31,51,3,15,70,107,8,2,5,5,0,1,0,3,0,0,301,0,18,319,506,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,43,B,1,0,B,0,48,167,1,10,64,126,8,2,0,2,0,0,2,8,0,0,438,0,17,455,705,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,43,E,1,0,E01,0,47,66,2,1,20,28,2,1,1,3,0,0,2,4,0,0,177,0,5,182,248,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,44,B,1,0,B,0,32,100,1,4,46,51,4,1,0,1,1,0,0,2,0,0,243,0,13,256,352,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,45,B,1,0,B,0,62,102,3,11,53,157,16,3,5,1,0,1,5,1,0,0,420,0,32,452,679,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,45,C,1,0,C01,0,75,98,2,13,54,138,15,6,2,3,1,1,1,3,0,0,412,0,27,439,678,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,45,C,2,0,C02,0,61,99,0,7,62,159,14,5,2,5,1,0,2,4,0,0,421,0,27,448,678,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,2,ARROYO SECO,45,C,3,0,C03,0,41,102,3,12,64,192,19,4,5,2,0,3,4,3,0,0,454,0,19,473,678,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,46,B,1,0,B,0,80,20,3,11,20,254,9,47,6,1,0,0,0,14,0,0,465,0,19,484,749,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,46,C,1,0,C01,0,97,29,5,16,14,237,18,14,13,1,1,2,6,3,0,0,456,0,21,477,749,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,46,C,2,0,C02,0,83,17,6,13,17,287,19,13,2,2,0,1,3,5,5,0,473,0,23,496,749,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,46,E,1,0,E01,0,72,12,3,3,11,272,9,25,5,2,0,3,2,1,0,0,420,0,16,436,624,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,46,E,1,1,E01C01,0,79,17,2,9,22,247,10,18,5,2,1,0,0,6,0,0,418,0,11,429,624,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,47,B,1,0,B,0,143,25,7,13,13,184,15,25,9,1,4,5,10,8,0,0,462,1,22,485,743,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,47,C,1,0,C01,0,170,28,4,15,16,191,13,28,9,0,2,1,4,6,0,0,487,0,10,497,743,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,47,E,1,0,E01,0,38,8,6,15,23,176,6,20,6,3,5,2,0,3,0,0,311,0,12,323,426,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,47,E,1,1,E01C01,0,41,12,9,14,19,164,7,20,7,1,2,3,1,0,0,0,300,0,16,316,426,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,48,B,1,0,B,0,121,47,2,12,6,161,3,17,9,2,1,1,7,7,0,0,396,0,14,410,564,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,48,C,1,0,C01,0,143,57,1,17,15,120,11,21,1,2,1,3,6,3,0,0,401,0,19,420,564,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,48,C,2,0,C02,0,120,66,2,15,13,139,9,24,1,0,1,0,8,3,0,0,401,0,13,414,564,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,48,C,3,0,C03,0,138,40,4,13,14,126,13,23,5,3,1,2,3,4,1,0,390,0,15,405,564,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,48,SMR,1,0,SMR01,0,162,20,9,14,18,276,23,39,12,4,6,4,2,4,1,0,594,0,33,627,0,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,49,B,1,0,B,0,133,37,2,12,7,166,16,29,9,2,0,0,2,6,0,0,421,0,15,436,648,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,49,C,1,0,C01,0,124,32,5,10,7,188,12,28,9,2,0,3,5,4,0,0,429,15,15,459,648,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,49,C,2,0,C02,0,11,40,2,13,12,191,14,29,7,2,2,0,2,6,0,0,331,0,11,342,648,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,49,C,3,0,C03,0,114,29,5,16,14,206,10,30,12,1,1,0,1,1,0,0,440,0,12,452,648,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,51,B,1,0,B,0,82,12,6,9,13,141,8,18,5,0,0,3,2,1,0,0,300,0,6,306,451,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,51,C,1,0,C01,0,91,54,3,3,14,158,5,13,4,1,0,3,6,8,0,0,363,0,11,374,451,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,52,B,1,0,B,0,1,3,0,0,23,122,6,2,3,3,1,0,0,0,0,0,164,0,2,166,551,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,52,E,1,0,E01,0,4,1,0,2,11,83,4,2,4,0,3,1,0,1,0,0,116,0,13,129,406,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,52,E,1,1,E01C01,0,5,2,0,4,16,72,0,0,3,2,1,0,0,1,0,0,106,0,4,110,405,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,53,B,1,0,B,0,20,2,0,1,33,138,4,1,1,3,1,0,0,0,0,0,204,0,3,207,525,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,53,C,1,0,C01,0,18,2,1,0,30,103,2,2,2,2,1,0,1,2,0,0,166,0,4,170,525,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,54,B,1,0,B,0,33,20,5,2,9,129,16,23,5,1,3,1,0,2,0,0,249,0,16,265,462,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,54,C,1,0,C01,0,42,37,2,2,13,104,12,28,2,3,2,0,0,3,0,0,250,0,16,266,461,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,55,B,1,0,B,0,115,69,7,2,10,156,3,48,5,0,0,0,5,2,0,0,422,0,14,436,630,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,55,C,1,0,C01,0,91,54,3,3,14,158,5,13,4,1,0,3,6,8,0,0,363,0,11,374,629,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,56,B,1,0,B,0,94,3,2,2,23,155,7,6,2,4,1,3,2,0,0,0,304,0,17,321,561,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,56,C,1,0,C01,0,79,4,2,4,27,145,5,5,2,4,2,0,2,1,0,0,282,0,15,297,560,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,57,B,1,0,B,0,64,4,1,3,15,115,5,7,7,2,0,1,3,1,0,0,228,0,15,243,389,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,57,C,1,0,C01,0,67,6,2,4,22,108,9,9,4,2,0,0,2,5,0,0,240,0,10,250,389,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,58,B,1,0,B,0,75,7,5,10,23,241,12,19,9,4,0,0,5,4,1,0,415,0,24,439,670,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,58,E,1,0,E01,0,42,14,14,5,28,168,8,15,11,5,7,1,1,1,0,0,320,0,16,336,594,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,59,B,1,0,B,0,39,10,3,9,13,145,12,8,9,4,3,0,0,1,0,0,256,0,17,273,483,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,59,C,1,0,C01,0,35,16,3,2,13,131,6,5,4,73,3,3,1,4,0,0,299,0,22,321,483,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,60,B,1,0,B,0,16,4,0,6,11,191,6,2,11,3,1,1,0,0,0,0,252,0,14,266,516,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,60,C,1,0,C01,0,23,6,1,2,16,203,7,6,7,4,1,4,2,4,0,0,286,0,6,292,515,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,60,C,2,0,C02,0,19,8,3,8,8,176,10,6,7,5,1,1,0,2,0,0,254,0,10,264,515,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,60,E,1,0,E01,0,4,1,0,1,4,62,0,0,6,0,1,0,0,0,0,0,79,0,4,83,151,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,61,B,1,0,B,0,64,24,3,4,9,109,6,118,5,3,3,0,4,7,1,1,361,0,3,364,595,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,61,C,1,0,C01,0,44,27,0,4,16,109,11,136,3,4,0,2,1,4,0,0,361,0,11,372,595,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,61,C,2,0,C02,0,56,15,3,4,6,115,8,110,2,5,0,1,5,5,0,0,335,0,16,351,594,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,61,C,3,0,C03,0,72,31,2,7,9,102,7,144,3,1,0,2,5,2,0,0,387,1,8,396,594,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,62,B,1,0,B,0,54,14,4,7,23,226,30,9,9,11,6,7,2,4,0,0,406,1,26,433,689,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,63,B,1,0,B,0,48,28,5,5,24,178,12,11,14,8,3,1,0,0,0,0,337,0,17,354,661,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,63,C,1,0,C01,0,40,25,5,1,20,151,11,15,9,4,1,3,0,1,0,0,286,0,22,308,660,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,64,B,1,0,B,0,51,13,8,7,8,139,7,45,4,5,2,4,0,1,0,0,294,0,8,302,530,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,64,C,1,0,C01,0,41,12,7,9,13,130,2,59,1,5,0,0,1,5,0,0,285,0,12,297,529,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,65,B,1,0,B,0,60,20,3,4,15,125,13,28,14,4,0,3,0,3,0,0,292,0,20,312,659,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,65,C,1,0,C01,0,54,39,2,6,21,174,12,28,8,1,1,0,0,6,0,0,352,0,14,366,658,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,65,C,2,0,C02,0,65,62,4,6,16,135,3,32,5,3,2,1,6,0,0,0,340,0,22,362,658,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,65,E,1,0,E01,0,37,16,3,2,9,125,4,6,4,5,2,2,2,1,0,0,218,0,11,229,330,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,67,B,1,0,B,0,62,30,15,5,9,106,7,6,3,2,2,0,5,2,0,0,254,0,11,265,515,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,67,C,1,0,C01,0,71,19,5,3,11,86,14,14,4,2,3,1,0,1,0,0,234,0,8,242,514,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,68,B,1,0,B,0,84,12,2,3,7,112,8,1,3,1,3,0,7,8,1,1,253,0,21,274,499,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,68,C,1,0,C01,0,117,19,1,2,4,99,6,3,2,2,2,3,2,7,0,0,269,0,15,284,498,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,69,B,1,0,B,0,91,24,5,15,10,154,9,17,8,3,0,1,3,1,1,0,342,0,17,359,591,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,69,C,1,0,C01,0,88,17,4,12,17,139,5,23,9,2,1,3,3,3,0,0,326,0,12,338,591,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,69,C,2,0,C02,0,93,23,10,12,15,159,13,23,9,1,3,1,5,2,1,0,370,0,16,386,591,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,69,C,3,0,C03,0,78,31,3,9,19,173,14,16,9,3,0,5,0,3,0,0,363,0,13,376,590,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,70,B,1,0,B,0,68,24,13,7,19,146,6,13,5,6,1,2,33,3,1,1,348,0,8,356,632,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,70,C,1,0,C01,0,44,8,17,18,18,144,3,17,1,4,0,1,5,4,0,0,284,0,10,294,632,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,70,C,2,0,C02,0,52,21,22,18,17,124,15,17,7,2,0,0,3,0,0,0,298,0,22,320,632,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,70,C,3,0,C03,0,50,20,29,4,32,143,2,26,3,6,1,3,3,1,1,0,324,0,22,346,632,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,70,C,4,0,C04,0,55,19,17,9,13,149,6,17,8,6,2,3,0,2,0,0,306,0,7,313,632,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,71,B,1,0,B,0,77,15,3,2,28,130,11,14,10,1,1,2,3,3,0,0,300,0,14,314,584,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,71,C,1,0,C01,0,66,10,4,7,21,128,14,18,6,0,0,1,5,5,0,0,285,0,15,300,583,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,71,C,2,0,C02,0,83,29,8,8,35,113,7,15,3,2,1,1,3,3,0,0,311,0,14,325,583,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,71,E,1,0,E01,0,30,44,3,8,15,196,10,8,11,0,1,1,3,2,0,0,332,0,10,342,565,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,72,B,1,0,B,0,94,18,10,10,19,198,9,10,5,2,1,2,3,5,0,0,386,0,17,403,587,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,72,C,1,0,C01,0,71,18,6,18,17,193,9,20,14,4,1,1,5,3,0,0,380,1,17,398,587,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,72,C,2,0,C02,0,69,26,4,29,17,163,7,18,3,5,1,0,0,3,0,0,345,1,15,361,587,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,72,E,1,0,E01,0,97,19,31,21,30,181,8,22,9,6,0,1,2,8,0,0,435,0,11,446,639,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,73,B,1,0,B,0,74,12,5,3,8,202,7,2,16,6,8,2,1,5,0,0,351,0,19,370,601,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,73,C,1,0,C01,0,94,10,1,7,11,176,8,6,17,6,2,3,2,5,0,0,348,0,17,365,601,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,73,C,2,0,C02,0,110,7,2,6,11,166,13,5,14,5,1,3,5,1,0,0,349,0,10,359,601,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,73,C,3,0,C03,0,115,7,5,3,9,183,7,4,11,2,1,2,2,4,0,1,356,0,10,366,601,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,74,B,1,0,B,0,36,47,1,1,7,86,3,3,2,3,2,2,3,5,0,0,201,1,8,210,383,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,74,C,1,0,C01,0,50,43,1,2,10,61,7,1,0,1,3,3,1,4,1,0,188,0,4,192,382,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,74,E,1,0,E01,0,51,12,2,4,10,151,5,3,5,4,3,4,0,9,0,0,263,0,5,268,334,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,75,B,1,0,B,0,48,17,2,5,25,152,11,11,4,6,2,0,3,4,0,0,290,0,16,306,580,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,75,C,1,0,C01,0,73,21,9,7,26,177,3,9,2,2,0,2,2,4,0,1,338,0,8,346,580,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,75,C,2,0,C02,0,68,21,2,10,13,174,11,6,2,3,4,1,1,3,0,0,319,0,21,340,579,GRUPO DE RECUENTO,,,
5,22,QUERETARO,15,JALPAN DE SERRA,3,CADEREYTA DE MONTES,75,C,3,0,C03,0,63,16,5,6,34,153,13,3,6,1,1,2,3,7,0,0,313,0,15,328,579,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,76,B,1,0,B,0,73,89,3,57,23,96,8,7,0,0,0,0,8,1,0,0,365,0,16,381,584,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,76,C,1,0,C01,0,77,77,6,68,42,85,17,7,0,0,0,0,6,5,0,0,390,0,13,403,584,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,76,C,2,0,C02,0,86,82,0,50,36,83,8,11,0,0,0,0,5,2,0,0,363,1,18,382,584,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,77,B,1,0,B,0,84,74,5,82,48,125,12,6,0,0,0,0,7,2,0,0,445,0,16,461,672,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,77,C,1,0,C01,0,79,69,7,103,37,103,6,9,0,0,0,0,5,6,1,1,426,0,26,452,672,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,77,C,2,0,C02,0,78,61,5,106,44,134,6,10,0,0,0,0,7,2,0,0,453,0,25,478,671,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,78,B,1,0,B,0,117,101,6,86,29,144,19,8,0,0,0,0,5,10,0,0,525,0,19,544,741,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,78,C,1,0,C01,0,116,108,9,59,43,122,13,9,0,0,0,0,5,4,0,2,490,0,35,525,741,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,79,B,1,0,B,0,86,52,3,50,25,73,11,7,0,0,0,0,7,1,0,0,315,0,18,333,522,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,79,C,1,0,C01,0,68,57,0,48,38,89,13,6,0,0,0,0,5,1,0,1,326,1,15,342,522,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,79,C,2,0,C02,0,75,42,2,48,19,119,13,6,0,0,0,0,4,2,0,0,330,0,14,344,521,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,79,E,1,0,E01,0,74,60,6,70,24,104,11,10,0,0,0,0,8,6,0,0,373,0,23,396,664,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,79,E,1,1,E01C01,0,73,51,1,79,45,95,19,4,0,0,0,0,5,3,0,0,375,1,21,397,664,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,79,E,1,2,E01C02,0,71,41,7,63,49,129,9,5,0,0,0,0,3,0,1,0,378,3,18,399,663,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,79,E,1,3,E01C03,0,62,63,5,82,33,97,18,3,0,0,0,0,8,4,1,0,376,0,37,413,663,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,80,B,1,0,B,0,40,70,2,49,25,44,7,7,0,0,0,0,4,4,2,0,254,1,29,284,505,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,81,B,1,0,B,0,78,57,5,62,18,56,2,3,0,0,0,0,7,8,0,0,296,0,15,311,513,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,81,C,1,0,C01,0,88,90,1,68,12,40,7,3,0,0,0,0,4,6,0,0,319,0,22,341,512,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,81,C,2,0,C02,0,60,61,4,50,24,40,12,8,0,0,0,0,4,7,0,1,271,0,26,297,512,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,82,B,1,0,B,0,62,58,2,105,41,127,32,5,0,0,0,0,4,0,0,0,436,0,30,466,654,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,82,C,1,0,C01,0,64,61,7,68,45,99,19,12,0,0,0,0,6,1,0,0,382,1,34,417,654,GRUPO DE RECUENTO,,,
5,22,QUERETARO,14,EZEQUIEL MONTES,4,COLON,84,B,1,0,B,0,36,31,6,51,42,71,10,9,0,0,0,0,7,4,1,1,269,0,31,300,568,GRUPO DE RECUENTO,,,
