CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN_PRI_PRD_PRS_PHBCS,MORENA_PT_PVEM_NABCS,PAN,PRI,PRD,PT,PVEM,MC,PRS,MORENA,PHBCS,NABCS,FXMBCS,MLBCS,PESBCS,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,338,E,1,0,E01,0,23,68,0,0,0,0,0,5,0,0,0,0,4,0,0,100,0,5,105,145,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,B,1,0,B,0,200,225,0,0,0,0,0,28,0,0,0,0,3,1,0,457,1,9,467,718,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,C,1,0,C01,0,213,214,0,0,0,0,0,32,0,0,0,0,2,4,0,465,0,10,475,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,0,E01,0,151,238,0,0,0,0,0,13,0,0,0,0,5,5,0,412,0,15,427,704,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,1,E01C01,0,154,252,0,0,0,0,0,19,0,0,0,0,3,1,0,429,0,11,440,704,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,2,E01C02,0,152,231,0,0,0,0,0,15,0,0,0,0,0,6,0,404,0,16,420,704,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,3,E01C03,0,185,224,0,0,0,0,0,24,0,0,0,0,4,2,0,439,0,18,457,704,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,4,E01C04,0,170,235,0,0,0,0,0,16,0,0,0,0,5,2,0,428,0,9,437,704,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,339,E,1,5,E01C05,0,130,244,0,0,0,0,0,23,0,0,0,0,2,3,0,402,0,15,417,703,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,340,B,1,0,B,0,144,177,0,0,0,0,0,28,0,0,0,0,5,2,0,356,0,13,369,506,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,340,C,1,0,C01,0,147,182,0,0,0,0,0,21,0,0,0,0,3,1,0,354,0,16,370,505,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,341,B,1,0,B,0,143,135,0,0,0,0,0,23,0,0,0,0,5,1,0,307,0,8,315,415,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,341,C,1,0,C01,0,125,154,0,0,0,0,0,25,0,0,0,0,3,4,0,311,0,9,320,415,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,342,B,1,0,B,0,118,149,0,0,0,0,0,23,0,0,0,0,2,3,0,295,0,6,301,441,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,342,C,1,0,C01,0,128,128,0,0,0,0,0,17,0,0,0,0,2,1,0,276,0,11,287,440,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,342,SMR,1,0,SMR01,0,33,31,0,0,0,0,0,4,0,0,0,0,1,1,0,70,0,3,73,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,342,SRP,1,0,SRP01,0,0,0,127,7,4,18,10,27,0,177,3,2,1,2,1,379,0,23,402,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,343,B,1,0,B,0,144,122,0,0,0,0,0,21,0,0,0,0,3,2,0,292,0,5,297,389,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,343,C,1,0,C01,0,125,134,0,0,0,0,0,19,0,0,0,0,1,2,0,281,0,5,286,389,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,344,B,1,0,B,0,155,188,0,0,0,0,0,21,0,0,0,0,5,1,0,370,0,19,389,534,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,344,C,1,0,C01,0,139,205,0,0,0,0,0,33,0,0,0,0,1,1,0,379,0,21,400,534,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,344,C,2,0,C02,0,135,228,0,0,0,0,0,29,0,0,0,0,1,0,0,393,0,22,415,534,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,345,B,1,0,B,0,95,85,0,0,0,0,0,5,0,0,0,0,6,0,0,191,0,76,267,237,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,345,E,1,0,E01,0,45,33,0,0,0,0,0,2,0,0,0,0,0,0,0,80,0,16,96,115,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,346,B,1,0,B,0,136,242,0,0,0,0,0,10,0,0,0,0,8,4,0,400,0,31,431,477,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,346,E,1,0,E01,0,52,97,0,0,0,0,0,8,0,0,0,0,3,2,0,162,0,5,167,141,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,347,B,1,0,B,0,92,90,0,0,0,0,0,8,0,0,0,0,7,1,0,198,0,19,217,278,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,348,B,1,0,B,0,89,158,0,0,0,0,0,28,0,0,0,0,5,10,0,290,0,8,298,528,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,349,B,1,0,B,0,125,149,0,0,0,0,0,46,0,0,0,0,8,8,0,336,1,12,349,589,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,350,B,1,0,B,0,97,138,0,0,0,0,0,27,0,0,0,0,65,10,0,337,0,5,342,432,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,351,B,1,0,B,0,97,174,0,0,0,0,0,46,0,0,0,0,24,17,0,358,0,15,373,629,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,352,B,1,0,B,0,193,119,0,0,0,0,0,44,0,0,0,0,19,18,0,393,0,12,405,672,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,352,C,1,0,C01,0,164,127,0,0,0,0,0,51,0,0,0,0,28,14,0,384,0,15,399,672,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,354,B,1,0,B,0,58,177,0,0,0,0,0,20,0,0,0,0,20,13,36,324,0,27,351,687,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,354,C,1,0,C01,0,64,150,0,0,0,0,0,22,0,0,0,0,22,18,31,307,0,21,328,686,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,354,C,2,0,C02,0,72,131,0,0,0,0,0,17,0,0,0,0,19,21,41,301,0,13,314,686,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,355,B,1,0,B,0,59,135,0,0,0,0,0,20,0,0,0,0,14,9,27,264,0,12,276,550,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,355,C,1,0,C01,0,60,113,0,0,0,0,0,18,0,0,0,0,21,10,25,247,0,20,267,549,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,355,C,2,0,C02,0,70,113,0,0,0,0,0,29,0,0,0,0,16,12,17,257,0,13,270,549,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,356,B,1,0,B,0,63,130,0,0,0,0,0,18,0,0,0,0,18,26,9,264,0,12,276,579,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,356,C,1,0,C01,0,50,129,0,0,0,0,0,22,0,0,0,0,24,19,13,257,0,19,276,578,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,356,C,2,0,C02,0,56,156,0,0,0,0,0,21,0,0,0,0,27,20,11,291,1,17,309,578,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,357,B,1,0,B,0,54,139,0,0,0,0,0,16,0,0,0,0,20,15,10,254,0,13,267,542,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,358,B,1,0,B,0,62,130,0,0,0,0,0,13,0,0,0,0,23,24,13,265,1,12,278,587,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,358,C,1,0,C01,0,70,131,0,0,0,0,0,25,0,0,0,0,13,19,12,270,0,18,288,587,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,358,C,2,0,C02,0,67,156,0,0,0,0,0,17,0,0,0,0,16,12,13,281,0,12,293,587,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,358,C,3,0,C03,0,74,135,0,0,0,0,0,16,0,0,0,0,8,20,9,262,1,9,272,587,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,359,B,1,0,B,0,79,195,0,0,0,0,0,19,0,0,0,0,15,17,15,340,1,21,362,724,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,359,C,1,0,C01,0,66,180,0,0,0,0,0,33,0,0,0,0,18,21,13,331,0,13,344,723,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,359,C,2,0,C02,0,87,182,0,0,0,0,0,26,0,0,0,0,16,22,9,342,0,12,354,723,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,359,C,3,0,C03,0,78,183,0,0,0,0,0,24,0,0,0,0,18,23,16,342,0,14,356,723,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,360,B,1,0,B,0,43,146,0,0,0,0,0,16,0,0,0,0,18,18,11,252,0,10,262,613,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,360,C,1,0,C01,0,56,138,0,0,0,0,0,25,0,0,0,0,18,18,14,269,0,16,285,613,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,360,C,2,0,C02,0,42,124,0,0,0,0,0,13,0,0,0,0,14,11,19,223,0,33,256,613,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,B,1,0,B,0,132,149,0,0,0,0,0,28,0,0,0,0,23,14,4,350,0,10,360,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C,1,0,C01,0,135,144,0,0,0,0,0,31,0,0,0,0,25,18,12,365,0,14,379,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C,2,0,C02,0,143,139,0,0,0,0,0,30,0,0,0,0,24,19,4,359,0,12,371,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C,3,0,C03,0,150,138,0,0,0,0,0,45,0,0,0,0,18,12,10,373,0,17,390,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C,4,0,C04,0,141,144,0,0,0,0,0,24,0,0,0,0,12,15,8,344,0,11,355,692,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C,5,0,C05,0,128,162,0,0,0,0,0,38,0,0,0,0,18,13,10,369,3,12,384,692,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C,6,0,C06,0,136,178,0,0,0,0,0,36,0,0,0,0,11,16,5,382,0,3,385,691,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,361,C,7,0,C07,0,136,155,0,0,0,0,0,35,0,0,0,0,14,11,7,358,2,9,369,691,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,B,1,0,B,0,77,175,0,0,0,0,0,13,0,0,0,0,16,13,6,300,0,14,314,703,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,1,0,C01,0,73,163,0,0,0,0,0,27,0,0,0,0,16,31,9,319,0,19,338,703,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,2,0,C02,0,66,188,0,0,0,0,0,19,0,0,0,0,19,20,7,319,0,12,331,703,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,3,0,C03,0,77,186,0,0,0,0,0,19,0,0,0,0,19,13,6,320,0,15,335,703,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,4,0,C04,0,54,181,0,0,0,0,0,27,0,0,0,0,18,18,7,305,0,11,316,702,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,5,0,C05,0,81,149,0,0,0,0,0,23,0,0,0,0,18,21,6,298,0,15,313,702,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,6,0,C06,0,80,166,0,0,0,0,0,28,0,0,0,0,18,15,3,310,0,5,315,702,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,7,0,C07,0,83,171,0,0,0,0,0,21,0,0,0,0,19,9,15,318,1,17,336,702,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,362,C,8,0,C08,0,90,155,0,0,0,0,0,24,0,0,0,0,25,13,12,319,0,15,334,702,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,363,B,1,0,B,0,70,167,0,0,0,0,0,25,0,0,0,0,21,24,14,321,2,17,340,725,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,363,C,1,0,C01,0,61,155,0,0,0,0,0,29,0,0,0,0,14,21,16,296,0,11,307,724,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,363,C,2,0,C02,0,61,164,0,0,0,0,0,14,0,0,0,0,16,25,15,295,0,0,295,724,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,364,B,1,0,B,0,57,129,0,0,0,0,0,11,0,0,0,0,13,26,11,247,1,12,260,615,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,365,B,1,0,B,0,76,166,0,0,0,0,0,21,0,0,0,0,22,30,7,322,0,22,344,728,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,365,C,1,0,C01,0,68,172,0,0,0,0,0,22,0,0,0,0,28,28,8,326,0,11,337,727,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,366,B,1,0,B,0,64,114,0,0,0,0,0,27,0,0,0,0,13,24,8,250,0,14,264,534,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,366,C,1,0,C01,0,58,130,0,0,0,0,0,24,0,0,0,0,19,13,21,265,2,15,282,534,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,366,C,2,0,C02,0,72,118,0,0,0,0,0,15,0,0,0,0,17,19,15,256,2,16,274,534,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,367,B,1,0,B,0,61,139,0,0,0,0,0,25,0,0,0,0,18,21,17,281,3,15,299,587,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,367,C,1,0,C01,0,60,156,0,0,0,0,0,20,0,0,0,0,10,16,9,271,0,17,288,586,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,368,B,1,0,B,0,63,165,0,0,0,0,0,14,0,0,0,0,23,10,23,298,0,12,310,593,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,368,C,1,0,C01,0,52,151,0,0,0,0,0,17,0,0,0,0,16,11,34,281,0,12,293,593,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,369,B,1,0,B,0,42,142,0,0,0,0,0,14,0,0,0,0,22,6,11,237,0,32,269,550,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,369,C,1,0,C01,0,50,115,0,0,0,0,0,10,0,0,0,0,34,10,11,230,0,11,241,550,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,369,C,2,0,C02,0,47,118,0,0,0,0,0,18,0,0,0,0,22,10,16,231,1,12,244,549,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,370,B,1,0,B,0,71,151,0,0,0,0,0,20,0,0,0,0,15,11,11,279,0,8,287,585,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,370,C,1,0,C01,0,66,158,0,0,0,0,0,18,0,0,0,0,24,8,10,284,1,14,299,584,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,371,B,1,0,B,0,47,116,0,0,0,0,0,12,0,0,0,0,16,6,5,202,0,15,217,431,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,371,C,1,0,C01,0,40,107,0,0,0,0,0,19,0,0,0,0,19,10,7,202,0,13,215,430,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,372,B,1,0,B,0,62,128,0,0,0,0,0,28,0,0,0,0,5,14,9,246,0,18,264,525,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,372,C,1,0,C01,0,75,125,0,0,0,0,0,25,0,0,0,0,10,12,15,262,0,6,268,525,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,372,C,2,0,C02,0,65,122,0,0,0,0,0,21,0,0,0,0,16,8,3,235,1,13,249,525,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,373,B,1,0,B,0,51,134,0,0,0,0,0,19,0,0,0,0,4,10,16,234,1,18,253,539,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,373,C,1,0,C01,0,51,144,0,0,0,0,0,12,0,0,0,0,12,17,7,243,1,15,259,539,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,373,C,2,0,C02,0,75,115,0,0,0,0,0,12,0,0,0,0,16,18,8,244,0,14,258,538,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,374,B,1,0,B,0,50,143,0,0,0,0,0,21,0,0,0,0,11,14,11,250,0,11,261,582,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,374,C,1,0,C01,0,64,114,0,0,0,0,0,17,0,0,0,0,18,18,10,241,0,16,257,582,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,374,C,2,0,C02,0,61,114,0,0,0,0,0,13,0,0,0,0,9,19,7,223,0,13,236,582,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,374,SMR,1,0,SMR01,0,5,4,0,0,0,0,0,0,0,0,0,0,1,1,1,12,0,2,14,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,374,SRP,1,0,SRP01,0,0,0,43,2,0,4,6,5,0,33,1,1,23,1,3,122,0,11,133,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,375,B,1,0,B,0,75,121,0,0,0,0,0,16,0,0,0,0,37,45,3,297,1,15,313,745,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,375,C,1,0,C01,0,97,156,0,0,0,0,0,13,0,0,0,0,20,32,5,323,2,23,348,745,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,375,C,2,0,C02,0,85,140,0,0,0,0,0,20,0,0,0,0,30,39,1,315,0,16,331,744,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,375,C,3,0,C03,0,94,139,0,0,0,0,0,10,0,0,0,0,30,36,5,314,0,14,328,744,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,375,C,4,0,C04,0,75,126,0,0,0,0,0,14,0,0,0,0,41,44,6,306,0,23,329,744,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,376,B,1,0,B,0,54,135,0,0,0,0,0,15,0,0,0,0,9,10,7,230,0,12,242,555,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CABO SAN LUCAS,4,LOS CABOS,376,C,1,0,C01,0,65,140,0,0,0,0,0,22,0,0,0,0,13,13,13,266,0,19,285,554,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,377,B,1,0,B,0,84,142,0,0,0,0,0,18,0,0,0,0,15,20,9,288,0,8,296,641,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,377,C,1,0,C01,0,70,132,0,0,0,0,0,14,0,0,0,0,11,23,4,254,1,10,265,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,377,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,377,C,3,0,C03,0,11,35,0,0,0,0,0,4,0,0,0,0,3,9,5,67,0,3,70,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,377,C,4,0,C04,0,76,151,0,0,0,0,0,11,0,0,0,0,7,27,6,278,0,9,287,640,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,378,B,1,0,B,0,54,134,0,0,0,0,0,11,0,0,0,0,16,36,2,253,0,12,265,524,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,378,C,1,0,C01,0,61,133,0,0,0,0,0,16,0,0,0,0,17,38,3,268,0,10,278,523,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,379,B,1,0,B,0,65,124,0,0,0,0,0,14,0,0,0,0,22,32,5,262,1,15,278,604,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,380,B,1,0,B,0,75,134,0,0,0,0,0,15,0,0,0,0,24,44,10,302,0,11,313,652,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,380,C,1,0,C01,0,90,113,0,0,0,0,0,12,0,0,0,0,18,41,7,281,0,8,289,652,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,380,C,2,0,C02,0,85,141,0,0,0,0,0,11,0,0,0,0,18,41,5,301,0,14,315,652,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,380,C,3,0,C03,0,71,125,0,0,0,0,0,13,0,0,0,0,18,52,4,283,0,10,293,652,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,380,C,4,0,C04,0,79,118,0,0,0,0,0,14,0,0,0,0,15,40,8,274,0,5,279,652,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,380,C,5,0,C05,0,77,121,0,0,0,0,0,14,0,0,0,0,21,42,3,278,0,5,283,651,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,381,B,1,0,B,0,54,95,0,0,0,0,0,16,0,0,0,0,15,36,12,228,0,22,250,493,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,381,C,1,0,C01,0,61,118,0,0,0,0,0,21,0,0,0,0,16,26,6,248,1,8,257,493,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,382,B,1,0,B,0,78,146,0,0,0,0,0,16,0,0,0,0,10,54,7,311,0,16,327,614,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,382,C,1,0,C01,0,72,147,0,0,0,0,0,17,0,0,0,0,12,38,7,293,0,18,311,613,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,383,B,1,0,B,0,115,171,0,0,0,0,0,24,0,0,0,0,30,41,10,391,0,9,400,745,Grupo de recuento,,,
