CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,PVEM_MORENA_FXM_BC,PVEM_MORENA,PVEM_FXM_BC,MORENA_FXM_BC,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,127,2,2,70,33,8,29,18,33,271,69,37,0,0,0,0,0,568,1,37,606,1333
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,128,3,3,0,37,21,37,28,35,524,71,25,0,0,0,0,0,778,4,70,852,1856
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,129,3,3,0,19,28,37,36,25,403,54,20,0,0,0,0,0,622,2,47,671,1608
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,130,3,3,0,41,16,43,64,37,456,80,98,0,0,0,0,0,835,4,76,915,2080
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,131,4,4,0,33,16,50,66,36,550,106,84,0,0,0,0,0,941,4,98,1043,2359
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,132,3,3,0,27,11,22,46,37,421,104,110,0,0,0,0,0,778,1,49,828,1628
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,133,4,4,0,90,32,32,41,112,424,179,162,0,0,0,0,0,1072,5,49,1126,2540
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,135,2,2,47,76,7,19,19,16,240,57,26,0,0,0,0,0,507,3,33,543,1183
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,136,3,3,26,58,11,34,34,27,474,61,38,0,0,0,0,0,763,22,90,875,1999
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,137,2,2,21,50,7,14,18,19,231,38,16,0,0,0,0,0,414,0,42,456,969
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,138,2,2,41,54,7,10,14,12,200,35,28,0,0,0,0,0,401,4,30,435,1011
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,139,3,3,93,91,7,35,29,24,433,53,74,0,0,0,0,0,839,12,58,909,1930
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,140,3,3,87,99,12,37,36,44,455,94,62,0,0,0,0,0,926,5,73,1004,2165
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,141,3,3,63,79,11,19,32,26,355,54,54,0,0,0,0,0,693,4,28,725,1690
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,142,10,10,101,215,61,93,125,84,1514,221,196,0,0,0,0,0,2610,27,236,2873,6698
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,143,1,1,14,24,3,49,3,6,142,10,3,0,0,0,0,0,254,0,30,284,656
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,144,1,1,7,10,4,64,6,5,133,5,2,0,0,0,0,0,236,0,13,249,539
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,145,2,2,30,64,9,32,20,33,325,32,20,0,0,0,0,0,565,3,60,628,1475
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,146,2,2,43,62,6,30,13,20,319,32,11,0,0,0,0,0,536,1,53,590,1281
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,147,2,2,58,44,9,30,8,29,338,14,17,0,0,0,0,0,547,30,52,629,1247
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,148,3,3,57,37,8,50,35,23,551,72,25,0,0,0,0,0,858,12,103,973,2243
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,149,4,4,73,38,92,186,50,31,486,8,8,0,0,0,0,202,1174,4,58,1236,2647
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,150,2,2,50,20,41,48,26,18,188,6,0,0,0,0,0,99,496,0,31,527,1113
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,151,4,4,70,11,60,128,96,20,366,4,4,0,0,0,0,153,912,1,82,995,2549
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,152,5,5,125,97,82,74,51,66,348,24,15,0,0,0,0,325,1207,4,54,1265,2444
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,153,5,5,45,55,44,200,76,74,544,18,16,0,0,0,0,291,1363,2,112,1477,3641
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,154,3,3,86,55,99,81,26,46,249,16,6,0,0,0,0,197,861,2,53,916,1809
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,155,1,1,16,5,8,7,39,7,83,7,7,0,0,0,0,109,288,0,23,311,645
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,156,2,2,27,9,12,9,61,12,210,23,5,0,0,0,0,244,612,3,27,642,1230
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,157,2,2,27,24,16,12,39,22,155,8,2,0,0,0,0,234,539,11,23,573,1055
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,158,5,5,40,27,22,49,101,22,484,24,12,0,0,0,0,608,1389,9,92,1490,3013
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,159,2,2,9,7,7,23,23,13,118,11,4,0,0,0,0,166,381,1,29,411,860
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,160,2,2,33,12,8,13,35,8,137,12,9,0,0,0,0,163,430,4,25,459,1096
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,161,3,3,15,18,11,26,48,19,199,7,11,0,0,0,0,238,592,0,60,652,1376
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,162,3,3,10,13,8,32,35,14,227,15,8,0,0,0,0,290,652,1,33,686,1501
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,163,1,1,15,3,2,9,7,9,101,7,27,0,0,0,0,0,180,1,13,194,442
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,164,1,1,10,6,4,12,13,6,127,4,18,0,0,0,0,0,200,0,13,213,460
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,165,1,1,7,2,3,6,6,1,83,2,10,0,0,0,0,0,120,1,10,131,282
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,166,2,2,0,35,12,36,55,28,287,14,17,0,0,0,0,0,484,2,62,548,1274
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,167,2,2,0,12,2,8,7,4,72,6,5,0,0,0,0,0,116,0,6,122,385
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,168,4,4,0,44,19,41,22,57,514,65,38,0,0,0,0,0,800,7,89,896,2721
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,169,3,3,0,23,10,43,24,25,458,40,31,0,0,0,0,0,654,2,53,709,1598
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,170,2,2,0,41,6,26,6,12,140,13,9,0,0,0,0,0,253,2,22,277,618
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,171,4,4,0,48,9,68,55,23,512,49,26,0,0,0,0,0,790,8,130,928,2740
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,172,27,27,711,284,185,282,472,417,3461,1208,422,0,0,0,0,0,7442,115,387,7944,18921
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,173,3,3,0,64,10,39,98,71,424,112,32,0,0,0,0,0,850,0,67,917,2190
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,174,1,1,0,13,3,2,7,19,55,25,10,0,0,0,0,0,134,0,6,140,370
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,175,3,3,0,35,13,21,34,34,211,114,89,0,0,0,0,0,551,1,34,586,1579
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,177,2,2,38,54,4,14,11,12,225,35,21,0,0,0,0,0,414,1,44,459,862
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,178,9,9,101,117,34,151,102,70,1719,198,155,0,0,0,0,0,2647,19,234,2900,6314
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,179,1,1,9,33,2,25,8,10,147,5,7,0,0,0,0,0,246,0,29,275,571
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,180,2,2,39,39,5,18,15,15,274,19,13,0,0,0,0,0,437,1,68,506,1020
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,181,2,2,73,72,9,29,17,39,371,23,17,0,0,0,0,0,650,0,66,716,1445
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,182,1,1,28,46,5,18,13,19,143,7,5,0,0,0,0,0,284,0,25,309,709
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,183,2,2,30,45,7,78,14,12,277,34,11,0,0,0,0,0,508,0,52,560,1303
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,184,1,1,5,13,0,22,3,4,91,4,4,0,0,0,0,0,146,0,13,159,266
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,185,10,10,75,96,24,171,99,62,1541,128,59,0,0,0,0,0,2255,35,243,2533,6174
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,186,10,10,72,37,71,492,174,55,1047,21,13,0,0,0,0,530,2512,9,184,2705,6334
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,187,9,9,64,105,80,311,137,79,1161,29,33,0,0,0,0,457,2456,3,196,2655,6562
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,188,6,6,43,36,28,177,58,59,533,33,38,0,0,0,0,478,1483,4,112,1599,3407
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,189,14,14,107,187,108,803,211,269,1357,35,28,0,0,0,0,973,4078,8,310,4396,9465
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,190,5,5,27,19,48,75,96,30,471,19,9,0,0,0,0,501,1295,0,101,1396,3015
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,191,3,3,20,18,9,83,34,48,221,17,6,0,0,0,0,317,773,2,31,806,1987
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,192,11,11,143,117,48,125,227,80,1060,116,43,0,0,0,0,1472,3431,29,144,3604,7868
1,2,BAJA CALIFORNIA,17,ENSENADA,7,SAN FELIPE,193,1,1,5,5,2,16,1,6,16,0,0,0,0,0,0,0,51,0,4,55,101
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,194,10,10,35,54,46,148,171,66,1008,62,88,0,0,0,0,1043,2721,5,224,2950,6443
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,195,9,9,49,31,39,135,170,35,888,56,26,0,0,0,0,1163,2592,6,213,2811,6585
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,196,2,2,5,23,6,44,39,10,246,10,10,0,0,0,0,200,593,1,62,656,1495
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,197,7,7,15,16,40,37,96,27,631,32,46,0,0,0,0,490,1430,4,122,1556,3927
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,198,1,1,13,1,1,10,89,4,94,12,24,0,0,0,0,49,297,1,22,320,596
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,199,4,4,58,21,23,36,258,17,428,131,50,0,0,0,0,132,1154,4,95,1253,2279
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,200,1,1,10,8,3,0,17,5,18,1,1,0,0,0,0,9,72,0,4,76,163
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,201,2,2,8,4,1,5,11,10,104,31,1,0,0,0,0,18,193,0,18,211,419
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,202,1,1,20,17,2,3,21,9,155,4,5,0,0,0,0,28,264,0,11,275,637
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,203,1,1,11,10,5,9,24,17,155,5,1,0,0,0,0,16,253,0,14,267,515
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,204,1,1,1,1,0,8,1,0,17,0,0,0,0,0,0,0,28,0,1,29,76
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,206,2,2,0,11,5,9,15,24,111,27,21,0,0,0,0,0,223,0,15,238,878
1,2,BAJA CALIFORNIA,15,PLAYAS DE ROSARITO,1,ENSENADA,207,2,2,0,13,10,11,22,36,149,55,16,0,0,0,0,0,312,0,26,338,829
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,208,3,3,199,40,12,21,41,90,290,131,62,0,0,0,0,0,886,6,142,1034,1520
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,209,17,17,826,291,97,173,210,367,1967,670,289,0,0,0,0,0,4890,57,225,5172,9144
1,2,BAJA CALIFORNIA,17,ENSENADA,6,SAN QUINTIN,210,3,3,31,30,38,37,25,13,276,2,0,0,0,0,0,134,586,5,38,629,1240
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,211,1,1,50,6,0,9,4,22,153,3,4,0,0,0,0,0,251,0,9,260,666
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,212,1,1,43,4,3,18,7,9,142,1,4,0,0,0,0,0,231,0,11,242,616
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,213,2,2,45,5,7,14,14,19,181,9,5,0,0,0,0,0,299,0,25,324,756
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,214,1,1,46,14,2,20,8,14,138,5,4,0,0,0,0,0,251,0,21,272,620
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,215,1,1,43,10,1,14,8,13,139,5,10,0,0,0,0,0,243,0,16,259,657
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,216,1,1,29,6,1,5,4,10,89,2,3,0,0,0,0,0,149,0,12,161,415
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,217,1,1,32,3,1,2,5,3,51,1,0,0,0,0,0,0,98,0,1,99,318
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,218,1,1,44,18,2,9,5,3,80,8,4,0,0,0,0,0,173,1,9,183,416
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,219,1,1,66,13,1,15,7,4,61,4,5,0,0,0,0,0,176,1,9,186,335
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,220,1,1,81,8,1,6,4,4,49,7,3,0,0,0,0,0,163,0,5,168,312
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,221,1,1,145,20,7,14,21,12,117,12,8,0,0,0,0,0,356,1,16,373,649
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,222,1,1,166,30,5,7,9,8,73,4,1,0,0,0,0,0,303,0,6,309,540
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,223,1,1,242,34,4,5,9,8,89,10,3,0,0,0,0,0,404,0,11,415,667
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,224,1,1,348,38,8,5,9,7,46,9,6,0,0,0,0,0,476,0,8,484,706
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,225,2,2,363,43,3,7,8,13,74,9,7,0,0,0,0,0,527,0,7,534,795
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,226,1,1,194,25,6,12,14,18,119,7,6,0,0,0,0,0,401,1,13,415,710
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,227,1,1,43,15,6,13,7,12,120,2,6,0,0,0,0,0,224,0,20,244,632
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,228,1,1,21,3,2,17,5,8,106,5,2,0,0,0,0,0,169,0,19,188,481
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,229,1,1,38,9,2,13,4,8,92,3,7,0,0,0,0,0,176,0,12,188,408
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,230,1,1,64,13,8,18,11,11,152,3,7,0,0,0,0,0,287,0,8,295,669
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,231,2,2,78,15,8,30,12,16,204,3,11,0,0,0,0,0,377,0,19,396,797
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,232,2,2,59,22,9,18,9,18,154,5,15,0,0,0,0,0,309,0,26,335,763
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,233,1,1,56,13,5,20,11,12,152,4,10,0,0,0,0,0,283,0,16,299,660
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,234,1,1,44,13,2,8,16,12,140,2,7,0,0,0,0,0,244,0,16,260,598
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,235,1,1,63,15,2,16,15,10,188,6,4,0,0,0,0,0,319,1,28,348,746
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,236,1,1,50,7,2,12,7,13,141,6,4,0,0,0,0,0,242,0,17,259,579
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,237,2,2,24,9,1,9,6,6,69,4,4,0,0,0,0,0,132,0,17,149,765
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,238,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,11,491
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,239,1,1,31,6,1,11,8,6,75,4,8,0,0,0,0,0,150,0,6,156,367
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,240,2,2,147,26,11,23,9,17,152,13,8,0,0,0,0,0,406,0,24,430,839
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,241,2,2,272,46,4,19,15,21,113,14,7,0,0,0,0,0,511,0,13,524,847
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,242,1,1,251,23,6,10,11,9,70,7,7,0,0,0,0,0,394,0,16,410,637
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,243,1,1,256,22,1,10,7,7,71,6,4,0,0,0,0,0,384,0,0,384,558
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,244,1,1,235,40,9,10,12,12,114,11,8,0,0,0,0,0,451,1,13,465,736
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,245,2,2,192,30,6,25,9,19,144,11,6,0,0,0,0,0,442,0,18,460,798
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,246,3,3,143,21,6,33,12,23,224,10,14,0,0,0,0,0,486,1,31,518,790
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,247,2,2,68,13,5,35,14,23,208,3,15,0,0,0,0,0,384,0,12,396,938
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,248,1,1,33,8,1,13,8,5,141,11,5,0,0,0,0,0,225,0,22,247,674
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,249,1,1,45,10,1,13,5,11,89,5,4,0,0,0,0,0,183,0,8,191,424
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,250,1,1,28,6,1,22,3,10,118,0,3,0,0,0,0,0,191,0,7,198,444
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,499
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,252,2,2,71,18,8,22,9,12,233,4,5,0,0,0,0,0,382,0,30,412,906
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,253,2,2,61,10,4,19,14,13,212,2,18,0,0,0,0,0,353,0,21,374,807
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,254,2,2,78,22,4,15,10,10,193,7,5,0,0,0,0,0,344,0,26,370,901
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,255,2,2,93,21,7,32,15,21,229,5,7,0,0,0,0,0,430,0,28,458,993
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,256,1,1,50,12,4,12,13,16,145,5,8,0,0,0,0,0,265,0,10,275,683
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,257,2,2,64,13,2,23,8,15,191,4,9,0,0,0,0,0,329,0,30,359,791
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,258,2,2,60,13,3,29,17,15,164,8,9,0,0,0,0,0,318,0,20,338,752
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,259,1,1,44,8,3,23,5,13,110,11,5,0,0,0,0,0,222,0,17,239,521
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,260,1,1,47,17,1,18,13,17,121,5,8,0,0,0,0,0,247,0,15,262,603
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,261,1,1,72,9,7,17,6,13,233,3,13,0,0,0,0,0,373,0,17,390,670
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,262,1,1,59,6,4,19,13,12,154,6,11,0,0,0,0,0,284,0,19,303,578
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,263,1,1,54,5,1,21,20,11,130,8,6,0,0,0,0,0,256,0,16,272,648
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,264,1,1,128,31,2,16,17,16,134,6,8,0,0,0,0,0,358,1,14,373,697
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,265,1,1,87,19,4,14,9,14,100,4,14,0,0,0,0,0,265,0,17,282,525
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,266,1,1,135,24,5,20,9,13,142,7,11,0,0,0,0,0,366,0,14,380,695
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,267,1,1,102,13,3,20,14,17,119,4,6,0,0,0,0,0,298,0,15,313,575
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,268,2,2,170,28,4,27,11,20,144,8,14,0,0,0,0,0,426,0,19,445,754
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,269,1,1,117,35,7,16,14,31,120,6,16,0,0,0,0,0,362,0,19,381,741
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,270,2,2,203,38,7,23,11,18,177,16,8,0,0,0,0,0,501,0,31,532,926
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,271,2,2,241,34,11,26,14,26,223,6,22,0,0,0,0,0,603,0,32,635,996
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,272,1,1,135,26,7,19,14,16,153,9,9,0,0,0,0,0,388,0,23,411,712
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,273,2,2,169,13,13,17,16,12,147,3,11,0,0,0,0,0,401,0,28,429,789
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,274,2,2,138,15,5,23,12,25,194,8,5,0,0,0,0,0,425,0,15,440,755
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,275,1,1,142,24,6,20,8,22,143,11,11,0,0,0,0,0,387,0,26,413,735
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,276,2,2,143,30,13,12,14,14,186,10,8,0,0,0,0,0,430,0,23,453,829
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,277,1,1,73,9,3,10,14,21,125,7,6,0,0,0,0,0,268,1,17,286,697
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,278,1,1,48,10,0,20,6,11,113,5,10,0,0,0,0,0,223,1,9,233,536
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,279,2,2,88,12,10,27,23,30,302,13,16,0,0,0,0,0,521,0,40,561,1227
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,280,2,2,82,22,1,23,11,16,182,6,7,0,0,0,0,0,350,0,23,373,790
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,281,2,2,89,10,6,22,27,20,233,8,11,0,0,0,0,0,426,0,30,456,1019
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,282,2,2,109,15,5,26,12,19,182,15,10,0,0,0,0,0,393,0,27,420,910
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,283,2,2,83,19,3,15,18,22,184,9,8,0,0,0,0,0,361,0,15,376,851
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,284,2,2,99,19,6,32,8,15,220,9,5,0,0,0,0,0,413,0,17,430,818
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,285,2,2,92,17,4,30,20,8,245,7,26,0,0,0,0,0,449,0,34,483,1075
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,286,2,2,122,15,7,24,19,19,176,7,8,0,0,0,0,0,397,0,23,420,851
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,287,2,2,104,20,12,18,18,18,190,2,4,0,0,0,0,0,386,0,12,398,903
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,288,1,1,92,21,2,23,9,20,143,8,9,0,0,0,0,0,327,0,23,350,667
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,289,1,1,74,14,3,17,21,20,152,6,12,0,0,0,0,0,319,0,28,347,738
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,290,2,2,183,47,6,26,12,25,219,8,10,0,0,0,0,0,536,1,23,560,911
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,291,2,2,195,24,6,40,23,27,278,17,15,0,0,0,0,0,625,0,59,684,1243
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,292,2,2,443,67,10,31,28,18,218,15,15,0,0,0,0,0,845,1,18,864,1290
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,293,2,2,149,27,10,39,23,18,322,7,17,0,0,0,0,0,612,0,39,651,1384
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,294,2,2,106,17,6,27,31,17,218,7,17,0,0,0,0,0,446,0,31,477,977
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,295,1,1,166,20,0,8,9,9,139,9,2,0,0,0,0,0,362,1,18,381,648
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,296,2,2,109,31,5,25,17,13,185,6,11,0,0,0,0,0,402,0,20,422,797
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,297,2,2,131,17,5,27,17,32,202,8,12,0,0,0,0,0,451,1,24,476,913
